2026,04,26,福島,12,１勝ｸﾗｽ,ダート,1150,16,"04-05 \1030 (15)/ 05-13 \2290 (29)/ 04-13 \1510 (21)"
2026,05,02,新潟,1,障害未勝利,障害,2890,14,"07-08 \840 (11)/ 07-11 \340 (3)/ 08-11 \1140 (18)"
2026,05,02,新潟,2,未勝利・牝,ダート,1800,15,"04-05 \2280 (29)/ 05-06 \880 (10)/ 04-06 \2240 (28)"
2026,05,02,新潟,3,未勝利・若,ダート,1200,15,"04-08 \350 (4)/ 03-08 \410 (5)/ 03-04 \430 (6)"
2026,05,02,新潟,4,障害・オープ,障害,2890,11,"02-03 \4300 (40)/ 02-11 \5080 (45)/ 03-11 \770 (14)"
2026,05,02,新潟,5,未勝利,芝,1400,16,"10-13 \5260 (42)/ 13-16 \15850 (72)/ 10-16 \40440 (103)"
2026,05,02,新潟,6,未勝利,芝,2200,14,"05-08 \1210 (13)/ 05-06 \250 (1)/ 06-08 \2360 (28)"
2026,05,02,新潟,7,１勝ｸﾗｽ,ダート,1800,15,"01-02 \390 (3)/ 01-14 \330 (2)/ 02-14 \1610 (15)"
2026,05,02,新潟,8,１勝ｸﾗｽ,芝,1600,13,"01-10 \990 (12)/ 01-12 \790 (10)/ 10-12 \600 (7)"
2026,05,02,新潟,9,わらび賞･1勝,ダート,1800,15,"06-11 \390 (3)/ 11-12 \360 (2)/ 06-12 \1640 (18)"
2026,05,02,新潟,10,胎内川特･2勝,芝,1800,15,"04-15 \920 (9)/ 04-08 \970 (11)/ 08-15 \870 (7)"
2026,05,02,新潟,11,三条Ｓ･3勝,ダート,1800,15,"05-12 \860 (6)/ 05-13 \930 (7)/ 12-13 \1680 (25)"
2026,05,02,新潟,12,１勝ｸﾗｽ,芝,1000,16,"08-16 \390 (2)/ 08-15 \460 (3)/ 15-16 \330 (1)"
2026,05,03,新潟,1,未勝利・牝,芝,2000,16,"01-16 \480 (2)/ 10-16 \7280 (55)/ 01-10 \3380 (35)"
2026,05,03,新潟,2,未勝利,ダート,1200,15,"10-13 \350 (3)/ 12-13 \2400 (18)/ 10-12 \2400 (17)"
2026,05,03,新潟,3,未勝利,ダート,1800,14,"06-14 \1040 (12)/ 03-14 \1050 (13)/ 03-06 \280 (1)"
2026,05,03,新潟,4,障害未勝利,障害,2890,14,"05-11 \700 (5)/ 05-10 \860 (10)/ 10-11 \2180 (27)"
2026,05,03,新潟,5,未勝利,芝,1800,14,"09-11 \740 (7)/ 05-11 \3290 (32)/ 05-09 \2530 (26)"
2026,05,03,新潟,6,１勝ｸﾗｽ・若,ダート,1800,13,"03-10 \1900 (24)/ 08-10 \620 (5)/ 03-08 \3970 (42)"
2026,05,03,新潟,7,１勝ｸﾗｽ・牝,芝,1400,16,"01-09 \3510 (43)/ 01-11 \890 (7)/ 09-11 \2470 (30)"
2026,05,03,新潟,8,１勝ｸﾗｽ,芝,1800,12,"04-06 \410 (2)/ 04-05 \950 (13)/ 05-06 \1410 (22)"
2026,05,03,新潟,9,咲花特別･2勝,ダート,1800,12,"03-04 \180 (1)/ 04-08 \230 (2)/ 03-08 \440 (5)"
