レースID(新),馬番,前走補9,前走補正
202605310502121204,4,121.0,104.0
202605310502121205,5,111.0,103.0
202605310502121206,6,116.0,102.0
202605310502121207,7,107.0,99.0
202605310502121208,8,107.0,99.0
202605310502121209,9,108.0,100.0
202605310502121210,10,112.0,98.0
202605310502121211,11,117.0,95.0
202605310502121212,12,113.0,91.0
202605310502121213,13,112.0,86.0
202605310502121214,14,110.0,102.0
202605310803120101,1,76.0,94.0
202605310803120102,2,80.0,98.0
202605310803120103,3,69.0,87.0
202605310803120105,5,72.0,88.0
202605310803120106,6,76.0,94.0
202605310803120107,7,77.0,95.0
202605310803120108,8,72.0,90.0
202605310803120109,9,64.0,82.0
202605310803120110,10,72.0,88.0
202605310803120111,11,61.0,79.0
202605310803120113,13,46.0,64.0
202605310803120114,14,74.0,92.0
202605310803120116,16,77.0,95.0
202605310803120201,1,59.0,77.0
202605310803120202,2,56.0,73.0
202605310803120203,3,80.0,96.0
202605310803120204,4,73.0,89.0
202605310803120205,5,80.0,95.0
202605310803120206,6,72.0,87.0
202605310803120207,7,65.0,82.0
202605310803120209,9,67.0,82.0
202605310803120210,10,76.0,92.0
202605310803120212,12,78.0,93.0
202605310803120213,13,68.0,84.0
202605310803120214,14,82.0,97.0
202605310803120215,15,88.0,103.0
202605310803120216,16,88.0,103.0
202605310803120301,1,79.0,97.0
202605310803120302,2,80.0,98.0
202605310803120303,3,77.0,95.0
202605310803120304,4,62.0,80.0
202605310803120305,5,78.0,96.0
202605310803120306,6,53.0,70.0
202605310803120307,7,50.0,68.0
202605310803120308,8,65.0,83.0
202605310803120310,10,75.0,93.0
202605310803120311,11,78.0,96.0
202605310803120312,12,73.0,91.0
202605310803120313,13,73.0,91.0
202605310803120314,14,68.0,84.0
202605310803120315,15,72.0,91.0
202605310803120316,16,46.0,64.0
202605310803120501,1,81.0,98.0
202605310803120502,2,66.0,81.0
202605310803120503,3,83.0,100.0
202605310803120504,4,81.0,98.0
202605310803120505,5,73.0,91.0
202605310803120510,10,80.0,97.0
202605310803120511,11,28.0,46.0
202605310803120512,12,72.0,89.0
202605310803120514,14,76.0,95.0
202605310803120515,15,27.0,45.0
202605310803120516,16,50.0,68.0
202605310803120517,17,81.0,98.0
202605310803120518,18,76.0,92.0
202605310803120602,2,67.0,73.0
202605310803120603,3,91.0,87.0
202605310803120606,6,87.0,92.0
202605310803120607,7,84.0,89.0
202605310803120608,8,92.0,108.0
202605310803120609,9,92.0,108.0
202605310803120610,10,87.0,102.0
202605310803120611,11,85.0,90.0
202605310803120612,12,87.0,92.0
202605310803120613,13,84.0,89.0
202605310803120614,14,63.0,69.0
202605310803120701,1,91.0,99.0
202605310803120702,2,88.0,96.0
202605310803120703,3,90.0,98.0
202605310803120704,4,78.0,86.0
202605310803120705,5,82.0,90.0
202605310803120706,6,83.0,91.0
202605310803120707,7,87.0,95.0
202605310803120708,8,85.0,93.0
202605310803120709,9,86.0,94.0
202605310803120710,10,88.0,96.0
202605310803120801,1,91.0,99.0
202605310803120802,2,99.0,99.0
202605310803120803,3,99.0,99.0
202605310803120804,4,92.0,100.0
202605310803120805,5,95.0,95.0
202605310803120806,6,95.0,95.0
202605310803120807,7,96.0,96.0
202605310803120808,8,97.0,97.0
202605310803120901,1,80.0,80.0
202605310803120902,2,81.0,81.0
202605310803120903,3,84.0,84.0
202605310803120904,4,87.0,87.0
202605310803120905,5,98.0,98.0
202605310803120906,6,99.0,99.0
202605310803120907,7,92.0,92.0
202605310803120908,8,95.0,95.0
202605310803120909,9,92.0,92.0
202605310803120910,10,101.0,101.0
202605310803120911,11,96.0,96.0
202605310803121001,1,106.0,90.0
202605310803121002,2,106.0,94.0
202605310803121003,3,99.0,91.0
202605310803121004,4,47.0,39.0
202605310803121005,5,107.0,95.0
202605310803121006,6,100.0,92.0
202605310803121007,7,102.0,90.0
202605310803121008,8,101.0,91.0
202605310803121009,9,104.0,94.0
202605310803121010,10,100.0,90.0
202605310803121011,11,96.0,80.0
202605310803121012,12,106.0,90.0
202605310803121013,13,104.0,96.0
202605310803121014,14,104.0,94.0
202605310803121015,15,101.0,85.0
202605310803121016,16,101.0,93.0
202605310803121017,17,105.0,95.0
202605310803121101,1,85.0,103.0
202605310803121102,2,96.0,90.0
202605310803121103,3,69.0,74.0
202605310803121104,4,95.0,100.0
202605310803121105,5,85.0,91.0
202605310803121106,6,84.0,102.0
202605310803121107,7,86.0,104.0
202605310803121108,8,85.0,82.0
202605310803121109,9,85.0,82.0
202605310803121201,1,100.0,95.0
202605310803121202,2,97.0,97.0
202605310803121203,3,101.0,96.0
202605310803121204,4,64.0,58.0
202605310803121205,5,84.0,78.0
202605310803121206,6,100.0,92.0
202605310803121207,7,101.0,95.0
202605310803121208,8,102.0,94.0
202605310803121209,9,99.0,99.0
202605310803121210,10,78.0,73.0
202605310803121211,11,99.0,91.0
202605310803121212,12,98.0,98.0
202605310803121213,13,95.0,89.0
202605310803121214,14,100.0,94.0
202605310803121215,15,98.0,98.0
202605310803121216,16,66.0,60.0
202605310803121217,17,97.0,91.0
202605310803121218,18,101.0,95.0
