レースID(新),馬番,前走補9,前走補正
202605100803061108,8,105.0,93.0
202605100803061109,9,106.0,94.0
202605100803061110,10,110.0,103.0
202605100803061111,11,104.0,88.0
202605100803061112,12,90.0,78.0
202605100803061114,14,105.0,98.0
202605100803061115,15,105.0,93.0
202605100803061116,16,111.0,99.0
202605100803061201,1,93.0,93.0
202605100803061202,2,84.0,84.0
202605100803061203,3,94.0,94.0
202605100803061204,4,66.0,75.0
202605100803061205,5,86.0,86.0
202605100803061206,6,88.0,88.0
202605100803061207,7,87.0,87.0
202605100803061208,8,98.0,98.0
202605100803061209,9,94.0,94.0
202605100803061210,10,88.0,88.0
202605100803061211,11,88.0,88.0
202605100803061212,12,76.0,76.0
202605100803061213,13,77.0,77.0
202605100803061214,14,69.0,69.0
