レースID(新),馬番,前走補9,前走補正
202606060503010815,15,75.0,80.0
202606060503010816,16,93.0,99.0
202606060503010901,1,88.0,96.0
202606060503010902,2,82.0,101.0
202606060503010903,3,80.0,98.0
202606060503010904,4,80.0,88.0
202606060503010905,5,91.0,99.0
202606060503010907,7,87.0,95.0
202606060503010908,8,96.0,102.0
202606060503010909,9,89.0,97.0
202606060503010910,10,95.0,89.0
202606060503010911,11,86.0,94.0
202606060503010912,12,94.0,99.0
202606060503011001,1,93.0,102.0
202606060503011002,2,89.0,89.0
202606060503011003,3,84.0,84.0
202606060503011004,4,99.0,83.0
202606060503011005,5,81.0,77.0
202606060503011006,6,97.0,102.0
202606060503011007,7,83.0,83.0
202606060503011008,8,86.0,86.0
202606060503011009,9,98.0,98.0
202606060503011010,10,91.0,100.0
202606060503011011,11,95.0,100.0
202606060503011012,12,94.0,94.0
202606060503011013,13,81.0,81.0
202606060503011014,14,84.0,83.0
202606060503011015,15,95.0,95.0
202606060503011016,16,98.0,98.0
202606060503011017,17,95.0,95.0
202606060503011101,1,99.0,93.0
202606060503011102,2,88.0,81.0
202606060503011103,3,92.0,85.0
202606060503011104,4,96.0,93.0
202606060503011105,5,99.0,99.0
202606060503011106,6,103.0,97.0
202606060503011107,7,98.0,98.0
202606060503011108,8,102.0,95.0
202606060503011109,9,100.0,100.0
202606060503011110,10,95.0,89.0
202606060503011111,11,96.0,90.0
202606060503011112,12,102.0,102.0
202606060503011113,13,92.0,86.0
202606060503011114,14,96.0,92.0
202606060503011115,15,72.0,66.0
202606060503011116,16,97.0,93.0
202606060503011201,1,69.0,78.0
202606060503011202,2,84.0,90.0
202606060503011203,3,77.0,87.0
202606060503011204,4,78.0,87.0
202606060503011205,5,85.0,95.0
202606060503011206,6,88.0,98.0
202606060503011207,7,61.0,70.0
202606060503011208,8,76.0,86.0
202606060503011209,9,84.0,90.0
202606060503011210,10,100.0,105.0
202606060503011211,11,81.0,86.0
202606060503011212,12,73.0,83.0
202606060503011213,13,74.0,84.0
202606060503011214,14,82.0,91.0
202606060503011215,15,73.0,82.0
202606060503011216,16,76.0,86.0
202606060903010101,1,70.0,88.0
202606060903010102,2,82.0,97.0
202606060903010104,4,65.0,81.0
202606060903010105,5,44.0,62.0
202606060903010106,6,76.0,92.0
202606060903010107,7,56.0,70.0
202606060903010108,8,64.0,82.0
202606060903010109,9,42.0,58.0
202606060903010110,10,78.0,94.0
202606060903010111,11,81.0,97.0
202606060903010112,12,74.0,89.0
202606060903010113,13,70.0,86.0
202606060903010114,14,53.0,71.0
202606060903010115,15,65.0,83.0
202606060903010201,1,81.0,96.0
202606060903010202,2,70.0,85.0
202606060903010203,3,69.0,84.0
202606060903010204,4,72.0,87.0
202606060903010205,5,71.0,86.0
202606060903010207,7,75.0,90.0
202606060903010208,8,68.0,84.0
202606060903010209,9,74.0,89.0
202606060903010210,10,84.0,99.0
202606060903010211,11,70.0,86.0
202606060903010212,12,84.0,99.0
202606060903010213,13,74.0,90.0
202606060903010214,14,80.0,95.0
202606060903010215,15,84.0,99.0
202606060903010301,1,75.0,91.0
202606060903010302,2,81.0,99.0
202606060903010303,3,65.0,83.0
202606060903010304,4,64.0,82.0
202606060903010306,6,65.0,81.0
202606060903010309,9,79.0,95.0
202606060903010310,10,68.0,86.0
202606060903010311,11,63.0,81.0
202606060903010312,12,80.0,96.0
202606060903010314,14,68.0,86.0
202606060903010315,15,75.0,91.0
202606060903010316,16,80.0,98.0
202606060903010401,1,69.0,84.0
202606060903010402,2,84.0,99.0
202606060903010403,3,84.0,100.0
202606060903010404,4,83.0,98.0
202606060903010405,5,74.0,89.0
202606060903010406,6,81.0,97.0
202606060903010408,8,41.0,59.0
202606060903010410,10,77.0,92.0
202606060903010412,12,84.0,101.0
202606060903010413,13,62.0,78.0
202606060903010415,15,84.0,99.0
202606060903010601,1,77.0,95.0
202606060903010602,2,56.0,72.0
202606060903010603,3,74.0,92.0
202606060903010604,4,62.0,78.0
202606060903010605,5,74.0,92.0
202606060903010606,6,80.0,97.0
202606060903010607,7,72.0,90.0
202606060903010608,8,67.0,86.0
202606060903010609,9,80.0,98.0
202606060903010610,10,46.0,64.0
202606060903010611,11,67.0,85.0
202606060903010612,12,78.0,96.0
202606060903010614,14,80.0,98.0
202606060903010615,15,60.0,79.0
202606060903010616,16,50.0,67.0
202606060903010701,1,80.0,97.0
202606060903010702,2,83.0,99.0
202606060903010703,3,59.0,75.0
202606060903010704,4,48.0,67.0
202606060903010705,5,75.0,90.0
202606060903010706,6,57.0,75.0
202606060903010708,8,58.0,73.0
202606060903010709,9,80.0,97.0
202606060903010711,11,82.0,99.0
202606060903010712,12,71.0,87.0
202606060903010714,14,74.0,92.0
202606060903010715,15,78.0,94.0
202606060903010716,16,78.0,93.0
202606060903010717,17,69.0,85.0
202606060903010718,18,62.0,80.0
202606060903010801,1,80.0,89.0
202606060903010802,2,80.0,99.0
202606060903010803,3,91.0,96.0
202606060903010804,4,90.0,98.0
202606060903010805,5,80.0,99.0
202606060903010806,6,91.0,96.0
202606060903010807,7,94.0,91.0
202606060903010808,8,82.0,101.0
202606060903010809,9,86.0,94.0
202606060903010901,1,83.0,92.0
202606060903010902,2,92.0,97.0
202606060903010903,3,98.0,80.0
202606060903010904,4,93.0,99.0
202606060903010905,5,92.0,97.0
202606060903010906,6,81.0,90.0
202606060903010907,7,78.0,86.0
202606060903010908,8,64.0,70.0
202606060903010909,9,80.0,99.0
202606060903011001,1,99.0,99.0
202606060903011002,2,94.0,94.0
202606060903011003,3,83.0,83.0
202606060903011004,4,97.0,97.0
202606060903011005,5,98.0,98.0
202606060903011006,6,98.0,104.0
202606060903011007,7,93.0,93.0
202606060903011008,8,90.0,99.0
202606060903011009,9,77.0,77.0
202606060903011010,10,91.0,91.0
202606060903011011,11,93.0,93.0
202606060903011012,12,86.0,86.0
202606060903011101,1,109.0,101.0
202606060903011102,2,72.0,65.0
202606060903011103,3,103.0,95.0
202606060903011104,4,102.0,94.0
202606060903011105,5,97.0,89.0
202606060903011106,6,101.0,93.0
202606060903011107,7,101.0,93.0
202606060903011108,8,101.0,93.0
202606060903011109,9,82.0,75.0
202606060903011110,10,94.0,86.0
202606060903011111,11,95.0,87.0
202606060903011201,1,93.0,98.0
202606060903011202,2,85.0,95.0
202606060903011203,3,85.0,101.0
202606060903011204,4,78.0,87.0
202606060903011205,5,87.0,103.0
202606060903011206,6,85.0,94.0
202606060903011207,7,86.0,96.0
202606060903011208,8,87.0,96.0
202606060903011209,9,84.0,99.0
202606060903011210,10,86.0,95.0
202606060903011211,11,83.0,92.0
202606060903011212,12,85.0,94.0
202606060903011213,13,87.0,86.0
202606060903011215,15,89.0,98.0
202606060903011216,16,74.0,84.0
