レースID(新),馬番,前走補9,前走補正
202607120302060710,10,76.0,92.0
202607120302060712,12,52.0,70.0
202607120302060713,13,74.0,92.0
202607120302060714,14,77.0,92.0
202607120302060715,15,29.0,47.0
202607120302060801,1,91.0,96.0
202607120302060809,9,85.0,94.0
202607120302060810,10,85.0,94.0
202607120302060811,11,85.0,90.0
202607120302060812,12,92.0,97.0
202607120302060901,1,83.0,92.0
202607120302060902,2,86.0,95.0
202607120302060903,3,78.0,75.0
202607120302060904,4,89.0,97.0
202607120302060906,6,86.0,95.0
202607120302060907,7,91.0,99.0
202607120302060908,8,79.0,88.0
202607120302060909,9,68.0,74.0
202607120302060910,10,81.0,100.0
202607120302060911,11,81.0,90.0
202607120302060912,12,93.0,99.0
202607120302060913,13,84.0,89.0
202607120302060914,14,65.0,74.0
202607120302061001,1,94.0,87.0
202607120302061002,2,94.0,87.0
202607120302061004,4,85.0,78.0
202607120302061006,6,98.0,91.0
202607120302061008,8,87.0,80.0
202607120302061010,10,76.0,69.0
202607120302061101,1,112.0,90.0
202607120302061103,3,95.0,83.0
202607120302061104,4,112.0,96.0
202607120302061105,5,105.0,93.0
202607120302061106,6,108.0,92.0
202607120302061108,8,71.0,49.0
202607120302061110,10,109.0,93.0
202607120302061111,11,101.0,79.0
202607120302061112,12,110.0,94.0
202607120302061113,13,115.0,101.0
202607120302061114,14,102.0,80.0
202607120302061115,15,112.0,95.0
202607120302061116,16,113.0,99.0
202607120302061201,1,92.0,92.0
202607120302061202,2,92.0,102.0
202607120302061203,3,83.0,83.0
202607120302061204,4,83.0,83.0
202607120302061205,5,88.0,88.0
202607120302061206,6,95.0,104.0
202607120302061209,9,90.0,99.0
202607120302061211,11,87.0,87.0
202607120302061212,12,93.0,93.0
202607120302061213,13,95.0,95.0
202607120302061214,14,90.0,99.0
202607120302061215,15,99.0,99.0
202607121002060103,3,65.0,83.0
202607121002060105,5,60.0,77.0
202607121002060107,7,74.0,91.0
202607121002060112,12,50.0,65.0
202607121002060113,13,84.0,99.0
202607121002060201,1,79.0,94.0
202607121002060204,4,72.0,84.0
202607121002060205,5,49.0,65.0
202607121002060207,7,52.0,70.0
202607121002060208,8,72.0,87.0
202607121002060211,11,41.0,59.0
202607121002060212,12,72.0,87.0
202607121002060213,13,82.0,97.0
202607121002060214,14,38.0,56.0
202607121002060305,5,80.0,99.0
202607121002060307,7,78.0,97.0
202607121002060310,10,45.0,62.0
202607121002060311,11,70.0,88.0
202607121002060314,14,67.0,86.0
202607121002060315,15,72.0,91.0
202607121002060402,2,67.0,83.0
202607121002060408,8,77.0,95.0
202607121002060703,3,81.0,90.0
202607121002060704,4,86.0,92.0
202607121002060705,5,87.0,93.0
202607121002060706,6,80.0,89.0
202607121002060707,7,80.0,86.0
202607121002060710,10,76.0,82.0
202607121002060711,11,80.0,74.0
202607121002060712,12,82.0,100.0
202607121002060713,13,75.0,85.0
202607121002060714,14,71.0,80.0
202607121002060715,15,90.0,99.0
202607121002060802,2,90.0,95.0
202607121002060806,6,71.0,80.0
202607121002060808,8,77.0,82.0
202607121002060809,9,90.0,96.0
202607121002060901,1,89.0,98.0
202607121002060902,2,93.0,93.0
202607121002060903,3,89.0,89.0
202607121002060905,5,96.0,96.0
202607121002060910,10,65.0,62.0
202607121002061002,2,82.0,82.0
202607121002061003,3,91.0,91.0
202607121002061005,5,68.0,65.0
202607121002061006,6,93.0,93.0
202607121002061008,8,85.0,85.0
202607121002061010,10,94.0,94.0
202607121002061101,1,7.0,
202607121002061103,3,111.0,100.0
202607121002061104,4,94.0,82.0
202607121002061107,7,115.0,103.0
202607121002061109,9,103.0,87.0
202607121002061110,10,103.0,93.0
202607121002061204,4,89.0,94.0
202607121002061205,5,85.0,94.0
202607121002061208,8,84.0,93.0
202607121002061209,9,89.0,94.0
202607121002061211,11,89.0,94.0
202607121002061213,13,81.0,89.0
202607121002061214,14,45.0,53.0
202607121002061215,15,89.0,98.0
202607121002061217,17,78.0,87.0
