レースID(新),馬番,前走補9,前走補正
202604110301011216,16,54.0,62.0
202604110603050101,1,55.0,73.0
202604110603050102,2,74.0,91.0
202604110603050103,3,61.0,75.0
202604110603050105,5,78.0,92.0
202604110603050109,9,69.0,86.0
202604110603050111,11,73.0,88.0
202604110603050112,12,66.0,83.0
202604110603050113,13,68.0,86.0
202604110603050114,14,54.0,71.0
202604110603050115,15,76.0,93.0
202604110603050202,2,75.0,90.0
202604110603050203,3,79.0,93.0
202604110603050204,4,71.0,86.0
202604110603050205,5,69.0,86.0
202604110603050206,6,71.0,88.0
202604110603050208,8,58.0,72.0
202604110603050209,9,79.0,94.0
202604110603050210,10,69.0,84.0
202604110603050212,12,83.0,98.0
202604110603050213,13,36.0,53.0
202604110603050214,14,78.0,94.0
202604110603050215,15,79.0,94.0
202604110603050301,1,87.0,105.0
202604110603050303,3,74.0,91.0
202604110603050304,4,72.0,90.0
202604110603050306,6,57.0,74.0
202604110603050307,7,59.0,78.0
202604110603050309,9,72.0,87.0
202604110603050311,11,74.0,92.0
202604110603050503,3,77.0,95.0
202604110603050504,4,80.0,95.0
202604110603050505,5,89.0,106.0
202604110603050506,6,80.0,98.0
202604110603050507,7,80.0,97.0
202604110603050508,8,54.0,71.0
202604110603050509,9,84.0,99.0
202604110603050516,16,80.0,97.0
202604110603050601,1,74.0,89.0
202604110603050604,4,78.0,95.0
202604110603050605,5,60.0,78.0
202604110603050607,7,74.0,92.0
202604110603050609,9,75.0,92.0
202604110603050610,10,71.0,89.0
202604110603050611,11,64.0,83.0
202604110603050612,12,64.0,83.0
202604110603050616,16,74.0,89.0
202604110603050617,17,69.0,86.0
202604110603050701,1,87.0,101.0
202604110603050702,2,92.0,106.0
202604110603050703,3,86.0,98.0
202604110603050704,4,83.0,99.0
202604110603050705,5,71.0,87.0
202604110603050706,6,54.0,71.0
202604110603050708,8,86.0,91.0
202604110603050709,9,86.0,100.0
202604110603050710,10,87.0,102.0
202604110603050711,11,85.0,90.0
202604110603050712,12,78.0,95.0
202604110603050715,15,88.0,102.0
202604110603050716,16,87.0,101.0
202604110603050801,1,86.0,95.0
202604110603050804,4,90.0,99.0
202604110603050805,5,67.0,75.0
202604110603050807,7,87.0,97.0
202604110603050808,8,89.0,98.0
202604110603050809,9,83.0,93.0
202604110603050810,10,87.0,97.0
202604110603050812,12,57.0,66.0
202604110603050813,13,38.0,47.0
202604110603050815,15,72.0,81.0
202604110603050816,16,82.0,91.0
202604110603050904,4,83.0,102.0
202604110603050906,6,92.0,97.0
202604110603050907,7,79.0,84.0
202604110603051001,1,104.0,104.0
202604110603051002,2,103.0,99.0
202604110603051003,3,102.0,96.0
202604110603051004,4,96.0,90.0
202604110603051005,5,89.0,83.0
202604110603051006,6,102.0,98.0
202604110603051007,7,95.0,95.0
202604110603051008,8,97.0,93.0
202604110603051009,9,100.0,96.0
202604110603051011,11,101.0,97.0
202604110603051012,12,99.0,95.0
202604110603051013,13,99.0,99.0
202604110603051102,2,70.0,85.0
202604110603051103,3,89.0,106.0
202604110603051104,4,89.0,79.0
202604110603051105,5,93.0,86.0
202604110603051106,6,85.0,83.0
202604110603051107,7,89.0,104.0
202604110603051110,10,87.0,102.0
202604110603051111,11,84.0,101.0
202604110603051112,12,99.0,104.0
202604110603051113,13,90.0,84.0
202604110603051114,14,88.0,105.0
202604110603051202,2,91.0,91.0
202604110603051204,4,91.0,91.0
202604110603051205,5,84.0,93.0
202604110603051206,6,95.0,104.0
202604110603051207,7,90.0,90.0
202604110603051208,8,92.0,92.0
202604110603051209,9,93.0,93.0
202604110603051210,10,82.0,91.0
202604110603051211,11,91.0,100.0
202604110603051212,12,92.0,92.0
202604110603051213,13,96.0,96.0
202604110603051215,15,83.0,83.0
202604110603051216,16,88.0,97.0
202604110902050101,1,57.0,72.0
202604110902050104,4,59.0,76.0
202604110902050105,5,63.0,78.0
202604110902050106,6,69.0,86.0
202604110902050107,7,81.0,99.0
202604110902050108,8,80.0,95.0
202604110902050110,10,63.0,78.0
202604110902050112,12,65.0,81.0
202604110902050114,14,36.0,51.0
202604110902050115,15,77.0,94.0
202604110902050116,16,80.0,99.0
202604110902050201,1,83.0,99.0
202604110902050203,3,76.0,94.0
202604110902050204,4,71.0,90.0
202604110902050207,7,80.0,95.0
202604110902050208,8,90.0,106.0
202604110902050210,10,63.0,78.0
202604110902050211,11,75.0,91.0
202604110902050212,12,65.0,79.0
202604110902050213,13,75.0,93.0
202604110902050214,14,74.0,90.0
202604110902050215,15,57.0,73.0
202604110902050216,16,83.0,99.0
202604110902050306,6,61.0,79.0
202604110902050311,11,81.0,99.0
202604110902050313,13,68.0,86.0
202604110902050401,1,74.0,92.0
202604110902050404,4,56.0,74.0
202604110902050406,6,76.0,95.0
202604110902050408,8,80.0,98.0
202604110902050409,9,80.0,94.0
202604110902050410,10,65.0,81.0
202604110902050411,11,74.0,92.0
202604110902050412,12,77.0,95.0
202604110902050413,13,76.0,93.0
202604110902050414,14,78.0,97.0
202604110902050415,15,61.0,79.0
202604110902050501,1,73.0,89.0
202604110902050502,2,72.0,90.0
202604110902050504,4,93.0,111.0
202604110902050505,5,88.0,83.0
202604110902050506,6,84.0,102.0
202604110902050507,7,90.0,108.0
202604110902050508,8,86.0,104.0
202604110902050509,9,85.0,103.0
202604110902050510,10,67.0,85.0
202604110902050511,11,83.0,100.0
202604110902050602,2,87.0,102.0
202604110902050603,3,88.0,103.0
202604110902050604,4,84.0,99.0
202604110902050605,5,76.0,91.0
202604110902050606,6,86.0,101.0
202604110902050608,8,89.0,94.0
202604110902050609,9,76.0,81.0
202604110902050610,10,89.0,88.0
202604110902050611,11,84.0,99.0
202604110902050612,12,85.0,99.0
202604110902050613,13,68.0,73.0
202604110902050614,14,94.0,91.0
202604110902050615,15,95.0,95.0
202604110902050701,1,79.0,88.0
202604110902050703,3,61.0,70.0
202604110902050704,4,81.0,90.0
202604110902050705,5,88.0,97.0
202604110902050706,6,78.0,87.0
202604110902050707,7,79.0,98.0
202604110902050708,8,86.0,96.0
202604110902050709,9,80.0,88.0
202604110902050711,11,88.0,97.0
202604110902050801,1,83.0,92.0
202604110902050805,5,76.0,86.0
202604110902050806,6,86.0,96.0
202604110902050807,7,84.0,94.0
202604110902050808,8,86.0,96.0
202604110902050809,9,94.0,104.0
202604110902050810,10,86.0,96.0
202604110902050812,12,80.0,90.0
202604110902050814,14,78.0,87.0
202604110902050816,16,70.0,79.0
202604110902050901,1,87.0,95.0
202604110902050903,3,94.0,94.0
202604110902050904,4,100.0,100.0
202604110902050905,5,97.0,97.0
202604110902050906,6,92.0,92.0
202604110902050907,7,93.0,93.0
202604110902050908,8,93.0,93.0
202604110902051001,1,107.0,99.0
202604110902051002,2,106.0,84.0
202604110902051003,3,116.0,94.0
202604110902051004,4,106.0,84.0
202604110902051005,5,90.0,73.0
202604110902051007,7,98.0,82.0
202604110902051008,8,76.0,66.0
202604110902051009,9,97.0,85.0
202604110902051010,10,110.0,102.0
202604110902051012,12,112.0,90.0
202604110902051013,13,108.0,94.0
202604110902051102,2,109.0,94.0
202604110902051103,3,108.0,86.0
202604110902051104,4,106.0,83.0
202604110902051107,7,107.0,95.0
202604110902051110,10,109.0,94.0
202604110902051201,1,97.0,97.0
202604110902051203,3,89.0,89.0
202604110902051204,4,95.0,104.0
202604110902051205,5,86.0,86.0
202604110902051206,6,82.0,82.0
202604110902051207,7,85.0,95.0
202604110902051208,8,99.0,99.0
202604110902051209,9,94.0,94.0
202604110902051210,10,91.0,100.0
202604110902051212,12,93.0,93.0
202604110902051213,13,90.0,99.0
202604110902051214,14,93.0,93.0
202604110902051215,15,93.0,93.0
202604110902051216,16,93.0,93.0
