レースID(新),馬番,前走補9,前走補正,複勝オッズ下限,複勝オッズ上限,指数,指数順位
202607110201090313,13,,,22.5,36.6,,
202607110201090316,16,,,12.8,20.8,,
202607110201090302,2,,,2.2,3.3,,
202607110201090308,8,,,2.8,4.3,,
202607110201090207,7,,,1.4,1.9,,
202607110201090203,3,,,2.0,2.9,,
202607110201090204,4, 78, 95,2.9,4.2,,
202607110201090210,10, 74, 92,1.6,2.1,,
202607110201090206,6,,,3.1,4.5,,
202607110201090208,8,,,3.3,4.9,,
202607110201090202,2,,,2.3,3.2,,
202607110201090205,5,,,7.1,10.6,,
202607110201090213,13,,,38.5,58.5,,
202607110201090212,12, 78, 96,5.1,7.5,,
202607110201090201,1,,,9.3,14.0,,
202607110201090209,9, 59, 76,24.8,37.8,,
202607110201090214,14,,,28.7,43.6,,
202607110201090211,11,,,1.7,2.4,,
202607110201090101,1,,,1.1,1.9,,
202607110201090105,5,,,1.1,1.1,,
202607110201090110,10,,,1.4,4.5,,
202607110201090102,2,,,3.9,15.8,,
202607110201090108,8,,,1.9,7.0,,
202607110201090103,3,,,2.9,11.3,,
202607110201090107,7,,,1.6,5.4,,
202607110201090111,11,,,9.8,42.1,,
202607110201090109,9,,,10.6,45.9,,
202607110201090106,6,,,9.8,42.2,,
202607110201090104,4,,,,,,
202607110302051206,6,,,2.6,3.6,,
202607110302051213,13, 84, 90,2.0,2.8,,
202607110302051215,15,,,1.6,2.0,,
202607110302051209,9,,,2.2,3.0,,
202607110302051208,8, 91,108,1.7,2.1,,
202607110302051202,2,  5, 14,5.1,7.3,,
202607110302051210,10,,,4.1,5.8,,
202607110302051205,5, 38, 47,32.7,47.3,,
202607110302051212,12,,,3.9,5.5,,
202607110302051207,7, 84, 89,2.1,2.9,,
202607110302051203,3, 85, 94,10.6,15.4,,
202607110302051204,4, 87,105,7.4,10.7,,
202607110302051214,14,,,11.5,16.6,,
202607110302051211,11, 83, 88,6.9,10.0,,
202607110302051201,1, 51, 56,8.6,12.4,,
202607110302051105,5,,,1.8,2.3,,
202607110302051107,7, 97, 91,6.9,9.4,,
202607110302051109,9, 94, 90,1.7,2.1,,
202607110302051104,4,108, 93,1.7,2.3,,
202607110302051103,3,105, 97,1.5,1.8,,
202607110302051108,8, 96, 88,5.7,7.7,,
202607110302051106,6,,,1.7,2.2,,
202607110302051101,1,102, 94,1.9,2.5,,
202607110302051102,2, 98, 92,3.9,5.3,,
202607110302051008,8, 97, 97,1.1,1.2,,
202607110302051009,9, 93, 87,2.1,3.5,,
202607110302051005,5,,,2.4,4.1,,
202607110302051006,6,,,2.0,3.3,,
202607110302051002,2, 99, 99,1.5,2.3,,
202607110302051001,1,100, 94,1.4,2.2,,
202607110302051004,4,,,4.8,8.5,,
202607110302051007,7,,,3.3,5.9,,
202607110302051003,3, 97, 93,3.7,6.6,,
202607110302050913,13, 97, 97,1.6,2.2,,
202607110302050905,5,,,1.6,2.3,,
202607110302050903,3, 89, 89,4.1,6.3,,
202607110302050910,10, 95,103,1.3,1.6,,
202607110302050911,11, 90, 90,6.2,9.7,,
202607110302050901,1, 97,105,1.6,2.4,,
202607110302050909,9, 93, 93,5.2,8.2,,
202607110302050915,15,100, 76,1.8,2.6,,
202607110302050906,6, 87, 87,6.4,10.1,,
202607110302050907,7,,,10.8,17.2,,
202607110302050912,12,,,20.4,32.7,,
202607110302050904,4, 85, 85,19.0,30.5,,
202607110302050908,8, 93, 93,9.3,14.7,,
202607110302050914,14, 93, 93,10.9,17.3,,
202607110302050902,2, 82, 82,40.1,64.3,,
202607110302050812,12,,,1.6,2.3,,
202607110302050809,9, 89, 94,1.7,2.4,,
202607110302050801,1,,,2.2,3.2,,
202607110302050811,11,,,2.0,2.9,,
202607110302050814,14,,,2.2,3.2,,
202607110302050806,6, 74, 79,39.2,62.8,,
202607110302050816,16,,,1.3,1.6,,
202607110302050807,7, 80, 89,8.2,12.8,,
202607110302050802,2, 82, 92,10.0,15.8,,
202607110302050815,15, 84, 89,3.1,4.6,,
202607110302050803,3, 77, 86,5.1,7.9,,
202607110302050810,10,,,15.8,25.1,,
202607110302050804,4, 67, 77,14.6,23.1,,
202607110302050808,8, 12, 21,78.5,125.6,,
202607110302050805,5, 74, 83,16.2,25.8,,
202607110302050813,13,,,109.6,175.4,,
202607110302050706,6, 93, 90,1.1,1.4,,
202607110302050709,9,,,3.1,5.5,,
202607110302050704,4, 91, 96,1.2,1.9,,
202607110302050705,5, 81,100,1.2,1.9,,
202607110302050711,11, 76, 84,5.2,9.5,,
202607110302050707,7,,,5.4,9.8,,
202607110302050703,3, 79, 88,12.4,23.2,,
202607110302050708,8, 61, 70,26.6,50.3,,
202607110302050710,10, 87, 95,2.3,3.9,,
202607110302050702,2, 82, 99,1.6,2.6,,
202607110302050701,1,,,15.7,29.5,,
202607110302050609,9, 56, 72,2.8,4.9,,
202607110302050606,6, 66, 85,2.4,4.2,,
202607110302050601,1,,,2.4,4.1,,
202607110302050605,5, 74, 91,10.1,19.0,,
202607110302050608,8,,,1.1,1.3,,
202607110302050615,15,,,1.6,2.5,,
202607110302050603,3,,,1.5,2.3,,
202607110302050614,14, 70, 88,7.7,14.3,,
202607110302050607,7, 54, 73,44.8,85.6,,
202607110302050613,13, 69, 88,5.7,10.5,,
202607110302050612,12, 31, 50,8.3,15.5,,
202607110302050611,11, 68, 83,8.4,15.7,,
202607110302050602,2, 62, 81,28.8,54.8,,
202607110302050604,4, 65, 83,52.5,100.1,,
202607110302050610,10, 74, 92,2.3,3.9,,
202607110302050616,16,,,64.9,124.0,,
202607110302050501,1,,,1.1,1.1,,
202607110302050510,10,,,1.4,4.4,,
202607110302050504,4,,,2.3,8.5,,
202607110302050505,5,,,1.7,6.0,,
202607110302050506,6,,,8.7,36.7,,
202607110302050509,9,,,2.2,8.0,,
202607110302050508,8,,,17.8,76.8,,
202607110302050511,11,,,2.3,8.7,,
202607110302050507,7,,,7.3,30.7,,
202607110302050502,2,,,1.8,6.3,,
202607110302050503,3,,,6.4,26.6,,
202607110302050413,13,,,1.5,2.2,,
202607110302050405,5, 72, 90,1.4,1.9,,
202607110302050404,4,,,1.4,1.8,,
202607110302050401,1, 75, 93,2.5,3.8,,
202607110302050409,9,,,19.9,32.1,,
202607110302050407,7,,,3.2,4.9,,
202607110302050411,11, 77, 94,4.6,7.2,,
202607110302050406,6, 55, 74,12.1,19.4,,
202607110302050412,12,,,6.9,10.9,,
202607110302050414,14,,,2.3,3.4,,
202607110302050402,2,,,35.9,58.0,,
202607110302050403,3, 57, 75,45.3,73.3,,
202607110302050408,8, 68, 86,1.8,2.7,,
202607110302050410,10, 46, 61,41.8,67.6,,
202607110302050415,15, 34, 51,26.7,43.0,,
202607110302050301,1,,,1.3,1.7,,
202607110302050309,9,,,1.6,2.2,,
202607110302050304,4,,,1.7,2.4,,
202607110302050312,12,,,5.2,8.0,,
202607110302050308,8,,,2.2,3.2,,
202607110302050305,5,,,4.0,6.0,,
202607110302050313,13,,,22.2,34.9,,
202607110302050307,7,,,26.7,42.1,,
202607110302050306,6,,,5.6,8.7,,
202607110302050302,2,,,1.5,2.1,,
202607110302050303,3,,,19.7,31.0,,
202607110302050311,11,,,44.0,69.3,,
202607110302050314,14,,,2.4,3.5,,
202607110302050310,10,,,18.5,29.1,,
202607110302050206,6, 79, 97,1.2,1.5,,
202607110302050202,2,,,1.8,2.9,,
202607110302050205,5,,,1.4,1.9,,
202607110302050215,15,,,2.6,4.3,,
202607110302050209,9, 60, 75,4.2,7.2,,
202607110302050210,10, 66, 83,13.9,24.9,,
202607110302050201,1,,,1.9,3.1,,
202607110302050203,3, 79, 95,1.9,3.1,,
202607110302050207,7, 62, 79,7.9,14.1,,
202607110302050211,11,,,3.4,5.7,,
202607110302050213,13, 63, 81,20.9,37.6,,
202607110302050214,14, 45, 62,20.7,37.3,,
202607110302050204,4, 66, 83,23.5,42.5,,
202607110302050212,12,,,7.9,14.1,,
202607110302050208,8,,,53.2,96.2,,
202607110302050106,6,,,1.4,2.5,,
202607110302050103,3,,,1.1,1.3,,
202607110302050111,11,,,7.4,15.9,,
202607110302050102,2,,,2.0,3.9,,
202607110302050104,4,,,13.5,29.2,,
202607110302050105,5,,,3.4,6.9,,
202607110302050101,1,,,4.7,9.9,,
202607110302050107,7,,,1.1,1.6,,
202607110302050108,8,,,3.3,6.8,,
202607110302050110,10,,,3.5,7.2,,
202607110302050109,9,,,2.5,5.0,,
202607111002051211,11, 87, 97,2.5,3.9,,
202607111002051202,2,,,3.2,5.1,,
202607111002051216,16, 83, 92,2.7,4.2,,
202607111002051206,6,,,1.2,1.4,,
202607111002051207,7,,,4.4,7.2,,
202607111002051204,4,,,2.5,4.0,,
202607111002051214,14, 85, 94,1.7,2.6,,
202607111002051201,1,,,4.1,6.5,,
202607111002051203,3, 81, 90,8.8,14.7,,
202607111002051205,5,,,4.1,6.6,,
202607111002051209,9,,,26.3,44.3,,
202607111002051215,15,,,36.1,60.8,,
202607111002051208,8, 80, 85,1.7,2.6,,
202607111002051210,10, 70, 78,53.6,90.4,,
202607111002051212,12, 78, 88,13.1,21.8,,
202607111002051213,13,,,24.9,41.9,,
202607111002051105,5,,,1.6,2.4,,
202607111002051101,1, 90, 86,2.8,4.5,,
202607111002051107,7,,,1.9,2.9,,
202607111002051110,10, 98, 94,4.3,7.0,,
202607111002051104,4, 98, 94,2.5,4.0,,
202607111002051111,11,101,101,1.2,1.6,,
202607111002051103,3, 88, 85,2.6,4.2,,
202607111002051102,2, 76, 72,4.5,7.4,,
202607111002051109,9, 87, 81,8.6,14.1,,
202607111002051106,6,,,8.5,14.0,,
202607111002051108,8,,,1.3,1.7,,
202607111002051014,14, 96, 96,2.0,2.8,,
202607111002051003,3,,,33.1,49.4,,
202607111002051016,16,,,1.7,2.1,,
202607111002051001,1,,,6.0,8.9,,
202607111002051011,11,,,6.0,8.8,,
202607111002051012,12,,,10.0,14.9,,
202607111002051009,9,,,21.9,32.8,,
202607111002051015,15,,,4.4,6.4,,
202607111002051017,17,,,1.5,1.9,,
202607111002051004,4, 87, 87,8.3,12.3,,
202607111002051018,18,,,10.3,15.4,,
202607111002051005,5,,,2.5,3.6,,
202607111002051013,13, 93, 93,8.0,11.8,,
202607111002051007,7,,,4.9,7.1,,
202607111002051006,6,,,2.2,3.0,,
202607111002051008,8, 96, 96,5.4,7.9,,
202607111002051010,10,,,10.7,16.0,,
202607111002051002,2,,,3.6,5.2,,
202607111002050904,4, 81, 90,3.4,5.5,,
202607111002050903,3, 91, 99,1.4,2.0,,
202607111002050910,10, 83, 91,2.0,3.2,,
202607111002050906,6, 84, 92,3.6,6.0,,
202607111002050908,8,,,7.1,12.0,,
202607111002050907,7, 74, 79,4.1,6.8,,
202607111002050909,9,,,1.3,1.8,,
202607111002050911,11,,,1.2,1.6,,
202607111002050901,1, 72, 81,8.0,13.5,,
202607111002050905,5, 79, 84,2.0,3.1,,
202607111002050902,2, 82, 90,21.8,37.1,,
202607111002050810,10, 67, 73,2.8,4.2,,
202607111002050808,8,,,1.6,2.3,,
202607111002050804,4, 86,104,1.6,2.3,,
202607111002050801,1, 77, 86,3.6,5.5,,
202607111002050803,3,,,1.2,1.5,,
202607111002050805,5,,,2.0,2.9,,
202607111002050811,11, 79, 97,1.7,2.5,,
202607111002050807,7, 79, 88,7.2,11.5,,
202607111002050809,9,,,3.0,4.5,,
202607111002050802,2,,,17.6,27.8,,
202607111002050806,6, 37, 46,28.7,45.5,,
202607111002050706,6, 84, 90,1.5,2.1,,
202607111002050705,5, 83,100,1.9,2.8,,
202607111002050701,1,,,6.4,10.2,,
202607111002050710,10, 90, 99,1.6,2.3,,
202607111002050712,12, 84, 93,19.8,32.3,,
202607111002050704,4, 89, 86,1.2,1.6,,
202607111002050709,9,,,2.9,4.4,,
202607111002050702,2, 86, 94,12.7,20.6,,
202607111002050707,7,,,8.6,13.9,,
202607111002050708,8, 91, 96,1.6,2.3,,
202607111002050711,11,,,4.0,6.4,,
202607111002050703,3, 50, 55,12.7,20.7,,
202607111002050616,16, 81, 96,1.7,3.4,,
202607111002050617,17,,,1.1,1.1,,
202607111002050601,1, 80, 95,1.9,4.1,,
202607111002050607,7,,,2.5,5.5,,
202607111002050606,6, 79, 95,2.5,5.5,,
202607111002050618,18, 77, 93,2.6,5.7,,
202607111002050612,12,,,4.1,9.4,,
202607111002050611,11,,,28.7,70.9,,
202607111002050608,8,,,9.5,23.1,,
202607111002050615,15,,,42.7,105.8,,
202607111002050605,5,,,2.9,6.4,,
202607111002050603,3,,,5.9,14.1,,
202607111002050613,13,,,22.2,54.8,,
202607111002050609,9, 55, 71,39.4,97.4,,
202607111002050602,2,,,14.7,35.9,,
202607111002050614,14,,,24.5,60.4,,
202607111002050610,10,,,7.1,17.0,,
202607111002050604,4, 69, 87,5.9,14.1,,
202607111002050501,1,,,1.1,1.4,,
202607111002050505,5,,,5.8,10.4,,
202607111002050509,9,,,7.9,14.1,,
202607111002050510,10,,,1.5,2.3,,
202607111002050512,12,,,2.7,4.6,,
202607111002050502,2,,,9.4,16.9,,
202607111002050506,6,,,5.8,10.4,,
202607111002050511,11,,,2.8,4.8,,
202607111002050503,3,,,1.3,1.9,,
202607111002050508,8,,,2.8,4.8,,
202607111002050507,7,,,2.7,4.5,,
202607111002050504,4,,,3.5,6.1,,
202607111002050401,1,,,1.6,3.2,,
202607111002050403,3, 66, 84,3.7,8.3,,
202607111002050402,2, 83,100,1.1,1.1,,
202607111002050407,7,,,1.4,2.6,,
202607111002050416,16, 67, 85,13.6,32.6,,
202607111002050415,15,,,2.5,5.4,,
202607111002050406,6,,,4.0,9.2,,
202607111002050414,14,,,1.8,3.7,,
202607111002050404,4, 65, 83,22.3,53.9,,
202607111002050412,12,,,5.3,12.3,,
202607111002050408,8, 68, 86,5.3,12.4,,
202607111002050409,9, 77, 93,8.0,19.0,,
202607111002050411,11, 67, 86,31.6,76.9,,
202607111002050405,5,,,43.9,106.7,,
202607111002050410,10, 68, 86,4.5,10.3,,
202607111002050413,13,,,29.7,72.1,,
202607111002050310,10, 61, 79,3.1,4.4,,
202607111002050314,14,,,2.6,3.7,,
202607111002050307,7,,,2.3,3.2,,
202607111002050316,16, 78, 95,2.9,4.1,,
202607111002050318,18, 72, 91,1.5,1.9,,
202607111002050306,6,,,1.7,2.2,,
202607111002050317,17,,,15.4,23.1,,
202607111002050309,9,,,3.4,4.9,,
202607111002050304,4,,,3.3,4.7,,
202607111002050315,15, 71, 89,2.8,4.0,,
202607111002050313,13,,,36.2,54.7,,
202607111002050312,12,,,8.3,12.3,,
202607111002050303,3, 68, 87,8.3,12.4,,
202607111002050308,8, 66, 85,9.4,14.1,,
202607111002050301,1, 62, 81,38.4,58.0,,
202607111002050311,11,,,23.9,36.0,,
202607111002050302,2, 76, 94,4.8,7.0,,
202607111002050305,5, 68, 86,43.3,65.4,,
202607111002050208,8,,,1.3,1.6,,
202607111002050209,9, 69, 87,2.5,3.7,,
202607111002050206,6, 60, 78,1.6,2.2,,
202607111002050207,7,,,4.1,6.4,,
202607111002050201,1,,,2.7,4.1,,
202607111002050211,11, 79, 97,1.7,2.5,,
202607111002050215,15,,,2.2,3.3,,
202607111002050205,5, 69, 86,18.8,30.1,,
202607111002050212,12, 73, 91,9.1,14.4,,
202607111002050202,2,,,2.1,3.2,,
202607111002050213,13, 71, 87,27.3,44.0,,
202607111002050203,3, 57, 76,33.3,53.7,,
202607111002050216,16,,,36.5,58.9,,
202607111002050214,14, 68, 84,5.6,8.8,,
202607111002050204,4, 61, 80,15.1,24.1,,
202607111002050210,10,,,46.7,75.3,,
202607111002050110,10,,,1.1,1.2,,
202607111002050112,12,,,2.0,4.0,,
202607111002050102,2,,,3.2,7.0,,
202607111002050111,11,,,2.4,5.0,,
202607111002050103,3,,,23.7,55.8,,
202607111002050108,8,,,2.4,5.0,,
202607111002050104,4,,,10.4,24.3,,
202607111002050109,9,,,4.9,11.1,,
202607111002050105,5,,,1.9,3.9,,
202607111002050107,7,,,2.3,4.9,,
202607111002050101,1,,,1.2,1.8,,
202607111002050106,6,,,35.4,83.6,,
202607050201081204,4,,,1.1,1.2,,
202607050201081207,7, 76, 85,1.6,3.0,,
202607050201081210,10,,,1.5,3.0,,
202607050201081201,1,,,2.2,4.6,,
202607050201081206,6,,,1.7,3.4,,
202607050201081203,3,,,10.8,24.5,,
202607050201081205,5,,,4.5,9.9,,
202607050201081209,9,,,1.1,1.6,,
202607050201081208,8, 78, 87,16.2,37.1,,
202607050201081202,2,,,10.1,23.0,,
202607050201081111,11, 92, 80,1.8,2.4,,
202607050201081106,6,,,3.0,4.2,,
202607050201081107,7,108,101,2.0,2.7,,
202607050201081101,1,101, 90,5.2,7.3,,
202607050201081104,4,,,1.5,2.0,,
202607050201081105,5,101, 90,10.8,15.2,,
202607050201081102,2,113,102,1.5,2.0,,
202607050201081103,3,102, 81,5.8,8.2,,
202607050201081108,8, 97, 85,9.2,13.0,,
202607050201081109,9,,,3.2,4.4,,
202607050201081110,10,100, 89,1.5,2.0,,
202607050201081001,1, 96, 96,1.1,1.2,,
202607050201081007,7, 98, 98,1.6,2.6,,
202607050201081011,11,101,109,2.3,3.8,,
202607050201081008,8, 96, 96,1.7,2.8,,
202607050201081006,6, 97, 97,2.6,4.4,,
202607050201081003,3, 95, 95,4.3,7.4,,
202607050201081010,10, 94, 94,4.0,6.9,,
202607050201081009,9, 91, 91,10.6,18.6,,
202607050201081005,5, 78, 78,2.3,3.8,,
202607050201081002,2,,,7.7,13.4,,
202607050201081004,4,,,2.2,3.6,,
202607050201080916,16,,,2.1,2.9,,
202607050201080903,3,,,7.3,10.7,,
202607050201080906,6,,,1.5,1.9,,
202607050201080902,2,,,1.6,2.2,,
202607050201080913,13, 93, 88,1.8,2.4,,
202607050201080911,11,,,2.5,3.5,,
202607050201080901,1,,,16.2,24.1,,
202607050201080914,14, 91,100,9.2,13.6,,
202607050201080910,10, 90, 99,6.4,9.3,,
202607050201080912,12, 70, 70,9.1,13.4,,
202607050201080908,8,,,5.6,8.2,,
202607050201080909,9,,,5.9,8.5,,
202607050201080907,7,,,3.6,5.2,,
202607050201080904,4, 85, 85,20.7,30.8,,
202607050201080905,5,,,25.4,37.7,,
202607050201080915,15,,,2.7,3.8,,
202607050201080804,4,,,1.1,1.1,,
202607050201080802,2,,,1.3,2.3,,
202607050201080801,1,,,1.6,3.0,,
202607050201080806,6, 78, 95,1.7,3.1,,
202607050201080808,8,,,1.2,2.0,,
202607050201080805,5,,,2.7,5.4,,
202607050201080807,7,,,5.9,12.0,,
202607050201080803,3, 85, 93,7.5,15.3,,
202607050201080707,7,,,1.4,2.0,,
202607050201080708,8,,,1.4,2.0,,
202607050201080702,2,,,1.4,1.9,,
202607050201080704,4,,,1.4,2.0,,
202607050201080703,3,,,1.2,1.6,,
202607050201080706,6,,,13.5,21.9,,
202607050201080709,9,,,9.4,15.2,,
202607050201080705,5,,,8.1,13.0,,
202607050201080701,1,,,6.2,9.9,,
202607050201080606,6,,,1.6,2.5,,
202607050201080616,16,,,1.4,1.9,,
202607050201080612,12,,,1.2,1.5,,
202607050201080607,7,,,7.6,13.1,,
202607050201080603,3,,,2.3,3.7,,
202607050201080610,10,,,4.1,6.9,,
202607050201080613,13,,,12.8,22.1,,
202607050201080608,8,,,2.1,3.3,,
202607050201080601,1,,,2.4,3.9,,
202607050201080605,5,,,28.7,50.2,,
202607050201080604,4,,,4.7,7.9,,
202607050201080602,2,,,53.6,94.0,,
202607050201080615,15,,,3.6,6.1,,
202607050201080611,11,,,45.5,79.8,,
202607050201080614,14,,,93.0,163.3,,
202607050201080609,9, 73, 90,27.8,48.7,,
202607050201080501,1,,,1.1,1.1,,
202607050201080502,2,,,1.5,3.6,,
202607050201080503,3,,,1.8,4.3,,
202607050201080505,5,,,2.2,5.4,,
202607050201080504,4,,,2.8,7.0,,
202607050201080416,16,,,2.1,2.8,,
202607050201080402,2,,,2.6,3.6,,
202607050201080413,13,,,4.4,6.1,,
202607050201080412,12,,,1.6,2.1,,
202607050201080406,6,,,1.7,2.2,,
202607050201080405,5,,,2.3,3.1,,
202607050201080407,7, 81, 96,4.4,6.2,,
202607050201080409,9,,,3.9,5.5,,
202607050201080410,10,,,1.8,2.3,,
202607050201080404,4, 72, 87,101.5,146.6,,
202607050201080403,3, 48, 63,31.5,45.5,,
202607050201080408,8, 58, 75,81.0,117.0,,
202607050201080411,11,,,39.7,57.3,,
202607050201080401,1, 66, 81,15.1,21.6,,
202607050201080415,15,,,3.6,5.0,,
202607050201080414,14, 77, 92,23.6,34.1,,
202607050201080311,11,,,4.2,8.0,,
202607050201080301,1,,,1.2,1.8,,
202607050201080313,13,,,1.1,1.3,,
202607050201080304,4,,,7.5,14.6,,
202607050201080309,9,,,2.1,3.8,,
202607050201080307,7,,,10.4,20.6,,
202607050201080308,8,,,2.7,4.9,,
202607050201080302,2,,,2.1,3.8,,
202607050201080310,10,,,6.4,12.4,,
202607050201080314,14,,,15.4,30.8,,
202607050201080306,6,,,3.3,6.2,,
202607050201080312,12,,,1.6,2.8,,
202607050201080305,5,,,20.4,40.8,,
202607050201080303,3,,,26.6,53.3,,
202607050201080210,10,,,1.1,1.1,,
202607050201080203,3,,,1.2,2.1,,
202607050201080207,7,,,1.3,2.5,,
202607050201080205,5, 59, 74,4.3,10.1,,
202607050201080206,6, 35, 52,10.4,25.2,,
202607050201080212,12,,,2.0,4.4,,
202607050201080211,11,,,9.3,22.5,,
202607050201080202,2, 60, 75,3.8,8.6,,
202607050201080208,8,,,17.0,41.3,,
202607050201080201,1, 66, 82,2.1,4.5,,
202607050201080209,9,,,3.8,8.9,,
202607050201080204,4,,,8.0,19.1,,
202607050201080104,4,,,1.9,6.8,,
202607050201080107,7,,,1.4,4.4,,
202607050201080102,2,,,1.2,3.3,,
202607050201080108,8,,,8.2,34.5,,
202607050201080109,9,,,4.9,20.1,,
202607050201080103,3,,,3.1,12.1,,
202607050201080101,1,,,10.6,44.9,,
202607050201080106,6,,,1.1,1.1,,
202607050201080105,5,,,1.4,4.5,,
202607050302041208,8, 68, 73,3.0,4.2,,
202607050302041205,5, 88, 92,1.8,2.3,,
202607050302041213,13, 61, 66,3.6,5.1,,
202607050302041206,6, 66, 76,41.0,59.4,,
202607050302041212,12, 81, 90,5.5,7.8,,
202607050302041203,3, 80, 85,8.9,12.8,,
202607050302041207,7,,,17.3,25.1,,
202607050302041202,2, 88,100,2.3,3.1,,
202607050302041201,1, 90, 99,1.6,1.9,,
202607050302041204,4,,,1.8,2.5,,
202607050302041210,10, 79, 88,6.8,9.7,,
202607050302041211,11,,,24.1,35.0,,
202607050302041215,15, 81, 80,1.9,2.5,,
202607050302041214,14, 75, 84,3.1,4.4,,
202607050302041209,9, 80, 89,22.7,32.9,,
202607050302041107,7, 96, 86,2.9,4.2,,
202607050302041108,8,105, 94,2.3,3.3,,
202607050302041101,1,109, 93,1.5,1.9,,
202607050302041112,12, 99, 86,1.9,2.7,,
202607050302041115,15,102, 91,3.1,4.6,,
202607050302041106,6,102, 92,5.3,8.1,,
202607050302041111,11,102, 91,5.4,8.2,,
202607050302041102,2,102, 91,4.5,6.7,,
202607050302041109,9,111,100,1.5,1.9,,
202607050302041105,5,106, 90,2.2,3.2,,
202607050302041113,13,,,28.6,44.2,,
202607050302041104,4, 94, 82,5.9,8.9,,
202607050302041114,14,,,20.4,31.5,,
202607050302041110,10, 90, 78,7.2,10.9,,
202607050302041103,3, 51, 38,19.2,29.7,,
202607050302041005,5, 99, 99,1.1,1.1,,
202607050302041001,1, 95, 95,1.9,7.7,,
202607050302041004,4, 76, 76,2.7,12.3,,
202607050302041008,8, 87, 87,5.7,27.5,,
202607050302041011,11, 94, 94,1.5,5.8,,
202607050302041002,2, 90, 90,1.5,5.7,,
202607050302041009,9, 90, 90,2.8,12.7,,
202607050302041003,3,,,11.1,55.8,,
202607050302041012,12,,,40.0,206.0,,
202607050302041010,10, 93, 93,3.0,13.6,,
202607050302041007,7, 90, 90,2.9,13.0,,
202607050302041006,6,,,21.7,111.1,,
202607050302040913,13, 92,101,2.2,3.0,,
202607050302040911,11,,,2.5,3.4,,
202607050302040909,9, 96,101,1.6,2.0,,
202607050302040905,5, 94, 94,2.4,3.2,,
202607050302040903,3,,,1.8,2.4,,
202607050302040916,16,,,8.8,12.3,,
202607050302040915,15, 92, 92,13.1,18.4,,
202607050302040914,14,,,1.8,2.4,,
202607050302040910,10, 86, 86,6.6,9.2,,
202607050302040904,4, 89, 89,8.3,11.7,,
202607050302040901,1, 91, 91,4.3,5.9,,
202607050302040912,12, 90, 90,5.7,7.9,,
202607050302040902,2, 92, 92,19.0,26.8,,
202607050302040907,7, 90, 90,15.9,22.4,,
202607050302040908,8, 66, 66,3.6,4.9,,
202607050302040906,6, 80, 80,24.3,34.2,,
202607050302040806,6, 88, 93,1.5,2.3,,
202607050302040804,4, 78, 87,1.9,3.2,,
202607050302040801,1, 85,104,1.1,1.3,,
202607050302040808,8, 90, 96,1.3,2.0,,
202607050302040811,11, 80, 89,8.4,15.8,,
202607050302040803,3,,,3.2,5.6,,
202607050302040810,10, 82, 91,14.1,26.7,,
202607050302040802,2, 93, 90,1.8,3.1,,
202607050302040812,12, 79, 88,4.3,7.8,,
202607050302040809,9,,,3.5,6.3,,
202607050302040807,7,,,19.4,36.8,,
202607050302040805,5,,,19.3,36.6,,
202607050302040706,6,,,1.3,1.8,,
202607050302040712,12,,,5.5,8.8,,
202607050302040703,3, 91,101,1.4,2.1,,
202607050302040714,14,,,3.6,5.7,,
202607050302040709,9, 90, 99,2.4,3.7,,
202607050302040707,7, 91,108,3.3,5.2,,
202607050302040704,4, 58, 68,9.6,15.5,,
202607050302040705,5, 86, 95,6.9,11.1,,
202607050302040711,11, 86, 95,1.8,2.6,,
202607050302040713,13, 72, 81,36.3,59.6,,
202607050302040708,8,,,15.9,26.0,,
202607050302040710,10, 74, 84,7.7,12.4,,
202607050302040702,2,,,64.9,106.8,,
202607050302040715,15, 92,110,1.3,1.8,,
202607050302040701,1, 62, 72,41.8,68.8,,
202607050302040610,10,,,2.5,3.4,,
202607050302040608,8,,,1.6,2.1,,
202607050302040609,9,,,2.2,3.0,,
202607050302040613,13,,,2.0,2.8,,
