レースID(新),馬番,前走補9,前走補正
202605240502100610,10,85.0,90.0
202605240502100611,11,48.0,65.0
202605240502100612,12,74.0,79.0
202605240502100613,13,83.0,88.0
202605240502100614,14,83.0,101.0
202605240502100701,1,76.0,84.0
202605240502100702,2,85.0,93.0
202605240502100703,3,65.0,74.0
202605240502100704,4,81.0,89.0
202605240502100705,5,69.0,78.0
202605240502100706,6,45.0,53.0
202605240502100707,7,87.0,95.0
202605240502100708,8,84.0,92.0
202605240502100709,9,89.0,97.0
202605240502100710,10,76.0,84.0
202605240502100711,11,72.0,80.0
202605240502100712,12,75.0,83.0
202605240502100713,13,84.0,92.0
202605240502100714,14,84.0,92.0
202605240502100715,15,86.0,95.0
202605240502100716,16,90.0,98.0
202605240502100717,17,80.0,88.0
202605240502100801,1,78.0,78.0
202605240502100802,2,89.0,89.0
202605240502100803,3,95.0,95.0
202605240502100804,4,95.0,95.0
202605240502100805,5,93.0,93.0
202605240502100806,6,94.0,94.0
202605240502100807,7,88.0,88.0
202605240502100808,8,86.0,86.0
202605240502100809,9,96.0,96.0
202605240502100810,10,87.0,87.0
202605240502100811,11,103.0,108.0
202605240502100812,12,94.0,94.0
202605240502100813,13,95.0,95.0
202605240502100814,14,93.0,93.0
202605240502100815,15,88.0,88.0
202605240502100816,16,96.0,96.0
202605240502100901,1,94.0,94.0
202605240502100902,2,92.0,92.0
202605240502100903,3,86.0,86.0
202605240502100904,4,78.0,78.0
202605240502100905,5,85.0,85.0
202605240502100906,6,95.0,95.0
202605240502100907,7,82.0,90.0
202605240502100908,8,98.0,98.0
202605240502100909,9,90.0,90.0
202605240502100910,10,98.0,98.0
202605240502100911,11,55.0,55.0
202605240502100912,12,94.0,94.0
202605240502101001,1,103.0,97.0
202605240502101002,2,97.0,91.0
202605240502101003,3,102.0,96.0
202605240502101004,4,102.0,97.0
202605240502101005,5,98.0,92.0
202605240502101006,6,102.0,97.0
202605240502101007,7,101.0,93.0
202605240502101008,8,97.0,91.0
202605240502101009,9,100.0,92.0
202605240502101010,10,99.0,94.0
202605240502101011,11,103.0,95.0
202605240502101012,12,90.0,85.0
202605240502101013,13,100.0,92.0
202605240502101014,14,102.0,94.0
202605240502101101,1,90.0,87.0
202605240502101102,2,94.0,99.0
202605240502101103,3,107.0,89.0
202605240502101104,4,85.0,90.0
202605240502101105,5,99.0,81.0
202605240502101106,6,83.0,65.0
202605240502101107,7,92.0,74.0
202605240502101108,8,96.0,90.0
202605240502101109,9,97.0,102.0
202605240502101110,10,113.0,95.0
202605240502101111,11,95.0,89.0
202605240502101112,12,105.0,87.0
202605240502101113,13,100.0,82.0
202605240502101114,14,82.0,79.0
202605240502101115,15,98.0,104.0
202605240502101116,16,96.0,93.0
202605240502101117,17,100.0,82.0
202605240502101118,18,102.0,84.0
202605240502101201,1,97.0,90.0
202605240502101202,2,97.0,90.0
202605240502101203,3,106.0,99.0
202605240502101204,4,100.0,93.0
202605240502101205,5,103.0,96.0
202605240502101206,6,98.0,91.0
202605240502101207,7,108.0,101.0
202605240502101208,8,92.0,85.0
202605240502101209,9,97.0,90.0
202605240502101210,10,100.0,100.0
202605240502101211,11,98.0,91.0
202605240502101212,12,100.0,93.0
202605240502101213,13,99.0,92.0
202605240502101214,14,99.0,99.0
202605240502101215,15,96.0,89.0
202605240502101216,16,88.0,81.0
202605240803100101,1,31.0,49.0
202605240803100102,2,62.0,79.0
202605240803100104,4,57.0,75.0
202605240803100105,5,58.0,77.0
202605240803100106,6,71.0,89.0
202605240803100107,7,74.0,92.0
202605240803100108,8,72.0,87.0
202605240803100109,9,53.0,71.0
202605240803100110,10,64.0,83.0
202605240803100111,11,79.0,97.0
202605240803100112,12,83.0,101.0
202605240803100113,13,68.0,86.0
202605240803100114,14,59.0,78.0
202605240803100115,15,65.0,83.0
202605240803100116,16,76.0,94.0
202605240803100201,1,69.0,87.0
202605240803100202,2,70.0,88.0
202605240803100203,3,73.0,89.0
202605240803100204,4,61.0,79.0
202605240803100205,5,46.0,63.0
202605240803100207,7,76.0,94.0
202605240803100209,9,56.0,74.0
202605240803100211,11,66.0,85.0
202605240803100212,12,76.0,94.0
202605240803100213,13,68.0,86.0
202605240803100301,1,85.0,103.0
202605240803100302,2,47.0,66.0
202605240803100303,3,75.0,92.0
202605240803100304,4,83.0,100.0
202605240803100305,5,75.0,93.0
202605240803100306,6,70.0,87.0
202605240803100307,7,78.0,94.0
202605240803100309,9,79.0,94.0
202605240803100310,10,56.0,75.0
202605240803100311,11,84.0,101.0
202605240803100312,12,59.0,74.0
202605240803100313,13,60.0,75.0
202605240803100314,14,79.0,94.0
202605240803100315,15,72.0,90.0
202605240803100316,16,78.0,95.0
202605240803100317,17,69.0,86.0
202605240803100318,18,71.0,87.0
202605240803100401,1,80.0,98.0
202605240803100402,2,79.0,98.0
202605240803100403,3,53.0,71.0
202605240803100404,4,69.0,88.0
202605240803100405,5,76.0,95.0
202605240803100406,6,80.0,99.0
202605240803100407,7,62.0,81.0
202605240803100408,8,71.0,90.0
202605240803100409,9,58.0,77.0
202605240803100410,10,79.0,98.0
202605240803100501,1,85.0,90.0
202605240803100502,2,90.0,105.0
202605240803100503,3,87.0,92.0
202605240803100504,4,86.0,92.0
202605240803100505,5,91.0,96.0
202605240803100506,6,64.0,69.0
202605240803100507,7,86.0,91.0
202605240803100508,8,94.0,99.0
202605240803100509,9,91.0,96.0
202605240803100601,1,88.0,94.0
202605240803100602,2,81.0,100.0
202605240803100603,3,80.0,98.0
202605240803100604,4,89.0,107.0
202605240803100605,5,76.0,94.0
202605240803100606,6,82.0,101.0
202605240803100607,7,85.0,91.0
202605240803100608,8,94.0,88.0
202605240803100609,9,88.0,93.0
202605240803100610,10,94.0,100.0
202605240803100611,11,81.0,99.0
202605240803100612,12,88.0,85.0
202605240803100613,13,87.0,106.0
202605240803100614,14,82.0,100.0
202605240803100615,15,83.0,101.0
202605240803100616,16,90.0,95.0
202605240803100701,1,74.0,83.0
202605240803100702,2,58.0,67.0
202605240803100703,3,87.0,96.0
202605240803100704,4,85.0,94.0
202605240803100705,5,74.0,84.0
202605240803100706,6,84.0,93.0
202605240803100707,7,90.0,99.0
202605240803100708,8,65.0,74.0
202605240803100709,9,87.0,96.0
202605240803100710,10,87.0,96.0
202605240803100711,11,85.0,94.0
202605240803100712,12,85.0,93.0
202605240803100713,13,81.0,90.0
202605240803100714,14,83.0,92.0
202605240803100715,15,85.0,93.0
202605240803100716,16,89.0,98.0
202605240803100717,17,83.0,92.0
202605240803100718,18,83.0,92.0
202605240803100801,1,95.0,95.0
202605240803100802,2,85.0,85.0
202605240803100803,3,79.0,79.0
202605240803100804,4,95.0,95.0
202605240803100805,5,97.0,97.0
202605240803100806,6,89.0,89.0
202605240803100807,7,89.0,89.0
202605240803100808,8,84.0,84.0
202605240803100809,9,81.0,81.0
202605240803100810,10,90.0,90.0
202605240803100811,11,91.0,91.0
202605240803100812,12,73.0,73.0
202605240803100901,1,90.0,90.0
202605240803100902,2,78.0,78.0
202605240803100903,3,89.0,89.0
202605240803100904,4,91.0,91.0
202605240803100905,5,102.0,102.0
202605240803100906,6,96.0,96.0
202605240803100907,7,87.0,87.0
202605240803100908,8,97.0,97.0
202605240803100909,9,95.0,95.0
202605240803100910,10,83.0,83.0
202605240803100911,11,95.0,95.0
202605240803101001,1,95.0,91.0
202605240803101002,2,96.0,90.0
202605240803101003,3,100.0,94.0
202605240803101005,5,96.0,96.0
202605240803101006,6,101.0,97.0
202605240803101007,7,93.0,90.0
202605240803101008,8,88.0,84.0
202605240803101009,9,92.0,88.0
202605240803101010,10,98.0,98.0
202605240803101011,11,104.0,98.0
202605240803101012,12,103.0,99.0
202605240803101013,13,95.0,91.0
202605240803101014,14,104.0,98.0
202605240803101101,1,104.0,92.0
202605240803101102,2,110.0,96.0
202605240803101103,3,95.0,87.0
202605240803101104,4,109.0,93.0
202605240803101105,5,108.0,90.0
202605240803101106,6,105.0,93.0
202605240803101107,7,98.0,84.0
202605240803101108,8,109.0,92.0
202605240803101109,9,77.0,63.0
202605240803101110,10,108.0,96.0
202605240803101111,11,91.0,79.0
202605240803101112,12,108.0,100.0
202605240803101113,13,106.0,94.0
202605240803101201,1,85.0,95.0
202605240803101202,2,85.0,95.0
202605240803101203,3,85.0,95.0
202605240803101204,4,87.0,96.0
202605240803101205,5,83.0,93.0
202605240803101206,6,89.0,99.0
202605240803101207,7,88.0,98.0
202605240803101208,8,82.0,91.0
202605240803101209,9,88.0,103.0
202605240803101210,10,82.0,92.0
202605240803101211,11,76.0,86.0
202605240803101212,12,85.0,94.0
202605240803101213,13,91.0,101.0
202605240803101214,14,75.0,85.0
202605240803101215,15,78.0,87.0
202605240803101216,16,63.0,72.0
