レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080801010501,2026.8.8,土,札幌,1札5,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),14,10:00,牝,馬齢,３歳
2,B,2,,,,,ヨシヒロ,,牡,4,3,7,19,福島,T,2000,良,11,11,猪苗代特･2勝,36.1,後方,2,7,5,福島,T,1800,良,12,11,白河特別･2勝,35.6,後方,19,2,25,浦和,D,1400,重,13,10,梅見月,----,後方,2,2,9,船橋,D,1600,良,10,10,アメジ,----,後方,3,1,19,船橋,D,1600,良,13,7,初夢特,----,後方,6
3,,3,,,,,エボルヴィング,,牡,5,9,6,7,東京,T,2000,良,8,5,香港ジョ･2勝,35.7,中団,9,4,5,阪神,T,2000,稍,1,1,１勝ｸﾗｽ,35.7,先行,15,12,21,阪神,T,2200,重,18,12,１勝ｸﾗｽ,39.7,先行,5,11,15,京都,T,1600,良,11,9,１勝ｸﾗｽ,34.0,後方,3,10,25,京都,T,1800,良,8,5,１勝ｸﾗｽ,34.6,先行,20
4,,4,,,,,メイショウアイル,,牡,4,8,6,13,阪神,T,2200,良,4,5,三田特別･2勝,35.3,先行,4,5,17,京都,T,2400,良,4,5,白川特別･2勝,34.3,追込,7,3,29,中京,T,2200,良,1,6,１勝ｸﾗｽ,34.4,先行,2,3,15,中京,T,2000,良,4,2,１勝ｸﾗｽ,34.7,差し,6,1,31,小倉,T,2000,良,12,2,１勝ｸﾗｽ,37.1,先行,8
5,,5,,,,,バルティカ,,牡,4,4,7,12,函館,T,1800,重,9,8,北海Ｈ･2勝,36.0,中団,2,6,27,函館,T,2000,稍,3,4,洞爺湖特･2勝,35.3,先行,17,2,28,小倉,T,2000,稍,15,9,別府特別･2勝,40.3,中団,3,2,7,京都,T,2000,良,3,3,２勝ｸﾗｽ,35.4,先行,14,11,1,京都,T,2000,良,6,5,北野特別･2勝,34.8,先行,4
6,,6,,,,,デルマジュテーム,,牝,4,2,7,26,札幌,T,2000,良,1,8,厚岸特別･1勝,34.8,先行,28,1,12,中山,T,2000,良,7,18,１勝ｸﾗｽ,34.3,後方,4,12,14,中京,T,2000,稍,15,15,１勝ｸﾗｽ・牝,35.5,後方,4,11,16,福島,T,2000,良,14,13,１勝ｸﾗｽ,36.6,中団,6,10,4,東京,T,2000,良,7,10,１勝ｸﾗｽ・牝,33.1,後方,4
7,,7,,,,,レーヴドロペラ,,牝,4,3,7,19,函館,T,1800,重,4,5,かもめ島･2勝,36.2,先行,4,6,20,東京,T,2400,稍,2,3,町田特Ｈ･2勝,34.5,先行,15,3,7,中山,T,2500,稍,9,2,潮来特Ｈ･2勝,38.5,先行,16,11,16,福島,T,2600,良,3,4,三陸特別･2勝,35.4,先行,4,10,18,新潟,T,2200,良,1,4,岩船特別･1勝,35.7,差し,21
8,B,8,,,,,ビーオンザカバー,,牡,4,9,6,7,東京,T,2000,良,6,2,香港ジョ･2勝,34.8,後方,6,4,25,東京,T,1800,良,3,2,石和特別･2勝,32.9,追込,5,3,21,中山,T,1800,良,5,2,館山特Ｈ･2勝,33.7,中団,8,1,24,中山,T,1800,良,3,1,東雲賞･2勝,33.3,追込,8,11,30,東京,T,2000,良,6,3,オリエＨ･2勝,34.6,中団,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080801010511,2026.8.8,土,札幌,1札5,11,エルムＳ,Ｇ３,ダート,1700,,4,良(暫定),晴(暫定),14,15:25,,別定,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アクションプラン,,牡,6,11,5,23,京都,D,1900,稍,14,6,平安ＳG3,41.0,後方,8,3,29,中山,D,1800,稍,2,5,マーチＳＨG3,37.0,先行,3,3,8,中山,D,1800,稍,2,4,総武Ｓ,38.3,先行,12,12,14,中山,D,1800,稍,8,3,師走ＳＨ(L),37.7,後方,4,11,16,福島,D,1700,良,3,2,福島民友(L),37.7,差し,44
2,B,2,,,,,レヴォントゥレット,,牡,5,3,7,18,函館,D,1700,良,2,2,マリーンＨ,37.7,先行,2,7,5,函館,D,1700,良,2,7,大沼Ｓ(L),37.3,先行,2,6,20,東京,D,2100,不,6,7,スレイプ,36.1,逃げ,連,6,13,阪神,D,1800,良,7,8,三宮ＳＨ,37.2,先行,6,5,3,東京,D,2100,稍,12,8,ブリリＨ(L),37.9,先行,5
3,,3,,,,,ルクソールカフェ,,牡,4,9,6,7,東京,T,1600,良,11,14,安田記念G1,33.2,後方,16,2,14,ｻｳｼﾞ,D,1800,良,5,--,サウＣG1,----,不明,10,12,7,中京,D,1800,良,15,6,チャンピG1,40.1,中団,3,11,15,東京,D,1600,良,1,3,武蔵野ＳG3,34.9,先行,6,10,8,大井,D,2000,良,3,2,ＪＤクG1,----,先行,22
4,B,4,,,,,ナチュラルライズ,,牡,4,6,7,1,大井,D,2000,稍,8,8,帝王賞G1,----,中団,8,5,5,船橋,D,1600,良,8,4,かしわG1,----,先行,10,2,22,東京,D,1600,良,7,7,フェブラG1,35.7,後方,8,12,29,大井,D,2000,重,11,3,東京大G1,----,逃げ,12,10,8,大井,D,2000,良,2,1,ＪＤクG1,----,先行,17
5,,5,,,,,テーオーパスワード,,牡,5,10,5,30,東京,D,1600,良,1,1,アハルテ,36.0,先行,5,4,26,東京,D,1600,稍,2,1,オアシＨ(L),35.6,先行,13,1,25,京都,D,1800,良,10,5,プロキオG2,37.1,中団,6,12,14,中山,D,1800,稍,6,1,師走ＳＨ(L),39.0,逃げ,11,9,27,阪神,D,2000,良,7,1,シリウスＨG3,37.2,中団,4
6,,6,,,,,ヴァルツァーシャル,,牡,7,11,5,23,京都,D,1900,稍,2,8,平安ＳG3,37.2,差し,8,3,29,中山,D,1800,稍,4,2,マーチＳＨG3,37.3,差し,11,1,11,中山,D,1800,良,2,6,ポルック,37.3,差し,4,12,14,中山,D,1800,稍,2,4,師走ＳＨ(L),37.4,差し,4,11,15,東京,D,1600,良,6,16,武蔵野ＳG3,34.9,後方,3
6,,7,,,,,テーオードレフォン,,牡,7,3,7,18,函館,D,1700,良,6,11,マリーンＨ,38.1,先行,2,7,5,函館,D,1700,良,8,9,大沼Ｓ(L),38.4,先行,23,1,25,京都,D,1800,良,14,14,プロキオG2,38.0,中団,5,12,21,阪神,D,1800,重,15,10,ベテルギ(L),38.9,中団,19,8,9,札幌,D,1700,稍,8,9,エルムＳG3,38.2,中団,3
7,B,8,,,,,ウェイワードアクト,,牡,6,3,7,18,函館,D,1700,良,1,1,マリーンＨ,37.5,逃げ,12,4,26,東京,D,1600,稍,消,--,オアシＨ(L),----,,9,2,23,名古,D,1500,良,2,2,かきつG3,----,差し,3,2,1,東京,D,1400,良,7,3,根岸ＳG3,36.4,逃げ,10,11,23,東京,D,1400,良,1,1,霜月Ｓ,36.1,先行,25
7,,9,,,,,ヒルノハンブルク,,牡,4,3,7,18,函館,D,1700,良,3,3,マリーンＨ,37.6,先行,2,7,5,函館,D,1700,良,3,5,大沼Ｓ(L),37.7,先行,7,5,16,京都,D,1900,良,1,4,上賀茂Ｓ･3勝,36.2,先行,15,1,31,東京,D,1600,良,16,3,白嶺ＳＨ･3勝,38.2,中団,9,11,30,京都,D,1800,良,11,1,花園Ｓ･3勝,39.5,先行,2
8,B,10,,,,,オメガギネス,,牡,6,19,3,29,中山,D,1800,稍,7,1,マーチＳＨG3,37.3,中団,5,2,22,東京,D,1600,良,5,8,フェブラG1,36.7,先行,3,2,1,東京,D,1400,良,4,5,根岸ＳG3,35.6,差し,11,11,15,東京,D,1600,良,7,2,武蔵野ＳG3,35.3,後方,6,10,4,東京,D,1600,良,1,4,グリーン(L),35.4,差し,10
8,,11,,,,,ペリエール,,牡,6,15,4,26,東京,D,1600,稍,4,3,オアシＨ(L),36.2,先行,9,2,22,東京,D,1600,良,10,9,フェブラG1,36.8,中団,11,12,7,中京,D,1800,良,10,15,チャンピG1,38.0,中団,4,11,9,京都,D,1800,不,10,4,みやこＳG3,37.8,中団,13,8,9,札幌,D,1700,稍,1,5,エルムＳG3,36.6,先行,5
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080801010512,2026.8.8,土,札幌,1札5,12,摩周湖特別,2勝,芝,1500,A,3,良(暫定),晴(暫定),14,16:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アスミル,,牡,3,7,6,20,東京,T,1400,稍,4,4,相模湖特･2勝,33.9,先行,6,5,10,京都,T,1400,良,4,5,橘Ｓ(L),33.7,先行,7,3,21,中京,T,1400,良,13,15,ファルコG3,34.3,中団,3,2,28,阪神,T,1200,良,6,3,マーガレ(L),34.8,先行,4,1,31,東京,T,1400,良,4,4,クロッカ(L),34.1,先行,5
2,B,2,,,,,ホウキボシ,,セ,6,9,6,7,東京,D,1600,良,2,7,小金井特･2勝,36.2,逃げ,6,4,25,東京,D,1600,稍,13,2,２勝ｸﾗｽ,38.2,先行,65,1,25,中山,D,1800,良,3,1,初霞賞･2勝,37.6,先行,4,12,28,中山,D,1800,良,2,2,コントレ･2勝,37.9,先行,3,12,7,中山,D,1800,良,3,3,２勝ｸﾗｽ,38.9,先行,4
3,,3,,,,,ルクスジニア,,牝,4,8,6,14,東京,T,1600,良,6,4,芦ノ湖特･2勝,33.6,後方,4,5,16,東京,T,1800,良,5,2,調布特別･2勝,33.3,先行,14,2,7,小倉,T,1800,稍,7,3,ＲＫＢ賞･2勝,35.8,中団,3,1,17,京都,T,1600,良,6,2,２勝ｸﾗｽ,34.4,中団,5,12,14,阪神,T,1600,良,5,1,甲東特別･2勝,35.2,逃げ,14
4,,4,,,,,マーゴットブロー,,牡,3,2,7,26,札幌,T,1500,良,4,1,羊ヶ丘Ｈ･2勝,34.4,先行,14,4,19,中山,T,1600,良,1,2,１勝ｸﾗｽ*,34.2,先行,4,3,21,中京,T,1400,良,8,14,ファルコG3,33.6,後方,3,3,1,中山,T,1600,良,3,6,１勝ｸﾗｽ*,34.8,逃げ,8,1,4,中山,T,1600,良,7,4,ジュニア(L),35.0,中団,2
4,B,5,,,,,ウインイザナミ,,牝,4,9,6,6,東京,T,1400,良,10,5,テレビＨ･2勝,33.6,中団,4,5,10,東京,T,1400,良,1,4,１勝ｸﾗｽ,33.5,差し,4,4,11,福島,T,1200,良,7,7,１勝ｸﾗｽ・牝,34.3,先行,10,2,1,東京,D,1600,良,15,4,１勝ｸﾗｽ,39.5,後方,3,1,11,中山,T,1600,良,15,5,１勝ｸﾗｽ,38.7,中団,23
5,,6,,,,,スミレファースト,,牝,5,8,6,14,函館,T,1200,良,15,14,函館日刊･2勝,35.0,中団,12,3,22,中山,D,1200,良,12,11,鎌ケ谷特･2勝,36.9,後方,3,3,1,中山,D,1200,良,16,9,２勝ｸﾗｽ,37.8,後方,14,11,24,東京,D,1400,良,10,10,２勝ｸﾗｽ・牝,37.4,中団,2,11,9,東京,D,1300,稍,4,6,２勝ｸﾗｽ,36.6,差し,6
5,,7,,,,,レイユール,,牝,4,2,7,26,札幌,T,1500,良,2,8,羊ヶ丘Ｈ･2勝,34.0,先行,2,7,11,函館,T,1200,稍,9,8,ＨＴＢ杯･2勝,35.2,中団,5,6,6,東京,T,1400,良,6,14,テレビＨ･2勝,33.7,中団,8,4,11,阪神,D,1200,重,14,13,２勝ｸﾗｽ,36.7,中団,3,3,22,中山,D,1200,良,13,8,鎌ケ谷特･2勝,37.8,中団,9
6,,8,,,,,ヒズマスターピース,,牝,3,2,7,26,札幌,T,1500,良,5,2,羊ヶ丘Ｈ･2勝,34.9,逃げ,15,4,11,中山,T,1600,良,7,5,ニュージG2,35.0,逃げ,8,2,14,東京,T,1600,良,3,7,クイーンG3,34.5,逃げ,9,12,14,阪神,T,1600,良,15,7,阪神ジュG1,36.9,逃げ,3,11,23,東京,T,1600,良,1,5,赤松賞･1勝*,33.8,逃げ,4
6,,9,,,,,レッドスティンガー,,牡,3,18,4,5,阪神,D,1400,重,6,4,バイオレ,36.0,先行,4,3,7,中山,D,1200,重,1,1,１勝ｸﾗｽ*,36.9,先行,8,1,11,中山,D,1200,良,2,2,１勝ｸﾗｽ*,37.2,先行,2,12,28,中山,D,1200,良,7,4,１勝ｸﾗｽ*,39.4,中団,7,11,8,東京,T,1400,良,8,3,京王杯２G2,34.1,中団,3
7,,10,,,,,ブラックジェダイト,,牡,4,11,5,23,東京,T,1400,良,4,2,高尾特別･2勝,33.1,差し,6,4,12,中山,T,1600,良,1,1,１勝ｸﾗｽ,34.5,先行,5,3,7,中山,T,1600,稍,3,1,１勝ｸﾗｽ,36.0,差し,8,1,11,中山,T,1600,良,2,4,１勝ｸﾗｽ,35.0,先行,27,7,5,函館,T,1800,稍,5,4,恵山特別･1勝,37.5,先行,2
7,,11,,,,,ジーネキング,,牡,3,2,7,25,新潟,T,1600,良,2,2,豊栄特別･2勝,33.3,差し,4,6,28,福島,T,1800,良,7,6,ラジオNIＨG3,34.7,中団,7,5,10,東京,T,1600,良,13,13,ＮＨＫマG1,34.9,中団,4,4,11,中山,T,1600,良,3,4,ニュージG2,34.0,差し,4,3,15,中山,T,1800,良,12,12,スプリンG2,35.9,先行,8
8,,12,,,,,ヴィンブルレー,,牝,4,13,5,9,東京,D,1400,良,16,3,２勝ｸﾗｽ・牝,37.0,中団,4,4,12,中山,D,1200,良,1,1,１勝ｸﾗｽ・牝,36.4,追込,11,1,24,中山,D,1200,良,9,2,１勝ｸﾗｽ,37.6,後方,12,11,1,東京,D,1400,重,2,3,１勝ｸﾗｽ・牝,36.1,差し,47,12,7,中山,D,1200,良,1,1,未勝利・牝*,37.3,差し,8
8,,13,,,,,オーシャントライブ,,セ,6,50,8,23,中京,T,1600,良,9,6,有松特別･2勝,33.4,後方,10,6,15,東京,T,1600,稍,9,5,芦ノ湖特･2勝,36.3,後方,4,5,18,東京,T,1600,良,2,4,テレ玉杯･2勝,32.9,差し,9,3,16,阪神,T,1600,重,5,2,皆生特別･2勝,35.0,後方,3,2,22,京都,T,1600,良,3,4,２勝ｸﾗｽ,33.7,追込,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020501,2026.8.8,土,新潟,2新5,1,,未勝利,芝,1400,A,2,良(暫定),晴(暫定),18,09:40,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マイネルヴェスペル,,牡,2,2,7,26,新潟,T,1600,良,6,6,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,トランサルピナ,,牡,2,3,7,19,福島,T,1200,良,9,2,新馬,36.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,リーディンアクター,,牡,2,4,7,11,福島,T,1200,良,3,5,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,シュアシング,,牝,2,9,6,6,東京,T,1400,良,7,7,新馬,35.8,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,,,,,コスモルミナ,,牡,2,2,7,25,中京,T,1400,良,5,5,新馬,34.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,アミノショコラ,,牡,2,3,7,18,福島,T,1200,良,11,11,未勝利*,36.2,後方,6,6,6,東京,T,1600,良,9,9,新馬,37.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,,,,,エルシオン,,牝,2,7,6,20,東京,T,1400,稍,10,9,新馬・牝,34.9,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,セイウンイーリス,,牝,2,3,7,19,福島,T,1200,良,3,6,新馬,35.8,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,,,,,コウソクレムリア,,牝,2,9,6,6,東京,T,1600,良,6,8,新馬,34.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,ウインリスノアール,,牝,2,3,7,18,福島,T,1200,良,4,8,未勝利*,35.2,差し,3,6,28,福島,T,1200,良,7,7,新馬・牝,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,,,,,クールボビー,,牡,2,3,7,19,福島,T,1200,良,8,8,新馬,36.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,ヴィンチェローズ,,牡,2,3,7,19,福島,T,1200,良,4,13,新馬,35.5,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,グルーヴェンス,,牡,2,3,7,19,福島,T,1200,良,2,3,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020502,2026.8.8,土,新潟,2新5,2,,新馬,ダート,1200,,2,良(暫定),晴(暫定),15,10:10,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,リングスター,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,アイビーカイロス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ジャスパートレノ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ベアベルヴォワ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,サザンヴィターレ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ビーテリオス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,スマートブライド,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ナムラアラバイ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,ホシノサミダレ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,ブルドッグドン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020503,2026.8.8,土,新潟,2新5,3,,新馬,芝,1800,A,2,良(暫定),晴(暫定),18,10:40,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ソヴリンゲート,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,オペレッタテソーロ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,スヴェンガーリ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,エートレイン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ニシノアナベル,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,コラリオン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,アトミックリーチ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,8,,,,,フォンターナドーロ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ニシノリリックス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,,,,,インテルラゴス,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,コスモプルー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,エピックジャーニー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026080804020504,2026.8.8,土,新潟,2新5,4,,未勝利,ダート,1200,,2,良(暫定),晴(暫定),15,11:10,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,サリーアン,,牡,3,11,5,23,新潟,D,1200,稍,6,6,未勝利,37.9,中団,2,5,9,東京,D,1300,良,4,6,未勝利,38.4,差し,2,4,25,東京,D,1400,稍,6,8,未勝利,37.7,先行,7,3,8,中山,D,1200,稍,6,7,未勝利,38.1,中団,4,2,7,東京,D,1300,良,4,13,未勝利,37.2,追込,4
2,,2,,,,,マイチバイ,,牝,3,6,6,27,福島,T,2000,良,14,16,未勝利,37.0,後方,7,5,9,東京,T,1400,良,14,13,未勝利,34.8,後方,8,3,15,中山,D,1200,良,8,12,未勝利・牝,38.1,中団,12,12,21,中山,D,1200,不,9,4,未勝利*,37.9,後方,5,11,16,東京,T,1400,良,11,5,未勝利・牝*,35.1,後方,3
2,B,3,,,,,スティールヴォーグ,,牡,3,4,7,11,福島,D,1700,良,3,1,未勝利,39.7,先行,4,6,14,東京,D,1300,稍,3,2,未勝利,36.3,先行,3,5,24,東京,D,1600,稍,13,2,未勝利,40.5,先行,3,5,3,東京,D,1600,稍,2,2,未勝利,37.6,先行,10,2,21,東京,D,1600,良,3,1,未勝利,38.8,逃げ,3
3,,4,,,,,ブルーダイヤシチー,,牡,3,5,7,5,福島,D,1150,良,11,11,未勝利,38.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,カラクリスピリッツ,,牝,3,6,6,28,福島,D,1700,良,10,8,未勝利,39.1,中団,7,5,10,東京,D,1600,良,8,6,未勝利・牝,38.7,先行,2,4,25,東京,D,1400,稍,13,11,未勝利,37.6,後方,4,3,28,中山,D,1200,重,11,4,未勝利,38.4,中団,2,3,15,中山,D,1200,良,4,3,未勝利,37.6,差し,5
