レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010301,2026.6.20,土,函館,1函3,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,09:50,,馬齢,３歳
6,,11,,,,,ムーングレイル,,セ,3,8,4,26,東京,T,1800,良,9,4,未勝利,34.8,先行,3,4,4,中山,T,1600,良,6,3,未勝利,35.2,先行,3,3,14,中京,T,1600,良,5,4,未勝利・若,34.2,中団,15,11,30,東京,D,1600,良,10,4,未勝利*,40.2,先行,8,10,5,東京,T,1800,良,7,2,未勝利*,35.4,先行,3
6,,12,,,,,チャチャット,,牝,3,12,3,28,中山,T,1600,稍,7,6,未勝利,35.7,中団,14,12,20,中山,T,1800,良,13,8,未勝利*,35.4,後方,3,11,29,東京,T,1800,良,2,5,未勝利*,34.6,逃げ,3,11,9,東京,T,1600,良,8,8,未勝利・牝*,33.9,後方,7,9,20,中山,T,1600,良,10,12,新馬,34.1,後方,初
7,,13,,,,,ウインアプローチ,,牡,3,3,5,31,東京,T,1600,良,3,2,未勝利,34.4,差し,3,5,10,東京,T,1600,良,2,2,未勝利,33.9,差し,16,1,18,中山,T,1600,良,2,1,新馬,34.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,タケショウカイザー,,牡,3,9,4,19,中山,T,2000,良,9,8,未勝利,34.6,後方,5,3,14,中山,T,1600,良,9,10,未勝利,34.9,後方,18,11,8,福島,T,1200,良,12,7,新馬,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,タイセイネクサス,,セ,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,フュチュール,,牝,3,26,12,20,中山,T,2000,良,13,17,新馬,36.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030504,2026.6.20,土,東京,3東5,4,,新馬,芝,1400,D,2,良(暫定),晴(暫定),16,11:40,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,インサイドエッジ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ルークウォーム,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,アフィーリア,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,オーケーマドンナ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ソプラノクイーン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,エルシオン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,パストザクラウン,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,スターリーデー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ニクスルーナ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,ゴールデンハニビー,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ユリア,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030505,2026.6.20,土,東京,3東5,5,,新馬,芝,1600,D,2,良(暫定),晴(暫定),16,12:30,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レッチュベルク,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,コンクレデンツァ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ニシノアイオーン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,マーズエクレール,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,ホワイトフレアー,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ペアスターロード,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,ウィールズアップ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,ナナレイ,,牝,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,コナパームス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,ジーティーフクジ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030506,2026.6.20,土,東京,3東5,6,,未勝利,ダート,1600,,2,稍(暫定),晴(暫定),16,13:00,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,タマモブレイキン,,牡,3,2,6,6,東京,D,1600,良,4,10,未勝利,37.4,差し,3,5,16,新潟,D,1800,良,6,8,未勝利,39.1,中団,2,5,3,東京,D,1600,稍,7,9,未勝利,38.1,後方,7,3,14,中山,D,1800,良,10,8,未勝利,41.3,中団,4,2,15,東京,D,1600,良,12,3,新馬,39.4,中団,初
1,,2,,,,,ロングミックス,,牡,3,2,6,6,東京,D,1600,良,3,8,未勝利,37.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ビンバラ,,牡,3,2,6,7,東京,D,1600,良,5,2,未勝利,38.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ベンガルボダイジュ,,牡,3,3,6,3,船橋,D,1600,不,6,8,ナイス,----,後方,9,3,28,中山,T,1800,稍,9,9,１勝ｸﾗｽ*,35.2,後方,2,3,14,中山,D,1800,良,11,13,未勝利,40.5,後方,2,2,26,浦和,D,1400,不,3,6,ツイン,----,差し,5,1,25,中山,D,1200,良,9,12,未勝利,38.7,後方,4
3,,5,,,,,トルネードアイル,,牡,3,4,5,24,東京,D,1600,稍,2,1,未勝利,37.3,差し,2,5,9,東京,D,1600,良,3,1,未勝利,36.5,差し,8,3,15,中山,D,1800,良,2,1,未勝利,39.3,先行,4,2,14,東京,D,1600,良,3,2,未勝利,36.7,差し,10,12,6,中山,D,1800,良,4,2,未勝利*,38.9,先行,3
3,,6,,,,,ソフィアプルーマ,,牝,3,2,6,6,東京,D,1600,稍,6,12,未勝利・牝,37.9,後方,3,5,17,東京,D,1600,良,6,11,未勝利・牝,38.1,後方,3,4,25,東京,D,1600,稍,7,12,未勝利・牝,40.1,中団,9,2,22,東京,D,1400,良,13,14,未勝利,38.1,中団,9,12,20,中山,D,1800,良,12,10,新馬,41.9,中団,初
4,,7,,,,,ゴットタレント,,牡,3,3,5,31,東京,D,1600,良,12,7,未勝利,38.4,後方,16,2,7,東京,D,1600,良,6,3,未勝利,38.0,中団,4,1,11,中山,D,1800,良,3,6,未勝利,40.1,差し,2,12,27,中山,D,1800,稍,11,4,未勝利*,40.5,中団,9,10,25,東京,D,1600,稍,4,5,未勝利*,37.3,先行,3
4,B,8,,,,,ロイヤルタイム,,牡,3,2,6,7,東京,D,1600,良,6,9,未勝利,37.7,後方,2,5,23,東京,D,2100,重,8,10,未勝利,39.5,逃げ,6,4,11,中山,D,1800,重,8,4,未勝利,40.5,中団,3,3,21,中京,D,1900,良,4,8,未勝利,39.2,先行,3,2,28,小倉,T,2000,稍,16,14,未勝利,40.0,後方,3
5,,9,,,,,ニシノトップダノン,,牡,3,2,6,7,東京,T,1600,良,10,8,未勝利,35.1,先行,27,11,29,東京,T,1600,良,4,7,新馬,34.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ヴェイルドハート,,牡,3,36,10,11,東京,D,1600,稍,止,6,新馬,----,,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ミッキーサウザンド,,牡,3,10,4,12,中山,D,1800,稍,5,1,未勝利,40.3,先行,20,11,23,東京,D,1600,良,2,2,新馬,37.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,12,,,,,ベアブルージュ,,牡,3,3,5,31,東京,D,1600,良,16,8,未勝利,39.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ウインエンブレム,,牡,3,8,4,25,東京,D,2100,稍,12,10,未勝利,40.8,後方,7,3,8,中山,D,1800,稍,8,7,未勝利,41.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ウェスケンジントン,,牡,3,2,6,7,東京,D,1600,良,3,4,未勝利,37.4,差し,3,5,16,東京,D,1600,良,7,5,未勝利,37.0,中団,3,4,25,東京,D,1400,稍,7,5,未勝利,36.9,後方,4,3,28,中京,D,1400,稍,3,9,未勝利,37.3,差し,7,2,10,東京,D,1400,稍,6,8,未勝利,36.1,後方,13
8,B,15,,,,,ティブロン,,牡,3,3,5,31,東京,D,1600,良,8,13,未勝利,37.3,後方,2,5,16,新潟,D,1800,良,6,10,未勝利,40.2,中団,7,3,28,中山,D,1800,重,9,6,未勝利,38.7,中団,2,3,14,中山,D,1800,良,7,10,未勝利,39.5,中団,2,2,28,小倉,T,2000,稍,10,12,未勝利,37.3,後方,4
8,,16,,,,,ピクシーゲイル,,牡,3,2,6,7,東京,D,1600,良,16,15,未勝利,38.6,後方,9,4,5,中山,D,1800,不,14,14,未勝利,41.8,後方,2,3,21,阪神,D,1200,稍,8,11,未勝利,37.7,中団,2,3,7,中山,D,1200,重,11,14,未勝利,38.4,後方,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030507,2026.6.20,土,東京,3東5,7,,未勝利,ダート,1400,,2,稍(暫定),晴(暫定),16,13:30,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ノヴェルピアーチェ,,牝,3,10,4,11,福島,T,1800,良,15,15,未勝利・牝,36.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,B,2,,,,,アンジェラス,,牝,3,8,4,25,東京,T,1800,良,10,9,未勝利・牝,34.2,後方,12,1,31,小倉,T,1200,良,17,4,未勝利・若,34.7,後方,8,12,7,中山,T,1200,良,5,1,新馬,34.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ユキノサイエンス,,牝,3,2,6,7,東京,D,1400,良,2,10,未勝利・牝,37.5,差し,14,2,28,中山,D,1200,重,6,10,未勝利,36.9,中団,7,1,11,中山,D,1200,良,8,7,未勝利,38.3,中団,9,11,9,福島,T,1200,良,6,8,未勝利*,35.4,中団,8,9,14,中山,T,1200,良,7,5,未勝利*,34.9,先行,8
2,,4,,,,,ミウ,,牝,3,10,4,11,中山,T,2000,良,18,12,未勝利・牝,39.2,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ニシノスフィンクス,,牝,3,6,5,10,新潟,D,1200,良,10,7,未勝利,38.2,後方,46,6,22,東京,T,1400,良,6,13,新馬,36.3,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,B,6,,,,,アルデバローズ,,牝,3,連,6,13,東京,D,1400,重,4,11,未勝利,37.8,逃げ,4,5,16,東京,T,1400,良,11,8,未勝利,35.0,中団,17,1,18,中山,D,1800,良,8,6,未勝利・牝,43.6,先行,12,10,26,東京,D,1400,不,11,2,未勝利*,38.1,後方,連,10,18,東京,T,1400,良,8,3,新馬・牝,34.3,先行,初
4,,7,,,,,ジャメビュ,,牝,3,3,5,31,東京,D,1400,良,4,7,未勝利,37.4,差し,6,4,18,中山,D,1200,良,7,6,未勝利・牝,37.1,中団,6,3,7,中山,D,1200,重,6,4,未勝利・牝,37.3,中団,連,2,28,中山,D,1200,重,3,5,未勝利・牝,36.7,差し,3,2,7,東京,D,1400,良,5,8,未勝利・牝,38.4,中団,4
4,,8,,,,,ミスエベレスト,,牝,3,16,2,26,浦和,D,1400,不,8,7,ツイン,----,中団,15,11,15,福島,D,1700,良,12,14,未勝利*,40.2,後方,8,9,21,中山,T,1600,良,9,10,未勝利・牝*,36.6,中団,7,8,2,新潟,T,1000,良,4,3,未勝利*,33.6,差し,2,7,19,福島,T,1200,良,8,5,新馬,36.7,中団,初
5,,9,,,,,ハングローズ,,牝,3,4,5,24,東京,D,1400,稍,2,5,未勝利・牝,37.8,差し,12,2,28,中山,D,1200,重,7,1,未勝利・牝,38.1,先行,3,2,7,東京,D,1400,良,2,3,未勝利・牝,38.1,差し,4,1,12,中山,D,1800,良,3,4,未勝利・牝,40.0,逃げ,2,12,27,中山,D,1800,稍,5,7,未勝利*,39.1,中団,14
5,,10,,,,,タカラエイティ,,牝,3,4,5,24,東京,D,1400,稍,7,11,未勝利・牝,36.2,後方,8,3,28,中山,D,1200,重,10,13,未勝利・牝,37.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ハクシンスマイル,,牝,3,19,2,7,東京,T,1600,良,15,15,未勝利,35.8,中団,21,9,14,中山,D,1800,稍,11,11,未勝利*,46.2,後方,6,8,2,新潟,T,1800,良,12,12,新馬,36.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ダノンケリー,,牝,3,8,4,25,東京,T,1400,良,9,3,未勝利,34.7,中団,14,1,18,中山,T,1600,良,3,3,新馬,34.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,バターショコラ,,牝,3,4,5,23,東京,D,1400,重,4,5,未勝利,37.3,追込,4,4,25,東京,D,1600,稍,5,4,未勝利・牝,39.5,中団,10,2,15,東京,D,1600,良,4,7,新馬,37.1,追込,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,アルペンローゼ,,牝,3,4,5,23,東京,T,1600,良,12,9,未勝利,35.1,中団,4,4,25,東京,D,1600,稍,8,5,未勝利・牝,40.8,先行,7,3,8,中山,T,1800,良,12,7,未勝利,38.9,先行,3,2,14,東京,T,1800,良,4,9,未勝利・牝,34.4,先行,13,11,16,東京,D,1600,良,10,10,新馬,37.5,後方,初
8,,15,,,,,ロンバスブレス,,牝,3,2,6,7,東京,D,1400,良,4,2,未勝利・牝,38.0,差し,3,5,17,新潟,D,1200,良,5,9,未勝利・牝,38.3,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ノアレジェンド,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030508,2026.6.20,土,東京,3東5,8,,1勝,芝,1800,D,2,良(暫定),晴(暫定),16,14:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,タイセイプランセス,,牝,4,20,1,31,東京,T,1800,良,12,4,１勝ｸﾗｽ,36.3,後方,16,10,11,東京,T,2000,良,7,1,１勝ｸﾗｽ,35.5,先行,4,9,14,阪神,T,1800,良,9,8,ローズＳG2,34.3,後方,16,5,25,東京,T,2400,良,11,9,優駿牝馬G1,34.7,後方,4,4,27,東京,T,2000,良,3,18,フローラG2,33.0,追込,12
1,,2,,,,,スペードギニー,,セ,4,10,4,11,福島,T,1800,良,6,11,浄土平特･1勝,35.7,後方,16,12,19,金沢,D,1400,重,1,1,☆凛太,----,逃げ,2,12,8,金沢,D,1400,重,1,1,天秤ひ,----,先行,5,11,2,盛岡,D,1600,重,2,2,赤平金,----,先行,2,10,21,盛岡,D,1600,稍,2,2,Ｃ１一,----,差し,7
2,,3,,,,,ダノンファンスター,,牡,3,14,3,15,中山,T,2000,良,1,2,未勝利,34.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,4,,,,,ウインドラート,,牡,5,連,6,14,東京,T,2000,良,6,6,１勝ｸﾗｽ,33.9,後方,3,5,24,東京,T,1800,良,2,7,国分寺Ｈ･2勝,34.0,差し,6,4,12,福島,T,2000,良,6,2,１勝ｸﾗｽ・若,35.9,中団,3,3,21,中京,T,2000,良,7,6,１勝ｸﾗｽ,35.3,逃げ,4,2,22,東京,T,1800,良,9,13,１勝ｸﾗｽ,34.7,中団,10
3,,5,,,,,タッセルノット,,牝,3,9,4,18,中山,T,1800,良,3,1,１勝ｸﾗｽ・牝*,33.2,先行,24,11,2,東京,T,1800,良,1,1,未勝利*,34.7,先行,9,8,31,新潟,T,1800,良,2,2,新馬,34.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
3,B,6,,,,,コスモグラニット,,牡,4,3,5,31,東京,T,1800,良,7,5,１勝ｸﾗｽ,35.2,先行,13,3,1,小倉,T,2000,良,16,12,唐戸特別･1勝,35.7,後方,4,1,31,東京,T,1800,良,11,6,１勝ｸﾗｽ,35.3,逃げ,2,1,17,中山,T,2200,良,11,8,１勝ｸﾗｽ,37.6,逃げ,3,12,27,中山,T,2200,良,16,11,１勝ｸﾗｽ,37.5,逃げ,29
4,,7,,,,,ワールドブレイヴ,,牡,3,7,5,3,新潟,T,1800,良,1,4,未勝利,34.0,先行,3,4,12,福島,T,1800,良,5,6,未勝利,35.0,後方,13,1,11,中山,T,2200,良,9,11,未勝利,36.5,中団,4,12,14,中京,T,2000,稍,8,8,未勝利*,36.4,先行,2,11,30,東京,D,1600,良,9,9,未勝利*,39.3,中団,8
4,,8,,,,,シークレットイスラ,,牡,5,18,2,14,東京,T,1600,良,13,16,１勝ｸﾗｽ,35.7,逃げ,9,12,13,中京,D,1900,良,11,12,１勝ｸﾗｽ,41.4,逃げ,3,11,22,福島,D,1700,良,14,12,１勝ｸﾗｽ,39.2,後方,37,3,8,中山,T,1600,良,16,10,１勝ｸﾗｽ,37.7,中団,14,11,30,中京,T,1600,良,15,6,１勝ｸﾗｽ,38.3,中団,3
5,,9,,,,,エテルニータ,,牡,4,4,5,23,新潟,T,2000,稍,5,3,尖閣湾特･1勝,34.7,中団,8,3,28,中京,T,2000,良,4,1,１勝ｸﾗｽ,34.3,逃げ,20,11,8,福島,T,2000,良,7,1,三春駒特･1勝,35.9,先行,4,10,11,東京,T,2000,良,2,3,１勝ｸﾗｽ,34.3,先行,12,7,19,福島,T,2000,良,1,14,未勝利,35.6,追込,初
5,,10,,,,,アドミラルシップ,,牡,5,5,5,17,東京,T,1800,良,7,2,１勝ｸﾗｽ,33.5,中団,3,4,26,福島,T,2000,良,11,2,飯盛山特･1勝,35.6,後方,連,4,19,福島,T,1800,良,2,3,１勝ｸﾗｽ,34.3,追込,4,3,21,中京,T,2000,良,6,5,１勝ｸﾗｽ,35.1,ﾏｸﾘ,10,1,12,中山,T,2000,良,10,4,１勝ｸﾗｽ,35.0,中団,4
6,,11,,,,,ダーリングハースト,,牝,3,10,4,12,阪神,T,2000,良,9,1,忘れな草(L),36.8,中団,8,2,14,東京,T,1800,良,1,2,未勝利・牝,33.9,先行,34,6,22,東京,T,1600,良,3,1,新馬,35.1,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,アナザーフェイス,,牡,3,5,5,16,新潟,T,1800,良,1,1,未勝利,33.9,先行,3,4,26,東京,T,1800,良,4,3,未勝利,33.8,差し,13,1,25,中山,T,2000,良,14,2,新馬,35.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,オメガディコン,,牡,3,7,5,3,東京,T,1800,良,1,3,未勝利,34.0,先行,10,2,22,東京,T,1800,良,5,5,未勝利,34.0,中団,8,12,27,中山,T,2000,良,17,3,未勝利*,38.6,先行,8,11,2,東京,T,2000,良,2,4,新馬,33.8,先行,初,,,,,,,,,,,,
7,,14,,,,,コスモエルヴァル,,牡,3,13,3,22,中山,T,2000,良,3,6,１勝ｸﾗｽ*,35.4,先行,3,2,28,中山,T,2200,良,4,8,水仙賞･1勝*,36.8,先行,4,2,1,東京,T,1800,良,11,12,セントポ･1勝,34.5,後方,4,1,5,中山,T,2000,良,6,9,１勝ｸﾗｽ*,36.3,先行,9,11,2,東京,T,2000,良,3,5,百日草特･1勝,35.3,逃げ,5
8,,15,,,,,ショウナンダイン,,セ,3,3,5,30,東京,D,1600,良,10,6,１勝ｸﾗｽ*,40.0,中団,3,5,9,東京,T,1800,良,8,11,１勝ｸﾗｽ*,34.4,中団,14,2,1,東京,T,1800,良,10,10,セントポ･1勝,33.5,中団,8,12,6,中京,T,1600,良,7,6,こうやま･1勝,33.5,後方,6,10,25,新潟,T,1800,良,1,1,未勝利*,33.6,追込,4
8,,16,,,,,オルフセン,,牡,3,3,5,31,京都,T,1800,良,7,1,白百合Ｓ(L),33.0,後方,4,5,3,東京,T,2000,良,9,1,プリンシ(L),34.2,中団,18,12,27,中山,T,2000,良,6,8,ホープフG1,34.5,中団,6,11,15,東京,T,2000,良,1,1,未勝利*,33.6,差し,3,10,25,東京,T,2000,良,3,1,新馬,33.7,追込,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062005030509,2026.6.20,土,東京,3東5,9,町田特別,2勝,芝,2400,D,4,良(暫定),晴(暫定),18,14:35,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,フルレゾン,,牝,5,5,5,17,新潟,T,2000,良,13,7,信濃川特･2勝,34.1,中団,7,3,28,中京,T,2200,良,8,4,ターフオ･2勝,33.7,中団,11,1,12,京都,T,2400,良,3,6,琵琶湖特･2勝,34.4,追込,3,12,21,中京,T,2000,稍,6,2,名古屋日･2勝,35.1,後方,8,10,26,新潟,T,2000,稍,8,1,村上特別･2勝,36.1,中団,9
