レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062802010601,2026.6.28,日,函館,1函6,1,,未勝利,芝,1200,A,2,稍(暫定),晴(暫定),16,09:50,,馬齢,２歳
1,,2,,,,,リアアーテシアン,,牝,3,7,5,10,新潟,T,1000,良,6,4,未勝利,34.2,逃げ,3,4,18,福島,D,1150,良,3,5,未勝利,37.2,逃げ,8,2,22,小倉,T,1200,良,6,14,未勝利,35.8,逃げ,32,7,13,福島,T,1200,良,止,4,未勝利*,----,,3,6,22,東京,T,1400,良,11,5,新馬,36.9,後方,初
2,,3,,,,,ペイシャラム,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,スカット,,牝,3,3,6,7,東京,D,1300,良,5,10,未勝利,37.6,先行,3,5,17,新潟,D,1200,良,7,6,未勝利・牝,38.3,中団,2,5,3,新潟,D,1200,稍,5,5,未勝利,38.5,中団,3,4,11,中山,D,1200,重,3,3,未勝利,37.7,先行,2,3,29,中山,D,1200,稍,6,8,未勝利,38.4,先行,9
3,,5,,,,,リバージュエル,,牝,3,10,4,18,中山,T,1600,良,10,14,未勝利,35.7,先行,9,2,14,小倉,T,2000,良,18,15,未勝利,40.5,中団,2,1,31,小倉,T,1200,良,10,13,未勝利・若,33.5,後方,8,12,7,中京,T,1400,良,12,17,新馬,34.8,中団,初,,,,,,,,,,,,
3,,6,,,,,サトノワーグナー,,牡,3,3,6,6,東京,D,1400,稍,3,2,未勝利,37.6,先行,4,5,9,東京,D,1600,良,6,3,未勝利,37.9,逃げ,3,4,19,福島,D,1700,良,4,1,未勝利,39.0,先行,13,1,17,中山,T,2000,良,8,2,未勝利,35.7,先行,2,1,5,中山,T,2000,良,3,9,未勝利,35.6,差し,26
4,,7,,,,,イイクニパッション,,牡,3,23,1,17,中山,D,1200,良,2,3,未勝利,38.4,先行,3,12,28,中山,D,1200,良,2,2,未勝利*,39.5,逃げ,4,11,30,京都,D,1200,良,3,4,未勝利*,37.4,先行,5,10,25,新潟,T,1200,良,12,5,未勝利*,36.6,逃げ,12,8,2,新潟,T,1000,良,8,1,未勝利*,34.2,先行,3
4,B,8,,,,,ハクサンスオーノ,,牡,3,16,3,8,中山,D,1200,稍,16,9,未勝利,47.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,モリガン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ハクサンレイホウ,,牡,3,34,11,1,東京,D,1400,不,14,12,新馬,37.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ミラビリオン,,牡,3,4,5,31,東京,D,1400,良,5,3,未勝利,38.4,先行,9,3,29,中京,D,1200,良,4,2,未勝利,36.9,先行,2,3,14,中京,D,1200,良,4,4,未勝利,36.7,差し,3,2,22,東京,D,1400,良,7,4,未勝利,37.0,後方,9,12,20,中京,D,1200,稍,3,13,未勝利*,36.3,追込,2
6,B,12,,,,,ロジシーザ,,牡,3,3,6,6,東京,D,1400,稍,5,11,未勝利,37.7,先行,4,5,9,東京,D,1300,良,6,14,未勝利,38.5,中団,3,4,18,中山,D,1800,良,10,10,未勝利,41.5,後方,4,3,22,中山,D,1800,良,9,8,未勝利,42.2,中団,4,2,21,東京,D,1600,良,7,5,新馬,39.3,先行,初
7,,13,,,,,カーニバルウェイ,,牝,3,22,1,25,中山,D,1800,良,15,16,新馬,44.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ハミングディスト,,牝,3,9,4,26,福島,D,1150,良,15,14,未勝利・牝,40.5,中団,8,2,28,中山,D,1200,重,11,9,未勝利・牝,39.2,中団,29,8,10,新潟,T,1400,稍,18,14,未勝利*,38.1,先行,5,7,5,福島,T,1800,稍,6,7,未勝利*,37.7,逃げ,3,6,14,東京,T,1400,良,9,3,新馬,36.8,後方,初
8,,15,,,,,アリアーネ,,牝,3,16,3,7,中山,D,1200,重,10,16,未勝利・牝,38.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,オレンジキャンパス,,牝,3,10,4,19,福島,D,1150,良,7,5,未勝利,37.2,後方,7,3,1,小倉,T,1200,良,11,8,未勝利,36.1,中団,2,2,14,小倉,T,1200,良,3,7,未勝利,35.6,差し,5,1,10,中山,D,1200,良,7,4,未勝利・牝,39.3,先行,18,9,6,中山,T,1200,良,7,13,新馬,34.3,中団,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020207,2026.6.28,日,福島,2福2,7,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,13:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ニチヤヲツイデ,,牝,3,14,3,21,中京,T,1400,良,18,16,未勝利,36.8,中団,18,11,16,福島,D,1700,良,13,15,新馬,42.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,B,2,,,,,オドラタス,,牝,3,13,3,29,中山,T,2200,良,12,10,未勝利,38.8,後方,2,3,15,中京,T,1600,良,11,14,未勝利・牝,35.3,中団,19,11,2,東京,T,1600,良,11,6,新馬・牝,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ウインディナナコ,,牝,3,16,3,7,中山,D,1200,重,11,11,未勝利・牝,40.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ニットウエース,,牡,3,20,2,10,東京,T,1600,良,16,15,新馬,36.5,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ノーブルラホーヤ,,牝,3,23,1,18,中山,T,1600,良,10,13,未勝利・牝,36.3,先行,15,10,5,東京,T,1400,良,6,14,未勝利*,34.3,中団,4,9,6,中山,T,1200,良,9,7,新馬,35.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,スーホ,,牡,3,19,2,14,東京,D,1400,良,9,9,未勝利,38.6,中団,18,10,12,東京,D,1300,良,7,2,新馬,38.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,7,,,,,キッショウダラニ,,牡,3,24,1,11,中山,D,1200,良,3,3,未勝利,39.0,先行,2,12,28,中山,T,1200,良,2,2,未勝利*,35.5,逃げ,3,12,7,中山,T,1200,良,2,8,新馬,33.7,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,,,,,ミサトレジーナ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,,,,,スコアレジーナ,,牝,3,12,4,4,中山,T,1600,良,16,11,未勝利,35.5,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,ベンテンカグラ,,牝,3,13,3,29,中京,T,1200,良,7,17,未勝利,34.7,中団,18,11,24,東京,D,1600,良,15,10,未勝利*,41.2,中団,2,11,9,東京,T,1600,良,14,14,未勝利・牝*,34.3,後方,10,8,30,札幌,T,1500,稍,7,8,未勝利・牝*,36.7,後方,2,8,16,札幌,T,1200,良,11,8,新馬,35.3,後方,初
6,,11,,,,,ホットジュピター,,牝,3,14,3,21,中京,T,1400,良,17,18,未勝利,35.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,ザウシャルト,,セ,3,13,3,28,中山,T,1600,稍,14,13,未勝利,38.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,カゼノハゴロモ,,牝,3,20,2,7,小倉,D,1000,良,11,10,未勝利,37.8,中団,17,10,13,東京,T,1400,良,10,10,未勝利*,36.7,逃げ,3,9,21,中山,T,1600,良,12,12,未勝利・牝*,36.8,中団,8,7,26,新潟,D,1200,良,8,6,未勝利*,40.5,中団,3,7,6,福島,T,1200,良,6,9,新馬,35.8,中団,初
7,,14,,,,,アイアンパイク,,牝,3,3,6,6,東京,D,1600,稍,2,2,未勝利・牝,37.6,先行,2,5,23,東京,D,1600,重,2,2,未勝利・牝,37.6,先行,2,5,10,東京,T,1600,良,7,1,未勝利,34.5,中団,10,3,1,中山,T,1600,良,2,2,未勝利,34.5,先行,3,2,7,東京,T,1600,良,3,6,未勝利,34.5,先行,4
8,,15,,,,,マイネルヴェーゼン,,牡,3,12,4,4,中山,T,1600,良,8,4,未勝利,35.1,先行,10,1,24,中山,T,2200,良,10,5,未勝利,37.1,先行,7,12,7,中山,T,1800,良,8,6,未勝利*,34.3,後方,4,11,8,福島,T,1800,良,6,3,未勝利*,35.8,後方,14,8,3,新潟,T,1600,良,3,1,未勝利*,35.7,先行,2
8,,16,,,,,アンパシオンス,,牝,3,12,4,4,中山,D,1200,稍,16,13,未勝利・牝,40.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020208,2026.6.28,日,福島,2福2,8,,1勝,芝,2600,A,6,良(暫定),晴(暫定),16,14:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ゲンジ,,牡,4,3,6,6,東京,T,2400,良,4,7,稲城特別･1勝,33.6,差し,4,5,10,新潟,T,2400,良,2,6,荒川峡特･1勝,35.7,先行,2,4,26,福島,T,2000,良,7,3,飯盛山特･1勝,35.6,中団,2,4,12,福島,T,2600,良,5,1,燧ヶ岳特･1勝,35.9,先行,8,2,15,小倉,T,2600,稍,8,1,１勝ｸﾗｽ,35.6,中団,3
2,,2,,,,,エクセルクラウン,,牡,3,7,5,10,東京,D,2100,良,6,10,１勝ｸﾗｽ*,37.2,後方,5,4,5,中山,D,1800,重,11,14,１勝ｸﾗｽ*,38.6,後方,7,2,15,東京,D,2100,良,1,5,未勝利,38.1,ﾏｸﾘ,3,1,25,中山,D,1800,良,8,7,新馬,40.3,後方,初,,,,,,,,,,,,
3,,3,,,,,ヤマニンヘルシェ,,牡,3,12,4,4,中山,T,2200,稍,6,10,山吹賞･1勝*,36.1,後方,10,1,25,中山,T,2000,良,1,16,新馬,34.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,リリエンフェルト,,牝,5,3,6,6,東京,T,2400,良,12,12,稲城特別･1勝,34.6,後方,10,3,31,園田,D,1400,稍,1,3,Ｃ３一,----,先行,2,3,12,姫路,D,1400,良,3,1,鋳物師,----,先行,3,2,25,姫路,D,1400,不,4,4,Ｃ３一,----,先行,15,11,6,園田,D,1400,良,1,1,Ｃ２三,----,逃げ,4
4,,5,,,,,ニホンピロロジャー,,牡,3,7,5,9,京都,T,2200,良,8,13,京都新聞G2,35.6,後方,10,2,28,小倉,T,2000,稍,1,1,未勝利,36.2,ﾏｸﾘ,5,1,24,小倉,T,2000,良,2,14,新馬,34.0,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,,,,,テイキットイージー,,牡,5,9,4,26,福島,T,2600,良,6,8,１勝ｸﾗｽ,35.6,中団,2,4,12,福島,T,2600,良,7,8,燧ヶ岳特･1勝,36.7,中団,4,3,14,中山,T,2500,良,7,10,１勝ｸﾗｽ,35.2,中団,2,2,28,小倉,T,2600,稍,11,11,脊振山特･1勝,37.5,中団,14,11,24,福島,T,2600,良,9,11,磐梯山特･1勝,35.2,後方,2
5,,7,,,,,ストレートブラック,,牝,4,5,5,24,東京,T,2400,良,5,6,１勝ｸﾗｽ,34.6,中団,5,4,19,福島,T,1800,良,7,4,１勝ｸﾗｽ,35.1,中団,7,2,28,小倉,T,2000,稍,6,1,１勝ｸﾗｽ・牝,36.4,後方,2,2,15,小倉,T,2000,稍,2,2,１勝ｸﾗｽ,35.1,追込,4,1,17,中山,T,2200,良,3,4,１勝ｸﾗｽ,35.2,差し,18
6,,8,,,,,キロノヴァ,,牡,4,5,5,24,東京,T,2400,良,10,13,１勝ｸﾗｽ,34.9,中団,4,4,26,福島,T,2600,良,5,5,１勝ｸﾗｽ,35.0,後方,10,2,15,東京,T,2400,良,8,12,１勝ｸﾗｽ,34.0,後方,24,8,31,新潟,T,2200,良,10,8,未勝利,36.7,後方,2,8,16,新潟,T,2400,良,7,9,未勝利,35.1,中団,5
6,,9,,,,,リュクスパトロール,,牝,3,8,5,2,京都,T,2200,良,8,8,矢車賞･1勝*,34.7,後方,6,3,21,中山,T,1800,良,13,14,フラワーG3,33.7,後方,10,1,11,中山,T,1600,良,12,14,フェアリG3,35.5,中団,3,12,20,中山,T,1800,良,1,9,新馬・牝,35.0,逃げ,初,,,,,,,,,,,,
7,,10,,,,,エースフライト,,牡,3,3,6,7,阪神,T,2000,稍,1,3,未勝利,35.0,差し,12,3,14,阪神,T,1800,良,消,--,未勝利,----,,11,12,28,阪神,T,1800,良,9,2,未勝利*,36.1,先行,3,12,6,中山,T,2000,良,4,2,新馬,35.1,先行,初,,,,,,,,,,,,
7,,11,,,,,オメガストリーム,,牝,4,3,6,7,東京,T,1600,良,14,17,１勝ｸﾗｽ,34.3,後方,2,5,24,新潟,T,1200,稍,11,11,１勝ｸﾗｽ,35.2,先行,14,2,15,東京,T,2400,良,12,13,１勝ｸﾗｽ,34.7,後方,5,1,12,中山,D,1800,良,13,14,１勝ｸﾗｽ・牝,43.9,後方,5,12,6,中山,D,1200,良,16,7,１勝ｸﾗｽ,38.9,中団,7
8,B,12,,,,,ジャスティンライズ,,セ,5,7,5,10,新潟,T,2400,良,12,13,荒川峡特･1勝,37.0,後方,8,3,14,中山,T,2500,良,8,9,１勝ｸﾗｽ,36.0,後方,17,11,15,福島,D,2400,良,14,13,１勝ｸﾗｽ,41.2,後方,5,10,12,京都,T,2400,良,12,13,１勝ｸﾗｽ,33.9,後方,2,9,27,阪神,T,2200,良,15,13,１勝ｸﾗｽ,35.1,後方,26
8,,13,,,,,グランドフォレスト,,牡,5,連,6,21,東京,D,1400,重,12,15,１勝ｸﾗｽ,35.8,後方,10,4,11,中山,D,1800,稍,14,15,１勝ｸﾗｽ,39.6,後方,3,3,22,中山,D,1800,良,15,14,１勝ｸﾗｽ,40.7,先行,8,1,28,姫路,D,1400,良,2,3,Ｃ２二,----,先行,2,1,8,園田,D,1400,良,1,1,Ｃ３一,----,逃げ,19
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020209,2026.6.28,日,福島,2福2,9,松島特別,2勝,芝,2000,A,4,良(暫定),晴(暫定),16,14:35,牝,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,アリスメティーク,,牝,4,9,4,26,福島,T,2000,良,1,4,飯盛山特･1勝,34.9,差し,3,4,4,中山,T,2000,良,3,2,１勝ｸﾗｽ,35.5,先行,8,2,7,小倉,T,2000,稍,2,1,１勝ｸﾗｽ・牝,36.1,先行,12,11,16,福島,T,2000,良,4,2,１勝ｸﾗｽ,34.7,差し,14,8,9,札幌,T,2000,稍,1,2,未勝利,35.1,先行,9
2,,2,,,,,ウインルピナス,,牝,6,8,5,3,東京,T,1600,良,5,7,２勝ｸﾗｽ,33.4,先行,5,3,28,中山,T,2000,稍,7,12,２勝ｸﾗｽ,35.1,中団,10,1,18,中山,T,2200,良,11,9,２勝ｸﾗｽ,34.6,後方,7,11,30,東京,T,2000,良,5,8,オリエＨ･2勝,34.3,中団,6,10,18,東京,T,2000,良,4,6,２勝ｸﾗｽ,34.4,先行,5
3,,3,,,,,ラビットアイ,,牝,5,6,5,16,東京,T,1800,良,4,5,調布特別･2勝,33.3,先行,4,4,19,阪神,T,2000,良,8,3,蓬莱峡特･2勝,35.2,中団,35,8,16,中京,T,2000,良,6,3,長久手特･2勝,33.6,中団,5,7,13,小倉,T,2000,良,3,1,西部スＨ･2勝,34.9,先行,15,3,30,阪神,T,2000,良,6,1,四国新聞･2勝,35.6,後方,5
3,,4,,,,,レッセパッセ,,牝,5,6,5,16,東京,T,1800,良,8,9,調布特別･2勝,33.3,後方,4,4,19,中山,T,2000,良,9,10,野島崎特･2勝,35.2,先行,4,3,21,中山,T,1800,良,10,11,館山特Ｈ･2勝,33.8,後方,3,2,28,小倉,T,2000,稍,5,13,別府特別･2勝,36.1,後方,8,1,5,京都,T,1800,良,7,8,逢坂山特･2勝,36.6,先行,3
4,,5,,,,,エーデル,,牝,5,7,5,9,東京,T,2000,良,5,5,２勝ｸﾗｽ,34.4,中団,2,4,25,東京,D,1600,稍,10,10,２勝ｸﾗｽ,36.4,後方,9,2,22,東京,D,1400,良,9,10,大島特別･2勝,35.7,後方,6,1,10,中山,D,1800,良,8,8,２勝ｸﾗｽ,37.9,後方,3,12,21,阪神,D,1800,重,8,10,２勝ｸﾗｽ,37.7,後方,5
4,,6,,,,,ボウウィンドウ,,牝,4,10,4,19,中山,T,2000,良,2,1,野島崎特･2勝,34.2,先行,11,2,1,東京,T,2000,良,3,1,２勝ｸﾗｽ,34.0,差し,9,11,30,東京,T,2000,良,2,1,オリエＨ･2勝,34.0,先行,7,10,11,東京,T,2000,良,1,2,１勝ｸﾗｽ,33.7,先行,11,7,26,新潟,T,1800,良,1,1,未勝利,33.1,差し,10
5,,7,,,,,コスモイシュタル,,牝,4,5,5,24,東京,T,1800,良,3,4,国分寺Ｈ･2勝,34.4,先行,3,5,2,新潟,T,1800,稍,3,4,胎内川特･2勝,34.7,差し,3,4,12,福島,T,2000,良,1,4,１勝ｸﾗｽ・若,35.1,先行,3,3,22,中京,T,2000,良,13,4,１勝ｸﾗｽ・牝,34.9,中団,14,12,14,中山,T,1800,稍,9,5,１勝ｸﾗｽ,35.9,中団,3
5,,8,,,,,オデット,,牝,4,9,4,25,京都,T,1600,良,10,11,２勝ｸﾗｽ,35.4,中団,11,2,7,小倉,T,1800,稍,11,14,ＲＫＢ賞･2勝,35.8,中団,2,1,25,京都,T,2000,良,8,8,２勝ｸﾗｽ・牝,36.9,先行,13,10,25,京都,T,1800,良,5,9,２勝ｸﾗｽ,34.4,中団,3,10,4,京都,T,2000,重,10,8,２勝ｸﾗｽ,36.9,逃げ,7
6,,9,,,,,エバーグルーヴ,,牝,4,3,6,7,阪神,T,1800,稍,5,2,三木特別･2勝,33.8,後方,10,3,29,阪神,T,2000,良,4,4,四国新聞･2勝,34.1,追込,4,3,1,阪神,T,2200,良,5,5,山陽特別･2勝,34.5,先行,3,2,10,東京,T,1800,良,7,5,２勝ｸﾗｽ・牝,34.1,後方,11,11,22,京都,T,2000,良,3,4,２勝ｸﾗｽ,34.6,ﾏｸﾘ,7
6,,10,,,,,ホウオウシンデレラ,,牝,5,6,5,17,新潟,T,2000,良,2,8,信濃川特･2勝,33.6,差し,4,4,19,中山,T,2000,良,3,7,野島崎特･2勝,34.4,差し,5,3,14,中山,T,2000,良,3,8,房総特別･2勝,34.6,差し,9,1,11,中山,T,1800,良,5,10,初咲賞･2勝,34.5,中団,3,12,21,中山,T,2000,重,8,10,チバテレ･2勝,36.3,中団,4
7,,11,,,,,クロシェットノエル,,牝,5,3,6,7,東京,T,2000,良,4,7,香港ジョ･2勝,34.9,先行,3,5,17,新潟,T,2000,良,4,3,信濃川特･2勝,33.9,先行,21,12,21,中山,T,2000,重,4,3,チバテレ･2勝,35.3,差し,3,11,30,東京,T,2000,良,4,5,オリエＨ･2勝,34.3,先行,3,11,8,東京,T,2000,良,4,4,２勝ｸﾗｽ,34.0,先行,13
7,,12,,,,,ノビリシマビジョン,,牝,4,9,4,25,東京,T,1800,良,2,3,石和特別･2勝,33.2,差し,6,3,14,中山,T,2000,良,4,3,房総特別･2勝,35.1,先行,12,12,21,中山,T,2000,重,7,2,チバテレ･2勝,36.5,先行,35,4,19,中山,T,1800,良,1,2,１勝ｸﾗｽ・牝*,33.3,先行,7,3,1,中山,T,1800,良,3,2,１勝ｸﾗｽ・牝*,35.0,差し,11
8,B,13,,,,,オルノア,,牝,6,15,3,14,中山,T,2000,良,外,--,房総特別･2勝,----,,4,2,15,小倉,T,2000,稍,7,6,太宰府特･2勝,37.0,先行,5,1,11,中山,T,1800,良,12,5,初咲賞･2勝,35.5,中団,3,12,21,中山,T,2000,重,2,6,チバテレ･2勝,36.0,逃げ,4,11,24,福島,T,1800,良,5,10,五色沼特･2勝,35.0,先行,11
8,,14,,,,,レイピカケ,,牝,5,22,1,25,京都,T,2000,良,10,10,２勝ｸﾗｽ・牝,36.5,後方,5,12,21,中山,T,2000,重,11,9,チバテレ･2勝,36.8,後方,16,8,30,札幌,T,2000,稍,10,9,札幌日刊･2勝,37.7,後方,2,8,17,札幌,T,2600,稍,10,8,阿寒湖特･2勝,37.4,後方,4,7,19,函館,T,1800,良,10,6,かもめ島･2勝,34.0,後方,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062803020210,2026.6.28,日,福島,2福2,10,鶴ヶ城Ｓ,3勝,ダート,1700,,4,良(暫定),晴(暫定),15,15:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,オリーブグリーン,,牡,4,4,5,30,京都,D,1800,良,5,10,桃山ＳＨ･3勝,35.6,中団,8,4,4,中山,D,1800,重,1,2,千葉日報･2勝,37.4,差し,2,3,21,阪神,D,1800,良,5,8,２勝ｸﾗｽ,38.4,中団,連,3,15,中京,D,1800,良,1,1,１勝ｸﾗｽ,36.9,先行,8,1,18,京都,D,1900,良,10,1,１勝ｸﾗｽ,39.0,先行,連
2,,2,,,,,メイショウフウドウ,,セ,5,2,6,13,東京,D,1600,稍,16,10,夏至Ｓ･3勝,37.5,中団,28,11,30,京都,D,1800,良,16,13,花園Ｓ･3勝,44.5,後方,9,9,28,阪神,D,1800,良,13,7,堺Ｓ･3勝,38.9,中団,13,6,29,小倉,D,1700,良,1,4,西部日刊･2勝,37.5,先行,29,12,7,中京,D,1800,良,14,10,鳴海特別･2勝,39.3,先行,18
3,,3,,,,,バギーウィップ,,牡,4,10,4,18,中山,D,1800,良,12,4,下総Ｓ･3勝,38.8,先行,15,1,4,中山,D,1800,稍,3,1,招福Ｓ･3勝,38.4,先行,28,6,22,函館,D,1700,重,1,1,檜山特別･2勝,37.0,先行,7,5,3,新潟,D,1800,稍,1,11,わらび賞･1勝,37.2,先行,23,11,23,東京,D,1600,稍,10,8,カトレア,37.7,後方,10
4,,4,,,,,エクリプスルバン,,セ,5,10,4,18,中山,D,1800,良,2,1,下総Ｓ･3勝,37.5,先行,6,3,7,中山,D,1800,重,2,4,上総Ｓ･3勝,38.5,先行,8,1,10,中山,D,1800,良,1,2,２勝ｸﾗｽ,37.6,先行,4,12,13,中山,D,1800,良,止,4,２勝ｸﾗｽ,----,,37,3,29,中京,D,1800,稍,6,2,矢作川特･2勝,39.5,先行,38
5,,5,,,,,ヴァナルガンド,,牡,6,8,5,2,東京,D,2100,稍,7,13,是政Ｓ･3勝,37.9,先行,10,2,21,東京,D,2100,良,15,2,金蹄Ｓ･3勝,41.4,先行,9,12,21,中山,D,1800,重,9,4,北総Ｓ･3勝,37.8,先行,3,11,29,東京,D,2100,良,1,2,２勝ｸﾗｽ,37.7,逃げ,13,8,31,新潟,D,1800,良,2,1,両津湾特･2勝,36.4,先行,4
6,B,6,,,,,タイセイミッション,,セ,5,12,4,5,中山,D,1800,重,10,4,アリエＨ･3勝,39.2,先行,6,2,22,小倉,D,1700,良,1,3,和布刈特･2勝,37.4,先行,2,2,8,小倉,D,1700,良,3,6,由布院特･2勝,39.0,逃げ,8,12,13,中京,D,1800,良,7,5,鳴海特別･2勝,37.5,先行,4,11,15,福島,D,1700,良,2,2,西郷特Ｈ･2勝,37.2,先行,7
6,,7,,,,,ラフエイジアン,,セ,6,10,4,18,中山,D,1800,良,6,8,下総Ｓ･3勝,36.7,後方,6,3,7,中山,D,1800,重,5,9,上総Ｓ･3勝,38.2,後方,11,12,21,中山,D,1800,重,4,10,北総Ｓ･3勝,36.2,追込,8,10,25,東京,D,1600,稍,10,6,河口湖Ｈ･3勝,36.1,中団,10,8,16,札幌,D,1700,良,7,4,報知杯Ｈ･3勝,38.4,先行,20
