レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071802011101,2026.7.18,土,函館,1函B,1,,未勝利,芝,1800,B,4,良,曇,14,09:50,,馬齢,２歳
5,,5,,,,,テンユウ,,牡,3,連,7,11,函館,T,1200,稍,6,3,未勝利,34.5,後方,4,6,13,函館,T,1200,稍,3,5,未勝利,33.7,差し,9,4,11,中山,T,1600,良,7,4,未勝利,35.3,中団,9,2,7,東京,T,1600,良,7,3,未勝利,34.5,中団,17,10,12,東京,T,1600,良,2,6,未勝利*,33.8,追込,4
5,B,6,,,,,コスモクラシック,,牡,3,連,7,11,函館,T,1800,稍,11,8,未勝利,36.6,先行,3,6,21,函館,T,1800,良,3,9,未勝利,36.0,先行,10,4,12,福島,T,1800,良,15,3,未勝利,36.8,先行,20,11,22,福島,T,1800,良,13,5,未勝利*,37.0,中団,2,11,8,京都,T,1800,良,5,5,未勝利*,35.0,先行,5
6,,7,,,,,カリドーラ,,牝,3,9,5,16,新潟,D,1800,良,14,8,未勝利,43.8,中団,3,4,26,東京,T,1800,良,11,6,未勝利,35.6,逃げ,7,3,8,中山,D,1800,稍,13,5,未勝利・牝,42.5,後方,2,2,22,東京,T,1800,良,4,10,未勝利,34.5,先行,10,12,14,中山,T,2000,稍,14,8,未勝利*,38.0,中団,11
6,,8,,,,,ホテルストリート,,牝,3,9,5,16,東京,D,1400,良,6,2,未勝利・牝,38.1,先行,3,4,25,福島,D,1700,良,3,4,未勝利・牝,39.4,先行,2,4,12,福島,D,1700,良,5,2,未勝利・牝,38.6,中団,9,2,10,東京,D,1600,稍,5,3,未勝利・牝,38.7,逃げ,14,11,2,東京,D,1400,重,8,6,未勝利*,36.7,後方,2
7,,9,,,,,イーサンミラー,,牡,3,9,5,16,新潟,T,1600,良,8,7,未勝利,35.6,先行,4,4,18,福島,T,1800,良,4,5,未勝利・若,34.8,差し,3,3,28,中京,T,1600,良,2,9,未勝利,34.4,先行,11,1,11,中山,T,2200,良,12,5,未勝利,37.3,先行,3,12,20,中山,T,2000,良,4,16,新馬,35.4,差し,初
7,,10,,,,,グローリーバローズ,,セ,3,4,6,20,阪神,T,1800,稍,10,11,未勝利,35.8,逃げ,21,1,25,京都,T,1600,良,4,9,新馬,34.9,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,ジュラトリー,,牝,3,4,6,20,函館,T,1800,良,5,2,未勝利・牝,36.1,中団,10,4,11,中山,T,1600,良,5,6,未勝利,35.0,中団,9,2,7,東京,T,1600,良,5,5,未勝利,34.6,先行,15,10,25,東京,T,1600,良,3,3,未勝利・牝*,34.8,追込,9,8,24,新潟,T,1600,良,3,3,新馬・牝,34.0,差し,初
8,,12,,,,,ショウナンマルチ,,牡,3,2,7,5,函館,T,2000,良,3,1,未勝利,35.4,差し,4,6,6,東京,T,2000,良,2,1,未勝利,34.2,先行,3,5,17,東京,T,2400,良,3,1,未勝利,35.3,先行,25,11,23,東京,T,2000,良,2,1,新馬,33.8,差し,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071802011107,2026.7.18,土,函館,1函B,7,,1勝,ダート,1700,,4,良(暫定),曇(暫定),14,13:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エンダードラゴン,,牡,4,連,7,11,函館,D,1700,重,5,4,１勝ｸﾗｽ,37.2,中団,3,6,20,函館,D,1700,良,7,4,１勝ｸﾗｽ,38.6,中団,10,4,11,阪神,D,1400,重,5,4,１勝ｸﾗｽ,36.1,中団,4,3,14,阪神,D,1400,良,4,2,１勝ｸﾗｽ,36.3,差し,13,12,13,中京,D,1400,良,4,1,１勝ｸﾗｽ,36.6,追込,3
2,B,2,,,,,タイセイデクスター,,牡,4,5,6,16,川崎,D,1500,稍,3,10,ジュー,----,先行,44,8,10,新潟,D,1800,不,12,12,１勝ｸﾗｽ,39.3,中団,8,6,15,東京,D,2100,重,12,8,１勝ｸﾗｽ,36.9,後方,10,4,6,中山,D,1800,稍,10,7,１勝ｸﾗｽ*,39.9,中団,7,2,16,東京,D,2100,良,1,1,未勝利,37.4,先行,3
3,,3,,,,,イサギ,,牡,3,2,7,4,函館,D,1700,良,5,7,１勝ｸﾗｽ,37.6,先行,2,6,21,函館,D,1700,良,6,8,１勝ｸﾗｽ,37.4,先行,14,3,14,中京,D,1800,良,12,11,１勝ｸﾗｽ*,39.5,後方,5,2,8,小倉,D,1700,良,1,8,未勝利,39.7,先行,9,12,6,阪神,D,1200,良,7,7,未勝利*,37.8,中団,2
3,,4,,,,,ディアスポラ,,牡,5,5,6,14,東京,D,2100,稍,8,15,１勝ｸﾗｽ,40.4,先行,29,11,23,東京,D,2100,良,12,5,１勝ｸﾗｽ,38.8,中団,5,10,19,新潟,D,2500,重,6,7,１勝ｸﾗｽ,39.3,中団,31,3,16,中山,D,2400,不,5,8,１勝ｸﾗｽ,41.1,先行,4,2,15,東京,D,2100,良,5,7,１勝ｸﾗｽ,37.4,先行,11
4,,5,,,,,ウィズマスタング,,牡,4,9,5,16,東京,D,1600,良,6,6,１勝ｸﾗｽ,38.0,逃げ,3,4,25,福島,D,1700,良,2,8,１勝ｸﾗｽ,38.4,逃げ,8,3,1,小倉,D,1700,稍,8,4,１勝ｸﾗｽ,37.9,中団,2,2,15,小倉,D,1700,稍,4,4,１勝ｸﾗｽ,39.3,先行,3,1,24,小倉,D,1700,良,3,10,１勝ｸﾗｽ,38.7,先行,10
4,,6,,,,,ノリノドラゴン,,牡,3,4,6,20,函館,D,1700,良,8,5,１勝ｸﾗｽ,38.6,後方,6,5,10,新潟,D,1800,良,1,2,未勝利,38.3,先行,3,4,19,阪神,D,1800,良,6,5,未勝利,38.3,中団,3,3,29,中京,D,1900,良,5,3,未勝利,37.8,中団,2,3,15,中京,D,1800,良,4,4,未勝利,38.0,ﾏｸﾘ,2
5,,7,,,,,グランセレスト,,牡,3,12,4,26,東京,T,1600,良,7,6,１勝ｸﾗｽ*,35.1,先行,2,4,11,中山,T,2000,良,5,4,山藤賞･1勝*,36.8,逃げ,14,1,4,中山,T,1600,良,4,6,ジュニア(L),35.2,逃げ,5,11,30,東京,T,1600,良,7,4,ベゴニア･1勝,35.8,逃げ,4,11,2,東京,T,1600,良,1,1,未勝利*,34.6,逃げ,9
5,,8,,,,,パラダイスフェイス,,牡,3,連,7,11,函館,D,1700,重,3,2,１勝ｸﾗｽ,37.1,先行,3,6,20,東京,D,1600,不,13,1,１勝ｸﾗｽ,36.9,後方,16,2,28,中山,D,1800,重,1,1,未勝利,37.3,逃げ,4,2,1,京都,D,1900,良,2,2,未勝利,38.1,先行,2,1,18,中山,D,1800,良,3,2,未勝利,39.1,先行,2
6,,9,,,,,シェーンルスカ,,牝,4,14,4,12,福島,T,2000,良,15,15,１勝ｸﾗｽ・若,37.4,中団,17,12,13,中京,D,1200,良,14,14,１勝ｸﾗｽ・牝,37.3,後方,8,10,16,名古,D, 920,重,1,2,Ｃ１３,----,先行,3,9,30,名古,D,1500,良,2,2,３歳８,----,逃げ,4,9,3,名古,D,1500,良,3,3,３歳６,----,逃げ,連
6,,10,,,,,タイセツナヒ,,牡,3,3,6,27,福島,D,1700,稍,5,12,１勝ｸﾗｽ,38.1,後方,8,5,2,新潟,D,1800,重,11,14,わらび賞･1勝,39.8,後方,3,4,12,中山,D,1800,良,5,11,１勝ｸﾗｽ*,39.1,中団,11,1,24,中山,D,1800,良,8,11,１勝ｸﾗｽ*,39.0,中団,4,12,28,中山,D,1800,良,1,2,未勝利*,39.4,先行,2
7,,11,,,,,ストロングボーイ,,牡,3,3,6,27,函館,D,1700,重,4,2,１勝ｸﾗｽ,37.1,追込,2,6,14,函館,D,1700,良,1,3,未勝利,37.8,差し,4,5,16,新潟,D,1800,良,3,1,未勝利,38.4,差し,3,4,25,福島,D,1700,良,3,6,未勝利,37.8,差し,4,3,28,阪神,D,1800,稍,2,2,未勝利,39.9,先行,3
7,,12,,,,,カーマンライン,,セ,5,4,6,20,東京,D,1600,不,6,14,１勝ｸﾗｽ,35.9,後方,8,4,26,東京,D,1600,稍,10,10,１勝ｸﾗｽ,39.1,先行,36,8,17,新潟,D,1800,良,4,4,１勝ｸﾗｽ,38.8,先行,12,5,25,新潟,D,1800,稍,6,6,１勝ｸﾗｽ,38.9,先行,7,4,5,中山,D,1800,稍,6,4,１勝ｸﾗｽ,38.7,先行,16
8,,13,,,,,ガラスノブルース,,牡,5,27,1,10,中山,D,1800,良,10,8,１勝ｸﾗｽ,39.8,先行,2,12,27,中山,D,1800,稍,5,9,１勝ｸﾗｽ,38.1,後方,7,11,8,福島,D,1700,良,6,13,１勝ｸﾗｽ,38.3,後方,18,7,6,函館,D,1700,稍,12,9,１勝ｸﾗｽ,39.1,後方,2,6,21,函館,D,1700,良,8,4,１勝ｸﾗｽ,38.3,中団,10
8,B,14,,,,,ホウオウバローロ,,牡,5,4,6,21,函館,D,1700,良,4,6,１勝ｸﾗｽ,37.1,先行,連,6,13,函館,D,1700,稍,8,5,１勝ｸﾗｽ,40.3,先行,7,4,26,京都,D,1800,良,8,6,１勝ｸﾗｽ,39.1,先行,2,4,11,福島,D,1700,良,4,1,１勝ｸﾗｽ・若,38.7,差し,7,2,22,小倉,D,1700,良,2,3,１勝ｸﾗｽ,38.8,差し,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071802011108,2026.7.18,土,函館,1函B,8,,1勝,芝,2600,B,6,良(暫定),曇(暫定),16,13:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ワンダフルデイズ,,牡,3,6,6,6,阪神,T,2200,良,6,2,１勝ｸﾗｽ,33.7,中団,3,5,16,京都,T,2000,良,3,7,あずさ賞･1勝,33.9,追込,5,4,11,阪神,D,1800,重,9,6,１勝ｸﾗｽ*,38.1,中団,3,3,22,阪神,D,1800,良,7,4,１勝ｸﾗｽ*,38.6,中団,6,2,10,京都,D,1800,良,1,1,未勝利,37.3,先行,4
2,B,2,,,,,シャインバオバブ,,牡,4,4,6,20,函館,T,2600,良,5,6,駒ケ岳特･1勝,34.6,後方,連,6,13,函館,T,2000,稍,9,6,奥尻特別･1勝,35.6,後方,3,5,24,新潟,T,1800,稍,4,8,二王子特･1勝,34.0,追込,6,4,12,福島,T,2000,良,8,8,１勝ｸﾗｽ・若,35.0,中団,6,3,1,小倉,T,2000,良,12,9,唐戸特別･1勝,35.5,後方,2
3,,3,,,,,バルドル,,牡,3,13,4,18,福島,T,2600,良,1,5,未勝利,34.8,先行,4,3,21,中京,T,2000,良,4,10,未勝利,34.7,差し,10,1,10,中山,T,2000,良,6,14,新馬,35.6,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,テイクザクラウン,,牡,5,4,6,20,阪神,T,2400,稍,5,8,１勝ｸﾗｽ,35.2,中団,10,4,12,福島,T,2600,良,2,5,燧ヶ岳特･1勝,35.9,ﾏｸﾘ,3,3,22,阪神,T,2400,良,5,4,１勝ｸﾗｽ,34.5,先行,3,2,28,小倉,T,2600,稍,3,7,脊振山特･1勝,36.8,追込,14,11,23,京都,T,2400,良,10,9,１勝ｸﾗｽ,34.6,中団,6
5,,5,,,,,アーレムアレス,,牡,3,10,5,9,京都,T,2200,良,14,3,京都新聞G2,36.6,中団,5,4,4,阪神,T,2400,稍,2,1,アザレア･1勝,34.1,差し,6,2,21,阪神,T,2200,良,2,1,すみれＳ(L),35.2,先行,8,12,27,中山,T,2000,良,4,6,ホープフG1,34.5,差し,6,11,16,京都,T,2000,良,2,2,黄菊賞･1勝*,34.3,差し,10
5,B,6,,,,,マイネルゼウス,,牡,4,4,6,20,函館,T,2600,良,4,2,駒ケ岳特･1勝,34.7,差し,8,4,26,福島,T,2000,良,4,5,飯盛山特･1勝,35.6,先行,8,3,1,小倉,T,2000,良,7,1,唐戸特別･1勝,35.8,先行,2,2,15,小倉,T,2000,稍,3,3,１勝ｸﾗｽ,36.1,逃げ,2,1,31,小倉,T,2000,良,4,3,１勝ｸﾗｽ,35.9,差し,7
6,,7,,,,,アスクファイアモア,,牡,3,2,7,4,函館,T,2600,良,2,5,１勝ｸﾗｽ,37.3,追込,2,6,20,函館,T,2600,良,8,5,駒ケ岳特･1勝,35.4,後方,10,4,11,福島,T,2600,良,1,4,未勝利,35.8,ﾏｸﾘ,2,3,28,中京,T,2200,良,8,8,未勝利,35.4,後方,連,3,22,阪神,T,2400,良,10,6,未勝利,34.7,中団,初
6,,8,,,,,ジーティートシオー,,牡,4,10,5,9,京都,D,1900,良,10,5,１勝ｸﾗｽ,39.9,後方,3,4,18,阪神,T,2400,良,9,7,１勝ｸﾗｽ,34.7,逃げ,4,3,22,阪神,T,2400,良,外,--,１勝ｸﾗｽ,----,,3,2,28,小倉,T,2600,稍,10,10,脊振山特･1勝,37.5,中団,2,2,15,小倉,T,2600,稍,7,10,１勝ｸﾗｽ,35.6,先行,9
7,,9,,,,,ペリプルス,,牡,6,2,7,4,函館,T,2600,良,5,3,１勝ｸﾗｽ,38.2,後方,2,6,20,函館,T,2600,良,3,7,駒ケ岳特･1勝,34.4,差し,16,2,28,小倉,T,2600,稍,6,16,脊振山特･1勝,37.1,中団,2,2,15,小倉,T,2600,稍,12,13,１勝ｸﾗｽ,36.5,先行,2,2,1,小倉,T,2600,良,7,8,足立山特･1勝,36.7,中団,連
7,,10,,,,,メイショウテンク,,牡,3,3,6,27,函館,T,2000,稍,5,1,１勝ｸﾗｽ,36.3,先行,7,5,9,京都,T,2200,良,5,12,京都新聞G2,35.4,後方,3,4,18,阪神,T,2000,良,4,3,１勝ｸﾗｽ*,34.4,先行,11,2,1,京都,T,2000,良,1,2,未勝利,34.7,先行,3,1,11,京都,T,1800,良,2,4,未勝利,34.0,差し,3
8,,11,,,,,エリナ,,牝,4,33,11,29,東京,T,2400,良,15,16,１勝ｸﾗｽ,37.1,後方,2,11,15,福島,T,2600,良,13,16,１勝ｸﾗｽ,40.4,後方,15,8,2,新潟,T,2000,良,10,10,未勝利・牝,35.3,中団,3,7,13,福島,T,2000,良,7,13,未勝利・牝,36.8,中団,6,5,31,東京,T,2000,稍,13,12,未勝利,36.4,中団,6
8,,12,,,,,マテンロウオリジン,,牡,3,3,6,28,函館,T,2000,良,1,1,未勝利,36.3,先行,2,6,14,函館,T,2000,良,2,1,未勝利,36.0,逃げ,16,2,21,阪神,T,2400,良,2,1,未勝利,34.7,先行,4,1,24,京都,T,2200,良,2,1,未勝利,34.3,差し,11,11,8,京都,T,1800,良,2,1,未勝利*,33.8,先行,13
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071802011109,2026.7.18,土,函館,1函B,9,湯浜特別,1勝,芝,1800,B,4,良(暫定),曇(暫定),14,14:10,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,マカナアネラ,,牡,3,3,6,27,函館,T,2000,稍,9,3,１勝ｸﾗｽ,37.4,先行,2,6,13,函館,T,2000,稍,3,3,奥尻特別･1勝,35.6,差し,8,4,18,福島,T,2000,良,2,7,ひめさゆ･1勝,35.0,先行,5,3,15,中山,T,1800,良,13,15,スプリンG2,36.3,中団,6,2,1,小倉,T,2000,良,1,5,未勝利,35.6,逃げ,2
2,,2,,,,,アドミラルシップ,,牡,5,4,6,20,東京,T,1800,稍,4,6,１勝ｸﾗｽ,34.6,差し,5,5,17,東京,T,1800,良,7,2,１勝ｸﾗｽ,33.5,中団,3,4,26,福島,T,2000,良,11,2,飯盛山特･1勝,35.6,後方,連,4,19,福島,T,1800,良,2,3,１勝ｸﾗｽ,34.3,追込,4,3,21,中京,T,2000,良,6,5,１勝ｸﾗｽ,35.1,ﾏｸﾘ,10
3,,3,,,,,ホウオウペトリュス,,牝,5,9,5,17,東京,T,1800,良,12,4,１勝ｸﾗｽ,33.3,後方,8,3,22,中京,T,2000,良,8,5,１勝ｸﾗｽ・牝,34.8,中団,3,2,28,小倉,T,2000,稍,2,7,１勝ｸﾗｽ・牝,36.7,差し,連,2,21,小倉,T,1800,良,3,5,１勝ｸﾗｽ・牝,35.4,差し,4,1,25,小倉,T,1800,良,7,5,１勝ｸﾗｽ・牝,35.9,後方,6
4,,4,,,,,グランセゾン,,牝,4,2,7,4,函館,T,1800,良,3,3,恵山特別･1勝,34.5,先行,10,4,25,福島,T,1800,良,2,2,１勝ｸﾗｽ・牝,36.0,先行,11,2,8,小倉,T,1800,良,10,3,１勝ｸﾗｽ・若,37.1,先行,2,1,25,小倉,T,1800,良,6,3,１勝ｸﾗｽ・牝,36.6,先行,14,10,18,新潟,T,2200,良,4,1,岩船特別･1勝,35.7,差し,3
4,,5,,,,,ドッグウッド,,牡,3,3,6,28,函館,T,1800,良,2,2,臥牛山特･1勝,35.0,先行,2,6,14,函館,T,1800,良,2,2,八雲特別･1勝,34.6,差し,10,4,4,中山,T,2200,稍,外,--,山吹賞･1勝*,----,,5,3,1,阪神,T,2000,良,2,3,１勝ｸﾗｽ*,35.2,先行,2,2,14,小倉,T,2000,良,4,3,あすなろ･1勝,35.7,先行,3
5,,6,,,,,ビービーバザーク,,牡,4,9,5,16,東京,D,1600,良,8,3,１勝ｸﾗｽ,37.2,先行,2,5,3,東京,D,1600,稍,4,3,１勝ｸﾗｽ,37.2,先行,10,2,22,阪神,D,1800,良,8,4,１勝ｸﾗｽ,40.5,先行,2,2,10,京都,D,1800,良,7,5,１勝ｸﾗｽ,39.3,後方,7,12,21,阪神,D,1800,重,2,13,２勝ｸﾗｽ,37.3,差し,2
5,,7,,,,,マイネルシンベリン,,牡,3,10,5,9,東京,T,1800,良,5,6,１勝ｸﾗｽ*,34.2,中団,3,4,18,福島,T,2000,良,5,1,ひめさゆ･1勝,35.4,中団,5,3,15,中山,T,1800,良,8,13,スプリンG2,35.3,中団,7,1,25,中山,T,1800,良,3,4,若竹賞･1勝*,35.2,ﾏｸﾘ,5,12,20,中山,T,1600,良,8,9,ひいらぎ･1勝,34.9,中団,9
6,B,8,,,,,ハミルトン,,牡,4,3,6,28,函館,T,1800,良,4,7,臥牛山特･1勝,35.3,追込,2,6,14,函館,T,1800,良,5,5,八雲特別･1勝,35.6,逃げ,6,5,2,京都,D,1400,稍,8,4,１勝ｸﾗｽ,38.7,先行,22,11,30,京都,D,1400,良,8,6,１勝ｸﾗｽ,39.1,先行,12,9,6,札幌,D,1700,良,6,5,１勝ｸﾗｽ,38.8,逃げ,2
6,B,9,,,,,ウインポセイドン,,牡,4,13,4,19,福島,T,2000,良,2,4,１勝ｸﾗｽ,35.1,先行,2,4,5,阪神,T,2000,稍,4,7,１勝ｸﾗｽ,35.9,差し,4,3,8,阪神,T,2000,良,7,6,１勝ｸﾗｽ,35.8,先行,3,2,15,小倉,T,2600,稍,10,7,１勝ｸﾗｽ,36.0,先行,30,7,19,函館,T,1800,良,14,8,湯浜特別･1勝,35.8,中団,12
7,,10,,,,,ディーリライズ,,牡,3,3,6,27,函館,T,2000,稍,3,6,１勝ｸﾗｽ,35.8,差し,2,6,13,函館,T,2000,稍,8,9,奥尻特別･1勝,35.9,中団,23,1,5,京都,D,1800,良,7,8,１勝ｸﾗｽ*,38.4,先行,3,12,13,阪神,T,2000,良,6,7,エリカ賞･1勝,34.0,中団,7,10,26,京都,T,1800,稍,7,7,萩Ｓ(L),35.2,先行,14
7,,11,,,,,マイバラード,,牡,6,2,7,4,函館,T,1800,良,6,7,恵山特別･1勝,34.9,中団,2,6,21,函館,T,1800,良,3,9,１勝ｸﾗｽ,34.6,追込,16,3,1,小倉,T,2000,良,11,16,唐戸特別･1勝,36.1,先行,連,2,22,小倉,T,1800,良,5,11,高千穂特･1勝,34.8,後方,2,2,7,小倉,T,2000,稍,9,9,戸畑特別･1勝,36.8,中団,2
8,,12,,,,,コウギョク,,牝,3,12,4,26,東京,T,2000,良,12,11,フローラG2,34.3,中団,8,2,28,中山,T,2200,良,8,4,水仙賞･1勝*,37.5,後方,21,10,5,京都,T,1800,稍,1,2,新馬,34.7,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,,,,,ゴーゴータカシ,,セ,4,2,7,4,函館,T,1800,良,5,2,恵山特別･1勝,34.6,中団,連,6,28,函館,T,1800,良,3,3,臥牛山特･1勝,35.8,先行,4,5,31,東京,T,1800,良,2,3,１勝ｸﾗｽ,34.2,逃げ,3,5,9,新潟,T,1800,良,2,5,粟島特別･1勝,36.1,逃げ,4,4,12,中山,T,1600,良,10,5,１勝ｸﾗｽ,34.6,後方,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071802011110,2026.7.18,土,函館,1函B,10,潮騒特別,2勝,芝,1200,B,2,良(暫定),曇(暫定),16,14:45,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,フミサウンド,,牡,6,5,6,14,函館,T,1200,良,7,11,函館日刊･2勝,34.4,中団,3,5,23,東京,T,1400,良,6,13,高尾特別･2勝,33.4,先行,4,4,25,福島,T,1200,良,14,12,医王寺特･2勝,33.6,後方,10,2,15,東京,D,1400,良,12,9,２勝ｸﾗｽ,37.0,先行,11,11,30,東京,D,1400,良,14,11,アプロー･2勝,37.7,後方,4
2,,2,,,,,ストリンジェンド,,牡,6,連,7,12,函館,D,1000,不,9,9,噴火湾特･2勝,34.7,後方,19,3,3,川崎,D,1500,不,6,6,ブルー,----,中団,5,1,25,小倉,D,1700,良,9,11,響灘特別･2勝,37.0,後方,12,11,2,京都,D,1200,稍,10,8,２勝ｸﾗｽ,36.4,中団,2,10,18,新潟,D,1200,良,4,5,妙高特別･2勝,37.3,差し,7
3,,3,,,,,ムチャスグラシアス,,牝,5,連,7,11,函館,T,1200,稍,6,14,ＨＴＢ杯･2勝,35.0,先行,4,6,14,函館,T,1200,良,16,13,函館日刊･2勝,34.9,後方,9,4,11,福島,T,1200,良,12,10,花見山特･2勝,34.6,後方,15,12,27,中山,T,1200,良,13,12,ベストウ･2勝,34.9,後方,7,11,9,東京,D,1300,稍,13,7,２勝ｸﾗｽ,37.1,後方,9
4,,4,,,,,マナボニート,,牝,3,2,7,5,函館,T,1200,良,3,1,立待岬特･2勝,34.1,差し,2,6,21,函館,T,1200,良,1,1,１勝ｸﾗｽ・牝,34.3,先行,6,5,9,新潟,T,1200,良,3,1,ゆきつば･1勝,35.2,差し,2,4,25,福島,T,1200,良,2,4,雪うさぎ･1勝,35.3,逃げ,14,1,18,京都,D,1200,良,5,8,１勝ｸﾗｽ*,37.4,先行,2
5,B,5,,,,,フードマン,,牡,4,4,6,20,函館,T,1200,良,10,2,ＳＴＶ杯･2勝,34.5,中団,連,6,14,函館,T,1200,良,2,4,函館日刊･2勝,34.4,先行,11,3,28,阪神,T,1400,良,4,3,仲春特Ｈ･2勝,34.8,差し,2,3,14,阪神,T,1200,良,4,1,讃岐特別･2勝,33.7,差し,6,2,1,小倉,T,1200,良,11,2,周防灘特･2勝,33.8,後方,3
6,,6,,,,,バシレウスシチー,,牡,7,5,6,14,阪神,T,1200,良,12,7,武庫川特･2勝,35.6,先行,3,5,23,新潟,T,1200,稍,7,10,大日岳特･2勝,34.7,中団,3,5,3,京都,T,1200,良,4,11,御池特別･2勝,33.6,先行,連,4,25,福島,T,1200,良,9,11,医王寺特･2勝,34.4,先行,12,2,1,小倉,T,1200,良,12,14,周防灘特･2勝,34.5,中団,12
7,,7,,,,,サンドロナイト,,牝,5,3,6,28,函館,T,1200,良,7,7,湯の川温･2勝,34.8,中団,12,4,4,阪神,T,1200,稍,7,5,２勝ｸﾗｽ,34.6,先行,37,7,20,小倉,T,1200,良,4,10,耶馬渓特･2勝,34.2,追込,7,5,31,京都,T,1400,良,10,7,２勝ｸﾗｽ,35.8,先行,16,2,9,京都,T,1200,稍,6,2,２勝ｸﾗｽ,34.7,中団,9
7,B,8,,,,,マジカルフェアリー,,牝,4,2,7,5,函館,T,1200,良,2,13,立待岬特･2勝,34.4,先行,2,6,20,函館,T,1200,良,7,9,ＳＴＶ杯･2勝,35.1,先行,7,5,3,京都,T,1200,良,14,6,御池特別･2勝,34.2,先行,3,4,11,福島,T,1200,良,6,6,花見山特･2勝,34.2,後方,34,8,16,札幌,T,1200,良,4,1,知床特別･2勝,33.9,先行,4
8,,9,,,,,エクストラバック,,牡,5,3,6,28,函館,T,1200,良,5,6,湯の川温･2勝,34.3,中団,2,6,14,函館,T,1200,良,8,5,函館日刊･2勝,33.8,後方,15,2,28,阪神,T,1400,良,12,5,２勝ｸﾗｽ,34.3,中団,3,2,10,京都,T,1200,良,6,4,２勝ｸﾗｽ,34.6,中団,3,1,17,中山,T,1200,良,6,4,２勝ｸﾗｽ,33.8,中団,9
