レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072601010201,2026.7.26,日,札幌,1札2,1,,未勝利,ダート,1000,,2,,,12,10:00,,馬齢,２歳
2,,2,,,,,ピティロディア,,牡,4,4,6,28,函館,T,1800,良,5,8,臥牛山特･1勝,35.1,後方,7,5,9,新潟,T,1800,良,6,10,粟島特別･1勝,36.8,先行,2,4,26,福島,T,2000,良,6,13,飯盛山特･1勝,35.3,後方,9,2,22,小倉,T,2000,良,8,10,１勝ｸﾗｽ,35.8,中団,連,2,15,小倉,T,2000,稍,6,11,１勝ｸﾗｽ,35.7,中団,14
3,,3,,,,,キセキノエンジェル,,牝,7,2,7,11,函館,T,1800,稍,11,12,１勝ｸﾗｽ・牝,35.0,後方,連,7,4,函館,T,1800,良,7,8,恵山特別･1勝,34.6,後方,3,6,14,函館,T,1800,良,8,9,八雲特別･1勝,35.3,中団,8,4,19,福島,T,2000,良,8,9,１勝ｸﾗｽ,37.2,先行,3,3,28,中山,D,1800,重,10,12,１勝ｸﾗｽ・牝,40.5,後方,28
4,,4,,,,,デルマジュテーム,,牝,4,28,1,12,中山,T,2000,良,7,18,１勝ｸﾗｽ,34.3,後方,4,12,14,中京,T,2000,稍,15,15,１勝ｸﾗｽ・牝,35.5,後方,4,11,16,福島,T,2000,良,14,13,１勝ｸﾗｽ,36.6,中団,6,10,4,東京,T,2000,良,7,10,１勝ｸﾗｽ・牝,33.1,後方,4,9,6,札幌,T,2000,良,10,13,富良野特･1勝,36.6,後方,3
5,,5,,,,,カイシンパジェント,,牝,3,4,6,25,門別,D,1700,良,4,5,フロイ,----,差し,6,5,14,門別,D,1200,良,2,9,フロイ,----,先行,5,4,15,門別,D,1200,良,9,7,２５周,----,後方,23,10,30,門別,D,1200,稍,9,10,エーデG3,----,後方,4,10,2,門別,D,1200,稍,14,12,ネクス,----,後方,7
6,B,6,,,,,カージオイド,,牡,4,2,7,12,函館,D,2400,不,8,11,１勝ｸﾗｽ,41.2,中団,3,6,20,函館,D,1700,良,9,8,１勝ｸﾗｽ,39.5,先行,12,3,29,中山,D,1800,稍,9,6,１勝ｸﾗｽ,40.1,中団,3,3,7,中山,D,1800,重,7,6,１勝ｸﾗｽ,40.4,逃げ,3,2,14,東京,D,2100,良,7,8,１勝ｸﾗｽ,38.2,逃げ,2
7,,7,,,,,フリーガー,,牡,3,2,7,11,小倉,T,2600,良,6,8,英彦山特･1勝,36.5,後方,30,12,13,阪神,T,2000,良,8,5,エリカ賞･1勝,34.5,後方,2,11,29,京都,T,2000,良,8,8,京都２歳G3,35.5,後方,9,9,27,阪神,T,2000,良,1,3,新馬,35.3,先行,初,,,,,,,,,,,,
8,,8,,,,,デルシエロ,,牡,5,2,7,11,函館,T,2000,稍,2,4,北斗特別･1勝,34.8,先行,2,6,27,小倉,T,2000,稍,3,8,八代特別･1勝,34.8,差し,12,4,5,阪神,T,2000,稍,5,5,１勝ｸﾗｽ,36.8,中団,3,3,15,中京,T,2000,良,5,7,１勝ｸﾗｽ,34.6,中団,3,2,22,小倉,T,2000,良,11,9,１勝ｸﾗｽ,36.3,中団,2
8,B,9,,,,,ドルチェリターン,,牡,4,2,7,11,函館,T,2000,稍,8,3,北斗特別･1勝,35.9,後方,9,5,10,京都,T,2200,良,4,1,１勝ｸﾗｽ,34.2,差し,3,4,18,阪神,T,2400,良,2,3,１勝ｸﾗｽ,33.7,先行,2,4,5,阪神,T,2000,稍,3,2,１勝ｸﾗｽ,35.8,追込,7,2,15,京都,T,2000,良,3,3,１勝ｸﾗｽ,34.8,追込,連
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072604020201,2026.7.26,日,新潟,2新2,1,,未勝利,芝,1400,A,2,,,18,09:50,牝,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ドルチェテソーロ,,牝,2,4,6,28,福島,T,1200,良,2,3,未勝利*,35.1,先行,3,6,6,東京,T,1400,良,6,5,新馬,35.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ハルガスミ,,牝,2,2,7,12,福島,T,1200,稍,6,6,新馬,36.2,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,マルガリート,,牝,2,4,6,28,福島,T,1800,良,11,13,新馬,36.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,ブラックミューズ,,牝,2,5,6,20,阪神,T,1400,稍,2,1,新馬,35.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,アテナブレイブ,,牝,2,7,6,6,東京,T,1600,良,4,5,新馬,33.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,ワレモコウ,,牝,2,2,7,12,福島,T,1200,稍,3,1,新馬,35.1,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,7,,,,,リリカルフレア,,牝,2,7,6,6,東京,T,1400,良,2,1,新馬,34.4,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,,,,,タガノカハンカ,,牝,2,3,7,5,福島,T,1200,良,4,5,新馬,36.6,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,9,,,,,ヴェールネージュ,,牝,2,2,7,12,福島,T,1200,稍,5,9,新馬,35.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,,,,,パストザクラウン,,牝,2,5,6,20,東京,T,1400,稍,7,10,新馬・牝,34.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,11,,,,,マーズワース,,牝,2,4,6,28,福島,T,1200,良,8,5,新馬・牝,33.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072604020202,2026.7.26,日,新潟,2新2,2,,新馬,芝,1600,A,2,,,18,10:20,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ミクニルミナス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,アウアリイ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,ダノンダックス,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,,,,,マイネルヴェスペル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,,,,,コスモティタノ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,,,,,トウシンマジック,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,,,,,アルスラーン,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,,,,,ソニックウェーブ,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,,,,,ドミナートル,,牡,2,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072604020203,2026.7.26,日,新潟,2新2,3,,未勝利,ダート,1200,,2,,,15,10:50,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,フェルアフリーゼ,,牝,3,11,5,10,新潟,D,1200,良,4,6,未勝利,38.2,先行,3,4,18,福島,D,1150,良,5,4,未勝利,37.1,先行,2,4,4,中山,D,1200,稍,5,6,未勝利・牝,38.2,逃げ,10,1,25,中山,D,1200,良,3,2,未勝利,39.1,差し,2,1,10,中山,D,1200,良,3,5,未勝利・牝,38.4,差し,11
2,B,2,,,,,ラヴィングリー,,牝,3,9,5,23,東京,D,1600,重,15,10,未勝利・牝,41.0,中団,12,3,4,川崎,D,1400,不,6,3,アクア,----,後方,4,1,31,東京,D,1400,良,6,13,未勝利・牝,37.7,中団,11,11,15,東京,D,1400,良,6,7,未勝利・牝*,39.5,中団,4,10,18,東京,D,1400,良,5,7,未勝利・牝*,37.4,中団,9
2,,3,,,,,スカット,,牝,3,4,6,28,福島,D,1150,良,5,6,未勝利,37.5,中団,3,6,7,東京,D,1300,良,5,10,未勝利,37.6,先行,3,5,17,新潟,D,1200,良,7,6,未勝利・牝,38.3,中団,2,5,3,新潟,D,1200,稍,5,5,未勝利,38.5,中団,3,4,11,中山,D,1200,重,3,3,未勝利,37.7,先行,2
3,,4,,,,,ツキノマバタキ,,牝,3,11,5,10,東京,T,1600,良,17,14,未勝利,34.3,後方,6,3,29,中京,D,1400,良,14,13,未勝利・牝,40.3,中団,2,3,15,中山,D,1200,良,9,9,未勝利・牝,38.6,中団,15,11,30,東京,T,1600,良,10,7,未勝利*,34.0,後方,4,11,2,東京,T,1600,良,5,8,未勝利*,34.4,後方,3
3,,5,,,,,ヘヴンズドライブ,,牝,3,9,5,24,新潟,D,1200,稍,8,6,未勝利・牝,38.6,中団,3,5,3,新潟,D,1200,稍,3,7,未勝利,38.1,逃げ,9,3,1,中山,D,1200,稍,7,7,未勝利,39.1,逃げ,11,12,13,中山,D,1200,良,6,9,未勝利・牝*,39.8,中団,連,12,7,中山,T,1200,良,11,13,新馬,35.3,中団,初
4,,6,,,,,キャルキュラス,,牝,3,9,5,23,東京,D,1600,重,9,1,未勝利・牝,38.2,中団,3,5,3,東京,D,1600,稍,3,3,未勝利・牝,37.3,差し,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,スピニンググローブ,,牡,3,3,7,5,福島,D,1150,良,2,8,未勝利,37.6,逃げ,3,6,14,東京,D,1300,稍,5,5,未勝利,36.7,先行,2,5,30,東京,D,1400,良,3,11,未勝利,36.8,差し,3,5,9,東京,D,1300,良,7,13,未勝利,38.2,後方,2,4,26,東京,D,1600,稍,10,9,未勝利,38.7,先行,4
5,,8,,,,,ミスタートントン,,牡,3,2,7,12,福島,D,1150,稍,2,2,未勝利,37.4,先行,10,5,3,新潟,D,1200,稍,2,2,未勝利,37.3,先行,4,4,5,中山,D,1200,不,2,2,未勝利,37.5,先行,3,3,15,中山,D,1200,良,3,1,未勝利,38.4,先行,9,1,10,中山,D,1200,良,2,6,未勝利,37.4,逃げ,7
5,B,9,,,,,カセノソレイユ,,牡,3,6,6,11,笠松,D,1400,良,2,4,垂井宿,----,逃げ,7,4,26,東京,D,1300,稍,15,10,未勝利,40.0,中団,9,2,21,阪神,D,1400,良,7,14,未勝利,37.6,先行,10,12,14,中山,D,1200,稍,12,8,未勝利*,39.4,後方,4,11,16,東京,D,1600,良,14,8,新馬,38.9,中団,初
6,,10,,,,,キタノシオン,,牝,3,7,6,6,東京,D,1400,稍,8,7,未勝利,37.7,中団,3,5,17,東京,D,1400,良,4,9,未勝利,37.5,差し,6,4,4,中山,D,1200,稍,6,12,未勝利・牝,38.0,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,,,,,ミエスタ,,牝,3,9,5,24,東京,D,1400,稍,4,2,未勝利・牝,38.0,差し,3,5,2,東京,D,1400,重,2,2,未勝利・牝,38.4,逃げ,10,2,21,東京,D,1400,良,3,10,未勝利・牝,38.4,先行,14,11,15,東京,T,1600,良,10,6,新馬・牝,35.2,先行,初,,,,,,,,,,,,
7,,12,,,,,キタノソブリン,,牡,3,6,6,13,東京,D,1400,重,16,15,未勝利,38.3,後方,4,5,16,新潟,D,1200,良,11,12,未勝利,37.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,ローズオブジャパン,,牝,3,11,5,9,新潟,D,1200,稍,9,6,未勝利・牝,38.6,中団,15,1,24,中山,D,1200,良,4,4,未勝利・牝,38.5,先行,8,11,29,東京,D,1400,良,3,5,新馬,38.3,逃げ,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,,,,,カシノユメミヅキ,,牡,3,4,6,25,佐賀,D,1400,不,5,3,大隅特,----,先行,5,5,26,浦和,D,1400,稍,3,8,ツイン,----,ﾏｸﾘ,4,4,25,福島,D,1150,良,9,16,未勝利,37.6,後方,9,2,25,佐賀,D,1400,不,7,7,たんぽ,----,中団,3,1,29,佐賀,D,1400,良,6,6,ミヤマ,----,先行,14
8,B,15,,,,,ハンナパール,,牝,3,9,5,24,東京,D,1400,稍,6,4,未勝利・牝,36.9,後方,4,4,26,東京,D,1400,稍,2,5,未勝利・牝,36.3,追込,3,4,5,中山,D,1200,不,4,11,未勝利,37.2,差し,2,3,22,中山,D,1200,良,7,12,未勝利,37.7,後方,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072604020204,2026.7.26,日,新潟,2新2,4,,未勝利,芝,1600,A,2,,,18,11:20,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,アドマイヤウルトラ,,牡,3,6,6,14,東京,D,2100,稍,8,4,未勝利,40.7,中団,2,5,31,東京,D,1600,良,4,3,未勝利,37.6,先行,8,4,4,中山,D,1800,稍,6,2,未勝利,40.5,中団,12,1,12,中山,T,2000,良,14,5,未勝利,37.2,後方,4,12,13,中山,T,1600,良,5,3,未勝利*,35.3,中団,3
1,,2,,,,,シルフィー,,牡,3,5,6,20,東京,T,1800,稍,6,8,未勝利,35.3,中団,12,3,28,中山,T,1600,稍,4,4,未勝利,34.8,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,B,3,,,,,イーガービーバー,,牡,3,9,5,23,東京,T,1600,良,6,13,未勝利,34.0,後方,4,4,26,東京,D,1600,稍,9,11,未勝利,38.3,中団,6,3,15,中山,D,1800,良,10,10,未勝利,42.0,逃げ,14,12,7,中山,D,1200,良,8,9,未勝利*,38.1,後方,4,11,9,福島,D,1150,良,7,13,未勝利*,36.8,後方,20
2,,4,,,,,カムバックトゥミー,,牝,3,18,3,22,中山,T,2000,良,18,17,未勝利,42.7,逃げ,連,3,15,中山,T,2000,良,16,7,未勝利,38.2,先行,5,2,7,東京,T,1800,良,6,6,新馬,34.4,中団,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,カーヴドヴァン,,牝,3,9,5,23,東京,T,1600,良,7,17,未勝利,33.9,後方,9,3,22,中山,T,1600,良,13,13,未勝利,36.2,後方,12,12,27,中山,T,1600,良,13,12,新馬,36.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,,,,,スーパーハイウェイ,,牡,3,8,5,30,東京,T,1400,良,10,9,未勝利,33.7,後方,10,3,21,中山,D,1800,良,8,8,未勝利,40.4,先行,3,3,1,中山,D,1800,稍,10,6,未勝利,40.9,中団,3,2,7,東京,D,1600,良,5,5,未勝利,38.4,先行,8,12,14,中山,T,1600,稍,6,5,新馬,36.4,中団,初
4,,7,,,,,バトルモクオ,,牡,3,7,6,7,東京,T,1600,良,8,15,未勝利,34.9,中団,10,3,28,中山,D,1800,重,12,13,未勝利,40.7,後方,6,2,15,東京,D,2100,良,12,10,未勝利,41.7,後方,5,1,10,中山,T,2000,良,8,9,新馬,36.1,中団,初,,,,,,,,,,,,
4,,8,,,,,ルモンテ,,牡,3,7,6,7,東京,T,1600,良,2,5,未勝利,33.9,追込,4,5,10,東京,T,1600,良,4,7,未勝利,33.5,追込,6,3,29,中山,T,1800,良,8,3,未勝利,35.9,後方,4,3,1,中山,T,1600,良,5,10,未勝利,34.7,中団,初,,,,,,,,,,,,
5,,9,,,,,ピコペアシェイプ,,セ,3,10,5,17,東京,T,1800,良,17,11,未勝利,36.1,先行,2,5,2,東京,T,2000,良,9,6,未勝利,36.3,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,,,,,サイモンナイスラン,,牡,3,5,6,21,東京,T,1600,稍,5,13,未勝利,35.6,中団,2,6,7,東京,T,1600,良,5,16,未勝利,33.8,後方,10,3,29,中山,T,1800,良,13,15,未勝利,36.2,後方,7,2,10,東京,T,1600,良,14,16,新馬,34.5,後方,初,,,,,,,,,,,,
6,,11,,,,,ルシアージュ,,牝,3,8,5,31,東京,T,1600,良,5,6,未勝利,34.0,中団,2,5,17,東京,T,1800,良,6,5,未勝利,33.9,中団,5,4,11,福島,T,2000,良,6,7,未勝利,35.8,中団,14,1,4,中山,T,2000,良,6,8,新馬,35.3,中団,初,,,,,,,,,,,,
6,,12,,,,,キャリアビジョン,,牝,3,8,5,31,東京,T,1600,良,8,9,未勝利,34.1,後方,6,4,18,福島,T,2000,良,10,13,未勝利・牝,35.9,後方,13,1,17,中山,T,2000,良,11,17,未勝利,35.4,中団,8,11,23,東京,T,1800,良,10,13,未勝利・牝*,34.2,後方,6,10,13,東京,T,1600,良,15,8,新馬・牝,34.5,後方,初
7,,13,,,,,デルマテイネ,,牡,3,7,6,7,東京,T,1600,良,11,17,未勝利,34.8,中団,9,4,4,中山,T,1600,良,13,16,未勝利,34.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,ココナッツコースト,,牝,3,29,1,5,中山,T,1600,良,2,2,新馬,35.7,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,15,,,,,ジュリ,,牝,3,9,5,24,東京,T,1600,良,15,14,未勝利・牝,35.1,後方,13,2,21,小倉,T,1800,良,15,13,未勝利,37.0,後方,5,1,18,中山,T,1600,良,16,15,未勝利・牝,35.9,後方,22,8,17,新潟,T,1600,良,8,7,未勝利・牝*,36.3,先行,3,7,27,新潟,T,1600,良,2,6,未勝利・牝*,34.0,先行,2
8,,16,,,,,アースヴィンチ,,牝,3,4,6,27,福島,T,1800,良,4,3,未勝利・牝,35.6,先行,29,12,6,中山,T,1600,良,7,7,未勝利*,34.5,逃げ,2,11,23,東京,T,1800,良,16,4,未勝利・牝*,34.3,後方,10,9,15,中山,T,1600,良,2,5,新馬,34.7,逃げ,初,,,,,,,,,,,,
8,,17,,,,,ビーストウォーズ,,牡,3,8,5,31,東京,D,1400,良,16,15,未勝利,45.8,先行,10,3,21,中京,D,1800,良,13,7,未勝利,42.4,中団,3,2,28,小倉,T,2000,稍,12,15,未勝利,38.9,逃げ,9,12,28,中山,T,2000,良,16,16,新馬,37.6,中団,初,,,,,,,,,,,,
8,,18,,,,,クールチェンジ,,牡,3,10,5,16,新潟,T,1800,良,15,3,未勝利,35.8,先行,8,3,22,中山,T,1600,良,3,7,未勝利,34.9,差し,13,12,21,中山,D,1800,不,8,3,未勝利*,38.7,後方,9,10,19,東京,D,1600,良,5,5,新馬,36.9,中団,初,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072604020205,2026.7.26,日,新潟,2新2,5,,1勝,ダート,1200,,2,,,15,11:50,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,コパノトーマス,,牡,3,連,7,18,福島,T,1200,良,15,7,１勝ｸﾗｽ,36.3,中団,8,5,23,新潟,T,1000,稍,9,7,はやぶさ･1勝,33.8,後方,2,5,9,新潟,T,1200,良,5,4,ゆきつば･1勝,35.2,中団,8,3,15,中山,T,1200,良,8,8,１勝ｸﾗｽ*,34.2,中団,9,1,12,中山,T,1200,良,9,7,１勝ｸﾗｽ*,33.4,後方,2
2,,2,,,,,カツノテンス,,牡,6,4,6,28,福島,D,1150,良,7,12,１勝ｸﾗｽ,37.3,先行,9,4,26,福島,D,1150,良,8,9,１勝ｸﾗｽ,37.4,中団,連,4,19,福島,D,1150,良,4,8,１勝ｸﾗｽ,37.1,差し,5,3,14,中山,D,1200,良,10,12,１勝ｸﾗｽ,38.0,逃げ,8,1,17,中山,D,1200,良,8,14,１勝ｸﾗｽ,37.9,先行,2
2,,3,,,,,エテオクロス,,牡,4,9,5,23,新潟,D,1200,稍,3,8,１勝ｸﾗｽ,36.7,追込,2,5,10,新潟,D,1200,良,3,9,１勝ｸﾗｽ・若,36.8,追込,7,3,21,中京,D,1400,良,13,13,１勝ｸﾗｽ,37.5,中団,10,1,10,中山,D,1200,良,16,11,１勝ｸﾗｽ,42.7,中団,7,11,26,水沢,D,1600,稍,1,1,Ｂ２三,----,逃げ,3
3,,4,,,,,スマイルディシー,,牝,4,9,5,23,東京,D,1400,稍,12,13,１勝ｸﾗｽ,35.8,後方,14,2,14,小倉,D,1700,良,8,15,１勝ｸﾗｽ・牝,39.6,後方,3,1,24,小倉,D,1700,良,13,12,１勝ｸﾗｽ,39.7,後方,3,1,4,中山,D,1200,稍,6,13,１勝ｸﾗｽ・牝,36.8,後方,19,8,24,新潟,D,1200,良,14,9,１勝ｸﾗｽ,38.3,中団,7
3,,5,,,,,ホウオウプレシャス,,牡,6,28,1,10,京都,S,3170,良,4,5,牛若丸ジ,13.7,先行,12,10,18,京都,S,2910,良,1,6,障害未勝利,13.6,先行,3,9,28,阪神,S,2970,良,2,8,障害未勝利,13.8,先行,3,9,6,中山,S,2880,稍,6,9,障害未勝利,13.8,中団,25,3,16,阪神,S,2970,稍,6,9,障害未勝利,14.4,後方,7
4,,6,,,,,ムーンブランシュ,,牝,3,3,7,5,函館,D,1000,良,5,1,１勝ｸﾗｽ,36.3,中団,2,6,20,函館,D,1000,良,2,4,１勝ｸﾗｽ,36.0,逃げ,連,6,14,函館,D,1000,良,6,5,１勝ｸﾗｽ・牝,35.4,中団,18,2,7,東京,D,1400,良,14,10,１勝ｸﾗｽ*,38.8,中団,2,1,24,中山,D,1200,良,1,1,未勝利・牝,37.3,先行,2
4,,7,,,,,ガンバレベアー,,牝,4,7,6,7,東京,D,1400,良,9,11,１勝ｸﾗｽ,37.1,後方,4,5,10,東京,D,1300,良,11,11,１勝ｸﾗｽ,35.9,後方,5,4,5,中山,D,1200,重,10,6,１勝ｸﾗｽ,36.9,後方,6,2,25,姫路,D,1400,不,1,2,ストロ,----,先行,4,1,28,姫路,D,1400,良,3,1,マーガ,----,先行,3
5,,8,,,,,ラテラルパーム,,牡,3,11,5,9,京都,D,1200,良,14,6,１勝ｸﾗｽ*,37.9,中団,4,4,11,中山,D,1200,稍,3,11,１勝ｸﾗｽ*,36.7,先行,8,2,14,東京,T,1400,良,13,11,１勝ｸﾗｽ*,34.7,先行,9,12,13,中山,T,1200,良,11,10,黒松賞･1勝*,34.2,中団,7,10,25,新潟,T,1200,良,1,2,未勝利*,35.6,先行,8
5,,9,,,,,サンシップ,,牡,6,3,7,5,福島,T,1800,良,12,10,１勝ｸﾗｽ,36.1,後方,7,5,20,大井,D,1600,良,1,1,サラ系,----,先行,2,4,30,大井,D,1800,稍,2,2,サラ系,----,先行,3,4,15,大井,D,1600,良,1,4,サラ系,----,先行,32,9,2,大井,D,1600,良,6,3,ハンタ,----,中団,3
6,B,10,,,,,アンバサダネージュ,,牡,3,10,5,16,東京,D,1400,良,6,9,１勝ｸﾗｽ*,36.5,中団,2,5,2,新潟,D,1200,不,1,2,未勝利・若,37.9,先行,21,12,6,中山,D,1200,良,2,4,未勝利*,37.0,先行,4,11,9,福島,D,1150,良,3,12,未勝利*,38.1,差し,7,9,21,中山,D,1800,稍,16,9,新馬,44.2,後方,初
