レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041803010301,2026.4.18,土,福島,1福3,1,,未勝利,ダート,1150,,2,良(暫定),晴(暫定),16,09:45,,馬齢,３歳
4,,7,,,,,シュヴァルノワール,,牡,4,9,2,15,高知,D,1600,重,1,1,Ｃ２－,----,先行,5,1,9,浦和,D,2000,良,1,1,初春特,----,逃げ,4,12,12,船橋,D,1600,良,2,1,師走賞,----,先行,6,11,3,船橋,D,1500,稍,1,2,感動の,----,先行,9,9,3,門別,D,1700,稍,5,2,デネブ,----,先行,8
4,,8,,,,,レッドルイナール,,セ,4,4,3,21,中山,D,2400,良,止,14,１勝ｸﾗｽ,----,,10,1,11,中山,D,1800,良,11,8,１勝ｸﾗｽ,40.8,逃げ,14,10,4,東京,D,1600,良,10,8,１勝ｸﾗｽ,38.1,先行,32,2,22,東京,T,2000,良,9,7,フリージ･1勝,35.6,後方,6,1,11,中山,D,1800,稍,10,9,黒竹賞･1勝*,40.5,後方,5
5,B,9,,,,,ラキアレクサンダー,,牡,5,2,4,4,中山,S,2880,良,14,12,障害未勝利,14.9,後方,17,12,9,園田,D,1400,良,2,1,寒月パ,----,先行,2,11,20,園田,D,1400,良,1,1,春日町,----,先行,2,11,6,園田,D,1870,良,5,4,兵庫の,----,逃げ,2,10,24,園田,D,1700,良,3,6,そのだ,----,先行,3
5,,10,,,,,ロードスカイブルー,,牡,4,14,1,10,中山,D,1800,良,15,3,１勝ｸﾗｽ,41.0,後方,20,8,23,札幌,D,1700,稍,外,--,ニセコ特･1勝,----,,6,7,13,函館,D,1700,良,1,1,未勝利,38.5,ﾏｸﾘ,3,6,22,函館,D,1700,重,2,3,未勝利,37.4,先行,12,3,30,中山,D,1800,稍,3,5,未勝利,38.6,差し,3
6,,11,,,,,ロードインフェルノ,,牡,5,4,3,21,中山,D,2400,良,4,5,１勝ｸﾗｽ,38.7,差し,5,2,14,東京,D,2100,良,5,11,１勝ｸﾗｽ,36.7,後方,2,1,31,東京,D,2100,良,5,15,１勝ｸﾗｽ,38.1,後方,2,1,18,中山,D,1800,良,11,8,１勝ｸﾗｽ,40.2,先行,連,1,10,中山,D,1800,良,9,12,１勝ｸﾗｽ,39.1,中団,12
6,,12,,,,,ダイシンレアレア,,牡,4,4,3,21,中山,D,2400,良,7,2,１勝ｸﾗｽ,39.4,中団,5,2,15,小倉,D,2400,稍,2,10,１勝ｸﾗｽ,38.0,ﾏｸﾘ,4,1,18,京都,D,1900,良,7,6,１勝ｸﾗｽ,38.3,中団,10,11,9,福島,D,1700,良,10,4,１勝ｸﾗｽ・若,40.0,中団,3,10,19,新潟,D,1800,重,3,8,１勝ｸﾗｽ・若,38.0,差し,2
7,B,13,,,,,アルデツヨシ,,セ,4,2,4,5,中山,S,2880,重,12,9,障害未勝利,14.5,後方,11,1,18,中山,D,1800,良,10,6,１勝ｸﾗｽ,39.4,中団,2,1,5,中山,D,2400,稍,13,2,１勝ｸﾗｽ,44.0,逃げ,9,11,1,東京,D,2100,重,12,14,１勝ｸﾗｽ,39.6,逃げ,3,10,13,東京,D,2100,良,11,7,１勝ｸﾗｽ,40.4,逃げ,12
7,,14,,,,,ステイアンビシャス,,牡,4,3,3,31,船橋,D,1800,重,4,2,フレン,----,追込,12,1,5,中山,D,2400,稍,3,4,１勝ｸﾗｽ,40.4,ﾏｸﾘ,3,12,14,中山,D,2500,稍,4,9,１勝ｸﾗｽ,40.0,差し,7,10,25,新潟,D,1800,良,7,6,１勝ｸﾗｽ,38.3,後方,5,9,20,中山,D,2400,重,3,3,１勝ｸﾗｽ,38.6,ﾏｸﾘ,連
8,,15,,,,,セージグリーン,,牝,5,4,3,21,中山,D,2400,良,3,15,１勝ｸﾗｽ,38.9,先行,7,1,31,東京,D,2100,良,7,16,１勝ｸﾗｽ,39.0,中団,7,12,13,中京,D,1800,良,9,11,１勝ｸﾗｽ・牝,37.6,後方,4,11,16,福島,D,1700,良,5,12,１勝ｸﾗｽ・牝,38.5,中団,10,9,6,札幌,D,1700,良,6,7,１勝ｸﾗｽ・牝,40.2,中団,2
8,,16,,,,,ニヒトツーゼーア,,牡,4,3,3,28,中京,D,1900,稍,3,3,ロイヤル･1勝,37.9,差し,3,3,8,阪神,D,2000,良,2,1,１勝ｸﾗｽ,38.5,先行,3,2,15,小倉,D,2400,稍,6,1,１勝ｸﾗｽ,39.0,中団,3,1,24,小倉,D,2400,良,2,2,１勝ｸﾗｽ,38.0,先行,5,12,20,中京,D,1900,稍,6,3,１勝ｸﾗｽ,37.8,中団,14
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041806030709,2026.4.18,土,中山,3中7,9,袖ケ浦特別,2勝,芝,1200,C,2,良(暫定),晴(暫定),16,14:25,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ワース,,牡,4,4,3,21,中京,T,1400,良,9,3,岡崎特別･2勝,35.4,先行,42,5,31,京都,T,1200,良,10,6,葵ＳG3,33.6,中団,5,4,26,福島,T,1200,良,1,1,雪うさぎ･1勝,34.2,先行,4,3,29,中山,T,1200,稍,2,1,１勝ｸﾗｽ*,35.6,差し,12,1,5,中山,T,1600,良,6,4,ジュニア(L),34.7,中団,5
2,,2,,,,,ヴェナートル,,牡,4,3,3,29,中山,T,1200,良,6,5,２勝ｸﾗｽ,34.9,先行,2,3,15,中山,T,1600,良,9,9,２勝ｸﾗｽ,36.5,逃げ,2,2,28,中山,T,1600,良,7,10,２勝ｸﾗｽ,36.5,逃げ,連,2,22,東京,T,1400,良,12,14,２勝ｸﾗｽ,35.7,逃げ,11,12,7,中山,D,1200,良,16,10,２勝ｸﾗｽ,40.3,中団,7
3,,3,,,,,スターウェーブ,,セ,4,13,1,17,中山,T,1200,良,14,8,２勝ｸﾗｽ,33.3,後方,3,12,27,中山,T,1200,良,5,6,ベストウ･2勝,33.9,後方,15,9,13,中山,T,1200,稍,10,1,汐留特別･2勝,33.4,中団,8,7,20,福島,T,1200,良,1,3,南相馬特･1勝,34.8,先行,19,3,8,中山,T,1600,良,7,2,１勝ｸﾗｽ*,35.6,先行,16
4,B,4,,,,,カウンターセブン,,牡,4,7,3,1,小倉,T,1200,良,4,2,西日本新･2勝,36.2,逃げ,4,2,1,小倉,T,1200,良,5,3,周防灘特･2勝,34.5,先行,連,1,25,小倉,T,1200,良,1,7,八幡特別･1勝,34.4,逃げ,9,11,24,福島,T,1200,良,14,2,１勝ｸﾗｽ,34.8,中団,2,11,9,福島,T,1200,良,4,1,１勝ｸﾗｽ,34.7,差し,3
5,,5,,,,,ガットネロ,,牝,6,10,2,10,京都,T,1200,良,12,11,２勝ｸﾗｽ,35.9,中団,11,11,22,福島,T,1200,良,1,9,１勝ｸﾗｽ,34.5,先行,2,11,8,福島,T,1200,良,4,10,１勝ｸﾗｽ,34.8,先行,17,7,13,小倉,T,1200,良,11,5,１勝ｸﾗｽ・牝,35.4,中団,2,6,28,小倉,T,1200,良,10,4,１勝ｸﾗｽ,35.5,中団,9
5,,6,,,,,ラブディーヴァ,,牝,5,7,3,1,小倉,T,1200,良,7,14,西日本新･2勝,34.1,後方,2,2,14,小倉,T,1200,良,1,6,１勝ｸﾗｽ,34.4,差し,2,1,31,小倉,T,1200,良,5,7,１勝ｸﾗｽ,34.0,中団,13,11,1,東京,D,1400,重,13,7,１勝ｸﾗｽ・牝,40.3,中団,17,7,6,函館,T,1200,稍,3,2,１勝ｸﾗｽ,34.7,差し,2
6,,7,,,,,キョウエイボニータ,,牝,4,3,3,28,中京,T,1400,良,13,11,フィリピ･2勝,34.8,先行,32,8,16,札幌,T,1200,良,6,7,知床特別･2勝,33.9,先行,4,7,20,函館,T,1200,良,13,4,潮騒特別･2勝,34.9,先行,23,2,8,東京,T,1400,良,1,6,春菜賞･1勝*,34.8,先行,9,12,7,中京,T,1400,良,6,9,つわぶき･1勝,36.0,中団,6
6,,8,,,,,メイショウヨゾラ,,牝,5,12,1,24,京都,T,1400,良,9,2,２勝ｸﾗｽ,34.7,先行,5,12,21,中山,T,1600,重,16,3,２勝ｸﾗｽ,37.6,逃げ,8,10,25,京都,T,1800,良,9,3,２勝ｸﾗｽ,34.5,中団,6,9,14,中山,T,1600,良,3,2,御宿特別･2勝,33.1,逃げ,7,7,27,新潟,T,1600,良,3,4,豊栄特Ｈ･2勝,33.5,先行,16
7,,9,,,,,スムースベルベット,,牝,6,6,3,8,中山,T,1200,良,8,8,２勝ｸﾗｽ,34.9,先行,3,2,15,小倉,T,1200,稍,7,5,大濠特Ｈ･2勝,34.7,中団,4,1,17,中山,T,1200,良,3,10,２勝ｸﾗｽ,33.5,差し,3,12,27,中山,T,1200,良,2,14,ベストウ･2勝,34.6,差し,7,11,9,東京,D,1300,稍,12,14,２勝ｸﾗｽ,38.2,中団,12
7,,10,,,,,ヴィヴァクラウン,,牡,5,3,3,29,中山,T,1200,良,9,4,２勝ｸﾗｽ,35.2,先行,4,3,1,小倉,T,1200,良,1,10,１勝ｸﾗｽ,35.4,先行,5,1,25,小倉,T,1200,良,10,10,八幡特別･1勝,34.4,先行,9,11,22,福島,T,1200,良,12,13,１勝ｸﾗｽ,33.9,後方,2,11,9,福島,T,1200,良,5,7,１勝ｸﾗｽ,35.3,中団,3
8,,11,,,,,ジャガード,,牡,8,3,3,29,中山,T,1200,良,8,11,２勝ｸﾗｽ,33.9,後方,3,3,8,中山,T,1200,良,15,15,２勝ｸﾗｽ,34.4,後方,7,1,17,中山,T,1200,良,12,15,２勝ｸﾗｽ,33.4,後方,6,12,6,中山,T,1200,良,8,12,２勝ｸﾗｽ,33.2,後方,13,9,6,札幌,T,1200,良,11,16,札幌スポ･2勝,34.7,後方,2
8,,12,,,,,アオイレーギーナ,,牝,4,6,3,8,中山,T,1200,良,6,1,２勝ｸﾗｽ,34.5,中団,4,2,10,京都,T,1200,良,2,3,２勝ｸﾗｽ,33.9,追込,15,10,26,京都,T,1200,稍,2,6,壬生特別･2勝,33.5,差し,14,7,20,小倉,T,1200,良,10,4,耶馬渓特･2勝,35.4,中団,8,5,25,京都,T,1200,重,1,4,１勝ｸﾗｽ*,34.9,先行,6
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041806030710,2026.4.18,土,中山,3中7,10,下総Ｓ,3勝,ダート,1800,,4,良(暫定),晴(暫定),16,15:00,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,クロニクル,,セ,7,7,3,1,阪神,D,1800,良,13,5,伊丹Ｓ･3勝,38.3,先行,9,12,27,阪神,D,1800,稍,6,7,摩耶Ｓ･3勝,38.8,先行,13,9,28,阪神,D,1800,良,2,4,堺Ｓ･3勝,37.3,先行,7,8,9,中京,D,1800,良,4,7,三河Ｓ･3勝,38.2,先行,15,4,26,京都,D,1900,良,8,7,観月橋Ｓ･3勝,37.7,先行,5
2,,2,,,,,ラフエイジアン,,セ,6,6,3,7,中山,D,1800,重,5,9,上総Ｓ･3勝,38.2,後方,11,12,21,中山,D,1800,重,4,10,北総Ｓ･3勝,36.2,追込,8,10,25,東京,D,1600,稍,10,6,河口湖Ｈ･3勝,36.1,中団,10,8,16,札幌,D,1700,良,7,4,報知杯Ｈ･3勝,38.4,先行,20,3,30,中京,D,1900,良,5,6,伊勢ＳＨ･3勝,38.5,中団,8
3,,3,,,,,オンザライン,,セ,8,9,2,15,京都,D,1800,良,6,9,北山Ｓ･3勝,36.2,後方,5,1,12,京都,D,1800,良,13,10,雅ＳＨ･3勝,37.1,中団,7,11,24,福島,D,1700,良,11,3,奥羽Ｓ･3勝,37.5,後方,3,11,1,京都,D,1800,重,3,8,ハロウィ･3勝,35.1,差し,2,10,18,東京,D,2100,良,7,12,伊勢佐木･3勝,37.0,後方,7
4,,4,,,,,ターコイズフリンジ,,牡,5,9,2,14,東京,D,1400,良,7,3,銀蹄Ｓ･3勝,36.1,中団,37,6,1,東京,D,1600,稍,5,1,薫風Ｓ･3勝,35.2,中団,5,4,26,東京,D,1600,稍,1,1,２勝ｸﾗｽ,36.8,差し,10,2,15,東京,D,1600,良,2,2,２勝ｸﾗｽ,36.9,先行,37,6,2,東京,D,1600,重,1,2,１勝ｸﾗｽ,35.6,逃げ,8
4,,5,,,,,エクリプスルバン,,セ,5,6,3,7,中山,D,1800,重,2,4,上総Ｓ･3勝,38.5,先行,8,1,10,中山,D,1800,良,1,2,２勝ｸﾗｽ,37.6,先行,4,12,13,中山,D,1800,良,止,4,２勝ｸﾗｽ,----,,37,3,29,中京,D,1800,稍,6,2,矢作川特･2勝,39.5,先行,38,7,7,函館,D,1700,重,1,1,１勝ｸﾗｽ,36.7,先行,4
5,B,6,,,,,コスモジンバック,,牡,5,8,2,21,東京,D,2100,良,11,11,金蹄Ｓ･3勝,38.5,後方,10,12,14,阪神,D,2000,良,13,10,竹田城Ｈ･3勝,38.5,中団,4,11,16,京都,D,1800,良,6,13,天橋立Ｈ･3勝,37.6,中団,4,10,18,東京,D,2100,良,11,10,伊勢佐木･3勝,38.3,中団,21,5,25,東京,D,2100,重,10,3,丹沢ＳＨ･3勝,36.5,中団,6
5,,7,,,,,ニシノライコウ,,牡,6,11,1,31,東京,D,1600,良,8,14,白嶺ＳＨ･3勝,36.4,後方,10,11,23,東京,T,1600,良,14,7,秋色ＳＨ･3勝,34.5,中団,3,11,1,東京,T,1600,良,11,7,紅葉Ｓ･3勝,33.2,後方,12,8,10,新潟,T,1800,重,9,3,佐渡Ｓ･3勝,34.4,中団,10,6,1,東京,T,1800,良,3,6,むらさＨ･3勝,34.7,差し,3
6,,8,,,,,ドバイブルース,,牡,5,6,3,7,中山,D,1800,重,3,3,上総Ｓ･3勝,38.0,差し,11,12,21,中山,D,1800,重,8,2,北総Ｓ･3勝,37.1,中団,4,11,24,福島,D,1700,良,7,1,奥羽Ｓ･3勝,37.9,中団,17,7,27,札幌,D,1700,重,2,1,ポプラＳ･3勝,36.1,先行,3,7,5,函館,D,1700,重,1,4,竜飛崎特･2勝,37.2,先行,11
6,B,9,,,,,ワイドブリザード,,セ,5,11,1,31,東京,D,1600,良,4,6,白嶺ＳＨ･3勝,36.6,先行,3,1,12,京都,D,1800,良,2,7,雅ＳＨ･3勝,36.7,先行,2,12,27,阪神,D,1800,稍,7,5,摩耶Ｓ･3勝,39.0,先行,4,11,30,京都,D,1800,良,15,4,花園Ｓ･3勝,41.4,逃げ,11,9,15,阪神,D,1800,良,2,2,JRAアＨ･3勝,38.7,逃げ,7
7,,10,,,,,バギーウィップ,,牡,4,15,1,4,中山,D,1800,稍,3,1,招福Ｓ･3勝,38.4,先行,28,6,22,函館,D,1700,重,1,1,檜山特別･2勝,37.0,先行,7,5,3,新潟,D,1800,稍,1,11,わらび賞･1勝,37.2,先行,23,11,23,東京,D,1600,稍,10,8,カトレア,37.7,後方,10,9,14,中山,D,1800,良,1,1,新馬,38.4,先行,初
7,B,11,,,,,ヴァンドーム,,牡,5,9,2,14,東京,D,1400,良,4,1,銀蹄Ｓ･3勝,35.0,追込,2,1,31,東京,D,1600,良,2,5,白嶺ＳＨ･3勝,35.1,追込,12,11,8,東京,D,1600,良,3,1,錦秋Ｓ･3勝,35.8,差し,2,10,25,東京,D,1600,稍,2,3,河口湖Ｈ･3勝,35.3,差し,3,10,5,東京,D,1600,良,2,5,赤富士Ｓ･3勝,35.8,追込,16
8,B,12,,,,,サトミノエンジェル,,牡,4,8,2,21,阪神,D,1800,良,1,2,２勝ｸﾗｽ,37.7,差し,6,1,11,中山,D,1800,良,1,1,１勝ｸﾗｽ,38.4,差し,3,12,21,中山,D,1800,重,2,1,１勝ｸﾗｽ,37.6,先行,16,8,31,札幌,D,1700,稍,1,1,未勝利,37.4,逃げ,6,7,20,函館,D,1700,良,2,1,未勝利,38.4,先行,3
8,,13,,,,,プレイサーゴールド,,牡,6,5,3,15,阪神,D,1800,良,10,14,甲南ＳＨ･3勝,37.8,中団,3,2,21,東京,D,2100,良,10,16,金蹄Ｓ･3勝,38.5,中団,11,12,7,中山,D,1800,良,11,10,市川ＳＨ･3勝,38.3,後方,11,9,21,中山,D,1800,良,13,14,内房ＳＨ･3勝,39.3,後方,12,6,28,小倉,D,1700,良,16,11,博多Ｓ･3勝,39.5,後方,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041806030711,2026.4.18,土,中山,3中7,11,中山グランドジャンプ,ＪＧ１,障害,4260,C,,良(暫定),晴(暫定),16,15:40,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ポリトナリティー,,牝,5,5,3,14,阪神,S,3900,良,10,10,阪神スプJG2,14.5,後方,7,1,24,小倉,S,3390,良,11,12,障害・オープ,13.9,後方,5,12,20,阪神,S,3110,良,13,14,障害・オープ,14.1,後方,10,10,11,京都,S,3170,良,外,--,障害・オープ,----,,3,9,20,阪神,S,3140,良,9,9,阪神ジャJG3,14.0,後方,10
2,,2,,,,,フォージドブリック,,牡,5,4,3,21,中山,S,3350,良,1,4,ペガサス,13.3,先行,11,1,5,中山,S,3200,良,3,4,中山新春,13.5,先行,4,12,6,中山,S,3570,良,6,2,イルミネ,13.6,先行,12,9,13,中山,S,3210,稍,2,5,清秋ジャ,13.8,逃げ,13,6,14,東京,S,3110,良,6,8,東京ジャJG3,13.4,中団,9
3,,3,,,,,ホウオウプロサンゲ,,牡,5,3,3,28,阪神,S,3140,良,1,1,三木ホー,13.4,先行,4,2,28,小倉,S,2860,稍,1,3,障害未勝利,13.6,逃げ,11,12,13,中京,T,2000,良,15,14,中日新聞ＨG3,35.6,逃げ,2,11,29,東京,T,1600,良,16,14,キャピタ(L),34.7,中団,9,9,27,阪神,D,2000,良,14,10,シリウスＨG3,42.4,逃げ,2
4,,4,,,,,サンデイビス,,牡,8,9,2,14,小倉,S,3390,良,1,5,小倉ジャJG3,13.6,先行,8,12,20,阪神,T,2400,良,7,6,境港特別･2勝,34.5,後方,84,5,11,京都,S,3930,良,1,6,京都ハイJG2,13.8,先行,8,3,16,中山,S,3350,良,3,7,ペガサス,13.3,差し,6,2,3,小倉,S,3390,良,1,5,障害・オープ,13.3,先行,2
5,B,5,,,,,プラチナドリーム,,牡,7,6,3,7,中山,S,3200,重,1,5,障害・オープ,13.8,先行,10,12,27,中山,S,4100,良,5,6,中山大障JG1,14.1,中団,10,10,19,東京,S,3110,良,5,4,東京ハイJG2,13.4,先行,7,8,30,新潟,S,3250,良,2,3,障害・オープ,13.3,先行,4,8,2,新潟,S,2850,良,1,8,障害・オープ,12.8,差し,7
6,,6,,,,,エコロデュエル,,牡,7,5,3,14,阪神,S,3900,良,2,1,阪神スプJG2,13.9,差し,11,12,27,中山,S,4100,良,1,1,中山大障JG1,14.0,逃げ,10,10,19,東京,S,3110,良,2,2,東京ハイJG2,13.3,差し,26,4,19,中山,S,4260,良,1,5,中山グラJG1,13.6,逃げ,5,3,15,阪神,S,3900,良,4,2,阪神スプJG2,14.0,先行,12
7,B,7,,,,,ネビーイーム,,牡,8,5,3,14,阪神,S,3900,良,6,2,阪神スプJG2,14.0,後方,11,12,27,中山,S,4100,良,2,2,中山大障JG1,14.0,逃げ,14,9,20,阪神,S,3140,良,1,2,阪神ジャJG3,13.4,先行,10,7,12,小倉,S,3390,良,1,1,ソレイユ,13.4,先行,12,4,19,中山,S,4260,良,2,6,中山グラJG1,13.7,先行,5
7,,8,,,,,ヘザルフェン,,牡,5,5,3,14,阪神,S,3900,良,3,4,阪神スプJG2,13.9,差し,10,1,5,中山,S,3200,良,4,2,中山新春,13.5,先行,4,12,6,中山,S,3570,良,2,1,イルミネ,13.6,先行,8,10,11,京都,S,3170,良,2,2,障害・オープ,13.7,逃げ,7,8,23,中京,S,3330,良,1,2,障害・オープ,13.1,先行,4
8,,9,,,,,タンジェントアーク,,セ,8,16,12,27,中山,S,4100,良,10,10,中山大障JG1,14.2,後方,30,6,1,京都,S,3170,良,7,7,障害・オープ,13.8,後方,7,4,12,中山,S,3200,良,6,6,障害・オープ,13.6,中団,14,1,6,中山,S,3200,良,9,6,中山新春,13.7,後方,5,11,30,中山,S,3570,良,4,7,イルミネ,13.7,差し,8
8,,10,,,,,ディナースタ,,牡,7,5,3,14,阪神,S,3900,良,1,3,阪神スプJG2,13.9,先行,10,1,5,中山,S,3200,良,2,1,中山新春,13.5,先行,8,11,8,京都,S,3170,良,2,1,京都ジャJG3,13.7,追込,4,10,11,京都,S,3170,良,1,1,障害・オープ,13.6,先行,5,9,7,札幌,T,2600,稍,11,11,丹頂ＳＨ,36.1,後方,14
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041806030712,2026.4.18,土,中山,3中7,12,葛飾特別,2勝,ダート,1200,,2,良(暫定),晴(暫定),16,16:30,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ブリーズオンチーク,,牝,5,2,4,4,阪神,T,1200,稍,9,9,２勝ｸﾗｽ,34.0,後方,2,3,22,中山,D,1800,良,16,16,２勝ｸﾗｽ・牝,41.8,後方,10,1,10,京都,D,1800,良,8,7,出町特別･2勝,40.3,中団,7,11,22,京都,D,1400,良,10,10,２勝ｸﾗｽ,37.6,後方,5,10,18,京都,D,1400,稍,8,8,２勝ｸﾗｽ・牝,37.5,中団,26
2,,2,,,,,イモータルバード,,牡,5,19,12,6,阪神,D,1400,良,14,13,２勝ｸﾗｽ,37.3,後方,3,11,16,東京,D,1400,良,5,11,２勝ｸﾗｽ,36.1,後方,9,9,15,中山,D,1800,良,11,5,鋸山特別･2勝,41.7,中団,10,7,5,函館,D,1700,重,9,11,竜飛崎特･2勝,37.5,中団,7,5,17,新潟,D,1800,稍,9,2,中ノ岳特･2勝,39.3,中団,3
3,B,3,,,,,フォーワンセルフ,,牡,7,3,3,29,中京,D,1400,良,12,12,鈴鹿特別･2勝,36.4,後方,9,1,25,中山,D,1200,良,8,14,２勝ｸﾗｽ,36.3,後方,5,12,20,中京,D,1400,稍,7,14,ヤングジ･2勝,36.9,後方,3,11,29,京都,D,1800,良,10,12,栂尾特Ｈ･2勝,36.0,後方,2,11,15,東京,D,1600,良,13,16,三浦特別･2勝,36.5,後方,7
4,,4,,,,,ケンキョ,,牡,6,5,3,14,中山,D,1200,良,8,8,２勝ｸﾗｽ,36.8,中団,15,11,30,東京,D,1400,良,7,7,アプロー･2勝,37.0,先行,3,11,9,東京,D,1300,稍,3,4,２勝ｸﾗｽ,36.0,差し,4,10,12,東京,D,1300,良,5,7,２勝ｸﾗｽ,36.1,後方,23,5,4,東京,D,1300,稍,8,5,２勝ｸﾗｽ,34.5,後方,9
4,B,5,,,,,ホウオウプレミア,,牡,7,2,4,4,中山,D,1200,重,2,7,２勝ｸﾗｽ,35.5,差し,7,2,15,東京,D,1400,良,4,6,２勝ｸﾗｽ,35.4,追込,3,1,25,中山,D,1200,良,2,5,２勝ｸﾗｽ,36.6,差し,9,11,23,東京,D,1600,良,5,4,２勝ｸﾗｽ,35.8,中団,連,11,15,東京,D,1600,良,5,7,三浦特別･2勝,35.4,後方,6
5,,6,,,,,トロピカルヒーロー,,牡,6,3,3,29,阪神,D,1200,良,16,15,２勝ｸﾗｽ,36.5,後方,6,2,15,東京,T,1600,良,13,14,２勝ｸﾗｽ,35.3,後方,2,1,31,京都,D,1400,良,11,13,長浜特別･2勝,36.5,後方,2,1,17,中山,D,1200,良,10,15,２勝ｸﾗｽ,36.6,後方,4,12,20,中京,D,1400,稍,9,16,ヤングジ･2勝,37.0,後方,2
5,B,7,,,,,ハヤテノツバサ,,牡,4,9,2,15,小倉,D,1000,稍,1,2,１勝ｸﾗｽ,34.3,逃げ,10,12,6,中京,D,1200,良,4,4,１勝ｸﾗｽ,37.1,先行,2,11,24,福島,D,1150,良,8,4,１勝ｸﾗｽ,37.5,先行,8,9,28,阪神,D,1200,良,9,3,１勝ｸﾗｽ,36.9,中団,3,9,7,札幌,D,1000,稍,2,1,１勝ｸﾗｽ,35.0,先行,3
6,,8,,,,,タイセイルヴァン,,牡,4,7,3,1,中山,D,1200,良,4,11,２勝ｸﾗｽ,36.1,差し,9,12,28,中山,D,1200,良,1,5,１勝ｸﾗｽ,37.4,先行,3,12,6,中京,D,1200,良,5,8,１勝ｸﾗｽ,37.1,中団,9,10,7,水沢,D,1400,稍,1,1,Ｃ２一,----,逃げ,連,9,30,水沢,D,1400,重,1,1,Ｃ２三,----,逃げ,4
