レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
6,,12,,,,,クモヒトツナイ,,牡,4,4,5,17,東京,T,1800,良,8,6,１勝ｸﾗｽ,33.4,中団,4,4,18,中山,T,2000,良,6,6,１勝ｸﾗｽ,34.8,中団,20,11,29,東京,T,2400,良,9,11,１勝ｸﾗｽ,36.1,中団,2,11,15,福島,T,1800,良,9,7,土湯温泉･1勝,37.0,中団,10,9,6,札幌,T,2000,良,9,3,富良野特･1勝,36.7,中団,3
7,B,13,,,,,フクノスナノバラ,,セ,5,12,3,21,中京,D,1400,良,12,15,１勝ｸﾗｽ,38.0,先行,59,2,5,川崎,D,1500,稍,3,3,サラ系,----,差し,4,1,3,川崎,D,1500,良,1,1,大黒天,----,先行,3,12,12,川崎,D,1400,良,1,2,クロシ,----,逃げ,8,10,17,門別,D,1700,稍,1,1,シクラ,----,先行,2
7,,14,,,,,ミリオンクラウン,,牡,3,5,5,9,東京,D,1600,良,15,13,青竜Ｓ,47.3,中団,4,4,11,中山,T,1600,良,10,15,ニュージG2,34.8,中団,3,3,21,阪神,T,2000,良,11,11,若葉Ｓ(L),36.5,先行,20,11,5,船橋,D,1600,良,7,1,平和賞,----,先行,8,9,6,札幌,T,1800,良,8,11,札幌２歳G3,36.6,先行,3
8,,15,,,,,バスキュール,,牡,3,16,2,22,東京,D,2100,良,1,1,未勝利,35.8,逃げ,9,12,20,中山,D,1800,良,3,1,新馬,37.9,追込,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,,,,,ウフドゥウフ,,牡,4,3,5,23,東京,D,1400,稍,2,3,１勝ｸﾗｽ,35.1,差し,4,4,26,東京,D,1600,稍,4,3,１勝ｸﾗｽ,36.3,追込,5,3,21,中京,D,1400,良,2,8,１勝ｸﾗｽ,36.5,差し,29,8,30,新潟,T,1400,良,7,4,新発田城･1勝,34.8,後方,3,8,10,新潟,T,1400,重,3,5,１勝ｸﾗｽ,35.5,差し,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061405030409,2026.6.14,日,東京,3東4,9,芦ノ湖特別,2勝,芝,1600,C,2,良(暫定),晴(暫定),18,14:15,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テーオーアルアイン,,牡,3,2,5,31,京都,T,1800,良,3,2,白百合Ｓ(L),33.0,先行,10,3,22,中京,T,1600,良,1,8,フローラ･1勝,33.1,追込,2,3,8,阪神,T,1800,良,5,1,アルメリ･1勝,35.5,先行,10,12,27,中山,T,2000,良,9,13,ホープフG1,36.0,逃げ,2,12,14,阪神,T,1800,稍,1,1,未勝利*,35.4,先行,9
2,,2,,,,,ホークマン,,牡,5,3,5,24,東京,T,1800,良,9,11,国分寺Ｈ･2勝,34.5,中団,2,5,9,東京,T,2000,良,6,6,２勝ｸﾗｽ,37.6,逃げ,連,5,3,東京,T,1600,良,7,9,２勝ｸﾗｽ,33.5,後方,14,1,25,中山,T,1600,良,消,--,２勝ｸﾗｽ,----,,2,1,10,中山,T,1600,良,15,16,初凪賞･2勝,35.3,後方,9
3,,3,,,,,ロゼル,,牡,6,3,5,24,京都,T,1800,良,9,8,聖護院特･2勝,34.5,中団,7,4,5,中山,T,1600,稍,6,9,２勝ｸﾗｽ,35.1,後方,3,3,15,中山,T,1600,良,7,7,２勝ｸﾗｽ,34.8,先行,7,1,25,中山,T,1600,良,6,8,２勝ｸﾗｽ,35.4,逃げ,2,1,10,中山,T,1600,良,5,9,初凪賞･2勝,34.6,中団,3
4,,4,,,,,フジガイフウ,,牡,3,7,4,26,東京,T,1600,良,1,2,１勝ｸﾗｽ*,32.6,先行,9,2,22,東京,T,1600,良,3,2,１勝ｸﾗｽ*,34.7,差し,3,2,1,東京,T,1800,良,3,4,セントポ･1勝,32.7,差し,6,12,20,中山,T,1600,良,3,5,ひいらぎ･1勝,34.2,差し,9,10,19,東京,T,1600,良,1,2,未勝利*,33.6,差し,3
5,,5,,,,,レッドバレンティア,,牡,6,3,5,24,東京,T,1800,良,5,8,国分寺Ｈ･2勝,34.6,先行,7,4,5,阪神,T,1800,稍,7,10,２勝ｸﾗｽ,34.5,先行,2,3,21,中山,T,1800,良,15,12,館山特Ｈ･2勝,35.6,中団,4,2,21,東京,T,1800,良,5,10,２勝ｸﾗｽ,33.5,後方,2,2,7,小倉,T,1800,稍,10,16,ＲＫＢ賞･2勝,35.2,後方,7
6,,6,,,,,ミーントゥビー,,牝,4,4,5,16,東京,T,1800,良,3,4,調布特別･2勝,32.9,追込,5,4,12,中山,T,1800,良,4,4,２勝ｸﾗｽ,33.6,差し,3,3,21,中山,T,1800,良,4,9,館山特Ｈ･2勝,34.0,差し,8,1,24,中山,T,1800,良,7,5,東雲賞･2勝,33.7,ﾏｸﾘ,9,11,24,福島,T,1800,良,13,5,五色沼特･2勝,35.1,中団,4
6,,7,,,,,コムユンプリュム,,牝,4,6,5,3,東京,T,1600,良,4,3,２勝ｸﾗｽ,33.4,先行,6,3,21,中山,T,1800,良,9,3,館山特Ｈ･2勝,34.7,先行,10,1,11,中山,T,1800,良,2,2,初咲賞･2勝,34.9,先行,8,11,15,東京,T,1600,良,8,4,２勝ｸﾗｽ,34.1,先行,5,10,12,東京,T,1600,良,4,8,鷹巣山Ｈ･2勝,33.9,差し,9
7,,8,,,,,アージェント,,セ,5,6,5,3,東京,T,1600,良,3,6,２勝ｸﾗｽ,33.1,差し,14,1,25,中山,T,1600,良,9,5,２勝ｸﾗｽ,37.4,後方,9,11,23,東京,T,1400,良,8,8,２勝ｸﾗｽ,33.4,中団,7,10,5,東京,D,1600,良,15,3,２勝ｸﾗｽ,38.3,中団,21,5,11,東京,D,1600,稍,1,5,１勝ｸﾗｽ,36.5,先行,26
7,B,9,,,,,ミクストベリーズ,,牡,4,5,5,10,東京,T,1400,良,9,2,２勝ｸﾗｽ,33.8,中団,7,3,21,中京,T,1400,良,6,5,岡崎特別･2勝,34.6,後方,4,2,22,東京,T,1400,良,7,5,２勝ｸﾗｽ,33.8,後方,13,11,23,東京,T,1400,良,3,2,２勝ｸﾗｽ,32.9,差し,5,10,18,東京,T,1400,良,1,7,１勝ｸﾗｽ,33.5,先行,7
8,,10,,,,,ルクスジニア,,牝,4,4,5,16,東京,T,1800,良,5,2,調布特別･2勝,33.3,先行,14,2,7,小倉,T,1800,稍,7,3,ＲＫＢ賞･2勝,35.8,中団,3,1,17,京都,T,1600,良,6,2,２勝ｸﾗｽ,34.4,中団,5,12,14,阪神,T,1600,良,5,1,甲東特別･2勝,35.2,逃げ,14,9,7,札幌,T,1800,稍,6,1,ＨＴＢ賞･2勝,36.9,先行,5
8,,11,,,,,クールデイトナ,,牡,3,10,4,4,阪神,T,1600,稍,6,9,チャーチG3,33.7,後方,12,1,12,京都,T,1600,良,13,8,シンザンG3,35.8,中団,5,12,6,中京,T,1600,良,1,4,こうやま･1勝,33.3,先行,6,10,26,京都,T,1800,稍,6,5,萩Ｓ(L),35.2,先行,9,8,24,中京,T,1600,良,1,5,未勝利*,34.3,先行,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061405030410,2026.6.14,日,東京,3東4,10,江の島Ｓ,3勝,芝,2400,C,4,良(暫定),晴(暫定),18,14:50,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ベトルス,,セ,5,5,5,10,京都,T,2400,良,3,2,烏丸ＳＨ･3勝,33.8,差し,6,3,29,阪神,T,2400,良,2,2,御堂筋Ｓ･3勝,34.5,先行,38,7,6,小倉,T,2600,良,1,1,九州スポ･2勝,36.1,ﾏｸﾘ,6,5,24,京都,T,2400,稍,1,1,１勝ｸﾗｽ,35.2,差し,5,4,19,阪神,T,2400,良,2,3,１勝ｸﾗｽ,33.9,先行,18
2,B,2,,,,,レッドテリオス,,牡,5,4,5,16,東京,T,2400,良,4,10,六社Ｓ･3勝,34.4,逃げ,4,4,19,中山,T,2200,良,6,4,サンシＨ･3勝,33.6,中団,6,3,8,中山,T,2500,良,12,3,湾岸Ｓ･3勝,36.8,後方,10,12,27,中山,T,2500,良,6,2,グレイト･3勝,34.4,先行,5,11,22,京都,T,2400,良,6,4,比叡Ｓ･3勝,34.4,中団,33
3,,3,,,,,シャドウメテオ,,牝,4,3,5,23,京都,T,2000,良,3,5,シドニー･3勝,33.3,追込,7,4,5,中山,T,2000,稍,2,4,美浦Ｓ･3勝,34.5,差し,10,1,24,中山,T,2000,良,10,1,初富士Ｈ･3勝,34.9,中団,5,12,21,中山,T,2000,重,1,1,チバテレ･2勝,35.1,差し,9,10,18,東京,T,2000,良,消,--,２勝ｸﾗｽ,----,,6
3,,4,,,,,ダノンホイットニー,,牝,5,29,11,22,京都,T,2400,良,13,8,比叡Ｓ･3勝,35.0,後方,6,10,11,東京,T,2400,良,1,2,陣馬特別･2勝,33.5,先行,19,6,1,東京,T,2400,稍,8,8,青嵐賞･2勝,34.8,後方,15,2,15,東京,T,2400,良,4,3,箱根特Ｈ･2勝,34.8,先行,12,11,23,東京,T,2400,良,1,1,１勝ｸﾗｽ,34.8,差し,15
4,,5,,,,,スピードリッチ,,牡,5,4,5,16,東京,T,2400,良,2,9,六社Ｓ･3勝,33.8,差し,11,2,28,阪神,T,3000,良,3,4,松籟ＳＨ･3勝,35.2,先行,9,12,27,中山,T,2500,良,9,6,グレイト･3勝,34.6,中団,5,11,22,京都,T,2400,良,7,9,比叡Ｓ･3勝,34.7,先行,6,10,13,東京,T,2400,良,4,3,昇仙峡Ｓ･3勝,34.3,先行,7
4,,6,,,,,バレンタインガール,,牝,5,4,5,16,東京,T,2400,良,6,2,六社Ｓ･3勝,33.5,後方,10,3,8,中山,T,2500,良,3,4,湾岸Ｓ･3勝,35.9,差し,8,1,10,中山,T,2200,良,3,6,迎春Ｓ･3勝,34.2,差し,7,11,24,東京,T,2400,良,1,5,南武特別･2勝,34.0,追込,6,10,11,東京,T,2400,良,4,6,陣馬特別･2勝,33.2,追込,11
5,,7,,,,,エコロレイズ,,牡,5,8,4,19,中山,T,2200,良,8,11,サンシＨ･3勝,33.9,後方,6,3,8,中山,T,2500,良,5,9,湾岸Ｓ･3勝,35.8,後方,2,2,21,小倉,T,2600,良,1,6,皿倉山特･2勝,35.3,差し,8,12,28,中山,T,2500,良,6,7,グッドＨ･2勝,36.4,先行,3,12,7,中山,T,2500,良,5,5,２勝ｸﾗｽ,34.9,中団,2
5,,8,,,,,ジョイボーイ,,牡,4,34,10,18,京都,T,2200,良,1,1,清滝特別･2勝,33.6,先行,4,9,21,阪神,T,2400,良,8,5,神戸新聞G2,32.8,後方,10,7,12,小倉,T,2600,良,1,1,英彦山特･1勝,35.9,差し,6,6,1,京都,T,2400,良,1,1,未勝利,34.3,先行,5,4,26,京都,T,2400,良,2,1,未勝利,35.0,ﾏｸﾘ,5
6,B,9,,,,,ウインルーティン,,牡,6,4,5,16,東京,T,2400,良,5,8,六社Ｓ･3勝,33.9,中団,7,3,29,阪神,T,2400,良,9,8,御堂筋Ｓ･3勝,35.4,先行,3,3,8,中山,T,2500,良,9,12,湾岸Ｓ･3勝,37.6,逃げ,15,11,22,京都,T,2400,良,9,10,比叡Ｓ･3勝,35.1,先行,9,9,21,阪神,T,2200,良,5,8,ムーンＨ･3勝,34.3,逃げ,36
6,,10,,,,,ベンサレム,,牡,5,4,5,16,東京,T,2400,良,7,6,六社Ｓ･3勝,34.3,先行,11,2,28,阪神,T,3000,良,8,7,松籟ＳＨ･3勝,35.8,後方,70,10,27,東京,T,2400,良,1,1,本栖湖特･2勝,33.8,先行,8,8,31,新潟,T,2200,稍,1,1,瓢湖特別･1勝,35.8,先行,13,6,1,東京,T,2400,良,2,1,稲城特別･1勝,33.4,先行,11
7,,11,,,,,キングノジョー,,牡,4,6,5,3,東京,T,2000,良,6,4,府中Ｓ･3勝,34.3,中団,12,2,8,小倉,T,2000,良,7,3,小倉日経,35.4,中団,2,1,25,小倉,T,1800,良,3,3,壇之浦Ｓ･3勝,33.8,先行,10,11,16,東京,T,1800,良,1,4,２勝ｸﾗｽ,33.5,先行,5,10,12,東京,T,1600,良,12,1,鷹巣山Ｈ･2勝,33.5,後方,18
7,,12,,,,,オストラヴァ,,牡,4,10,4,5,中山,T,2500,稍,1,1,安房特別･2勝,36.8,先行,11,1,18,中山,T,2200,良,2,4,２勝ｸﾗｽ,34.0,先行,3,12,28,中山,T,2500,良,3,4,グッドＨ･2勝,36.2,先行,26,6,28,福島,T,2600,良,1,1,１勝ｸﾗｽ,34.3,先行,6,5,17,東京,T,2400,良,2,2,１勝ｸﾗｽ*,35.4,先行,8
8,,13,,,,,ログラール,,セ,5,6,5,3,東京,T,2000,良,16,2,府中Ｓ･3勝,36.0,先行,10,2,22,東京,T,2000,良,4,3,ＪＣ２Ｈ･3勝,35.3,逃げ,3,2,1,東京,T,2000,良,1,5,２勝ｸﾗｽ,34.3,逃げ,9,11,30,東京,T,2000,良,3,4,オリエＨ･2勝,34.4,先行,35,3,29,中京,D,1800,稍,13,4,矢作川特･2勝,42.0,中団,6
8,,14,,,,,キントリヒ,,牡,7,4,5,17,新潟,T,1800,良,12,15,弥彦Ｓ･3勝,33.3,中団,56,4,20,中山,T,2200,良,6,9,サンシＨ･3勝,34.6,中団,14,1,11,中山,T,2200,良,9,9,迎春Ｓ･3勝,35.9,後方,8,11,17,京都,T,2400,良,9,12,比叡ＳＨ･3勝,35.0,後方,6,10,6,東京,T,2400,良,6,7,昇仙峡Ｓ･3勝,34.4,先行,25
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061405030411,2026.6.14,日,東京,3東4,11,ウッドバイン競馬場賞パラダイスＳ,OP(L),芝,1400,C,2,良(暫定),晴(暫定),18,15:25,,ﾊﾝﾃﾞ,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ラケマーダ,,牡,6,6,5,2,東京,T,1400,良,4,18,京王杯スG2,33.4,差し,10,2,22,小倉,T,1800,良,10,13,小倉大賞ＨG3,35.3,後方,連,2,14,京都,T,1600,良,9,11,洛陽ＳＨ(L),33.2,後方,6,1,4,京都,T,1600,良,8,17,京都金杯ＨG3,34.0,中団,5,11,29,東京,T,1600,良,6,13,キャピタ(L),33.3,後方,2
2,B,2,,,,,バグラダス,,牡,6,3,5,24,新潟,T,1000,稍,7,9,韋駄天ＳＨ,31.9,後方,7,4,4,阪神,D,1400,稍,15,5,ポラリスＨ,39.1,先行,11,1,18,中山,D,1200,良,6,4,ジャニュ,36.0,後方,12,10,26,新潟,T,1000,稍,9,9,ルミエＨ(L),32.7,後方,6,9,14,中山,D,1200,稍,3,5,ラジオ日,34.7,追込,16
3,,3,,,,,グレイイングリーン,,牡,8,2,5,31,京都,T,1400,良,9,10,安土城Ｈ(L),33.1,中団,3,5,10,新潟,T,1400,良,8,4,谷川岳Ｓ(L),34.8,中団,6,3,29,阪神,T,1600,良,6,6,六甲Ｓ(L),34.0,後方,5,2,21,阪神,T,1400,良,11,11,阪急杯G3,34.7,中団,8,12,27,阪神,T,1400,良,4,13,阪神カッG2,34.0,差し,6
3,B,4,,,,,ショウナンザナドゥ,,牝,4,3,5,24,京都,T,1800,良,13,10,都大路Ｈ(L),36.4,後方,8,3,29,阪神,T,1600,良,7,8,六甲Ｓ(L),34.5,中団,13,12,27,阪神,T,1400,良,15,11,阪神カッG2,35.0,中団,4,11,30,京都,T,1200,良,15,14,京阪杯G3,33.7,後方,7,10,13,京都,T,1400,良,10,10,スワンＳG2,33.8,中団,5
4,,5,,,,,クルゼイロドスル,,牡,6,7,4,26,京都,T,1600,良,14,12,マイラーG2,32.9,後方,13,1,24,京都,T,1600,良,7,5,睦月Ｓ,32.6,後方,3,1,4,京都,T,1600,良,7,9,京都金杯ＨG3,33.3,中団,21,8,9,新潟,T,1800,良,12,1,関越ＳＨ,33.1,後方,8,6,14,東京,T,1800,良,6,2,ジューン,34.0,後方,5
4,,6,,,,,マサノカナリア,,牝,5,5,5,10,新潟,T,1400,良,3,12,谷川岳Ｓ(L),34.8,差し,7,3,22,中京,T,1400,良,17,15,愛知杯G3,34.9,中団,4,2,21,阪神,T,1400,良,10,12,阪急杯G3,34.5,中団,7,1,4,京都,T,1600,良,10,11,京都金杯ＨG3,34.6,先行,33,5,18,東京,T,1600,良,14,17,ヴィクトG1,34.7,中団,8
5,,7,,,,,イミグラントソング,,牡,4,10,4,4,中山,T,1600,稍,5,8,ダービーＨG3,34.8,中団,36,7,27,新潟,T,1600,良,11,5,関屋記念ＨG3,33.1,後方,11,5,11,東京,T,1600,良,11,2,ＮＨＫマG1,35.5,先行,4,4,12,中山,T,1600,良,1,2,ニュージG2,33.1,差し,7,2,23,東京,T,1600,良,3,1,１勝ｸﾗｽ*,33.5,差し,10
5,,8,,,,,カンシン,,牡,4,7,4,26,東京,T,1400,良,1,4,湘南ＳＨ･3勝,32.3,差し,4,3,29,中山,T,1200,良,2,2,船橋Ｓ･3勝,33.3,差し,10,1,17,中山,T,1200,良,1,3,２勝ｸﾗｽ,33.0,差し,11,11,2,京都,T,1400,良,4,3,２勝ｸﾗｽ,32.7,追込,4,10,5,京都,T,1200,稍,3,2,２勝ｸﾗｽ,33.7,追込,8
6,B,9,,,,,カリボール,,牡,10,9,4,12,中山,T,1200,良,16,15,春雷ＳＨ(L),34.7,中団,6,2,28,中山,T,1200,良,10,15,オーシャG3,34.5,中団,4,2,1,京都,T,1200,良,18,18,シルクロＨG3,33.4,後方,5,12,27,阪神,T,1400,良,13,15,阪神カッG2,36.1,先行,6,11,16,東京,T,1400,良,11,15,オーロＨ(L),33.9,中団,6
6,,10,,,,,グロリアラウス,,セ,5,5,5,10,新潟,T,1400,良,4,5,谷川岳Ｓ(L),35.5,先行,11,2,21,阪神,T,1400,良,12,10,阪急杯G3,35.2,中団,8,12,27,阪神,T,1400,良,12,9,阪神カッG2,36.1,先行,4,11,29,東京,T,1600,良,4,9,キャピタ(L),34.6,先行,14,8,24,新潟,T,1400,良,4,4,朱鷺Ｓ(L),35.0,追込,13
7,,11,,,,,マイネルチケット,,牡,4,6,5,2,東京,T,1400,良,3,7,京王杯スG2,33.1,差し,10,2,21,阪神,T,1400,良,9,2,阪急杯G3,35.0,中団,4,1,24,京都,T,1600,良,2,2,睦月Ｓ,33.6,先行,10,11,15,東京,T,1400,良,1,1,奥多摩Ｓ･3勝,33.1,差し,5,10,12,京都,T,1600,良,2,1,三年坂Ｈ･3勝,33.6,差し,4
7,,12,,,,,レッドシュヴェルト,,牡,6,6,5,2,東京,T,1400,良,11,15,京王杯スG2,33.1,中団,7,3,15,阪神,T,1200,良,11,8,米子城ＳＨ,33.5,後方,8,1,17,中山,T,1200,良,7,10,カーバンＨ,32.9,後方,9,11,16,東京,T,1400,良,8,4,オーロＨ(L),33.6,中団,6,10,4,東京,T,1400,良,1,6,白秋ＳＨ･3勝,32.8,追込,6
8,,13,,,,,アクートゥス,,セ,6,5,5,10,新潟,T,1400,良,2,10,谷川岳Ｓ(L),34.4,差し,4,4,12,中山,T,1200,良,6,13,春雷ＳＨ(L),33.3,後方,2,3,29,阪神,T,1600,良,12,9,六甲Ｓ(L),35.1,中団,19,11,16,東京,T,1400,良,14,7,オーロＨ(L),34.5,中団,3,10,26,東京,D,1400,不,14,9,神無月Ｓ,35.1,後方,12
8,,14,,,,,アルセナール,,牝,5,5,5,10,新潟,T,1400,良,6,9,谷川岳Ｓ(L),34.3,後方,22,12,7,中山,T,1200,良,12,12,ラピスラ(L),33.1,後方,19,7,27,新潟,T,1600,良,15,7,関屋記念ＨG3,34.6,先行,11,5,10,東京,T,1600,稍,1,2,分倍河原･3勝,33.4,先行,8,3,15,中山,T,1600,良,3,2,幕張ＳＨ･3勝,35.0,差し,8
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061405030412,2026.6.14,日,東京,3東4,12,,2勝,ダート,1600,,2,稍(暫定),晴(暫定),16,16:15,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ドナカルナバル,,牝,4,5,5,9,東京,D,1400,良,8,12,２勝ｸﾗｽ・牝,36.7,先行,3,4,18,中山,D,1200,良,9,6,葛飾特別･2勝,36.7,中団,2,4,4,中山,D,1200,重,4,8,２勝ｸﾗｽ,36.7,差し,27,9,27,中山,D,1200,良,10,4,２勝ｸﾗｽ,37.2,中団,3,9,6,中山,D,1200,稍,1,1,１勝ｸﾗｽ,36.0,先行,20
2,,2,,,,,シーニックビュー,,牡,5,8,4,18,福島,D,1700,良,6,11,ラジオＨ･2勝,38.3,先行,9,2,15,東京,D,1400,良,6,8,２勝ｸﾗｽ,36.6,逃げ,12,11,23,東京,D,1600,良,6,14,２勝ｸﾗｽ,36.1,逃げ,7,10,3,船橋,D,1600,良,1,2,乗馬ク,----,逃げ,6,8,27,船橋,D,1600,良,1,3,灯篭賞,----,逃げ,20
3,,3,,,,,セブンマイスター,,牡,5,7,4,26,東京,D,1600,稍,1,1,１勝ｸﾗｽ,36.7,先行,12,2,1,東京,D,1600,良,2,1,１勝ｸﾗｽ,37.5,先行,14,10,26,東京,D,1600,不,2,2,１勝ｸﾗｽ,35.1,先行,30,3,29,中京,T,1600,稍,2,4,１勝ｸﾗｽ,34.4,追込,19,11,16,東京,D,1600,良,5,6,１勝ｸﾗｽ,37.6,先行,4
4,,4,,,,,ヒロノゴウカイ,,牡,7,2,5,31,京都,D,1800,良,10,10,與杼特別･2勝,37.4,後方,2,5,17,東京,T,1600,良,10,12,テレ玉杯･2勝,34.0,後方,21,12,21,中山,T,1600,重,12,16,２勝ｸﾗｽ,36.7,中団,2,12,7,中京,T,1600,良,10,12,志摩特Ｈ･2勝,33.7,後方,2,11,23,京都,T,1600,良,11,12,花見小Ｈ･2勝,34.1,後方,3
5,,5,,,,,スマートスピア,,牡,5,4,5,16,新潟,D,1800,良,8,1,中ノ岳特･2勝,37.6,先行,9,3,14,中京,D,1800,良,2,2,中京スＨ･2勝,36.5,先行,3,2,22,小倉,D,1700,良,2,7,和布刈特･2勝,36.8,差し,18,10,19,東京,D,1600,良,3,5,西湖特別･2勝,36.4,先行,2,10,5,東京,D,1600,良,3,4,２勝ｸﾗｽ,36.2,差し,6
5,,6,,,,,クロドラバール,,セ,5,15,2,28,中山,D,1800,稍,7,12,２勝ｸﾗｽ,39.6,先行,22,9,27,阪神,D,1200,良,8,13,２勝ｸﾗｽ,37.3,先行,2,9,15,阪神,D,1200,良,8,6,新涼特別･2勝,38.6,逃げ,8,7,20,函館,D,1700,良,10,7,駒場特別･2勝,38.9,中団,5,6,15,函館,D,1700,良,8,1,津軽海Ｈ･2勝,38.5,逃げ,10
6,,7,,,,,マキシマムビスタ,,牝,4,13,3,15,阪神,D,1800,良,9,4,２勝ｸﾗｽ,39.5,先行,3,2,22,小倉,D,1700,良,8,2,和布刈特･2勝,37.9,中団,20,10,4,京都,D,1800,不,3,7,２勝ｸﾗｽ,36.9,先行,12,7,13,小倉,D,1700,良,1,3,１勝ｸﾗｽ・牝,39.2,先行,2,6,28,小倉,D,1700,良,6,2,１勝ｸﾗｽ・牝,38.3,中団,11
6,,8,,,,,ケーヴァラ,,牡,5,3,5,24,京都,D,1800,良,4,5,２勝ｸﾗｽ,37.8,先行,2,5,10,新潟,D,1800,良,13,4,五泉特Ｈ･2勝,39.2,後方,8,3,14,中京,D,1800,良,4,3,中京スＨ･2勝,37.2,先行,21,10,19,新潟,D,1800,重,1,3,１勝ｸﾗｽ・若,37.9,先行,16,6,26,園田,D,1400,重,1,1,Ｂ２　,----,先行,3
7,,9,,,,,マンダリンボレロ,,牡,6,3,5,24,東京,D,1600,稍,7,11,三峰山特･2勝,36.0,中団,8,3,28,中山,D,1800,重,9,9,２勝ｸﾗｽ,38.7,中団,3,3,8,中山,D,1800,稍,4,10,２勝ｸﾗｽ,39.4,追込,3,2,14,京都,D,1900,稍,5,11,２勝ｸﾗｽ,37.7,後方,3,1,24,中山,D,1800,良,6,8,初霞賞･2勝,40.2,先行,4
7,,10,,,,,ミダース,,牡,5,14,3,8,中山,D,1800,稍,2,2,２勝ｸﾗｽ,39.4,差し,10,12,27,中山,D,1800,稍,1,2,１勝ｸﾗｽ,37.9,差し,17,8,30,新潟,D,1800,良,2,3,１勝ｸﾗｽ,37.4,先行,9,6,28,福島,D,1700,良,4,9,１勝ｸﾗｽ,38.1,差し,45,8,17,新潟,D,1800,良,1,1,未勝利,39.8,先行,9
