レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030201,2026.6.7,日,東京,3東2,1,,未勝利,ダート,1400,,2,良(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,リリージェーン,,牝,6,11,3,22,中山,D,1200,良,16,12,鎌ケ谷特･2勝,36.9,後方,9,1,17,中山,D,1200,良,7,12,２勝ｸﾗｽ,36.5,後方,5,12,13,中山,D,1200,良,11,6,２勝ｸﾗｽ,37.5,後方,14,9,7,中山,D,1200,良,6,11,浦安特別･2勝,38.1,先行,9,7,6,福島,D,1150,良,9,11,さくらん･2勝,38.0,先行,41
1,,2,,,,,フクチャントウメイ,,セ,5,15,2,22,東京,D,1400,良,10,15,大島特別･2勝,36.5,後方,12,11,30,東京,D,1400,良,16,15,アプロー･2勝,37.9,後方,8,10,4,東京,D,1400,良,14,9,２勝ｸﾗｽ,37.6,中団,20,5,17,東京,D,1400,不,12,4,立川特別･2勝,38.2,中団,13,2,16,東京,D,1400,良,14,2,２勝ｸﾗｽ,36.4,後方,12
2,,3,,,,,エムティエスターテ,,牡,4,2,5,23,東京,D,1400,稍,1,5,１勝ｸﾗｽ,35.3,先行,9,3,21,中京,D,1400,良,11,6,１勝ｸﾗｽ,38.0,逃げ,5,2,12,姫路,D,1400,稍,1,1,Ｂ２　,----,先行,3,1,28,姫路,D,1400,良,1,1,Ｂ２二,----,先行,3,1,7,園田,D,1400,良,1,1,クロッ,----,逃げ,連
2,,4,,,,,メッエフアパラ,,牡,5,9,4,4,中山,D,1200,重,9,13,２勝ｸﾗｽ,36.6,後方,11,1,17,中山,D,1200,良,1,1,１勝ｸﾗｽ,37.2,差し,3,12,28,中山,D,1200,良,4,2,１勝ｸﾗｽ,37.8,差し,4,11,30,東京,D,1400,良,3,4,１勝ｸﾗｽ,37.3,先行,4,11,2,東京,D,1400,重,5,9,１勝ｸﾗｽ,36.4,先行,19
3,,5,,,,,ケープアグラス,,牝,5,12,3,14,中山,D,1200,良,14,13,２勝ｸﾗｽ,36.8,後方,8,1,17,中山,D,1200,良,12,9,２勝ｸﾗｽ,37.3,後方,2,1,4,中山,D,1200,稍,5,10,２勝ｸﾗｽ,36.5,先行,3,12,13,中山,D,1200,良,3,10,２勝ｸﾗｽ,36.9,追込,3,11,22,福島,D,1150,良,8,13,福島放送･2勝,37.1,後方,15
3,B,6,,,,,ポッドベル,,牡,4,3,5,16,東京,D,1400,良,4,3,立川特別･2勝,35.2,差し,3,4,26,東京,D,1400,稍,3,3,２勝ｸﾗｽ,35.4,差し,10,2,15,東京,D,1400,良,1,4,１勝ｸﾗｽ,36.3,先行,15,11,2,東京,D,1400,重,4,5,１勝ｸﾗｽ,35.8,差し,4,10,4,東京,D,1400,良,3,4,１勝ｸﾗｽ,36.9,差し,15
4,,7,,,,,シホノペルフェット,,牡,4,6,4,26,京都,D,1800,良,14,14,２勝ｸﾗｽ,41.0,逃げ,9,2,22,阪神,D,1400,良,16,9,２勝ｸﾗｽ,37.1,後方,7,1,4,京都,T,1400,良,11,7,２勝ｸﾗｽ,34.3,中団,3,12,14,阪神,T,1600,良,6,8,甲東特別･2勝,35.3,先行,2,11,30,東京,D,1400,良,12,5,アプロー･2勝,37.7,中団,7
4,,8,,,,,レイアポポ,,牝,4,2,5,24,新潟,D,1200,稍,5,13,火打山特･2勝,36.8,中団,4,4,26,福島,D,1150,良,1,5,１勝ｸﾗｽ,37.1,先行,連,4,19,福島,D,1150,良,5,4,１勝ｸﾗｽ,36.9,中団,7,3,1,中山,D,1200,稍,8,8,１勝ｸﾗｽ,38.3,先行,16,11,8,福島,D,1150,良,5,7,１勝ｸﾗｽ・牝,37.2,中団,11
5,,9,,,,,レヴィテーション,,牝,5,27,11,29,京都,D,1200,良,11,14,２勝ｸﾗｽ,36.0,後方,5,10,25,東京,D,1400,稍,11,6,２勝ｸﾗｽ,35.7,後方,35,2,23,東京,D,1400,良,9,9,大島特別･2勝,36.2,後方,7,1,5,中山,D,1200,良,7,8,２勝ｸﾗｽ,36.0,後方,14,9,28,中山,D,1200,良,15,9,２勝ｸﾗｽ,38.6,後方,4
5,B,10,,,,,マジッククッキー,,牡,3,9,4,5,阪神,D,1400,重,3,1,バイオレ,35.2,差し,3,3,15,中京,D,1400,良,5,1,昇竜Ｓ,36.1,中団,5,2,7,東京,D,1400,良,1,1,１勝ｸﾗｽ*,35.3,差し,7,12,21,中京,D,1400,稍,6,2,寒椿賞･1勝*,36.7,後方,6,11,9,東京,D,1400,稍,2,6,オキザリ･1勝,36.8,差し,4
6,B,11,,,,,クインズシフォン,,牝,4,8,4,11,中山,D,1200,稍,6,6,２勝ｸﾗｽ・牝,36.6,中団,9,2,8,小倉,D,1000,良,1,4,１勝ｸﾗｽ,35.9,差し,3,1,17,中山,D,1200,良,3,9,１勝ｸﾗｽ,37.1,差し,3,12,28,中山,D,1200,良,5,6,１勝ｸﾗｽ,37.7,中団,13,9,27,中山,D,1200,良,6,9,１勝ｸﾗｽ,37.0,後方,8
6,,12,,,,,ミスエル,,牡,5,2,5,24,新潟,D,1200,稍,4,9,火打山特･2勝,37.0,先行,10,3,15,中京,D,1200,良,10,12,伊良湖特･2勝,36.2,中団,12,12,20,中京,D,1400,稍,10,5,ヤングジ･2勝,37.3,中団,2,12,6,中京,D,1200,良,10,7,中京日経･2勝,36.7,中団,7,10,18,新潟,D,1200,良,3,7,妙高特別･2勝,36.4,追込,7
7,B,13,,,,,キョウエイカンセ,,牡,5,3,5,17,東京,D,1600,良,4,6,青梅特Ｈ･2勝,36.0,差し,3,4,26,東京,D,1400,稍,6,7,２勝ｸﾗｽ,36.0,中団,9,2,22,東京,D,1400,良,7,8,大島特別･2勝,36.1,後方,2,2,10,東京,D,1300,稍,4,7,２勝ｸﾗｽ,35.7,差し,8,12,14,中京,D,1400,稍,1,2,１勝ｸﾗｽ,37.0,先行,2
7,B,14,,,,,ホウオウプレミア,,牡,7,7,4,18,中山,D,1200,良,6,4,葛飾特別･2勝,35.9,後方,2,4,4,中山,D,1200,重,2,7,２勝ｸﾗｽ,35.5,差し,7,2,15,東京,D,1400,良,4,6,２勝ｸﾗｽ,35.4,追込,3,1,25,中山,D,1200,良,2,5,２勝ｸﾗｽ,36.6,差し,9,11,23,東京,D,1600,良,5,4,２勝ｸﾗｽ,35.8,中団,連
8,,15,,,,,プチブール,,牝,5,4,5,9,東京,D,1400,良,4,6,２勝ｸﾗｽ・牝,35.9,差し,5,4,4,阪神,D,1400,重,5,7,２勝ｸﾗｽ,35.7,中団,5,2,28,中山,D,1800,稍,16,6,２勝ｸﾗｽ,40.0,後方,11,12,13,中山,D,1800,良,5,7,２勝ｸﾗｽ,38.1,中団,15,8,30,札幌,D,1700,重,1,1,１勝ｸﾗｽ,36.6,ﾏｸﾘ,16
8,,16,,,,,ライジンマル,,セ,5,9,4,4,中山,D,1800,重,6,3,千葉日報･2勝,38.3,逃げ,4,3,8,中山,D,1800,稍,5,8,２勝ｸﾗｽ,40.5,先行,連,2,28,中山,D,1800,稍,6,10,２勝ｸﾗｽ,39.3,逃げ,5,1,24,中山,D,1800,良,8,6,初霞賞･2勝,41.1,先行,3,1,5,中山,D,1800,稍,7,7,初茜賞･2勝,40.0,中団,12
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030211,2026.6.7,日,東京,3東2,11,安田記念,Ｇ１,芝,1600,C,2,良(暫定),晴(暫定),18,15:40,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,レーベンスティール,,牡,6,9,4,5,阪神,T,2000,良,6,5,大阪杯G1,35.2,ﾏｸﾘ,5,3,1,中山,T,1800,良,1,3,中山記念G2,33.8,先行,14,11,23,京都,T,1600,良,12,5,マイルチG1,33.7,中団,7,10,5,東京,T,1800,良,1,5,毎日王冠G2,33.3,先行,15,6,22,阪神,T,1600,良,7,2,しらさぎG3,34.1,中団,21
1,,2,,,,,ロングラン,,セ,8,6,4,26,京都,T,1600,良,18,16,マイラーG2,33.7,中団,9,2,22,東京,D,1600,良,14,15,フェブラG1,37.4,後方,13,11,23,京都,T,1600,良,15,16,マイルチG1,33.0,後方,7,10,5,東京,T,1800,良,8,9,毎日王冠G2,33.3,後方,17,6,8,東京,T,1600,良,13,15,安田記念G1,35.1,先行,6
2,,3,,,,,オフトレイル,,牡,5,6,4,26,京都,T,1600,良,5,2,マイラーG2,32.9,中団,11,2,10,東京,T,1600,良,10,6,東京新聞G3,33.8,中団,11,11,23,京都,T,1600,良,4,7,マイルチG1,32.6,追込,6,10,13,京都,T,1400,良,1,5,スワンＳG2,33.2,差し,11,7,27,新潟,T,1600,良,2,10,関屋記念ＨG3,32.7,差し,17
2,B,4,,,,,シックスペンス,,牡,5,6,4,26,京都,T,1600,良,7,4,マイラーG2,33.3,中団,9,2,22,東京,D,1600,良,9,6,フェブラG1,37.2,逃げ,11,12,7,中京,D,1800,良,11,5,チャンピG1,38.6,逃げ,8,10,13,盛岡,D,1600,良,2,5,マイルG1,----,先行,18,6,8,東京,T,1600,良,12,3,安田記念G1,34.7,先行,9
3,,5,,,,,サクラトゥジュール,,セ,9,15,2,22,東京,D,1600,良,13,13,フェブラG1,37.6,中団,2,2,10,東京,T,1600,良,9,14,東京新聞G3,33.2,後方,35,6,8,東京,T,1600,良,8,13,安田記念G1,34.0,中団,17,2,9,東京,T,1600,良,15,4,東京新聞G3,34.8,中団,5,1,5,中京,T,1600,良,1,6,京都金杯ＨG3,34.6,差し,21
3,,6,,,,,ステレンボッシュ,,牝,5,4,5,9,東京,T,1800,良,2,5,エプソムG3,33.1,差し,9,3,7,中山,T,1800,稍,7,9,中山牝馬ＨG3,35.3,後方,16,11,16,京都,T,2200,良,10,6,エリザベG1,35.4,中団,13,8,17,札幌,T,2000,稍,15,3,札幌記念G2,37.7,中団,13,5,18,東京,T,1600,良,8,3,ヴィクトG1,34.2,中団,6
4,,7,,,,,スズハローム,,牡,6,9,4,4,中山,T,1600,稍,1,10,ダービーＨG3,33.8,追込,7,2,14,京都,T,1600,良,1,7,洛陽ＳＨ(L),32.7,差し,3,1,24,京都,T,1600,良,9,10,睦月Ｓ,32.5,後方,8,11,29,東京,T,1600,良,11,17,キャピタ(L),34.5,中団,30,5,3,東京,T,1400,良,11,11,京王杯スG2,33.5,中団,5
4,,8,,,,,シャンパンカラー,,牡,6,6,4,26,京都,T,1600,良,9,11,マイラーG2,33.4,中団,8,3,1,中山,T,1800,良,10,7,中山記念G2,33.9,中団,3,2,10,東京,T,1600,良,4,9,東京新聞G3,32.8,追込,11,11,23,京都,T,1600,良,14,14,マイルチG1,34.0,中団,5,10,18,東京,T,1600,良,8,7,富士ＳG2,33.1,後方,19
5,,9,,,,,ウォーターリヒト,,牡,5,6,4,26,京都,T,1600,良,13,3,マイラーG2,33.2,後方,11,2,10,東京,T,1600,良,3,3,東京新聞G3,33.2,差し,11,11,23,京都,T,1600,良,3,15,マイルチG1,33.0,差し,5,10,18,東京,T,1600,良,9,5,富士ＳG2,33.0,後方,9,8,17,中京,T,1600,良,7,4,中京記念G3,33.3,後方,10
5,,10,,,,,ルクソールカフェ,,牡,4,16,2,14,ｻｳｼﾞ,D,1800,良,5,--,サウＣG1,----,不明,10,12,7,中京,D,1800,良,15,6,チャンピG1,40.1,中団,3,11,15,東京,D,1600,良,1,3,武蔵野ＳG3,34.9,先行,6,10,8,大井,D,2000,良,3,2,ＪＤクG1,----,先行,22,5,3,ｱﾒﾘｶ,D,2000,不,12,--,ケンＤG1,----,不明,5
6,,11,,,,,ワールズエンド,,牡,5,5,5,2,東京,T,1400,良,1,3,京王杯スG2,33.4,逃げ,20,12,13,阪神,T,1600,良,2,2,リゲルＳ(L),33.5,先行,9,10,13,京都,T,1400,良,8,1,スワンＳG2,34.3,逃げ,11,7,26,新潟,T,1400,良,1,1,新潟日報･3勝,33.2,逃げ,28,1,12,中京,T,1600,良,2,1,新春ＳＨ･3勝,36.2,逃げ,8
6,,12,,,,,シリウスコルト,,牡,5,5,5,2,東京,T,1400,良,5,11,京王杯スG2,33.4,中団,4,4,4,中山,T,1600,稍,13,5,ダービーＨG3,36.7,先行,8,2,10,東京,T,1600,良,5,13,東京新聞G3,33.7,先行,5,1,4,中山,T,2000,良,13,6,中山金杯ＨG3,34.8,中団,6,11,22,福島,T,2000,良,5,5,福島記念ＨG3,33.9,中団,7
7,B,13,,,,,セイウンハーデス,,牡,7,9,4,5,阪神,T,2000,良,5,9,大阪杯G1,35.3,先行,5,3,1,中山,T,1800,良,12,1,中山記念G2,35.2,逃げ,13,11,30,東京,T,2400,良,12,13,ＪＣG1,36.9,逃げ,4,11,2,東京,T,2000,良,7,10,天皇賞秋G1,32.4,後方,25,5,10,東京,T,1800,稍,1,6,エプソムG3,34.3,差し,12
7,,14,,,,,ガイアフォース,,牡,7,10,3,28,ｱﾗ首,T,1800,良,6,--,ＤＴＦG1,----,不明,18,11,23,京都,T,1600,良,2,4,マイルチG1,33.2,先行,5,10,18,東京,T,1600,良,1,3,富士ＳG2,33.3,先行,19,6,8,東京,T,1600,良,2,9,安田記念G1,33.9,差し,6,4,27,香港,T,1600,良,9,--,ＣマイG1,----,不明,9
8,,15,,,,,ドラゴンブースト,,牡,4,6,4,26,京都,T,1600,良,2,9,マイラーG2,33.0,差し,7,3,8,阪神,T,1800,良,1,7,大阪城Ｓ(L),33.9,差し,4,2,7,京都,D,1900,良,16,9,アルデバ,44.9,後方,7,12,21,中山,T,1800,重,1,4,ディセン(L),35.2,逃げ,29,6,1,東京,T,2400,良,15,18,東京優駿G1,34.7,後方,6
8,,16,,,,,パンジャタワー,,牡,4,10,3,29,中京,T,1200,良,4,3,高松宮記G1,33.2,先行,6,2,14,ｻｳｼﾞ,T,1351,良,5,--,１３５G2,----,不明,15,11,1,豪州,T,1500,重,5,--,ゴルＥ,----,不明,10,8,24,札幌,T,1200,良,1,2,キーンラG3,33.9,差し,15,5,11,東京,T,1600,良,1,9,ＮＨＫマG1,34.2,差し,7
8,,17,,,,,トロヴァトーレ,,牡,5,4,5,9,東京,T,1800,良,1,2,エプソムG3,33.0,差し,13,2,10,東京,T,1600,良,1,2,東京新聞G3,33.1,差し,5,1,4,京都,T,1600,良,4,6,京都金杯ＨG3,33.2,追込,9,11,1,東京,D,1600,重,3,4,ペルセウＨ,35.3,追込,12,8,9,札幌,D,1700,稍,12,4,エルムＳG3,39.3,中団,9
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060705030212,2026.6.7,日,東京,3東2,12,小金井特別,2勝,ダート,1600,,2,良(暫定),晴(暫定),16,16:30,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,テンカムテキ,,牡,3,9,4,5,中山,D,1800,重,1,3,１勝ｸﾗｽ*,38.0,先行,3,3,14,中山,D,1800,良,3,1,１勝ｸﾗｽ*,39.7,先行,9,1,10,中山,D,1800,良,2,2,黒竹賞･1勝*,39.3,先行,4,12,14,中山,D,1800,稍,6,10,１勝ｸﾗｽ*,38.0,中団,10,10,4,東京,D,1600,良,1,2,未勝利*,38.2,差し,3
1,,2,,,,,トーホウキザン,,牡,6,10,3,28,中山,D,1800,重,12,13,２勝ｸﾗｽ,38.4,後方,6,2,12,船橋,D,1600,良,3,8,ハート,----,ﾏｸﾘ,5,1,10,中山,D,1800,良,7,9,２勝ｸﾗｽ,38.2,後方,8,11,15,東京,D,1600,良,11,11,三浦特別･2勝,36.2,後方,3,10,26,東京,D,1600,不,9,13,三鷹特別･2勝,35.6,中団,3
2,B,3,,,,,エンファサイズ,,牡,6,3,5,16,東京,D,1400,良,8,11,立川特別･2勝,36.5,中団,7,3,29,中京,D,1400,良,6,15,鈴鹿特別･2勝,37.0,先行,8,1,31,東京,D,1400,良,止,16,２勝ｸﾗｽ,----,,10,11,23,東京,D,1600,良,10,16,２勝ｸﾗｽ,36.4,先行,4,10,25,新潟,D,1800,良,15,14,菅名岳特･2勝,40.4,先行,10
2,,4,,,,,フィーチャリング,,セ,4,3,5,17,東京,D,1600,良,6,5,青梅特Ｈ･2勝,35.5,後方,7,3,29,中京,D,1400,良,9,8,鈴鹿特別･2勝,36.5,後方,8,1,31,東京,D,1400,良,8,6,２勝ｸﾗｽ,36.1,後方,9,11,30,東京,D,1400,良,1,3,１勝ｸﾗｽ,36.1,差し,2,11,15,東京,D,1400,良,4,4,１勝ｸﾗｽ,34.8,追込,3
3,B,5,,,,,コパノエビータ,,牝,5,3,5,17,東京,D,1600,良,10,15,青梅特Ｈ･2勝,36.3,後方,8,3,22,中山,D,1800,良,13,14,２勝ｸﾗｽ・牝,41.0,後方,45,5,11,新潟,D,1800,稍,14,13,五泉特Ｈ･2勝,40.6,中団,3,4,19,福島,D,1700,良,3,10,ラジオＨ･2勝,38.2,先行,10,2,8,東京,D,1600,良,9,9,２勝ｸﾗｽ,37.7,中団,2
3,B,6,,,,,トラヴェリンバンド,,牡,4,3,5,17,東京,D,1600,良,2,3,青梅特Ｈ･2勝,37.0,先行,3,4,26,京都,D,1800,良,13,11,２勝ｸﾗｽ,39.6,中団,9,2,22,東京,D,1400,良,11,9,大島特別･2勝,37.1,中団,16,11,1,東京,D,1400,重,6,5,２勝ｸﾗｽ,36.4,先行,3,10,11,東京,D,1400,稍,1,6,１勝ｸﾗｽ,36.4,先行,3
4,B,7,,,,,グレイスザクラウン,,セ,4,3,5,17,東京,D,1600,良,9,4,青梅特Ｈ･2勝,36.2,後方,2,5,2,東京,D,1600,稍,4,5,２勝ｸﾗｽ,35.9,差し,10,2,21,阪神,D,1800,良,12,8,２勝ｸﾗｽ,38.5,後方,7,1,5,中山,D,1800,稍,9,5,初茜賞･2勝,38.7,後方,7,11,15,東京,D,1600,良,12,2,三浦特別･2勝,36.5,後方,6
4,,8,,,,,セントラルヴァレー,,セ,5,15,2,22,東京,D,1400,良,2,5,大島特別･2勝,36.2,差し,2,2,10,東京,D,1300,稍,2,3,２勝ｸﾗｽ,35.7,差し,連,1,31,東京,D,1400,良,3,7,２勝ｸﾗｽ,35.9,差し,10,11,22,京都,D,1400,良,7,6,２勝ｸﾗｽ,37.6,中団,2,11,9,東京,D,1300,稍,5,3,２勝ｸﾗｽ,36.9,先行,11
5,,9,,,,,アースイオス,,牡,5,3,5,17,東京,D,1600,良,11,14,青梅特Ｈ･2勝,36.1,後方,3,4,25,東京,D,1600,稍,11,13,２勝ｸﾗｽ,35.8,後方,2,4,12,中山,D,2400,良,12,12,印西特Ｈ･2勝,39.3,後方,連,4,4,中山,D,1800,重,14,11,千葉日報･2勝,39.1,後方,5,2,28,中山,D,1800,稍,15,14,２勝ｸﾗｽ,39.4,後方,5
5,B,10,,,,,マクリール,,牡,3,4,5,9,東京,D,1600,良,2,2,青竜Ｓ,36.3,差し,12,2,18,大井,D,1800,良,3,1,雲取賞G3,----,差し,5,1,10,中山,D,1800,良,1,1,黒竹賞･1勝*,38.8,ﾏｸﾘ,7,11,24,東京,D,1600,良,1,2,未勝利*,36.0,先行,4,10,25,東京,D,1600,稍,2,1,新馬,36.4,先行,初
6,B,11,,,,,ホウキボシ,,セ,6,6,4,25,東京,D,1600,稍,13,2,２勝ｸﾗｽ,38.2,先行,65,1,25,中山,D,1800,良,3,1,初霞賞･2勝,37.6,先行,4,12,28,中山,D,1800,良,2,2,コントレ･2勝,37.9,先行,3,12,7,中山,D,1800,良,3,3,２勝ｸﾗｽ,38.9,先行,4,11,10,東京,D,1600,良,1,3,１勝ｸﾗｽ,36.2,逃げ,40
6,B,12,,,,,パイシャオピン,,牝,4,2,5,23,東京,D,1600,稍,4,2,２勝ｸﾗｽ・牝,34.6,追込,9,3,22,中山,D,1800,良,4,1,２勝ｸﾗｽ・牝,38.9,差し,3,2,28,中山,D,1800,稍,3,3,２勝ｸﾗｽ,38.2,差し,7,1,10,中山,D,1800,良,2,1,２勝ｸﾗｽ,37.7,差し,4,12,13,中山,D,1800,良,2,6,２勝ｸﾗｽ,37.3,追込,9
7,,13,,,,,ベラジオワールド,,牡,4,3,5,16,東京,D,1400,良,2,4,立川特別･2勝,35.6,先行,3,4,26,東京,D,1400,稍,4,2,２勝ｸﾗｽ,35.7,差し,9,2,22,東京,D,1400,良,3,4,大島特別･2勝,35.6,追込,3,2,1,東京,D,1400,良,1,2,１勝ｸﾗｽ,37.3,差し,15,10,18,東京,T,1400,良,6,1,１勝ｸﾗｽ,34.1,中団,3
7,,14,,,,,リベッチオ,,牡,3,10,3,28,中山,D,1800,重,8,3,伏竜Ｓ,41.0,後方,8,1,31,東京,D,1600,良,1,2,１勝ｸﾗｽ*,36.9,逃げ,8,12,7,中京,D,1800,良,1,2,未勝利*,37.6,逃げ,23,6,29,福島,T,1800,良,10,4,新馬,38.8,先行,初,,,,,,,,,,,,
8,B,15,,,,,アスゴッド,,牡,4,2,5,23,京都,D,1400,稍,8,9,オースト･2勝,36.9,中団,12,3,1,中山,D,1200,良,8,8,２勝ｸﾗｽ,37.4,中団,2,2,14,京都,D,1200,稍,1,4,１勝ｸﾗｽ,36.5,差し,2,2,1,小倉,D,1000,良,7,6,１勝ｸﾗｽ,36.1,中団,11,11,15,福島,D,1150,良,11,7,１勝ｸﾗｽ,37.3,後方,17
8,,16,,,,,ヘリオトロープ,,牡,4,5,5,2,東京,D,1600,稍,2,1,２勝ｸﾗｽ,35.8,差し,11,2,14,東京,D,1600,良,3,1,２勝ｸﾗｽ,36.5,差し,17,10,18,東京,D,1600,良,1,1,１勝ｸﾗｽ,37.5,先行,6,9,7,中山,D,1800,良,2,1,１勝ｸﾗｽ,38.9,先行,10,6,28,福島,D,1700,良,2,1,１勝ｸﾗｽ,37.8,先行,7
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026060709030202,2026.6.7,日,阪神,3阪2,2,,未勝利,芝,1800,B,2,良(暫定),曇(暫定),18,10:20,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,カスタニッチャ,,牝,3,29,11,15,京都,T,1600,良,12,8,新馬・牝,36.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ポリキポリキ,,牝,3,2,5,23,京都,T,1800,良,15,11,未勝利・牝,37.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,ウィスカーパッド,,牝,3,11,3,22,中京,T,2000,良,8,1,未勝利,36.7,先行,3,3,1,小倉,T,2000,良,2,3,未勝利・牝,36.5,逃げ,8,1,4,京都,T,1800,良,4,2,新馬,34.6,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,,,,,カヴァティーナ,,牝,3,2,5,24,京都,T,2000,良,8,7,未勝利,36.0,後方,4,4,26,京都,T,2000,良,12,7,未勝利,37.0,中団,8,3,1,小倉,T,2000,良,7,11,未勝利・牝,35.8,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,ジーティーメティオ,,牝,3,16,2,15,京都,T,2000,良,5,2,未勝利・牝,35.8,逃げ,3,1,25,京都,T,1600,良,9,5,河津桜賞･1勝,37.1,中団,23,8,17,札幌,T,1800,稍,2,1,新馬,35.1,先行,初,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,レーヴドリュヌ,,牝,3,15,2,21,阪神,T,1600,良,17,18,未勝利,35.5,中団,14,11,15,京都,T,1600,良,11,12,新馬・牝,35.0,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,トラカイキャッスル,,牝,3,2,5,23,京都,T,1800,良,4,7,未勝利・牝,35.7,差し,10,3,15,阪神,T,2000,良,10,5,未勝利・牝,36.5,先行,4,2,15,京都,T,2000,良,3,8,未勝利・牝,35.2,先行,2,1,31,小倉,T,2000,良,10,11,未勝利・牝,35.4,後方,15,10,19,京都,T,2000,良,8,6,新馬,36.0,中団,初
5,,8,,,,,キーテーマ,,牝,3,2,5,23,京都,T,2200,良,7,10,未勝利,36.7,先行,9,3,22,阪神,T,2400,良,7,8,未勝利,35.1,先行,3,3,1,阪神,T,2000,良,6,8,未勝利,35.9,逃げ,18,10,26,京都,T,2000,稍,6,7,未勝利*,35.8,後方,3,10,4,京都,T,2000,稍,3,5,未勝利*,34.7,先行,3
5,,9,,,,,メイショウプレマ,,牝,3,3,5,16,京都,T,1800,良,2,7,未勝利,35.2,逃げ,3,4,25,京都,T,1800,良,4,11,未勝利・牝,34.9,差し,8,2,28,小倉,T,2000,稍,9,11,未勝利,37.1,後方,2,2,14,京都,T,1800,良,8,7,未勝利,35.1,後方,初,,,,,,,,,,,,
