レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082901020301,2026.8.29,土,札幌,2札3,1,,未勝利,ダート,1700,,4,稍(暫定),曇(暫定),14,10:00,,馬齢,３歳
3,,3,,,,,ディーンズリスター,,セ,7,15,5,17,新潟,T,2000,良,8,4,１勝ｸﾗｽ,34.3,中団,7,3,29,中京,T,2200,良,6,2,１勝ｸﾗｽ,35.1,先行,2,3,14,中京,T,2200,良,3,8,鶴舞特別･1勝,35.5,追込,12,12,21,中京,T,1600,稍,6,8,１勝ｸﾗｽ,35.3,中団,133,6,4,阪神,T,2000,良,6,6,１勝ｸﾗｽ,35.0,先行,49
4,B,4,,,,,シャインフリーリー,,牡,4,2,8,15,札幌,T,2600,良,11,12,積丹特別･1勝,38.3,中団,14,5,9,新潟,T,1800,良,9,13,粟島特別･1勝,36.0,中団,2,4,26,福島,T,2600,良,7,11,１勝ｸﾗｽ,35.7,後方,8,3,1,小倉,T,2000,良,13,13,唐戸特別･1勝,36.1,中団,2,2,15,小倉,T,2000,稍,9,8,１勝ｸﾗｽ,36.2,先行,2
4,,5,,,,,ノーマジック,,牝,5,26,3,1,小倉,D,1700,稍,9,13,１勝ｸﾗｽ・牝,38.8,後方,連,2,22,小倉,T,2000,良,14,14,１勝ｸﾗｽ,37.3,中団,2,2,8,小倉,D,1700,良,7,14,１勝ｸﾗｽ・牝,38.4,中団,連,1,31,小倉,S,2860,良,消,--,障害未勝利,----,,10,11,24,福島,T,2600,良,14,16,磐梯山特･1勝,35.8,後方,10
5,,6,,,,,オプレントジュエル,,牝,4,3,8,9,新潟,T,2000,良,3,4,１勝ｸﾗｽ,33.1,先行,11,5,23,新潟,T,2000,稍,7,6,尖閣湾特･1勝,34.8,中団,3,5,2,東京,T,2000,良,4,3,１勝ｸﾗｽ,34.6,先行,23,11,22,福島,T,2000,良,11,5,１勝ｸﾗｽ・牝,36.0,中団,7,10,4,東京,T,2000,良,5,5,１勝ｸﾗｽ・牝,33.4,先行,9
5,,7,,,,,ミッドセンチュリー,,牡,4,3,8,9,新潟,T,2000,良,5,3,１勝ｸﾗｽ,32.7,後方,3,7,19,福島,T,1800,良,3,12,１勝ｸﾗｽ,34.9,追込,2,7,4,福島,T,2000,良,2,4,伊達特別･1勝,35.4,先行,6,5,23,新潟,T,2000,稍,3,10,尖閣湾特･1勝,34.7,差し,2,5,9,東京,T,2000,良,4,4,２勝ｸﾗｽ,34.4,差し,2
6,,8,,,,,ゴンファロニエーレ,,牡,3,13,5,30,東京,T,2400,良,1,2,未勝利,34.7,先行,3,5,10,東京,T,2000,良,4,2,未勝利,33.7,差し,6,3,29,中山,T,2200,良,3,1,未勝利,36.3,先行,9,1,25,中山,T,2000,良,10,1,新馬,34.4,中団,初,,,,,,,,,,,,
6,B,9,,,,,コウセイケンタロス,,セ,4,19,4,19,福島,T,2000,良,10,10,１勝ｸﾗｽ,37.3,後方,36,8,10,札幌,T,2600,良,11,14,未勝利,38.2,後方,11,5,24,東京,T,2000,良,16,17,未勝利,36.3,中団,2,5,11,東京,T,2000,良,10,12,未勝利,38.4,中団,11,2,23,東京,D,2100,良,13,13,未勝利,40.6,後方,4
7,B,10,,,,,フォーグッド,,セ,7,14,5,23,新潟,T,2000,稍,12,9,尖閣湾特･1勝,35.7,後方,5,4,19,福島,T,2000,良,6,5,１勝ｸﾗｽ,34.9,後方,5,3,15,中京,T,2000,良,6,9,１勝ｸﾗｽ,34.3,後方,4,2,15,東京,T,2400,良,7,9,１勝ｸﾗｽ,34.4,中団,4,1,17,中山,T,2200,良,7,10,１勝ｸﾗｽ,35.5,後方,16
7,,11,,,,,ランブルスコ,,牡,3,16,5,10,東京,T,2000,良,1,1,未勝利,33.7,差し,8,3,15,中山,T,2000,良,6,1,未勝利,35.2,中団,12,12,20,中山,T,2000,良,2,2,新馬,35.2,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
8,,12,,,,,テイキットイージー,,牡,5,3,8,9,新潟,T,2000,良,6,6,１勝ｸﾗｽ,32.9,後方,3,7,18,福島,T,2600,良,4,6,開成山特･1勝,35.9,追込,3,6,28,福島,T,2600,良,7,9,１勝ｸﾗｽ,34.7,中団,9,4,26,福島,T,2600,良,6,8,１勝ｸﾗｽ,35.6,中団,2,4,12,福島,T,2600,良,7,8,燧ヶ岳特･1勝,36.7,中団,4
8,,13,,,,,マイネルリーヒム,,牡,3,3,8,8,新潟,T,2000,良,1,2,未勝利,35.6,先行,3,7,18,福島,T,2000,良,2,11,未勝利,36.3,先行,11,5,2,新潟,T,2200,稍,9,4,未勝利,37.2,先行,3,4,11,福島,T,2000,良,5,4,未勝利,36.0,先行,4,3,15,中山,T,2000,良,4,4,未勝利,36.1,逃げ,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082904030310,2026.8.29,土,新潟,3新3,10,,1勝,芝,1400,A,2,良(暫定),曇(暫定),18,17:00,,定量,３上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ビリオネアボーイ,,牡,4,8,7,5,盛岡,D,1400,良,1,2,Ｃ１　,----,差し,3,6,14,水沢,D,1400,稍,2,1,Ｂ２　,----,先行,5,5,12,盛岡,D,1400,良,1,1,Ｃ２一,----,差し,2,4,29,水沢,D,1400,稍,1,1,Ｃ２一,----,ﾏｸﾘ,3,4,7,水沢,D,1400,稍,2,1,Ｃ２二,----,ﾏｸﾘ,4
1,,2,,,,,アルシャンティ,,牝,4,18,4,25,福島,T,1800,良,12,14,１勝ｸﾗｽ・牝,37.5,先行,12,1,31,小倉,T,1200,良,15,9,１勝ｸﾗｽ,34.4,後方,11,11,16,盛岡,D,1400,良,1,1,Ｃ１　,----,先行,4,10,20,盛岡,D,1400,稍,1,1,Ｃ１七,----,先行,2,10,7,水沢,D,1400,稍,消,--,Ｃ１十,----,,7
2,,3,,,,,キャトルエピス,,牝,4,25,3,7,中山,T,1600,稍,12,4,１勝ｸﾗｽ,37.3,先行,8,1,11,中山,T,1600,良,9,3,１勝ｸﾗｽ,36.6,中団,3,12,21,中京,T,1600,稍,3,3,１勝ｸﾗｽ,36.4,逃げ,4,11,23,東京,D,1600,良,9,4,１勝ｸﾗｽ・牝,37.5,先行,8,9,28,中山,T,1600,良,7,5,１勝ｸﾗｽ,36.0,逃げ,28
2,,4,,,,,ソードスレイプニル,,牝,3,16,5,9,新潟,T,1200,良,1,3,未勝利・若,35.7,差し,11,2,22,阪神,D,1200,良,6,8,未勝利,36.2,後方,2,2,7,東京,D,1300,良,9,9,未勝利,38.9,中団,10,11,30,東京,D,1400,良,13,11,未勝利*,38.8,後方,2,11,15,東京,D,1400,良,2,5,未勝利・牝*,38.2,先行,9
3,,5,,,,,メイリー,,牝,4,5,7,25,新潟,T,1400,良,7,13,１勝ｸﾗｽ・牝,33.6,後方,9,5,23,東京,T,1600,良,14,11,１勝ｸﾗｽ,34.3,後方,6,4,12,中山,T,1600,良,12,7,１勝ｸﾗｽ,35.3,中団,2,3,28,中京,T,1600,良,2,12,１勝ｸﾗｽ・牝,33.9,先行,14,12,21,中京,T,1600,稍,9,10,１勝ｸﾗｽ・牝,34.9,後方,10
3,,6,,,,,タイセイフレッサ,,牝,3,5,7,25,新潟,T,1400,良,11,2,１勝ｸﾗｽ・牝,34.3,中団,7,6,7,東京,T,1600,良,3,2,１勝ｸﾗｽ,34.0,差し,3,5,17,東京,T,1600,良,3,6,１勝ｸﾗｽ*,33.3,差し,10,3,7,阪神,T,1400,良,12,18,フィリーG2,35.4,中団,12,12,13,中京,T,1400,良,7,3,つわぶき･1勝,34.4,中団,6
4,,7,,,,,ベレーバスク,,牝,3,2,8,15,新潟,T,1400,良,5,4,１勝ｸﾗｽ,34.8,先行,19,4,5,中山,T,1200,重,8,3,１勝ｸﾗｽ*,35.3,先行,4,3,8,中山,T,1600,良,5,7,１勝ｸﾗｽ*,35.3,先行,3,2,14,東京,T,1400,良,8,4,１勝ｸﾗｽ*,34.1,先行,9,12,13,中京,T,1400,良,9,2,つわぶき･1勝,35.1,先行,6
4,,8,,,,,フェーダーローター,,牝,3,2,8,15,新潟,T,1400,良,17,14,１勝ｸﾗｽ,35.2,中団,8,6,21,東京,T,1600,稍,9,12,１勝ｸﾗｽ,35.7,先行,8,4,25,福島,T,1200,良,11,12,雪うさぎ･1勝,34.5,後方,3,4,5,中山,T,1200,重,4,11,１勝ｸﾗｽ*,34.6,差し,3,3,15,中山,T,1200,良,10,10,１勝ｸﾗｽ*,34.1,後方,4
5,,9,,,,,ライネリーベ,,牝,4,10,6,21,東京,T,1600,稍,4,6,１勝ｸﾗｽ,34.8,先行,15,3,7,中山,T,1600,稍,5,2,１勝ｸﾗｽ,36.2,先行,27,8,30,新潟,T,1400,良,1,2,未勝利,35.6,先行,3,8,9,新潟,T,1400,良,2,1,未勝利・牝,35.1,差し,2,7,26,新潟,T,1800,良,3,3,未勝利,33.3,差し,11
5,,10,,,,,ワカミヤイリオス,,セ,4,9,6,25,園田,D,1400,不,1,1,Ｃ２一,----,逃げ,17,2,27,姫路,D,1800,稍,5,1,Ｃ１　,----,先行,4,1,29,姫路,D,1400,良,1,1,Ｃ２一,----,先行,20,9,11,園田,D,1400,重,2,1,Ｃ１　,----,差し,3,8,22,園田,D,1400,良,1,1,Ｃ２二,----,先行,5
6,B,11,,,,,ダイユウルミナス,,牝,3,4,8,1,新潟,T,1200,良,8,11,１勝ｸﾗｽ,35.1,逃げ,2,7,18,福島,T,1200,良,10,2,未勝利,34.5,後方,2,7,5,福島,T,1200,良,2,5,未勝利,34.1,追込,12,4,11,中山,T,1600,良,10,8,未勝利,35.2,中団,8,2,14,東京,T,1400,良,7,9,未勝利,33.5,後方,初
6,,12,,,,,カシノリアーナ,,牝,3,8,7,4,福島,T,1200,良,14,12,１勝ｸﾗｽ・牝,34.6,後方,6,5,23,新潟,T,1000,稍,10,16,はやぶさ･1勝,33.6,後方,4,4,25,福島,T,1200,良,12,15,雪うさぎ･1勝,35.1,後方,12,1,31,小倉,T,1200,良,1,18,未勝利・若,34.2,差し,14,10,25,東京,T,1600,良,7,9,未勝利・牝*,35.1,後方,連
7,,13,,,,,サーロー,,牝,3,14,5,23,東京,D,1600,重,1,3,未勝利・牝,37.4,差し,4,4,25,東京,D,1600,稍,3,7,未勝利・牝,38.8,先行,3,4,5,中山,D,1800,不,11,7,未勝利・牝,41.0,中団,4,3,8,中山,D,1800,稍,4,11,未勝利・牝,41.6,差し,17,11,8,東京,D,1600,良,5,6,未勝利・牝*,38.2,中団,2
7,,14,,,,,ホットゥトロット,,牡,3,11,6,13,東京,T,1400,良,13,6,１勝ｸﾗｽ,34.1,後方,16,2,22,東京,T,1600,良,8,9,１勝ｸﾗｽ*,35.8,後方,3,1,31,東京,T,1400,良,8,14,クロッカ(L),33.3,後方,12,11,8,東京,T,1400,良,8,13,京王杯２G2,33.6,後方,10,8,31,新潟,T,1400,良,1,3,未勝利*,35.0,追込,3
7,,15,,,,,ディサイドオンミー,,牝,3,連,8,22,新潟,D,1200,良,11,7,未勝利,38.7,中団,5,7,19,函館,T,1200,重,12,9,未勝利,36.9,後方,2,7,4,函館,T,1200,良,5,7,未勝利,34.7,中団,6,5,24,東京,D,1300,稍,8,8,未勝利,38.7,中団,5,4,18,福島,T,1200,良,8,3,未勝利,35.4,中団,11
8,,16,,,,,リラベガ,,牝,3,5,7,25,新潟,T,1400,良,8,12,１勝ｸﾗｽ・牝,33.7,後方,3,7,4,福島,T,1200,良,5,3,１勝ｸﾗｽ・牝,35.0,先行,11,4,19,福島,T,1200,良,1,3,未勝利,34.3,先行,9,2,14,小倉,T,1200,良,7,3,未勝利,36.4,先行,2,2,1,小倉,T,1200,良,3,3,未勝利,34.8,先行,10
8,,17,,,,,ガミーヌ,,牝,3,連,8,22,新潟,T,1600,良,9,8,１勝ｸﾗｽ,34.7,先行,2,8,9,新潟,T,1600,良,1,11,未勝利・牝,33.3,先行,8,6,14,東京,T,1400,良,6,11,未勝利,33.9,中団,4,5,16,東京,T,1400,良,4,7,未勝利,33.9,差し,9,3,15,中京,T,1600,良,9,12,未勝利・牝,34.2,後方,14
8,,18,,,,,タイキオーベロン,,牡,4,4,8,1,新潟,T,1200,良,4,5,１勝ｸﾗｽ,34.0,差し,7,6,13,東京,T,1400,良,9,8,１勝ｸﾗｽ,34.9,先行,26,12,13,中京,T,1200,良,6,6,１勝ｸﾗｽ,33.6,先行,3,11,22,福島,T,1200,良,3,5,１勝ｸﾗｽ,34.2,差し,11,9,7,中山,T,1200,良,3,7,１勝ｸﾗｽ,33.6,先行,3
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082904030311,2026.8.29,土,新潟,3新3,11,,未勝利,芝,2000,A,4,良(暫定),曇(暫定),18,17:30,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,ウィズアツインクル,,牡,3,3,8,9,新潟,T,1200,良,8,15,未勝利,34.6,中団,6,6,28,函館,D,1000,稍,8,5,未勝利,37.2,中団,5,5,23,東京,T,1600,良,15,5,未勝利,36.2,逃げ,4,4,25,福島,T,1200,良,8,2,未勝利,35.6,中団,2,4,11,中山,T,1600,良,3,10,未勝利,35.4,逃げ,6
1,,2,,,,,ムーングレイル,,セ,3,7,7,11,福島,T,1800,良,6,3,未勝利,35.5,先行,3,6,20,東京,T,1800,稍,3,4,未勝利,35.6,逃げ,8,4,26,東京,T,1800,良,9,4,未勝利,34.8,先行,3,4,4,中山,T,1600,良,6,3,未勝利,35.2,先行,3,3,14,中京,T,1600,良,5,4,未勝利・若,34.2,中団,15
2,,3,,,,,エリュグレイス,,牝,3,21,4,5,中山,T,2000,重,11,1,未勝利,38.9,先行,4,3,7,中山,T,2000,稍,3,1,未勝利・牝,36.0,差し,8,1,12,中山,T,2000,良,2,2,未勝利,36.1,差し,9,11,8,東京,T,1800,良,2,4,新馬,34.2,差し,初,,,,,,,,,,,,
2,,4,,,,,ジーナグレイス,,牝,3,連,8,23,新潟,T,1800,良,10,6,未勝利・牝,35.5,先行,3,8,2,新潟,T,1800,良,2,16,未勝利,34.0,逃げ,4,7,4,福島,T,2000,良,12,14,未勝利・牝,37.3,中団,10,4,26,東京,T,1800,良,15,15,未勝利,34.7,後方,3,4,4,中山,T,1600,良,9,13,未勝利,35.0,中団,13
3,B,5,,,,,グランフルス,,牡,3,3,8,9,札幌,T,2000,良,10,11,未勝利,36.6,中団,2,7,25,札幌,T,1800,良,4,12,未勝利,35.2,追込,5,6,21,函館,T,1800,良,12,15,未勝利,35.1,後方,5,5,17,東京,T,1800,良,10,9,未勝利,34.2,中団,6,4,5,中山,T,2000,重,6,12,未勝利,37.6,先行,3
3,,6,,,,,レインボーワールド,,牝,3,8,7,4,福島,D,1700,重,9,15,未勝利,39.0,先行,10,4,25,福島,D,1700,良,13,12,未勝利・牝,40.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ミリオングローリー,,牡,3,3,8,9,札幌,T,2000,良,6,5,未勝利,35.7,後方,4,7,11,函館,T,1800,稍,4,9,未勝利,35.1,差し,連,7,5,函館,D,1700,良,7,6,未勝利,39.5,中団,3,6,13,東京,D,1400,重,14,5,未勝利,38.0,後方,8,4,18,福島,T,1800,良,5,3,未勝利・若,35.1,中団,3
4,B,8,,,,,スイートハイデン,,牝,3,4,8,2,新潟,T,1400,良,外,--,未勝利,----,,3,7,12,福島,T,1200,稍,5,10,未勝利,36.0,中団,8,5,16,新潟,T,1800,良,8,13,未勝利,34.9,中団,9,3,14,中京,T,2000,良,9,16,未勝利,35.8,中団,6,2,1,東京,D,1600,良,14,10,未勝利・牝,39.8,中団,3
5,,9,,,,,ヘルヴィッツ,,牡,3,3,8,11,盛岡,T,1700,良,3,1,オニキ,----,差し,5,7,5,福島,T,1800,良,7,6,未勝利,34.8,中団,8,5,10,東京,T,1600,良,6,17,未勝利,34.3,中団,3,4,21,浦和,D,1400,良,5,3,ツイン,----,中団,4,3,22,中山,D,1200,良,9,6,未勝利,39.0,中団,5
5,B,10,,,,,ノブステップ,,牡,3,2,8,16,新潟,T,2400,良,15,13,未勝利,38.7,中団,2,8,2,新潟,T,1400,良,11,14,未勝利,35.1,中団,20,3,15,中山,D,1200,良,10,6,未勝利,38.3,後方,13,12,13,阪神,T,1200,良,8,9,未勝利*,34.0,後方,2,11,29,東京,T,1800,良,9,7,未勝利*,34.7,中団,20
6,,11,,,,,ヤマニンリンキング,,牡,3,3,8,8,新潟,T,2000,良,4,7,未勝利,35.7,追込,4,7,12,福島,T,2000,稍,11,4,未勝利,36.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,,,,,イベリスアマラ,,牡,3,11,6,13,東京,T,2400,稍,11,12,未勝利,35.8,中団,12,3,22,中山,T,2000,良,6,13,未勝利,36.0,中団,8,1,24,中山,D,1800,良,13,12,未勝利,40.9,後方,11,11,9,東京,D,1600,稍,11,9,新馬,38.8,後方,初,,,,,,,,,,,,
7,,13,,,,,イノーマル,,牡,3,2,8,15,新潟,T,2000,良,11,3,未勝利,35.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,マイネルアルゴー,,牡,3,9,6,30,盛岡,T,1700,良,3,4,アメジ,----,差し,5,5,24,新潟,T,2000,稍,12,14,未勝利,36.6,後方,16,2,1,東京,T,1800,良,13,15,未勝利,35.8,中団,7,12,14,中京,T,2000,稍,13,12,未勝利*,43.5,後方,3,11,24,東京,T,2000,良,10,12,未勝利*,34.7,後方,3
7,,15,,,,,レッドレガリア,,牡,3,4,8,2,新潟,T,1800,良,3,1,未勝利,33.3,差し,15,4,19,中山,T,2000,良,3,1,未勝利,35.1,先行,4,3,21,中山,T,2200,良,2,1,未勝利,36.1,先行,12,12,28,中山,T,2000,良,2,1,新馬,34.8,差し,初,,,,,,,,,,,,
8,B,16,,,,,トーアシチフクジン,,牡,3,14,5,24,京都,D,1900,良,8,10,未勝利,38.9,後方,2,5,10,東京,D,1400,良,7,5,未勝利,36.4,後方,2,4,26,東京,D,1300,稍,12,7,未勝利,36.5,後方,18,12,20,中山,D,1800,良,8,11,未勝利*,40.0,ﾏｸﾘ,4,11,23,東京,D,1300,良,5,9,未勝利*,36.5,後方,3
8,,17,,,,,コスモアルペジオ,,牡,3,7,7,14,盛岡,T,1700,稍,2,3,アンバ,----,差し,4,6,14,函館,T,1800,良,13,12,未勝利,35.7,中団,12,3,22,中京,T,1600,良,6,11,未勝利,35.6,先行,12,12,28,中山,T,2000,良,10,9,新馬,35.8,中団,初,,,,,,,,,,,,
8,,18,,,,,ピースフルマインド,,牝,3,3,8,9,札幌,T,2000,良,9,6,未勝利,37.0,先行,3,7,19,福島,T,2000,良,10,2,未勝利・牝,37.2,先行,2,7,4,福島,T,2000,良,3,4,未勝利・牝,36.1,先行,10,4,25,東京,T,1800,良,6,2,未勝利・牝,34.6,中団,4,3,29,中山,T,1800,良,2,6,未勝利,35.3,差し,11
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082904030312,2026.8.29,土,新潟,3新3,12,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),15,18:05,,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,ペイシャラム,,牝,3,9,6,28,福島,D,1150,良,14,12,未勝利,37.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,リベラル,,牝,3,20,4,12,福島,T,1200,良,止,7,未勝利,----,,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,,,,,エリースノー,,牝,3,4,8,1,新潟,D,1200,稍,5,6,未勝利,37.6,中団,4,7,5,福島,D,1150,良,4,5,未勝利,36.8,差し,4,6,7,東京,D,1400,良,3,3,未勝利・牝,38.1,先行,2,5,24,東京,D,1400,稍,3,9,未勝利・牝,37.7,差し,5,4,18,福島,D,1150,良,7,11,未勝利,36.9,後方,8
3,B,4,,,,,チュラヴェール,,牝,3,6,7,18,函館,D,1000,良,6,3,未勝利・牝,37.7,先行,3,6,27,函館,D,1000,不,5,11,未勝利・牝,36.0,先行,2,6,13,函館,D,1000,稍,5,7,未勝利,36.1,先行,8,4,19,福島,D,1150,良,10,6,未勝利,38.3,中団,9,2,14,小倉,D,1000,良,8,3,未勝利,36.5,中団,2
3,,5,,,,,シカゴキャッツ,,牡,3,30,2,1,東京,D,1400,良,16,14,未勝利,39.3,後方,11,11,16,福島,D,1700,良,15,14,新馬,43.8,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,,,,,ペイシャダンシング,,牝,3,4,8,1,新潟,D,1200,稍,11,14,未勝利,37.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,,,,,ロンバスブレス,,牝,3,2,8,15,新潟,D,1200,良,3,3,未勝利,37.2,差し,2,8,1,新潟,D,1200,稍,4,5,未勝利,37.3,先行,6,6,20,東京,D,1400,不,5,2,未勝利・牝,36.7,中団,2,6,7,東京,D,1400,良,4,2,未勝利・牝,38.0,差し,3,5,17,新潟,D,1200,良,5,9,未勝利・牝,38.3,中団,初
5,,8,,,,,ブライティアロード,,牝,3,8,7,5,函館,T,1200,良,10,16,未勝利・牝,34.5,後方,6,5,24,新潟,T,1200,稍,13,11,未勝利,36.5,中団,16,2,1,小倉,T,1200,良,10,5,新馬,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,,,,,サンシュノジンギ,,牡,3,13,5,30,東京,T,1400,良,17,15,未勝利,34.7,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,,,,,ガヤーズベース,,牡,3,10,6,20,東京,D,1400,不,11,9,未勝利,37.1,中団,5,5,16,東京,D,1300,良,9,14,未勝利,35.7,後方,3,4,26,東京,D,1300,稍,13,9,未勝利,37.9,後方,8,3,1,中山,T,1600,良,16,7,未勝利,36.8,後方,初,,,,,,,,,,,,
6,,11,,,,,ケイツーキップ,,牝,3,5,7,25,新潟,T,1000,良,7,15,未勝利,33.6,中団,8,5,30,東京,T,1400,良,18,16,未勝利,37.1,先行,5,4,26,福島,T,1200,良,15,9,未勝利・牝,35.0,後方,2,4,12,福島,T,1200,良,5,15,未勝利,34.9,中団,初,,,,,,,,,,,,
7,B,12,,,,,カフェオドヴィー,,牡,3,8,7,5,函館,D,1000,良,12,9,未勝利,37.2,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,,,,,テラシエスタ,,牡,3,5,7,25,新潟,T,1000,良,13,10,未勝利,33.4,後方,8,5,31,東京,D,1400,良,11,8,未勝利,38.1,後方,32,10,19,新潟,T,1400,稍,11,11,新馬,35.8,後方,2,10,4,東京,T,1400,良,外,--,新馬,----,,初,,,,,,,,,,,,
8,B,14,,,,,トリエンナーレ,,牝,3,7,7,12,福島,D,1150,稍,8,14,未勝利,37.0,後方,8,5,16,東京,D,1400,良,9,10,未勝利・牝,38.1,中団,8,3,21,中京,D,1200,良,7,12,未勝利・牝,37.8,後方,10,1,11,中山,D,1800,良,15,8,未勝利・牝,45.8,中団,8,11,16,東京,D,1600,良,7,9,新馬,37.4,先行,初
8,,15,,,,,ライヴマティーニ,,牝,3,連,8,22,新潟,D,1200,良,4,13,未勝利,37.2,先行,13,5,24,東京,D,1400,稍,13,14,未勝利・牝,40.6,中団,6,4,11,福島,D,1700,良,11,12,未勝利,39.5,中団,8,2,14,東京,D,1400,良,11,15,未勝利,38.2,後方,10,12,6,中山,D,1200,良,10,3,新馬,38.6,中団,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026082907030301,2026.8.29,土,中京,3名3,1,,未勝利,芝,2000,B,4,稍(暫定),曇(暫定),18,09:50,,馬齢,２歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エンルートフライト,,牡,2,6,7,19,福島,T,2000,良,2,4,新馬,34.9,先行,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,,,,,ブラックミューズ,,牝,2,2,8,15,中京,D,1400,良,7,1,未勝利*,40.7,中団,3,7,26,新潟,T,1400,良,3,2,未勝利・牝*,34.9,差し,5,6,20,阪神,T,1400,稍,2,1,新馬,35.8,差し,初,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,,,,,プッシュザリミット,,牡,2,9,6,28,小倉,T,1200,良,9,7,新馬・九,36.1,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
