レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010401,2026.5.10,日,新潟,1新4,1,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,エクストラノート,,セ,9,4,4,12,阪神,D,1800,良,6,11,川西特別･2勝,37.1,後方,3,3,22,中京,D,1900,良,12,16,弥富特別･2勝,38.2,後方,13,12,21,阪神,D,1800,重,11,14,２勝ｸﾗｽ,38.4,後方,連,12,13,中京,D,1800,良,8,16,鳴海特別･2勝,36.5,後方,11,9,28,阪神,D,2000,良,6,11,２勝ｸﾗｽ,38.5,中団,2
2,,2,,,,,サンカルミア,,牡,5,8,3,14,中京,D,1800,良,5,7,中京スＨ･2勝,37.1,先行,15,11,29,東京,D,2100,良,7,11,２勝ｸﾗｽ,38.1,中団,3,11,8,東京,D,2100,良,5,5,神奈川新･2勝,38.4,先行,2,10,25,新潟,D,1800,良,1,1,１勝ｸﾗｽ,37.3,差し,8,8,30,新潟,D,1800,良,5,2,１勝ｸﾗｽ,37.0,後方,連
3,,3,,,,,フィールオーサム,,牝,4,7,3,22,中山,D,1800,良,6,5,２勝ｸﾗｽ・牝,40.3,逃げ,8,1,24,中山,D,1800,良,5,3,初霞賞･2勝,40.1,逃げ,2,1,12,中山,D,1800,良,1,1,１勝ｸﾗｽ・牝,38.0,逃げ,4,12,13,中京,D,1800,良,3,1,１勝ｸﾗｽ・牝,37.5,先行,3,11,24,福島,D,1700,良,14,1,１勝ｸﾗｽ・牝,40.8,先行,11
3,,4,,,,,タカサンフェイス,,牡,6,21,12,13,中山,D,1800,良,9,10,２勝ｸﾗｽ,39.1,中団,5,11,9,福島,D,1700,良,8,7,河北新報･2勝,38.2,中団,7,9,20,阪神,D,1800,良,10,3,２勝ｸﾗｽ,39.6,先行,5,8,16,新潟,D,1800,良,2,5,瀬波温泉･2勝,37.4,先行,6,7,5,小倉,D,1700,良,5,4,ターフオ･2勝,37.2,中団,4
4,,5,,,,,エイカイソウル,,牡,5,17,1,11,京都,D,1900,良,2,4,五条坂特･2勝,37.6,先行,4,12,13,中京,D,1800,良,3,6,鳴海特別･2勝,36.4,追込,85,4,27,京都,D,1900,良,9,8,ユニコーG3,38.6,後方,6,3,17,阪神,D,1800,良,1,1,１勝ｸﾗｽ*,37.1,先行,8,1,21,京都,D,1800,不,3,2,１勝ｸﾗｽ*,36.4,追込,3
4,,6,,,,,モモンウールー,,牝,5,5,4,5,阪神,D,1800,重,11,8,２勝ｸﾗｽ,37.7,後方,3,3,14,中京,D,1800,良,3,5,中京スＨ･2勝,37.0,逃げ,7,1,25,京都,T,2000,良,7,6,２勝ｸﾗｽ・牝,35.9,中団,4,12,27,阪神,T,2000,良,4,5,２勝ｸﾗｽ,35.0,差し,3,12,7,阪神,D,1800,良,10,10,豊中特別･2勝,39.3,中団,2
5,,7,,,,,ケーヴァラ,,牡,5,8,3,14,中京,D,1800,良,4,3,中京スＨ･2勝,37.2,先行,21,10,19,新潟,D,1800,重,1,3,１勝ｸﾗｽ・若,37.9,先行,16,6,26,園田,D,1400,重,1,1,Ｂ２　,----,先行,3,6,6,園田,D,1700,良,2,2,ＳＫＥ,----,先行,10,4,1,園田,D,1870,稍,2,1,Ｂ２　,----,先行,3
5,,8,,,,,オリエンタルナイト,,セ,5,6,3,28,中京,T,2200,良,12,12,ターフオ･2勝,34.4,後方,2,3,15,中山,T,1600,良,10,10,２勝ｸﾗｽ,35.0,後方,14,12,7,阪神,T,1800,良,8,7,２勝ｸﾗｽ,36.4,先行,10,9,28,阪神,T,2400,良,10,11,兵庫特Ｈ･2勝,34.7,中団,18,5,24,新潟,S,2890,良,止,8,障害未勝利,----,,2
6,B,9,,,,,メイショウクーガー,,牡,6,3,4,18,福島,D,1700,良,1,3,１勝ｸﾗｽ,38.0,先行,17,12,21,中京,D,1800,稍,6,5,１勝ｸﾗｽ,38.9,先行,2,12,6,中京,D,1900,良,5,6,１勝ｸﾗｽ,38.3,中団,28,5,25,新潟,D,1800,稍,4,2,１勝ｸﾗｽ,38.3,先行,3,5,3,新潟,D,1800,稍,2,2,１勝ｸﾗｽ,37.7,先行,6
6,,10,,,,,カゼノタカトシ,,牡,4,6,3,28,中山,D,1800,重,11,8,２勝ｸﾗｽ,39.4,先行,17,11,29,東京,D,2100,良,8,8,２勝ｸﾗｽ,38.9,先行,13,8,30,新潟,D,1800,良,1,1,１勝ｸﾗｽ,37.3,先行,4,8,2,新潟,D,1800,良,2,4,１勝ｸﾗｽ,38.2,先行,4,7,5,福島,D,1700,稍,4,8,１勝ｸﾗｽ,38.6,先行,15
7,,11,,,,,マンオブザマッチ,,牡,4,11,2,22,小倉,D,1700,良,1,2,１勝ｸﾗｽ,38.6,先行,9,12,20,阪神,D,1800,良,2,6,１勝ｸﾗｽ,36.8,先行,2,12,7,中京,D,1800,良,6,7,１勝ｸﾗｽ,38.3,先行,2,11,24,福島,D,1700,良,4,6,１勝ｸﾗｽ・若,37.9,追込,9,9,20,阪神,D,1800,良,9,9,１勝ｸﾗｽ,37.9,中団,13
7,,12,,,,,ユイノマチブセ,,牡,6,32,9,28,中山,D,1800,良,12,8,２勝ｸﾗｽ,40.6,逃げ,4,8,31,新潟,D,1800,良,4,5,両津湾特･2勝,37.3,先行,4,8,2,新潟,D,1800,良,10,7,苗場特別･2勝,40.5,逃げ,39,11,3,福島,D,1700,重,8,4,河北新報･2勝,39.3,先行,11,8,17,新潟,D,1800,良,10,4,瀬波温泉･2勝,39.6,先行,3
8,,13,,,,,タガノマルアフ,,牡,4,23,11,29,東京,D,2100,良,14,10,２勝ｸﾗｽ,40.4,後方,6,10,19,京都,D,1800,良,12,12,聚楽第特･2勝,38.6,後方,8,8,24,中京,D,1800,良,1,4,１勝ｸﾗｽ,38.0,先行,2,8,10,中京,D,1900,良,7,4,１勝ｸﾗｽ,38.2,中団,11,5,25,京都,D,1800,重,11,15,１勝ｸﾗｽ*,37.9,後方,2
8,,14,,,,,フラッシング,,牡,5,8,3,15,阪神,D,1800,良,5,11,２勝ｸﾗｽ,37.7,後方,3,2,22,阪神,D,1400,良,10,14,２勝ｸﾗｽ,36.9,中団,2,2,7,小倉,T,1800,稍,13,13,ＲＫＢ賞･2勝,36.3,後方,12,11,15,福島,D,1700,良,6,12,西郷特Ｈ･2勝,37.5,中団,16,7,26,札幌,D,1700,良,14,11,桑園特別･2勝,39.2,後方,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010411,2026.5.10,日,新潟,1新4,11,谷川岳Ｓ,OP(L),芝,1400,B,2,良(暫定),晴(暫定),16,15:15,,別定,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,メイショウチタン,,牡,9,6,3,29,阪神,T,1600,良,3,10,六甲Ｓ(L),34.8,逃げ,5,2,21,阪神,T,1400,良,13,17,阪急杯G3,35.0,中団,2,2,10,東京,T,1600,良,14,15,東京新聞G3,34.8,逃げ,12,11,16,東京,T,1400,良,16,10,オーロＨ(L),35.5,逃げ,27,5,10,東京,T,1800,稍,18,14,エプソムG3,38.8,逃げ,5
2,,2,,,,,ニシノエージェント,,牡,4,10,3,1,中山,T,1800,良,14,11,中山記念G2,35.1,中団,8,1,4,中山,T,2000,良,14,9,中山金杯ＨG3,34.3,後方,31,6,1,東京,T,2400,良,16,17,東京優駿G1,35.3,後方,6,4,20,中山,T,2000,良,13,14,皐月賞G1,35.3,中団,13,1,19,中山,T,2000,良,1,11,京成杯G3,35.4,差し,6
3,,3,,,,,マサノカナリア,,牝,5,7,3,22,中京,T,1400,良,17,15,愛知杯G3,34.9,中団,4,2,21,阪神,T,1400,良,10,12,阪急杯G3,34.5,中団,7,1,4,京都,T,1600,良,10,11,京都金杯ＨG3,34.6,先行,33,5,18,東京,T,1600,良,14,17,ヴィクトG1,34.7,中団,8,3,22,阪神,T,1400,良,1,8,立雲峡Ｈ･3勝,34.0,先行,4
3,,4,,,,,ビーアストニッシド,,牡,7,11,2,22,小倉,T,1800,良,13,15,小倉大賞ＨG3,35.5,後方,9,12,21,中山,T,1800,重,7,13,ディセン(L),35.5,中団,12,9,28,阪神,T,1600,良,11,11,ポートア(L),34.5,中団,20,5,10,東京,T,1800,稍,17,18,エプソムG3,37.9,先行,2,4,27,京都,T,1600,良,9,8,マイラーG2,35.8,逃げ,6
4,,5,,,,,グレイイングリーン,,牡,8,6,3,29,阪神,T,1600,良,6,6,六甲Ｓ(L),34.0,後方,5,2,21,阪神,T,1400,良,11,11,阪急杯G3,34.7,中団,8,12,27,阪神,T,1400,良,4,13,阪神カッG2,34.0,差し,6,11,16,東京,T,1400,良,7,14,オーロＨ(L),33.3,後方,5,10,13,京都,T,1400,良,13,13,スワンＳG2,33.3,後方,7
4,,6,,,,,グロリアラウス,,セ,5,11,2,21,阪神,T,1400,良,12,10,阪急杯G3,35.2,中団,8,12,27,阪神,T,1400,良,12,9,阪神カッG2,36.1,先行,4,11,29,東京,T,1600,良,4,9,キャピタ(L),34.6,先行,14,8,24,新潟,T,1400,良,4,4,朱鷺Ｓ(L),35.0,追込,13,5,25,東京,T,1400,良,1,2,フリーウ･3勝,34.4,先行,3
5,B,7,,,,,ランフォーヴァウ,,牝,4,8,3,15,中山,T,1600,良,6,9,東風Ｓ(L),34.2,中団,9,1,12,中山,T,1600,良,4,12,ニューイ(L),34.5,逃げ,3,12,20,中山,T,1600,良,15,15,ターコイＨG3,34.2,後方,9,10,19,京都,T,2000,良,13,18,秋華賞G1,35.1,後方,5,9,14,阪神,T,1800,良,15,15,ローズＳG2,35.4,後方,27
5,,8,,,,,アクートゥス,,セ,6,4,4,12,中山,T,1200,良,6,13,春雷ＳＨ(L),33.3,後方,2,3,29,阪神,T,1600,良,12,9,六甲Ｓ(L),35.1,中団,19,11,16,東京,T,1400,良,14,7,オーロＨ(L),34.5,中団,3,10,26,東京,D,1400,不,14,9,神無月Ｓ,35.1,後方,12,8,2,中京,T,1400,良,1,3,豊明ＳＨ･3勝,32.9,差し,連
6,,9,,,,,アルテヴェローチェ,,牡,4,11,2,21,阪神,T,1400,良,6,16,阪急杯G3,33.8,後方,3,2,1,京都,T,1200,良,13,15,シルクロＨG3,33.0,後方,12,11,8,京都,D,1200,良,13,5,室町ＳＨ,37.0,先行,4,10,13,京都,T,1400,良,15,6,スワンＳG2,34.5,先行,22,5,11,東京,T,1600,良,13,8,ＮＨＫマG1,35.3,中団,5
6,,10,,,,,アルセナール,,牝,5,22,12,7,中山,T,1200,良,12,12,ラピスラ(L),33.1,後方,19,7,27,新潟,T,1600,良,15,7,関屋記念ＨG3,34.6,先行,11,5,10,東京,T,1600,稍,1,2,分倍河原･3勝,33.4,先行,8,3,15,中山,T,1600,良,3,2,幕張ＳＨ･3勝,35.0,差し,8,1,19,中山,T,1600,良,3,5,若潮Ｓ･3勝,34.3,差し,18
7,,11,,,,,クランフォード,,牝,5,4,4,11,阪神,T,1600,良,4,8,阪神牝馬G2,33.4,先行,2,3,29,阪神,T,1600,良,2,4,六甲Ｓ(L),34.1,先行,9,1,24,京都,T,1600,良,12,7,睦月Ｓ,33.7,中団,6,12,13,阪神,T,1600,良,7,9,リゲルＳ(L),33.4,中団,28,6,1,京都,T,1400,良,8,2,安土城Ｈ(L),33.7,中団,10
7,B,12,,,,,ナムラアトム,,牡,5,11,2,21,阪神,T,1400,良,17,8,阪急杯G3,35.4,中団,3,2,1,京都,T,1200,良,10,11,シルクロＨG3,32.6,後方,3,1,11,京都,T,1200,良,4,5,淀短距離(L),34.0,差し,8,11,16,東京,T,1400,良,4,9,オーロＨ(L),33.5,差し,14,8,10,札幌,T,1200,良,6,6,ＵＨＢ賞,34.0,中団,6
8,,13,,,,,シンフォーエバー,,牡,4,12,2,14,ｻｳｼﾞ,T,1351,良,13,--,１３５G2,----,不明,6,1,4,京都,T,1600,良,16,10,京都金杯ＨG3,35.5,逃げ,9,11,2,京都,T,1600,良,15,6,まほろＨ(L),36.0,先行,11,8,17,中京,T,1600,良,2,7,中京記念G3,34.0,逃げ,3,7,27,新潟,T,1600,良,10,8,関屋記念ＨG3,34.8,逃げ,6
8,B,14,,,,,サトノカルナバル,,牡,4,12,2,14,京都,T,1600,良,12,8,洛陽ＳＨ(L),33.7,中団,8,12,20,阪神,T,1200,良,9,2,タンザナＨ,33.3,中団,27,6,15,東京,T,1400,稍,14,1,パラダＨ(L),38.2,後方,5,5,11,東京,T,1600,良,6,7,ＮＨＫマG1,34.5,中団,12,2,16,東京,T,1800,良,5,3,共同通信G3,34.2,先行,15
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010412,2026.5.10,日,新潟,1新4,12,,1勝,芝,1200,B,2,良(暫定),晴(暫定),16,16:00,,定量,４上
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,B,1,,,,,アスクヴォルテージ,,牡,4,3,4,18,阪神,T,1600,良,6,2,１勝ｸﾗｽ,32.8,中団,3,3,29,中京,T,1600,良,3,5,１勝ｸﾗｽ,33.6,差し,5,2,22,阪神,D,1800,良,9,2,１勝ｸﾗｽ,41.5,先行,4,1,25,京都,T,1800,良,5,7,１勝ｸﾗｽ,35.2,先行,26,7,26,新潟,T,1800,良,9,3,１勝ｸﾗｽ,33.9,後方,12
2,,2,,,,,ラブアイミー,,牝,4,3,4,18,福島,T,1200,良,9,13,１勝ｸﾗｽ,34.5,中団,7,3,1,小倉,T,1200,良,6,16,１勝ｸﾗｽ,34.9,後方,3,2,7,小倉,T,1200,稍,6,16,１勝ｸﾗｽ・牝,34.7,中団,9,12,7,阪神,D,1200,良,10,10,１勝ｸﾗｽ・牝,39.1,中団,6,10,25,新潟,T,1000,良,17,15,稲光特別･1勝,33.1,後方,9
3,,3,,,,,カイトグート,,牝,5,15,1,24,中山,T,1600,良,11,9,１勝ｸﾗｽ,35.3,中団,6,12,14,中京,T,1600,稍,6,12,１勝ｸﾗｽ,34.6,中団,5,11,8,東京,T,1600,良,10,11,１勝ｸﾗｽ,34.6,逃げ,3,10,18,東京,T,1400,良,9,13,１勝ｸﾗｽ,34.3,中団,2,10,5,東京,T,1400,良,7,8,１勝ｸﾗｽ,34.0,先行,16
4,,4,,,,,ホウオウショコラ,,牝,4,8,3,15,中山,D,1200,良,13,4,１勝ｸﾗｽ・牝,38.5,中団,14,12,7,中京,D,1400,良,8,5,１勝ｸﾗｽ・牝,38.4,先行,4,11,9,福島,T,1800,良,16,2,二本松特･1勝,38.0,先行,34,3,15,中山,T,1600,良,4,9,アネモネ(L),35.4,先行,8,1,19,中山,T,1600,良,1,3,新馬,35.2,逃げ,初
4,B,5,,,,,グレースルージュ,,牝,5,11,2,21,小倉,T,1200,良,18,18,１勝ｸﾗｽ,36.5,中団,17,10,25,新潟,D,1200,良,15,13,１勝ｸﾗｽ・牝,40.2,中団,8,8,31,中京,D,1200,良,12,9,１勝ｸﾗｽ,40.2,中団,29,2,8,小倉,T,1200,稍,17,16,１勝ｸﾗｽ・牝,36.6,中団,13,11,9,福島,T,1200,良,14,12,１勝ｸﾗｽ・牝,37.8,先行,17
5,,6,,,,,セディバン,,牡,4,3,4,18,福島,T,1200,良,6,8,１勝ｸﾗｽ,34.0,中団,8,2,21,小倉,T,1200,良,8,3,１勝ｸﾗｽ,34.6,中団,4,1,25,小倉,T,1200,良,11,3,八幡特別･1勝,34.7,先行,5,12,20,阪神,D,1200,良,10,3,１勝ｸﾗｽ,37.3,中団,11,10,4,京都,T,1200,重,3,5,１勝ｸﾗｽ,34.2,差し,23
5,,7,,,,,ジェニファー,,牝,5,3,4,19,福島,T,1200,良,4,3,須賀川特･1勝,34.5,逃げ,7,3,1,小倉,T,1200,良,9,1,１勝ｸﾗｽ,36.5,先行,4,2,1,小倉,T,1200,良,2,1,１勝ｸﾗｽ,34.5,逃げ,11,11,15,福島,T,1200,良,2,4,１勝ｸﾗｽ・若,34.7,先行,4,10,19,新潟,T,1200,稍,15,4,１勝ｸﾗｽ,35.9,中団,2
6,,8,,,,,ルパヴィヨン,,牝,4,10,2,28,小倉,T,1200,稍,10,2,１勝ｸﾗｽ,34.8,中団,3,2,8,小倉,T,1200,良,2,4,１勝ｸﾗｽ,34.7,差し,7,12,20,中京,T,1400,稍,10,6,１勝ｸﾗｽ,34.8,中団,10,10,13,東京,T,1600,良,9,3,１勝ｸﾗｽ,34.3,先行,11,7,27,新潟,T,1400,良,8,1,１勝ｸﾗｽ・牝,34.7,中団,7
6,,9,,,,,アーサーズウェイン,,牝,4,2,4,25,福島,T,1200,良,5,8,１勝ｸﾗｽ・若,33.9,後方,8,2,28,小倉,T,1200,稍,12,5,１勝ｸﾗｽ,34.8,中団,4,2,1,小倉,T,1800,良,10,11,１勝ｸﾗｽ・若,35.8,逃げ,11,11,15,福島,T,1200,良,7,6,１勝ｸﾗｽ・若,34.7,中団,6,10,4,京都,T,1200,重,6,14,１勝ｸﾗｽ,34.1,中団,8
7,,10,,,,,ベルファスト,,牝,5,3,4,18,福島,T,1200,良,2,1,１勝ｸﾗｽ,34.8,先行,8,2,22,小倉,T,1200,良,3,3,１勝ｸﾗｽ・牝,35.1,先行,2,2,7,小倉,T,1200,稍,2,2,１勝ｸﾗｽ・牝,35.1,先行,13,11,9,京都,T,1400,重,8,11,１勝ｸﾗｽ,35.4,先行,12,8,17,札幌,T,1500,稍,10,11,１勝ｸﾗｽ・牝,36.6,中団,35
7,,11,,,,,パリコレジェンヌ,,牝,4,8,3,15,中京,T,1200,良,12,13,１勝ｸﾗｽ,33.6,後方,5,2,8,小倉,T,1200,良,12,7,１勝ｸﾗｽ,34.9,中団,7,12,20,中京,T,1400,稍,8,12,１勝ｸﾗｽ,35.4,中団,11,10,4,京都,T,1200,重,18,6,１勝ｸﾗｽ,34.6,後方,9,8,2,中京,T,1200,良,1,8,未勝利,33.6,差し,2
8,,12,,,,,ノボリリア,,牝,4,12,2,14,小倉,T,1200,良,7,1,１勝ｸﾗｽ,35.1,中団,8,12,20,中京,T,1400,稍,3,3,１勝ｸﾗｽ,34.9,差し,2,12,7,中京,T,1400,良,4,3,１勝ｸﾗｽ,34.6,逃げ,18,8,3,中京,T,1400,良,2,14,１勝ｸﾗｽ,34.3,先行,3,7,13,小倉,T,1200,良,1,12,未勝利・牝,35.4,逃げ,7
8,,13,,,,,セガンティーニ,,牝,4,3,4,18,福島,T,1200,良,10,4,１勝ｸﾗｽ,34.9,中団,7,2,28,小倉,T,1200,稍,4,1,１勝ｸﾗｽ,35.0,先行,連,2,22,小倉,T,1200,良,4,5,１勝ｸﾗｽ・牝,34.5,差し,13,11,20,名古,D,1500,良,1,1,しし座,----,逃げ,2,11,7,名古,D,1500,良,1,1,Ｂ３組,----,逃げ,4
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051005020601,2026.5.10,日,東京,2東6,1,,未勝利,ダート,1600,,2,良(暫定),晴(暫定),16,10:05,牝,馬齢,３歳
枠番,B,番,印,M2,M3,M4,馬名S,Ｃ,性別,年齢,間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･1走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･2走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･3走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･4走前,上り3F,決手,前走間隔,月,日,場所,TD,距離,馬場状態,着順,人気,ﾚｰｽ名･5走前,上り3F,決手,前走間隔
1,,1,,,,,トラストレガート,,牝,3,5,4,5,中山,D,1800,不,7,15,未勝利・牝,39.5,後方,3,3,15,中山,D,1800,良,7,9,未勝利・牝,41.0,中団,9,1,12,中山,D,1800,良,8,16,未勝利・牝,39.9,後方,2,12,28,中山,D,1800,良,13,13,未勝利*,40.6,後方,10,10,19,新潟,T,2000,稍,11,10,未勝利*,36.8,後方,3
1,,2,,,,,バーヴァンシー,,牝,3,2,4,26,東京,D,1400,稍,7,12,未勝利・牝,37.6,中団,15,1,12,中山,D,1800,良,10,10,未勝利・牝,39.7,後方,連,1,4,中山,D,1200,稍,6,11,未勝利・牝,38.5,後方,5,11,29,東京,T,1400,良,9,11,未勝利*,34.1,後方,13,8,30,新潟,D,1800,良,9,5,未勝利*,41.5,中団,5
2,,3,,,,,ゴールドビリーヴ,,牝,3,5,4,5,中山,D,1800,不,4,8,未勝利・牝,38.7,差し,3,3,14,中山,D,1800,良,8,12,未勝利・牝,39.5,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,,,,,ビッグベンメロディ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,,,,,イセッセイ,,牝,3,4,4,15,笠松,D,1400,稍,4,7,鵜沼宿,----,先行,5,3,7,中山,D,1200,重,15,16,未勝利,38.7,後方,6,1,25,中山,D,1200,良,12,16,未勝利,39.4,後方,3,1,4,中山,D,1200,稍,9,15,新馬,39.7,中団,初,,,,,,,,,,,,
3,,6,,,,,コスモエーヴィヒ,,牝,3,連,5,3,新潟,T,2000,稍,15,11,未勝利・牝,37.1,中団,20,12,14,中京,T,2000,稍,9,11,未勝利*,36.7,中団,4,11,16,東京,T,1800,良,13,12,未勝利*,35.8,後方,17,7,19,福島,T,1800,良,7,8,未勝利*,37.7,中団,2,7,5,福島,T,1800,稍,5,5,未勝利*,36.8,中団,3
4,,7,,,,,タートルインメイ,,牝,3,3,4,19,中山,D,1800,良,5,9,未勝利・牝,38.8,中団,3,3,28,中山,T,1800,稍,11,8,１勝ｸﾗｽ*,36.5,先行,4,3,1,中山,D,1800,稍,14,7,未勝利・牝,46.2,後方,3,2,10,東京,D,1600,稍,8,7,未勝利・牝,39.2,先行,3,1,18,中山,D,1800,良,3,9,未勝利・牝,41.5,先行,10
4,,8,,,,,カラクリスピリッツ,,牝,3,2,4,25,東京,D,1400,稍,13,11,未勝利,37.6,後方,4,3,28,中山,D,1200,重,11,4,未勝利,38.4,中団,2,3,15,中山,D,1200,良,4,3,未勝利,37.6,差し,5,2,10,東京,D,1600,稍,7,12,未勝利・牝,39.0,中団,19,9,27,中山,D,1800,良,11,14,新馬,40.4,中団,初
5,,9,,,,,グラスベリー,,牝,3,4,4,11,中山,D,1800,重,6,15,未勝利・牝,40.5,中団,9,2,10,東京,D,1600,稍,13,11,未勝利・牝,39.5,後方,9,12,6,中山,D,1800,良,10,11,未勝利・牝*,41.5,後方,3,11,16,福島,D,1700,良,11,12,新馬,40.6,後方,初,,,,,,,,,,,,
5,,10,,,,,ジェイエルグリーン,,牝,3,連,5,2,東京,D,1400,重,10,7,未勝利・牝,39.5,先行,5,3,28,中山,D,1200,重,8,8,未勝利・牝,37.1,後方,4,2,28,中山,D,1800,重,5,7,未勝利,40.9,先行,5,1,25,中山,D,1800,良,13,7,未勝利・牝,44.8,先行,初,,,,,,,,,,,,
6,,11,,,,,レディホークダイヤ,,牝,3,3,4,18,福島,T,1800,良,13,12,未勝利・若,36.1,後方,10,2,10,東京,T,1600,良,9,9,新馬,34.6,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,12,,,,,ウィッシュリスト,,牝,3,3,4,18,福島,T,2000,良,15,15,未勝利・牝,37.9,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,B,13,,,,,レディソフィア,,牝,3,7,3,22,中京,D,1400,良,12,15,未勝利,38.9,後方,8,1,25,中山,D,1800,良,16,12,新馬,45.4,後方,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,,,,,サファイアテソーロ,,牝,3,20,12,21,中山,T,1600,重,13,13,新馬,37.7,中団,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,,,,,オニノウタゲ,,牝,3,3,4,18,福島,D,1150,良,9,13,未勝利,37.7,後方,10,2,7,京都,D,1400,良,12,11,未勝利,38.4,中団,2,1,24,中山,D,1200,良,6,11,未勝利・牝,38.5,中団,10,11,16,東京,T,1600,良,9,3,新馬,36.6,先行,初,,,,,,,,,,,,
8,,16,,,,,ユーゲットミー,,牝,3,2,4,26,福島,T,1800,良,9,9,未勝利,35.1,中団,22,11,23,東京,T,1800,良,15,12,未勝利・牝*,35.7,先行,連,11,15,福島,T,2000,良,9,12,未勝利*,36.1,中団,10,9,7,中山,T,2000,良,4,5,未勝利*,34.2,差し,2,8,24,新潟,T,1600,良,6,12,新馬・牝,33.8,後方,初
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
