日付,馬名,スコア,レースID
2026.2.8,ウィンターガーデン,9.9,2026020810010607
2026.3.2,ウィンターガーデン,5.6,2026032109010907
2026.4.1,ウィンターガーデン,33.7,2026041109020507
2026.2.2,ウィンターダフネ,3.1,2026022809010308
2026.4.1,ウィンターダフネ,24.8,2026041909020812
2026.6.6,ウィンターブリーズ,20.0,2026060605030105
2026.2.2,ウィンターベル,19.1,2026022806020108
2026.2.1,ウィンダミア,8.4,2026021505010612
2026.3.7,ウィンドフォール,18.7,2026030706020310
2026.4.5,ウィンドフォール,8.7,2026040506030410
2026.1.1,ウィープディライト,30.0,2026011108010410
2026.2.1,ウィープディライト,5.7,2026020108020210
2026.1.3,ウイルソン,7.8,2026013105010105
2026.4.1,ウイルソン,42.4,2026041809020704
2026.5.1,ウイルソン,74.6,2026051608030705
2026.1.5,ウインアイオライト,27.0,2026010506010211
2026.2.1,ウインアイオライト,9.1,2026020108020211
2026.3.2,ウインアイルグロウ,5.2,2026032806030105
2026.2.7,ウインアクトゥール,8.0,2026020710010510
2026.3.8,ウインアクトゥール,30.6,2026030806020408
2026.2.1,ウインアトム,17.4,2026021408020505
2026.5.1,ウインアトム,0.7,2026051008030605
2026.5.3,ウインアトム,28.9,2026053008031104
2026.1.1,ウインアプローチ,9.1,2026011806010705
2026.5.1,ウインアプローチ,65.7,2026051005020603
2026.5.3,ウインアプローチ,62.3,2026053105021204
2026.1.2,ウインアベリア,13.8,2026012510010207
2026.3.1,ウインアリス,8.4,2026031506020612
2026.4.2,ウインアリス,1.0,2026042503010512
2026.2.1,ウインアルドーレ,19.1,2026020108020209
2026.2.2,ウインアルドーレ,4.2,2026022109010112
2026.4.4,ウインアルドーレ,11.8,2026040406030310
2026.5.3,ウインアルドーレ,15.0,2026053005021109
2026.1.3,ウインアレグロ,3.1,2026013108020101
2026.1.4,ウインアレグロ,13.8,2026010408010104
2026.1.1,ウインイザナミ,25.6,2026011106010408
2026.2.1,ウインイザナミ,1.0,2026020105010206
2026.4.1,ウインイザナミ,6.6,2026041103010112
2026.5.1,ウインイザナミ,17.9,2026051005020606
2026.6.6,ウインイザナミ,16.8,2026060605030110
2026.1.5,ウインイメル,3.5,2026010506010204
2026.2.2,ウインイメル,3.1,2026022806020107
2026.3.2,ウインイメル,4.2,2026032206020808
2026.4.1,ウインイメル,17.4,2026041106030508
2026.1.3,ウインイルネージュ,8.0,2026013110010312
2026.2.7,ウインイルネージュ,4.2,2026020710010509
2026.5.1,ウインイルネージュ,9.3,2026051604010509
2026.3.8,ウインエンブレム,12.4,2026030806020403
2026.4.2,ウインエンブレム,3.5,2026042505020103
2026.1.2,ウインエーデル,3.1,2026012410010111
2026.2.2,ウインオーディン,30.0,2026022205010810
2026.4.1,ウインオーディン,21.0,2026041906030812
2026.5.2,ウインオーディン,11.9,2026052405021010
2026.3.2,ウインカトリーヌ,32.5,2026032909020201
2026.3.2,ウインカーネリアン,1.5,2026032907010611
2026.1.1,ウインガネーシャ,8.5,2026011106010405
2026.2.1,ウインガネーシャ,13.8,2026020105010202
2026.4.1,ウインガネーシャ,7.9,2026041906030803
2026.5.1,ウインガネーシャ,24.8,2026051004010403
2026.5.2,ウインガネーシャ,20.0,2026052305020903
2026.4.1,ウインキングリー,9.7,2026041909020805
2026.1.2,ウインクリンゲル,17.4,2026012408010803
2026.2.7,ウインクリンゲル,5.3,2026020708020302
2026.4.1,ウインクリンゲル,33.7,2026041806030704
2026.2.2,ウイングサンライズ,6.1,2026022209010205
2026.3.2,ウイングサンライズ,6.6,2026032809020105
2026.2.2,ウイングスオブラヴ,5.3,2026022210011007
2026.4.1,ウイングスオブラヴ,4.8,2026041203010212
2026.2.1,ウイングラナート,5.6,2026021005010404
2026.5.1,ウイングラナート,0.5,2026051705020801
2026.2.2,ウイングランブルー,13.8,2026022810011105
2026.4.1,ウイングリフィス,21.0,2026041209020602
2026.1.1,ウイングレイテスト,25.6,2026011706010611
2026.2.2,ウイングレイテスト,6.8,2026022806020111
2026.4.1,ウインサルーテ,11.9,2026041803010306
2026.1.2,ウインシャリーフ,3.1,2026012510010207
2026.1.5,ウインシャリーフ,12.4,2026010506010205
2026.2.7,ウインシャリーフ,3.1,2026020710010506
2026.4.1,ウインシャリーフ,2.6,2026041903010403
2026.5.1,ウインシャリーフ,21.0,2026051705020804
2026.1.2,ウインシャーガス,38.2,2026012510010208
2026.3.2,ウインシャーガス,12.4,2026032106020709
2026.4.1,ウインシャーガス,65.7,2026041206030608
2026.1.3,ウインシュクラン,44.6,2026013110010305
2026.2.2,ウインシュクラン,39.5,2026022110010904
2026.4.1,ウインシュクラン,37.1,2026041203010211
2026.4.1,ウインスターリング,8.3,2026041103010105
2026.5.1,ウインスターリング,6.6,2026051705020805
2026.5.3,ウインスターリング,15.0,2026053005021102
2026.1.2,ウインスノーライト,3.1,2026012508010910
2026.3.1,ウインスノーライト,4.2,2026030106020210
2026.3.2,ウインスノーライト,6.6,2026032906030210
2026.3.1,ウインスフェーン,5.2,2026031507010203
2026.1.1,ウインターアヘッド,8.5,2026011206010503
2026.1.1,ウインターブレス,30.0,2026011206010506
2026.3.2,ウインターブレス,45.9,2026032906030205
2026.3.7,ウインターブレス,39.5,2026030706020305
2026.5.1,ウインターブレス,45.9,2026051704010605
2026.5.2,ウインテラジーナ,8.3,2026052405021004
2026.3.7,ウインディナナコ,5.7,2026030706020301
2026.1.1,ウインデイジー,27.0,2026011208010509
2026.2.2,ウインデイジー,13.8,2026022110010910
2026.3.2,ウインデイジー,20.3,2026032109010909
2026.5.1,ウインデイジー,21.4,2026051008030609
2026.1.1,ウインデイブレイク,1.0,2026011006010302
2026.2.1,ウインデイブレイク,12.5,2026021008020402
2026.1.3,ウイントッペン,8.0,2026013110010306
2026.2.2,ウイントッペン,4.2,2026022109010103
2026.1.4,ウイントレメンデス,33.3,2026010408010110
2026.2.2,ウイントレメンデス,39.5,2026022205010810
2026.4.1,ウイントレメンデス,23.3,2026041209020610
2026.2.1,ウイントワイライト,4.2,2026020105010210
2026.3.2,ウイントワイライト,9.1,2026032207010411
2026.1.3,ウインドオブヘヴン,17.4,2026013105010106
2026.3.1,ウインドオブヘヴン,17.4,2026030106020202
2026.4.2,ウインドオブヘヴン,10.4,2026042605020205
2026.4.4,ウインドオブヘヴン,26.8,2026040406030306
2026.5.2,ウインドオブヘヴン,23.3,2026052305020904
2026.3.2,ウインドオルフェ,11.2,2026032807010503
2026.5.3,ウインドオルフェ,9.7,2026053108031205
2026.1.2,ウインドトリック,20.1,2026012510010202
2026.2.1,ウインドトリック,27.0,2026021410010702
2026.2.2,ウインドトリック,34.3,2026022810011102
2026.3.2,ウインドトリック,28.9,2026032907010604
2026.2.1,ウインドファルクス,8.0,2026021005010412
2026.4.1,ウインドファルクス,15.0,2026041903010412
2026.4.5,ウインドファルクス,31.0,2026040506030408
2026.5.1,ウインドファルクス,5.7,2026051005020607
2026.2.2,ウインドラート,9.1,2026022205010806
2026.3.2,ウインドラート,25.6,2026032107010308
2026.4.1,ウインドラート,24.8,2026041203010206
2026.5.2,ウインドラート,21.0,2026052405021009
2026.1.1,ウインドワンピース,9.1,2026011806010706
2026.2.2,ウインドワンピース,5.6,2026022806020107
2026.5.1,ウインドワンピース,6.6,2026051605020708
2026.1.1,ウインネモフィラ,8.5,2026011806010707
2026.2.2,ウインネモフィラ,5.6,2026022110010910
2026.2.2,ウインハルフォード,13.8,2026022210011002
2026.5.3,ウインハルフォード,15.0,2026053008031103
2026.1.2,ウインビギニング,47.0,2026012406010804
2026.4.1,ウインビギニング,100.0,2026041103010101
2026.5.2,ウインビギニング,81.6,2026052305020902
2026.6.7,ウインビギニング,74.0,2026060705030203
2026.1.1,ウインビスタ,4.2,2026011008010306
2026.1.3,ウインビスタ,9.1,2026013108020106
2026.3.2,ウインファイネスト,6.8,2026032207010404
2026.5.1,ウインファイネスト,8.3,2026051604010505
2026.6.6,ウインファイネスト,7.9,2026060605030106
2026.1.1,ウインファヴォリ,1.0,2026011006010306
2026.4.4,ウインファヴォリ,2.4,2026040406030307
2026.5.1,ウインファヴォリ,15.0,2026051705020808
2026.5.2,ウインブリザード,17.3,2026052404010805
2026.2.2,ウインプライム,3.1,2026022105010706
2026.5.1,ウインプライム,2.2,2026051004010405
2026.5.1,ウインプライム,14.5,2026051604010504
2026.1.1,ウインベアトリス,12.4,2026011006010310
2026.2.1,ウインベラーノ,12.5,2026020110010408
2026.2.2,ウインベラーノ,17.4,2026022210011009
2026.1.1,ウインベルチェーロ,8.5,2026011206010506
2026.1.2,ウインベルチェーロ,5.6,2026012506010902
2026.2.1,ウインボレロ,27.0,2026021410010712
2026.4.2,ウインボレロ,6.1,2026042603010609
2026.5.1,ウインボレロ,47.8,2026051704010607
2026.2.1,ウインポセイドン,5.6,2026021510010807
2026.3.8,ウインポセイドン,15.0,2026030809010607
2026.4.1,ウインポセイドン,53.4,2026041903010407
2026.4.5,ウインポセイドン,31.0,2026040509020406
2026.1.3,ウインポーシャ,13.8,2026013110010302
2026.4.1,ウインポーシャ,33.7,2026041803010302
2026.5.1,ウインポーシャ,65.7,2026051704010605
2026.1.2,ウインマイルート,25.6,2026012410010110
2026.4.1,ウインマイルート,35.7,2026041903010410
2026.3.1,ウインマスカレード,42.7,2026031507010212
2026.5.1,ウインマスカレード,40.5,2026051704010609
2026.3.1,ウインマデイラ,7.3,2026030110011206
2026.3.2,ウインマデイラ,1.0,2026032209011004
2026.4.1,ウインマデイラ,2.6,2026041109020503
2026.1.3,ウインマニフィーク,18.5,2026013110010307
2026.2.1,ウインマニフィーク,20.1,2026021410010705
2026.2.2,ウインマニフィーク,57.6,2026022810011106
2026.4.1,ウインマニフィーク,42.4,2026041803010305
2026.5.9,ウインマニフィーク,65.7,2026050904010306
2026.1.2,ウインモアナ,1.0,2026012506010912
2026.2.7,ウインモアナ,1.0,2026020710010506
2026.1.1,ウインモナーク,8.5,2026011706010611
2026.3.1,ウインモナーク,3.1,2026031509010811
2026.4.1,ウインモナーク,24.8,2026041206030611
2026.1.4,ウインモンクール,25.6,2026010408010104
2026.4.1,ウインモンクール,40.5,2026041809020703
2026.5.2,ウインモンクール,11.9,2026052408031002
2026.2.2,ウインラウダ,12.6,2026022810011112
2026.4.1,ウインラウダ,25.7,2026041903010409
2026.5.2,ウインラウダ,40.5,2026052308030908
2026.4.1,ウインラファーガ,35.7,2026041203010205
2026.5.1,ウインラファーガ,85.7,2026051708030805
2026.2.1,ウインラブソング,8.5,2026021008020405
2026.5.2,ウインラブソング,8.3,2026052404010801
2026.1.1,ウインリフレクト,3.1,2026011206010506
2026.2.1,ウインリフレクト,6.8,2026020110010406
2026.4.1,ウインリフレクト,14.5,2026041803010305
2026.5.2,ウインリフレクト,11.9,2026052305020904
2026.2.7,ウインリベラシオン,4.2,2026020710010509
2026.3.1,ウインリベラシオン,9.9,2026030109010408
2026.3.1,ウインリベラシオン,30.6,2026031507010208
2026.5.2,ウインリベラシオン,17.4,2026052308030908
2026.6.7,ウインリベラシオン,35.7,2026060709030210
2026.1.2,ウインリュクス,34.3,2026012410010107
2026.2.1,ウインリュクス,25.6,2026021510010807
2026.5.1,ウインリュクス,45.9,2026051004010409
2026.5.3,ウインリュクス,32.5,2026053108031207
2026.2.2,ウインルナロッサ,10.4,2026022205010803
2026.3.1,ウインルナロッサ,8.5,2026031506020605
2026.4.1,ウインルナロッサ,17.3,2026041206030602
2026.5.3,ウインルナロッサ,4.8,2026053105021203
2026.1.1,ウインルピナス,13.8,2026011806010707
2026.3.2,ウインルピナス,8.3,2026032806030108
2026.3.2,ウインルーティン,11.9,2026032909020210
2026.3.8,ウインルーティン,9.1,2026030806020409
2026.5.1,ウインルーティン,8.3,2026051605020711
2026.1.1,ウインレアリゼ,8.5,2026011006010312
2026.2.2,ウインレアリゼ,3.1,2026022809010307
2026.3.2,ウインレアリゼ,3.1,2026032207010412
2026.5.1,ウインレアリゼ,5.2,2026051004010407
2026.1.1,ウインレイアー,5.2,2026011806010709
2026.3.1,ウインレイアー,5.6,2026031406020510
2026.2.7,ウインレオネッサ,9.9,2026020710010512
2026.3.2,ウインレオネッサ,6.8,2026032207010408
2026.6.6,ウインロズパレード,7.9,2026060609030103
2026.1.2,ウェイクフィールド,8.0,2026012406010805
2026.4.1,ウェイクフィールド,33.7,2026041906030804
2026.1.1,ウェイトゥザドーン,47.1,2026011108010404
2026.1.3,ウェイビー,5.7,2026013108020110
2026.1.5,ウェイビー,11.7,2026010508010211
2026.2.1,ウェイワードアクト,17.4,2026020105010211
2026.4.2,ウェイワードアクト,27.3,2026042605020210
2026.2.1,ウェイヴムーン,16.9,2026021408020505
2026.3.7,ウェイヴムーン,9.5,2026030709010503
2026.4.2,ウェイヴムーン,12.5,2026042505020103
2026.5.1,ウェイヴムーン,37.1,2026051604010501
2026.6.7,ウェイヴムーン,35.7,2026060709030203
2026.2.1,ウェイヴメカニクス,26.6,2026021505010603
2026.3.1,ウェイヴメカニクス,4.1,2026031406020502
2026.2.1,ウェスケンジントン,9.9,2026021005010401
2026.3.2,ウェスケンジントン,24.8,2026032807010501
2026.4.2,ウェスケンジントン,47.0,2026042505020102
2026.5.1,ウェスケンジントン,31.0,2026051605020702
2026.6.7,ウェスケンジントン,37.1,2026060705030203
2026.2.1,ウェットシーズン,13.8,2026021505010610
2026.1.5,ウェルカムソング,34.2,2026010508010203
2026.2.1,ウェルカムソング,47.1,2026020108020202
2026.3.2,ウェルカムソング,35.7,2026032809020103
2026.4.1,ウェルカムソング,74.0,2026041809020702
2026.5.9,ウェルカムソング,28.9,2026050908030506
2026.2.1,ウェルックス,10.4,2026021005010404
2026.3.1,ウェルックス,5.6,2026031506020602
2026.2.2,ウェルム,1.0,2026022810011101
2026.3.1,ウェルム,34.3,2026031507010201
2026.5.2,ウェルム,32.5,2026052304010702
2026.2.1,ウエスタンオレンジ,5.6,2026021408020501
2026.2.2,ウエスタンオレンジ,4.1,2026022809010305
2026.1.4,ウエストナウ,4.2,2026010406010111
2026.4.1,ウエストナウ,14.5,2026041109020510
2026.5.1,ウエストナウ,42.4,2026051005020610
2026.2.2,ウエヲムイテゴラン,16.9,2026022809010308
2026.2.7,ウエヲムイテゴラン,44.6,2026020705010304
2026.2.1,ウォルラス,1.0,2026021005010408
2026.3.2,ウォルラス,3.1,2026032206020809
2026.4.2,ウォーターエアリー,6.1,2026042508030109
2026.5.2,ウォーターエアリー,11.2,2026052408031007
2026.4.2,ウォーターエクラン,9.3,2026042603010604
2026.5.1,ウォーターエクラン,2.4,2026051008030604
2026.5.2,ウォーターエクラン,4.8,2026052304010706
2026.1.2,ウォーターエルピス,5.6,2026012508010906
2026.2.7,ウォーターエルピス,27.0,2026020708020312
2026.2.1,ウォーターガーベラ,30.0,2026021008020409
2026.3.2,ウォーターガーベラ,23.3,2026032807010511
2026.3.8,ウォーターガーベラ,13.8,2026030809010610
2026.1.5,ウォータークラーク,30.6,2026010508010209
2026.2.1,ウォータークラーク,36.0,2026020108020212
2026.2.2,ウォータークラーク,40.0,2026022209010209
2026.5.9,ウォータークラーク,81.6,2026050908030509
2026.1.3,ウォーターコトノハ,5.6,2026013110010302
2026.4.1,ウォーターサオラ,11.7,2026041103010101
2026.5.2,ウォーターサオラ,2.2,2026052308030902
2026.1.1,ウォーターサグラダ,34.3,2026011208010501
