レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010401,2026.5.10,日,新潟,1新4,1,,未勝利,ダート,1800,,4,稍(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
7,,13,カワイクテゴメン,牝,3,12,30.2, , 89,11,55,,*,丸山元気,(美),田中勝春,Australia,Dundeel,,,1,31,1東1,初,新馬,ダ,1400,良,,長浜,53.0,△,6,27.3,16,5.5,12,,,16,16,41.70,37.6,7,ユキノグラス
7,,14,ケナゲ,牝,3,9,23.5, , 97,5,52,▲,*,石神深道,(美),和田雄二,アニマルキングダム,バゴ,,ナスルーラ系,4,19,3中8,4,未勝利,芝,2000,良,,柴田,55.0,,13,390.1,5,0.6,8,9,9,9,10,36.90,34.9,2,ウェイクフィールド
8,,15,シャンパンクォーツ,牝,3,1,4.0, , 90,10,52,▲,*,小林美駒,(美),久保田貴,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,2,14,1東5,初,未勝利・牝,芝,1800,良,,荻野,55.0,,8,60.0,16,4.8,13,,7,6,7,37.05,38.1,16,ダーリングハースト
8,,16,メイショウコハル,牝,3,8,22.6, ,  0,,54,☆,,長浜鴻緒,(栗),四位洋文,ダノンキングリー,フレンチデピュティ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026051004010406,2026.5.10,日,新潟,1新4,6,,未勝利,芝,1000,B,0,良(暫定),晴(暫定),16,12:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ナツノオジョウサマ,牝,3,14,66.0, ,109,4,52,▲,*,和田陽希,(栗),小椋研介,シルバーステート,スターリングローズ,,ネイティヴダンサー系,4,12,1福2,3,未勝利,芝,1200,良,,加藤,55.0,,5,13.1,4,1.2,3,,,1,1,34.50,35.9,8,ツルノマイハシ
1,,2,キャストアイズミー,牝,3,13,44.7, , 91,14,55,,*,国分恭介,(栗),牧浦充徳,ダイワメジャー,スウェプトオーヴァーボード,ロイヤルチャージャー系,ネイティヴダンサー系,2,14,2京5,連,未勝利,ダ,1200,稍,B,小崎,55.0,,11,207.6,16,4.4,10,,,3,4,36.40,40.6,16,メイショウバルク
2,,3,ララクレアドルーン,牝,3,15,71.4, , 99,10,52,▲,*,石田拓郎,(栗),坂口智康,リアルスティール,アドマイヤムーン,,ネイティヴダンサー系,2,14,1小7,13,未勝利,芝,1200,良,,中井,55.0,,10,36.6,14,1.8,12,,,2,3,33.20,37.2,14,マーゴットミスト
2,,4,ラガッツァケコーレ,牝,3,11,37.2, , 88,15,53,◇,*,古川奈穂,(美),田中剛,ロゴタイプ,ヴァーミリアン,,ネイティヴダンサー系,2,14,1東5,初,新馬,ダ,1400,良,,柴田,55.0,,15,216.9,13,4.0,15,,,3,4,37.73,40.7,14,ノースブルースカイ
3,,5,ドリーマーズ,牝,3,10,33.0, , 97,11,55,,,嶋田純次,(美),伊藤大士,ベンバトル,ネオユニヴァース,,ロイヤルチャージャー系,2,14,1小7,2,未勝利,芝,1200,良,,嶋田,55.0,,9,34.7,8,1.0,4,,,5,8,33.40,36.2,9,マーゴットミスト
3,,6,ルディドゥゲンジ,牝,3,16,110.1, , 80,16,52,▲,*,遠藤汰月,(美),蛯名利弘,ファインニードル,"Heart's Cry",,,10,5,4東2,連,未勝利*,芝,1800,良,,黛弘,55.0,,11,652.9,11,3.6,10,,10,10,11,36.60,36.4,10,ラフターラインズ
4,,7,コンフィアンサ,牝,3,1,3.7, ,121,1,52,▲,*,小林美駒,(美),菊川正達,ミスターメロディ,マイネルラヴ,,ネイティヴダンサー系,4,19,1福4,9,未勝利,芝,1200,良,,舟山,53.0,△,1,3.2,2,0.0,1,,,1,1,33.90,34.5,7,リラベガ
4,,8,エターナルビジョン,牝,3,12,40.6, ,103,9,53,◇,*,永島まな,(栗),高橋康之,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,2,21,1阪1,3,未勝利・牝,ダ,1200,良,,池添,55.0,,7,14.1,5,0.6,4,,,9,6,36.80,38.0,3,コマチチャン
5,,9,ミルトメロディー,牝,3,8,26.1, , 96,12,51,★,*,河原田菜,(美),青木孝文,インディチャンプ,アイルハヴアナザー,,ネイティヴダンサー系,1,4,1中1,7,未勝利・牝,ダ,1200,稍,,原優,55.0,,10,49.6,10,2.1,9,,,4,5,34.20,40.6,12,フュルスティン
