レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021005010401,2026.2.10,火,東京,1東4,1,,未勝利,ダート,1400,,2,稍,晴,16,10:05,,馬齢,３歳
8,B,15,ウンブライル,牝,6,482,- 4,- 4,11,25.8, ,105,11,55,,*,戸崎圭太,(美),木村哲也,ロードカナロア,ファルブラヴ,,ニアークティック系,12,20,5中5,9,ターコイＨG3,芝,1600,良,B,ルメ,55.5,,1,3.6,12,0.6,1,,13,13,13,35.70,34.1,6,ドロップオブライト
8,,16,ブエナオンダ,牡,5,458,+ 2,+ 2,8,23.2, ,127,1,58,,*,横山武史,(栗),須貝尚介,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,1,4,1京1,5,京都金杯ＨG3,芝,1600,良,,川田,56.5,,4,7.8,1,-0.0,3,,,5,5,35.94,33.8,6,(ファーヴェント)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021005010412,2026.2.10,火,東京,1東4,12,,1勝,ダート,1300,,2,稍,曇,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サンマルリアン,牝,6,472,+ 2,+ 2,13,149.7, , 93,10,56,,*,菅原明良,(美),土田稔,キズナ,アドマイヤムーン,,ネイティヴダンサー系,12,28,5中8,6,１勝ｸﾗｽ,ダ,1200,良,,小林,56.0,,15,386.1,8,1.2,15,,,9,8,35.20,38.0,8,タイセイルヴァン
1,,2,キミハスコール,牡,5,464,+ 8,+ 8,2,3.9, ,106,5,58,,*,岩田望来,(美),加藤征弘,コパノリッキー,ハーツクライ,,ロイヤルチャージャー系,11,24,5東6,2,１勝ｸﾗｽ,ダ,1400,良,,プー,58.0,,5,12.7,5,0.7,4,,,5,3,36.60,36.4,4,スリーピース
2,,3,タルトポワール,牝,4,454,  0,0,9,41.7, ,102,6,56,,*,柴田善臣,(美),清水英克,モーニン,コマンズ,,ニアークティック系,1,17,1中6,4,１勝ｸﾗｽ,ダ,1200,良,,丹内,56.0,,4,10.1,15,1.4,13,,,2,3,34.50,38.8,15,メッエフアパラ
2,,4,ティアップドライブ,牡,4,494,- 6,- 6,11,57.1, , 98,8,55,▲,,遠藤汰月,(美),奥平雅士,リオンディーズ,ゴールドアリュール,,ロイヤルチャージャー系,1,25,1中9,9,１勝ｸﾗｽ,ダ,1800,良,,遠藤,54.0,▲,8,62.2,11,2.6,11,5,4,3,5,37.90,42.1,12,コーリンカルベラ
3,,5,ヒルビリーエレジー,牝,4,446,+ 6,+ 6,10,45.7, , 99,7,56,,,吉田豊,(美),戸田博文,サンダースノー,ヨハネスブルグ,,ニアークティック系,10,13,4東5,7,１勝ｸﾗｽ,ダ,1300,良,,吉田,55.0,,6,14.5,11,1.8,7,,,7,6,37.20,37.6,11,ラストシャリナ
3,B,6,ピコレッド,牡,4,540,  0,0,1,2.7, ,127,1,58,,,木幡巧也,(美),牧光二,ヘニーヒューズ,ダノンシャンティ,,ロイヤルチャージャー系,1,24,1中8,2,１勝ｸﾗｽ,ダ,1200,良,B,木幡,58.0,,1,2.3,2,0.2,3,,,3,2,34.90,37.7,6,ルーフオブヘヴン
4,,7,キタノライブリー,牝,4,452,+16,+16,4,7.9,>,110,3,56,,,木幡初也,(美),本間忍,アジアエクスプレス,ステイゴールド,,ロイヤルチャージャー系,9,7,4中2,2,未勝利,ダ,1200,良,,木幡,55.0,,1,1.9,1,-0.1,2,,,4,2,35.20,36.9,1,(キャンディブーケ)
4,,8,レインボーラッキー,牝,4,440,- 4,- 4,6,13.6, , 94,9,56,,*,高杉吏麒,(美),斎藤誠,"Quality Road","Awesome Again",ネイティヴダンサー系,ニアークティック系,1,17,1中6,2,１勝ｸﾗｽ,ダ,1200,良,,横山,56.0,,7,13.5,10,0.8,6,,,15,12,35.50,37.2,3,メッエフアパラ
5,,9,ウインドファルクス,セ,5,494,-28,-28,12,69.7, ,  0,,58,,*,佐々木大,(美),畠山吉宏,レッドファルクス,ゼンノロブロイ,,ロイヤルチャージャー系,11,13,門別,3,最後ま,ダ,1200,稍,,松井,57.0,,1,,1,-0.0,,,,5,1,,----,,(リュウジンオー)
5,,10,フォクシー,牝,5,424,+ 8,+ 8,15,296.1, , 87,13,56,,*,丸田恭介,(美),石栗龍彦,ディスクリートキャット,タニノギムレット,,ロイヤルチャージャー系,12,6,5中1,11,１勝ｸﾗｽ,ダ,1200,良,,小林,56.0,,15,419.9,10,1.6,15,,,14,13,36.00,36.8,4,タイセイピューマ
6,,11,ヴォラーレ,牡,4,436,- 4,- 4,16,401.8, , 83,15,55,▲,,上里直汰,(美),南田美知,ハッピースプリント,シニスターミニスター,,ナスルーラ系,1,24,1中8,7,１勝ｸﾗｽ,ダ,1200,良,,上里,55.0,▲,16,829.2,14,2.1,11,,,16,16,36.60,37.9,9,ルーフオブヘヴン
6,,12,カーヌスティ,牡,4,488,  0,0,3,6.5, ,110,3,58,,,キング,(美),大和田成,ロードカナロア,グラスワンダー,,ロイヤルチャージャー系,1,24,1中8,10,１勝ｸﾗｽ,ダ,1200,良,,キン,58.0,,4,9.9,4,0.6,12,,,7,8,35.20,37.8,7,ルーフオブヘヴン
7,,13,スーパーバイザー,牡,5,480,+12,+12,7,17.3, , 93,10,58,,*,原優介,(美),菊沢隆徳,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,12,14,5名4,7,１勝ｸﾗｽ,ダ,1400,稍,,上里,55.0,▲,11,41.9,10,1.7,8,,,14,14,36.83,37.7,5,キョウエイカンセ
7,,14,バム,牡,4,464,- 6,- 6,14,231.3, , 86,14,58,,*,江田照男,(美),南田美知,ロジャーバローズ,アグネスデジタル,,ネイティヴダンサー系,2,1,1東2,2,１勝ｸﾗｽ,ダ,1600,良,,小林,57.0,,15,261.1,13,3.0,9,,,10,10,36.48,39.3,11,ツーネサーン
8,,15,ライトニングゼウス,牡,5,520,+12,+12,5,9.0, ,113,2,55,▲,*,佐藤翔馬,(美),伊藤圭三,ダンカーク,サクラバクシンオー,,ナスルーラ系,5,24,1新7,3,１勝ｸﾗｽ,ダ,1200,良,,菊沢,58.0,,2,4.5,8,1.3,3,,,6,6,36.00,37.0,10,ジーベック
8,B,16,ライングッドマン,牡,5,474,+ 8,+ 8,8,40.0, , 91,12,58,,,武藤雅,(美),武藤善則,シャンハイボビー,メイショウボーラー,,ロイヤルチャージャー系,12,20,5名5,32,１勝ｸﾗｽ,ダ,1400,稍,B,武藤,58.0,,11,115.0,13,1.5,9,,,12,12,36.90,37.6,11,ペイドラロワール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020401,2026.2.10,火,京都,2京4,1,,未勝利,ダート,1200,,2,良,晴,16,09:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カシノフレックス,牡,3,466,+ 6,+ 6,16,335.9, , 91,13,57,,*,岩部純二,(栗),牧田和弥,ミスチヴィアスアレックス,タートルボウル,,ニアークティック系,1,29,佐賀,28,ノカイ,ダ,1400,良,,飛田,56.0,,4,,5,0.5,,6,5,8,8,,----,,アッシュアール
1,,2,クリーンブーケ,牝,3,396,- 4,- 4,9,62.7, , 96,9,55,,*,酒井学,(栗),荒川義之,シルバーステート,ロードカナロア,,,1,24,1京8,5,未勝利,芝,1400,良,,太宰,55.0,,14,158.4,8,1.1,10,,,16,15,36.08,35.0,3,メルメラーダ
2,,3,メイワキラリ,牡,3,474,- 2,- 2,8,25.5, ,106,6,57,,,鮫島良太,(栗),河嶋宏樹,ミスターメロディ,コロナドズクエスト,,ネイティヴダンサー系,1,17,1京6,12,未勝利,ダ,1200,良,,鮫島,57.0,,11,164.4,4,0.5,12,,,1,1,35.70,38.5,11,グラスゴー
2,,4,メイショウライゴー,牡,3,530,- 2,- 2,6,9.3, ,110,2,57,,*,西村淳也,(栗),安達昭夫,ヴァンゴッホ,タイキシャトル,,ロイヤルチャージャー系,1,24,1京8,初,新馬,ダ,1800,良,,武豊,57.0,,1,3.1,11,1.5,4,3,4,3,4,39.70,39.2,15,ホーナー
3,,5,モズオサキニ,牝,3,446,,,11,82.1, ,  0,,55,,,団野大成,(栗),杉山佳明,モズアスコット,"Uncle Mo",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,シャンデヴィーニュ,牝,3,444,- 4,- 4,10,71.6, , 93,11,52,▲,,川端海翼,(栗),秋山真一,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,1,25,1京9,10,未勝利・牝,ダ,1400,良,,川端,52.0,▲,11,91.7,7,0.8,8,,,1,1,36.45,38.5,8,ハンザキ
4,,7,アルサック,牝,3,490,+ 4,+ 4,3,6.0, ,111,1,55,,*,松山弘平,(栗),西園正都,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,1,24,1小1,9,未勝利,ダ,1000,良,,田山,52.0,▲,2,3.7,6,1.1,2,,,4,2,35.40,36.9,7,カッタッパ
4,,8,クロノレガリス,牝,3,408,+ 4,+ 4,7,24.3, ,101,7,55,,*,荻野極,(美),千葉直人,スワーヴリチャード,キングズベスト,,ネイティヴダンサー系,12,27,5中7,初,新馬,芝,1600,良,,吉田,55.0,,11,34.5,6,0.4,6,,2,1,1,35.64,36.1,12,ルールザウェイヴ
5,,9,ガーリッシュ,牝,3,446,+ 4,+ 4,4,8.1, , 98,8,55,,*,幸英明,(栗),鈴木孝志,ヘニーヒューズ,ゼンノロブロイ,,ロイヤルチャージャー系,11,16,4京4,5,未勝利・牝*,ダ,1400,良,,和田,55.0,,4,6.6,11,1.7,3,,,8,9,35.85,38.6,9,エイシンビリオン
5,,10,タイセイパフューム,牝,3,480,+ 4,+ 4,14,200.5, , 89,14,55,,*,泉谷楓真,(栗),牧浦充徳,マインドユアビスケッツ,ジャスタウェイ,,,2,1,1小4,14,未勝利,芝,1200,良,,田山,52.0,▲,12,53.2,17,2.2,14,,,15,18,34.50,35.5,15,デルマリシリ
6,,11,ナムラオットー,牡,3,452,  0,0,13,148.5, , 95,10,57,,,城戸義政,(栗),荒川義之,アニマルキングダム,ゼンノロブロイ,,ロイヤルチャージャー系,1,24,1京8,2,未勝利,ダ,1200,良,,城戸,57.0,,13,229.3,7,0.8,8,,,3,3,37.50,37.4,10,リアルアルバ
6,,12,アイファーセラピー,牝,3,400,  0,0,12,140.7, , 92,12,52,▲,*,森田誠也,(美),蛯名利弘,タニノフランケル,ハービンジャー,,ニアークティック系,1,12,1中5,初,新馬,ダ,1200,良,,野中,55.0,,13,106.4,11,1.6,15,,,4,4,36.40,39.1,12,スローモーション
7,,13,アドフランマム,牡,3,514,  0,0,5,8.3, ,109,4,57,,*,太宰啓介,(栗),本田優,パイロ,アイルハヴアナザー,ナスルーラ系,ネイティヴダンサー系,1,24,1京8,連,未勝利,ダ,1200,良,,角田,57.0,,8,37.9,3,0.4,13,,,6,6,37.70,36.8,5,リアルアルバ
7,,14,プレデンシア,牝,3,480,+ 4,+ 4,2,5.3, ,107,5,55,,,坂井瑠星,(栗),中尾秀正,ルヴァンスレーヴ,ダノンシャンティ,,ロイヤルチャージャー系,1,18,1京7,7,未勝利・牝,ダ,1200,良,,坂井,55.0,,4,7.5,4,0.9,1,,,10,10,37.50,36.9,4,オンザノアール
8,,15,カプリースカラー,牝,3,410,+ 6,+ 6,15,289.6, , 89,14,55,,*,菱田裕二,(美),金成貴史,ホークビル,ジャングルポケット,,ナスルーラ系,1,12,1中5,9,未勝利,ダ,1200,良,,武藤,55.0,,16,502.0,9,1.6,16,,,13,11,36.40,38.0,6,アイスメルティング
8,B,16,スリーコーズ,牡,3,474,- 8,- 8,1,2.5, ,110,2,57,,*,川田将雅,(美),伊藤圭三,スズカコーズウェイ,スズカマンボ,ニアークティック系,ロイヤルチャージャー系,1,12,1中5,11,未勝利,ダ,1200,良,B,横山,57.0,,2,2.8,8,1.3,1,,,5,5,35.40,38.7,10,アイスメルティング
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020402,2026.2.10,火,京都,2京4,2,,未勝利,ダート,1800,,4,良,晴,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アンリミテッド,牡,3,502,- 2,- 2,3,9.4, ,110,4,57,,*,西村淳也,(栗),高野友和,キズナ,Dansili,,ニアークティック系,1,18,1京7,12,未勝利,ダ,1800,良,,岩田,57.0,,2,3.5,6,0.8,1,5,5,5,5,39.05,38.5,5,アミラル
2,,2,アンファール,牝,3,416,+ 6,+ 6,9,174.0, , 99,5,55,,*,国分優作,(美),和田雄二,レッドファルクス,"Redoute's Choice",,ニアークティック系,1,22,船橋,3,ベスト,ダ,1600,良,,野畑,54.0,,3,,4,0.9,,3,3,4,3,,----,,マイネルミラケル
3,B,3,ウインデイブレイク,牡,3,512,+ 3,+ 3,7,149.5, , 99,5,57,,*,藤懸貴志,(美),青木孝文,ベンバトル,ダイワメジャー,,ロイヤルチャージャー系,2,3,川崎,3,フェブ,ダ,1600,良,,原優,56.0,,6,,8,2.2,,12,12,6,7,,----,,サマーマッドネス
4,,4,アージュドール,牡,3,436,- 2,- 2,6,76.7, , 87,8,57,,*,幸英明,(栗),森田直行,オルフェーヴル,Munnings,,ネイティヴダンサー系,1,18,1京7,初,新馬,芝,2000,良,,松本,56.0,☆,16,203.7,17,2.1,16,3,3,4,5,37.89,37.2,17,クリスレジーナ
5,,5,ポッドジーク,牡,3,508,  0,0,4,10.7, ,113,3,57,,,吉村誠之,(栗),西園正都,キズナ,Sageburg,,,1,18,1京7,8,未勝利,ダ,1800,良,,吉村,57.0,,5,8.4,3,0.5,4,3,3,3,3,38.95,38.4,4,アミラル
6,,6,マテンロウアワー,牡,3,522,- 6,- 6,2,5.2, ,114,2,57,,,松山弘平,(栗),福永祐一,Constitution,Ghostzapper,,ニアークティック系,11,29,4京7,初,新馬,ダ,1800,良,,松山,56.0,,2,3.0,5,1.9,2,6,6,5,6,38.30,39.1,5,バートラガッツ
7,,7,メイショウゴウケツ,牡,3,498,- 4,- 4,5,62.1, , 95,7,57,,,太宰啓介,(栗),石橋守,リオンディーズ,フレンチデピュティ,,ニアークティック系,1,11,1京4,3,未勝利,ダ,1800,良,,太宰,57.0,,13,121.8,13,3.5,10,3,3,4,5,38.80,40.8,13,キタノシャカール
8,,8,ショウナンアワード,牡,3,448,+ 8,+ 8,8,152.1, , 87,8,57,,*,団野大成,(栗),東田明士,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,1,18,1京7,5,未勝利,ダ,1400,良,,田山,54.0,▲,16,268.9,13,2.1,7,,,11,10,36.60,39.6,12,カフジクロミエ
8,,9,ワンダフルデイズ,牡,3,504,- 2,- 2,1,1.2, ,130,1,57,,,ハマーハ,(栗),高橋義忠,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,1,11,1京4,3,未勝利,ダ,1800,良,,ハマ,57.0,,1,3.2,2,0.0,3,7,7,7,7,39.00,36.9,1,キタノシャカール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020403,2026.2.10,火,京都,2京4,3,,未勝利,ダート,1400,,2,良,晴,16,10:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キャスケード,牝,3,450,+ 2,+ 2,9,63.4, , 91,12,55,,*,団野大成,(栗),高橋亮,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,12,13,5阪3,22,未勝利・牝*,ダ,1400,良,,長岡,55.0,,11,199.2,8,1.0,14,,,12,11,36.30,38.1,5,タイニーワンダー
2,,2,ハッピーバンク,牝,3,466,- 2,- 2,5,14.8, ,117,3,55,,*,西村淳也,(栗),茶木太樹,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,ダ,1400,良,,Ｃ．,55.0,,1,2.1,3,0.6,3,,,5,2,37.43,37.3,3,メイショウリュウシ
2,,3,ミリアリア,牝,3,460,-12,-12,14,413.7, , 86,15,55,,*,川又賢治,(栗),杉山佳明,ディープブリランテ,スパイキュール,ロイヤルチャージャー系,ロイヤルチャージャー系,11,22,4京5,初,新馬,ダ,1400,良,,荻野,55.0,,16,292.8,15,3.8,13,,,14,12,36.90,39.4,14,カタリテ
3,,4,アンティスマ,牝,3,480,-10,-10,4,5.6, ,112,5,55,,,太宰啓介,(栗),石橋守,ベンバトル,ハーツクライ,,ロイヤルチャージャー系,1,12,1京5,8,未勝利・牝,ダ,1400,良,,太宰,55.0,,10,61.5,2,0.2,10,,,8,9,36.68,37.9,2,フェスティヴドレス
3,,5,モズオウンゴール,牝,3,442,+ 4,+ 4,7,31.7, ,111,7,55,,*,ハマーハ,(栗),松下武士,モズアスコット,"Cape Blanco",,ニアークティック系,1,17,1京6,初,新馬・牝,ダ,1400,良,,松山,55.0,,5,9.6,5,0.5,4,,,2,2,37.35,37.7,6,ホウショウルクス
4,,6,ワンダーバリエンス,牝,3,470,+ 2,+ 2,12,242.4, , 93,11,53,◇,*,永島まな,(美),畠山吉宏,フィレンツェファイア,デヒア,,ニアークティック系,1,24,1中8,11,未勝利・牝,ダ,1200,良,,柴田,55.0,,15,506.2,9,1.7,11,,,5,7,36.00,38.9,9,ムーンブランシュ
4,,7,オーベール,牝,3,472,- 4,- 4,13,358.4, , 88,14,55,,*,国分優作,(栗),浜田多実,サトノクラウン,パイロ,,ナスルーラ系,1,31,2京1,6,未勝利・牝,ダ,1200,良,,高倉,55.0,,14,312.0,15,3.8,12,,,9,9,37.50,39.1,16,ソウルオンファイア
5,,8,リピ,牝,3,444,+ 2,+ 2,3,4.6, ,109,8,55,,,松山弘平,(栗),西園翔太,ロードカナロア,"Giant's Causeway",,ニアークティック系,12,7,5名2,3,未勝利*,芝,1600,良,,松山,55.0,,2,4.5,7,0.4,4,,5,5,5,36.00,34.5,6,トライアンフパス
5,,9,アーガイルショア,牝,3,512,+ 8,+ 8,1,2.3, ,119,2,55,,*,横山和生,(栗),安田翔伍,ナダル,キングカメハメハ,,ネイティヴダンサー系,11,16,4京4,4,未勝利・牝*,ダ,1400,良,,西村,55.0,,3,4.6,3,0.0,2,,,4,3,35.63,37.2,3,エイシンビリオン
6,,10,クラン,牝,3,434,-12,-12,8,60.9, , 90,13,55,,*,岩部純二,(栗),昆貢,ダノンプレミアム,"American Pharoah",,,12,6,5名1,18,未勝利*,芝,1200,良,,藤岡,55.0,,9,44.7,17,1.3,10,,,18,17,36.50,34.1,5,ハッピーラッキー
6,,11,クインズナデシコ,牝,3,,,,,取消し, ,122,1,55,,,藤岡佑介,(栗),平田修,シルバーステート,"Smarty Jones",,ネイティヴダンサー系,1,17,1京6,初,新馬・牝,ダ,1400,良,,藤岡,55.0,,1,3.4,3,0.2,8,,,5,4,37.50,37.2,2,ホウショウルクス
7,,12,パシオネ,牝,3,482,- 4,- 4,10,126.9, ,102,9,55,,*,藤懸貴志,(栗),高橋一哉,アメリカンペイトリオット,ゴールドアリュール,,ロイヤルチャージャー系,11,9,3福2,初,新馬,ダ,1700,良,,小崎,55.0,,6,11.6,10,2.7,1,2,2,2,4,37.91,41.7,10,アースインハマー
7,,13,カーリキュー,牝,3,454,+10,+10,2,3.9, ,115,4,55,,,坂井瑠星,(栗),高橋一哉,ディスクリートキャット,Pyro,,,10,11,4東3,初,新馬,ダ,1400,稍,,坂井,55.0,,1,2.7,2,1.0,1,,,2,2,36.45,37.8,6,ウィッキドピケット
8,,14,トリーア,牝,3,450,+ 2,+ 2,11,168.4, , 94,10,55,,*,酒井学,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,1,18,1京7,16,未勝利,ダ,1400,良,,鮫島,55.0,,13,109.8,10,1.9,14,,,16,16,37.13,38.7,7,カフジクロミエ
8,,15,ルージュシャラポワ,牝,3,448,+12,+12,6,31.6, ,112,5,55,,,浜中俊,(栗),小林真也,ナダル,ステイゴールド,,ロイヤルチャージャー系,11,2,3京B,初,新馬,ダ,1400,稍,,浜中,55.0,,3,7.6,4,2.8,10,,,5,5,36.90,38.4,7,メイショウカクウチ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020404,2026.2.10,火,京都,2京4,4,,1勝,ダート,1800,,4,良,晴,16,11:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,エイユーファイヤー,牡,4,498,+ 6,+ 6,3,4.7, ,127,2,57,,,松山弘平,(栗),森田直行,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,1,11,1京4,3,１勝ｸﾗｽ,ダ,1800,良,B,松山,57.0,,2,5.1,2,0.1,10,7,7,5,4,38.35,36.7,2,サンライズバレット
2,,2,ブルーストレイル,牡,5,474,+ 6,+ 6,9,325.4, , 92,8,58,,,城戸義政,(栗),荒川義之,スマートファルコン,タイキシャトル,ロイヤルチャージャー系,ロイヤルチャージャー系,2,1,2京2,連,１勝ｸﾗｽ,ダ,1800,良,,城戸,58.0,,8,147.3,7,1.4,6,6,6,5,6,38.95,37.0,6,ドラゴン
3,B,3,シェーネアウゲン,牝,4,498,- 6,- 6,6,33.5, ,103,7,55,,,吉村誠之,(栗),清水久詞,サートゥルナーリア,ネオユニヴァース,,ロイヤルチャージャー系,12,6,5名1,15,１勝ｸﾗｽ・若,ダ,1800,良,,吉村,54.0,☆,5,11.8,13,3.1,8,9,9,8,9,38.25,40.3,12,ストーンズ
4,,4,サンマルミッション,セ,5,446,+ 6,+ 6,8,235.6, , 87,9,58,,,岩部純二,(栗),畑端省吾,タリスマニック,スニッツェル,,ニアークティック系,1,24,1京8,9,１勝ｸﾗｽ,ダ,1800,良,,岩部,58.0,,10,132.9,10,1.6,8,11,11,11,11,39.55,36.8,4,ワイドクリーガー
5,,5,フランキーバローズ,牡,4,480,+ 4,+ 4,4,8.6,>,107,6,57,,*,団野大成,(栗),池江泰寿,オルフェーヴル,"Awesome Again",,ニアークティック系,9,14,4阪4,2,未勝利,ダ,1800,良,,川田,57.0,,1,1.5,2,0.4,1,4,4,3,3,37.45,38.2,2,ミライエイゴウ
6,,6,ビービーバザーク,牡,4,488,+ 8,+ 8,5,8.7,+,134,1,57,,,太宰啓介,(栗),武幸四郎,シニスターミニスター,コマンズ,ナスルーラ系,ニアークティック系,12,21,5阪6,2,２勝ｸﾗｽ,ダ,1800,重,,太宰,57.0,,13,179.1,2,0.4,14,8,8,8,8,36.75,37.3,4,デルアヴァー
7,,7,ルクスフレンジー,牡,4,478,+ 4,+ 4,1,2.0, ,115,4,57,,,酒井学,(栗),松永幹夫,モーリス,ステイゴールド,,ロイヤルチャージャー系,1,5,1京2,8,１勝ｸﾗｽ,ダ,1800,良,,酒井,57.0,,14,99.7,1,-0.4,13,8,8,9,7,37.50,37.0,1,(ハイクオリティ)
8,B,8,ヴェーヌドール,牡,4,514,  0,0,7,54.2, ,109,5,57,,*,田口貫太,(栗),武英智,エピファネイア,"First Samurai",,ニアークティック系,10,4,3京1,3,１勝ｸﾗｽ,ダ,1800,重,B,森田,53.0,▲,6,24.3,7,1.2,4,4,3,5,4,37.05,37.8,12,メイショウヤシマ
8,,9,ハイクオリティ,牡,4,486,+ 8,+ 8,2,3.6, ,119,3,57,,,荻野極,(栗),今野貞一,リアルスティール,ロードカナロア,,,1,5,1京2,8,１勝ｸﾗｽ,ダ,1800,良,B,荻野,57.0,,4,6.7,2,0.4,12,1,1,1,1,36.95,38.5,6,ルクスフレンジー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021008020405,2026.2.10,火,京都,2京4,5,,新馬,芝,1600,B,2,良,晴,18,12:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ミーンアロット,牝,3,454,,,16,172.8, ,  0,,55,,,田口貫太,(栗),宮地貴稔,ルーラーシップ,ジェイドロバリー,ネイティヴダンサー系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,ウインラブソング,牝,3,446,,,9,44.3, ,  0,,52,▲,,川端海翼,(栗),宮徹,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,テイエムローズダン,牡,3,474,,,14,108.7, ,  0,,57,,,太宰啓介,(栗),畑端省吾,ロードカナロア,ジャングルポケット,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,リフルフォース,牝,3,468,,,2,4.2, ,  0,,55,,,北村友一,(栗),上村洋行,ロードカナロア,"War Front",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
