レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011001,2026.7.12,日,函館,1函A,1,,未勝利,ダート,1000,,2,重(暫定),曇(暫定),12,09:50,,馬齢,３歳
7,,14,ルージュフィーリア,牝,3,1,2.8, ,119,1,55,,,佐々木大,(美),大竹正博,キズナ,ロードカナロア,,,7,4,1函7,初,未勝利,芝,1200,良,,佐々,55.0,,4,7.1,2,0.0,4,,,4,4,34.00,34.4,4,ロードクラシコ
8,,15,ノーブルマドンナ,牝,3,16,150.2, , 87,14,52,▲,,和田陽希,(栗),藤野健太,ノーブルミッション,ヴィクトワールピサ,,ロイヤルチャージャー系,6,21,1函4,14,未勝利・牝,芝,1200,良,,和田,52.0,▲,15,203.6,12,1.3,16,,,10,11,34.00,35.6,10,ファインコンダクト
8,B,16,ルーチェコメット,牝,3,11,56.6, , 99,7,55,,*,横山琉人,(栗),長谷川浩,ダノンキングリー,キングカメハメハ,,ネイティヴダンサー系,7,5,1函8,10,未勝利・牝,芝,1200,良,B,小林,52.0,▲,8,18.2,7,0.5,14,,,11,11,34.80,34.5,1,バレンタインビスタ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011007,2026.7.12,日,函館,1函A,7,,1勝,ダート,1700,,4,重(暫定),曇(暫定),14,13:10,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,バシリス,牝,4,3,6.6, ,109,4,55,☆,*,舟山瑠泉,(栗),寺島良,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,5,30,3京B,2,１勝ｸﾗｽ,ダ,1800,良,,今村,54.0,◇,5,10.4,4,0.8,12,2,2,1,1,37.65,37.9,9,マハートマーベル
2,B,2,デルマサクラサク,牝,4,4,6.7, ,109,4,56,,*,横山和生,(栗),牧田和弥,マインドユアビスケッツ,Mineshaft,,ナスルーラ系,5,23,3京9,3,１勝ｸﾗｽ,ダ,1800,稍,B,鮫島,56.0,,2,5.7,8,1.7,4,16,15,16,13,38.90,36.6,1,ビルンバウム
3,,3,ウィンターガーデン,牝,5,9,31.0, , 97,7,56,,*,小沢大仁,(栗),井上智史,リアルインパクト,Halling,,ネイティヴダンサー系,6,28,1函6,11,１勝ｸﾗｽ・牝,ダ,1700,稍,B,舟山,55.0,☆,7,34.1,7,1.1,2,5,4,8,6,37.09,38.0,7,キャットテイル
4,,4,リピース,牝,3,7,24.3, , 92,9,51,△,*,鷲頭虎太,(栗),前川恭子,サンダースノー,クロフネ,,ニアークティック系,1,5,1京2,9,１勝ｸﾗｽ*,ダ,1800,良,,荻野,55.0,,10,163.3,11,3.7,11,1,1,1,2,37.75,40.6,11,テイエムサンレーヴ
5,,5,マリブサーフ,牝,3,2,4.4,>,107,6,50,▲,*,和田陽希,(栗),牧浦充徳,ロードカナロア,アフリート,,ネイティヴダンサー系,6,27,1函5,8,未勝利・牝,ダ,1000,不,,舟山,54.0,☆,1,3.1,1,-0.1,5,,,1,1,34.20,35.0,2,(スイーヴル)
6,,6,サウンドルーチェ,牝,4,8,27.1, , 95,8,52,★,*,河原田菜,(栗),渡辺薫彦,ミッキーアイル,"Fusaichi Pegasus",,ネイティヴダンサー系,6,28,1函6,15,１勝ｸﾗｽ・牝,ダ,1700,稍,,小林,53.0,▲,6,10.6,8,1.3,6,9,10,10,10,37.53,37.4,3,キャットテイル
7,,7,アリストクラシア,牝,5,6,11.1, ,113,2,56,,*,北村友一,(栗),吉岡辰弥,ハーツクライ,"Quality Road",ロイヤルチャージャー系,ネイティヴダンサー系,6,28,1函6,8,１勝ｸﾗｽ・牝,ダ,1700,稍,,岩田,56.0,,1,3.4,5,0.5,5,8,8,7,6,37.04,37.5,4,キャットテイル
8,,8,コイタマチャン,牝,3,5,7.0,>,112,3,53,,*,横山武史,(栗),宮本博,シャンハイボビー,サクラバクシンオー,,ナスルーラ系,6,20,1函3,7,未勝利・牝,ダ,1700,良,,武豊,55.0,,2,3.0,1,-0.1,3,2,2,2,2,37.09,38.7,5,(マーゴットクリュグ)
8,,9,ヒミノエトワール,牝,4,1,2.6, ,118,1,56,,,武豊,(栗),宮地貴稔,パイロ,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,6,28,1函6,7,１勝ｸﾗｽ・牝,ダ,1700,稍,,武豊,56.0,,2,3.5,4,0.3,1,7,7,4,4,36.93,37.5,4,キャットテイル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011008,2026.7.12,日,函館,1函A,8,,1勝,ダート,2400,,6,重(暫定),曇(暫定),12,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ブレイクザアイス,セ,7,9,27.7, , 96,10,58,,,黛弘人,(美),森一誠,ラニ,ハーツクライ,,ロイヤルチャージャー系,5,9,2東5,3,１勝ｸﾗｽ,ダ,2100,良,B,黛弘,58.0,,10,61.5,6,1.0,12,8,8,8,8,37.96,38.5,4,マウントバーノン
2,,2,シャローファースト,牡,3,1,1.6, ,111,2,55,,*,横山和生,(栗),安田翔伍,クリソベリル,Tapizar,,ナスルーラ系,5,24,3京A,3,１勝ｸﾗｽ*,ダ,1900,良,,団野,57.0,,3,7.5,7,1.5,4,4,5,3,4,37.20,39.7,8,ボクマダネムイヨ
3,,3,シドニーホバート,牡,4,5,19.0, ,106,4,58,,*,斎藤新,(栗),杉山佳明,ストロングリターン,"Coronado's Quest",,ネイティヴダンサー系,5,9,2東5,9,１勝ｸﾗｽ,ダ,2100,良,,松若,58.0,,4,13.0,11,3.1,14,1,1,1,3,37.72,41.2,12,マウントバーノン
4,B,4,ディースプレマシー,牡,4,6,19.2, , 97,9,58,,,古川吉洋,(美),牧光二,ディーマジェスティ,"Proudest Romeo",,,6,21,1函4,連,１勝ｸﾗｽ,ダ,1700,良,B,古川,58.0,,9,34.9,7,0.6,4,10,10,8,8,38.18,37.1,2,ナクライト
5,B,5,シーリュウシー,牡,5,7,19.6, ,108,3,58,,*,小沢大仁,(栗),岡田稲男,ホッコータルマエ,Bernardini,,ナスルーラ系,5,30,3京B,連,１勝ｸﾗｽ,ダ,1800,良,B,菱田,58.0,,11,120.9,2,0.4,6,8,8,8,6,38.00,36.8,3,マハートマーベル
6,B,6,カージオイド,牡,4,11,30.9, , 94,11,57,☆,*,長浜鴻緒,(美),黒岩陽一,サトノダイヤモンド,"Sea The Stars",,ニアークティック系,6,20,1函3,12,１勝ｸﾗｽ,ダ,1700,良,B,丹内,58.0,,8,50.5,9,2.1,9,5,5,3,4,36.71,39.5,10,ディナン
6,,7,ステイアンビシャス,牡,4,10,29.2, ,103,5,58,,*,佐々木大,(美),堀内岳志,ドレフォン,"Distorted Humor",,ネイティヴダンサー系,4,18,3中7,3,１勝ｸﾗｽ,ダ,2400,良,,松岡,58.0,,5,14.1,10,3.1,6,15,15,15,13,38.70,40.5,8,コズミックダンサー
7,,8,ミスターエメラルド,牡,3,4,18.0, ,101,8,55,,*,鮫島克駿,(栗),中村直也,ドレフォン,クロフネ,,ニアークティック系,5,24,3京A,8,１勝ｸﾗｽ*,ダ,1900,良,,吉村,57.0,,8,29.5,15,3.2,9,2,2,2,2,37.11,41.6,15,ボクマダネムイヨ
7,,9,ダイシンレアレア,牡,4,2,6.6, ,120,1,58,,*,丹内祐次,(栗),高橋一哉,キズナ,ダイシンオレンジ,,,4,18,3中7,4,１勝ｸﾗｽ,ダ,2400,良,,佐々,58.0,,3,8.2,3,1.7,7,7,7,5,4,38.27,40.4,7,コズミックダンサー
8,,10,ハイドパーク,牡,3,3,6.8,>,102,6,54,☆,*,舟山瑠泉,(栗),田中克典,クリソベリル,"Hard Spun",,ニアークティック系,6,21,1函4,6,未勝利,ダ,2400,良,,国分,57.0,,4,6.1,1,-0.2,3,5,5,2,1,38.73,40.5,4,(ポップアップ)
8,B,11,サトノリアン,牡,5,8,19.9, ,102,6,58,,*,吉田隼人,(美),大竹正博,キズナ,クロフネ,,ニアークティック系,3,29,3中2,20,１勝ｸﾗｽ,ダ,1800,稍,B,大野,58.0,,11,75.4,5,0.6,15,15,15,15,15,38.20,38.0,1,フェスタリア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011009,2026.7.12,日,函館,1函A,9,北海Ｈ,2勝,芝,1800,B,4,稍(暫定),曇(暫定),14,14:10,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マイネルフーガ,牡,4,7,32.7, , 99,10,55,,*,斎藤新,(美),鈴木慎太,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,4,12,3中6,2,２勝ｸﾗｽ,芝,1800,良,,ディ,58.0,,3,5.8,8,1.0,5,8,8,8,9,37.05,34.3,6,ソルトブリーズ
2,,2,ジャズ,牡,5,9,48.5, ,108,8,56,,,吉田隼人,(栗),辻野泰之,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,5,24,3京A,14,聖護院特･2勝,芝,1800,良,,吉田,58.0,,4,7.6,4,0.6,6,,,4,5,36.50,33.9,6,アラタマフェーヴル
3,,3,バルティカ,牡,4,5,23.2, ,112,4,56,,*,鮫島克駿,(栗),高橋亮,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,6,27,1函5,17,洞爺湖特･2勝,芝,2000,稍,,北村,58.0,,4,8.2,3,0.2,7,3,3,3,4,36.43,35.3,3,ヨヒーン
3,,4,ウィルサヴァイブ,牝,4,3,7.7, ,118,1,54,,,横山武史,(栗),須貝尚介,アルアイン,ハービンジャー,,ニアークティック系,6,27,1函5,6,洞爺湖特･2勝,芝,2000,稍,,横山,56.0,,2,4.1,4,0.3,1,1,1,1,1,36.30,35.7,8,ヨヒーン
4,,5,テルヒコウ,牡,3,1,2.3,+,115,2,54,,*,武豊,(栗),矢作芳人,コントレイル,ヴィクトワールピサ,,ロイヤルチャージャー系,4,25,2東1,4,青葉賞G2,芝,2400,良,,坂井,57.0,,6,20.8,14,2.9,6,1,1,1,1,36.27,37.1,15,ゴーイントゥスカイ
4,,6,ロードマンハイム,セ,6,10,68.8, ,112,4,56,,*,古川吉洋,(栗),友道康夫,ロードカナロア,Shirocco,,その他のエクリプス系,6,27,1函5,2,洞爺湖特･2勝,芝,2000,稍,,岩田,58.0,,5,9.7,5,0.3,4,2,3,3,2,36.43,35.4,4,ヨヒーン
5,,7,エリム,牝,6,13,201.4, , 87,14,52,,,原田和真,(美),上原博之,ダイワメジャー,Kalatos,ロイヤルチャージャー系,ナスルーラ系,6,13,1函1,8,松前特別･2勝,芝,1800,稍,,原田,56.0,,14,95.7,15,1.9,14,14,14,9,11,36.15,35.5,13,カテリーナ
5,,8,サタデーサンライズ,牝,4,4,12.3, ,110,6,53,,,北村友一,(栗),石坂公一,デクラレーションオブウォー,サンデーサイレンス,,ロイヤルチャージャー系,6,13,1函1,17,松前特別･2勝,芝,1800,稍,,北村,56.0,,3,5.9,8,1.0,1,2,1,1,1,35.05,36.8,14,カテリーナ
6,,9,エーデル,牝,5,12,92.8, , 88,12,51,,*,酒井学,(美),金成貴史,デクラレーションオブウォー,フジキセキ,,ロイヤルチャージャー系,6,28,2福2,7,松島特別･2勝,芝,2000,良,,Ｍ．,56.0,,10,90.6,13,1.6,13,13,13,13,13,35.83,35.4,9,クロシェットノエル
6,,10,コッツォリーノ,牡,3,2,2.4,>,113,3,54,,,佐々木大,(美),池上昌和,シルバーステート,ダイワメジャー,,ロイヤルチャージャー系,6,21,1函4,10,１勝ｸﾗｽ,芝,1800,良,,佐々,55.0,,1,1.8,1,-0.1,3,5,5,5,5,36.05,34.9,2,(グレーヌドジョワ)
7,,11,レイヤードレッド,牡,4,14,205.3, , 98,11,55,,,長浜鴻緒,(美),手塚貴久,フィエールマン,スニッツェル,,ニアークティック系,6,27,1函5,2,洞爺湖特･2勝,芝,2000,稍,,長浜,58.0,,6,12.5,7,0.7,2,5,6,6,8,36.51,35.6,7,ヨヒーン
7,,12,フォルテフィオーレ,牡,5,6,23.5, ,105,9,56,,,丹内祐次,(美),上原佑紀,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,6,13,1函1,9,松前特別･2勝,芝,1800,稍,,丹内,58.0,,7,13.8,5,0.9,7,10,10,12,11,36.35,34.1,2,カテリーナ
8,,13,フナデ,牡,5,11,82.7, , 88,12,54,,*,横山和生,(美),嘉藤貴行,ゴールドシップ,ディープインパクト,,ロイヤルチャージャー系,3,28,3中1,4,２勝ｸﾗｽ,芝,2000,稍,,丹内,58.0,,11,61.2,11,1.6,8,11,11,11,10,36.60,35.3,6,リーティアコナル
8,,14,ラブリーリディア,牝,4,8,47.6, ,110,6,55,,,小沢大仁,(栗),中内田充,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,6,27,1函5,2,洞爺湖特･2勝,芝,2000,稍,,小沢,56.0,,8,14.8,2,0.0,3,10,10,6,8,36.56,34.8,1,ヨヒーン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011010,2026.7.12,日,函館,1函A,10,噴火湾特別,2勝,ダート,1000,,2,重(暫定),曇(暫定),12,14:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カネコメブライト,牝,3,8,15.9, ,107,5,53,,*,横山琉人,(栗),中尾秀正,レッドファルクス,"Storm Cat",,ニアークティック系,6,13,3阪3,11,安芸特別･2勝,ダ,1200,良,,吉村,53.0,,6,21.3,5,0.8,12,,,10,9,36.30,35.9,3,テーオーグレーザー
2,B,2,サンディブロンド,牝,5,9,25.7, , 89,11,56,,*,舟山瑠泉,(美),鈴木慎太,リオンディーズ,アドマイヤベガ,,ロイヤルチャージャー系,4,12,1福2,13,喜多方特･2勝,ダ,1150,良,B,武藤,56.0,,16,127.8,14,2.1,14,,,6,8,34.80,38.9,15,イマージョン
3,,3,デアプリームス,牝,3,2,6.1,>,108,4,53,,*,横山武史,(美),田島俊明,"Knicks Go","Majestic Warrior",,ナスルーラ系,6,13,1函1,14,１勝ｸﾗｽ,ダ,1000,稍,,池添,53.0,,2,3.1,1,-0.2,2,,,2,2,34.65,34.7,1,(ビップムーラン)
4,,4,エコロレバン,牝,3,3,6.5,>,106,7,53,,,酒井学,(栗),大久保龍,Speightstown,"J Be K",ネイティヴダンサー系,,4,19,2阪8,8,１勝ｸﾗｽ*,ダ,1200,良,,酒井,55.0,,5,14.4,1,-0.2,11,,,1,1,34.60,37.0,8,(ランスオブキング)
5,,5,ヒットミー,牝,4,5,7.9,>,107,5,56,,,長浜鴻緒,(美),鹿戸雄一,シニスターミニスター,アルデバラン2,ナスルーラ系,ネイティヴダンサー系,6,14,1函2,9,１勝ｸﾗｽ・牝,ダ,1000,良,,長浜,55.0,☆,4,7.6,1,-0.4,3,,,6,5,34.95,34.8,1,(レストプレドゥモア)
5,,6,クロナ,牡,3,6,8.0,>,111,2,55,,*,小沢大仁,(栗),高橋亮,スワーヴリチャード,"Exchange Rate",,ニアークティック系,6,20,1函3,連,１勝ｸﾗｽ,ダ,1000,良,,舟山,53.0,△,1,2.0,1,-0.6,3,,,2,2,34.50,35.3,1,(ムーンブランシュ)
6,B,7,サベージラヴ,牝,5,10,30.1, , 87,12,56,,*,佐々木大,(美),伊藤圭三,マジェスティックウォリアー,サウスヴィグラス,,ネイティヴダンサー系,4,12,1福2,34,喜多方特･2勝,ダ,1150,良,B,菊沢,56.0,,13,36.2,15,2.4,9,,,10,13,35.45,38.6,13,イマージョン
6,,8,ビーマックス,牡,4,7,11.1, ,103,8,58,,*,浜中俊,(栗),藤野健太,サトノアラジン,サウスヴィグラス,,ネイティヴダンサー系,4,11,2阪5,6,２勝ｸﾗｽ,ダ,1200,重,,高杉,58.0,,9,27.1,13,1.3,9,,,9,6,35.20,36.8,13,ゼンノツキヨミ
7,,9,マメタンク,牡,3,1,3.8,>,111,2,55,,,斎藤新,(栗),東田明士,フィレンツェファイア,フレンチデピュティ,,ニアークティック系,6,27,1函5,7,１勝ｸﾗｽ,ダ,1000,重,,斎藤,55.0,,1,2.4,1,-0.1,3,,,3,3,35.10,34.0,2,(ミサビスケッツ)
7,,10,ストリンジェンド,牡,6,11,31.1, ,102,9,58,,*,北村友一,(栗),加藤公太,キンシャサノキセキ,フレンチデピュティ,ロイヤルチャージャー系,ニアークティック系,3,3,川崎,5,ブルー,ダ,1500,不,,岡村,57.0,,6,,6,1.2,,7,8,7,5,,----,,サンダーバース
8,,11,ルイステソーロ,セ,4,4,7.3, ,120,1,58,,*,丹内祐次,(美),畠山吉宏,シニスターミニスター,ロードアルティマ,ナスルーラ系,ネイティヴダンサー系,4,18,3中7,3,葛飾特別･2勝,ダ,1200,良,,木幡,58.0,,2,4.8,3,0.4,8,,,2,2,34.60,36.6,8,ハヤテノツバサ
8,,12,ストロングボンド,セ,3,12,32.5,+, 91,10,55,,*,吉田隼人,(美),菊川正達,リーチザクラウン,ロードカナロア,ロイヤルチャージャー系,,11,27,園田,2,兵庫ジG2,ダ,1400,稍,,佐々,56.0,,8,,12,13.3,,6,8,12,12,,----,,トウカイマシェリ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011011,2026.7.12,日,函館,1函A,11,巴賞,ｵｰﾌﾟﾝ,芝,1800,B,4,稍(暫定),曇(暫定),14,15:20,,別定,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エラトー,牝,5,8,13.4, ,111,5,55,,*,北村友一,(栗),上村洋行,"Saxon Warrior",Siyouni,,ニアークティック系,4,19,1福4,8,福島牝馬G3,芝,1800,良,,斎藤,55.0,,7,20.0,13,1.3,15,6,6,9,10,35.75,35.4,10,コガネノソラ
2,,2,パレハ,牝,5,4,6.6, ,112,3,55,,*,佐々木大,(栗),新谷功一,サトノクラウン,ディープインパクト,,ロイヤルチャージャー系,4,19,1福4,8,福島牝馬G3,芝,1800,良,,田山,55.0,,8,27.0,9,0.5,11,10,10,11,10,35.80,34.5,6,コガネノソラ
3,,3,タシット,牡,7,10,21.0, ,115,2,57,,*,横山琉人,(美),中川公成,ブラックタイド,ブライアンズタイム,ロイヤルチャージャー系,ロイヤルチャージャー系,6,13,3東3,9,ジューン,芝,1800,良,,三浦,57.0,,12,120.3,2,0.1,8,,1,1,1,35.95,34.2,10,カネラフィーナ
3,,4,シルトホルン,牡,6,1,4.8, ,119,1,58,,*,丹内祐次,(美),新開幸一,スクリーンヒーロー,Langfuhr,ロイヤルチャージャー系,ニアークティック系,5,9,2東5,4,エプソムG3,芝,1800,良,,大野,57.0,,8,29.1,7,0.4,12,,3,4,4,36.00,33.7,9,トロヴァトーレ
4,,5,キョウエイブリッサ,牡,6,7,12.1, ,111,5,57,,*,浜中俊,(美),武市康男,グレーターロンドン,ルーラーシップ,,ネイティヴダンサー系,4,26,3京2,4,マイラーG2,芝,1600,良,,田山,57.0,,17,287.9,10,0.4,18,,,17,16,35.58,32.8,1,アドマイヤズーム
4,,6,レディントン,セ,5,11,57.6, , 99,10,57,,*,小沢大仁,(栗),杉山晴紀,サトノアラジン,アフリート,,ネイティヴダンサー系,5,30,2東B,15,アハルテ,ダ,1600,良,B,横山,57.0,,15,194.2,9,1.5,14,,,2,3,35.22,37.8,14,テーオーパスワード
5,,7,エエヤン,セ,6,14,77.8, , 99,10,59,,*,古川吉洋,(美),伊藤大士,シルバーステート,ティンバーカントリー,,ネイティヴダンサー系,4,4,3中3,3,ダービーＨG3,芝,1600,稍,,杉原,57.0,,14,115.1,12,1.3,15,,15,12,11,35.46,35.6,8,スズハローム
5,,8,ストレイトトーカー,牡,4,6,10.8, ,109,7,57,,*,横山武史,(美),岩戸孝樹,ファインニードル,Diktat,,マンノウォー系,5,9,2東5,4,エプソムG3,芝,1800,良,,田辺,57.0,,12,45.5,16,1.1,13,,1,1,1,35.85,34.7,17,トロヴァトーレ
6,,9,レディネス,牡,4,3,5.8, ,109,7,57,,*,横山和生,(栗),昆貢,スワーヴリチャード,Shamardal,,ニアークティック系,1,31,1東1,8,白富士Ｓ(L),芝,2000,良,,横山,56.0,,3,5.9,4,0.5,10,,3,3,3,35.87,33.8,6,ダノンシーマ
6,,10,ヴーレヴー,牝,4,5,7.2, , 97,13,55,,*,吉田隼人,(栗),武幸四郎,サトノクラウン,マンハッタンカフェ,,ロイヤルチャージャー系,4,4,2阪3,9,ポラリスＨ,ダ,1400,稍,,浜中,54.0,,8,32.0,16,3.2,13,,,4,5,34.43,39.5,16,キタノズエッジ
7,,11,パトリックハンサム,牡,7,12,59.5,>,100,9,57,,*,斎藤新,(美),柄崎将寿,バゴ,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,8,23,2札1,4,WASJ第２･3勝,芝,2000,良,,ハマ,58.0,,9,20.8,1,-0.1,3,6,6,8,7,36.69,36.5,2,(スピードリッチ)
7,,12,レディーヴァリュー,牝,5,2,5.7, , 99,10,55,,*,武豊,(栗),小林真也,ジャスタウェイ,"Coronado's Quest",,ネイティヴダンサー系,3,7,2中3,6,中山牝馬ＨG3,芝,1800,稍,,団野,54.0,,14,77.9,16,1.8,9,8,8,8,9,36.05,36.8,16,エセルフリーダ
8,,13,ウインシュクラン,セ,8,13,67.9, , 87,14,57,,*,黛弘人,(美),和田正一,スクリーンヒーロー,ボストンハーバー,ロイヤルチャージャー系,ナスルーラ系,4,12,1福2,7,福島民報(L),芝,2000,良,,石神,57.0,,10,34.5,15,41.8,15,2,2,15,15,37.89,71.8,15,サヴォーナ
8,,14,リラボニート,牝,5,9,19.8, ,112,3,56,,*,鮫島克駿,(栗),須貝尚介,スクリーンヒーロー,アグネスデジタル,ロイヤルチャージャー系,ネイティヴダンサー系,3,22,1名4,5,愛知杯G3,芝,1400,良,,田山,55.0,,11,26.4,9,0.4,16,,,12,12,34.80,33.6,4,アイサンサン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026071202011012,2026.7.12,日,函館,1函A,12,,1勝,芝,1200,B,2,稍(暫定),曇(暫定),16,16:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ナンナンプー,牝,4,7,13.3, , 94,6,55,☆,*,舟山瑠泉,(美),水野貴広,フィエールマン,ダイワメジャー,,ロイヤルチャージャー系,6,27,1函5,連,長万部特･1勝,芝,1200,稍,B,岩田,56.0,,7,59.2,9,2.2,6,,,3,3,34.20,36.5,9,ドリーミングアップ
2,,2,ダブルチャレンジ,牝,3,3,7.6, ,104,4,53,,,吉田隼人,(美),深山雅史,シャンハイボビー,キズナ,,,6,21,1函4,4,１勝ｸﾗｽ・牝,芝,1200,良,,吉田,53.0,,7,30.6,5,0.8,6,,,1,1,33.70,35.4,10,マナボニート
3,,3,シャルトル,牡,3,4,8.0, ,105,3,55,,*,北村友一,(美),栗田徹,コントレイル,"Uncle Mo",,ナスルーラ系,5,2,2東3,10,１勝ｸﾗｽ*,芝,1400,良,,三浦,57.0,,9,28.6,5,0.6,10,,,8,8,36.38,33.3,6,フェルミアーク
4,,4,ココソラーレ,牝,3,6,11.5, , 89,7,51,◇,,古川奈穂,(美),天間昭一,セイウンコウセイ,オルフェーヴル,,,7,4,1函7,3,１勝ｸﾗｽ・牝,芝,1200,良,,古川,51.0,◇,10,230.3,7,0.7,7,,,10,10,34.80,34.2,1,ストレイトアスク
5,,5,サンポーニャ,牝,6,2,7.4, ,107,2,54,△,*,鷲頭虎太,(栗),池江泰寿,モーリス,ディープインパクト,,ロイヤルチャージャー系,4,11,1福1,16,１勝ｸﾗｽ・牝,芝,1200,良,,今村,54.0,◇,2,6.1,16,2.2,16,,,1,1,33.70,36.8,16,ライツユーアップ
6,,6,マインセーラ,牝,3,8,26.1, , 89,7,53,,,的場勇人,(美),的場均,アポロケンタッキー,スクリーンヒーロー,,ロイヤルチャージャー系,7,5,1函8,3,１勝ｸﾗｽ,ダ,1000,良,,的場,53.0,,7,86.2,8,1.7,7,,,9,9,37.05,35.6,1,キャリーグレイス
7,,7,ハッピーラッキー,牡,3,1,1.7, ,117,1,55,,*,横山和生,(美),武市康男,ウインブライト,チチカステナンゴ,,ナスルーラ系,6,13,3東3,7,１勝ｸﾗｽ,芝,1400,良,,三浦,55.0,,3,7.3,5,0.6,2,,,8,8,35.33,34.2,6,インプロペリア
8,,8,ペイシャアーサー,牡,4,5,11.3, ,102,5,55,▲,*,遠藤汰月,(美),本間忍,ビッグアーサー,タイキシャトル,,ロイヤルチャージャー系,4,5,3中4,2,１勝ｸﾗｽ,ダ,1200,重,B,丹内,58.0,,7,11.0,14,2.4,12,,,1,2,34.30,38.9,14,イノキ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
