レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010701,2026.2.21,土,東京,1東7,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,牝,馬齢,３歳
2,,3,ファイアンクランツ,牡,4,470,+10,+10,3,7.8, ,107,8,54,,*,大野拓弥,(美),堀宣行,ドゥラメンテ,ハーツクライ,,ロイヤルチャージャー系,9,15,4中5,15,セントラG2,芝,2200,良,,モレ,57.0,,3,6.0,12,1.8,3,9,9,3,3,36.08,36.4,12,ミュージアムマイル
3,,4,ミクソロジー,セ,7,430,  0,0,12,72.2, , 97,14,56,,*,菅原明良,(栗),辻野泰之,オルフェーヴル,アフリート,,ネイティヴダンサー系,1,5,1京2,4,万葉ＳＨ,芝,3000,良,B,鮫島,56.0,,7,26.1,4,1.1,6,1,1,1,1,38.38,35.1,7,アクアヴァーナル
3,,5,トータルクラリティ,セ,4,472,-10,-10,14,170.0, , 84,15,54,,*,原優介,(栗),池添学,バゴ,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,11,30,4京8,9,オータム,ダ,1400,良,,小沢,56.0,,12,81.4,14,3.8,14,,,13,12,35.78,39.3,13,ハッピーマン
4,,6,レッドバリエンテ,牡,7,496,+ 4,+ 4,8,13.8, ,124,3,56.5,,,西村淳也,(栗),中内田充,ディープインパクト,"Dance Brightly",ロイヤルチャージャー系,ネイティヴダンサー系,12,13,5名3,4,中日新聞ＨG3,芝,2000,良,,西村,56.0,,7,14.8,2,0.2,10,4,4,5,4,36.00,33.8,9,シェイクユアハート
4,,7,サスツルギ,セ,6,490,+ 6,+ 6,15,222.0, , 99,12,54,,*,野中悠太,(美),千葉直人,ハーツクライ,Dalakhani,ロイヤルチャージャー系,ナスルーラ系,11,9,5東2,10,アルゼンＨG2,芝,2500,良,,北村,54.0,,16,190.2,14,0.6,14,9,9,9,10,36.69,34.6,11,ミステリーウェイ
5,B,8,ファウストラーゼン,牡,4,462,+ 2,+ 2,6,12.0, ,102,10,56,,*,横山和生,(栗),須貝尚介,モズアスコット,スペシャルウィーク,,ロイヤルチャージャー系,1,25,1中9,34,アメリカG2,芝,2200,良,,横山,57.0,,7,12.9,12,1.4,8,16,16,16,16,36.71,34.3,1,ショウヘイ
5,,9,シルブロン,牡,8,512,+ 8,+ 8,13,78.2, ,100,11,56,,*,三浦皇成,(美),稲垣幸雄,トーセンジョーダン,サンデーサイレンス,,ロイヤルチャージャー系,12,6,5中1,8,ステイヤG2,芝,3600,良,,マー,57.0,,10,18.6,9,0.5,12,12,12,12,12,38.80,33.7,2,ホーエリート
6,,10,ヴォランテ,牡,6,462,+ 8,+ 8,7,12.5, ,109,7,56,,,吉村誠之,(栗),羽月友彦,サトノクラウン,スペシャルウィーク,,ロイヤルチャージャー系,1,5,1京2,9,万葉ＳＨ,芝,3000,良,,吉村,56.0,,3,4.7,2,0.2,1,5,5,3,3,38.48,33.8,1,アクアヴァーナル
6,,11,ローザサンリヴァル,牡,5,510,+ 2,+ 2,9,16.2,>, 98,13,53,,*,石川裕紀,(栗),高野友和,ルーラーシップ,クロフネ,ネイティヴダンサー系,ニアークティック系,12,27,5中7,6,グレイト･3勝,芝,2500,良,,プー,58.0,,4,7.8,3,0.4,1,3,3,5,4,38.34,34.5,4,ミクニインスパイア
7,,12,ホーエリート,牝,5,486,+10,+10,2,6.0, ,130,2,56.5,,,戸崎圭太,(美),田島俊明,ルーラーシップ,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,12,6,5中1,4,ステイヤG2,芝,3600,良,,戸崎,55.0,,2,4.4,1,-0.1,5,3,4,3,3,38.64,34.0,5,(マイネルカンパーナ)
7,,13,スティンガーグラス,牡,5,484,+10,+10,1,3.0, ,136,1,57.5,,,ルメール,(栗),友道康夫,キズナ,"Not For Sale",,ナスルーラ系,11,9,5東2,15,アルゼンＨG2,芝,2500,良,,ルメ,57.0,,1,3.4,2,0.1,5,14,9,9,8,36.66,34.2,6,ミステリーウェイ
8,,14,マイネルカンパーナ,牡,6,422,+ 8,+ 8,5,10.3, ,120,4,56.5,,,津村明秀,(美),青木孝文,ゴールドシップ,Linamix,,ニアークティック系,12,6,5中1,4,ステイヤG2,芝,3600,良,,津村,57.0,,5,11.6,2,0.1,4,5,5,5,3,38.66,34.0,5,ホーエリート
8,B,15,ボーンディスウェイ,牡,7,502,+ 6,+ 6,10,23.9, ,114,5,57,,,木幡巧也,(美),牧光二,ハーツクライ,Platini,ロイヤルチャージャー系,その他のエクリプス系,11,9,5東2,4,アルゼンＨG2,芝,2500,良,B,木幡,57.0,,12,41.0,8,0.2,11,14,15,14,12,36.73,34.1,3,ミステリーウェイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022105010712,2026.2.21,土,東京,1東7,12,,1勝,ダート,1600,,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニシノケンタマン,牡,4,472,+22,+22,14,76.0, ,110,8,58,,*,柴田善臣,(美),深山雅史,アポロケンタッキー,メイショウボーラー,,ロイヤルチャージャー系,8,10,2新6,11,１勝ｸﾗｽ,ダ,1800,不,,今村,53.0,◇,7,22.1,3,0.2,1,15,14,12,9,37.70,37.4,1,ブレトワルダ
1,,2,レッドベルダンス,牡,4,486,+10,+10,13,57.1, ,102,11,56,△,*,長浜鴻緒,(美),手塚貴久,レイデオロ,"Union Rags",,,11,8,3福1,4,三春駒特･1勝,芝,2000,良,,嶋田,56.0,,6,21.8,8,0.5,13,11,11,12,11,36.39,35.3,7,ジェットブレード
2,,3,コーシューパンジャ,牡,4,506,  0,0,5,12.9, ,107,10,58,,,石川裕紀,(美),相沢郁,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,2,1,1東2,9,１勝ｸﾗｽ,ダ,1600,良,,石川,57.0,,8,33.3,3,0.6,10,,,13,12,36.66,36.6,1,ツーネサーン
2,,4,ハクシンブライアン,牡,4,518,- 2,- 2,7,14.7, ,108,9,58,,,大野拓弥,(美),松山将樹,リアルスティール,ブライアンズタイム,,ロイヤルチャージャー系,2,1,1東2,5,１勝ｸﾗｽ,ダ,1600,良,,大野,57.0,,6,10.5,4,0.9,3,,,3,3,36.12,37.8,8,ツーネサーン
3,,5,リュケイオン,牡,5,444,+ 8,+ 8,9,29.6, ,101,12,58,,*,岩田康誠,(美),奥村武,モーリス,ディープブリランテ,,ロイヤルチャージャー系,11,16,3福4,11,１勝ｸﾗｽ,芝,2000,良,,石川,58.0,,4,7.7,7,0.8,8,14,13,15,14,37.41,34.6,2,ファイナルヒート
3,,6,サムワンライクユー,牡,6,496,- 2,- 2,16,121.5, , 98,15,58,,,江田照男,(美),佐藤吉勝,グレーターロンドン,アグネスデジタル,,ネイティヴダンサー系,2,1,1東2,9,１勝ｸﾗｽ,ダ,1600,良,,江田,58.0,,12,134.0,5,0.9,6,,,8,7,36.24,37.6,6,ツーネサーン
4,,7,マリンバンカー,牡,5,512,+ 2,+ 2,10,35.4, ,116,4,55,▲,,上里直汰,(美),南田美知,エスケンデレヤ,ヨハネスブルグ,,ニアークティック系,1,25,1中9,2,１勝ｸﾗｽ,ダ,1800,良,,上里,55.0,▲,4,8.2,3,0.2,6,7,7,3,3,37.90,39.7,3,コーリンカルベラ
4,,8,ダンツティアラ,セ,5,476,-20,-20,4,12.2, ,111,7,58,,*,キング,(美),蛯名正義,シニスターミニスター,"Proudest Romeo",ナスルーラ系,,11,29,5東7,3,１勝ｸﾗｽ,ダ,1600,良,,マー,58.0,,5,12.4,6,0.6,5,,,5,6,37.20,36.3,4,コーカサスゴールド
5,,9,スクレイピング,セ,4,508,+ 4,+ 4,15,103.4, , 95,16,58,,*,木幡巧也,(美),尾関知人,ナダル,ハーツクライ,,ロイヤルチャージャー系,11,2,4東B,3,１勝ｸﾗｽ,ダ,1600,重,,岩田,57.0,,10,162.2,10,1.5,13,,,15,15,36.84,35.9,2,ジェイエルマスター
5,,10,ドリーミングアップ,牡,5,476,+ 4,+ 4,6,14.2, ,115,5,58,,,吉田豊,(美),高橋文雅,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,24,5東6,4,１勝ｸﾗｽ,芝,1600,良,,吉田,58.0,,5,15.1,5,0.4,4,,,13,13,35.40,33.4,2,レッドキングリー
6,,11,ソナタン,牡,4,470,+ 6,+ 6,3,7.0, ,121,1,58,,*,田辺裕信,(美),和田勇介,レッドファルクス,ディープインパクト,,ロイヤルチャージャー系,11,9,5東2,3,１勝ｸﾗｽ,ダ,1600,稍,,戸崎,57.0,,1,2.6,6,1.1,2,,,4,3,36.84,37.6,9,ディーズゴールド
6,,12,ルヴァレドクール,セ,4,502,+ 6,+ 6,1,2.6, ,121,1,58,,,横山和生,(美),田村康仁,ルヴァンスレーヴ,ヨハネスブルグ,,ニアークティック系,11,29,5東7,4,１勝ｸﾗｽ,ダ,1600,良,,横山,57.0,,1,1.9,3,0.3,1,,,4,4,37.02,36.3,4,コーカサスゴールド
7,,13,ボルトテソーロ,牡,4,504,+ 8,+ 8,12,48.7, ,115,5,58,,*,原田和真,(美),栗田徹,サンダースノー,Oratorio,,ニアークティック系,11,2,4東B,3,１勝ｸﾗｽ,ダ,1600,重,,戸崎,57.0,,--,,外,----,,,,,,,----,,ジェイエルマスター
7,B,14,スターエンブレム,牡,4,478,+ 8,+ 8,8,28.4, ,101,12,58,,,菅原明良,(美),林徹,ロードカナロア,"Sadler's Wells",,ニアークティック系,11,22,3福5,9,１勝ｸﾗｽ,ダ,1700,良,B,菅原,56.0,,7,24.0,5,1.0,8,8,8,8,8,37.04,39.2,6,マテンロウブレイブ
8,B,15,ユーディキウム,牝,4,500,+ 8,+ 8,11,46.3, , 99,14,56,,*,吉村誠之,(美),黒岩陽一,ロードカナロア,"Super Saver",,,11,16,5東4,18,１勝ｸﾗｽ,芝,2000,良,B,団野,54.0,,8,39.9,8,0.6,11,,2,2,2,36.51,35.1,10,プルミエソルティ
8,B,16,クラリネットソナタ,牝,4,494,  0,0,2,4.1, ,119,3,56,,*,戸崎圭太,(美),田中博康,ナダル,"City Zip",,,2,7,1東3,15,１勝ｸﾗｽ・牝,ダ,1600,良,B,菅原,56.0,,3,3.8,3,0.1,2,,,13,12,37.14,36.3,1,ウエヲムイテゴラン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022109010101,2026.2.21,土,阪神,1阪1,1,,未勝利,ダート,1200,,2,良,晴,16,09:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コマチチャン,牝,3,460,+ 4,+ 4,2,5.3, ,104,3,55,,,松若風馬,(栗),小椋研介,キズナ,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,28,5阪8,7,未勝利*,芝,1400,良,,松若,55.0,,5,15.0,10,0.7,2,,,6,5,34.65,35.9,11,デアヴェローチェ
1,,2,アルサック,牝,3,490,  0,0,1,4.5, ,111,2,55,,*,田口貫太,(栗),西園正都,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,2,10,2京4,2,未勝利,ダ,1200,良,,松山,55.0,,3,6.0,6,1.2,1,,,1,1,35.90,39.0,12,スリーコーズ
2,,3,オヤツノジカン,牝,3,428,+ 2,+ 2,14,76.2, ,102,5,55,,*,藤懸貴志,(栗),高橋義忠,ニューイヤーズデイ,オルフェーヴル,,,1,17,1京6,初,新馬・牝,ダ,1400,良,,吉村,55.0,,7,20.9,9,1.9,11,,,2,2,37.20,39.3,12,ホウショウルクス
2,,4,リネアベルタ,牝,3,416,+ 2,+ 2,3,5.4, ,116,1,55,,*,坂井瑠星,(栗),宮地貴稔,イスラボニータ,ジャングルポケット,,ナスルーラ系,1,31,1小3,7,未勝利・若,芝,1200,良,,斎藤,55.0,,2,6.1,6,0.4,9,,,4,2,34.00,34.9,12,カシノリアーナ
3,,5,グラマラス,牝,3,468,- 4,- 4,9,16.1, ,102,5,55,,*,鮫島克駿,(栗),安田翔伍,ニューイヤーズデイ,"Mr. Greeley",,ネイティヴダンサー系,2,1,2京2,初,新馬,ダ,1400,良,,横山,55.0,,7,18.7,9,1.1,2,,,4,4,37.13,38.8,11,ティエラレイナ
3,,6,チアフルドア,牝,3,380,- 6,- 6,15,313.4, , 93,12,52,▲,*,川端海翼,(栗),前川恭子,グレーターロンドン,ブライアンズタイム,,ロイヤルチャージャー系,2,1,1小4,初,新馬,芝,1200,良,,和田,52.0,▲,16,62.5,11,1.6,13,,,11,11,35.20,35.0,7,ケイアイクウガ
4,,7,リリーサンライズ,牝,3,454,- 6,- 6,5,9.2, ,101,7,55,,*,岩田望来,(栗),矢作芳人,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,11,22,4京5,連,未勝利・牝*,ダ,1200,良,,古川,52.0,▲,9,60.7,5,0.8,9,,,3,2,36.50,37.5,10,テーオーナタリー
4,,8,ナデシコザクラ,牝,3,420,- 2,- 2,13,71.2, , 90,15,55,,*,菱田裕二,(栗),秋山真一,ビーチパトロール,アドマイヤジャパン,,ロイヤルチャージャー系,2,7,2京3,15,未勝利・牝,芝,1600,良,,高杉,55.0,,12,55.6,12,1.6,12,,,4,4,35.76,37.2,14,サッポロイクコ
5,,9,タマモビスケット,牝,3,466,- 2,- 2,8,15.4, ,104,3,55,,,国分優作,(栗),中竹和也,マインドユアビスケッツ,ジョーカプチーノ,,ロイヤルチャージャー系,1,31,2京1,2,未勝利・牝,ダ,1200,良,,国分,55.0,,11,209.4,4,1.1,14,,,4,3,37.00,36.9,7,ソウルオンファイア
5,,10,シュヴェスター,牝,3,422,- 6,- 6,6,10.0, , 93,12,55,,*,松山弘平,(栗),高橋亮,シニスターミニスター,Aldebaran,ナスルーラ系,ネイティヴダンサー系,10,12,3京4,4,未勝利・牝*,ダ,1400,良,,高杉,55.0,,6,14.4,11,2.6,1,,,8,7,35.48,40.7,11,ワイズギャング
6,,11,タイセイアビオン,牝,3,440,  0,0,11,33.4, , 99,8,55,,*,高杉吏麒,(栗),浜田多実,ミッキーアイル,"Tejano Run",,ナスルーラ系,2,1,1小4,初,新馬,芝,1200,良,,古川,52.0,▲,10,31.4,9,1.3,7,,,8,10,34.70,35.2,12,ケイアイクウガ
6,,12,クインズボタン,牝,3,442,  0,0,16,321.0, , 86,16,55,,*,鮫島良太,(栗),藤野健太,ルヴァンスレーヴ,"Street Cry",,ネイティヴダンサー系,1,24,1小1,10,未勝利,ダ,1000,良,,舟山,52.0,▲,13,500.5,11,2.3,13,,,8,11,36.00,37.7,12,カッタッパ
7,,13,ライトニングロッド,牝,3,464,-14,-14,4,7.4, , 99,8,55,,*,ハマーハ,(栗),高橋義忠,サンダースノー,"Mark of Esteem",,ナスルーラ系,11,22,4京5,初,新馬,ダ,1400,良,,北村,55.0,,7,16.4,12,3.0,10,,,4,4,36.30,39.4,14,カタリテ
7,,14,マユナイト,牝,3,404,+ 2,+ 2,10,24.2, , 93,12,55,,*,幸英明,(栗),高橋康之,ミスチヴィアスアレックス,ダイワメジャー,,ロイヤルチャージャー系,1,31,2京1,6,未勝利・牝,ダ,1200,良,,永島,53.0,◇,9,45.5,10,2.0,11,,,12,13,37.80,37.0,9,ソウルオンファイア
8,,15,ミスマリーゴールド,牝,3,428,  0,0,12,63.3, , 94,11,55,,*,酒井学,(栗),畑端省吾,ダノンスマッシュ,フジキセキ,,ロイヤルチャージャー系,2,8,1小6,10,未勝利・牝,芝,1200,良,,石田,52.0,▲,13,67.1,11,1.3,14,,,14,13,35.10,35.1,7,シェーロドラート
8,,16,エターナルビジョン,牝,3,450,- 8,- 8,7,14.1, , 97,10,55,,,池添謙一,(栗),高橋康之,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,1,31,2京1,8,未勝利・牝,ダ,1200,良,,池添,55.0,,12,221.2,7,1.1,10,,,9,7,37.50,36.4,3,ソウルオンファイア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022109010102,2026.2.21,土,阪神,1阪1,2,,未勝利,ダート,1800,,4,良,晴,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エイシンインアウト,牡,3,482,+ 4,+ 4,2,3.5, ,110,2,57,,*,団野大成,(栗),中尾秀正,サトノダイヤモンド,Whipper,,ネイティヴダンサー系,2,1,1小4,3,未勝利,ダ,1700,良,,和田,54.0,▲,6,16.2,4,1.1,7,12,12,11,12,38.02,38.5,3,ラブインアクション
2,,2,スズノグレイス,牡,3,428,-10,-10,12,97.9, , 86,13,57,,,藤懸貴志,(栗),牧田和弥,ダノンレジェンド,エスポワールシチー,,,1,10,1京3,2,未勝利,ダ,1900,良,,藤懸,57.0,,13,128.2,11,1.2,11,13,13,12,12,39.51,38.2,4,セイントホース
3,,3,マオノムサシ,牡,3,488,-12,-12,5,25.6, , 98,7,57,,,荻野琢真,(栗),加藤公太,アメリカンペイトリオット,ヴァーミリアン,,ネイティヴダンサー系,1,4,1中1,2,未勝利,ダ,1800,稍,,荻野,57.0,,8,40.7,10,3.4,10,2,2,2,2,37.30,44.0,11,サトノリシャール
3,,4,メガクローム,牡,3,442,+ 2,+ 2,14,135.3, , 88,12,55,◇,,永島まな,(栗),高柳大輔,カリフォルニアクローム,"Palace Malice",,,1,31,2京1,初,新馬,芝,2000,良,,永島,55.0,◇,13,68.7,14,2.3,10,11,11,14,13,38.70,35.4,6,バリオス
4,,5,ショーンバローズ,牡,3,456,- 6,- 6,13,131.3, , 97,8,57,,,田口貫太,(栗),松下武士,サンダースノー,"Invincible Spirit",,ニアークティック系,2,7,2京3,10,未勝利,ダ,1800,良,,田口,57.0,,9,317.4,5,1.6,9,5,6,6,7,38.10,40.7,5,キリオス
4,,6,メイショウルーク,牡,3,508,- 2,- 2,11,63.8, ,100,6,57,,,加藤祥太,(栗),梅田智之,ロジャーバローズ,アグネスデジタル,,ネイティヴダンサー系,2,7,2京3,2,未勝利,ダ,1900,良,,加藤,57.0,,7,73.8,4,1.5,6,6,6,7,5,39.14,38.7,4,サイモンゼスト
5,,7,シャリキモン,牡,3,432,- 2,- 2,4,16.9, , 86,13,57,,*,松若風馬,(栗),吉田直弘,ミッキーロケット,ディープブリランテ,,ロイヤルチャージャー系,1,31,1小3,12,未勝利,芝,1800,良,,大久,54.0,▲,13,124.9,11,1.0,11,12,12,11,13,35.75,36.3,9,アイドクレース
5,B,8,チェリヴェント,牡,3,506,+ 8,+ 8,3,3.6, ,105,3,57,,*,鮫島克駿,(栗),清水久詞,コントレイル,"Successful Appeal",,マンノウォー系,11,30,4京8,3,未勝利*,芝,1800,良,B,吉村,55.0,☆,5,19.1,6,1.3,7,,,7,6,35.80,36.1,8,サウンドムーブ
6,,9,ハイビッグゴールド,牡,3,482,- 2,- 2,7,43.0, , 95,9,57,,,幸英明,(栗),谷潔,ロジャーバローズ,クロフネ,,ニアークティック系,2,7,2京3,2,未勝利,ダ,1900,良,,幸英,57.0,,5,27.3,7,1.7,7,7,8,9,9,39.23,38.7,4,サイモンゼスト
6,B,10,オメガヒストリー,牡,3,498,+14,+14,6,27.6, , 92,10,57,,,国分優作,(栗),安田翔伍,イスラボニータ,"Bahamian Bounty",,,12,14,5名4,2,未勝利*,ダ,1400,稍,B,国分,56.0,,12,64.1,8,1.4,10,,,7,9,36.23,39.0,4,クラシオン
7,,11,スマートグロワール,牡,3,526,  0,0,1,2.2, ,118,1,57,,,北村友一,(栗),畑端省吾,デクラレーションオブウォー,エンパイアメーカー,,ネイティヴダンサー系,1,25,1京9,2,未勝利,ダ,1800,良,,北村,57.0,,4,6.1,2,0.1,4,4,4,4,4,39.40,37.4,2,ロックバンド
7,,12,ローレルクラウン,牡,3,506,- 8,- 8,10,60.4, ,101,4,57,,*,佐々木大,(美),国枝栄,ミッキーアイル,アドマイヤムーン,,ネイティヴダンサー系,1,25,1中9,初,新馬,ダ,1800,良,,横山,57.0,,6,14.2,13,3.8,3,1,2,4,8,39.30,43.8,14,トーアエレクトラム
8,,13,ルクスディグニティ,牡,3,454,+12,+12,9,58.5, , 89,11,57,,*,岩部純二,(栗),昆貢,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,8,30,4名3,3,未勝利*,芝,2000,良,,長岡,55.0,,10,128.4,9,1.6,7,6,6,10,11,37.67,34.2,7,カラペルソナ
8,,14,サラサダンディー,牡,3,498,+ 4,+ 4,8,56.5, ,101,4,57,,,菱田裕二,(栗),岡田稲男,デクラレーションオブウォー,シンボリクリスエス,,ロイヤルチャージャー系,11,23,4京6,2,未勝利*,ダ,1800,良,,菱田,56.0,,8,30.9,6,1.9,5,12,11,9,8,38.40,39.1,5,クラックショット
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022109010103,2026.2.21,土,阪神,1阪1,3,,未勝利,ダート,1400,,2,良,晴,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フィーユレアル,牝,3,474,+ 6,+ 6,9,55.9, ,107,5,55,,*,横山武史,(美),斎藤誠,リオンディーズ,ハーツクライ,,ロイヤルチャージャー系,1,12,1中5,3,未勝利・牝,ダ,1800,良,,横山,55.0,,6,10.7,6,1.6,5,2,3,3,2,38.95,40.4,10,ホールドザデイ
1,,2,シンゼンイセ,牡,3,454,+ 2,+ 2,12,282.1, , 94,12,57,,,団野大成,(栗),荒川義之,サトノインプレッサ,Intikhab,,ロイヤルチャージャー系,2,7,2京3,2,未勝利,ダ,1400,良,,団野,57.0,,13,97.8,8,1.3,7,,,6,7,36.90,38.1,9,フリッシュ
2,,3,レッツエンジョイ,牡,3,516,-10,-10,6,29.0, ,101,8,57,,*,鮫島克駿,(栗),石坂公一,シュヴァルグラン,"Carpe Diem",,,2,8,1小6,9,未勝利,ダ,1700,良,,田山,54.0,▲,5,9.2,10,2.5,8,11,10,9,10,37.53,41.2,10,イサギ
2,B,4,シャマレル,牡,3,442,- 2,- 2,11,246.9, , 87,16,57,,*,田口貫太,(栗),渡辺薫彦,ルーラーシップ,ローエングリン,ネイティヴダンサー系,ニアークティック系,11,15,4京3,3,未勝利*,ダ,1400,良,B,吉村,55.0,☆,10,158.3,9,3.0,11,,,11,11,37.80,37.6,4,スマートジュリアス
3,,5,アルデキングダム,牡,3,464,- 4,- 4,3,3.8, ,123,1,57,,,横山典弘,(美),村田一誠,アニマルキングダム,エンパイアメーカー,,ネイティヴダンサー系,1,10,1中3,3,未勝利,ダ,1800,良,,横山,57.0,,2,3.1,2,0.0,1,2,2,2,1,38.15,40.1,2,ベルウッドピース
3,,6,ボンヴィアッジョ,牝,3,492,- 8,- 8,13,294.3, , 96,11,55,,*,菱田裕二,(美),西田雄一,エスポワールシチー,カコイーシーズ,,ネイティヴダンサー系,1,12,1中5,初,新馬,ダ,1200,良,,的場,55.0,,10,43.7,9,1.5,8,,,8,10,36.90,38.5,9,スローモーション
4,B,7,ジャガーライズ,牡,3,474,- 2,- 2,5,24.8, ,104,6,57,,*,ハマーハ,(美),伊藤圭三,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,1,5,1中2,2,未勝利,ダ,1200,稍,B,三浦,57.0,,2,4.1,12,2.1,1,,,9,8,35.40,39.1,14,ヴァイオスペース
4,,8,ウイントッペン,牡,3,484,+ 8,+ 8,10,95.4, ,101,8,57,,*,幸英明,(栗),西園正都,エーシントップ,ディープインパクト,,ロイヤルチャージャー系,1,31,1小3,7,未勝利・若,芝,1200,良,,泉谷,57.0,,9,19.9,12,0.8,3,,,2,2,33.80,35.5,17,カシノリアーナ
5,,9,オプティモ,牡,3,486,- 4,- 4,1,2.5, ,115,3,57,,*,松山弘平,(栗),緒方努,タワーオブロンドン,フサイチコンコルド,,ニアークティック系,1,4,1京1,3,未勝利,ダ,1400,良,,吉村,57.0,,8,15.9,2,0.0,6,,,4,3,36.53,37.9,4,ハードシングス
5,,10,レッドジェルブロワ,牡,3,442,- 6,- 6,8,46.9, , 99,10,57,,*,岩田望来,(美),鹿戸雄一,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,12,21,5中6,11,未勝利*,芝,1600,重,,プー,56.0,,6,13.1,9,1.6,1,,9,9,9,35.64,36.8,9,ジッピーチューン
6,,11,ナムラキングダム,牡,3,,,,,取消し, , 94,12,57,,,城戸義政,(栗),羽月友彦,アニマルキングダム,ヨハネスブルグ,,ニアークティック系,2,15,2京6,初,新馬,ダ,1200,良,,城戸,57.0,,7,25.6,9,2.8,4,,,10,10,40.20,38.1,4,ハノハノ
6,,12,ジャーナーリア,牡,3,522,+ 2,+ 2,4,7.4, ,114,4,57,,,高杉吏麒,(栗),本田優,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,2,7,2京3,2,未勝利,ダ,1400,良,,高杉,57.0,,3,4.4,4,0.5,3,,,3,3,36.68,37.6,6,フリッシュ
7,,13,オウケンブラッド,牡,3,448,- 2,- 2,2,3.3, ,116,2,57,,,北村友一,(栗),畑端省吾,オウケンワールド,オルフェーヴル,,,1,25,1京9,2,未勝利,ダ,1400,良,,北村,57.0,,4,7.9,2,0.1,6,,,3,3,38.40,36.5,1,ワイドグンサ
7,,14,カセノソレイユ,牡,3,492,+ 4,+ 4,14,514.8, , 93,14,57,,*,酒井学,(美),鈴木伸尋,アジアエクスプレス,ダイワメジャー,,ロイヤルチャージャー系,12,14,5中4,4,未勝利*,ダ,1200,稍,B,舟山,53.0,▲,8,53.4,12,2.1,6,,,10,13,35.60,39.4,12,ヴェネチアンキング
