レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010101,2026.4.11,土,福島,1福1,1,,未勝利,ダート,1700,,4,良(暫定),曇(暫定),15,09:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
2,,3,グロートカイザー,牡,3,13,26.9, , 94,8,57,,*,吉田隼人,(栗),辻野泰之,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,1,31,2京1,初,新馬,芝,2000,良,,国分,57.0,,11,43.6,10,1.4,1,10,10,10,12,38.31,35.4,6,バリオス
3,,4,フレアオブセンス,牡,3,3,6.1, ,120,1,57,,,斎藤新,(栗),高野友和,ポエティックフレア,フェノーメノ,,,3,29,2阪2,4,未勝利,芝,2000,良,,斎藤,57.0,,3,7.4,2,0.0,3,1,1,1,1,36.47,35.3,2,サイモンシャリオ
3,,5,ジェラルリスト,牡,3,1,4.2, , 88,14,57,,*,松若風馬,(栗),井上智史,ノヴェリスト,メイショウオウドウ,その他のエクリプス系,ロイヤルチャージャー系,3,7,1阪5,8,未勝利,ダ,2000,稍,,鮫島,57.0,,8,52.0,13,6.7,4,3,3,10,13,39.13,43.7,13,テンマジックアワー
4,,6,テンバコウクウ,牡,3,12,26.3, , 90,11,57,,*,松岡正海,(美),柄崎将寿,ハッピースプリント,スピルバーグ,,,2,10,1東4,3,未勝利,芝,2400,良,,丸田,57.0,,17,478.8,13,1.8,16,13,14,14,13,37.50,35.8,10,レイヒストリコ
4,,7,マイネルパーロル,牡,3,5,12.4, , 98,4,55,△,*,舟山瑠泉,(美),嘉藤貴行,ゴールドシップ,Jeremy,,,2,10,1東4,19,未勝利,芝,2400,良,,小崎,57.0,,15,392.2,8,1.3,12,15,15,13,14,37.57,35.1,4,レイヒストリコ
5,,8,スノーエルヴァ,牝,3,6,12.6, , 90,11,55,,*,菊沢一樹,(美),田村康仁,フィエールマン,"High Chaparral",,ニアークティック系,2,22,1東8,15,未勝利,芝,1800,良,,長浜,53.0,△,11,64.3,13,1.9,8,,11,11,11,37.45,34.7,12,マイネルグレート
5,,9,バチラ,牡,3,10,20.0, ,106,2,54,▲,*,小林美駒,(栗),須貝尚介,バゴ,リンカーン,ナスルーラ系,ロイヤルチャージャー系,3,29,1名6,8,未勝利,芝,2000,良,,田山,54.0,▲,6,21.4,7,0.7,5,3,4,3,3,37.84,34.8,11,エンジョイドアスク
6,,10,グランドフィナーレ,牡,3,4,10.8, , 90,11,57,,*,小沢大仁,(栗),橋口慎介,シルバーステート,"Candy Stripes",,ナスルーラ系,1,25,1小2,4,未勝利,芝,2000,良,,舟山,54.0,▲,14,87.6,17,2.7,11,3,3,4,9,36.26,37.6,18,ドッグウッド
6,,11,アスクファイアモア,牡,3,7,13.9, , 97,5,57,,*,富田暁,(栗),矢作芳人,ブリックスアンドモルタル,Ghostzapper,,ニアークティック系,3,28,1名5,連,未勝利,芝,2200,良,,古川,55.0,◇,8,26.6,8,0.8,7,15,15,14,14,36.98,35.4,5,マイバレンタイン
7,B,12,ローレルエース,牡,3,11,24.1, , 95,7,57,,*,田口貫太,(美),松永康利,ヤマカツエース,クロフネ,,ニアークティック系,3,7,2中3,20,未勝利,芝,2200,稍,B,佐藤,54.0,▲,17,410.2,9,1.3,15,15,15,9,6,37.50,36.9,12,ウィロークリーク
7,,13,ブルージェネシス,牡,3,14,29.0, , 92,10,54,▲,*,遠藤汰月,(美),菊川正達,サトノジェネシス,ティンバーカントリー,,ネイティヴダンサー系,2,15,1小8,6,未勝利,芝,1800,稍,,鷲頭,55.0,△,13,100.9,8,1.0,14,5,6,8,8,37.45,35.9,11,モウエエデショー
8,,14,ロスニーニョス,牡,3,15,50.6, , 93,9,57,,,古川吉洋,(栗),大根田裕,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,3,22,1名4,3,未勝利,芝,2000,良,,古川,57.0,,12,220.1,10,1.5,7,13,14,13,14,36.86,35.8,8,ロザーンジュ
8,,15,アルタティール,牡,3,9,19.3, , 83,15,55,△,*,長浜鴻緒,(美),手塚貴久,コントレイル,"Poet's Voice",,ネイティヴダンサー系,2,28,2中1,8,未勝利,芝,2000,良,,江田,57.0,,16,280.7,15,0.9,16,18,18,17,17,37.46,35.2,3,セットエトワール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010107,2026.4.11,土,福島,1福1,7,,1勝,ダート,1700,,4,良(暫定),曇(暫定),15,13:05,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,プロスペクト,牡,5,5,16.5, ,106,4,56,△,,鷲頭虎太,(栗),小栗実,リオンディーズ,"Hold That Tiger",,ニアークティック系,2,22,1小A,7,１勝ｸﾗｽ,ダ,1700,良,,鷲頭,56.0,△,7,24.5,4,0.9,8,9,9,10,10,37.69,38.6,1,マンオブザマッチ
2,,2,ルージュマローネ,牝,4,6,16.7, , 95,8,53,▲,*,小林美駒,(美),栗田徹,ダイワメジャー,カジノドライヴ,ロイヤルチャージャー系,ナスルーラ系,3,22,1名4,8,１勝ｸﾗｽ,ダ,1800,良,,杉原,56.0,,11,56.1,10,1.7,11,6,6,8,7,39.15,37.7,10,テルアスワッド
2,,3,キングプロフィット,牡,5,15,55.7, , 88,12,55,▲,*,大久保友,(美),天間昭一,キンシャサノキセキ,Kingmambo,ロイヤルチャージャー系,ネイティヴダンサー系,3,29,3中2,2,１勝ｸﾗｽ,ダ,1200,稍,,遠藤,55.0,▲,16,333.5,12,1.6,11,,,15,15,35.70,37.2,7,ルイステソーロ
3,B,4,スラーヴァ,牡,5,11,29.1,>, 64,15,55,▲,*,石田拓郎,(美),高橋文雅,シャンハイボビー,キングカメハメハ,,ネイティヴダンサー系,3,15,1阪8,14,障害未勝利,障ダ,2970,良,,坂口,57.0,▲,12,155.2,14,8.7,11,14,14,14,14,,14.4,,ヴァランセカズマ
3,,5,ナインオブレター,牡,4,7,21.1, ,107,3,56,△,,長浜鴻緒,(美),佐藤吉勝,モーニン,スマートファルコン,,ロイヤルチャージャー系,3,14,2中5,13,１勝ｸﾗｽ,ダ,1200,良,,長浜,56.0,△,6,14.0,8,0.7,12,,,2,2,34.30,37.7,14,アイアムイチバン
4,,6,プロスペクトパーク,牡,4,3,6.1, , 99,7,55,▲,*,石神深道,(美),高柳瑞樹,キズナ,Wilburn,,,3,21,1名3,10,１勝ｸﾗｽ,ダ,1400,良,,吉村,58.0,,9,21.1,14,1.1,9,,,5,4,35.70,37.8,12,ジェミート
4,B,7,ホウオウバローロ,牡,5,4,7.5, ,117,1,55,▲,*,森田誠也,(栗),前川恭子,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,2,22,1小A,3,１勝ｸﾗｽ,ダ,1700,良,B,斎藤,58.0,,3,7.1,2,0.6,4,7,7,7,6,37.42,38.8,3,マンオブザマッチ
5,,8,リトルスカーレット,牝,4,9,27.8, ,103,5,56,,*,小沢大仁,(栗),柴田卓,キズナ,クロフネ,,ニアークティック系,3,14,1名1,11,１勝ｸﾗｽ・牝,芝,1400,良,,亀田,56.0,,5,9.1,13,0.8,5,,,1,1,34.50,35.8,18,カウンティフェア
5,,9,バーニングフレーム,牝,4,12,36.6, , 90,11,54,◇,*,永島まな,(美),伊藤伸一,スワーヴリチャード,"Giant's Causeway",,ニアークティック系,3,28,1名5,26,１勝ｸﾗｽ・牝,芝,1600,良,,小林,56.0,,15,296.9,14,1.5,14,,3,3,3,36.48,35.1,15,キスアンドクライ
6,B,10,ラストレガシー,牡,4,2,4.4,>, 84,14,56,△,*,舟山瑠泉,(美),手塚貴久,ドゥラメンテ,"Into Mischief",,,2,1,1小4,10,障害未勝利,障芝,2860,良,,坂口,57.0,▲,5,9.0,8,4.1,3,8,8,6,6,,14.0,,グアラニア
6,,11,ハイケンス,牡,5,13,46.6, , 87,13,54,★,*,河原田菜,(栗),今野貞一,アジアエクスプレス,メイショウオウドウ,,ロイヤルチャージャー系,3,21,1名3,15,１勝ｸﾗｽ,ダ,1400,良,,小沢,58.0,,14,133.9,15,1.3,13,,,12,12,36.30,37.2,9,ジェミート
7,B,12,スコーピオンイメル,牡,4,1,3.0, ,112,2,54,★,*,谷原柚希,(栗),武英智,ホッコータルマエ,Birdstone,,ネイティヴダンサー系,3,29,2阪2,連,１勝ｸﾗｽ,ダ,1800,良,B,高倉,58.0,,3,5.1,7,2.1,2,9,9,4,2,36.75,40.8,10,テイエムパイロット
7,,13,アイファーファイト,牡,7,14,51.2, , 91,10,55,▲,*,土田真翔,(美),的場均,バトルプラン,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,3,1,1小C,2,１勝ｸﾗｽ,ダ,1700,稍,,的場,58.0,,15,146.0,10,1.9,6,14,14,12,11,37.25,38.1,9,セボンサデッセ
8,,14,チャチャピンク,牡,4,8,22.9, , 95,8,58,,*,秋山稔樹,(栗),北出成人,リオンディーズ,クロフネ,,ニアークティック系,2,7,1小5,連,１勝ｸﾗｽ,ダ,1700,良,,亀田,57.0,,9,21.4,4,1.0,7,11,11,12,9,37.69,37.1,2,キングベルベット
8,,15,ワンダーウィルク,牡,7,10,28.4, ,101,6,55,▲,*,和田陽希,(栗),今野貞一,ザファクター,バゴ,,ナスルーラ系,3,1,1小C,14,１勝ｸﾗｽ,ダ,1700,稍,,松若,58.0,,13,131.8,9,1.6,9,2,2,2,3,36.71,38.8,12,セボンサデッセ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010108,2026.4.11,土,福島,1福1,8,,1勝,ダート,1150,,2,良(暫定),曇(暫定),16,13:35,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,オロパタジン,牡,4,9,31.2, , 90,12,58,,*,横山琉人,(美),相沢郁,ノヴェリスト,ダイワメジャー,その他のエクリプス系,ロイヤルチャージャー系,2,15,1小8,12,１勝ｸﾗｽ,ダ,1700,稍,,小林,54.0,▲,6,10.1,13,4.1,12,13,11,7,12,37.04,42.6,13,マーウォルス
1,,2,ノーブルミステリー,牝,6,14,46.3, , 86,15,54,△,*,舟山瑠泉,(美),菊川正達,ディーマジェスティ,"Mt. Livermore",,ナスルーラ系,2,15,1東6,15,１勝ｸﾗｽ,ダ,1400,良,,遠藤,53.0,▲,16,242.8,11,2.2,9,,,11,13,37.28,37.1,10,ポッドベル
2,,3,バルジール,牡,4,10,36.5, ,102,6,58,,*,吉田隼人,(美),久保田貴,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,1,10,1中3,5,１勝ｸﾗｽ,ダ,1200,良,,田辺,58.0,,2,5.2,14,2.8,14,,,6,7,35.10,40.2,14,キボウノホシ
2,B,4,オコジュ,牝,6,12,39.7, , 89,14,56,,*,江田照男,(美),矢嶋大樹,ロゴタイプ,ハービンジャー,,ニアークティック系,2,8,1小6,2,１勝ｸﾗｽ,ダ,1000,良,B,嶋田,56.0,,11,37.8,12,2.9,10,,,6,10,35.70,38.8,12,クインズシフォン
3,,5,メイショウハボマイ,牡,4,11,38.0, , 92,10,58,,*,黛弘人,(栗),本田優,マジェスティックウォリアー,ネオユニヴァース,,ロイヤルチャージャー系,2,14,2京5,12,１勝ｸﾗｽ,ダ,1200,稍,,太宰,58.0,,13,96.5,13,1.5,12,,,3,3,35.90,38.3,15,アスゴッド
3,B,6,グランデスフィーダ,牡,6,2,5.1, ,117,1,58,,*,斎藤新,(栗),佐藤悠太,ドゥラメンテ,"Bellamy Road",,その他のエクリプス系,3,22,1名4,2,１勝ｸﾗｽ,ダ,1200,良,,西村,58.0,,4,10.4,3,0.2,4,,,7,6,36.00,36.4,3,シルフズミスチーフ
4,B,7,グッドヴァイブス,牡,5,7,17.4, , 98,8,58,,*,菊沢一樹,(美),高柳瑞樹,シュヴァルグラン,"Stormy Atlantic",,ニアークティック系,2,8,1小6,9,１勝ｸﾗｽ,ダ,1000,良,B,鮫島,58.0,,6,10.7,10,1.3,11,,,13,13,36.60,36.6,3,クインズシフォン
4,,8,ケイアイマウンガ,牡,4,5,9.7, ,103,5,58,,,藤懸貴志,(栗),宮本博,マクフィ,"Afleet Alex",,ネイティヴダンサー系,1,10,1京3,3,１勝ｸﾗｽ,ダ,1200,良,,藤懸,58.0,,2,3.9,12,1.7,10,,,8,7,36.50,37.7,10,ベンダバール
5,,9,エコロレオナ,牝,4,8,19.9, , 99,7,53,▲,*,和田陽希,(栗),森秀行,"City of Light","Union Rags",,,2,8,1小6,11,１勝ｸﾗｽ,ダ,1000,良,,松本,56.0,,5,10.5,13,2.9,8,,,2,3,35.40,39.0,13,クインズシフォン
5,B,10,リアンエターナル,牝,4,13,39.7, , 85,16,56,,*,武藤雅,(美),武藤善則,キズナ,Kodiac,,,2,1,1小4,11,１勝ｸﾗｽ,芝,1200,良,,野中,56.0,,17,128.1,18,2.6,14,,,6,11,33.50,36.4,18,セイウンデセオ
6,,11,サイコウダネ,牡,5,16,57.9, , 91,11,55,▲,*,遠藤汰月,(美),天間昭一,タリスマニック,キングズベスト,,ネイティヴダンサー系,12,21,5名6,2,１勝ｸﾗｽ,ダ,1200,稍,,森田,55.0,▲,15,332.5,13,1.6,10,,,6,4,36.20,37.9,14,スプランドゥール
6,,12,ヒラボクカレラ,牡,4,3,5.3, ,107,3,58,,*,田口貫太,(栗),奥村豊,モーリス,アグネスデジタル,,ネイティヴダンサー系,1,25,1小2,2,１勝ｸﾗｽ,ダ,1000,良,,田山,55.0,▲,2,3.8,8,1.3,5,,,5,7,35.40,36.6,8,ララアヴリル
7,,13,マカニ,牝,4,15,51.4, , 96,9,53,▲,*,森田誠也,(美),尾形和幸,ルヴァンスレーヴ,デヒア,,ニアークティック系,2,8,1小6,2,１勝ｸﾗｽ,ダ,1000,良,,石田,53.0,▲,8,13.6,7,1.0,9,,,6,6,35.85,36.8,4,クインズシフォン
7,,14,レストプレドゥモア,牝,4,4,6.4, , 90,12,56,,*,秋山稔樹,(栗),小林真也,モーリス,Tapit,,ナスルーラ系,2,1,1小4,8,１勝ｸﾗｽ,ダ,1000,良,,橋木,53.0,▲,9,23.6,10,1.0,14,,,8,6,35.10,36.3,10,トーアジョウトウ
8,,15,ナンヨークリスタル,セ,6,6,16.2, ,110,2,58,,,丸山元気,(栗),松永幹夫,ロードカナロア,フジキセキ,,ロイヤルチャージャー系,2,22,1小A,9,１勝ｸﾗｽ,ダ,1000,良,B,丸山,58.0,,3,6.0,6,0.4,3,,,13,12,36.45,35.4,2,ベニシア
8,,16,シャーンゴッセ,セ,6,1,4.0, ,104,4,56,△,*,長浜鴻緒,(美),蛯名正義,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,3,1,2中2,3,１勝ｸﾗｽ,ダ,1200,稍,,横山,58.0,,6,13.4,6,0.8,9,,,11,9,34.30,37.8,5,ライトニングゼウス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010109,2026.4.11,土,福島,1福1,9,浄土平特別,1勝,芝,1800,A,4,良(暫定),曇(暫定),16,14:05,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,メイショウヒュウガ,牡,6,14,38.8, , 81,14,58,,*,田口貫太,(栗),安達昭夫,ダンカーク,キングカメハメハ,,ネイティヴダンサー系,4,26,2京1,4,１勝ｸﾗｽ,芝,1400,良,B,松若,58.0,,12,144.5,11,0.8,11,,,12,12,35.63,34.1,4,サダメ
1,,2,レッドシュテルン,セ,4,3,7.2, ,108,4,58,,*,小崎綾也,(栗),高橋一哉,"Saxon Warrior","Champs Elysees",,,1,31,1小3,22,１勝ｸﾗｽ,芝,1200,良,,中井,58.0,,6,9.0,9,0.8,7,,,1,1,33.10,35.2,16,フォティック
2,,3,フォルテフィオーレ,牡,5,1,6.1, ,113,3,58,,*,丹内祐次,(美),上原佑紀,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,3,1,1小C,連,唐戸特別･1勝,芝,2000,良,,菊沢,58.0,,3,5.7,8,0.4,5,12,12,14,14,37.71,35.2,4,ジャスティンガルフ
2,,4,グレヴィレア,牝,4,9,16.4,>, 76,15,56,,*,荻野極,(美),浅利英明,レイデオロ,フジキセキ,,ロイヤルチャージャー系,12,15,水沢,3,Ｃ２七,ダ,1400,不,,山本,54.0,,1,,1,-0.2,,2,2,2,1,,----,,(ギレルモ)
3,,5,ゼットエイト,牡,4,16,59.3, , 90,12,58,,*,国分恭介,(栗),宮地貴稔,シルバーステート,ハードスパン,,,2,22,1小A,連,高千穂特･1勝,芝,1800,良,,鮫島,57.0,,10,79.3,9,1.4,8,11,11,11,11,36.40,35.0,5,インパクトシー
3,,6,エナジーショット,牝,4,13,38.3, , 92,11,56,,*,長浜鴻緒,(美),矢嶋大樹,サンダースノー,スペシャルウィーク,,ロイヤルチャージャー系,12,27,5中7,2,１勝ｸﾗｽ,ダ,1800,稍,,津村,55.0,,6,12.9,15,5.5,14,3,3,5,11,37.95,43.5,16,ミダース
4,,7,ラトラース,セ,4,6,9.0, ,103,7,58,,,小沢大仁,(栗),中内田充,キズナ,ウォーエンブレム,,ネイティヴダンサー系,2,22,1小A,3,高千穂特･1勝,芝,1800,良,,小沢,57.0,,4,8.7,6,1.0,4,2,2,2,2,35.80,35.8,9,インパクトシー
4,,8,フォートポータル,セ,5,15,44.5, , 87,13,58,,,秋山稔樹,(美),粕谷昌央,リアルスティール,Jeremy,,,3,14,1名1,11,鶴舞特別･1勝,芝,2200,良,,秋山,58.0,,10,229.9,10,3.9,10,3,3,5,4,36.11,39.0,10,ニュークレド
5,,9,コスモキャバリエ,牡,4,10,19.2, ,104,6,58,,,斎藤新,(美),室井潔,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,3,21,1名3,26,１勝ｸﾗｽ,芝,1600,良,,斎藤,58.0,,9,74.6,5,0.5,7,,2,2,2,36.18,34.3,10,ベストシーン
5,,10,スペードギニー,セ,4,11,29.4, ,  0,,58,,*,横山琉人,(美),大和田成,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,12,19,金沢,2,☆凛太,ダ,1400,重,,中島,57.0,,1,,1,-0.3,,2,2,1,1,,----,,(ジーティージン)
6,,11,サトノラポール,セ,4,7,12.5, , 97,8,58,,*,舟山瑠泉,(美),鹿戸雄一,サートゥルナーリア,ディープインパクト,,ロイヤルチャージャー系,1,31,1東1,6,１勝ｸﾗｽ,芝,1800,良,,荻野,57.0,,8,53.2,10,1.1,5,,7,4,1,36.25,35.2,10,アールヴィヴァン
6,,12,ロットブラータ,牡,4,5,7.5, ,107,5,58,,*,藤懸貴志,(栗),平田修,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,2,22,1阪2,3,１勝ｸﾗｽ,芝,2400,良,,松山,57.0,,2,3.0,7,0.7,1,1,1,1,1,36.67,35.6,7,ファームツエンティ
7,,13,シアブリス,牝,5,12,31.8, , 94,9,56,,*,石川裕紀,(美),手塚貴徳,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,1,11,1中4,23,１勝ｸﾗｽ,芝,1600,良,,舟山,53.0,▲,10,85.5,14,3.2,12,,7,4,8,34.32,38.1,14,クライスレリアーナ
7,,14,ガンバルマン,牡,4,4,7.2, ,115,2,58,,*,原田和真,(美),萱野浩二,フィエールマン,Kingmambo,,ネイティヴダンサー系,4,5,3中3,4,山吹賞･1勝*,芝,2200,良,,原優,57.0,,2,3.1,2,0.4,2,7,6,6,5,36.60,35.0,1,ピックデムッシュ
8,,15,デイジー,牝,5,2,6.5, ,121,1,56,,,江田照男,(美),田中勝春,デクラレーションオブウォー,ディープインパクト,,ロイヤルチャージャー系,1,11,1中4,7,１勝ｸﾗｽ,芝,1600,良,,江田,56.0,,2,7.5,3,0.2,2,,2,3,2,34.26,35.2,5,クライスレリアーナ
8,B,16,レッドシュトラール,セ,4,8,14.8, , 93,10,58,,*,野中悠太,(美),宮田敬介,リアルインパクト,ジャングルポケット,,ナスルーラ系,12,14,5名4,7,大須特別･1勝,ダ,1800,稍,B,丸山,57.0,,8,21.6,11,4.2,7,11,10,5,6,37.50,43.4,12,レッドボブ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026041103010110,2026.4.11,土,福島,1福1,10,花見山特別,2勝,芝,1200,A,2,良(暫定),曇(暫定),16,14:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,シュラフ,牝,4,9,24.0, , 93,11,56,,*,江田照男,(美),佐藤吉勝,フォーウィールドライブ,マヤノトップガン,,ロイヤルチャージャー系,11,8,3福1,3,飯坂温泉･2勝,芝,1200,良,B,嶋田,55.0,,16,65.7,8,0.6,3,,,11,10,33.70,35.0,6,イツモニコニコ
1,,2,ホウオウブースター,牡,4,4,11.2, ,101,7,58,,*,丸田恭介,(美),高柳瑞樹,ブリックスアンドモルタル,ダイワメジャー,,ロイヤルチャージャー系,1,17,1中6,10,２勝ｸﾗｽ,芝,1200,良,,杉原,58.0,,13,86.9,8,0.4,2,,,2,2,34.40,34.0,13,カンシン
2,,3,ムチャスグラシアス,牝,5,8,21.4, , 91,14,56,,*,田口貫太,(美),菊川正達,カリフォルニアクローム,シンボリクリスエス,,ロイヤルチャージャー系,12,27,5中7,7,ベストウ･2勝,芝,1200,良,,佐々,56.0,,12,86.0,13,1.5,10,,,12,12,34.40,34.9,9,アンビバレント
2,,4,ヴァンヴィーヴ,牡,5,2,5.2, ,128,1,58,,*,丹内祐次,(栗),牧浦充徳,ダイワメジャー,"Holy Roman Emperor",ロイヤルチャージャー系,ニアークティック系,1,17,1中6,3,２勝ｸﾗｽ,芝,1200,良,,戸崎,58.0,,1,4.2,2,0.1,8,,,9,8,34.80,33.3,2,カンシン
3,,5,バシレイア,牝,4,3,7.1, ,100,8,56,,,武藤雅,(美),西田雄一,ミッキーアイル,ロードカナロア,,,1,17,1中6,10,２勝ｸﾗｽ,芝,1200,良,,武藤,56.0,,9,20.7,10,0.5,1,,,5,5,34.70,33.8,9,カンシン
3,B,6,クリノハレルヤ,牝,5,11,31.8, , 88,15,56,,*,高倉稜,(栗),武英智,ドレフォン,ショウナンカンプ,,ナスルーラ系,8,3,1札4,5,苫小牧特･2勝,芝,1200,良,B,森田,56.0,,8,25.6,13,1.0,7,,,8,10,34.30,35.1,12,エヴァンスウィート
4,B,7,ゴキゲンサン,牝,6,15,70.8, , 93,11,56,,*,長浜鴻緒,(美),伊藤大士,リアルインパクト,ヨハネスブルグ,,ニアークティック系,1,17,1京6,3,２勝ｸﾗｽ,芝,1600,良,,岩田,56.0,,14,157.6,17,2.3,8,,,8,8,35.82,36.1,18,カズミクラーシュ
4,,8,ハニーローリエ,牝,4,6,14.4, ,121,3,56,,*,舟山瑠泉,(美),小手川準,ルーラーシップ,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,1,31,1小3,12,有田特別･2勝,ダ,1000,良,,丹内,56.0,,2,4.2,6,0.2,10,,,3,3,34.35,36.5,10,スノーサイレンス
5,B,9,マジカルフェアリー,牝,4,5,13.5, ,119,4,56,,*,菊沢一樹,(栗),寺島良,サートゥルナーリア,ヘニーヒューズ,,,8,16,1札7,4,知床特別･2勝,芝,1200,良,B,キン,54.0,,1,3.8,4,0.1,3,,,3,3,34.80,33.9,7,エスペシャリー
5,,10,ブライティアダイヤ,牝,5,16,108.1, , 87,16,56,,*,大久保友,(美),稲垣幸雄,サトノアラジン,アドマイヤベガ,,ロイヤルチャージャー系,12,14,5阪4,2,甲東特別･2勝,芝,1600,良,,岩田,56.0,,9,111.4,9,0.9,7,,,4,4,36.00,35.3,8,ネーヴェフレスカ
6,,11,アタリダイキチ,牡,4,13,45.1, , 96,10,58,,*,中井裕二,(美),西田雄一,アルアイン,パイロ,,ナスルーラ系,2,1,1小4,12,周防灘特･2勝,芝,1200,良,,長岡,58.0,,8,21.6,13,1.0,9,,,3,3,32.80,35.1,14,コウセキ
6,,12,バンブルビー,牡,4,7,15.5, ,116,5,58,,,石田拓郎,(美),浅利英明,ウインブライト,タイキシャトル,,ロイヤルチャージャー系,3,29,3中2,9,２勝ｸﾗｽ,芝,1200,良,,石田,55.0,▲,3,5.8,4,0.0,8,,,5,5,33.90,34.3,6,トーセントラム
7,,13,タマカヅラ,牝,4,10,27.9, , 97,9,56,,*,斎藤新,(美),斎藤誠,フィエールマン,ダイワメジャー,,ロイヤルチャージャー系,2,10,2京4,3,２勝ｸﾗｽ,芝,1200,良,,松山,56.0,,6,14.0,13,2.6,7,,,6,6,34.20,36.7,13,ルシード
7,,14,マルプリ,牝,6,12,39.5, , 93,11,56,,*,野中悠太,(美),青木孝文,ミッキーアイル,"Danehill Dancer",,ニアークティック系,1,17,1京6,3,２勝ｸﾗｽ,芝,1600,良,,斎藤,56.0,,15,249.4,14,1.8,15,,,14,17,36.30,34.8,10,カズミクラーシュ
8,,15,ラトルシェ,牝,4,14,65.2, ,103,6,56,,*,横山琉人,(美),菊川正達,ミッキーアイル,"Storm Cat",,ニアークティック系,12,6,5中1,4,２勝ｸﾗｽ,芝,1200,良,,三浦,55.0,,--,,消,----,,,,,,,----,,アンドアイラヴハー
8,,16,アサクサグレース,牝,4,1,2.6, ,125,2,56,,*,杉原誠人,(栗),加藤公太,フォーウィールドライブ,タヤスツヨシ,,ロイヤルチャージャー系,3,14,1阪7,3,讃岐特別･2勝,芝,1200,良,,菱田,56.0,,4,6.9,2,0.0,5,,,1,1,34.30,33.9,11,ソングオブライフ
