レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040801,2026.9.26,土,中山,4中8,1,,未勝利,ダート,1200,,2,良(暫定),曇(暫定),16,09:45,,馬齢,２歳
7,,15,ハードワーカー,牝,4,13,35.4, , 96,10,56,,,江田照男,(美),竹内正洋,ノーブルミッション,マンハッタンカフェ,,ロイヤルチャージャー系,8,2,2新3,11,五頭連峰･1勝,芝,1600,良,,江田,53.0,,11,86.9,10,1.2,14,,,2,2,35.70,34.1,12,アンパドゥ
8,,16,ミッドセンチュリー,牡,4,5,14.5, ,111,4,58,,,嶋田純次,(美),松山将樹,トゥザグローリー,エイシンフラッシュ,,,8,29,3新3,3,１勝ｸﾗｽ,芝,2200,稍,,嶋田,58.0,,5,10.5,3,0.5,5,6,7,7,7,36.98,35.3,1,プレイザリード
8,,17,ヴァルカンテソーロ,牡,3,3,11.1, ,116,2,55,,,戸崎圭太,(美),嘉藤貴行,ゴールドシップ,"Scat Daddy",,ニアークティック系,9,12,4中3,9,１勝ｸﾗｽ,芝,2500,重,,戸崎,55.0,,1,3.6,5,2.6,2,5,4,3,3,37.52,37.7,9,ヤマニンヘルシェ
8,,18,キングプロフィット,牡,5,17,70.8, , 91,13,56,△,,石田拓郎,(美),天間昭一,キンシャサノキセキ,Kingmambo,ロイヤルチャージャー系,ネイティヴダンサー系,7,19,2福8,7,１勝ｸﾗｽ,ダ,1700,良,,石田,55.0,▲,15,284.9,9,2.3,14,14,14,14,14,37.47,39.1,6,エアトベーレ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040808,2026.9.26,土,中山,4中8,8,,1勝,ダート,1200,,2,良(暫定),曇(暫定),16,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コウジハラ,牝,3,2,5.3, ,110,5,54,,,ミシェル,(美),西田雄一,マテラスカイ,ワイルドラッシュ,,ニアークティック系,9,5,4中1,6,１勝ｸﾗｽ・牝,ダ,1200,重,,ミシ,54.0,,8,16.6,3,0.5,11,,,2,2,33.80,36.4,8,マサノピンクレディ
1,,2,ビアフォーナウ,牝,5,3,9.6, , 88,13,54,◇,*,小林美駒,(美),池上昌和,バトルプラン,ダノンシャンティ,ネイティヴダンサー系,ロイヤルチャージャー系,9,5,4中1,5,１勝ｸﾗｽ・牝,ダ,1200,重,,丸田,56.0,,12,97.1,13,2.1,12,,,15,15,35.40,36.4,8,マサノピンクレディ
2,,3,ステラノヴァ,牡,4,9,17.4, ,117,3,58,,*,横山和生,(美),水野貴広,ベストウォーリア,フジキセキ,,ロイヤルチャージャー系,9,6,2札6,連,１勝ｸﾗｽ,ダ,1000,稍,,長浜,57.0,☆,4,6.9,2,0.0,4,,,11,11,36.75,34.6,2,ロードヴィゴラス
2,B,4,ラルフテソーロ,牡,4,8,17.4, ,123,2,58,,,丹内祐次,(美),伊藤圭三,スワーヴリチャード,Acclamation,,,9,13,4中4,11,１勝ｸﾗｽ,ダ,1200,重,B,丹内,58.0,,2,4.9,2,0.2,5,,,2,2,33.80,37.4,10,クラシオン
3,,5,ヘイルメリーラン,セ,3,14,56.5, , 84,14,56,,*,杉原誠人,(美),松山将樹,ミスチヴィアスアレックス,ハーツクライ,,ロイヤルチャージャー系,1,24,1小1,12,萌黄賞･1勝*,芝,1200,良,,菊沢,57.0,,12,402.5,11,1.7,8,,,11,11,35.10,34.3,5,ルージュサウダージ
3,,6,アイファーファイト,牡,7,15,62.6, , 81,16,58,,,松岡正海,(美),的場均,バトルプラン,ステイゴールド,ネイティヴダンサー系,ロイヤルチャージャー系,6,6,3東1,3,１勝ｸﾗｽ,ダ,1600,良,,松岡,58.0,,16,333.4,16,3.6,15,,,12,12,37.38,38.4,15,ザーフィル
4,,7,トモジャシーマ,セ,6,4,10.0, ,117,3,58,,,津村明秀,(美),鈴木伸尋,シャンハイボビー,グラスワンダー,,ロイヤルチャージャー系,9,5,4中1,5,１勝ｸﾗｽ,ダ,1200,重,,津村,58.0,,3,4.7,3,0.4,5,,,9,10,35.00,36.2,2,ショウナンタハティ
4,,8,ヒナノムサシ,牡,3,10,22.7, , 96,11,53,▲,*,上里直汰,(美),本間忍,ミッキーアイル,タニノギムレット,,ロイヤルチャージャー系,9,6,2札6,18,１勝ｸﾗｽ,ダ,1000,稍,,落合,56.0,,8,16.1,10,1.2,7,,,3,3,35.10,36.9,10,ロードヴィゴラス
5,B,9,マイネルブリオン,牡,4,12,38.6, , 98,9,58,,,菊沢一樹,(美),矢野英一,ゴールドドリーム,ロージズインメイ,,ロイヤルチャージャー系,9,5,4中1,29,１勝ｸﾗｽ,ダ,1200,重,B,菊沢,58.0,,7,51.0,9,0.9,7,,,5,6,34.70,37.0,8,ショウナンタハティ
5,,10,ノアスペシャル,牝,5,6,15.2, ,103,7,56,,,木幡巧也,(美),鈴木慎太,アジアエクスプレス,アグネスタキオン,,ロイヤルチャージャー系,7,18,2福7,18,１勝ｸﾗｽ,ダ,1150,良,,木幡,56.0,,8,29.1,6,0.4,6,,,4,5,35.02,36.6,11,ロイヤルスパイア
6,,11,リゾートライン,牡,3,5,13.1, ,106,6,56,,*,原優介,(美),伊坂重信,ドレフォン,ロードカナロア,,,4,11,3中5,6,１勝ｸﾗｽ*,ダ,1200,稍,,戸崎,57.0,,2,6.1,11,2.5,2,,,8,7,35.00,37.6,11,タカスタカスタカス
6,,12,ソニックブレイカー,牡,3,1,2.6, ,124,1,56,,*,横山武史,(美),稲垣幸雄,モーリス,サクラバクシンオー,,ナスルーラ系,7,18,2福7,3,１勝ｸﾗｽ,ダ,1150,良,,戸崎,55.0,,1,3.1,2,0.0,4,,,4,3,35.02,36.2,2,ロイヤルスパイア
7,,13,ミラビリオン,牡,3,7,15.9,>,103,7,56,,*,佐々木大,(美),伊坂重信,ベンバトル,マツリダゴッホ,,ロイヤルチャージャー系,7,12,2福6,2,未勝利,ダ,1150,稍,,西村,57.0,,7,15.7,1,-0.1,2,,,11,9,35.67,36.6,1,(ミスタートントン)
7,B,14,スマートブル,牡,4,13,53.9, , 98,9,56,△,*,石田拓郎,(美),室井潔,オーヴァルエース,ワイルドラッシュ,,ニアークティック系,8,30,3新4,11,１勝ｸﾗｽ,ダ,1200,稍,B,内田,58.0,,10,84.2,9,1.3,3,,,12,12,36.30,36.4,2,ジャックナダル
8,,15,ガールネクストドア,牝,4,16,85.8, , 84,14,56,,,嶋田純次,(美),佐藤吉勝,カリフォルニアクローム,ネオユニヴァース,,ロイヤルチャージャー系,5,31,2東C,2,１勝ｸﾗｽ,芝,1800,良,,嶋田,56.0,,10,188.1,10,1.7,10,,10,10,10,36.20,34.4,4,セイロンジェムズ
8,,16,カツノテンス,牡,6,11,34.0, , 93,12,55,▲,*,遠藤汰月,(美),伊藤伸一,シルバーステート,サウスヴィグラス,,ネイティヴダンサー系,7,26,2新2,4,１勝ｸﾗｽ,ダ,1200,重,,菊沢,58.0,,9,55.9,13,2.6,11,,,9,9,35.80,37.8,14,ショコラキュイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040809,2026.9.26,土,中山,4中8,9,芙蓉Ｓ,ｵｰﾌﾟﾝ,芝,2000,C,4,良(暫定),曇(暫定),18,14:10,,別定,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ニシノリリックス,牝,2,5,19.6,>, 93,7,55,,*,内田博幸,(美),小野次郎,リーチザクラウン,カジノドライヴ,ロイヤルチャージャー系,ナスルーラ系,8,30,3新4,3,未勝利*,芝,2000,良,,石橋,55.0,,6,61.7,1,-0.1,7,7,7,7,7,37.67,35.7,1,(エクスマキナ)
2,,2,ジョドレルバンク,牡,2,1,1.2,>,111,3,55,,*,戸崎圭太,(美),武井亮,エフフォーリア,マンハッタンカフェ,,ロイヤルチャージャー系,6,7,3東2,初,新馬,芝,1800,良,,レー,55.0,,1,1.3,1,-0.4,3,,5,3,3,37.20,33.7,2,(レオンティウス)
3,,3,エイシンウルトラン,牡,2,7,30.9, ,112,2,55,,*,横山武史,[地],村上正和,トランセンド,エイシンワシントン,ニアークティック系,その他のエクリプス系,8,22,2札1,2,クローバ,芝,1500,良,,宮内,55.0,,7,60.4,3,0.3,13,,9,11,11,36.33,35.1,1,ブルージェイ
4,,4,コスモプルー,牝,2,4,11.4,>,110,4,55,,,津村明秀,(美),黒岩陽一,ダノンキングリー,"New Approach",,ニアークティック系,9,5,4中1,4,未勝利*,芝,1800,稍,,津村,55.0,,2,2.9,1,-0.0,2,4,4,4,4,36.85,34.7,1,(ソウカイウォーリア)
5,,5,タイヴァス,牡,2,6,20.6,>,103,6,55,,*,佐々木大,(栗),矢作芳人,ウィルテイクチャージ,ダンスインザダーク,,ロイヤルチャージャー系,8,23,3新2,初,新馬,芝,2000,良,,坂井,55.0,,5,6.2,1,-0.2,7,2,2,2,2,39.86,34.5,1,(スロノス)
6,,6,レオンティウス,牡,2,3,9.9,>,116,1,55,,,丸山元気,(美),田中勝春,アドマイヤマーズ,"Unbridled's Song",,ネイティヴダンサー系,7,11,2福5,5,未勝利*,芝,1800,良,,丸山,55.0,,1,2.6,1,-0.2,1,6,4,5,5,36.15,35.3,1,(キャピタルストーン)
7,,7,モーモーゼロ,牡,2,8,54.5,>, 79,8,55,,*,菊沢一樹,(美),石栗龍彦,サトノクラウン,クロフネ,,ニアークティック系,9,12,4中3,9,未勝利*,芝,1600,重,,石神,53.0,△,7,21.1,7,1.3,7,,6,7,7,37.02,36.4,7,アイファーマーリン
8,,8,スタースポット,牡,2,2,7.1,>,107,5,55,,*,ルメール,(美),林徹,エフフォーリア,サクラバクシンオー,,ナスルーラ系,7,4,2福3,初,新馬,芝,1800,良,,坂井,55.0,,2,4.1,1,-0.2,4,3,2,3,2,36.75,35.5,2,(グルドロッティン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040810,2026.9.26,土,中山,4中8,10,勝浦特別,2勝,芝,1200,C,2,良(暫定),曇(暫定),16,14:50,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,デンプシー,牡,3,3,8.5, ,122,2,56,,*,戸崎圭太,(美),上原佑紀,ビッグアーサー,マルカシェンク,,ロイヤルチャージャー系,8,30,2札4,4,ＨＢＣＨ･2勝,芝,1200,良,,横山,55.0,,1,3.6,5,0.4,7,,,2,2,34.20,35.3,12,サトノワーグナー
1,,2,イゾラフェリーチェ,牝,5,1,5.0, ,117,3,56,,*,津村明秀,(美),鹿戸雄一,サトノクラウン,ハーツクライ,,ロイヤルチャージャー系,7,5,2福4,4,郡山特Ｈ･2勝,芝,1200,良,,荻野,54.0,,5,7.7,2,0.3,5,,,3,2,32.70,35.1,11,カーヌスティ
2,,3,ウィングブルー,牝,3,8,16.6,>,115,5,54,,*,横山琉人,(美),斎藤誠,アドマイヤマーズ,Anabaa,,ニアークティック系,9,6,2札6,4,１勝ｸﾗｽ,芝,1200,良,,斎藤,54.0,,1,2.7,1,-0.0,2,,,5,6,34.50,35.0,3,(ラヴノー)
2,B,4,ジョヴィアン,牡,6,14,26.6, , 98,16,58,,*,杉原誠人,(栗),井上智史,Justify,"Majestic Warrior",,ナスルーラ系,6,6,3東1,14,テレビＨ･2勝,芝,1400,良,B,北村,56.0,,15,195.6,9,0.4,17,,,15,14,35.55,33.1,1,ロジケープ
3,,5,ヴィヴァクラウン,牡,5,16,34.6, ,101,14,58,,*,岩田康誠,(美),杉浦宏昭,サトノクラウン,タイキシャトル,,ロイヤルチャージャー系,9,5,4中1,2,白井特別･2勝,芝,1200,良,,大野,58.0,,10,88.6,4,0.7,3,,,7,6,34.10,33.6,6,ミニョンマルーン
3,,6,トラスコンガーデン,牝,3,11,18.4, ,101,14,54,,,江田照男,(美),竹内正洋,ダノンスマッシュ,Bernardini,,ナスルーラ系,9,5,4中1,13,白井特別･2勝,芝,1200,良,,江田,54.0,,8,50.4,5,0.7,11,,,8,8,34.20,33.5,4,ミニョンマルーン
4,,7,ドリーミングアップ,牡,5,2,8.1, ,117,3,58,,,横山武史,(美),高橋文雅,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,9,5,4中1,10,白井特別･2勝,芝,1200,良,,横山,58.0,,2,5.6,3,0.4,1,,,8,8,34.30,33.1,1,ミニョンマルーン
4,,8,レオアジャイル,牝,3,9,16.8,>,105,12,54,,*,原優介,(美),杉浦宏昭,ダノンスマッシュ,ステイゴールド,,ロイヤルチャージャー系,6,28,1函6,4,１勝ｸﾗｽ,芝,1200,良,,大野,53.0,,2,4.8,1,-0.0,9,,,2,3,34.10,34.2,2,(マグネシアブリック)
5,,9,ビッグフラワー,牡,5,5,9.8,>,102,13,58,,*,ルメール,(美),加藤征弘,ビッグアーサー,ハーツクライ,,ロイヤルチャージャー系,9,20,4中6,10,１勝ｸﾗｽ,芝,1200,重,,西村,58.0,,11,31.0,1,-0.8,2,,,6,3,34.60,35.9,1,(フロウアンドライム)
5,,10,セレッソデアモール,牝,6,10,17.8, ,106,10,56,,*,ミシェル,(栗),庄野靖志,リオンディーズ,アドマイヤコジーン,,ナスルーラ系,1,10,1京3,14,鹿ケ谷Ｈ･2勝,芝,1200,良,,田口,54.0,,8,22.3,4,0.9,17,,,5,5,34.20,34.1,11,ジャスパーディビネ
6,,11,ビービーエフォート,牝,4,15,29.5, ,112,7,56,,*,田辺裕信,(美),高柳瑞樹,グレーターロンドン,シンボリクリスエス,,ロイヤルチャージャー系,9,5,2札5,2,札幌スポ･2勝,芝,1200,稍,,鮫島,56.0,,3,7.6,3,0.7,1,,,9,8,35.20,34.8,3,ファビュラススター
6,,12,アイムインディ,牝,3,7,11.0,>,111,8,54,,*,丹内祐次,(美),蛯名正義,インディチャンプ,"Invincible Spirit",,ニアークティック系,9,6,4中2,8,１勝ｸﾗｽ,芝,1200,重,,ルメ,54.0,,2,4.5,1,-0.1,8,,,4,3,34.40,35.6,3,(カシオペア)
7,B,13,レザンノワール,牡,5,13,26.2, ,114,6,58,,*,菊沢一樹,(美),伊藤圭三,シルバーステート,スペシャルウィーク,,ロイヤルチャージャー系,6,20,1函3,15,ＳＴＶ杯･2勝,芝,1200,良,B,丹内,58.0,,6,15.0,3,0.3,7,,,5,3,33.80,34.5,9,アンジュプロミス
7,,14,スミッコディスコ,牡,3,4,8.9,>,106,10,56,,,横山和生,(美),鈴木慎太,ダノンプレミアム,"Into Mischief",,,6,20,1函3,7,下北半島･1勝,芝,1200,良,,横山,55.0,,3,4.1,1,-0.3,6,,,3,2,34.30,34.4,1,(デルマリシリ)
8,,15,メローネ,牝,3,12,22.5, ,107,9,54,,*,佐々木大,(栗),西園翔太,ビッグアーサー,オルフェーヴル,,,7,11,2小5,2,耶馬渓特･2勝,芝,1200,良,,松若,53.0,,5,12.8,12,0.7,3,,,3,3,32.50,35.8,13,インブロリオ
8,,16,ピコアーガイル,牡,5,6,10.5, ,127,1,58,,*,小林美駒,(美),伊藤大士,Justify,Lonhro,,ロイヤルチャージャー系,7,11,1函9,3,ＨＴＢ杯･2勝,芝,1200,稍,,横山,58.0,,1,2.5,2,0.1,2,,,2,2,34.10,34.8,5,アスクケンタッキー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040811,2026.9.26,土,中山,4中8,11,秋風Ｓ,3勝,芝,1600,C,3,良(暫定),曇(暫定),16,15:30,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エフォートレス,牡,5,8,17.1, ,115,4,58,,,横山和生,(美),嘉藤貴行,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,8,30,2札4,10,日高Ｓ･3勝,芝,1500,良,,横山,58.0,,5,8.5,3,0.6,2,,14,13,11,35.87,34.9,2,ワタシマツワ
2,,2,サウンドムーブ,牡,3,3,6.8, ,116,2,56,,*,津村明秀,(栗),斉藤崇史,リアルスティール,スクリーンヒーロー,,ロイヤルチャージャー系,9,5,4阪1,9,西宮Ｓ･3勝,芝,1800,良,,川田,55.0,,1,1.2,3,0.4,2,,,4,4,37.50,32.9,1,コルレオニス
3,,3,ソルトブリーズ,牡,5,2,6.1, ,116,2,58,,,横山琉人,(美),田中剛,アドマイヤムーン,"Street Cry",ネイティヴダンサー系,ネイティヴダンサー系,5,31,2東C,7,むらさＨ･3勝,芝,1800,良,,横山,56.0,,8,21.8,4,0.1,12,,2,2,2,35.70,33.6,13,レイニング
3,,4,フォルラニーニ,牡,5,4,9.3, ,108,7,58,,*,ルメール,(美),手塚貴久,エピファネイア,ステイゴールド,,ロイヤルチャージャー系,7,18,2福7,8,阿武隈Ｈ･3勝,芝,1800,良,,坂井,56.0,,1,4.0,15,1.7,4,8,7,9,10,35.75,36.4,13,ミラビリスマジック
4,,5,グラニット,牡,6,9,21.1, , 94,11,58,,,江田照男,(美),大和田成,ダノンバラード,フサイチコンコルド,,ニアークティック系,8,22,3新1,5,長岡ＳＨ･3勝,芝,1600,良,,江田,55.0,,16,170.7,15,1.5,10,,,6,5,34.74,35.1,15,ケーブパール
4,,6,アルトゥーム,牡,5,13,70.9, , 93,12,58,,*,杉原誠人,(栗),藤岡健一,モーリス,ディープインパクト,,ロイヤルチャージャー系,7,4,2小3,13,博多Ｓ･3勝,芝,1800,稍,,吉村,58.0,,14,118.0,8,1.1,9,9,8,8,8,35.75,36.2,8,ネブラディスク
5,B,7,エスコバル,セ,8,14,74.8, , 89,13,58,,*,内田博幸,(美),高橋文雅,モーリス,キングカメハメハ,,ネイティヴダンサー系,8,9,2新6,3,佐渡Ｓ･3勝,芝,1800,良,B,吉田,58.0,,12,96.9,9,0.9,13,,,11,10,36.10,33.5,6,ライヒスアドラー
5,,8,インパクトシー,牡,4,1,3.3, ,117,1,58,,*,佐々木大,(美),大竹正博,フィエールマン,ダノンシャンティ,,ロイヤルチャージャー系,7,11,1函9,13,五稜郭Ｓ･3勝,芝,1800,稍,,横山,58.0,,1,3.5,7,0.5,1,13,13,13,10,37.20,34.4,1,カテリーナ
6,B,9,ナヴォーナ,牡,6,10,22.9, , 85,14,58,,*,吉田豊,(栗),矢作芳人,ロードカナロア,"Soldier Hollow",,,7,19,2小8,2,宮崎ＳＨ･3勝,ダ,1700,良,B,幸英,55.0,,15,51.1,16,3.5,10,14,14,15,15,37.64,39.4,14,グランキングオー
6,,10,ウォータークラーク,牡,4,5,10.5,>,111,5,58,,*,丹内祐次,(栗),石橋守,ウォータービルド,キングヘイロー,,ニアークティック系,5,9,3京5,11,久御山特･2勝,芝,1600,良,,幸英,58.0,,2,3.4,1,-0.1,5,,,6,6,34.98,33.9,1,(ダガーリング)
7,,11,マイネルフルムーン,牡,4,12,26.3, ,108,7,58,,*,松岡正海,(栗),吉田直弘,ウインブライト,アドマイヤムーン,,ネイティヴダンサー系,5,31,2東C,4,むらさＨ･3勝,芝,1800,良,,津村,55.0,,10,49.5,7,0.4,9,,11,11,9,36.10,33.1,4,レイニング
7,,12,マテンロウブラボー,牡,5,6,10.7, ,109,6,58,,*,戸崎圭太,(栗),野中賢二,モーリス,マンハッタンカフェ,,ロイヤルチャージャー系,6,21,3東6,6,多摩川Ｓ･3勝,芝,1400,稍,,西村,58.0,,5,12.5,7,0.6,2,,,13,12,36.23,33.4,1,ラーンザロープス
8,B,13,セブンマジシャン,牡,6,7,11.6, ,105,9,58,,*,横山武史,(栗),高野友和,ジャスタウェイ,メイショウサムソン,,ニアークティック系,6,14,3阪4,4,花のみち･3勝,芝,1600,良,B,西村,58.0,,4,10.6,14,1.2,9,,,3,3,35.22,34.7,14,ミナデオロ
8,,14,テンミラクルスター,牝,4,11,23.1, ,100,10,56,,*,岩田康誠,(美),辻哲英,エピファネイア,ディープブリランテ,,ロイヤルチャージャー系,8,9,2新6,10,佐渡Ｓ･3勝,芝,1800,良,,石川,56.0,,6,28.1,11,1.1,12,,,8,7,36.05,33.8,10,ライヒスアドラー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092606040812,2026.9.26,土,中山,4中8,12,,2勝,ダート,1200,,2,良(暫定),曇(暫定),16,16:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ライヴレッドアイ,牝,3,6,11.9,>,113,3,54,,*,木幡巧也,(美),牧光二,ベストウォーリア,クロフネ,,ニアークティック系,7,11,2福5,4,１勝ｸﾗｽ,ダ,1150,良,,石神,50.0,▲,1,3.2,1,-0.2,5,,,1,1,33.82,36.8,6,(グラティアム)
1,,2,ホーリーブライト,牝,5,16,66.7, , 90,14,53,▲,*,遠藤汰月,(美),竹内正洋,マクフィ,ディープブリランテ,,ロイヤルチャージャー系,7,12,2福6,12,彦星賞･2勝,ダ,1150,稍,,木幡,56.0,,12,80.8,14,1.8,13,,,8,9,35.67,37.0,13,クリノオリーブ
2,,3,キボウノホシ,セ,7,12,40.5, , 95,12,58,,*,原優介,(美),奥平雅士,ロードカナロア,アグネスタキオン,,ロイヤルチャージャー系,6,13,3阪3,10,安芸特別･2勝,ダ,1200,良,,菱田,58.0,,14,237.0,8,1.3,4,,,15,15,36.80,35.9,3,テーオーグレーザー
2,,4,グラスブランシュ,牝,5,15,66.7, , 88,15,56,,*,野中悠太,(美),松山将樹,エピカリス,フレンチデピュティ,,ニアークティック系,7,18,2福7,3,米沢特別･2勝,ダ,1700,良,,杉原,56.0,,13,171.9,13,2.8,9,15,15,15,15,38.29,36.9,1,モリノアミーゴ
3,B,5,ロッカバイベイビー,牝,4,13,59.3, , 92,13,53,▲,,佐藤翔馬,(美),伊藤圭三,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,7,26,2新2,9,出雲崎特･2勝,ダ,1200,不,B,佐藤,56.0,,9,39.7,9,1.2,9,,,7,7,34.60,36.8,8,ソウルオンファイア
3,,6,モーゲンセン,牡,3,7,12.9, ,111,5,56,,*,丹内祐次,(美),斎藤誠,Mendelssohn,"Pioneerof the Nile",,ネイティヴダンサー系,9,6,4中2,9,浦安特別･2勝,ダ,1200,不,,津村,56.0,,5,11.7,3,1.0,4,,,2,2,33.50,36.7,13,アスタールフナ
4,,7,トヨサカエ,牡,3,2,6.1,>,117,2,56,,,吉田豊,(美),高橋文雅,ディーマジェスティ,アルデバラン2,,ネイティヴダンサー系,5,31,2東C,4,１勝ｸﾗｽ*,ダ,1400,良,,吉田,57.0,,1,2.7,1,-0.6,1,,,9,8,36.75,35.5,1,(スーパーガール)
4,,8,マサノピンクレディ,牝,3,3,6.2,>,104,9,54,,,横山武史,(美),小笠倫弘,ダノンレジェンド,ゴールドヘイロー,,ロイヤルチャージャー系,9,5,4中1,8,１勝ｸﾗｽ・牝,ダ,1200,重,,横山,54.0,,3,5.9,1,-0.5,2,,,1,1,33.70,36.0,3,(カンレイスター)
5,,9,サマースイートピー,牝,4,5,9.7, ,106,8,56,,,内田博幸,(美),千葉直人,モズアスコット,ブラックタイド,,ロイヤルチャージャー系,9,6,4中2,6,浦安特別･2勝,ダ,1200,不,,内田,56.0,,12,36.8,2,0.9,3,,,2,2,33.50,36.6,11,アスタールフナ
5,,10,エリカマユーリ,牝,4,4,8.0, ,121,1,56,,,ルメール,(美),堀宣行,"Quality Road","War Front",ネイティヴダンサー系,ニアークティック系,12,20,5中5,5,２勝ｸﾗｽ,ダ,1200,良,,ルメ,55.0,,1,2.7,5,0.7,2,,,4,5,34.50,36.6,6,ロサンゼルス
6,,11,ルーフオブヘヴン,牝,5,8,15.4, ,112,4,56,,*,戸崎圭太,(美),武藤善則,ドレフォン,ワークフォース,,ネイティヴダンサー系,9,6,4中2,18,浦安特別･2勝,ダ,1200,不,,原優,56.0,,3,7.9,4,1.2,11,,,9,7,34.60,35.8,2,アスタールフナ
6,B,12,ホウオウプレミア,牡,7,9,17.5, ,109,6,58,,,岩田康誠,(美),奥村武,ロードカナロア,クロフネ,,ニアークティック系,9,20,4中6,2,汐留特別･2勝,ダ,1200,不,B,岩田,58.0,,6,21.2,4,0.9,7,,,13,11,34.60,35.9,1,モリノセピア
7,,13,クインズポラリス,牝,5,1,4.1, , 98,10,56,,,田辺裕信,(美),上原博之,シニスターミニスター,"Seeking the Gold",ナスルーラ系,ネイティヴダンサー系,5,9,2東5,4,２勝ｸﾗｽ・牝,ダ,1400,良,,田辺,56.0,,9,24.3,9,0.5,8,,,11,10,37.28,36.0,4,モーニングマジック
7,,14,ショウナンタハティ,牡,4,11,22.7,>,107,7,58,,*,津村明秀,(美),中舘英二,ドレフォン,キンシャサノキセキ,,ロイヤルチャージャー系,9,5,4中1,6,１勝ｸﾗｽ,ダ,1200,重,,レー,58.0,,4,5.0,1,-0.3,4,,,7,6,34.80,36.0,1,(シルバードン)
8,,15,バシレイア,牝,4,10,20.9, , 96,11,55,☆,*,長浜鴻緒,(美),西田雄一,ミッキーアイル,ロードカナロア,,,7,5,2福4,12,郡山特Ｈ･2勝,芝,1200,良,,武藤,53.0,,8,19.5,11,1.3,2,,,13,15,33.90,34.9,7,カーヌスティ
8,,16,ホウオウフロイト,牡,5,14,66.7, , 82,16,58,,,杉原誠人,(美),加藤和宏,エイシンフラッシュ,ストラヴィンスキー,,ニアークティック系,6,27,2福1,5,いわき特･2勝,ダ,1700,稍,,杉原,58.0,,11,137.3,10,2.3,5,11,11,11,11,38.13,36.7,1,リフレックス
