レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012506010901,2026.1.25,日,中山,1中9,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
3,,5,マテンロウレオ,牡,7,488,  0,0,6,11.5, ,114,5,57,,,横山典弘,(栗),昆貢,ハーツクライ,ブライアンズタイム,ロイヤルチャージャー系,ロイヤルチャージャー系,12,6,5阪1,27,鳴尾記念G3,芝,1800,良,,横山,57.0,,3,7.5,3,0.3,7,,,9,7,35.05,33.9,2,デビットバローズ
3,,6,サンストックトン,牡,7,468,+ 4,+ 4,16,400.8, , 95,11,57,,*,松岡正海,(美),堀内岳志,ワールドエース,キングカメハメハ,,ネイティヴダンサー系,12,6,5阪1,7,鳴尾記念G3,芝,1800,良,,高杉,57.0,,13,235.0,7,0.6,14,,,7,7,35.05,34.2,7,デビットバローズ
4,,7,マイネルメモリー,牡,6,480,+10,+10,13,258.1, , 87,15,57,,*,佐々木大,(栗),宮徹,ゴールドシップ,スターオブコジーン,,ナスルーラ系,12,21,5中6,5,ディセン(L),芝,1800,重,,横山,57.0,,5,13.1,10,1.2,2,15,15,15,15,36.80,35.0,3,ドラゴンブースト
4,B,8,アウスヴァール,セ,8,496,+ 8,+ 8,11,148.4, , 93,12,57,,,古川吉洋,(栗),昆貢,ノヴェリスト,スペシャルウィーク,その他のエクリプス系,ロイヤルチャージャー系,8,17,1札8,7,札幌記念G2,芝,2000,稍,,古川,58.0,,15,270.3,13,1.5,16,1,1,1,2,36.26,38.4,15,トップナイフ
5,,9,ショウヘイ,牡,4,470,- 2,- 2,3,5.0, ,116,3,57,,*,川田将雅,(栗),友道康夫,サートゥルナーリア,オルフェーヴル,,,10,26,3京9,5,菊花賞G1,芝,3000,稍,,岩田,57.0,,3,7.9,14,1.6,5,4,4,3,4,37.23,36.7,13,エネルジコ
5,,10,ノースブリッジ,牡,8,504,+ 4,+ 4,9,36.5, , 93,12,57,,,岩田康誠,(美),奥村武,モーリス,アドマイヤムーン,,ネイティヴダンサー系,11,9,4京2,54,みやこＳG3,ダ,1800,不,,岩田,57.0,,12,36.0,12,3.0,12,12,11,10,10,36.05,38.4,11,ダブルハートボンド
6,,11,ニシノレヴナント,セ,6,482,- 4,- 4,10,64.7, ,110,7,57,,,野中悠太,(美),上原博之,ネロ,コンデュイット,,ナスルーラ系,11,9,5東2,4,アルゼンＨG2,芝,2500,良,,野中,56.5,,7,15.6,9,0.3,18,16,16,15,14,36.79,34.0,1,ミステリーウェイ
6,,12,ディマイザキッド,牡,5,466,+ 2,+ 2,4,8.5, ,125,2,57,,,岩田望来,(美),清水英克,ディーマジェスティ,ファスリエフ,,ニアークティック系,11,9,5東2,5,アルゼンＨG2,芝,2500,良,,岩田,56.0,,3,5.4,3,0.1,6,9,9,9,10,36.69,34.1,3,ミステリーウェイ
7,,13,アルビージャ,牡,8,518,- 6,- 6,12,152.2, ,107,8,57,,*,津村明秀,(美),手塚貴久,モーリス,キングカメハメハ,,ネイティヴダンサー系,11,30,7京1,10,チャレンG3,芝,2000,良,,ルメ,57.0,,5,7.2,9,1.6,3,4,5,4,6,35.61,36.7,10,ラヴェル
7,,14,ドゥラドーレス,牡,7,504,+ 6,+ 6,1,3.0, ,128,1,57,,,ルメール,(美),宮田敬介,ドゥラメンテ,ハービンジャー,,ニアークティック系,9,21,4中7,10,オールカG2,芝,2200,良,,ルメ,57.0,,2,3.5,2,0.2,1,9,9,3,3,36.00,34.4,4,レガレイラ
8,,15,ファウストラーゼン,牡,4,460,+ 2,+ 2,7,12.9, , 93,12,57,,*,横山武史,(栗),須貝尚介,モズアスコット,スペシャルウィーク,,ロイヤルチャージャー系,6,1,2東C,6,東京優駿G1,芝,2400,良,,Ｍ．,57.0,,13,85.2,18,5.3,17,18,18,18,18,37.13,37.6,17,クロワデュノール
8,,16,エヒト,牡,9,476,+12,+12,14,267.9, , 97,10,57,,*,菅原明良,(栗),森秀行,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,5,10,2東5,12,エプソムG3,芝,1800,稍,,古川,57.0,,15,161.9,8,1.1,10,,13,11,11,34.95,35.1,7,セイウンハーデス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012506010912,2026.1.25,日,中山,1中9,12,,未勝利,芝,1600,C,3,良,晴,16,16:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アメジストテソーロ,牝,3,402,- 8,- 8,12,157.2, , 84,12,55,,*,佐々木大,(美),稲垣幸雄,オルフェーヴル,"California Chrome",,,10,25,4東8,初,新馬,ダ,1400,稍,,大野,55.0,,13,109.9,14,2.9,11,,,16,16,39.08,37.7,8,ジャレッド
1,,2,クリスタルドレス,牝,3,424,+ 2,+ 2,13,225.2, , 83,13,55,,*,小林脩斗,(美),高橋文雅,ジャスタウェイ,クロフネ,,ニアークティック系,9,20,4中6,初,新馬,芝,1600,良,,黛弘,55.0,,14,271.9,11,1.0,11,,14,14,13,37.08,34.0,3,サンブライト
2,,3,ロジスカヤ,牝,3,416,+10,+10,7,69.4, , 93,7,53,△,*,長浜鴻緒,(美),国枝栄,シルバーステート,モーリス,,,11,15,3福3,11,未勝利*,芝,1200,良,,舟山,52.0,▲,10,42.5,12,1.1,11,,,4,4,33.70,36.3,14,ロンドンオービタル
2,B,4,フェイスリフト,牡,3,464,+ 8,+ 8,6,23.5, , 96,6,57,,,原優介,(美),嘉藤貴行,フォーウィールドライブ,ブラックタイド,,ロイヤルチャージャー系,11,15,5東3,連,未勝利*,芝,1600,良,,原優,56.0,,11,136.9,10,0.7,16,,,13,10,36.84,34.2,4,スペルーチェ
3,,5,フロンテアムーン,牝,3,400,-12,-12,9,77.0, ,100,4,52,▲,*,上里直汰,(美),国枝栄,コントレイル,メイショウサムソン,,ニアークティック系,11,9,5東2,4,未勝利・牝*,芝,1600,良,,戸崎,55.0,,4,8.2,12,1.2,4,,,6,5,36.60,35.1,13,マカレイ
3,,6,ジョーヌミモザ,牝,3,420,,,11,132.8, ,  0,,55,,,吉田豊,(美),小野次郎,ノーブルミッション,アドマイヤムーン,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,サンデースマッシュ,牡,3,462,+ 2,+ 2,2,2.8, ,121,1,57,,*,ルメール,(美),嘉藤貴行,ダノンスマッシュ,"Sunday Silence",,ロイヤルチャージャー系,11,15,5東3,9,未勝利*,芝,1600,良,,マー,56.0,,3,7.0,2,0.2,8,,,5,5,36.54,34.2,4,スペルーチェ
4,,8,ココニーナ,牝,3,460,+ 8,+ 8,14,249.9, , 80,15,51,★,*,谷原柚希,(美),加藤和宏,モーニン,タイムパラドックス,,ロイヤルチャージャー系,10,12,4東4,初,新馬,ダ,1300,良,,水沼,52.0,▲,15,185.2,16,5.5,13,,,16,16,40.37,39.2,13,レイオブファイア
5,,9,カドドゥディエ,牝,3,426,- 2,- 2,4,11.1, , 98,5,52,▲,,遠藤汰月,(美),西田雄一,クラウンレガーロ,エピファネイア,,,1,10,1中3,12,未勝利,芝,1600,良,,遠藤,52.0,▲,13,170.1,4,0.7,12,,13,14,13,36.48,33.9,1,ディールメーカー
5,,10,セイウンシシマイ,牡,3,466,- 2,- 2,10,121.4, , 90,9,57,,*,野中悠太,(美),杉浦宏昭,インディチャンプ,"Animal Kingdom",,,11,8,5東1,3,未勝利*,ダ,1300,良,,佐々,56.0,,7,28.9,15,3.6,5,,,13,13,37.80,38.8,11,プルメリアリノ
6,,11,キタノアヤカ,牝,3,456,+ 6,+ 6,15,342.1, , 85,11,52,▲,*,佐藤翔馬,(美),萱野浩二,ロゴタイプ,ダイワメジャー,,ロイヤルチャージャー系,9,27,4中8,5,未勝利*,ダ,1200,良,,岩部,55.0,,12,241.9,14,2.7,14,,,15,15,37.30,37.2,4,コパノトーマス
6,,12,ウインモアナ,牝,3,398,-12,-12,16,418.8, , 81,14,55,,*,原田和真,(美),千葉直人,ブリックスアンドモルタル,マツリダゴッホ,,ロイヤルチャージャー系,11,2,4東B,初,新馬・牝,芝,1600,良,,石神,52.0,▲,15,286.1,15,2.9,14,,,14,14,36.48,35.7,15,モートンアイランド
7,,13,ペリバジャ,牝,3,416,  0,0,5,18.9, , 93,7,55,,*,松山弘平,(美),和田正一,イスラボニータ,エピファネイア,,,11,2,4東B,初,新馬・牝,芝,1600,良,,横山,55.0,,9,45.3,9,1.0,2,,,5,5,35.88,34.8,8,モートンアイランド
7,,14,シャルムグリーン,牡,3,488,+ 2,+ 2,1,2.3, ,121,1,57,,,津村明秀,(美),相沢郁,スワーヴリチャード,タニノギムレット,,ロイヤルチャージャー系,1,10,1中3,4,未勝利,芝,1600,良,,津村,57.0,,3,4.1,2,0.1,5,,5,5,3,35.82,34.4,3,ディールメーカー
8,,15,ナイスプレーアスク,牝,3,442,- 2,- 2,3,4.8, ,116,3,55,,,荻野極,(美),田村康仁,アドマイヤマーズ,ディープインパクト,,ロイヤルチャージャー系,1,4,1中1,14,未勝利,芝,1600,良,,荻野,55.0,,6,13.2,2,0.0,3,,1,1,1,35.34,35.6,9,タイセイアストロ
8,,16,アンコンケラブル,牡,3,472,+14,+14,8,69.7, , 88,10,57,,*,木幡巧也,(美),牧光二,ロードカナロア,ダンスインザダーク,,ロイヤルチャージャー系,9,14,4阪4,初,新馬,芝,2000,良,,松山,55.0,,6,65.3,7,6.6,7,1,1,1,5,38.79,40.6,7,ブルースカイブルー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012508010901,2026.1.25,日,京都,1京9,1,,未勝利,ダート,1800,,4,良,晴,16,09:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブルーザー,牡,3,508,+ 2,+ 2,6,27.6, ,109,4,57,,*,団野大成,(栗),池添学,モーリス,ブラックタイド,,ロイヤルチャージャー系,1,4,1京1,初,新馬,芝,1800,良,,松山,57.0,,7,22.1,8,1.1,14,,,6,5,38.25,35.1,9,タイキルッジェーロ
2,,2,カセノコンコルド,牡,3,464,+12,+12,9,122.9, , 98,9,57,,*,国分優作,(栗),中尾秀正,リアルスティール,タニノギムレット,,ロイヤルチャージャー系,11,2,3京B,2,未勝利*,ダ,1800,稍,,和田,53.0,▲,10,46.1,9,2.6,5,5,6,10,9,38.30,39.6,8,テイエムゴッホ
3,,3,ジューンセクレタ,牡,3,510,- 8,- 8,3,4.7, ,124,1,57,,*,高倉稜,(栗),武英智,"Maclean's Music","Afleet Alex",,ネイティヴダンサー系,12,28,5阪8,12,未勝利*,ダ,1800,良,,富田,56.0,,2,3.5,2,0.0,2,2,2,2,1,38.35,38.6,3,ミヤジオズ
4,,4,バケラッタ,牡,3,476,-10,-10,7,31.9, ,103,6,57,,,鮫島克駿,(栗),河嶋宏樹,ホッコータルマエ,スズカマンボ,,ロイヤルチャージャー系,1,12,1京5,初,新馬,ダ,1800,良,,鮫島,57.0,,6,19.3,10,2.0,9,11,10,9,10,39.40,37.9,9,アメリカンスタイル
5,,5,ロックバンド,牡,3,440,- 2,- 2,2,3.4, ,122,2,57,,,坂井瑠星,(栗),茶木太樹,バンドワゴン,フジキセキ,,ロイヤルチャージャー系,1,10,1京3,3,未勝利,ダ,1900,良,,坂井,57.0,,2,4.1,2,0.1,2,4,4,4,4,39.05,38.1,2,セイントホース
6,,6,スマートグロワール,牡,3,526,  0,0,4,6.1, ,104,5,57,,,北村友一,(栗),畑端省吾,デクラレーションオブウォー,エンパイアメーカー,,ネイティヴダンサー系,1,12,1京5,5,未勝利,ダ,1800,良,,北村,57.0,,10,85.8,5,0.8,8,7,8,6,5,38.40,38.3,5,サヴォアフェール
6,B,7,ロジャートアリー,牡,3,464,- 2,- 2,5,23.2, , 99,8,57,,*,田口貫太,(栗),野中賢二,デクラレーションオブウォー,ロードカナロア,,,1,4,1京1,3,未勝利,ダ,1800,良,,富田,57.0,,7,27.8,11,3.1,5,7,6,9,11,38.65,39.3,7,タガノエルー
7,,8,テイエムパイロダン,牡,3,452,+ 2,+ 2,8,53.4, ,102,7,57,,,酒井学,(栗),宮地貴稔,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,11,8,4京1,3,未勝利*,ダ,1800,良,,酒井,56.0,,7,45.1,6,1.8,5,7,8,9,8,38.35,38.8,7,ジャスティンルマン
7,,9,テーオーカイザー,牡,3,498,  0,0,1,2.2, ,119,3,57,,*,高杉吏麒,(栗),高柳大輔,キタサンブラック,"Afternoon Deelites",,その他のエクリプス系,1,5,1京2,12,未勝利,芝,1600,良,,岩田,57.0,,2,3.4,3,0.3,7,,,4,5,36.06,35.5,7,ベルサンローラン
8,,10,アフリカンブラック,牡,3,480,- 6,- 6,11,419.1, , 86,11,54,▲,*,川端海翼,(栗),中村直也,クリソベリル,パイロ,,ナスルーラ系,1,12,1京5,初,新馬,ダ,1800,良,,永島,55.0,◇,15,106.2,15,4.1,8,14,13,14,14,39.80,39.2,15,アメリカンスタイル
8,,11,ブクブクー,牡,3,460,- 6,- 6,10,189.3, , 97,10,57,,*,横山和生,(栗),小栗実,Yaupon,Violence,,,1,11,1京4,11,未勝利,ダ,1400,良,,岩田,57.0,,9,55.0,12,2.8,10,,,9,8,36.75,39.9,11,ウルスツイスター
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012508010902,2026.1.25,日,京都,1京9,2,,未勝利,ダート,1900,,4,良,晴,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スフィダンテ,牡,3,452,  0,0,10,58.7, , 89,11,57,,*,酒井学,(栗),高橋康之,サートゥルナーリア,Ghostzapper,,ニアークティック系,1,11,1京4,4,未勝利,芝,1800,良,,永島,55.0,◇,14,71.9,15,2.3,9,,,16,16,38.15,35.2,10,ナリタエスペランサ
1,,2,ピエナオルカ,牡,3,482,- 4,- 4,6,15.7, ,105,6,57,,*,ハマーハ,(栗),谷潔,ゴールドドリーム,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,4,1京1,3,未勝利,ダ,1800,良,,河原,53.0,★,3,8.0,9,2.8,3,3,3,5,6,38.20,39.9,11,タガノエルー
2,,3,オーバーランダー,牡,3,486,- 1,- 1,11,66.2, , 94,9,57,,*,団野大成,(栗),加藤公太,モーニン,ブラックタイド,,ロイヤルチャージャー系,1,14,園田,19,多紀連,ダ,1870,良,,下原,57.0,,4,,2,1.3,,3,3,5,5,,----,,キタノファーンヒル
2,,4,メイプルインパクト,牡,3,544,+12,+12,15,641.9, , 88,12,54,▲,*,川端海翼,(美),南田美知,シルバーステート,タイキシャトル,,ロイヤルチャージャー系,1,10,1中3,2,未勝利,ダ,1800,良,,丸田,57.0,,15,234.8,12,2.6,15,14,14,12,14,38.85,41.3,9,ベルウッドピース
3,,5,ボンボンベイビー,牡,3,450,- 4,- 4,7,20.0, ,108,4,57,,*,高杉吏麒,(栗),矢作芳人,コントレイル,Galileo,,ニアークティック系,1,10,1京3,12,未勝利,芝,2400,良,,西村,57.0,,7,15.7,8,1.2,3,2,2,2,2,37.20,36.8,10,ガウディ
3,,6,ペプチドアバンス,牡,3,476,,,9,53.8, ,  0,,57,,,高倉稜,(栗),小椋研介,サトノダイヤモンド,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,7,フォーシーファイン,牡,3,478,- 2,- 2,12,102.1, ,101,8,57,,*,池添謙一,(栗),斉藤崇史,サトノダイヤモンド,"Canford Cliffs",,,1,10,1京3,8,未勝利,芝,2400,良,B,団野,57.0,,8,17.4,12,2.1,8,13,12,11,10,37.43,37.0,11,ガウディ
4,,8,ライフイズカラフル,牡,3,484,,,8,28.7, ,  0,,57,,,小崎綾也,(栗),河嶋宏樹,サトノダイヤモンド,ストリートセンス,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ジャスティンゴッホ,牡,3,488,- 8,- 8,1,2.7, ,108,4,57,,*,鮫島克駿,(栗),茶木太樹,ヴァンゴッホ,アッミラーレ,,ロイヤルチャージャー系,12,7,5阪2,初,新馬,ダ,1800,良,,吉村,55.0,☆,7,25.0,2,0.3,5,4,4,3,4,38.35,37.6,1,クイノールト
5,B,10,ロードヴェリタス,牡,3,492,- 2,- 2,5,8.6, ,105,6,57,,,坂井瑠星,(栗),友道康夫,"Essential Quality",Showcasing,,,1,12,1京5,初,新馬,ダ,1800,良,,坂井,57.0,,5,8.1,7,1.5,2,12,11,12,12,39.60,37.0,3,アメリカンスタイル
6,,11,ガウラディスコ,牡,3,556,- 2,- 2,4,8.1, ,112,2,57,,*,武豊,(栗),高柳大輔,クリソベリル,フリオーソ,,ロイヤルチャージャー系,1,5,1京2,18,未勝利,ダ,1900,良,,松若,57.0,,2,4.3,7,1.9,3,3,3,5,5,38.17,40.1,11,エドウィンナルコ
6,,12,レッドパラジウム,牡,3,480,+ 6,+ 6,2,4.1, ,109,3,57,,,吉村誠之,(栗),清水久詞,キタサンブラック,ロードカナロア,,,1,4,1京1,初,新馬,芝,1800,良,,吉村,57.0,,3,4.6,6,0.8,11,,,13,13,38.40,34.5,2,タイキルッジェーロ
7,,13,フクシマブリルハム,牡,3,544,,,14,208.2, ,  0,,57,,,長岡禎仁,(美),小島茂之,ドレフォン,Henrythenavigator,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,ハイドパーク,牡,3,510,- 2,- 2,13,158.6, , 91,10,57,,*,藤懸貴志,(栗),田中克典,クリソベリル,"Hard Spun",,ニアークティック系,1,12,1京5,初,新馬,ダ,1800,良,,国分,57.0,,13,99.9,11,2.1,10,12,11,12,12,39.55,37.7,8,アメリカンスタイル
8,B,15,アメリカンロマン,牡,3,460,- 6,- 6,16,744.1, , 84,13,54,▲,*,土田真翔,(美),伊藤圭三,カリフォルニアクローム,カネヒキリ,,ロイヤルチャージャー系,12,20,5中5,7,未勝利*,ダ,1800,良,B,菊沢,56.0,,15,266.7,14,3.9,16,13,13,14,14,39.40,40.4,12,エコロガノン
8,B,16,ドメイン,牡,3,500,-10,-10,3,5.2, ,119,1,57,,*,西村淳也,(栗),松下武士,リオンディーズ,ステイゴールド,,ロイヤルチャージャー系,1,10,1京3,3,未勝利,ダ,1900,良,,松若,57.0,,3,4.4,3,0.1,5,2,2,2,2,38.91,38.4,7,セイントホース
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012508010903,2026.1.25,日,京都,1京9,3,,未勝利,ダート,1400,,2,良,晴,16,10:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シャンデヴィーニュ,牝,3,448,+ 2,+ 2,11,91.7, ,101,6,52,▲,*,川端海翼,(栗),秋山真一,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,11,16,4京4,4,未勝利*,ダ,1200,良,,Ｃ．,55.0,,7,14.8,10,2.1,12,,,8,5,35.90,38.9,10,カネコメブライト
2,,2,ワイドバヴァール,牝,3,452,  0,0,10,64.8, , 92,11,55,,*,団野大成,(栗),奥村豊,ナダル,ディープインパクト,,ロイヤルチャージャー系,1,5,1京2,15,未勝利・牝,ダ,1800,良,,武豊,55.0,,7,16.7,13,3.5,9,13,13,12,14,38.60,39.8,10,ルージュビバーチェ
3,,3,ナムラハリス,牝,3,430,  0,0,6,22.4, , 99,8,55,,*,小崎綾也,(栗),宮地貴稔,リアルスティール,ロードカナロア,,,12,28,5阪8,初,新馬,芝,1600,良,,富田,55.0,,8,19.7,9,0.5,1,,,8,12,36.78,34.6,8,キシダンチョウ
4,,4,ハンザキ,牝,3,446,  0,0,2,3.4, ,105,3,55,,*,ハマーハ,(栗),高橋義忠,ハクサンムーン,クロフネ,,ニアークティック系,1,12,1京5,5,未勝利・牝,ダ,1400,良,,秋山,55.0,,8,29.8,4,0.7,9,,,11,11,36.83,38.2,4,フェスティヴドレス
5,,5,ミリオンアップ,牝,3,458,+ 2,+ 2,7,32.8, , 95,10,55,,*,高杉吏麒,(栗),野中賢二,オルフェーヴル,ディープブリランテ,,ロイヤルチャージャー系,1,17,1京6,初,新馬・牝,ダ,1400,良,,松本,54.0,☆,10,41.6,11,1.9,7,,,9,10,37.65,38.7,10,ホウショウルクス
5,,6,ガビーズデトワール,牝,3,486,  0,0,12,168.6, ,101,6,55,,,鮫島克駿,(栗),牧田和弥,アポロケンタッキー,スペシャルウィーク,,ロイヤルチャージャー系,1,5,1京2,初,新馬,ダ,1200,良,,鮫島,55.0,,6,16.9,9,2.1,3,,,10,9,38.10,37.5,7,マナボニート
6,,7,テリオスリコ,牝,3,438,- 8,- 8,3,6.3, ,104,4,55,,*,西村淳也,(栗),松下武士,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,12,28,5阪8,初,新馬,ダ,1400,良,,和田,55.0,,12,82.9,3,0.6,10,,,12,11,37.20,38.2,1,ソルオーブ
6,,8,シュネープリンセス,牝,3,454,- 2,- 2,8,32.9, , 96,9,55,,*,国分優作,(栗),緒方努,ジョーカプチーノ,アイルハヴアナザー,ロイヤルチャージャー系,ネイティヴダンサー系,1,12,1京5,18,未勝利・牝,ダ,1400,良,,森田,52.0,▲,14,534.3,7,1.1,15,,,12,14,36.98,38.4,5,フェスティヴドレス
7,,9,タマモアマルフィ,牝,3,484,,,9,58.8, ,  0,,55,,,長岡禎仁,(栗),高橋亮,カリフォルニアクローム,ワイルドラッシュ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,10,アイカンアズーラ,牝,3,430,-12,-12,1,2.1, ,110,1,55,,,酒井学,(栗),河嶋宏樹,タワーオブロンドン,パイロ,,ナスルーラ系,11,29,4京7,2,未勝利*,ダ,1400,良,,酒井,55.0,,2,3.5,5,0.9,6,,,3,4,36.15,38.4,6,ラッキーバック
8,B,11,スノーランス,牝,3,470,- 4,- 4,4,8.0, ,109,2,55,,*,吉村誠之,(美),上原佑紀,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,1,10,1中3,3,未勝利,ダ,1200,良,,菅原,55.0,,5,16.3,5,1.3,3,,,7,6,36.20,37.8,8,コックピットサイト
8,,12,マルモリキャスター,牝,3,480,- 8,- 8,5,15.6, ,104,4,55,,,田口貫太,(栗),大橋勇樹,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,1,12,1京5,15,未勝利・牝,ダ,1400,良,,田口,55.0,,6,13.4,10,1.4,7,,,6,6,36.68,39.1,8,フェスティヴドレス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026012508010904,2026.1.25,日,京都,1京9,4,,未勝利,ダート,1400,,2,良,晴,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ワイドグンサ,牡,3,454,+ 4,+ 4,1,1.6, ,121,1,57,,,西村淳也,(栗),庄野靖志,ニューイヤーズデイ,ノヴェリスト,,その他のエクリプス系,1,10,1京3,初,新馬,ダ,1400,良,,西村,57.0,,3,6.4,2,0.1,3,,,2,2,36.23,37.0,3,ビービークローサー
2,,2,フリッシュ,牡,3,492,  0,0,5,21.5, ,104,4,57,,,藤懸貴志,(栗),平田修,パイロ,ヘニーヒューズ,ナスルーラ系,,1,4,1京1,11,未勝利,ダ,1400,良,,藤懸,57.0,,14,142.8,4,0.5,15,,,14,14,37.20,37.5,2,ハードシングス
3,,3,イザショウブ,牡,3,488,+10,+10,8,82.8, ,101,5,57,,*,長岡禎仁,(栗),高橋亮,キタサンブラック,Ghostzapper,,ニアークティック系,10,26,4新4,初,新馬,芝,1600,稍,,斎藤,56.0,,3,7.4,15,2.4,10,,,14,14,39.12,34.9,11,オーライカモン
4,,4,ペプチドレオン,牡,3,442,- 4,- 4,2,3.7, ,118,2,57,,,武豊,(栗),武英智,ディープブリランテ,ヨハネスブルグ,ロイヤルチャージャー系,ニアークティック系,1,11,1京4,7,未勝利,ダ,1400,良,,武豊,57.0,,4,8.4,2,0.3,6,,,14,14,37.20,36.8,1,ウルスツイスター
5,,5,レイナロハルンバ,牝,3,408,- 2,- 2,10,390.5, , 80,9,55,,*,荻野琢真,(美),加藤和宏,ウインブライト,"Red Ransom",,ロイヤルチャージャー系,1,18,1中7,2,未勝利・牝,ダ,1800,良,,石田,52.0,▲,16,483.8,15,4.6,15,13,14,15,15,38.90,44.2,13,デルマホダカ
6,,6,モズジェネラル,牡,3,502,- 4,- 4,3,7.3, ,101,5,57,,*,高杉吏麒,(栗),田中克典,モズアスコット,"Uncle Mo",,ナスルーラ系,12,7,5阪2,7,未勝利*,芝,1400,良,,和田,53.0,▲,10,57.3,10,1.4,17,,,8,8,34.73,35.3,9,メイクワンズデイ
7,,7,オウケンブラッド,牡,3,450,  0,0,4,7.9, ,106,3,57,,,北村友一,(栗),畑端省吾,オウケンワールド,オルフェーヴル,,,1,10,1京3,初,新馬,ダ,1400,良,,北村,57.0,,10,50.2,4,0.6,13,,,3,3,36.30,37.4,6,ビービークローサー
