レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021405010501,2026.2.14,土,東京,1東5,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
7,,14,レイズカイザー,セ,6,534,  0,0,6,13.1, ,117,5,58,,*,田辺裕信,(美),田村康仁,ヘニーヒューズ,エンパイアメーカー,,ネイティヴダンサー系,12,21,5阪6,10,御影Ｓ･3勝,ダ,1400,重,,ジェ,58.0,,9,44.7,4,0.2,8,,,1,1,34.28,37.0,10,トリリオンボーイ
8,,15,トルーマンテソーロ,牡,7,530,  0,0,14,166.6,>,103,13,58,,*,永島まな,(美),菊川正達,トーセンジョーダン,ダイワメジャー,,ロイヤルチャージャー系,12,20,5名5,8,ヤングジ･2勝,ダ,1400,稍,,塩津,58.0,,8,33.9,1,-0.0,14,,,4,4,35.93,37.4,7,(メモリーグラス)
8,B,16,スリーピース,セ,4,472,  0,0,10,34.3,>,104,12,58,,*,岩田康誠,(美),武井亮,ミッキーアイル,スニッツェル,,ニアークティック系,1,4,1中1,3,２勝ｸﾗｽ,ダ,1200,稍,B,三浦,58.0,,6,8.2,1,-0.2,4,,,2,2,34.80,36.2,1,(ジャスパーソレイユ)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021405010511,2026.2.14,土,東京,1東5,11,デイリー杯クイーンカップ,Ｇ３,芝,1600,D,2,良,晴,16,15:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ドリームコア,牝,3,502,+ 8,+ 8,2,3.4,>,110,6,55,,*,ルメール,(美),萩原清,キズナ,ハービンジャー,,ニアークティック系,11,30,5東8,9,ベゴニア･1勝,芝,1600,良,,レー,55.0,,1,2.1,1,-0.0,2,,,4,5,35.64,33.7,2,(コルテオソレイユ)
1,,2,ジッピーチューン,牝,3,428,- 2,- 2,11,31.0,>,111,5,55,,*,北村友一,(美),林徹,ロードカナロア,"City Zip",,,12,21,5中6,9,未勝利*,芝,1600,重,,戸崎,55.0,,2,3.7,1,-0.7,2,,3,2,2,35.10,36.1,3,(ワイズファミリア)
2,,3,マルガ,牝,3,470,- 8,- 8,5,13.3,>, 97,14,55,,,武豊,(栗),須貝尚介,モーリス,キングカメハメハ,,ネイティヴダンサー系,12,13,5名3,7,つわぶき･1勝,芝,1400,良,,武豊,55.0,,1,2.5,3,0.2,6,,,11,10,34.95,33.5,1,プレセピオ
2,,4,モートンアイランド,牝,3,434,+ 4,+ 4,3,9.8,>,109,8,55,,*,キング,(美),手塚貴久,モーリス,"Fastnet Rock",,その他のエクリプス系,11,2,4東B,初,新馬・牝,芝,1600,良,,ルメ,55.0,,1,3.0,1,-0.2,6,,,7,5,35.88,33.8,1,(ワイズファミリア)
3,,5,ヒズマスターピース,牝,3,500,+12,+12,7,17.7, ,114,2,55,,*,佐々木大,(美),国枝栄,スクリーンヒーロー,"Danehill Dancer",ロイヤルチャージャー系,ニアークティック系,12,14,5阪4,3,阪神ジュG1,芝,1600,良,,藤岡,55.0,,7,19.6,15,1.6,14,,,1,1,34.38,36.9,17,スターアニス
3,,6,ニシノサリーナ,牝,3,448,- 2,- 2,6,15.8,>,110,6,55,,,池添謙一,(栗),橋口慎介,シルバーステート,マンハッタンカフェ,,ロイヤルチャージャー系,1,12,1京5,初,新馬,芝,1600,良,,池添,55.0,,1,3.4,1,-0.9,7,,,1,1,36.66,34.8,2,(ソルトアイリス)
4,,7,フェーダーローター,牝,3,442,- 2,- 2,16,346.4, , 95,15,55,,,原優介,(美),天間昭一,ベンバトル,ステイゴールド,,ロイヤルチャージャー系,11,8,5東1,5,京王杯２G2,芝,1400,良,,原優,55.0,,11,64.5,15,1.5,9,,,3,3,35.55,35.0,16,ダイヤモンドノット
4,,8,ラヴノー,牝,3,406,- 4,- 4,14,183.6,>, 87,16,55,,*,石橋脩,(美),林徹,モーリス,Orpen,,ニアークティック系,11,23,5東5,9,赤松賞･1勝*,芝,1600,良,,津村,55.0,,3,4.5,3,0.5,2,,,2,2,36.06,34.0,4,ヒズマスターピース
5,,9,ギャラボーグ,牝,3,500,  0,0,1,2.5, ,137,1,55,,,川田将雅,(栗),杉山晴紀,ロードカナロア,"Sligo Bay",,ニアークティック系,12,14,5阪4,13,阪神ジュG1,芝,1600,良,,川田,55.0,,4,7.2,2,0.2,7,,,12,13,35.10,34.3,1,スターアニス
5,,10,ミツカネベネラ,牝,3,442,- 2,- 2,12,50.4, ,113,3,55,,,津村明秀,(美),鈴木伸尋,モーリス,ダイワメジャー,,ロイヤルチャージャー系,12,14,5阪4,7,阪神ジュG1,芝,1600,良,,津村,55.0,,8,24.1,12,1.2,3,,,8,9,34.98,35.5,11,スターアニス
6,,11,レディーゴール,牝,3,456,+ 6,+ 6,13,139.8, ,100,12,55,,*,菅原明良,(美),斎藤誠,レイデオロ,"Equal Stripes",,,12,14,5阪4,2,阪神ジュG1,芝,1600,良,,松若,55.0,,18,313.3,9,0.9,16,,,16,17,35.34,34.6,4,スターアニス
6,,12,ザバルガド,牝,3,448,+12,+12,15,251.3,>, 98,13,55,,,長浜鴻緒,(美),奥村武,イスラボニータ,"Successful Appeal",,マンノウォー系,10,19,4東7,12,未勝利*,芝,1400,良,,長浜,53.0,△,7,23.4,1,-0.5,10,,,5,4,36.23,33.8,3,(ヴェンデボヌール)
7,,13,ゴバド,牝,3,430,- 4,- 4,8,26.0,>,113,3,55,,*,岩田康誠,(美),加藤征弘,トーセンラー,ノヴェリスト,,その他のエクリプス系,11,30,5東8,12,未勝利*,芝,1600,良,,マー,55.0,,2,7.4,1,-0.0,4,,,10,7,36.84,33.3,1,(アウダーシア)
7,,14,モルニケ,牝,3,460,  0,0,9,27.7, ,101,11,55,,*,田辺裕信,(美),金成貴史,インディチャンプ,"Rock of Gibraltar",,ニアークティック系,1,11,1中4,10,フェアリG3,芝,1600,良,,丹内,55.0,,13,58.5,6,0.5,10,,6,7,7,35.28,35.3,5,ブラックチャリス
8,,15,マスターソアラ,牝,3,482,+ 4,+ 4,4,10.2,>,107,9,55,,,横山武史,(美),蛯名正義,シスキン,ダイワメジャー,,ロイヤルチャージャー系,11,15,5東3,初,新馬・牝,芝,1600,良,,横山,55.0,,3,9.5,1,-0.0,8,,,9,9,37.20,32.8,1,(シニャンガ)
8,,16,タイムレスキス,牝,3,470,  0,0,10,30.5,>,106,10,55,,*,石川裕紀,(栗),吉村圭司,ポエティックフレア,ルーラーシップ,,ネイティヴダンサー系,1,25,1京9,11,河津桜賞･1勝,芝,1600,良,,西村,55.0,,3,3.6,2,0.1,1,,,3,3,34.68,36.0,2,ソルパッサーレ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021405010512,2026.2.14,土,東京,1東5,12,,1勝,芝,1600,D,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ミエノフェアリー,牝,4,420,+20,+20,6,10.4, ,110,7,56,,*,菅原明良,(美),古賀慎明,キズナ,タニノギムレット,,ロイヤルチャージャー系,11,16,5東4,4,１勝ｸﾗｽ,芝,2000,良,,北村,54.0,,1,2.3,7,0.6,1,,11,10,9,36.81,34.4,5,プルミエソルティ
1,B,2,ソニックライン,セ,5,496,+ 2,+ 2,7,13.2, ,109,9,58,,*,岩田康誠,(美),浅利英明,リアルインパクト,シンボリクリスエス,,ロイヤルチャージャー系,11,15,5東3,6,１勝ｸﾗｽ,ダ,1400,良,B,マー,58.0,,5,9.6,5,0.6,3,,,8,6,36.83,36.2,6,エリカマユーリ
2,B,3,レッドレナート,牡,5,500,+ 6,+ 6,8,17.6, ,117,3,56,△,*,長浜鴻緒,(美),手塚貴久,レッドファルクス,ダイワメジャー,,ロイヤルチャージャー系,12,14,5名4,7,１勝ｸﾗｽ,芝,1600,稍,B,嶋田,58.0,,6,17.0,4,0.1,6,,3,4,3,36.66,34.6,9,ウインベアトリス
2,,4,キューティリップ,牝,4,452,  0,0,2,5.7, ,118,2,56,,,横山武史,(美),戸田博文,リアルスティール,Mamool,,ニアークティック系,11,22,3福5,7,高湯温泉･1勝,芝,1800,良,,横山,54.0,,2,3.3,3,0.1,2,8,6,7,7,37.15,34.3,5,バルナバ
3,,5,チョングク,牡,4,486,- 4,- 4,13,193.4, , 99,12,58,,*,江田照男,(美),南田美知,ディープブリランテ,アドマイヤコジーン,ロイヤルチャージャー系,ナスルーラ系,1,24,1中8,2,１勝ｸﾗｽ,芝,1600,良,,長浜,55.0,△,7,25.6,8,1.4,10,,5,6,5,35.16,34.9,10,プリムツァール
3,,6,メランジェ,牝,4,452,  0,0,10,26.4, ,103,10,56,,,三浦皇成,(美),田中剛,スワーヴリチャード,Kingmambo,,ネイティヴダンサー系,1,24,1中8,13,１勝ｸﾗｽ,芝,1600,良,,三浦,55.0,,3,8.2,5,0.8,6,,8,8,9,35.28,34.1,3,プリムツァール
4,,7,アルレッキーノ,セ,4,478,+22,+22,1,2.8, ,128,1,58,,,ルメール,(美),国枝栄,ブリックスアンドモルタル,キングカメハメハ,,ネイティヴダンサー系,10,18,4東6,10,１勝ｸﾗｽ,芝,1400,良,,ルメ,56.0,,2,4.8,2,0.2,9,,,1,1,34.65,34.1,9,ミクストベリーズ
4,,8,シークレットイスラ,牡,5,468,- 2,- 2,16,337.6, , 88,15,55,▲,*,遠藤汰月,(美),辻哲英,イスラボニータ,テレグノシス,,ナスルーラ系,12,13,5名3,3,１勝ｸﾗｽ,ダ,1900,良,,鷲頭,56.0,△,12,247.5,11,3.2,12,1,1,2,4,38.17,41.4,11,ギュルヴィ
5,,9,シャンクス,牡,4,494,- 8,- 8,3,6.7, ,111,6,58,,*,荻野極,(美),森一誠,レッドベルジュール,Galileo,,ニアークティック系,12,6,5名1,4,１勝ｸﾗｽ,芝,1600,良,,黛弘,57.0,,3,5.5,6,0.3,1,,11,9,8,35.70,33.8,2,ツーエムクロノス
5,,10,ドルビナ,牡,4,468,+18,+18,14,218.5, , 97,13,58,,,大野拓弥,(美),杉浦宏昭,ミッキーグローリー,カジノドライヴ,,ナスルーラ系,9,28,4中9,20,１勝ｸﾗｽ,芝,1600,良,,大野,56.0,,7,62.6,10,1.6,10,,15,14,11,35.76,34.5,5,リバーバレイト
6,,11,マニス,牝,4,396,- 2,- 2,15,336.0, , 81,16,53,▲,*,上里直汰,(美),畠山吉宏,グレーターロンドン,アグネスデジタル,,ネイティヴダンサー系,12,6,5名1,2,１勝ｸﾗｽ,芝,1600,良,,森田,52.0,▲,15,141.6,11,1.0,9,,14,15,15,36.12,33.8,2,ツーエムクロノス
6,,12,モティスフォント,牡,4,502,+ 8,+ 8,5,9.8, ,113,4,58,,*,キング,(美),田村康仁,モーリス,キングカメハメハ,,ネイティヴダンサー系,10,18,4東6,5,１勝ｸﾗｽ,芝,1400,良,,戸崎,56.0,,8,14.6,3,0.6,4,,,13,11,35.55,33.3,2,ミクストベリーズ
7,,13,コア,牡,4,496,- 6,- 6,12,119.9, ,100,11,58,,*,佐々木大,(美),相沢郁,キズナ,Frankel,,ニアークティック系,1,17,1中6,7,１勝ｸﾗｽ,芝,2200,良,,田辺,57.0,,7,15.9,8,0.6,10,3,3,2,3,36.19,36.1,9,クリフハンガー
7,,14,トレヴィ,牝,4,444,-10,-10,9,22.5, ,110,7,56,,*,武豊,(美),木村哲也,スワーヴリチャード,Redattore,,,11,30,5東8,13,１勝ｸﾗｽ,ダ,1400,良,,レー,55.0,,2,3.5,11,1.6,6,,,3,3,35.78,38.7,14,フィーチャリング
8,,15,トロピカルティー,牝,5,454,+ 6,+ 6,11,61.1, , 97,13,56,,*,津村明秀,(美),林徹,リアルスティール,Alamosa,,,10,26,4新4,3,１勝ｸﾗｽ・牝,芝,1800,稍,,丹内,56.0,,2,5.3,15,1.0,9,,,9,10,37.60,35.1,11,ラブリーリディア
8,,16,エルマーゴ,牡,4,482,+ 6,+ 6,4,8.3, ,112,5,58,,*,川田将雅,(美),加藤征弘,サートゥルナーリア,Tawqeet,,,11,8,5東1,4,１勝ｸﾗｽ,芝,1600,良,,横山,57.0,,4,7.2,5,0.5,10,,,5,4,36.24,33.6,6,ダノンエンブレム
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020501,2026.2.14,土,京都,2京5,1,,未勝利,ダート,1800,,4,稍,晴,16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ドントゥール,牝,3,478,+ 2,+ 2,5,12.3, ,105,4,55,,*,松山弘平,(栗),杉山晴紀,エピファネイア,クロフネ,,ニアークティック系,1,31,2京1,初,新馬,芝,2000,良,,吉村,55.0,,3,6.4,6,1.0,6,6,7,6,6,38.10,35.5,9,バリオス
2,,2,ベンティガスエルテ,牝,3,430,- 4,- 4,11,186.4, , 89,10,55,,,富田暁,(栗),安田翔伍,オルフェーヴル,"Van Nistelrooy",,ニアークティック系,1,31,1小3,8,未勝利・牝,芝,2000,良,,富田,55.0,,13,180.1,16,1.7,17,16,15,16,16,36.69,35.9,7,フォーチュンライド
3,,3,ウエスタンオレンジ,牝,3,454,+10,+10,9,137.1, , 84,12,55,,*,古川吉洋,(栗),前川恭子,マジェスティックウォリアー,エンパイアメーカー,,ネイティヴダンサー系,11,8,4京1,3,未勝利*,芝,1400,良,,高倉,55.0,,15,679.5,15,3.0,14,,,13,13,36.15,35.7,14,ナムラコスモス
4,,4,ウンナターシャ,牝,3,478,+14,+14,3,6.1, ,107,3,55,,*,ハマーハ,(栗),高柳大輔,パイロ,Wilburn,ナスルーラ系,,12,7,5阪2,6,未勝利・牝*,ダ,1800,良,,鮫島,55.0,,2,4.0,6,1.9,2,6,6,6,5,39.15,38.5,7,オラヴィンリンナ
4,,5,ジャージーテーラー,牝,3,412,- 8,- 8,8,92.2, , 95,9,52,▲,*,川端海翼,(栗),緒方努,ゴールドドリーム,ハービンジャー,,ニアークティック系,1,24,1京8,初,新馬,ダ,1800,良,,森田,52.0,▲,14,152.9,7,0.7,16,13,13,11,9,40.10,37.6,3,ホーナー
5,,6,エルマスデセーニ,牝,3,410,+ 2,+ 2,12,303.5, , 81,13,55,,*,藤懸貴志,(栗),石坂公一,モズアスコット,Tiznow,,マンノウォー系,1,31,2京1,初,新馬,芝,2000,良,,川端,52.0,▲,15,166.8,15,4.4,14,15,15,15,15,39.09,36.6,15,バリオス
5,,7,ティタノマキア,牝,3,464,+ 2,+ 2,1,2.5, ,119,1,55,,,西村淳也,(栗),池添学,エピファネイア,Tiznow,,マンノウォー系,1,17,1京6,10,未勝利・牝,芝,2000,良,,西村,55.0,,7,18.4,2,0.0,6,1,1,1,1,36.13,36.8,9,ラコンチャビエン
6,,8,アンヌグロース,牝,3,464,- 4,- 4,13,305.0, , 85,11,55,,*,国分優作,(栗),松下武士,ニューイヤーズデイ,フジキセキ,,ロイヤルチャージャー系,2,1,2京2,初,新馬,ダ,1400,良,,幸英,55.0,,13,91.9,16,3.0,8,,,16,16,39.15,38.0,7,ティエラレイナ
6,,9,ロココ,牝,3,454,- 2,- 2,7,46.3, , 98,8,55,,*,幸英明,(美),根本康広,ミスターメロディ,ハービンジャー,,ニアークティック系,2,4,川崎,6,ガーネ,ダ,1400,良,,長浜,52.0,△,2,,3,0.3,,2,2,2,2,,----,,エンゲルリート
7,,10,リーチグローリー,牝,3,490,- 2,- 2,2,2.7, ,112,2,55,,,高杉吏麒,(栗),浜田多実,リーチザクラウン,ルーラーシップ,ロイヤルチャージャー系,ネイティヴダンサー系,1,24,1京8,11,未勝利・牝,ダ,1800,良,,高杉,55.0,,7,20.7,2,0.0,6,6,5,7,7,39.05,37.8,1,シャフメラン
7,,11,ドリームキャリー,牝,3,456,+ 2,+ 2,4,8.3, ,103,6,55,,*,吉村誠之,(栗),新谷功一,シニスターミニスター,ジャングルポケット,ナスルーラ系,ナスルーラ系,2,3,川崎,12,フェブ,ダ,1600,良,,田山,51.0,▲,4,,3,0.6,,1,1,4,5,,----,,サマーマッドネス
8,,12,メイアイリス,牝,3,462,- 8,- 8,10,179.1, , 99,7,55,,*,西塚洸二,(美),深山雅史,クリソベリル,カーネギー,,ニアークティック系,1,10,1中3,初,新馬・牝,ダ,1800,良,,石神,52.0,▲,4,9.6,10,3.0,11,5,5,3,5,39.10,43.9,11,ガーヴィ
8,,13,ベルラフィネ,牝,3,446,+ 4,+ 4,6,14.0, ,105,4,55,,,田口貫太,(栗),岡田稲男,ドレフォン,ゴールドアリュール,,ロイヤルチャージャー系,1,24,1京8,初,新馬,ダ,1800,良,,田口,55.0,,10,35.4,4,0.6,14,10,10,8,8,39.95,37.8,5,ホーナー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020502,2026.2.14,土,京都,2京5,2,,未勝利,ダート,1200,,2,稍,晴,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カーボフリオ,牝,3,442,+ 4,+ 4,8,80.6, , 98,7,55,,*,団野大成,(美),高木登,ナダル,ディープインパクト,,ロイヤルチャージャー系,1,31,2京1,8,未勝利・牝,ダ,1200,良,,吉村,55.0,,8,44.5,11,2.1,7,,,4,5,37.20,37.7,13,ソウルオンファイア
1,,2,スターペスアンナ,牝,3,418,- 4,- 4,9,116.1, , 93,10,55,,*,太宰啓介,(栗),石橋守,ダノンプレミアム,バトルライン,,その他のエクリプス系,2,1,1小4,初,新馬,芝,1200,良,,柴田,53.0,△,12,50.0,13,2.1,5,,,15,13,35.50,35.2,12,ケイアイクウガ
2,,3,マインセーラ,牝,3,436,  0,0,14,478.6, , 91,11,55,,,城戸義政,(美),的場均,アポロケンタッキー,スクリーンヒーロー,,ロイヤルチャージャー系,2,1,2京2,3,未勝利,ダ,1200,良,,城戸,55.0,,15,395.3,9,1.5,8,,,10,10,37.50,37.7,7,ジャスパーメルチェ
2,,4,フェンネル,牝,3,406,+ 2,+ 2,15,489.3, , 81,16,55,,*,国分優作,(栗),大根田裕,ディスクリートキャット,タニノギムレット,,ロイヤルチャージャー系,2,8,1小6,11,未勝利・牝,芝,1200,良,,鷲頭,53.0,△,17,253.3,17,2.3,15,,,12,14,34.90,36.3,16,シェーロドラート
3,,5,グレーターグレイ,牝,3,412,- 6,- 6,12,274.8, , 83,15,55,,*,西塚洸二,(栗),緒方努,グレーターロンドン,シルバーチャーム,,その他のエクリプス系,2,8,1小6,9,未勝利・牝,芝,1200,良,,柴田,53.0,△,16,210.3,16,2.1,17,,,16,15,35.50,35.5,11,シェーロドラート
3,,6,シンゼンコジロウ,牡,3,456,  0,0,13,413.3, , 89,13,57,,*,菱田裕二,(栗),飯田祐史,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,2,1,2京2,初,新馬,ダ,1400,良,,富田,57.0,,15,122.3,12,2.0,6,,,7,7,37.35,39.4,15,ティエラレイナ
4,,7,ディグニダドレアル,牡,3,470,  0,0,6,40.9, , 91,11,57,,*,古川吉洋,(栗),宮徹,サトノダイヤモンド,"Saint Liam",,ロイヤルチャージャー系,11,30,4京8,連,未勝利*,ダ,1200,良,,秋山,56.0,,14,365.7,7,0.9,11,,,11,11,37.30,36.7,2,ジャンシ
4,,8,ミスヘンリー,牝,3,428,  0,0,5,30.3, ,100,5,55,,*,幸英明,(栗),羽月友彦,ヘニーヒューズ,ディープブリランテ,,ロイヤルチャージャー系,1,24,1小1,10,未勝利,ダ,1000,良,,柴田,53.0,△,6,24.2,7,1.2,5,,,8,8,36.00,36.6,4,カッタッパ
5,B,9,キャストアイズミー,牝,3,490,+ 6,+ 6,11,207.6, , 98,7,55,,*,小崎綾也,(栗),牧浦充徳,ダイワメジャー,スウェプトオーヴァーボード,ロイヤルチャージャー系,ネイティヴダンサー系,2,7,1小5,19,未勝利,ダ,1000,良,,国分,55.0,,9,92.2,8,1.6,10,,,5,5,35.25,37.4,11,パドゼフィール
5,,10,ウシャス,牝,3,436,  0,0,16,526.3, , 86,14,55,,*,藤懸貴志,(美),小西一男,ゴールドドリーム,グラスワンダー,,ロイヤルチャージャー系,1,17,1中6,4,未勝利,ダ,1200,良,,佐々,55.0,,12,257.1,15,2.8,9,,,13,14,36.00,39.8,14,サントマーレ
6,,11,ヤマトチャージ,牡,3,444,- 2,- 2,7,47.6, , 96,9,57,,*,吉村誠之,(栗),安達昭夫,フィレンツェファイア,キンシャサノキセキ,,ロイヤルチャージャー系,12,21,5阪6,初,新馬,芝,1200,重,,田山,53.0,▲,11,152.3,6,1.6,11,,,2,2,36.30,35.8,6,ワイドシュテルケ
6,,12,ビスケットアソート,牡,3,466,-10,-10,2,2.6, ,125,1,57,,,富田暁,(栗),武英智,マインドユアビスケッツ,エイシンフラッシュ,,,2,1,2京2,4,未勝利,ダ,1200,良,,富田,57.0,,2,3.1,2,0.1,5,,,5,5,36.90,36.9,1,ジャスパーメルチェ
7,,13,クラージュスター,牡,3,474,+ 4,+ 4,10,189.2, ,100,5,57,,*,田口貫太,(美),勢司和浩,タニノフランケル,オペラハウス,,ニアークティック系,1,24,1中8,12,未勝利,ダ,1800,良,,横山,57.0,,8,73.8,9,2.4,10,13,13,13,6,38.70,42.0,6,スノースコール
7,,14,イッタレイッタレ,牡,3,484,+ 4,+ 4,4,9.2, ,105,4,57,,*,高杉吏麒,(栗),寺島良,ルヴァンスレーヴ,ハーツクライ,,ロイヤルチャージャー系,12,21,5阪6,7,未勝利*,ダ,1800,稍,,岩田,56.0,,4,13.7,7,3.0,5,2,2,2,2,38.05,40.3,7,ソルチェリア
8,,15,メイショウバルク,牡,3,494,+ 4,+ 4,1,2.0, ,121,2,57,,,松山弘平,(栗),安達昭夫,ディスクリートキャット,メイショウサムソン,,ニアークティック系,1,18,1京7,2,未勝利,ダ,1400,良,,松山,57.0,,2,3.6,2,0.1,3,,,1,1,35.93,38.5,4,カフジクロミエ
8,,16,マクアケ,牡,3,486,+ 8,+ 8,3,6.4, ,110,3,57,,*,西村淳也,(栗),杉山佳明,エスポワールシチー,"El Corredor",,ネイティヴダンサー系,1,17,1京6,2,未勝利,ダ,1200,良,,斎藤,57.0,,4,5.9,5,0.5,3,,,12,9,37.10,37.1,1,グラスゴー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021408020503,2026.2.14,土,京都,2京5,3,,未勝利,ダート,1900,,4,稍,晴,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マリンパレス,牡,3,514,- 6,- 6,11,193.5, , 89,11,57,,*,菱田裕二,(栗),笹田和秀,ビーチパトロール,キャプテンスティーヴ,,その他のエクリプス系,1,24,1京8,初,新馬,ダ,1800,良,,川又,57.0,,13,140.0,14,1.8,8,14,14,14,15,40.20,38.5,10,ホーナー
2,,2,リードアクター,牡,3,504,- 6,- 6,7,45.1, ,105,7,57,,*,高杉吏麒,(栗),本田優,ゴールドアクター,マジェスティックウォリアー,,,2,1,2京2,6,未勝利,ダ,1900,良,,酒井,57.0,,5,26.1,6,2.2,9,2,2,2,1,38.63,39.8,9,アスクチャンスマン
3,,3,ダテオトコ,牡,3,418,+ 6,+ 6,6,16.2, ,103,8,57,,,団野大成,(栗),斉藤崇史,オルフェーヴル,クロフネ,,ニアークティック系,2,1,2京2,8,未勝利,ダ,1900,良,,団野,57.0,,6,27.8,3,1.4,5,7,6,6,6,38.91,38.4,3,アスクチャンスマン
4,,4,カシノスパーク,牡,3,458,- 2,- 2,9,108.1, , 92,9,54,▲,*,橋木太希,(美),天間昭一,ロジャーバローズ,Hansen,,,2,1,1小4,連,未勝利,芝,2000,良,,水沼,54.0,▲,14,124.0,11,1.0,17,14,14,15,13,36.94,34.9,2,マカナアネラ
5,,5,グロリアス,牝,3,460,+ 2,+ 2,10,111.4, ,108,4,55,,*,小崎綾也,(栗),新谷功一,マジェスティックウォリアー,キングカメハメハ,,ネイティヴダンサー系,2,1,2京2,10,未勝利・牝,ダ,1800,良,,岩田,55.0,,5,13.5,5,1.2,4,10,10,7,5,39.30,38.5,5,グラシアムヘール
6,,6,メイショウアカリ,牝,3,512,- 8,- 8,3,5.4, ,112,3,55,,,太宰啓介,(栗),松下武士,ホッコータルマエ,マンハッタンカフェ,,ロイヤルチャージャー系,1,24,1京8,2,未勝利・牝,ダ,1800,良,,太宰,55.0,,3,7.9,4,0.5,1,6,5,5,4,39.00,38.4,4,シャフメラン
6,,7,ロードヴェリタス,牡,3,498,+ 6,+ 6,5,10.4, ,107,5,57,,*,西塚洸二,(栗),友道康夫,"Essential Quality",Showcasing,,,1,25,1京9,2,未勝利,ダ,1900,良,B,坂井,57.0,,5,8.6,8,1.1,3,13,13,12,12,39.09,38.8,4,ドメイン
7,,8,ピエナオルカ,牡,3,484,+ 2,+ 2,2,4.4, ,116,2,57,,,ハマーハ,(栗),谷潔,ゴールドドリーム,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,25,1京9,3,未勝利,ダ,1900,良,,ハマ,57.0,,6,15.7,3,0.3,7,2,2,2,2,38.68,38.9,7,ドメイン
