レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030201,2026.3.29,日,中山,3中2,1,,未勝利,ダート,1800,,4,稍,晴,16,09:55,牝,馬齢,３歳
3,,3,ノボリフジ,牡,3,13,178.5,>, 91,10,54,▲,,遠藤汰月,(美),伊藤伸一,ミッキーグローリー,スウェプトオーヴァーボード,,ネイティヴダンサー系,3,4,笠松,7,河渡宿,ダ,1400,稍,,遠藤,54.0,▲,1,,1,-0.2,,1,1,1,1,,----,,(サーバルマインド)
4,,4,マーガレットクレア,牝,3,10,55.9,>,106,5,55,,,原優介,(美),黒岩陽一,ミスチヴィアスアレックス,ディープブリランテ,,ロイヤルチャージャー系,1,18,1中7,3,未勝利,ダ,1200,良,,原優,55.0,,6,13.1,1,-0.1,6,,,11,10,35.00,38.1,1,(モーゲンセン)
4,,5,フォトンゲイザー,牡,3,7,41.3, , 97,8,57,,,木幡巧也,(美),牧光二,アドマイヤマーズ,タイキシャトル,,ロイヤルチャージャー系,3,15,2中6,4,１勝ｸﾗｽ*,芝,1200,良,,木幡,57.0,,12,168.4,7,0.7,5,,,7,7,33.50,34.5,7,ハイヤーマーク
5,,6,ビルバンテ,牡,3,6,33.9, , 97,8,57,,*,菊沢一樹,(美),蛯名正義,マインドユアビスケッツ,ルーラーシップ,,ネイティヴダンサー系,1,31,1東1,13,１勝ｸﾗｽ*,ダ,1600,良,,松山,57.0,,10,48.8,14,2.7,5,,,4,4,36.66,39.1,15,リベッチオ
5,,7,コックピットサイト,牡,3,2,2.9, ,112,2,57,,,荻野極,(美),鹿戸雄一,ドレフォン,Tapit,,ナスルーラ系,2,7,1東3,4,１勝ｸﾗｽ*,ダ,1400,良,,荻野,57.0,,7,17.3,3,1.2,4,,,2,2,36.23,37.1,7,マジッククッキー
6,,8,コウジハラ,牝,3,8,45.0,>,111,3,55,,*,木幡初也,(美),西田雄一,マテラスカイ,ワイルドラッシュ,,ニアークティック系,12,27,5中7,2,未勝利・牝*,ダ,1200,稍,,小林,52.0,▲,1,2.7,1,-0.1,4,,,2,1,34.10,38.4,8,(アドミ)
6,,9,アパタイトテソーロ,牝,3,9,47.0, ,106,5,55,,*,石橋脩,(美),畠山吉宏,スワーヴリチャード,ヘニーヒューズ,,,3,7,2中3,8,１勝ｸﾗｽ*,ダ,1200,重,,原優,55.0,,7,42.0,6,1.4,9,,,4,4,33.40,38.4,8,レッドスティンガー
7,B,10,スリーコーズ,牡,3,4,17.6, ,111,3,54,▲,,佐藤翔馬,(美),伊藤圭三,スズカコーズウェイ,スズカマンボ,ニアークティック系,ロイヤルチャージャー系,3,7,2中3,4,１勝ｸﾗｽ*,ダ,1200,重,B,佐藤,54.0,▲,9,46.6,5,1.2,7,,,2,2,33.00,38.6,11,レッドスティンガー
7,,11,モズタンケ,牡,3,3,5.7,>,106,5,57,,,丹内祐次,(美),栗田徹,モズアスコット,"Street Sense",,ネイティヴダンサー系,3,15,2中6,初,未勝利,ダ,1200,良,,丹内,57.0,,4,10.7,1,-0.2,2,,,3,5,35.00,37.8,4,(ニンジャトットリ)
8,,12,フレンドモナコ,牡,3,12,144.8, , 86,12,55,△,*,長浜鴻緒,(美),加藤和宏,ビーチパトロール,アグネスデジタル,,ネイティヴダンサー系,3,1,2中2,連,１勝ｸﾗｽ*,芝,1600,良,,上里,54.0,▲,9,152.6,11,2.0,9,,8,11,11,35.64,34.7,4,ロデオドライブ
8,,13,ロードストラダーレ,牡,3,11,132.3, , 89,11,57,,*,小沢大仁,(美),本間忍,ロードカナロア,Tiznow,,マンノウォー系,3,7,2中3,15,１勝ｸﾗｽ*,ダ,1200,重,,丸田,57.0,,12,85.1,15,3.4,10,,,12,15,34.10,39.7,13,レッドスティンガー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030207,2026.3.29,日,中山,3中2,7,,1勝,ダート,1800,,4,稍,晴,16,13:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ヴェーヌドール,牡,4,8,40.1, , 96,10,58,,*,丹内祐次,(美),平岩大典,エピファネイア,"First Samurai",,ニアークティック系,2,10,2京4,18,１勝ｸﾗｽ,ダ,1800,良,B,田口,57.0,,7,54.2,6,2.4,6,3,3,4,7,38.90,39.4,6,ルクスフレンジー
2,,2,クニノハッピー,牡,4,4,6.2, ,114,2,58,,*,ディー,(美),田中剛,ヘニーヒューズ,アグネスタキオン,,ロイヤルチャージャー系,3,7,2中3,11,１勝ｸﾗｽ,ダ,1800,重,B,横山,58.0,,3,8.2,5,2.0,7,6,4,4,3,38.10,39.5,7,ホークライト
2,B,3,サトノリアン,牡,5,11,75.4,>, 68,15,58,,*,大野拓弥,(美),萩原清,キズナ,クロフネ,,ニアークティック系,11,9,3福2,7,障害未勝利,障芝,2750,良,,伴啓,60.0,,8,19.1,9,4.7,7,9,9,8,8,,13.7,,ローンウルフ
3,B,4,カージオイド,牡,4,6,11.5, ,108,4,56,△,*,長浜鴻緒,(美),黒岩陽一,サトノダイヤモンド,"Sea The Stars",,ニアークティック系,3,7,2中3,3,１勝ｸﾗｽ,ダ,1800,重,B,佐々,58.0,,6,17.5,7,2.6,4,2,2,1,2,37.95,40.4,12,ホークライト
3,B,5,ディースプレマシー,牡,4,5,9.9, ,108,4,58,,,石橋脩,(美),牧光二,ディーマジェスティ,"Proudest Romeo",,,3,7,2中3,3,１勝ｸﾗｽ,ダ,1800,重,B,石橋,58.0,,10,93.7,2,1.2,6,9,8,4,4,38.05,38.8,4,ホークライト
4,,6,サムワンライクユー,牡,6,9,41.5, ,102,7,58,,,江田照男,(美),佐藤吉勝,グレーターロンドン,アグネスデジタル,,ネイティヴダンサー系,3,7,2中3,2,１勝ｸﾗｽ,ダ,1800,重,,江田,58.0,,9,59.2,6,2.4,12,4,4,6,7,38.20,39.7,9,ホークライト
4,,7,メトロポリターナ,牝,5,10,42.8, ,104,6,56,,*,菊沢一樹,(美),粕谷昌央,Masar,Shamardal,,ニアークティック系,3,15,2中6,7,１勝ｸﾗｽ,ダ,1800,良,,原優,56.0,,11,57.5,5,1.5,15,7,7,6,6,37.70,39.6,8,ブレードサクセス
5,,8,ツインクルステージ,牝,5,14,203.3, , 90,13,53,▲,*,舟山瑠泉,(美),高木登,エピファネイア,サクラバクシンオー,,ナスルーラ系,3,14,1阪7,14,１勝ｸﾗｽ・牝,ダ,1800,良,,川端,53.0,▲,11,82.2,12,3.4,10,6,6,6,9,38.40,41.6,11,エアニゲラ
5,,9,マリンバンカー,牡,5,1,2.7, ,122,1,55,▲,,上里直汰,(美),松永康利,エスケンデレヤ,ヨハネスブルグ,,ニアークティック系,2,28,2中1,連,１勝ｸﾗｽ,ダ,1800,重,,上里,55.0,▲,2,3.7,2,0.4,2,10,8,3,2,37.10,39.3,3,グロスビーク
6,B,10,プルメリアクヒオ,牡,5,7,14.2, , 97,9,58,,*,木幡初也,(美),深山雅史,ホッコータルマエ,ケイムホーム,,ネイティヴダンサー系,3,7,2中3,6,１勝ｸﾗｽ,ダ,1800,重,,長浜,56.0,△,8,49.1,10,2.9,10,4,4,11,11,38.65,39.3,6,ホークライト
6,,11,ベイビールビオ,牡,7,13,125.2, ,100,8,58,,,杉原誠人,(美),田村康仁,ビッグアーサー,ゴールドアリュール,,ロイヤルチャージャー系,11,16,5東4,3,１勝ｸﾗｽ,ダ,1600,良,,杉原,58.0,,13,152.4,7,1.1,9,,,16,16,37.44,36.0,2,エーデル
7,,12,フェスタリア,牡,4,3,6.2, ,112,3,58,,,原優介,(美),矢野英一,ゴールドドリーム,"Cherokee Run",,ナスルーラ系,3,7,2中3,12,１勝ｸﾗｽ,ダ,1800,重,,原優,58.0,,5,17.4,3,1.3,1,10,10,9,6,38.45,38.1,2,ホークライト
7,,13,ナクライト,牡,4,2,5.1,>, 92,12,58,,*,横山和生,(美),手塚貴徳,アドマイヤマーズ,"First Dude",,,2,1,1東1,14,未勝利,ダ,1400,良,,三浦,57.0,,2,2.8,6,0.6,1,,,4,4,36.98,37.7,9,サトノシャムロック
8,,14,クールシェルタ,牡,7,15,237.0, , 95,11,58,,*,吉田豊,(美),高橋文雅,アポロキングダム,ジェニュイン,ネイティヴダンサー系,ロイヤルチャージャー系,2,22,1小A,5,１勝ｸﾗｽ,ダ,1700,良,,松本,58.0,,14,153.5,7,1.8,7,13,12,9,9,37.53,39.8,7,マンオブザマッチ
8,,15,グロリアスヒーロー,セ,7,12,94.7, , 88,14,58,,*,小沢大仁,(美),高木登,スクリーンヒーロー,ダンスインザダーク,ロイヤルチャージャー系,ロイヤルチャージャー系,11,24,3福6,9,１勝ｸﾗｽ・若,ダ,1700,良,,石田,55.0,▲,13,98.9,12,1.8,13,7,9,9,11,37.64,39.7,11,マナエトレ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030208,2026.3.29,日,中山,3中2,8,,1勝,ダート,1200,,2,稍,晴,16,13:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,プルシャプラ,牡,4,12,91.6, ,100,8,58,,*,杉原誠人,(美),池上昌和,エスポワールシチー,タートルボウル,,ニアークティック系,3,14,2中5,9,１勝ｸﾗｽ,ダ,1200,良,B,荻野,58.0,,3,8.3,11,0.9,5,,,7,7,34.80,37.4,11,アイアムイチバン
1,B,2,ライヴドライバー,牡,4,13,101.5, , 87,15,58,,*,石川裕紀,(美),尾形和幸,フォーウィールドライブ,ストリートセンス,,ネイティヴダンサー系,11,16,3福4,4,１勝ｸﾗｽ・若,ダ,1150,良,B,原優,57.0,,12,32.1,15,1.4,3,,,9,11,35.13,38.7,15,ディニトーソ
2,,3,ヘルヴェティオス,牡,4,2,3.6, ,123,1,58,,*,ディー,(美),金成貴史,ドレフォン,ディープインパクト,,ロイヤルチャージャー系,3,1,2中2,11,１勝ｸﾗｽ,ダ,1200,稍,,ルメ,58.0,,1,2.8,2,0.3,2,,,15,14,34.70,36.9,1,ライトニングゼウス
2,,4,エルムラント,牡,4,3,7.8, ,104,5,58,,,荻野極,(美),鹿戸雄一,フィエールマン,"Exceed And Excel",,ニアークティック系,3,1,2中2,16,１勝ｸﾗｽ,ダ,1200,稍,,荻野,58.0,,11,55.3,5,0.5,11,,,6,5,34.00,37.8,5,ライトニングゼウス
3,,5,ルイステソーロ,セ,4,1,2.3, ,117,2,58,,,丹内祐次,(美),畠山吉宏,シニスターミニスター,ロードアルティマ,ナスルーラ系,ネイティヴダンサー系,3,8,2中4,15,１勝ｸﾗｽ,ダ,1200,稍,,丹内,58.0,,3,9.2,2,0.4,5,,,1,1,33.30,38.0,5,マクミランテソーロ
3,,6,アースミューズ,牝,4,11,89.2, , 97,11,56,,,松岡正海,(美),粕谷昌央,フリオーソ,サウスヴィグラス,ロイヤルチャージャー系,ネイティヴダンサー系,3,8,2中4,12,１勝ｸﾗｽ,ダ,1200,稍,,松岡,56.0,,13,113.9,6,1.2,11,,,8,7,34.10,38.0,5,マクミランテソーロ
4,,7,アイランドピーク,牡,5,15,218.1, , 89,14,56,△,*,長浜鴻緒,(美),加藤和宏,ユアーズトゥルーリ,ネオユニヴァース,,ロイヤルチャージャー系,2,28,1小B,34,１勝ｸﾗｽ,ダ,1000,不,,水沼,55.0,▲,12,161.6,12,1.6,11,,,5,8,34.65,36.3,12,ミキノバカラ
4,,8,ティピティーナ,牝,4,5,12.0, ,101,7,56,,*,伊藤工真,(美),林徹,ニューイヤーズデイ,キャプテントゥーレ,,ロイヤルチャージャー系,3,15,1名2,18,１勝ｸﾗｽ,芝,1200,良,,戸崎,56.0,,6,13.8,14,1.7,6,,,16,17,35.20,34.0,8,ヴェントゥーラ
5,,9,ガンハンマー,牡,4,8,31.6, , 98,9,58,,*,木幡巧也,(美),加藤征弘,リアルスティール,ロードカナロア,,,1,10,1中3,13,１勝ｸﾗｽ,ダ,1200,良,,佐々,58.0,,6,14.9,8,0.8,8,,,14,15,36.50,36.8,2,キボウノホシ
5,B,10,アルニラム,セ,5,10,55.9, , 98,9,58,,,武藤雅,(美),伊藤大士,リアルスティール,ワークフォース,,ネイティヴダンサー系,12,6,5名1,2,１勝ｸﾗｽ,ダ,1200,良,B,武藤,58.0,,10,27.9,7,1.3,6,,,6,6,35.70,37.5,7,セルヴァンス
6,B,11,ハヌル,牝,5,14,142.2, , 97,11,56,,*,江田照男,(美),岩戸孝樹,トゥザグローリー,フレンチデピュティ,,ニアークティック系,3,15,2中6,9,１勝ｸﾗｽ・牝,ダ,1200,良,B,嶋田,56.0,,11,92.6,11,1.9,10,,,3,3,34.80,38.3,15,クインズポラリス
6,,12,サヨノジャンボリー,牡,4,7,21.6, ,107,4,58,,*,大野拓弥,(美),小笠倫弘,モーニン,キングカメハメハ,,ネイティヴダンサー系,3,8,2中4,16,１勝ｸﾗｽ,ダ,1200,稍,,矢野,58.0,,6,14.9,5,1.1,6,,,11,10,34.40,37.6,2,マクミランテソーロ
7,,13,カルフ,セ,5,6,19.4, ,102,6,58,,*,原優介,(美),大和田成,カリフォルニアクローム,スズカマンボ,,ロイヤルチャージャー系,12,14,5名4,2,１勝ｸﾗｽ,ダ,1400,稍,,嶋田,58.0,,10,33.5,7,1.4,5,,,1,2,35.63,39.0,11,キョウエイカンセ
7,,14,キングプロフィット,牡,5,16,333.5, , 83,16,55,▲,*,遠藤汰月,(美),天間昭一,キンシャサノキセキ,Kingmambo,ロイヤルチャージャー系,ネイティヴダンサー系,3,14,2中5,13,１勝ｸﾗｽ,ダ,1200,良,,石田,55.0,▲,16,299.8,12,1.0,14,,,13,12,35.30,37.0,6,アイアムイチバン
8,,15,ミッシオーネ,牝,4,9,41.3, , 96,13,53,▲,*,上里直汰,(美),秋本大介,ルヴァンスレーヴ,カジノドライヴ,,ナスルーラ系,3,1,1阪4,7,１勝ｸﾗｽ・牝,ダ,1200,良,,飛田,56.0,,13,76.6,3,1.0,15,,,3,5,36.60,36.7,7,ペレグリン
8,,16,スノーホルンロード,セ,7,4,8.1, ,113,3,58,,*,横山武史,(美),清水英克,ロードカナロア,クロフネ,,ニアークティック系,3,1,2中2,2,１勝ｸﾗｽ,ダ,1200,稍,,戸崎,58.0,,5,9.1,4,0.4,4,,,12,12,34.40,37.3,2,ライトニングゼウス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030209,2026.3.29,日,中山,3中2,9,ミモザ賞,1勝,芝,2000,A,4,良,晴,18,14:15,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ガーヴィ,牝,3,7,31.1,>,101,6,55,,,舟山瑠泉,(美),村田一誠,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,1,10,1中3,初,新馬・牝,ダ,1800,良,,舟山,52.0,▲,6,13.8,1,-0.0,5,8,8,10,10,39.90,39.3,1,(アンジュレーヌ)
2,,2,ドナルンバ,牝,3,2,2.7, ,117,1,55,,*,荻野極,(美),上原佑紀,サトノアラジン,ルーラーシップ,,ネイティヴダンサー系,2,28,2中1,5,１勝ｸﾗｽ・牝*,芝,1800,良,,佐々,55.0,,4,6.1,2,0.3,4,2,2,2,2,35.85,35.7,2,フロレセール
3,,3,ベンヴェヌータ,牝,3,3,5.9,>,103,4,55,,,石橋脩,(美),辻哲英,ロゴタイプ,タートルボウル,,ニアークティック系,12,13,5中3,初,新馬,芝,1800,良,,石橋,55.0,,5,17.0,1,-0.4,9,2,2,2,2,37.05,34.4,3,(ブラッキッシュ)
4,,4,ユメシルベ,牝,3,6,12.5, , 98,7,55,,,柴田大知,(美),粕谷昌央,ウインブライト,フレンチデピュティ,,ニアークティック系,2,28,2中1,5,１勝ｸﾗｽ・牝*,芝,1800,良,,柴田,55.0,,7,30.1,4,0.8,5,4,5,7,6,36.10,35.7,2,フロレセール
5,,5,ランザワールド,牝,3,1,2.7,>,103,4,55,,*,丹内祐次,(美),宮田敬介,コントレイル,"Custom for Carlos",,,1,10,1中3,初,新馬,芝,2000,良,,戸崎,55.0,,3,6.1,1,-0.1,4,11,11,1,2,37.50,34.7,1,(インタノン)
6,,6,ナムラダリア,牝,3,5,11.3,>,104,3,55,,,原田和真,(美),蛯名利弘,インディチャンプ,グランデラ,,ニアークティック系,2,21,1東7,初,新馬,ダ,1600,良,,原田,55.0,,8,64.6,1,-0.2,14,,,10,10,37.44,36.7,1,(ルーポ)
7,,7,セットエトワール,牝,3,4,6.2,>,110,2,55,,*,津村明秀,(美),鹿戸雄一,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,2,28,2中1,11,未勝利,芝,2000,良,,戸崎,55.0,,1,2.9,1,-0.0,2,6,5,5,4,36.94,35.5,4,(ホープフルワールド)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030210,2026.3.29,日,中山,3中2,10,船橋Ｓ,3勝,芝,1200,A,2,良,晴,16,14:50,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウインスノーライト,牡,6,15,128.0, , 91,13,58,,,松岡正海,(栗),宮徹,エイシンヒカリ,Pulpit,,ナスルーラ系,3,1,2中2,5,アクアマ･3勝,芝,1200,良,,松岡,58.0,,13,164.6,11,0.9,11,,,15,15,34.40,33.4,3,ソーダーンライト
2,B,2,ポッドロワール,牡,4,3,5.4,>,111,5,58,,,荻野極,(美),畠山吉宏,レイデオロ,Multiplex,,,3,8,2中4,2,２勝ｸﾗｽ,芝,1200,良,B,荻野,58.0,,4,7.1,1,-0.0,2,,,6,5,34.30,34.4,5,(ロードトレゾール)
2,,3,アンビバレント,牡,6,4,6.4, ,100,7,58,,,石川裕紀,(栗),藤野健太,ディスクリートキャット,アドマイヤマックス,,ロイヤルチャージャー系,3,1,2中2,8,アクアマ･3勝,芝,1200,良,,石川,58.0,,6,11.0,9,0.7,3,,,13,13,34.20,33.4,3,ソーダーンライト
3,,4,スティールブルー,牝,5,12,39.4, , 97,9,56,,*,横山典弘,(美),田中勝春,ルーラーシップ,スマートファルコン,ネイティヴダンサー系,ロイヤルチャージャー系,1,12,1中5,13,初春ＳＨ･3勝,ダ,1200,良,,北村,52.0,,12,79.5,9,1.4,14,,,10,10,35.30,36.4,6,ドラゴンウェルズ
3,,5,アームテイル,牝,6,13,78.2, , 83,15,56,,,大野拓弥,(美),和田勇介,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,2,15,1東6,2,雲雀Ｓ･3勝,芝,1600,良,,大野,56.0,,15,205.8,15,1.0,11,,,6,7,36.72,33.8,12,ダノンセンチュリー
4,,6,カンシン,牡,4,2,4.8,>,115,2,58,,*,津村明秀,(栗),西園翔太,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,1,17,1中6,11,２勝ｸﾗｽ,芝,1200,良,,菅原,58.0,,3,5.8,1,-0.1,12,,,10,8,35.00,33.0,1,(ヴァンヴィーヴ)
4,,7,パクスロマーナ,牝,6,8,22.3, , 90,14,56,,*,杉原誠人,(栗),加藤公太,ネロ,アンライバルド,,ロイヤルチャージャー系,1,31,1小3,8,巌流島Ｈ･3勝,芝,1200,良,,小沢,55.0,,13,22.1,17,1.6,16,,,9,11,33.70,34.7,14,デイトナモード
5,,8,タイセイレスポンス,セ,5,9,26.2, , 95,12,58,,*,武藤雅,(栗),安田翔伍,ミッキーアイル,Congrats,,ナスルーラ系,2,10,2京4,7,石清水Ｓ･3勝,芝,1600,良,,菱田,58.0,,12,49.7,12,1.3,8,,,1,1,35.10,35.6,13,ミニトランザット
5,,9,コスモアディラート,牡,8,10,34.5, , 96,11,58,,*,丹内祐次,(美),和田正一,Snitzel,"Hurricane Sky",ニアークティック系,その他のエクリプス系,2,1,1東2,4,節分Ｓ･3勝,芝,1400,良,,松岡,58.0,,13,68.5,14,1.3,14,,,3,2,35.55,34.9,14,ウイントワイライト
6,,10,サウンドモリアーナ,牝,4,7,11.8, ,114,3,56,,*,石橋脩,(栗),武英智,ミッキーアイル,ケイムホーム,,ネイティヴダンサー系,12,28,5阪8,5,カウント･3勝,芝,1200,良,,藤岡,55.0,,6,9.6,3,0.1,10,,,1,1,34.90,33.6,8,イツモニコニコ
6,,11,ロードトレイル,牡,5,14,82.6, , 97,9,58,,*,横山琉人,(栗),藤岡健一,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,2,14,1小7,2,下関Ｓ･3勝,芝,1200,良,,小沢,58.0,,15,75.0,15,1.7,8,,,6,7,32.90,36.0,16,ジャスパーディビネ
7,,12,ヴェサリウス,牡,5,5,8.4, ,112,4,58,,*,横山和生,(美),菊沢隆徳,ロゴタイプ,ダイワメジャー,,ロイヤルチャージャー系,3,1,2中2,12,アクアマ･3勝,芝,1200,良,,三浦,58.0,,5,10.1,6,0.3,12,,,11,11,33.80,33.4,3,ソーダーンライト
7,,13,サトミノキラリ,牡,5,6,10.2, ,110,6,58,,*,横山武史,(美),鈴木伸尋,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,2,1,1東2,8,節分Ｓ･3勝,芝,1400,良,,横山,58.0,,8,18.9,5,0.4,10,,,14,14,36.08,33.3,2,ウイントワイライト
8,B,14,ブランデーロック,牡,7,11,39.1, , 98,8,58,,,原優介,(美),青木孝文,マクフィ,マーベラスサンデー,,ロイヤルチャージャー系,3,1,2中2,連,アクアマ･3勝,芝,1200,良,B,原優,58.0,,15,252.4,7,0.4,10,,,13,14,34.10,33.2,1,ソーダーンライト
8,,15,トーセンエスクード,牡,6,1,4.7, ,120,1,58,,,菊沢一樹,(美),菊沢隆徳,トーセンラー,"More Than Ready",,ロイヤルチャージャー系,12,7,5中2,4,南総Ｓ･3勝,芝,1200,良,,菊沢,58.0,,4,10.6,3,0.1,10,,,9,9,33.70,33.6,1,シンバーシア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032906030211,2026.3.29,日,中山,3中2,11,マーチＳ,Ｇ３,ダート,1800,,4,稍,晴,16,15:25,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハピ,牡,7,,取消し, , 90,13,58,,*,津村明秀,(栗),大久保龍,キズナ,キングカメハメハ,,ネイティヴダンサー系,2,28,1阪3,5,仁川ＳＨ(L),ダ,2000,良,,藤岡,58.5,,4,7.2,10,0.8,1,14,14,14,12,37.33,37.7,4,ジューンアヲニヨシ
1,,2,マテンロウスカイ,セ,7,9,13.8, ,100,10,59,,,横山典弘,(栗),松永幹夫,モーリス,スペシャルウィーク,,ロイヤルチャージャー系,8,9,1札5,19,エルムＳG3,ダ,1700,稍,,横山,58.0,,3,7.5,14,3.7,8,12,11,8,11,36.71,39.9,14,ペリエール
2,,3,ショウナンライシン,牡,6,15,109.0, , 86,15,56,,,柴田善臣,(美),大竹正博,エスケンデレヤ,フジキセキ,,ロイヤルチャージャー系,3,8,2中4,12,総武Ｓ,ダ,1800,稍,,柴田,58.0,,13,69.5,9,0.9,6,14,14,14,13,37.70,38.2,2,ブレイクフォース
2,B,4,ブレイクフォース,牡,7,7,12.7, ,115,4,58,,*,横山武史,(美),中舘英二,アジアエクスプレス,サンデーサイレンス,,ロイヤルチャージャー系,3,8,2中4,12,総武Ｓ,ダ,1800,稍,B,田辺,58.0,,6,14.0,1,-0.0,2,12,12,9,8,37.40,37.9,1,(アクションプラン)
3,B,5,レヴォントゥレット,牡,5,6,10.1, ,114,5,57,,*,ディー,(栗),矢作芳人,ロードカナロア,マンハッタンカフェ,,ロイヤルチャージャー系,3,8,2中4,11,総武Ｓ,ダ,1800,稍,B,坂井,58.0,,1,4.0,5,0.3,11,2,1,1,1,37.15,38.7,9,ブレイクフォース
3,,6,ヴァルツァーシャル,牡,7,1,4.9, ,113,6,58.5,,*,丹内祐次,(美),高木登,マクフィ,エンパイアメーカー,,ネイティヴダンサー系,1,11,1中4,4,ポルック,ダ,1800,良,,菅原,60.0,,6,14.0,2,0.1,3,10,9,10,10,37.95,37.3,1,カゼノランナー
4,,7,アクションプラン,牡,6,5,9.6, ,116,2,57.5,,,荻野極,(美),池上昌和,リオンディーズ,タートルボウル,,ニアークティック系,3,8,2中4,12,総武Ｓ,ダ,1800,稍,,荻野,58.0,,4,7.7,2,0.0,5,2,3,2,2,37.20,38.3,4,ブレイクフォース
4,,8,ピュアキアン,牡,5,12,42.5, , 84,16,56,,,吉田豊,(美),竹内正洋,ホッコータルマエ,Tiznow,,マンノウォー系,2,28,1阪3,12,仁川ＳＨ(L),ダ,2000,良,,吉田,56.5,,12,55.7,14,1.4,14,5,5,4,3,36.99,39.1,14,ジューンアヲニヨシ
5,,9,オメガギネス,牡,6,2,4.9, ,116,2,59,,*,横山和生,(栗),安田翔伍,ロゴタイプ,ハービンジャー,,ニアークティック系,2,22,1東8,3,フェブラG1,ダ,1600,良,,岩田,58.0,,8,28.6,5,0.8,9,,,4,4,35.70,36.7,8,コスタノヴァ
5,B,10,バスタードサフラン,牝,5,13,65.1, , 94,11,54,,*,舟山瑠泉,(栗),渡辺薫彦,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,1,11,1中4,14,ポルック,ダ,1800,良,B,酒井,55.0,,11,20.4,11,1.3,11,1,1,2,3,37.55,39.3,15,カゼノランナー
