レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020105010201,2026.2.1,日,東京,1東2,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
4,,7,ダノンフィーゴ,牡,4,468,+ 4,+ 4,4,7.2, ,124,4,56,,,菅原明良,(栗),友道康夫,"Into Mischief","Candy Ride",,ネイティヴダンサー系,12,21,5名6,5,コールド,ダ,1400,稍,,菅原,57.0,,1,3.2,1,-0.1,1,,,7,7,35.03,35.8,5,(ドンインザムード)
4,,8,インユアパレス,牡,5,488,  0,0,1,3.9, ,125,3,57,,*,川田将雅,(栗),須貝尚介,"Palace Malice","Deep Impact",,,10,26,4東9,7,神無月Ｓ,ダ,1400,不,,横山,59.0,,1,2.8,1,-0.1,1,,,6,6,35.48,34.8,5,(ジャスティンアース)
5,B,9,エンペラーワケア,牡,6,542,+11,+11,2,3.9, ,129,1,57,,*,西村淳也,(栗),杉山晴紀,ロードカナロア,Curlin,,ネイティヴダンサー系,9,4,佐賀,11,サマーG3,ダ,1400,良,,川田,59.0,,1,,2,0.1,,5,4,2,1,,----,,ヤマニンチェルキ
5,,10,バトルクライ,牡,7,516,+12,+12,13,150.9, , 87,11,57,,*,原優介,(美),高木登,イスラボニータ,キングカメハメハ,,ネイティヴダンサー系,12,7,5阪2,3,りんくうＨ,ダ,1200,良,B,高杉,58.5,,11,29.4,11,0.7,4,,,10,10,35.90,35.4,8,メイショウホウレン
6,,11,ケイアイドリー,牡,9,524,- 9,- 9,16,284.7, ,  0,,57,,*,杉原誠人,(栗),前川恭子,エスポワールシチー,"Seeking the Gold",,ネイティヴダンサー系,9,8,韓国,4,コリＳG3,ダ,1200,稍,,横山,57.0,,--,,消,----,,,,,,,----,,リメイク
6,,12,マピュース,牝,4,496,+ 2,+ 2,8,25.9, ,100,9,54,,*,田辺裕信,(美),和田勇介,マインドユアビスケッツ,シンボリクリスエス,,ロイヤルチャージャー系,11,29,5東7,6,キャピタ(L),芝,1600,良,,横山,55.0,,5,7.5,9,0.6,3,,,4,3,34.74,34.6,13,ミッキーゴージャス
7,B,13,メイショウカズサ,牡,9,488,+ 2,+ 2,15,216.1, , 85,12,57,,*,武藤雅,(栗),安達昭夫,カジノドライヴ,コロナドズクエスト,ナスルーラ系,ネイティヴダンサー系,12,28,5阪8,5,ギャラク,ダ,1400,良,B,太宰,61.0,,15,191.1,9,0.8,15,,,13,12,35.48,36.9,4,ノーブルロジャー
7,B,14,ネオトキオ,牡,6,462,- 6,- 6,14,207.2, ,  0,,57,,,安藤洋一,[地],荒山勝徳,キズナ,Dubawi,,ネイティヴダンサー系,12,26,大井,4,ラスト,ダ,1200,重,,安藤,57.0,,1,,2,0.0,,,,6,9,,----,,ハーフブルー
8,,15,サントノーレ,牡,5,550,+12,+12,7,19.1, ,  0,,57,,*,横山典弘,[地],荒山勝徳,エピカリス,サウスヴィグラス,,ネイティヴダンサー系,11,3,船橋,10,JBCクラG1,ダ,1800,稍,,矢野,57.0,,3,,3,1.6,,1,1,1,1,,----,,ミッキーファイト
8,B,16,フェブランシェ,牝,6,544,- 7,- 7,10,32.8, ,  0,,55,,*,ルメール,[地],藤田輝信,リアルスティール,クロフネ,,ニアークティック系,12,23,浦和,7,ゴール,ダ,1400,良,,吉原,55.0,,2,,2,0.3,,3,2,1,1,,----,,ムエックス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020105010212,2026.2.1,日,東京,1東2,12,,未勝利,芝,1800,D,2,良,晴,16,16:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アウダーシア,牡,3,500,+ 6,+ 6,1,1.5, ,128,1,57,,,ルメール,(美),手塚貴久,キズナ,ルーラーシップ,,ネイティヴダンサー系,11,30,5東8,25,未勝利*,芝,1600,良,,ルメ,56.0,,1,1.1,2,0.0,1,,,7,4,36.72,33.5,2,ゴバド
1,,2,マイネルグレート,牡,3,468,+ 8,+ 8,8,32.2, ,100,9,57,,*,荻野極,(美),鹿戸雄一,ダノンバラード,"Street Boss",,ネイティヴダンサー系,12,14,5中4,3,未勝利*,芝,2000,稍,,丹内,56.0,,10,58.9,11,2.6,3,10,10,7,7,37.37,38.4,16,ラージアンサンブル
2,,3,スミレノハナ,牝,3,448,-12,-12,14,158.5, , 85,14,51,★,*,谷原柚希,(美),加藤和宏,ブラックタイド,サクラバクシンオー,ロイヤルチャージャー系,ナスルーラ系,12,27,5中7,初,新馬,ダ,1200,稍,,丸山,55.0,,11,108.9,14,6.5,9,,,11,13,36.30,42.1,14,ジェラートキティ
2,,4,ナックホワイト,牝,3,480,+ 2,+ 2,3,8.9, ,117,2,55,,,大野拓弥,(美),杉浦宏昭,ブリックスアンドモルタル,ステイゴールド,,ロイヤルチャージャー系,1,11,1中4,8,未勝利,芝,2200,良,,大野,55.0,,2,4.2,5,0.4,1,2,4,4,4,36.75,36.2,8,グランアルト
3,,5,スカイドリーマー,牝,3,436,- 6,- 6,7,21.2, ,106,5,55,,,三浦皇成,(美),木村哲也,コントレイル,"Giant's Causeway",,ニアークティック系,10,13,4東5,初,新馬・牝,芝,1600,良,,三浦,55.0,,2,5.4,9,0.7,10,,,10,10,36.30,34.4,6,ノーザンタイタン
3,,6,フォンドルレール,牡,3,428,+ 6,+ 6,9,36.1, , 99,10,57,,*,田辺裕信,(美),戸田博文,ルヴァンスレーヴ,"Kitten's Joy",,ニアークティック系,11,8,5東1,4,未勝利*,芝,2000,良,,吉田,56.0,,4,11.1,7,1.4,6,,7,8,8,38.06,33.8,6,グリーンエナジー
4,,7,スカイリッチ,牡,3,430,+10,+10,6,15.5, ,107,3,57,,,菅原明良,(美),小笠倫弘,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,10,25,4東8,3,未勝利*,芝,1800,良,,菅原,56.0,,1,1.9,6,1.1,2,,5,5,5,37.30,35.1,6,ノーウェアマン
4,,8,ダイユウアレグロ,牡,3,528,+ 6,+ 6,5,13.8, ,104,7,57,,*,岩田康誠,(美),松永康利,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,12,20,5中5,2,未勝利*,芝,1800,良,,内田,56.0,,6,21.7,8,1.2,7,16,16,13,12,37.05,34.7,3,ミスターライト
5,,9,カズシ,牡,3,472,- 2,- 2,4,13.6, ,107,3,57,,*,松山弘平,(美),高柳瑞樹,リアルスティール,サマーバード,,ネイティヴダンサー系,1,4,1中1,初,新馬,芝,2000,良,,遠藤,54.0,▲,15,61.3,3,0.2,17,12,12,12,9,38.31,34.8,2,トップオブザライン
5,,10,ミサダメキメル,牡,3,456,+ 8,+ 8,10,70.7, , 92,12,54,▲,,遠藤汰月,(美),高橋文雅,アメリカンペイトリオット,エピファネイア,,,11,30,5東8,2,未勝利*,芝,2000,良,,遠藤,53.0,▲,13,463.6,6,1.3,13,,13,13,13,37.41,33.9,1,ファムクラジューズ
6,,11,グリーンガーネット,牝,3,466,+ 6,+ 6,13,98.9, , 88,13,55,,*,木幡巧也,(美),牧光二,ダノンプレミアム,ジャングルポケット,,ナスルーラ系,11,15,5東3,3,未勝利*,芝,2000,良,,石橋,55.0,,8,71.4,10,1.0,8,,12,12,12,37.54,34.2,5,オルフセン
6,,12,アドマイヤフク,牝,3,424,- 4,- 4,2,8.4, ,105,6,55,,*,戸崎圭太,(美),加藤征弘,アドマイヤマーズ,アドマイヤムーン,,ネイティヴダンサー系,11,2,4東B,初,新馬,芝,2000,良,,プー,55.0,,5,15.1,3,0.4,6,,5,5,5,38.66,33.8,2,アローメタル
7,,13,ソルプレーザ,牡,3,478,+ 2,+ 2,16,333.1, , 82,15,57,,*,武藤雅,(美),菊川正達,エイシンフラッシュ,オレハマッテルゼ,,ロイヤルチャージャー系,11,22,3福5,16,未勝利*,ダ,1700,良,,長浜,54.0,△,15,199.5,15,5.5,9,11,13,14,15,38.40,43.0,14,ブリッジエフェクト
7,,14,オーケーグリット,牡,3,462,- 4,- 4,11,81.7, , 96,11,57,,*,石川裕紀,(美),相沢郁,ハービンジャー,フジキセキ,ニアークティック系,ロイヤルチャージャー系,11,15,5東3,2,未勝利*,芝,2000,良,,津村,56.0,,7,59.4,12,1.3,13,,3,3,2,37.20,35.3,12,オルフセン
8,,15,ティブロン,牡,3,540,+ 2,+ 2,12,94.0, ,101,8,55,△,*,長浜鴻緒,(美),矢嶋大樹,リオンディーズ,アドマイヤムーン,,ネイティヴダンサー系,11,29,5東7,4,未勝利*,芝,1800,良,,津村,56.0,,6,9.6,6,0.8,5,,6,6,6,37.05,34.6,3,ブリガンティン
8,,16,マイネルアルゴー,牡,3,438,- 2,- 2,15,237.7, , 82,15,57,,*,原優介,(美),清水英克,スクリーンヒーロー,ゴールドシップ,ロイヤルチャージャー系,,12,14,5名4,3,未勝利*,芝,2000,稍,,和田,53.0,▲,12,99.6,13,10.2,11,13,13,13,13,38.01,43.5,13,グレーヌドジョワ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020201,2026.2.1,日,京都,2京2,1,,未勝利,ダート,1800,,4,良,晴,16,09:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,グラシアムヘール,牝,3,492,- 4,- 4,3,6.5, ,108,3,55,,*,高杉吏麒,(栗),藤原英昭,コントレイル,"Quality Road",,ネイティヴダンサー系,10,26,3京9,初,新馬,芝,1800,稍,,松山,55.0,,2,6.4,7,1.5,7,,,3,3,38.55,34.9,7,テルヒコウ
2,,2,ホワイトラバーズ,牝,3,480,  0,0,13,357.9, , 82,13,52,▲,*,川端海翼,(栗),大根田裕,ディーマジェスティ,クロフネ,,ニアークティック系,1,24,1小1,2,未勝利,ダ,1700,良,,古川,55.0,,10,107.2,10,3.4,9,10,10,9,10,38.29,40.6,9,アンコールアゲイン
3,,3,エルヴ,牝,3,456,+ 6,+ 6,10,222.6, , 86,11,51,★,*,河原田菜,(栗),羽月友彦,ミスチヴィアスアレックス,エンパイアメーカー,,ネイティヴダンサー系,12,7,5阪2,2,未勝利・牝*,ダ,1800,良,,和田,52.0,▲,10,248.9,8,2.1,9,10,10,10,10,39.40,38.2,3,オラヴィンリンナ
4,,4,アスタウイン,牝,3,446,- 2,- 2,9,158.4, , 97,7,55,,,国分優作,(栗),小椋研介,ホッコータルマエ,ヴリル,,ロイヤルチャージャー系,1,10,1京3,10,未勝利・牝,ダ,1800,良,,国分,55.0,,14,221.2,7,1.8,12,10,8,9,7,38.85,38.9,6,クイーンズドリーム
4,B,5,ジーティービキニ,牝,3,498,+ 4,+ 4,1,1.6, ,125,1,55,,,北村友一,(栗),松下武士,キズナ,"Treasure Beach",,,1,10,1京3,連,未勝利・牝,ダ,1800,良,B,北村,55.0,,1,1.5,2,0.5,1,1,1,1,1,38.35,38.6,3,クイーンズドリーム
5,,6,マルモズイルバア,牝,3,406,- 6,- 6,11,234.2, , 86,11,55,,*,富田暁,(栗),中尾秀正,シルバーステート,シンボリクリスエス,,ロイヤルチャージャー系,1,10,1京3,15,未勝利・牝,芝,1600,良,,和田,52.0,▲,18,499.7,13,1.7,17,,,16,16,36.42,36.2,9,ダンデノン
5,,7,ベストレイク,牝,3,524,+14,+14,6,21.3, , 93,9,55,,*,佐々木大,(栗),小崎憲,サートゥルナーリア,フジキセキ,,ロイヤルチャージャー系,10,18,4東6,初,新馬,芝,1600,良,,武豊,55.0,,9,36.1,16,2.2,11,,,9,10,36.60,35.3,16,アドマイヤクワッズ
6,,8,プリュイドール,牝,3,460,- 6,- 6,7,25.2, ,105,4,55,,*,横山武史,(栗),矢作芳人,オルフェーヴル,Frankel,,ニアークティック系,1,17,1京6,初,新馬・牝,ダ,1400,良,,北村,55.0,,6,13.8,7,1.4,12,,,14,12,38.10,37.6,5,ホウショウルクス
6,,9,マリノエステーラ,牝,3,436,- 4,- 4,12,340.3, , 89,10,55,,*,酒井学,(栗),中竹和也,コントレイル,"First Samurai",,ニアークティック系,1,11,1京4,3,未勝利,ダ,1800,良,,橋木,52.0,▲,16,254.1,11,2.7,15,7,8,9,9,39.10,39.4,11,キタノシャカール
7,,10,ペガサスウィンド,牝,3,494,-10,-10,2,5.2, ,109,2,55,,,吉村誠之,(栗),宮地貴稔,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,1,11,1京4,初,新馬・牝,ダ,1800,良,,吉村,55.0,,10,45.2,4,0.4,5,7,9,8,6,38.30,39.0,3,ハッピーラブソング
7,,11,メイショウバルキア,牝,3,420,  0,0,8,110.7, , 99,6,55,,*,高倉稜,(栗),渡辺薫彦,ゴールドシップ,メイショウボーラー,,ロイヤルチャージャー系,1,12,1京5,初,新馬,芝,1600,良,,河原,51.0,★,12,60.1,7,1.2,18,,,8,10,37.08,35.3,6,ニシノサリーナ
8,,12,プルーフリーディン,牝,3,500,+ 2,+ 2,4,8.7, , 97,7,55,,*,団野大成,(栗),小林真也,ジャスタウェイ,ノヴェリスト,,その他のエクリプス系,1,10,1京3,12,未勝利・牝,芝,1600,良,,鮫島,55.0,,13,116.0,8,0.8,4,,,12,13,36.24,35.6,5,ダンデノン
8,,13,グロリアス,牝,3,458,+ 2,+ 2,5,13.5, ,102,5,55,,*,岩田望来,(栗),新谷功一,マジェスティックウォリアー,キングカメハメハ,,ネイティヴダンサー系,11,22,3福5,6,未勝利・牝*,ダ,1700,良,B,松本,54.0,☆,4,12.3,8,1.5,7,8,7,9,9,37.85,40.1,10,ウィングブルー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020202,2026.2.1,日,京都,2京2,2,,未勝利,ダート,1200,,2,良,晴,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウェルカムソング,牡,3,464,- 4,- 4,1,1.8, ,122,1,57,,,岩田望来,(栗),河嶋宏樹,Charlatan,"Street Sense",,ネイティヴダンサー系,1,5,1京2,初,新馬,ダ,1200,良,,岩田,57.0,,1,1.8,2,0.2,1,,,4,4,36.70,37.0,4,マナボニート
2,B,2,ザキノフレンズ,牡,3,506,+ 4,+ 4,9,85.9, , 99,5,57,,*,団野大成,(栗),東田明士,モーニン,シンボリクリスエス,,ロイヤルチャージャー系,1,17,1京6,3,未勝利,ダ,1200,良,B,松若,57.0,,15,482.0,6,0.6,10,,,6,6,36.40,37.9,7,グラスゴー
2,,3,ルナノーヴァ,牡,3,422,- 4,- 4,7,33.3, ,102,4,57,,*,高杉吏麒,(栗),緒方努,ダノンレジェンド,キタサンブラック,,,1,10,1京3,初,新馬,ダ,1400,良,,ハマ,57.0,,4,8.0,11,2.2,9,,,9,8,36.98,38.1,11,ビービークローサー
3,,4,オリヒメボシ,牝,3,440,+ 4,+ 4,10,130.2, , 96,8,55,,*,佐々木大,(栗),庄野靖志,ニューイヤーズデイ,ロードカナロア,,,1,4,1京1,10,未勝利,ダ,1200,良,,田口,55.0,,9,34.3,14,1.7,14,,,4,6,36.50,38.4,14,リーグナイト
3,,5,ジャスパーメルチェ,牝,3,486,+ 4,+ 4,3,7.0, , 97,7,55,,*,横山武史,(栗),森秀行,Charlatan,"Unbridled's Song",,ネイティヴダンサー系,1,12,1京5,4,未勝利,芝,1400,良,,団野,55.0,,11,37.8,17,2.6,7,,,1,1,34.65,38.6,17,ケールハイム
4,,6,キタノプレミアム,牝,3,452,,,8,51.9, ,  0,,55,,,国分優作,(栗),坂口智康,ダノンプレミアム,キンシャサノキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,スカイピア,牝,3,432,- 2,- 2,14,308.7, , 94,10,52,▲,*,森田誠也,(栗),前川恭子,"Palace Pier",Dubawi,,ネイティヴダンサー系,1,11,1京4,6,未勝利,ダ,1400,良,,古川,52.0,▲,14,216.0,9,2.0,11,,,13,12,36.98,38.8,7,ウルスツイスター
5,,8,タナブイハチターボ,牡,3,504,+ 4,+ 4,4,12.7, ,106,3,57,,*,幸英明,(栗),大根田裕,イスラボニータ,ソングオブウインド,,ネイティヴダンサー系,1,21,笠松,4,中津川,ダ,1400,良,,今井,57.0,,1,,2,0.5,,2,2,1,1,,----,,スマイルカーブ
5,,9,クランドゥルス,牡,3,498,,,11,204.8, ,  0,,57,,,高倉稜,(栗),羽月友彦,ビッグアーサー,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,ジュエルサンライズ,牝,3,478,  0,0,5,24.9, , 89,13,55,,*,斎藤新,(栗),東田明士,ロジャーバローズ,アドマイヤコジーン,,ナスルーラ系,1,12,1京5,12,未勝利,芝,1400,良,,松若,55.0,,16,200.9,11,1.0,15,,,17,17,35.85,35.4,3,ケールハイム
6,,11,ヒャクレツケン,牡,3,462,+ 4,+ 4,12,278.0, , 91,11,53,★,*,河原田菜,(美),青木孝文,タリスマニック,ブラックタイド,,ロイヤルチャージャー系,1,21,笠松,12,中津川,ダ,1400,良,,原優,57.0,,4,,4,1.7,,6,6,6,4,,----,,スマイルカーブ
7,,12,マインセーラ,牝,3,436,  0,0,15,395.3, , 98,6,55,,*,城戸義政,(美),的場均,アポロケンタッキー,スクリーンヒーロー,,ロイヤルチャージャー系,1,11,1中4,4,未勝利,ダ,1200,良,,柴田,55.0,,13,202.3,7,1.5,10,,,9,8,36.80,38.6,7,ゼファーテソーロ
7,,13,フェーヴルブラン,牡,3,486,  0,0,13,301.3, , 90,12,57,,*,鮫島良太,(栗),牧浦充徳,オルフェーヴル,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,25,1小2,14,未勝利,芝,2000,良,,古川,54.0,▲,13,83.1,16,2.4,18,8,9,11,16,36.60,36.5,15,ドッグウッド
8,,14,ビスケットアソート,牡,3,476,+ 8,+ 8,2,3.1, ,116,2,57,,,富田暁,(栗),武英智,マインドユアビスケッツ,エイシンフラッシュ,,,1,4,1京1,2,未勝利,ダ,1200,良,,富田,57.0,,8,22.0,2,0.1,4,,,4,4,36.50,36.8,5,リーグナイト
8,,15,オアシスアラン,牡,3,490,- 2,- 2,6,28.5, , 96,8,57,,*,吉村誠之,(栗),高柳大輔,レイデオロ,シニスターミニスター,,ナスルーラ系,1,24,1京8,4,未勝利,ダ,1200,良,,高杉,57.0,,6,26.0,9,0.9,9,,,12,12,38.50,36.5,2,リアルアルバ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020203,2026.2.1,日,京都,2京2,3,,未勝利,ダート,1900,,4,良,晴,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジャイアンバローズ,牡,3,534,- 4,- 4,4,14.1, ,102,4,57,,*,高杉吏麒,(栗),池江泰寿,クリソベリル,Bodemeister,,,1,12,1京5,初,新馬,ダ,1800,良,,岩田,57.0,,4,6.9,13,2.6,3,16,15,9,10,39.45,38.4,12,アメリカンスタイル
2,,2,タケルフォーカス,牡,3,430,  0,0,3,6.6, , 98,6,57,,*,吉村誠之,(栗),四位洋文,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,12,14,5阪4,11,未勝利*,ダ,1800,稍,,津村,56.0,,8,41.8,3,1.0,9,10,10,9,6,38.00,38.6,2,サンライズケヴィン
3,,3,グランシャン,牡,3,548,  0,0,7,40.9, ,110,3,57,,*,北村友一,(栗),松永幹夫,キズナ,"Cape Cross",,ニアークティック系,1,17,1京6,3,未勝利,ダ,1900,良,,ルメ,57.0,,4,8.0,6,1.9,1,10,9,9,10,39.09,39.3,6,テスタヴェローチェ
4,,4,セイカンサンラン,牡,3,450,+ 2,+ 2,8,124.4, , 85,9,57,,*,幸英明,(栗),大根田裕,カリフォルニアクローム,ブラックタイド,,ロイヤルチャージャー系,1,22,姫路,10,書写山,ダ,1500,良,,大山,57.0,,6,,3,0.5,,5,5,5,6,,----,,エレガントファラオ
5,,5,ベルウッドバモス,牡,3,522,  0,0,10,294.6, ,100,5,57,,*,富田暁,(美),中舘英二,ビッグアーサー,ダイワメジャー,,ロイヤルチャージャー系,1,17,1中6,初,新馬,ダ,1800,良,,横山,57.0,,7,21.5,11,2.4,5,12,11,12,12,39.35,40.6,9,ガムラスタン
6,,6,ダテオトコ,牡,3,412,- 6,- 6,6,27.8, , 96,7,57,,,団野大成,(栗),斉藤崇史,オルフェーヴル,クロフネ,,ニアークティック系,12,6,5阪1,2,未勝利*,ダ,1800,良,,団野,56.0,,13,184.0,7,2.1,13,10,12,12,11,38.75,38.3,6,ヴォーカライズ
7,,7,リードアクター,牡,3,510,-12,-12,5,26.1, , 95,8,57,,,酒井学,(栗),本田優,ゴールドアクター,マジェスティックウォリアー,,,12,21,5阪6,初,新馬,芝,1800,重,,酒井,56.0,,8,21.0,12,2.2,11,,,3,5,37.50,35.8,12,トリニティ
7,,8,ファントムヴォルト,牡,3,530,+ 5,+ 5,9,238.1, , 85,9,57,,*,国分優作,(栗),松下武士,クリソベリル,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,14,園田,14,多紀連,ダ,1870,良,,広瀬,57.0,,8,,5,2.2,,9,9,8,6,,----,,キタノファーンヒル
8,,9,パラダイスフェイス,牡,3,500,- 4,- 4,2,2.4, ,117,1,57,,*,佐々木大,(美),牧光二,エスポワールシチー,"Distorted Humor",,ネイティヴダンサー系,1,18,1中7,2,未勝利,ダ,1800,良,,丸山,57.0,,2,2.9,3,0.5,3,2,2,1,3,38.55,39.1,3,サイモフェーン
8,,10,アスクチャンスマン,牡,3,442,  0,0,1,1.9, ,116,2,57,,*,岩田望来,(栗),梅田智之,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,1,5,1京2,2,未勝利,ダ,1900,良,,岩田,57.0,,3,4.9,3,0.4,2,14,14,13,12,38.63,37.6,1,エドウィンナルコ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020108020204,2026.2.1,日,京都,2京2,4,,新馬,ダート,1400,,2,良,晴,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,グラマラス,牝,3,472,,,7,18.7, ,  0,,55,,,横山武史,(栗),安田翔伍,ニューイヤーズデイ,"Mr. Greeley",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,シャドウルーラー,牝,3,430,,,4,7.3, ,  0,,55,,,高杉吏麒,(栗),藤岡健一,ルヴァンスレーヴ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,アルミラージ,牝,3,458,,,5,10.1, ,  0,,55,,,池添謙一,(栗),小林真也,ヘニーヒューズ,ブライアンズタイム,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ミヤジケリー,牝,3,446,,,11,61.5, ,  0,,53,◇,,永島まな,(栗),高橋義忠,クリソベリル,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,ホウオウミンスター,牡,3,494,,,6,13.1, ,  0,,57,,,団野大成,(栗),庄野靖志,タワーオブロンドン,サンデーサイレンス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,シンゼンコジロウ,牡,3,456,,,15,122.3, ,  0,,57,,,富田暁,(栗),飯田祐史,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,クロボタン,牝,3,428,,,16,169.1, ,  0,,55,,,菱田裕二,(栗),岡田稲男,シャンハイボビー,ロゴタイプ,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,テーオーパーセル,牡,3,466,,,10,41.9, ,  0,,57,,,藤懸貴志,(栗),宮徹,バンブーエール,ロージズインメイ,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,レヴヴィ,牝,3,442,,,2,5.8, ,  0,,55,,,佐々木大,(栗),新谷功一,"Good Magic","Majestic Warrior",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ビーウィナー,牡,3,540,,,12,80.7, ,  0,,57,,,秋山稔樹,(栗),羽月友彦,ビッグアーサー,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,セヴェンヌ,牝,3,504,,,9,27.6, ,  0,,55,,,吉村誠之,(栗),藤野健太,クリソベリル,ヘニーヒューズ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,ティエラレイナ,牝,3,464,,,1,2.5, ,  0,,55,,,岩田望来,(栗),四位洋文,ナダル,ネオユニヴァース,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,アンヌグロース,牝,3,468,,,13,91.9, ,  0,,55,,,幸英明,(栗),松下武士,ニューイヤーズデイ,フジキセキ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,サカキ,牡,3,434,,,14,95.0, ,  0,,57,,,太宰啓介,(栗),宮本博,トランセンド,エンパイアメーカー,ニアークティック系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
