レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092106040701,2026.9.21,月,中山,4中7,1,,未勝利,障害(直線ダ),2880,,,,,14,09:45,,定量,３上
5,,9,アルシャンティ,牝,4, , 95,8,56,,*,木幡初也,(美),室井潔,バゴ,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,8,29,3新3,18,１勝ｸﾗｽ,芝,1400,稍,,杉原,56.0,,17,342.4,12,1.3,15,,,2,2,34.50,36.8,18,ライネリーベ
5,,10,カサブランカキッド,牡,6, , 95,8,58,,*,岩田康誠,(美),和田勇介,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,8,23,3新2,10,１勝ｸﾗｽ,ダ,1200,良,,坂井,58.0,,9,33.9,12,2.3,9,,,14,14,37.30,36.1,4,ベルゼビュート
6,,11,エコロバロン,牡,3, , 92,11,56,,*,菊沢一樹,(美),菊沢隆徳,フォーウィールドライブ,オルフェーヴル,,,8,9,2新6,10,１勝ｸﾗｽ,ダ,1200,良,,石田,53.0,▲,12,49.1,11,1.9,9,,,12,11,36.40,37.5,10,ゼファーテソーロ
6,,12,ソードスレイプニル,牝,3, ,111,1,53,☆,*,長浜鴻緒,(美),鈴木慎太,インディチャンプ,クロフネ,,ニアークティック系,8,29,3新3,16,１勝ｸﾗｽ,芝,1400,稍,,今村,51.0,◇,3,9.7,5,0.7,12,,,9,8,35.10,35.4,6,ライネリーベ
7,,13,ジェイエルキャリア,牡,3, ,109,2,56,,,丸山元気,(美),松尾卓哉,ミスチヴィアスアレックス,ハービンジャー,,ニアークティック系,7,11,2福5,4,１勝ｸﾗｽ,ダ,1150,良,,丸山,55.0,,4,8.1,5,0.3,6,,,7,6,34.58,36.4,4,ライヴレッドアイ
7,,14,エフエイト,牡,5, ,100,5,58,,*,横山和生,(美),小野次郎,ゴールデンバローズ,サンカルロ,,,8,23,3新2,9,１勝ｸﾗｽ,ダ,1200,良,,丸山,58.0,,11,52.7,7,1.5,6,,,8,8,36.60,36.0,3,ベルゼビュート
8,,15,シルバードン,牡,4, ,107,3,58,,,木幡巧也,(美),牧光二,アルバート,"Lantana Mob",,,9,5,4中1,2,１勝ｸﾗｽ,ダ,1200,重,,木幡,58.0,,12,123.6,2,0.3,11,,,3,3,34.50,36.6,4,ショウナンタハティ
8,,16,ノースブルースカイ,牝,3, , 90,12,54,,*,佐々木大,(美),堀内岳志,ダノンレジェンド,ディープインパクト,,ロイヤルチャージャー系,8,1,2新3,21,１勝ｸﾗｽ,ダ,1200,稍,,松岡,54.0,,--,,外,----,,,,,,,----,,フィールマイプラン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040701,2026.9.21,月,阪神,4阪7,1,,未勝利,ダート,1800,,4,良(暫定),曇(暫定),16,10:00,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハイネスプラウド,牡,2,6,16.5, , 98,6,51,★,,河原田菜,(美),武井亮,クリソベリル,"Proud Citizen",,ネイティヴダンサー系,8,29,2札3,初,新馬,ダ,1700,稍,,河原,51.0,★,8,31.8,10,1.9,7,4,3,7,8,37.91,40.5,11,ユーフォナイト
2,,2,マコトブリッツ,牡,2,5,13.1, ,102,4,55,,*,富田暁,(栗),武英智,ダノンレジェンド,ヘニーヒューズ,,,8,16,2名8,初,新馬,ダ,1400,良,,吉村,55.0,,4,8.3,9,3.6,2,,,7,8,36.75,40.5,10,パシアンジェンヌ
3,,3,ポカポカヨウキ,牡,2,1,2.2, ,114,1,55,,,松若風馬,(栗),東田明士,オルフェーヴル,エンパイアメーカー,,ネイティヴダンサー系,8,30,3名4,初,新馬,芝,2000,良,,松若,55.0,,2,4.1,3,0.8,9,1,1,1,1,37.03,35.9,7,ゴーイントゥノヴァ
4,,4,ワンダーラヴグッド,牝,2,8,27.3, , 92,7,55,,,酒井学,(栗),羽月友彦,ゴールドシップ,スピルバーグ,,,8,30,3名4,初,新馬,芝,2000,良,,酒井,55.0,,11,138.3,8,2.2,6,7,7,5,6,37.37,36.5,8,ゴーイントゥノヴァ
5,,5,ガヤーズサムライ,牡,2,4,7.7, ,103,3,55,,*,幸英明,(美),田中勝春,"Into Mischief",Vancouver,,,8,30,3新4,初,新馬,芝,1800,良,,田辺,55.0,,6,39.9,6,2.5,7,,,9,9,38.20,35.1,5,チェスティーノ
6,B,6,ランズエンド,牡,2,3,7.4, ,104,2,53,◇,,今村聖奈,(栗),野中賢二,ヘニーヒューズ,"Hard Spun",,ニアークティック系,7,25,2新1,初,新馬,ダ,1200,稍,,今村,53.0,◇,4,9.5,9,1.9,2,,,11,11,36.50,38.4,8,ミカミッチー
7,,7,ゴルディアス,牡,2,7,25.0, , 87,8,54,☆,*,田山旺佑,(栗),小崎憲,ゴールドシップ,ロードカナロア,,,9,13,4阪4,2,未勝利*,芝,1600,良,,小崎,55.0,,6,118.9,7,2.2,6,,,6,6,36.60,35.7,7,ブレイクガール
8,,8,エコロラーダ,牡,2,2,3.0, , 99,5,55,,,坂井瑠星,(栗),大久保龍,レイデオロ,"Fastnet Rock",,その他のエクリプス系,6,6,3阪1,初,新馬,芝,1600,良,,坂井,55.0,,5,18.4,3,1.2,5,,,5,5,38.52,33.3,3,ジーティーサクラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040702,2026.9.21,月,阪神,4阪7,2,,未勝利,芝,1600,B,2,良(暫定),曇(暫定),18,10:35,牝,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マリアンデール,牝,2,1,4.1, ,102,7,55,,*,岩田望来,(栗),中村直也,シルバーステート,"Giant's Causeway",,ニアークティック系,7,25,2新1,初,新馬・牝,芝,1600,良,,斎藤,55.0,,6,17.1,3,0.1,6,,,8,8,38.70,32.3,1,セプタードアイル
2,,2,ジーティーハルカゼ,牝,2,7,19.7, ,108,5,55,,,西村淳也,(栗),辻野泰之,アドマイヤマーズ,クロフネ,,ニアークティック系,8,29,3名3,初,新馬・牝,芝,1400,良,,西村,55.0,,6,24.5,6,0.2,2,,,5,5,37.13,34.1,3,ビンチャリ
3,,3,ハマナスノサクコロ,牝,2,2,4.5, ,114,4,55,,*,ルメール,(栗),武英智,トーセンラー,Alhaarth,,ニアークティック系,7,18,2小7,初,新馬,芝,1200,良,,松若,55.0,,2,5.1,2,0.2,2,,,3,3,34.20,35.3,1,ウインガラハッド
4,,4,ドリームリボン,牝,2,10,81.6, , 90,9,52,▲,*,和田陽希,(栗),谷潔,タリスマニック,エピファネイア,,,8,29,3名3,初,新馬・牝,芝,1400,良,,菱田,55.0,,8,80.8,9,0.9,8,,,10,11,37.50,34.3,6,ビンチャリ
5,,5,リアンフィニ,牝,2,3,5.4, ,121,1,55,,,川田将雅,(栗),野中賢二,キズナ,"Hawk Wing",,ネイティヴダンサー系,8,9,2名6,初,新馬・牝,芝,1600,良,,川田,55.0,,1,1.8,2,0.1,2,,3,4,5,36.24,34.5,2,レニュアージュ
6,,6,ルージュムーサ,牝,2,8,22.8, , 87,10,53,◇,,今村聖奈,(栗),安田翔伍,キズナ,キングカメハメハ,,ネイティヴダンサー系,9,6,4阪2,初,新馬,芝,1800,良,,今村,53.0,◇,8,69.2,8,1.5,8,,,9,9,38.35,33.5,5,リスグロワール
7,,7,イテルム,牝,2,6,7.9, ,108,5,55,,*,松山弘平,(栗),田中克典,サリオス,Siyouni,,ニアークティック系,7,11,2小5,初,新馬・牝,芝,1800,良,,コレ,55.0,,9,38.3,2,0.3,9,5,4,3,4,36.70,36.4,1,フランソワーズ
7,,8,パルフェクシオン,牝,2,4,5.8, ,116,3,54,☆,,田山旺佑,(栗),大久保龍,キズナ,サクラバクシンオー,,ナスルーラ系,8,29,3名3,初,新馬・牝,芝,1400,良,,田山,54.0,☆,1,2.2,5,0.2,1,,,8,8,37.28,33.9,1,ビンチャリ
8,,9,ラガッタレアーレ,牝,2,5,6.1, ,117,2,55,,,北村友一,(栗),秋山真一,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,8,30,3名4,初,新馬,芝,1600,良,,北村,55.0,,4,12.1,2,0.0,6,,5,2,2,36.24,34.2,3,メイショウセイクウ
8,,10,スターリーデー,牝,2,9,26.8, ,102,7,55,,*,吉村誠之,(栗),茶木太樹,インディチャンプ,"Exceed And Excel",,ニアークティック系,8,16,2新8,8,未勝利・牝*,芝,1600,良,,菊沢,55.0,,3,11.9,8,0.9,8,,,7,9,36.36,34.4,7,サトノスプレマシー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040703,2026.9.21,月,阪神,4阪7,3,,未勝利,芝,1200,B,2,良(暫定),曇(暫定),16,11:05,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アトランタ,牡,2,7,14.6, ,108,3,55,,,松山弘平,(栗),高柳大輔,サートゥルナーリア,ハービンジャー,,ニアークティック系,7,12,2小6,初,新馬,芝,1200,良,,松山,55.0,,2,2.6,6,1.3,2,,,4,4,33.80,36.9,6,マルモリムソウ
2,,2,メイショウレイナ,牝,2,9,23.9, , 85,13,53,◇,,永島まな,(栗),池添学,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,9,5,4阪1,初,新馬,芝,1400,良,,永島,53.0,◇,10,70.3,11,2.9,9,,,11,11,36.83,35.4,8,イッソス
3,,3,コジアン,牡,2,3,7.2, ,108,3,55,,,吉村誠之,(栗),小椋研介,フィエールマン,アグネスデジタル,,ネイティヴダンサー系,8,30,3名4,3,未勝利*,芝,1400,良,,吉村,55.0,,5,10.9,3,0.5,4,,,3,2,34.95,34.5,3,ヴィヴェローネ
4,,4,エルダークローネ,牡,2,4,7.9, ,112,2,54,☆,,田山旺佑,(栗),西村真幸,ダノンレジェンド,ゼンノロブロイ,,ロイヤルチャージャー系,7,25,2名1,4,未勝利*,ダ,1200,良,,田山,54.0,☆,1,1.9,4,1.5,1,,,7,7,36.20,38.9,5,レッドネビュラ
4,B,5,ケンシロウワールド,牡,2,6,11.9, , 99,10,52,▲,*,和田陽希,(栗),森秀行,Violence,"Scat Daddy",,ニアークティック系,7,19,2福8,5,未勝利*,ダ,1150,良,,団野,55.0,,3,10.8,9,4.0,6,,,5,6,35.56,41.0,10,ムーンベリル
5,,6,ノヴァーリス,牝,2,2,6.3, ,101,9,55,,*,岩田望来,(栗),安田翔伍,シルバーステート,Frankel,,ニアークティック系,8,1,2名3,初,新馬・牝,芝,1400,良,,坂井,55.0,,6,9.4,6,0.9,1,,,1,1,34.50,34.9,9,ラムラベイ
5,,7,カフジポポー,牡,2,11,26.2, , 87,12,55,,*,松若風馬,(栗),森田直行,エフフォーリア,アドマイヤムーン,,ネイティヴダンサー系,8,30,3名4,初,新馬,芝,1600,良,,田山,54.0,☆,8,24.2,10,2.2,10,,2,8,8,36.66,35.7,10,メイショウセイクウ
6,,8,キャンドル,牝,2,12,34.1, ,103,7,55,,,横山琉人,(栗),清水久詞,デクラレーションオブウォー,ハーツクライ,,ロイヤルチャージャー系,8,30,2札4,2,未勝利*,芝,1200,良,,横山,55.0,,10,89.4,5,0.6,4,,,4,4,35.20,35.5,8,ギャルズマインド
6,,9,カツダルマ,牡,2,1,2.8, ,121,1,55,,,幸英明,(栗),秋山真一,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,8,16,2名8,8,未勝利*,芝,1200,良,,幸英,55.0,,1,3.1,3,0.0,5,,,8,8,35.50,32.9,1,ラホーヤアイズ
7,,10,メイショウスパーク,牡,2,13,40.9, , 92,11,55,,,太宰啓介,(栗),飯田祐史,ダノンキングリー,アグネスデジタル,,ネイティヴダンサー系,8,30,3名4,初,新馬,芝,1600,良,,太宰,55.0,,10,67.6,7,1.1,9,,2,4,4,36.30,35.2,9,メイショウセイクウ
7,,11,コメットサン,牝,2,10,24.5, ,105,6,55,,*,鮫島克駿,(栗),西園翔太,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,8,29,3新3,初,新馬,芝,1400,良,,松山,55.0,,4,9.9,14,2.6,2,,,4,3,35.78,38.0,17,エクラドリオン
8,,12,ミライノシャチョウ,牝,2,8,20.3, ,103,7,55,,*,松本大輝,(栗),森秀行,"Liam's Map",Bodemeister,,,8,15,2新7,2,未勝利*,芝,1800,良,,丸山,55.0,,5,22.6,6,1.4,8,,,1,1,36.55,34.9,7,フルーツバスケット
8,,13,ココモフィーバー,牝,2,5,9.7, ,108,3,55,,*,池添謙一,(栗),池添学,インディチャンプ,"Medaglia d'Oro",,ニアークティック系,7,4,2小3,初,新馬,芝,1200,重,,田山,53.0,△,3,8.5,4,0.6,2,,,6,4,34.50,35.9,4,ブルーチップ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040704,2026.9.21,月,阪神,4阪7,4,,新馬,ダート,1400,,2,良(暫定),曇(暫定),16,11:35,牝,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,エイントノーウェイ,牝,2,1,5.2, ,  0,,55,,,川田将雅,(栗),須貝尚介,Curlin,"Into Mischief",ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,ワインオクロック,牝,2,10,21.0, ,  0,,55,,,北村友一,(栗),柴田卓,エスポワールシチー,ルーラーシップ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,スウィートライト,牝,2,2,5.5, ,  0,,55,,,松山弘平,(栗),橋口慎介,Earthlight,"Champs Elysees",,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,ジェルメーヌ,牝,2,9,18.5, ,  0,,55,,,田口貫太,(栗),中尾秀正,サンダースノー,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,レジェンディーヴァ,牝,2,12,27.6, ,  0,,55,,,長岡禎仁,(栗),高橋亮,リアルスティール,アドマイヤムーン,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,B,6,キミチャン,牝,2,11,23.0, ,  0,,55,,,鮫島克駿,(栗),加藤公太,エスポワールシチー,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,テーオーローズ,牝,2,8,18.4, ,  0,,55,,,菱田裕二,(栗),岡田稲男,ニューイヤーズデイ,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,マヒナピハ,牝,2,15,74.0, ,  0,,55,,,小沢大仁,(栗),緒方努,ホークビル,トーホウエンペラー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,ナイスウーマン,牝,2,13,35.9, ,  0,,52,▲,,和田陽希,(栗),鈴木孝志,ルヴァンスレーヴ,ジャスタウェイ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,リケアワルツ,牝,2,6,11.5, ,  0,,55,,,吉村誠之,(栗),宮本博,シニスターミニスター,ダイワメジャー,ナスルーラ系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,ジョイザモーメント,牝,2,4,6.6, ,  0,,55,,,岩田望来,(栗),橋田宜長,パイロ,Zensational,ナスルーラ系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,サノノマリーナ,牝,2,5,8.2, ,  0,,55,,,坂井瑠星,(栗),前川恭子,ルヴァンスレーヴ,アグネスタキオン,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,パクスフェリーチェ,牝,2,7,17.2, ,  0,,55,,,西村淳也,(栗),角田晃一,オルフェーヴル,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,アプリコットスカイ,牝,2,14,43.8, ,  0,,55,,,幸英明,(栗),大根田裕,タワーオブロンドン,アドマイヤムーン,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ワンスフォーユー,牝,2,3,6.0, ,  0,,54,☆,,田山旺佑,(栗),高橋亮,ナダル,"Storm Cat",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040705,2026.9.21,月,阪神,4阪7,5,,新馬,芝,1800,B,2,良(暫定),曇(暫定),18,12:25,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ルジェドリール,牡,2,8,40.6, ,  0,,55,,,田口貫太,(栗),鈴木孝志,シュヴァルグラン,プリサイスエンド,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,シンゼンジュウベエ,牡,2,10,78.9, ,  0,,55,,,富田暁,(栗),飯田祐史,グローリーヴェイズ,"Poet's Voice",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ニューイントリーグ,牡,2,4,8.7, ,  0,,55,,,ルメール,(栗),吉岡辰弥,"New Bay","Lope de Vega",,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,アヴァロン,牡,2,5,10.9, ,  0,,55,,,吉村誠之,(栗),清水久詞,キタサンブラック,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,セブンサークル,牡,2,9,50.5, ,  0,,55,,,藤懸貴志,(栗),畑端省吾,アドマイヤマーズ,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,シホノノービレ,牡,2,2,2.9, ,  0,,55,,,岩田望来,(栗),佐藤悠太,エフフォーリア,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,キングリア,牡,2,1,2.8, ,  0,,55,,,川田将雅,(栗),中内田充,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,8,フリーレイン,牝,2,7,20.0, ,  0,,55,,,西村淳也,(栗),角田晃一,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,9,キミアドーネ,牡,2,6,13.4, ,  0,,55,,,武豊,(栗),吉村圭司,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,10,ハナナ,牝,2,3,5.5, ,  0,,55,,,坂井瑠星,(栗),矢作芳人,Siyouni,Galileo,ニアークティック系,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040706,2026.9.21,月,阪神,4阪7,6,,1勝,ダート,2000,,4,良(暫定),曇(暫定),16,12:55,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ビゾー,セ,4,15,54.3, , 90,13,58,,*,亀田温心,(栗),斉藤崇史,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,6,20,3阪5,15,１勝ｸﾗｽ,芝,2400,稍,,森田,55.0,▲,15,165.4,14,3.4,10,2,2,3,6,36.97,38.3,12,サガルマータ
2,B,2,スコーピオンイメル,牡,4,13,43.9, , 98,7,58,,,高倉稜,(栗),武英智,ホッコータルマエ,Birdstone,,ネイティヴダンサー系,8,30,3名4,20,１勝ｸﾗｽ,ダ,1800,稍,B,高倉,58.0,,9,55.5,11,3.3,12,12,12,3,3,37.15,40.6,12,アトモス
2,,3,ドメイン,牡,3,12,26.1, ,100,5,55,,,田口貫太,(栗),松下武士,リオンディーズ,ステイゴールド,,ロイヤルチャージャー系,9,6,4阪2,5,１勝ｸﾗｽ,ダ,1800,良,,田口,55.0,,10,47.1,11,2.1,11,6,4,4,4,37.55,40.0,12,パイオニアスクエア
3,B,4,ゴールドコット,牡,3,5,10.9,>, 94,12,55,,,角田大和,(栗),田中克典,オルフェーヴル,ジャングルポケット,,ナスルーラ系,5,16,3京7,連,未勝利,ダ,1800,良,B,角田,57.0,,7,25.7,1,-0.1,8,11,11,2,2,38.15,37.1,1,(レッドフロイデ)
3,,5,ジーティーアメリカ,牡,4,8,12.5, , 98,7,58,,*,北村友一,(栗),吉岡辰弥,サートゥルナーリア,Congrats,,ナスルーラ系,6,20,3阪5,8,１勝ｸﾗｽ,ダ,1800,稍,,幸英,58.0,,10,18.0,14,3.8,6,7,7,8,6,37.50,40.0,13,ショウナンバンライ
4,B,6,エイユーファイヤー,牡,4,6,11.8, , 99,6,58,,*,松山弘平,(栗),森田直行,ナダル,ゴールドアリュール,,ロイヤルチャージャー系,9,6,4阪2,4,１勝ｸﾗｽ,ダ,1800,良,B,中井,58.0,,11,49.9,7,0.9,1,12,12,11,12,37.85,38.2,6,パイオニアスクエア
4,B,7,クイノールト,牡,3,7,11.9, , 97,10,55,,*,鮫島克駿,(栗),橋口慎介,クリソベリル,クロフネ,,ニアークティック系,6,28,2小2,12,１勝ｸﾗｽ,ダ,1700,稍,,幸英,55.0,,9,30.2,13,3.1,10,7,7,9,8,36.82,41.0,13,ニシノジェダイ
5,,8,ルシタニア,セ,4,2,7.2, ,102,4,56,◇,*,今村聖奈,(栗),武幸四郎,レイデオロ,"Pure Prize",,ニアークティック系,8,30,3名4,2,１勝ｸﾗｽ,ダ,1800,稍,,森田,55.0,▲,12,135.2,2,0.7,9,1,1,1,1,37.05,38.2,5,アトモス
5,,9,マジックブルー,牡,5,14,49.7, , 90,13,55,▲,*,森田誠也,(栗),荒川義之,マジェスティックウォリアー,エンパイアメーカー,,ネイティヴダンサー系,8,30,3名4,21,１勝ｸﾗｽ,ダ,1800,稍,,太宰,58.0,,11,112.6,10,2.9,11,9,9,13,11,37.80,38.9,8,アトモス
6,,10,ロットブラータ,牡,4,9,16.9, ,108,2,58,,*,幸英明,(栗),平田修,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,5,31,3京C,3,１勝ｸﾗｽ,芝,2400,良,B,藤懸,58.0,,2,4.2,8,4.1,2,1,1,1,1,35.73,40.6,9,ロードガレリア
6,,11,メイショウジンライ,牡,3,1,3.6,>,111,1,55,,,岩田望来,(栗),高橋亮,インディチャンプ,"Distorted Humor",,ネイティヴダンサー系,6,13,3阪3,2,未勝利,ダ,2000,良,,岩田,57.0,,1,2.4,1,-0.2,3,3,3,2,2,38.10,38.6,5,(マイカラー)
7,,12,ディープサミット,牡,4,11,18.2, , 90,13,58,,,太宰啓介,(栗),四位洋文,デクラレーションオブウォー,スペシャルウィーク,,ロイヤルチャージャー系,8,22,3名1,47,１勝ｸﾗｽ,芝,2200,良,,太宰,58.0,,7,42.7,7,0.8,7,2,2,2,2,35.93,35.1,7,ビップヴォルフ
7,,13,カイラーサ,セ,3,3,8.6, ,108,2,55,,,鮫島良太,(栗),河嶋宏樹,トランセンド,"Pioneerof the Nile",ニアークティック系,ネイティヴダンサー系,8,2,2名4,10,１勝ｸﾗｽ,ダ,1900,良,,鮫島,55.0,,14,207.7,2,0.2,7,2,2,1,1,37.75,39.3,6,スターシップ
8,,14,フィサブロス,牡,3,4,9.0, , 97,10,54,☆,,田山旺佑,(栗),橋口慎介,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,6,13,3阪3,8,１勝ｸﾗｽ,ダ,1800,良,,田山,53.0,△,10,55.3,12,2.6,7,9,8,7,9,37.35,40.6,12,ダンツシタン
8,B,15,クラッチスラッガー,牡,3,10,17.0, , 98,7,55,,*,松若風馬,(栗),池添学,キズナ,ヘニーヒューズ,,,8,22,3名1,19,瀬戸特別･1勝,ダ,1900,良,B,幸英,55.0,,3,7.0,10,4.4,10,10,10,9,9,38.86,40.6,10,サイモンゼスト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026092109040707,2026.9.21,月,阪神,4阪7,7,,1勝,芝,1400,B,2,良(暫定),曇(暫定),18,13:25,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ルクスノア,牝,5,12,26.8, , 94,14,56,,*,荻野琢真,(栗),平田修,オルフェーヴル,ハービンジャー,,ニアークティック系,8,23,3名2,4,１勝ｸﾗｽ,芝,1400,良,,藤懸,56.0,,11,54.1,10,0.8,12,,,13,14,35.18,33.0,1,エルハーベン
