レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010301,2026.6.20,土,函館,1函3,1,,未勝利,芝,1200,A,2,良(暫定),曇(暫定),16,9:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィンテール,牝,3,11,18.7, ,91,16,51,★,*,河原田菜,(栗),池江泰寿,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,4,18,1福3,12,未勝利・牝,芝,2000,良,,今村,53,◇,11,40.3,11,1.2,6,15,15,15,16,36.51,35.7,5,ララオウ
1,,2,ダーリンダーリン,牝,3,12,22.8, ,102,7,55,,*,浜中俊,(栗),秋山真一,ダノンキングリー,Galileo,,ニアークティック系,4,12,3中6,3,未勝利,芝,2200,良,,田辺,55,,4,14.1,16,2.3,11,2,2,5,5,37.16,37.3,15,ティラーノ
2,,3,アンビエントポップ,牝,3,1,4.1, ,125,1,55,,*,池添謙一,(栗),上村洋行,ヴァンゴッホ,ダイワメジャー,,ロイヤルチャージャー系,5,23,3京9,7,未勝利・牝,芝,1800,良,,岩田,55,,2,4.9,2,0.1,7,,,2,2,35.15,36,6,エトワールブーケ
2,,4,モーリア,牝,3,14,37.2, ,97,11,55,,*,落合玄太,(美),伊藤大士,モーリス,ステイゴールド,,ロイヤルチャージャー系,4,11,3中5,41,未勝利・牝,ダ,1800,重,,津村,55,,3,5.6,15,8.4,8,9,8,5,12,37.8,46.1,16,アスコットヴェール
3,,5,ジュラトリー,牝,3,3,8.2, ,104,3,55,,*,横山武史,(美),池上昌和,コントレイル,Lope de Vega,,,4,11,3中5,9,未勝利,芝,1600,良,,田辺,55,,6,13.9,5,0.6,4,,9,9,9,36.12,35,5,シヴィータス
3,,6,サウンドファミリエ,牝,3,7,16, ,95,15,52,▲,*,小林美駒,(美),和田正一,シルバーステート,トビーズコーナー,,その他のエクリプス系,5,3,1新2,11,未勝利・牝,芝,2000,稍,,石川,55,,16,159,6,0.3,12,9,9,12,12,37.37,35.5,4,オモイヲノセテ
4,,7,シンデレラカラー,牝,3,15,40.5, ,96,13,55,,,岩田康誠,(美),加藤和宏,ビーチパトロール,マンハッタンカフェ,,ロイヤルチャージャー系,5,3,2東4,3,未勝利・牝,ダ,1600,稍,,岩田,55,,9,28.5,10,1.5,7,,,8,7,36.96,38.6,7,ブルーサーマル
4,,8,ルナティックブルー,牝,3,8,16.4, ,104,3,55,,*,小沢大仁,(栗),今野貞一,リオンディーズ,ダノンシャンティ,,ロイヤルチャージャー系,5,23,3京9,7,未勝利・牝,芝,1800,良,,松若,55,,12,103.3,5,0.6,8,,,11,13,35.65,35.5,1,エトワールブーケ
5,,9,アトリ,牝,3,5,9.5, ,104,3,55,,*,北村友一,(栗),清水久詞,シスキン,Congrats,,ナスルーラ系,5,2,1新1,18,未勝利・牝,ダ,1800,不,,石川,55,,4,7.5,12,5.6,9,1,1,2,2,37.05,46.3,15,ミアルーチェ
5,,10,メメボス,牝,3,10,18.1, ,96,13,55,,*,横山和生,(栗),飯田祐史,コントレイル,ノヴェリスト,,その他のエクリプス系,3,14,1名1,3,未勝利,ダ,1200,良,,吉田,55,,8,27.7,7,1,2,,,7,6,36.3,37.9,6,ゴーゴーパンチ
6,,11,アーミル,牝,3,6,13.5, ,99,10,53,△,*,舟山瑠泉,(栗),高柳大輔,シルバーステート,キングカメハメハ,,ネイティヴダンサー系,3,21,1名3,8,未勝利・牝,芝,2000,良,,鷲頭,53,△,11,104.3,8,0.7,4,11,12,11,9,36.64,35.3,8,レイクラシック
6,,12,グランマズドリーム,牝,3,16,44.3, ,101,8,55,,*,古川吉洋,(美),田中勝春,シルバーステート,Storm Cat,,ニアークティック系,4,26,2東2,3,未勝利・牝,ダ,1400,稍,,石橋,55,,9,24.1,8,1.4,2,,,2,2,36.83,38.3,11,ケイツープラ
7,,13,ドルマバフチェ,牝,3,13,34.5, ,97,11,54,☆,*,長浜鴻緒,(美),千葉直人,Palace Pier,Smart Strike,,ネイティヴダンサー系,4,12,1福2,7,未勝利・牝,ダ,1700,良,,丸田,55,,8,46.1,8,1.3,14,14,14,9,10,38.29,38.8,5,エアトベーレ
7,,14,メイショウローゼ,牝,3,4,8.5, ,103,6,55,,*,吉田隼人,(栗),本田優,ロジャーバローズ,タニノギムレット,,ロイヤルチャージャー系,5,10,3京6,2,未勝利,芝,1600,良,,田山,53,△,7,18.9,7,0.5,16,,,11,10,35.82,33.9,3,パーシャングレー
8,,15,ギルランダ,牝,3,2,6.3, ,111,2,55,,*,横山琉人,(美),中舘英二,サトノクラウン,ネオユニヴァース,,ロイヤルチャージャー系,4,26,1福6,9,未勝利,芝,1800,良,,舟山,53,△,7,20.8,2,0.2,6,3,3,3,2,35.85,35.3,11,クシマトゥルー
8,,16,ベネディクション,牝,3,9,17.1, ,100,9,53,◇,*,古川奈穂,(栗),矢作芳人,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,2,3京3,2,未勝利・牝,芝,1600,稍,,菱田,55,,7,12.7,12,0.7,2,,,5,5,35.94,34.8,11,カモメガトンダ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010308,2026.6.20,土,函館,1函3,8,,1勝,ダート,1000,,2,良(暫定),曇(暫定),12,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フクシマコウヨウ,牝,4,10,35.5, ,88,11,56,,*,岩田康誠,(美),小島茂之,アドマイヤマーズ,Van Nistelrooy,,ニアークティック系,5,30,2東B,10,１勝ｸﾗｽ,ダ,1600,良,,遠藤,53,▲,14,243.1,15,3.2,16,,,6,6,36.42,40.2,15,スモーキーゴッド
2,,2,エムフォー,牡,3,2,3.1, ,88,11,52,▲,*,小林美駒,(栗),石坂公一,フォーウィールドライブ,バトルプラン,,ネイティヴダンサー系,3,7,1阪5,10,１勝ｸﾗｽ*,ダ,1200,稍,,鮫島,57,,7,12.2,12,5.4,7,,,12,12,35.9,41.2,12,メイショウバルク
3,,3,セイルロケット,牡,4,7,14.5, ,93,7,58,,*,小沢大仁,(栗),橋口慎介,スワーヴリチャード,キンシャサノキセキ,,ロイヤルチャージャー系,3,7,1阪5,6,１勝ｸﾗｽ,ダ,1200,稍,,鮫島,58,,12,57,16,2.2,10,,,2,2,35.2,39,16,サンマルノヴェル
4,,4,キャンドルマス,牡,5,5,12.4, ,108,1,58,,*,北村友一,(栗),小崎憲,パイロ,アドマイヤムーン,ナスルーラ系,ネイティヴダンサー系,6,13,1函1,12,１勝ｸﾗｽ,ダ,1000,稍,,小崎,58,,4,10.2,4,1.2,3,,,9,9,36.3,34.8,3,デアプリームス
5,,5,ムーンブランシュ,牝,3,4,11.8, ,107,2,53,,*,古川吉洋,(美),牧光二,ドレフォン,Paynter,,,6,14,1函2,18,１勝ｸﾗｽ・牝,ダ,1000,良,,富田,53,,5,8.1,6,0.6,4,,,6,5,34.95,35.4,5,ヒットミー
5,,6,グッバイウェーブ,牝,4,8,17.5, ,102,3,56,,,横山琉人,(美),中川公成,ミスターメロディ,ディープインパクト,,ロイヤルチャージャー系,5,17,1新6,4,飛竜特別･1勝,芝,1000,良,,横山,56,,9,41,8,0.4,6,,,,11,35.1,32.3,1,ラヴェンデル
6,,7,クイーンレグナント,牝,3,6,13, ,92,9,53,,*,横山和生,(美),嘉藤貴行,タワーオブロンドン,ダノンシャンティ,,ロイヤルチャージャー系,5,23,1新7,9,はやぶさ･1勝,芝,1000,稍,,杉原,55,,10,66,13,1.1,3,,,,13,34.8,33.9,10,カレンデュラ
6,,8,カップッチョ,牡,9,11,64, ,90,10,55,▲,*,遠藤汰月,(美),佐藤吉勝,ジョーカプチーノ,ウイニングチケット,ロイヤルチャージャー系,ナスルーラ系,2,15,1小8,3,１勝ｸﾗｽ,ダ,1000,稍,,黛弘,58,,14,187.5,12,3,11,,,12,11,36.75,35.6,9,ハヤテノツバサ
7,,9,タイセイブルーム,牡,3,3,9.3, ,96,6,54,☆,*,長浜鴻緒,(美),古賀慎明,マテラスカイ,ディープインパクト,,ロイヤルチャージャー系,5,24,2東A,3,１勝ｸﾗｽ*,ダ,1400,稍,,北村,57,,11,104.1,7,1,3,,,3,3,35.93,37.6,7,ヘリテージブルーム
7,,10,クロナ,牡,3,1,2.9,>,100,5,53,△,*,舟山瑠泉,(栗),高橋亮,スワーヴリチャード,Exchange Rate,,ニアークティック系,6,13,1函1,8,未勝利,ダ,1000,稍,,小沢,57,,4,8.7,1,-0.1,4,,,2,2,34.35,34.9,1,(イングラム)
8,,11,ワイルドゴーア,牡,4,9,18.1, ,101,4,55,▲,*,石田拓郎,(美),加藤士津,タワーオブロンドン,オルフェーヴル,,,5,2,1新1,49,１勝ｸﾗｽ,芝,1000,稍,,上里,55,▲,7,15.8,12,1.9,9,,,,7,34.35,35.1,12,レジーナローズ
8,,12,サイコウダネ,牡,5,12,64, ,93,7,54,★,*,河原田菜,(美),天間昭一,タリスマニック,キングズベスト,,ネイティヴダンサー系,5,24,1新8,3,二王子特･1勝,芝,1800,稍,,江田,58,,12,125.7,13,2.1,14,,,3,3,37,35.9,13,マイネルアレス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010309,2026.6.20,土,函館,1函3,9,下北半島特別,1勝,芝,1200,A,2,良(暫定),曇(暫定),16,14:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウハッケイ,牝,3,6,8.9,+,114,4,53,,*,浜中俊,(栗),本田優,ダイワメジャー,シニスターミニスター,ロイヤルチャージャー系,ナスルーラ系,3,14,2中5,4,アネモネ(L),芝,1600,良,,横山,55,,10,20.8,7,0.9,5,,13,12,12,35.28,34.8,3,ディアダイヤモンド
2,,2,デルマリシリ,牝,3,1,3.2, ,132,1,53,,*,北村友一,(栗),田中克典,ビッグアーサー,エイシンフラッシュ,,,4,11,2阪5,7,１勝ｸﾗｽ*,芝,1200,稍,,坂井,55,,2,3.2,2,0,4,,,2,2,34.3,34.1,5,デアヴェローチェ
3,,3,フレンドモナコ,牡,3,11,131.3, ,91,9,55,,,遠藤汰月,(美),加藤和宏,ビーチパトロール,アグネスデジタル,,ネイティヴダンサー系,6,14,1函2,6,１勝ｸﾗｽ,芝,1200,良,,遠藤,52,▲,11,88.2,9,0.8,6,,,7,6,34.3,34.2,8,シーグルロス
4,,4,コモンスナイプ,牡,4,9,41.6, ,93,6,58,,*,横山琉人,(栗),藤岡健一,Too Darn Hot,Dark Angel,,,8,30,2札3,4,１勝ｸﾗｽ,芝,1200,稍,,舟山,53,▲,12,45,14,2.6,6,,,4,5,35.1,37.7,15,ムチャスグラシアス
5,,5,プルヴォワール,牝,3,2,4.6,+,92,7,53,,*,丹内祐次,(美),竹内正洋,Dabirsim,Green Tune,,ニアークティック系,3,21,1名3,3,ファルコG3,芝,1400,良,,長岡,55,,17,422,16,1.5,15,,,7,7,34.88,34.8,14,ダイヤモンドノット
5,,6,プリンセスモコ,牝,3,3,5.5, ,127,2,53,,,佐々木大,(栗),藤原英昭,Charlatan,Candy Ride,,ネイティヴダンサー系,6,14,1函2,12,１勝ｸﾗｽ,芝,1200,良,,佐々,53,,1,1.8,3,0.2,1,,,3,3,34,33.9,3,シーグルロス
6,,7,ウォーターサグラダ,牡,3,4,5.7, ,92,7,55,,*,武豊,(栗),武幸四郎,シルバーステート,キングヘイロー,,ニアークティック系,5,24,3京A,11,１勝ｸﾗｽ*,芝,1200,良,,菱田,57,,4,8.1,9,0.8,7,,,8,8,34.8,33.9,6,モンサンゴールデン
6,,8,マイオウンウェイ,セ,3,8,34.7, ,85,10,55,,*,小沢大仁,(栗),高野友和,キズナ,ジャスタウェイ,,,1,18,1京7,5,１勝ｸﾗｽ*,ダ,1200,良,,鮫島,57,,9,66.1,10,3.9,6,,,7,9,36,40.6,10,ラブルラウザー
7,,9,スミッコディスコ,牡,3,5,6.4, ,123,3,55,,,横山和生,(美),鈴木慎太,ダノンプレミアム,Into Mischief,,,5,2,2東3,10,１勝ｸﾗｽ*,芝,1400,良,,横山,57,,5,11.1,2,0,1,,,2,2,36,33.2,5,フェルミアーク
7,,10,トーアサジタリウス,牡,3,10,101.8, ,0,,55,,*,古川吉洋,[地],佐々木国,ドリームバレンチノ,タイキシャトル,,ロイヤルチャージャー系,4,30,門別,3,北斗盃,ダ,1600,良,,宮内,57,,7,,11,3.1,,4,4,4,8,,----,,ゴッドバロック
8,,11,ロンドンオービタル,牝,3,7,31.9, ,110,5,53,,*,横山武史,(美),岩戸孝樹,タワーオブロンドン,ディープインパクト,,ロイヤルチャージャー系,4,25,1福5,6,雪うさぎ･1勝,芝,1200,良,,横山,55,,9,26.8,4,0.4,2,,,9,8,33.8,34.4,2,ロジケープ
8,,12,アヤサンジョリーン,牝,3,12,131.3, ,0,,53,,,落合玄太,[地],五十嵐冬,ノーブルミッション,ダイワメジャー,,ロイヤルチャージャー系,5,14,門別,5,フロイ,ダ,1200,良,,落合,55,,6,,4,2.1,,,,9,5,,----,,トリップス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010310,2026.6.20,土,函館,1函3,10,駒ケ岳特別,1勝,芝,2600,A,6,良(暫定),曇(暫定),16,14:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,シャインバオバブ,牡,4,7,23.7, ,94,6,58,,,古川吉洋,(栗),本田優,シルバーステート,ルーラーシップ,,ネイティヴダンサー系,6,13,1函1,3,奥尻特別･1勝,芝,2000,稍,,古川,58,,6,24.6,9,0.7,10,11,11,10,10,36.39,35.6,5,ウェイクフィールド
2,,2,ローレルオーブ,牡,4,3,5.2, ,118,1,58,,,斎藤新,(栗),杉山佳明,ウインブライト,アフリート,,ネイティヴダンサー系,4,12,1福2,8,燧ヶ岳特･1勝,芝,2600,良,,斎藤,58,,3,5,3,0.3,1,6,6,3,2,37.23,36.2,5,ビップチェイス
3,,3,アスクファイアモア,牡,3,5,6.3,>,104,4,54,,*,古川奈穂,(栗),矢作芳人,ブリックスアンドモルタル,Ghostzapper,,ニアークティック系,4,11,1福1,2,未勝利,芝,2600,良,,富田,57,,4,10.3,1,-0.1,5,12,12,3,2,37.35,35.8,1,(フォーチュンローズ)
4,,4,ゴールデンパゴーダ,牝,3,2,5, ,93,7,52,,*,佐々木大,(美),上原佑紀,バゴ,ステイゴールド,ナスルーラ系,ロイヤルチャージャー系,3,15,1阪8,3,ゆきやな･1勝,芝,2400,良,,鮫島,55,,4,6.7,6,0.6,3,3,3,4,4,36.97,36.2,5,シャドウマスター
5,,5,ペリプルス,牡,6,6,6.8, ,97,5,58,,*,横山琉人,(美),佐藤吉勝,ゴールドシップ,コンデュイット,,ナスルーラ系,2,28,1小B,2,脊振山特･1勝,芝,2600,稍,,武藤,58,,16,215.3,6,1.4,14,9,9,10,10,37.71,37.1,6,バースライト
6,,6,バズアップビート,セ,4,1,3, ,117,2,58,,*,武豊,(栗),武幸四郎,エピファネイア,ルーラーシップ,,ネイティヴダンサー系,5,17,2東8,12,１勝ｸﾗｽ,芝,1800,良,,西村,58,,3,5.4,4,0.4,2,,3,3,3,37.15,33.6,10,ディープキング
7,,7,サイモンイロハニー,牝,4,8,29.2, ,83,8,56,,*,小沢大仁,(栗),谷潔,ゴールドシップ,ダノンシャンティ,,ロイヤルチャージャー系,2,8,1小6,3,１勝ｸﾗｽ・若,芝,1800,良,,橋木,52,▲,16,118.8,13,1.3,12,15,15,13,13,36.55,36.2,7,エアビッグマム
8,B,8,マイネルゼウス,牡,4,4,6.2, ,114,3,58,,*,丹内祐次,(美),奥村武,ダノンバラード,オルフェーヴル,,,4,26,1福6,8,飯盛山特･1勝,芝,2000,良,B,幸英,58,,5,6.8,4,0.4,7,3,3,2,1,35.87,35.6,8,アリスメティーク
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010311,2026.6.20,土,函館,1函3,11,ＳＴＶ杯,2勝,芝,1200,A,2,良(暫定),曇(暫定),16,15:20,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,キープサインオン,牡,4,13,37.7, ,100,9,58,,*,岩田康誠,(美),加藤征弘,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,11,9,5東2,8,２勝ｸﾗｽ,芝,1400,良,B,鮫島,57,,10,55.5,16,1.4,6,,,3,3,36.08,34.7,17,タイセイカレント
1,,2,バンブルビー,牡,4,5,9.8, ,106,6,58,,*,石田拓郎,(美),浅利英明,ウインブライト,タイキシャトル,,ロイヤルチャージャー系,5,23,2東9,6,高尾特別･2勝,芝,1400,良,,津村,58,,7,23.9,8,0.4,3,,,3,4,36.15,33.5,10,シャイフ
2,,3,ピコアーガイル,牡,5,9,18, ,101,7,58,,*,横山和生,(美),伊藤大士,Justify,Lonhro,,ロイヤルチャージャー系,3,8,2中4,13,２勝ｸﾗｽ,芝,1200,良,,佐々,58,,3,6.7,16,0.7,10,,,1,1,33.8,35.6,16,ポッドロワール
2,B,4,マジカルフェアリー,牝,4,8,16.5, ,96,12,56,,*,佐々木大,(栗),寺島良,サートゥルナーリア,ヘニーヒューズ,,,5,3,3京4,3,御池特別･2勝,芝,1200,良,B,岩田,56,,6,12.2,14,0.8,3,,,4,3,34.4,34.2,15,アタリダイキチ
3,,5,スイミーユニバンス,牝,6,11,31.7, ,87,16,56,,*,小林美駒,(栗),平田修,ドゥラメンテ,Aldebaran,,ネイティヴダンサー系,3,28,1名5,4,フィリピ･2勝,芝,1400,良,,永島,56,,9,23.6,16,1.2,14,,,16,16,36.23,33.9,5,ノクナレア
3,B,6,レザンノワール,牡,5,6,12.4, ,115,3,58,,,丹内祐次,(美),伊藤圭三,シルバーステート,スペシャルウィーク,,ロイヤルチャージャー系,3,8,2中4,7,２勝ｸﾗｽ,芝,1200,良,B,丹内,58,,7,11.3,4,0.1,6,,,3,3,34,34.8,11,ポッドロワール
4,,7,ニシノラヴァンダ,牝,4,10,28, ,96,12,56,,*,横山琉人,(美),奥平雅士,サトノアラジン,Sidney's Candy,,,2,15,1小8,7,大濠特Ｈ･2勝,芝,1200,稍,,野中,54,,13,31.9,14,1.3,18,,,6,6,34.2,35.9,13,メイショウセイロウ
4,B,8,フードマン,牡,4,4,6.8, ,120,2,58,,*,横山武史,(栗),小栗実,Kingman,Dark Angel,,,6,14,1函2,11,函館日刊･2勝,芝,1200,良,B,鮫島,58,,4,8.8,2,0.1,4,,,6,4,33.9,34.4,6,マーブルパレス
5,B,9,スムースベルベット,牝,6,15,55.5, ,98,11,56,,*,長浜鴻緒,(美),手塚貴徳,ディスクリートキャット,サウスヴィグラス,,ネイティヴダンサー系,5,3,2東4,2,２勝ｸﾗｽ,ダ,1300,稍,B,柴田,56,,11,63.6,8,1.1,12,,,4,4,35.4,37.2,12,エイプリルインパリ
5,,10,アンジュプロミス,牝,3,3,6.7,+,107,5,53,,,古川奈穂,(栗),矢作芳人,ドレフォン,スズカマンボ,,ロイヤルチャージャー系,5,30,3京B,14,葵ＳG3,芝,1200,良,,古川,55,,7,16.7,12,0.9,7,,,3,4,34,34.5,13,デアヴェローチェ
6,,11,ビーコング,牡,5,14,44.6, ,96,12,58,,*,池添謙一,(美),小手川準,タリスマニック,ブラックタイド,,ロイヤルチャージャー系,5,30,2東B,8,富嶽賞･2勝,ダ,1400,良,,横山,58,,12,62.9,8,1,12,,,5,5,36.53,36.8,13,サンドブラスト
6,,12,モンサンゴールデン,牡,3,2,6.5,>,101,7,55,,*,柴田裕一,(栗),中竹和也,シルバーステート,Bertolini,,ニアークティック系,5,24,3京A,5,１勝ｸﾗｽ*,芝,1200,良,,鮫島,57,,6,11,1,-0.2,2,,,5,6,34.5,33.4,1,(マイケルバローズ)
7,,13,ブルーサンセット,牝,4,16,75.9, ,96,12,56,,*,北村友一,(栗),奥村豊,アドマイヤマーズ,キングカメハメハ,,ネイティヴダンサー系,2,15,1小8,8,大濠特Ｈ･2勝,芝,1200,稍,,亀田,53,,10,30.6,17,1.9,14,,,6,6,34.2,36.5,15,メイショウセイロウ
7,,14,トウカイエルデ,牡,5,7,13.7, ,114,4,58,,*,斎藤新,(栗),茶木太樹,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,3,14,1阪7,4,讃岐特別･2勝,芝,1200,良,,西村,58,,2,5.5,6,0.5,4,,,10,8,35.1,33.6,5,ソングオブライフ
8,,15,モズアンタレス,牝,6,12,34.2, ,99,10,56,,*,吉田隼人,(栗),飯田祐史,グランプリボス,クロフネ,,ニアークティック系,5,3,3京4,2,御池特別･2勝,芝,1200,良,,北村,56,,9,27.9,10,0.5,11,,,14,14,35.5,32.8,2,アタリダイキチ
8,,16,ラパンチュール,牝,4,1,3.9, ,121,1,56,,*,武豊,(美),蛯名正義,タワーオブロンドン,スピルバーグ,,,11,9,5東2,18,２勝ｸﾗｽ,芝,1400,良,,ルメ,55,,1,2.8,4,0.1,2,,,6,6,36.23,33.2,4,タイセイカレント
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026062002010312,2026.6.20,土,函館,1函3,12,,1勝,ダート,1700,,4,良(暫定),曇(暫定),14,16:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,コムルヴァン,牝,5,10,54.9, ,86,10,56,,*,原田和真,(美),伊坂重信,ブリックスアンドモルタル,ワイルドラッシュ,,ニアークティック系,6,13,1函1,19,１勝ｸﾗｽ,ダ,1000,稍,,丹内,56,,11,148.6,11,2.4,12,,,12,12,37.95,34.9,5,デアプリームス
2,,2,ブレイジングスター,牡,4,9,53.6, ,98,9,55,▲,,和田陽希,(栗),高橋康之,モーニン,Symboli Kris S,,ロイヤルチャージャー系,4,19,1福4,7,１勝ｸﾗｽ,ダ,1700,良,,和田,55,▲,7,9.7,13,2.2,5,11,11,13,11,37.69,38.2,8,ジェシーテソーロ
3,B,3,マーベリックシチー,牡,5,5,21.1, ,109,2,58,,*,国分恭介,(栗),岡田稲男,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,4,19,1福4,8,１勝ｸﾗｽ,ダ,1700,良,B,吉田,58,,3,5.5,5,0.8,1,7,7,7,6,37.2,37.7,3,ジェシーテソーロ
4,,4,ディナン,牡,4,1,1.4, ,0,,56,△,*,舟山瑠泉,(栗),杉山佳明,ナダル,キングカメハメハ,,ネイティヴダンサー系,4,15,園田,連,Ｃ２一,ダ,1400,稍,,下原,58,,1,,1,-1.5,,1,1,1,1,,----,,(エートルドゥエ)
5,,5,リュウカルネ,牡,3,4,14.3, ,103,7,55,,,横山武史,(美),伊藤圭三,ドレフォン,アドマイヤムーン,,ネイティヴダンサー系,5,23,2東9,38,１勝ｸﾗｽ*,ダ,1600,重,,横山,57,,2,2.8,14,3.8,11,,,6,7,37.14,38.3,14,ファイアマン
6,,6,ノリノドラゴン,牡,3,7,22.5,>,105,6,55,,,吉田隼人,(栗),荒川義之,ホッコータルマエ,ストロングリターン,,,5,10,1新4,3,未勝利,ダ,1800,良,,吉田,57,,2,4.6,1,-0.1,1,2,2,2,2,38.15,38.3,2,(アイビーチーキー)
6,,7,ゴールドブレイズ,牡,3,3,9.1, ,109,2,54,☆,,長浜鴻緒,(美),浅利英明,ゴールドドリーム,ロードカナロア,,,4,12,3中6,6,１勝ｸﾗｽ*,ダ,1800,良,,長浜,55,△,6,15.2,3,0.2,11,3,3,4,3,37.2,38.8,3,ストロングエース
7,B,8,カージオイド,牡,4,8,34.5, ,103,7,58,,*,丹内祐次,(美),黒岩陽一,サトノダイヤモンド,Sea The Stars,,ニアークティック系,3,29,3中2,3,１勝ｸﾗｽ,ダ,1800,稍,B,長浜,56,△,6,11.5,9,1.4,9,4,3,7,7,37.55,40.1,9,フェスタリア
7,B,9,ブライトビギニング,牡,4,6,22.1, ,109,2,58,,,佐々木大,(美),室井潔,ニューイヤーズデイ,ワイルドラッシュ,,ニアークティック系,5,23,2東9,3,１勝ｸﾗｽ,ダ,1400,稍,B,佐々,58,,6,11,5,0.5,6,,,3,3,37.05,35.8,8,エムティエスターテ
8,,10,エンダードラゴン,牡,4,2,5.5, ,112,1,58,,,武豊,(栗),友道康夫,リアルスティール,Vindication,,ナスルーラ系,4,11,2阪5,4,１勝ｸﾗｽ,ダ,1400,重,,武豊,58,,4,7.8,5,0.5,2,,,9,9,36.3,36.1,2,モズケイスター
8,,11,ラッキーヤース,牡,5,11,66, ,106,5,55,▲,,小林美駒,(美),鈴木伸尋,シュヴァルグラン,キンシャサノキセキ,,ロイヤルチャージャー系,5,30,2東B,5,１勝ｸﾗｽ,ダ,1600,良,,小林,55,▲,8,47,6,1.1,9,,,15,14,37.26,36.7,2,スモーキーゴッド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
