レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010501,2026.4.25,土,福島,1福5,1,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,09:45,牝,馬齢,３歳
8,B,15,トレセデオロ,牡,3,3,6.7, ,100,5,57,,*,富田暁,(栗),清水久詞,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,2,10,2京4,2,未勝利,芝,2400,良,B,荻野,57.0,,5,19.5,14,3.6,5,2,2,2,2,36.80,40.8,15,パウンドフォーワン
8,,16,レイアン,牝,3,16,71.6, , 91,12,52,▲,,和田陽希,(栗),笹田和秀,サートゥルナーリア,Siyouni,,ニアークティック系,4,4,2阪3,初,未勝利,芝,1800,良,,和田,52.0,▲,16,290.0,13,2.3,17,,,11,12,37.45,35.0,12,ラヴィニール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010506,2026.4.25,土,福島,1福5,6,,未勝利,ダート,1700,,4,良(暫定),晴(暫定),15,12:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ジェネチェン,牝,3,15,51.2, , 96,9,55,,*,松本大輝,(栗),角田晃一,サトノダイヤモンド,Posse,,ニアークティック系,3,11,名古,15,名古屋,ダ,1500,良,,菱田,55.0,,2,,7,2.5,,2,2,2,4,,----,,イルダメリーノ
2,,2,オンザ,牡,3,7,14.3, , 96,9,57,,,富田暁,(栗),高橋一哉,ミスターメロディ,デヒア,,ニアークティック系,4,4,2阪3,初,未勝利,ダ,1800,稍,,富田,57.0,,13,247.2,4,0.9,13,10,10,11,7,38.75,37.8,2,ゴンタ
2,,3,ストロングボーイ,牡,3,4,9.5, ,117,1,57,,*,西塚洸二,(栗),野中賢二,アスクピーターパン,シンボリクリスエス,,ロイヤルチャージャー系,3,28,2阪1,3,未勝利,ダ,1800,稍,,岩田,57.0,,2,3.6,2,2.3,2,8,8,3,3,37.85,39.9,5,ロードアマルフィ
3,,4,ガビーズメロディ,牡,3,5,11.7, ,101,8,55,◇,*,今村聖奈,(美),伊坂重信,ミスターメロディ,ステイゴールド,,ロイヤルチャージャー系,1,31,1東1,初,新馬,ダ,1400,良,,吉田,57.0,,8,38.7,8,1.5,8,,,10,11,38.93,37.3,4,ユキノグラス
3,B,5,トップオブザキング,牡,3,14,47.1, , 87,14,54,▲,*,上里直汰,(美),蛯名利弘,ワールドプレミア,ブライアンズタイム,,ロイヤルチャージャー系,2,7,1東3,2,未勝利,ダ,1600,良,,丸田,57.0,,15,294.9,13,2.9,8,,,16,14,38.16,38.8,11,フクシマブリルハム
4,,6,デルマカイモン,牡,3,9,17.3, ,111,3,54,▲,,遠藤汰月,(美),高柳瑞樹,エイシンフラッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,4,12,1福2,3,未勝利,ダ,1700,良,,遠藤,54.0,▲,5,23.2,5,1.7,8,3,3,3,3,36.60,40.3,7,イサチルシーキング
4,,7,ラクシオンデクラ,牡,3,11,24.2, , 94,11,57,,*,本田正重,(美),尾関知人,ブリックスアンドモルタル,ダイワメジャー,,ロイヤルチャージャー系,3,7,2中3,10,未勝利,芝,2200,稍,,舟山,54.0,▲,11,164.0,13,1.8,6,17,15,17,17,37.73,36.8,11,ウィロークリーク
5,,8,セブンワンダーズ,牡,3,1,3.9, ,106,7,57,,,斎藤新,(美),斎藤誠,キセキ,クロフネ,,ニアークティック系,3,14,2中5,3,未勝利,ダ,1800,良,,斎藤,57.0,,5,12.9,7,1.7,5,4,5,9,9,38.60,39.9,6,エイシンニラク
5,B,9,アデルフィー,牡,3,8,15.0, ,111,3,57,,,吉田隼人,(美),金成貴史,モーニン,ミスキャスト,,ロイヤルチャージャー系,4,12,1福2,3,未勝利,ダ,1700,良,,吉田,57.0,,4,10.0,4,1.6,3,7,6,6,6,37.04,39.4,2,イサチルシーキング
6,,10,ゴールドバローズ,牡,3,2,4.8, ,110,5,57,,*,荻野極,(栗),渡辺薫彦,ゴールドドリーム,"Yes It's True",,ナスルーラ系,2,28,1阪3,2,未勝利,ダ,1800,良,,田口,57.0,,3,5.0,7,1.3,3,1,1,1,1,38.45,40.1,9,テーオーカイザー
6,,11,アリアベルデ,牝,3,6,13.5, , 89,13,55,,*,横山琉人,(栗),清水久詞,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,3,7,1阪5,21,未勝利,芝,1600,良,,西村,55.0,,10,44.9,18,4.5,5,,,11,16,36.90,37.3,18,レザベーション
7,,12,プレヒティヒ,牝,3,13,32.5, , 91,12,52,▲,,石田拓郎,(美),伊藤圭三,ダノンプレミアム,ゼンノロブロイ,,ロイヤルチャージャー系,2,28,1小B,16,未勝利,芝,1200,稍,,石田,52.0,▲,18,193.1,10,0.7,13,,,8,7,34.70,35.9,10,ダブルチャレンジ
7,B,13,ユニゾン,牡,3,10,17.3, ,114,2,57,,*,丹内祐次,(美),菊川正達,サンダースノー,"Flower Alley",,ネイティヴダンサー系,3,4,川崎,11,マーチ,ダ,1500,不,,佐々,56.0,,1,,4,0.9,,7,7,6,5,,----,,ワンモメンタム
8,,14,シンエンドーツダ,牡,3,3,7.5, ,109,6,57,,,菊沢一樹,(美),萱野浩二,イスラボニータ,タートルボウル,,ニアークティック系,4,11,1福1,4,未勝利,ダ,1700,良,,菊沢,57.0,,4,10.8,4,0.7,4,6,7,7,6,37.47,37.9,2,シューティングガイ
8,,15,マイネルカイザー,牡,3,12,30.8, , 82,15,57,,*,小崎綾也,(栗),宮徹,ダノンキングリー,"Johan Cruyff",,ニアークティック系,3,7,1阪5,21,未勝利,芝,1600,良,,森田,54.0,▲,18,447.1,17,2.8,18,,,18,18,37.44,34.7,6,レザベーション
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010507,2026.4.25,土,福島,1福5,7,,1勝,芝,1200,B,2,良(暫定),晴(暫定),16,13:05,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,グランテレーズ,牝,5,1,4.6, ,119,1,56,,,小沢大仁,(栗),渡辺薫彦,シュヴァルグラン,エリシオ,,ニアークティック系,4,11,1福1,9,１勝ｸﾗｽ・牝,芝,1200,良,,小沢,56.0,,6,9.0,2,0.0,4,,,3,2,34.10,34.2,8,ライツユーアップ
2,,2,ホリーアン,牝,4,9,18.0, , 87,12,54,△,*,鷲頭虎太,(美),萱野浩二,ゴールドアクター,キングヘイロー,,ニアークティック系,4,18,1福3,8,１勝ｸﾗｽ,芝,1200,良,,石田,53.0,▲,15,156.9,12,1.1,15,,,13,13,34.70,34.0,2,ウィンストン
3,,3,キョラムン,牝,4,2,5.1, ,118,2,52,★,*,河原田菜,(栗),石橋守,カレンブラックヒル,タイキシャトル,,ロイヤルチャージャー系,2,22,1小A,3,１勝ｸﾗｽ・牝,芝,1200,良,,森田,53.0,▲,2,5.6,6,0.4,8,,,7,9,33.70,34.5,7,アサクサグレース
4,,4,トリプルバレル,牡,4,10,22.5, , 95,10,58,,*,松本大輝,(栗),藤野健太,ロゴタイプ,エンパイアメーカー,,ネイティヴダンサー系,3,14,1名1,4,１勝ｸﾗｽ,芝,1600,良,,小林,55.0,▲,15,112.9,8,0.7,15,,2,2,2,35.46,35.1,14,スナークピカソ
5,,5,クリノゴッホ,セ,6,12,48.3, , 88,11,55,▲,*,大久保友,(美),岩戸孝樹,マツリダゴッホ,Lawman,ロイヤルチャージャー系,ニアークティック系,4,19,1福4,8,須賀川特･1勝,芝,1200,良,,大野,58.0,,14,173.8,13,0.9,13,,,7,8,34.10,34.5,14,シャイフ
5,,6,カーヌスティ,牡,4,4,6.4, ,115,4,56,△,*,舟山瑠泉,(美),大和田成,ロードカナロア,グラスワンダー,,ロイヤルチャージャー系,3,8,2中4,4,１勝ｸﾗｽ,ダ,1200,稍,,ルメ,58.0,,2,4.4,3,0.7,1,,,3,3,33.70,37.9,3,マクミランテソーロ
6,,7,アーサーズウェイン,牝,4,7,12.6, ,106,6,56,,,横山琉人,(栗),高橋一哉,ビッグアーサー,アグネスタキオン,,ロイヤルチャージャー系,2,28,1小B,4,１勝ｸﾗｽ,芝,1200,稍,,横山,56.0,,5,8.9,12,0.4,5,,,8,6,35.60,34.8,7,スネーフリンガ
6,,8,クレセントウイング,セ,6,3,6.4, ,109,5,55,▲,*,小林美駒,(美),高橋文雅,ロードカナロア,アドマイヤムーン,,ネイティヴダンサー系,2,21,1小9,13,１勝ｸﾗｽ,芝,1200,良,,西塚,58.0,,8,17.9,7,0.4,1,,,17,17,34.70,33.8,1,ベルビースタローン
7,,9,ハッピーサプライズ,牡,5,11,23.1, , 96,9,58,,*,西塚洸二,(美),佐藤吉勝,レッドファルクス,クロフネ,,ニアークティック系,4,12,1福2,17,１勝ｸﾗｽ,芝,1200,良,,石田,55.0,▲,13,40.6,8,0.7,8,,,6,6,34.40,34.6,10,サディーク
7,B,10,バーケンティン,牡,5,5,8.1, ,101,8,55,▲,*,和田陽希,(栗),平田修,ロードカナロア,Dansili,,ニアークティック系,2,28,1小B,2,１勝ｸﾗｽ,ダ,1000,不,B,富田,58.0,,5,7.5,8,0.9,1,,,5,5,34.65,35.6,7,ミキノバカラ
8,,11,ミエノブラボー,牝,5,6,10.7, ,106,6,53,▲,*,石田拓郎,(美),田中勝春,リオンディーズ,Rossini,,ネイティヴダンサー系,3,22,1名4,3,１勝ｸﾗｽ,芝,1400,良,,丸山,56.0,,6,15.3,9,0.7,4,,,4,3,34.43,35.1,14,チムグクル
8,,12,セイプリーズ,牝,4,8,13.8, ,118,2,53,▲,*,上里直汰,(栗),宮徹,ダイワメジャー,"More Than Ready",ロイヤルチャージャー系,ロイヤルチャージャー系,4,11,1福1,7,１勝ｸﾗｽ・牝,芝,1200,良,,古川,56.0,,3,6.5,3,0.1,2,,,4,4,34.20,34.2,8,ライツユーアップ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010508,2026.4.25,土,福島,1福5,8,,1勝,ダート,1700,,4,良(暫定),晴(暫定),15,13:35,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,タキノボリ,牡,4,12,26.5, ,103,9,58,,*,菊沢一樹,(美),勢司和浩,ルヴァンスレーヴ,アグネスデジタル,,ネイティヴダンサー系,1,4,1中1,4,１勝ｸﾗｽ,ダ,1800,稍,,戸崎,57.0,,6,14.5,11,2.4,9,8,6,5,5,37.45,41.3,11,バタール
2,,2,ルシャルムール,セ,4,1,3.9, ,128,1,58,,*,丹内祐次,(美),萩原清,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,4,11,3中5,20,１勝ｸﾗｽ,ダ,1800,稍,,原優,58.0,,1,2.3,2,0.1,1,8,8,7,8,37.45,37.7,1,マリンバンカー
2,,3,ウィズマスタング,牡,4,2,8.0, ,106,6,58,,*,石川裕紀,(栗),西園翔太,レイデオロ,"Candy Ride",,ネイティヴダンサー系,3,1,1小C,2,１勝ｸﾗｽ,ダ,1700,稍,,国分,57.0,,4,11.1,8,1.3,5,7,7,7,7,37.04,37.9,6,セボンサデッセ
3,,4,マテンロウカナロア,牡,4,7,11.4, ,127,2,58,,,松本大輝,(栗),野中賢二,ロードカナロア,"Roi Normand",,ネイティヴダンサー系,4,12,1福2,7,１勝ｸﾗｽ,ダ,1700,良,,松本,58.0,,1,2.5,2,0.1,4,2,2,2,2,37.20,38.5,6,レイザリオ
3,B,5,トクシージェネラル,牡,5,3,8.3, ,103,9,58,,*,横山琉人,(美),辻哲英,"Omaha Beach","Smart Strike",,ネイティヴダンサー系,2,15,1小8,2,１勝ｸﾗｽ,ダ,1700,稍,B,石田,55.0,▲,8,19.4,9,1.7,13,1,1,1,1,36.65,40.9,11,マーウォルス
4,,6,タニセンドリーム,牡,5,14,34.1, ,106,6,58,,*,本田正重,(美),加藤士津,マジェスティックウォリアー,ハーツクライ,,ロイヤルチャージャー系,12,21,5中6,4,１勝ｸﾗｽ,ダ,1800,重,,木幡,58.0,,2,6.7,12,1.2,6,13,13,11,10,37.25,38.0,8,コンティオ
4,B,7,ハヤブサオヒメサマ,牝,4,13,34.1, , 98,12,56,,,吉田隼人,(栗),渡辺薫彦,ロードカナロア,アグネスタキオン,,ロイヤルチャージャー系,3,15,1名2,9,１勝ｸﾗｽ・牝,ダ,1400,良,B,吉田,56.0,,10,32.8,9,1.6,14,,,10,10,36.38,37.0,9,アクアマリーナ
5,,8,ロジルーラー,牡,5,4,8.9, , 95,13,58,,*,丸山元気,(美),稲垣幸雄,ルーラーシップ,サンデーサイレンス,ネイティヴダンサー系,ロイヤルチャージャー系,4,4,3中3,12,１勝ｸﾗｽ,ダ,1800,重,,松岡,58.0,,9,33.7,9,2.7,9,3,3,3,3,38.30,39.6,10,ロードソルスティス
5,B,9,ヴェラグエリエロ,牡,6,9,17.0, ,102,11,55,▲,*,石田拓郎,(美),辻哲英,レッドファルクス,ワイルドラッシュ,,ニアークティック系,1,31,1東1,10,１勝ｸﾗｽ,ダ,2100,良,B,長浜,56.0,△,5,14.6,13,2.3,10,3,3,3,3,38.04,40.1,14,ダブルメッセージ
6,,10,ココデイック,牡,4,8,16.2, ,106,6,58,,,西塚洸二,(栗),藤岡健一,ゴールドドリーム,ロージズインメイ,,ロイヤルチャージャー系,3,28,1名5,2,ロイヤル･1勝,ダ,1900,稍,,西塚,58.0,,5,9.6,4,0.6,1,5,2,2,2,37.75,38.4,4,ディズレーリ
6,,11,シヴァールバーニ,牡,4,15,50.7,>, 77,15,58,,*,斎藤新,(栗),畑端省吾,サトノダイヤモンド,ブライアンズタイム,,ロイヤルチャージャー系,12,12,笠松,2,かとく,ダ,1400,良,,渡辺,57.0,,1,,1,-0.6,,9,9,3,2,,----,,(ロバストウォリアー)
7,,12,オウケンシルヴァー,牡,5,11,20.4, ,126,3,58,,,木幡育也,(美),松永康利,ニューイヤーズデイ,キャプテンスティーヴ,,その他のエクリプス系,4,19,1福4,2,１勝ｸﾗｽ,ダ,1700,良,,木幡,58.0,,2,5.1,2,0.0,2,2,2,1,1,36.44,38.3,10,ジェシーテソーロ
7,,13,ラッキーヤース,牡,5,6,9.5, ,111,5,55,▲,,小林美駒,(美),鈴木伸尋,シュヴァルグラン,キンシャサノキセキ,,ロイヤルチャージャー系,4,12,1福2,10,１勝ｸﾗｽ,ダ,1700,良,,小林,55.0,▲,7,17.9,4,0.4,8,13,13,12,10,37.91,37.5,1,レイザリオ
8,,14,チギリ,牝,4,5,9.1, ,119,4,54,△,,舟山瑠泉,(美),鹿戸雄一,レッドファルクス,フジキセキ,,ロイヤルチャージャー系,4,12,1福2,9,１勝ｸﾗｽ,ダ,1700,良,,舟山,54.0,△,2,6.1,3,0.3,7,15,15,9,6,37.69,37.8,2,レイザリオ
8,,15,ヒラボクヒーロー,牡,5,10,19.2, , 92,14,58,,*,黛弘人,(美),平岩大典,モーリス,ダンスインザダーク,,ロイヤルチャージャー系,4,12,1福2,56,１勝ｸﾗｽ・若,芝,2000,良,,遠藤,55.0,▲,13,117.4,14,1.9,13,1,1,1,2,35.79,37.3,14,コスモイシュタル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010509,2026.4.25,土,福島,1福5,9,雪うさぎ賞,1勝,芝,1200,B,2,良(暫定),晴(暫定),16,14:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マナボニート,牝,3,5,9.4, ,104,6,55,,*,富田暁,(栗),北出成人,グァンチャーレ,"Swiss Spirit",,,1,18,1京7,2,１勝ｸﾗｽ*,ダ,1200,良,,松若,55.0,,8,31.5,5,0.2,9,,,2,2,35.50,37.4,6,ラブルラウザー
1,,2,ロジケープ,牡,3,2,4.9, ,120,2,57,,,丹内祐次,(美),尾形和幸,ロジユニヴァース,ハーツクライ,,ロイヤルチャージャー系,3,15,2中6,3,１勝ｸﾗｽ*,芝,1200,良,,丹内,57.0,,1,2.3,3,0.4,3,,,2,2,33.00,34.7,10,ハイヤーマーク
2,,3,カシノリアーナ,牝,3,14,69.9,>, 94,13,55,,*,菅原隆一,(美),天間昭一,サトノクラウン,ダイワメジャー,,ロイヤルチャージャー系,1,31,1小3,14,未勝利・若,芝,1200,良,,橋木,52.0,▲,18,388.2,1,-0.0,14,,,8,5,34.30,34.2,5,(スッサンエア)
2,,4,ニシノセイドウ,牡,3,7,16.9, , 91,15,57,,*,菊沢一樹,(美),伊藤大士,リーチザクラウン,スクリーンヒーロー,ロイヤルチャージャー系,ロイヤルチャージャー系,3,8,2中4,3,１勝ｸﾗｽ*,芝,1600,良,,池添,57.0,,8,39.8,9,1.0,9,,3,2,2,35.22,35.8,11,ディールメーカー
3,,5,ナクソス,牡,3,13,66.6,>,105,5,57,,*,小崎綾也,(栗),井上智史,ビーチパトロール,ダイワメジャー,,ロイヤルチャージャー系,12,13,5阪3,4,未勝利*,芝,1200,良,,北村,56.0,,1,3.7,1,-0.1,3,,,3,3,34.50,34.6,4,(ジャスパーメルチェ)
3,,6,ジャスパールビー,牝,3,15,71.7, , 92,14,55,,*,松本大輝,(栗),森秀行,Leinster,"Pioneerof the Nile",,ネイティヴダンサー系,3,15,2中6,5,１勝ｸﾗｽ*,芝,1200,良,,笹川,55.0,,11,91.9,13,1.3,10,,,9,12,33.70,34.9,11,ハイヤーマーク
4,,7,ムーンリットアイル,牝,3,3,5.5,>,111,3,55,,,吉田隼人,(栗),武英智,ミッキーアイル,Nayef,,ネイティヴダンサー系,2,21,1小9,3,未勝利・牝,芝,1200,良,,吉田,55.0,,1,1.9,1,-0.1,4,,,3,2,34.00,34.8,4,(ダブルチャレンジ)
4,,8,クワイエットアイ,牡,3,9,21.0, , 99,9,57,,*,石川裕紀,(栗),中竹和也,"St Mark's Basilica","Deep Impact",,,2,8,1小6,29,かささぎ･1勝,芝,1200,良,,柴田,57.0,,9,19.5,15,3.0,11,,,2,2,34.20,38.0,15,クリエープキー
5,,9,ディヴァインスカイ,牡,3,11,30.0, , 98,10,57,,*,丸山元気,(美),田島俊明,マテラスカイ,サンデーサイレンス,,ロイヤルチャージャー系,2,14,1東5,9,１勝ｸﾗｽ*,芝,1400,良,,石川,57.0,,10,93.8,11,0.6,12,,,3,2,35.93,34.6,13,トラスコンガーデン
5,,10,メイショウテリオス,牡,3,12,32.1, , 97,11,57,,*,長岡禎仁,(栗),高橋亮,ミスターメロディ,メイショウサムソン,,ニアークティック系,1,18,1京7,11,１勝ｸﾗｽ*,ダ,1200,良,,吉村,57.0,,5,20.5,9,0.7,1,,,4,4,35.70,37.7,8,ラブルラウザー
6,,11,ロンドンオービタル,牝,3,8,17.3, , 97,11,55,,*,横山琉人,(美),岩戸孝樹,タワーオブロンドン,ディープインパクト,,ロイヤルチャージャー系,3,15,2中6,9,１勝ｸﾗｽ*,芝,1200,良,,横山,55.0,,5,15.4,11,1.0,2,,,10,11,33.90,34.4,6,ハイヤーマーク
6,,12,ウォーターデライト,牡,3,4,7.9,+,101,7,57,,*,亀田温心,(栗),高柳大輔,ロードカナロア,マンハッタンカフェ,,ロイヤルチャージャー系,2,28,1阪3,3,マーガレ(L),芝,1200,良,,吉村,57.0,,7,31.5,9,1.2,8,,,5,5,34.40,34.8,8,タマモイカロス
7,,13,フェーダーローター,牝,3,6,13.3, ,100,8,55,,,石神深道,(美),天間昭一,ベンバトル,ステイゴールド,,ロイヤルチャージャー系,4,5,3中4,3,１勝ｸﾗｽ*,芝,1200,重,,石神,52.0,▲,11,46.8,4,0.5,12,,,6,5,34.70,34.6,5,ガラベイヤ
7,,14,ハッピーラッキー,牡,3,1,4.2, ,122,1,57,,*,荻野極,(美),武市康男,ウインブライト,チチカステナンゴ,,ナスルーラ系,4,5,3中4,3,１勝ｸﾗｽ*,芝,1200,重,,田辺,57.0,,4,6.5,2,0.3,1,,,7,7,34.90,34.2,2,ガラベイヤ
8,,15,スルーザミル,牝,3,16,121.7, ,  0,,55,,,本田正重,[地],野口寛仁,タニノフランケル,マンハッタンカフェ,,ロイヤルチャージャー系,3,16,浦和,2,浦和８,ダ,800,稍,,本田,55.0,,3,,4,0.6,,,,8,7,,----,,クレイスアバンティ
8,,16,メローネ,牝,3,10,22.2,>,110,4,55,,*,斎藤新,(栗),西園翔太,ビッグアーサー,オルフェーヴル,,,3,29,1名6,4,未勝利,芝,1200,良,,松山,55.0,,2,4.0,1,-0.1,1,,,4,6,34.80,34.0,1,(ヤマニンフェイエル)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026042503010510,2026.4.25,土,福島,1福5,10,医王寺特別,2勝,芝,1200,B,2,良(暫定),晴(暫定),16,14:40,,定量,４上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フミサウンド,牡,6,15,40.5, , 99,10,58,,*,木幡初也,(美),鹿戸雄一,ジャスタウェイ,"Redoute's Choice",,ニアークティック系,2,15,1東6,11,２勝ｸﾗｽ,ダ,1400,良,,荻野,58.0,,9,42.7,12,1.4,16,,,5,4,36.83,37.0,14,クインズデネブ
1,,2,セイウンデセオ,牝,5,7,12.8, ,113,3,56,,,菊沢一樹,(美),小手川準,ヴィクトワールピサ,パイロ,ロイヤルチャージャー系,ナスルーラ系,3,1,1小C,4,西日本新･2勝,芝,1200,良,,菊沢,56.0,,3,7.3,7,0.6,5,,,8,8,34.30,34.7,10,モーデン
2,,3,インブロリオ,牝,4,6,10.0, ,114,2,56,,,丹内祐次,(栗),吉村圭司,アドマイヤムーン,ハードスパン,ネイティヴダンサー系,,2,15,1小8,5,大濠特Ｈ･2勝,芝,1200,稍,,丹内,55.0,,2,5.5,9,0.4,2,,,9,10,34.40,34.8,11,メイショウセイロウ
2,B,4,ウィンストン,牡,4,5,7.6,>,105,8,58,,,和田陽希,(栗),杉山晴紀,モーリス,コマンズ,,ニアークティック系,4,18,1福3,8,１勝ｸﾗｽ,芝,1200,良,B,和田,55.0,▲,3,7.4,1,-0.5,5,,,1,1,33.10,34.5,7,(ベルファスト)
3,B,5,モズトキキ,牝,5,3,6.7, , 93,14,56,,*,亀田温心,(栗),平田修,グランプリボス,Congrats,,ナスルーラ系,3,14,1阪7,9,讃岐特別･2勝,芝,1200,良,,幸英,56.0,,9,18.4,12,1.0,13,,,10,11,35.40,33.8,10,ソングオブライフ
3,,6,クイーンズデイ,牝,4,1,5.0, ,107,7,56,,,国分恭介,(栗),岡田稲男,ラブリーデイ,キングヘイロー,,ニアークティック系,4,4,2阪3,3,２勝ｸﾗｽ,芝,1200,稍,,国分,56.0,,4,7.2,4,0.4,4,,,4,4,35.60,33.4,4,ディアドコス
4,,7,ヴァンヴィーヴ,牡,5,2,6.6, ,126,1,58,,*,舟山瑠泉,(栗),牧浦充徳,ダイワメジャー,"Holy Roman Emperor",ロイヤルチャージャー系,ニアークティック系,4,11,1福1,12,花見山特･2勝,芝,1200,良,,丹内,58.0,,1,2.6,2,0.4,1,,,9,8,34.20,33.9,1,アサクサグレース
4,,8,タガノスペルノヴァ,牡,8,14,34.8, , 84,16,58,,*,横山琉人,(栗),中尾秀正,モーリス,キングカメハメハ,,ネイティヴダンサー系,8,23,4名1,3,有松特別･2勝,芝,1600,良,,松若,58.0,,12,219.9,10,0.7,12,,13,13,13,36.48,33.4,1,モンテシート
5,,9,バシレウスシチー,牡,7,13,34.3, , 90,15,58,,*,小崎綾也,(栗),岡田稲男,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,2,1,1小4,12,周防灘特･2勝,芝,1200,良,,国分,58.0,,14,39.7,12,0.7,7,,,6,8,33.10,34.5,11,コウセキ
5,,10,ソレントフレイバー,牡,7,10,29.0, ,103,9,58,,*,野中悠太,(美),久保田貴,キタサンブラック,"Le Havre",,ナスルーラ系,11,8,3福1,3,飯坂温泉･2勝,芝,1200,良,,亀田,58.0,,8,22.9,7,0.6,6,,,15,15,33.90,34.8,2,イツモニコニコ
6,,11,セントールビースト,牡,4,9,23.0, ,111,5,58,,*,長岡禎仁,(栗),羽月友彦,シニスターミニスター,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,4,12,1福2,9,喜多方特･2勝,ダ,1150,良,,永島,58.0,,12,21.6,2,0.1,13,,,3,3,34.25,37.4,7,イマージョン
6,,12,マテンロウボンド,牡,7,11,29.0, , 97,12,58,,*,富田暁,(栗),野中賢二,キズナ,キングカメハメハ,,ネイティヴダンサー系,6,28,2小1,6,柳川特別･2勝,芝,1800,良,,団野,58.0,,4,14.1,5,2.2,3,6,5,4,5,35.90,37.2,5,テレサ
7,,13,スネーフリンガ,牝,4,16,95.0,>, 99,10,56,,,丸山元気,(栗),森田直行,サンダースノー,デュランダル,,ロイヤルチャージャー系,2,28,1小B,4,１勝ｸﾗｽ,芝,1200,稍,,丸山,56.0,,9,17.6,1,-0.1,4,,,3,3,35.20,34.8,7,(ジャンヌローサ)
7,,14,シュブロンレーヴル,牝,5,8,14.6, ,113,3,56,,,小沢大仁,(栗),杉山佳明,オルフェーヴル,ロードカナロア,,,3,1,1小C,4,西日本新･2勝,芝,1200,良,,小沢,56.0,,9,16.7,2,0.3,2,,,4,4,33.70,35.0,12,モーデン
