レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072501010101,2026.7.25,土,札幌,1札1,1,,未勝利,ダート,1000,,2,良(暫定),晴(暫定),12,10:00,,馬齢,３歳
4,,5,ランズエンド,牡,2,6,9.5, ,  0,,53,◇,,今村聖奈,(栗),野中賢二,ヘニーヒューズ,"Hard Spun",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,6,ユイチャンファイト,牝,2,10,24.2, ,  0,,55,,,菊沢一樹,(美),竹内正洋,マテラスカイ,ノヴェリスト,,その他のエクリプス系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,サザンキンレンカ,牝,2,14,77.2, ,  0,,55,,,丸山元気,(美),畠山吉宏,ルヴァンスレーヴ,"Stormy Atlantic",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,8,アレックスケー,牡,2,4,8.0, ,  0,,55,,,石橋脩,(美),小野次郎,ミスチヴィアスアレックス,ヘニーヒューズ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,9,スクワミッシュ,牝,2,3,7.3, ,  0,,55,,,戸崎圭太,(栗),梅田智之,ルヴァンスレーヴ,"Adios Charlie",,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,10,ライヴバーボン,牝,2,7,18.0, ,  0,,52,▲,,石田拓郎,(美),尾形和幸,カリフォルニアクローム,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,イニシャルポイント,牝,2,1,3.5, ,  0,,55,,,原優介,(美),高木登,Flightline,"Malibu Moon",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,ミカミッチー,牝,2,13,32.6, ,  0,,55,,,横山典弘,(美),田中勝春,ドレフォン,ネオユニヴァース,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,13,オンアロール,牝,2,8,20.3, ,  0,,55,,,田口貫太,(栗),高野友和,"Life Is Good",Constitution,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,コパノフラメンコ,牝,2,11,27.0, ,  0,,55,,,柴田大知,(美),上原博之,コパノリッキー,アグネスデジタル,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020103,2026.7.25,土,新潟,2新1,3,,新馬,芝,1600,A,2,稍(暫定),小雨(暫定),18,10:50,牝,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,トルタパスカリーナ,牝,2,1,2.5, ,  0,,55,,,戸崎圭太,(美),黒岩陽一,リアルスティール,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,リーベラーリア,牝,2,2,5.4, ,  0,,53,◇,,今村聖奈,(栗),高橋義忠,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,スターマイン,牝,2,7,11.3, ,  0,,55,,,菊沢一樹,(美),大竹正博,ダノンスマッシュ,ゼンノロブロイ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,セプタードアイル,牝,2,3,6.7, ,  0,,55,,,荻野極,(美),矢嶋大樹,ミスターメロディ,ハービンジャー,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,サトノスプレマシー,牝,2,5,7.8, ,  0,,55,,,田辺裕信,(美),久保田貴,シルバーステート,"War Front",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,スイートアリッサム,牝,2,8,17.0, ,  0,,55,,,杉原誠人,(美),大和田成,ステルヴィオ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,プレママドンナ,牝,2,4,7.4, ,  0,,55,,,丸山元気,(美),手塚貴徳,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,マリアンデール,牝,2,6,8.6, ,  0,,55,,,斎藤新,(栗),中村直也,シルバーステート,"Giant's Causeway",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020104,2026.7.25,土,新潟,2新1,4,,未勝利,ダート,1200,,2,重(暫定),小雨(暫定),15,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サンマルオブウォー,牡,3,10,25.3, ,  0,,54,▲,,上里直汰,(美),中川公成,デクラレーションオブウォー,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,パチクリベスクリ,牡,3,12,58.2, , 93,11,57,,*,丸田恭介,(美),清水英克,ファインニードル,Galileo,,ニアークティック系,6,21,3東6,3,未勝利,ダ,1600,不,,石神,54.0,▲,11,167.7,13,3.4,7,,,7,7,36.42,38.5,13,アクアマーズ
2,,3,プリプリプリン,牝,3,2,3.7, ,113,3,52,▲,,佐藤翔馬,(美),伊藤圭三,ルヴァンスレーヴ,シニスターミニスター,,ナスルーラ系,5,23,2東9,3,未勝利,ダ,1400,重,,佐藤,52.0,▲,2,4.2,3,0.9,1,,,6,6,36.23,37.2,2,ヌクレオチド
3,B,4,スノーランス,牝,3,5,10.7, ,111,4,55,,*,石橋脩,(美),上原佑紀,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,5,9,1新3,連,未勝利・牝,ダ,1200,稍,B,富田,55.0,,2,4.8,6,1.9,1,,,5,5,34.50,40.3,13,フレンズプラス
3,B,5,シャインネージュ,牝,3,6,15.1, , 92,12,51,★,*,谷原柚希,(美),小野次郎,ベストウォーリア,アポロキングダム,,ネイティヴダンサー系,5,3,2東4,2,未勝利,ダ,1600,稍,,石橋,55.0,,11,196.0,10,2.7,12,,,2,2,36.60,40.1,11,マサッチェハマー
4,,6,ナーシリーヤ,牡,3,9,25.0, ,107,6,57,,*,松岡正海,(美),田中剛,サンダースノー,Dubawi,,ネイティヴダンサー系,5,17,2東8,初,未勝利,ダ,1400,良,,柴田,57.0,,5,26.0,7,1.8,4,,,10,12,37.95,37.4,4,デスサイズ
4,B,7,セイウンヤオヨロズ,牡,3,4,8.3, ,111,4,55,△,*,石神深道,(美),上原博之,セイウンコウセイ,Congrats,,ナスルーラ系,7,5,2福4,8,未勝利,ダ,1150,良,B,野中,57.0,,4,7.1,5,1.2,7,,,4,4,34.36,37.4,6,コウソクルリアン
5,,8,メイショウバリスタ,牡,3,8,22.1, , 97,10,57,,*,菊沢一樹,(美),西田雄一,ワールドエース,ノヴェリスト,,その他のエクリプス系,5,16,2東7,8,未勝利,ダ,1300,良,,津村,57.0,,8,43.7,11,2.0,6,,,15,12,38.06,37.0,7,アヴァランチ
5,,9,ロジザボード,牝,3,7,21.5, ,104,7,55,,*,斎藤新,(美),古賀慎明,ドレフォン,ヘニーヒューズ,,,5,2,2東3,3,未勝利・牝,ダ,1400,重,,岩田,55.0,,6,17.4,8,1.7,2,,,7,7,35.63,38.9,11,ミヤエスケープ
6,,10,スウィートラキ,牝,3,11,40.4, , 98,9,55,,,木幡初也,(美),堀内岳志,スマートファルコン,キングズベスト,ロイヤルチャージャー系,ネイティヴダンサー系,6,20,3東5,4,未勝利,ダ,1400,不,,木幡,55.0,,12,219.2,10,1.6,13,,,2,2,36.08,37.6,12,ブルーミーティア
6,,11,スウェーバック,牝,3,13,60.9, , 99,8,55,,,野中悠太,(美),天間昭一,パイロ,ストリートセンス,ナスルーラ系,ネイティヴダンサー系,6,14,3東4,4,未勝利,ダ,1300,稍,,野中,55.0,,8,68.6,9,2.1,12,,,6,6,36.86,37.6,11,レゲンデ
7,,12,ジョイベル,牝,3,15,97.1, , 81,14,55,,*,木幡育也,(美),本間忍,ノーブルミッション,ブラックタイド,,ロイヤルチャージャー系,5,17,1新6,初,未勝利・牝,ダ,1200,良,,遠藤,52.0,▲,15,314.0,15,3.5,13,,,14,15,36.80,39.4,13,マジンタクシー
7,,13,フジテンクウ,牝,3,14,85.0, , 89,13,52,▲,*,石田拓郎,(美),竹内正洋,マインドユアビスケッツ,ロードカナロア,,,5,10,2東6,6,未勝利,ダ,1400,良,,松岡,55.0,,13,198.3,16,3.2,16,,,5,5,36.83,40.4,16,フルールサシェ
8,,14,マナイアカラニ,牡,3,1,3.6, ,124,1,57,,*,戸崎圭太,(美),田中勝春,アルアイン,ロードカナロア,,,5,17,2東8,3,未勝利,ダ,1400,良,,北村,57.0,,2,4.8,2,0.0,3,,,4,4,36.98,36.9,2,デスサイズ
8,,15,オレンジキャンパス,牝,3,3,5.5, ,119,2,55,,,武藤雅,(美),武藤善則,ヴァンゴッホ,ファスリエフ,,ニアークティック系,6,28,2福2,10,未勝利,ダ,1150,良,,武藤,55.0,,3,5.8,2,0.2,7,,,1,1,33.93,37.7,6,サトノワーグナー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020105,2026.7.25,土,新潟,2新1,5,,1勝,芝,1800,A,2,稍(暫定),小雨(暫定),18,11:50,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スワローシチー,牡,4,5,9.2, ,102,6,58,,*,田辺裕信,(美),相沢郁,ミッキースワロー,"French Deputy",,ニアークティック系,6,21,3東6,2,１勝ｸﾗｽ,芝,1600,稍,,西村,58.0,,7,20.1,8,0.7,5,,,8,7,35.76,34.9,8,ラベルセーヌ
2,,2,コスモナエマ,牝,3,7,16.8, ,100,7,51,△,*,石神深道,(美),手塚貴久,ダノンバラード,"Southern Image",,ロイヤルチャージャー系,6,27,1函5,2,１勝ｸﾗｽ,芝,2000,稍,,長浜,52.0,☆,4,16.5,11,1.5,4,3,3,2,3,35.83,37.5,11,ドウアドバンテージ
3,B,3,メイショウキンタイ,牡,4,11,49.1, ,106,5,55,▲,*,佐藤翔馬,(栗),高橋亮,フィエールマン,ヴィクトワールピサ,,ロイヤルチャージャー系,12,21,5阪6,4,１勝ｸﾗｽ,芝,2200,重,B,和田,53.0,▲,8,22.7,11,1.5,8,9,8,13,12,36.45,37.0,10,ヴァリージア
4,,4,ケイツールピア,牝,5,10,45.7, , 93,11,53,▲,,石田拓郎,(美),蛯名利弘,アニマルキングダム,ハーツクライ,,ロイヤルチャージャー系,12,14,5中4,8,１勝ｸﾗｽ,芝,1800,稍,,石田,53.0,▲,14,113.9,9,0.6,14,15,14,13,13,37.50,34.6,1,ウィンターベル
5,,5,フィールドノート,牡,4,1,3.9, ,115,1,58,,*,戸崎圭太,(美),木村哲也,ロードカナロア,"Twirling Candy",,,5,23,2東9,72,１勝ｸﾗｽ,芝,1600,良,,ルメ,58.0,,2,4.0,4,0.7,2,,,8,8,35.52,33.8,4,ルナルーチェット
6,,6,カリーン,牝,4,8,23.5, , 99,8,56,,*,大野拓弥,(美),蛯名正義,デクラレーションオブウォー,"Kitten's Joy",,ニアークティック系,7,5,2福4,61,１勝ｸﾗｽ,芝,1800,良,,丸山,56.0,,4,7.7,8,0.9,5,5,6,7,8,37.55,34.9,8,オックスアイ
6,,7,オルグジェシダ,牝,4,4,5.0, ,113,2,56,,*,丸山元気,(美),宮田敬介,モーリス,キングカメハメハ,,ネイティヴダンサー系,6,21,3東6,20,１勝ｸﾗｽ,芝,1600,稍,,ルメ,56.0,,3,4.4,11,1.1,1,,,3,4,35.58,35.6,13,ラベルセーヌ
7,,8,トラストモアリズム,牝,4,6,12.1, , 94,10,54,◇,,今村聖奈,(美),高橋文雅,サンダースノー,タニノギムレット,,ロイヤルチャージャー系,5,17,1新6,30,１勝ｸﾗｽ,芝,2000,良,,今村,54.0,◇,8,34.4,9,0.8,11,,,10,9,37.76,34.1,6,ベネスピラ
7,,9,リアルセンター,牝,5,9,28.9, , 95,9,56,,,原優介,(美),千葉直人,ゴールドシップ,Congrats,,ナスルーラ系,7,11,2福5,8,１勝ｸﾗｽ,芝,2000,良,,原優,56.0,,9,151.3,7,1.4,6,9,8,8,9,36.04,35.6,8,ドナルンバ
8,,10,ヴァリスマリネリス,牝,3,3,4.7, ,111,3,53,,*,荻野極,(美),中舘英二,アドマイヤマーズ,Dubawi,,ネイティヴダンサー系,5,23,2東9,10,カーネー･1勝,芝,1800,良,,津村,55.0,,5,29.3,4,0.2,9,,2,3,3,36.15,34.3,6,イクシード
8,B,11,キシダンチョウ,牡,3,2,4.6, ,107,4,55,,*,石川裕紀,(栗),吉岡辰弥,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,4,25,3京1,6,あやめ賞･1勝,芝,1800,良,,高杉,57.0,,3,5.7,3,0.2,2,,,4,6,35.60,34.1,1,ブレットパス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020106,2026.7.25,土,新潟,2新1,6,豊栄特別,2勝,芝,1600,A,2,稍(暫定),小雨(暫定),18,15:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ゴールドスター,牡,5,12,24.6, , 89,15,58,,*,丸田恭介,(美),奥村武,キズナ,アドマイヤムーン,,ネイティヴダンサー系,6,6,3東1,4,テレビＨ･2勝,芝,1400,良,,横山,56.0,,11,58.6,16,1.2,10,,,17,17,36.08,33.2,2,ロジケープ
2,,2,ナファロア,セ,5,15,62.0, , 92,13,58,,*,小崎綾也,(美),菊沢隆徳,イスラボニータ,"Reliable Man",,,5,23,2東9,2,高尾特別･2勝,芝,1400,良,,石橋,58.0,,10,99.7,12,0.8,10,,,16,16,36.83,33.0,4,シャイフ
2,,3,ラビットアイ,牝,5,7,11.6, ,103,8,56,,,田口貫太,(栗),鈴木孝志,エピファネイア,"New Approach",,ニアークティック系,6,28,2福2,6,松島特別･2勝,芝,2000,良,,田口,56.0,,7,19.3,7,0.4,8,5,6,6,8,35.49,35.0,7,クロシェットノエル
3,,4,ケイケイ,セ,5,14,48.9, , 93,11,58,,,木幡巧也,(美),杉浦宏昭,イスラボニータ,"Touch Gold",,ニアークティック系,5,30,2東B,2,葉山特別･2勝,芝,1600,良,,木幡,58.0,,9,103.5,9,1.4,6,,,7,7,35.94,33.9,8,ミッキーソルジャー
3,,5,ナグルファル,セ,4,10,18.0, , 97,10,58,,*,大野拓弥,(美),中舘英二,エピファネイア,"Bellamy Road",,その他のエクリプス系,4,5,2阪4,6,２勝ｸﾗｽ,ダ,1800,重,,和田,55.0,▲,6,14.6,12,2.8,12,14,14,13,12,37.30,38.4,11,マテンロウブレイブ
4,,6,ドリームクルーズ,牝,5,9,17.0, ,100,9,56,,,吉田豊,(美),戸田博文,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,5,24,2東A,3,国分寺Ｈ･2勝,芝,1800,良,,吉田,51.0,,5,16.9,8,0.9,5,,1,2,2,35.90,35.2,10,フォルラニーニ
4,,7,ガリレア,牡,3,4,8.1,+,116,3,55,,*,杉原誠人,(美),清水英克,モズアスコット,ステイゴールド,,ロイヤルチャージャー系,6,28,2福2,11,ラジオNIＨG3,芝,1800,良,,石橋,54.0,,16,151.8,5,0.4,16,8,8,4,3,35.45,34.7,8,サノノグレーター
5,B,8,ルナルーチェット,牝,4,2,5.4,>,104,7,56,,,田辺裕信,(美),松尾卓哉,ブリックスアンドモルタル,"Quality Road",,ネイティヴダンサー系,5,23,2東9,6,１勝ｸﾗｽ,芝,1600,良,B,田辺,56.0,,6,21.5,1,-0.5,4,,,3,3,34.86,34.2,8,(ブルスカメンテ)
5,,9,ジーネキング,牡,3,3,7.1,+,120,2,55,,*,斎藤新,(美),斎藤誠,コントレイル,"Into Mischief",,,6,28,2福2,7,ラジオNIＨG3,芝,1800,良,,菊沢,56.0,,6,11.1,7,0.6,3,5,6,8,7,35.55,34.7,8,サノノグレーター
6,,10,メランジェ,牝,4,13,44.6, , 93,11,56,,*,原優介,(美),田中剛,スワーヴリチャード,Kingmambo,,ネイティヴダンサー系,6,20,3東5,7,相模湖特･2勝,芝,1400,稍,,ゴン,56.0,,6,21.6,10,1.0,13,,,11,9,36.53,33.9,7,ラージギャラリー
6,B,11,ソニックライン,セ,5,11,20.1,>,113,5,58,,*,石川裕紀,(美),浅利英明,リアルインパクト,シンボリクリスエス,,ロイヤルチャージャー系,6,7,3東2,2,１勝ｸﾗｽ,芝,1600,良,B,ゴン,58.0,,4,14.3,1,-0.1,12,,,9,9,35.28,34.0,1,(スワローシチー)
7,,12,ギフテッド,牝,4,5,11.4, , 91,14,56,,,今村聖奈,(美),武井亮,モーリス,"Medaglia d'Oro",,ニアークティック系,6,20,3東5,36,相模湖特･2勝,芝,1400,稍,,今村,56.0,,12,95.4,9,0.9,14,,,7,7,36.30,34.1,10,ラージギャラリー
7,,13,ミッキースターダム,セ,5,6,11.5, ,116,3,58,,*,菊沢一樹,(栗),前川恭子,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,17,2東8,2,テレ玉杯･2勝,芝,1600,良,,丹内,58.0,,5,11.1,3,0.5,6,,,1,1,35.64,33.9,9,エルマーゴ
8,,14,シャンソンドール,牝,4,1,4.7, ,131,1,56,,*,戸崎圭太,(美),奥村武,レイデオロ,ダイワメジャー,,ロイヤルチャージャー系,5,16,2東7,12,調布特別･2勝,芝,1800,良,,レー,56.0,,1,1.7,2,0.1,2,,7,2,1,36.40,33.3,4,ヴォンフレ
8,,15,コルドンブルー,牝,4,8,13.4,>,112,6,56,,*,石橋脩,(栗),松永幹夫,キズナ,キングカメハメハ,,ネイティヴダンサー系,5,16,3京7,3,１勝ｸﾗｽ,芝,1600,良,,岩田,56.0,,2,3.3,1,-0.0,3,,,7,5,36.06,33.2,3,(パスコード)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020107,2026.7.25,土,新潟,2新1,7,新潟日報賞,3勝,芝,1400,A,2,稍(暫定),小雨(暫定),18,15:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ポッドロワール,牡,4,4,9.1, , 95,12,58,,,荻野極,(美),畠山吉宏,レイデオロ,Multiplex,,,3,29,3中2,3,船橋Ｓ･3勝,芝,1200,良,B,荻野,58.0,,3,5.4,15,0.9,2,,,12,13,34.90,33.8,7,サウンドモリアーナ
1,,2,コートアリシアン,牝,4,1,2.7, ,127,1,56,,*,戸崎圭太,(美),伊藤大士,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,5,24,2東A,4,フリーウ･3勝,芝,1400,良,,津村,56.0,,1,4.2,2,0.0,1,,,3,3,36.08,32.9,10,レッドエヴァンス
2,B,3,エマヌエーレ,牡,6,5,11.2, ,115,4,58,,*,菊沢一樹,(栗),平田修,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,5,31,3京C,8,渡月橋Ｓ･3勝,芝,1400,良,B,鮫島,58.0,,7,17.0,3,0.5,6,,,2,2,34.50,34.6,14,スマートワイス
2,,4,スマイルアップ,牝,7,7,14.7, ,111,5,56,,,松岡正海,(美),萱野浩二,イスラボニータ,クロフネ,,ニアークティック系,7,11,2福5,3,会津ＳＨ･3勝,芝,1200,良,,松岡,53.0,,4,10.7,3,0.2,7,,,2,2,33.70,34.3,6,メイショウヨゾラ
3,,5,エイムフォーエース,牡,5,17,87.1, , 91,14,58,,*,木幡巧也,(美),武井亮,サトノアラジン,ジャングルポケット,,ナスルーラ系,5,24,2東A,7,フリーウ･3勝,芝,1400,良,,高杉,58.0,,12,73.1,10,0.5,12,,,9,8,36.53,32.8,7,レッドエヴァンス
3,,6,ピコローズ,牝,4,2,8.5, ,109,7,56,,*,田辺裕信,(美),伊藤大士,サトノダイヤモンド,ストーミングホーム,,ネイティヴダンサー系,5,24,2東A,10,フリーウ･3勝,芝,1400,良,,三浦,56.0,,5,6.9,8,0.4,3,,,5,6,36.45,32.8,7,レッドエヴァンス
4,,7,アームテイル,牝,6,14,59.9, , 90,15,56,,*,大野拓弥,(美),和田勇介,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,4,26,2東2,4,湘南ＳＨ･3勝,芝,1400,良,,吉田,52.0,,13,95.6,11,0.9,15,,,4,4,35.48,33.7,14,カンシン
4,,8,ボンヌソワレ,牝,4,3,8.6,>,111,5,56,,*,杉原誠人,(美),宮田敬介,レイデオロ,Kendargent,,,4,26,2東2,4,２勝ｸﾗｽ・牝,芝,1400,良,,津村,56.0,,1,3.1,1,-0.0,3,,,5,3,35.40,33.5,4,(ホウオウシェリー)
5,,9,モンテシート,牡,4,10,21.3, ,108,9,58,,*,田口貫太,(栗),牧田和弥,ミッキーアイル,"Dutch Art",,,4,26,2東2,12,湘南ＳＨ･3勝,芝,1400,良,,ディ,57.0,,8,18.0,7,0.7,5,,,2,2,35.33,33.7,14,カンシン
5,,10,チューラワンサ,牝,4,9,20.2, , 94,13,56,,*,今村聖奈,(栗),高野友和,レイデオロ,ディープブリランテ,,ロイヤルチャージャー系,4,26,2東2,13,湘南ＳＨ･3勝,芝,1400,良,,原優,54.0,,7,11.4,12,1.0,6,,,6,7,35.70,33.5,13,カンシン
6,,11,ヴェサリウス,牡,5,12,32.6, ,109,7,58,,*,小崎綾也,(美),菊沢隆徳,ロゴタイプ,ダイワメジャー,,ロイヤルチャージャー系,6,21,1函4,12,ＵＨＢＨ･3勝,芝,1200,良,,横山,56.0,,2,7.0,8,0.5,3,,,7,6,33.60,34.8,8,アスティスプマンテ
6,,12,ミストレス,牝,4,15,75.2, , 89,17,56,,*,吉田豊,(栗),矢作芳人,キズナ,"Distorted Humor",,ネイティヴダンサー系,4,19,2阪8,2,立雲峡Ｓ･3勝,芝,1600,良,,田口,56.0,,10,96.2,9,1.2,7,,,6,7,34.98,34.5,8,スイープアワーズ
7,,13,スティールブルー,牝,5,11,28.8, , 98,11,56,,*,横山典弘,(美),田中勝春,ルーラーシップ,スマートファルコン,ネイティヴダンサー系,ロイヤルチャージャー系,6,21,1函4,12,ＵＨＢＨ･3勝,芝,1200,良,,古川,53.0,,7,14.3,9,0.6,14,,,8,8,33.70,34.8,8,アスティスプマンテ
7,,14,ルミノメテオール,牝,6,18,110.9, , 90,15,56,,*,江田照男,(美),金成貴史,エピファネイア,フォーティナイナー,,ネイティヴダンサー系,5,31,3京C,8,渡月橋Ｓ･3勝,芝,1400,良,,酒井,56.0,,18,135.6,16,1.1,18,,,7,7,34.88,34.7,15,スマートワイス
7,,15,ウナギノボリ,牡,7,13,34.4, , 85,18,58,,*,石川裕紀,(美),本間忍,ドレフォン,サンデーサイレンス,,ロイヤルチャージャー系,7,11,2福5,3,会津ＳＨ･3勝,芝,1200,良,,菊沢,54.0,,7,23.0,8,0.9,3,,,7,8,34.30,34.4,7,メイショウヨゾラ
8,,16,キタサンダムール,牝,6,8,19.0, ,118,2,56,,*,石橋脩,(栗),清水久詞,キタサンブラック,エンパイアメーカー,,ネイティヴダンサー系,5,31,3京C,9,渡月橋Ｓ･3勝,芝,1400,良,,田山,56.0,,8,17.2,2,0.2,8,,,9,7,34.95,33.7,2,スマートワイス
8,,17,モジャーリオ,牡,4,6,11.6, ,118,2,58,,*,斎藤新,(美),斎藤誠,リオンディーズ,ハービンジャー,,ニアークティック系,1,25,1京9,5,山城ＳＨ･3勝,芝,1400,良,,高杉,56.0,,2,5.2,7,0.2,2,,,5,4,35.85,34.3,9,ララマセラシオン
8,,18,フライングブレード,牡,6,16,86.4, ,102,10,58,,*,原優介,(栗),飯田祐史,ビッグアーサー,キングズベスト,,ネイティヴダンサー系,6,21,3東6,15,多摩川Ｓ･3勝,芝,1400,稍,,石橋,58.0,,14,174.3,5,0.5,13,,,5,5,35.78,33.9,7,ラーンザロープス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026072504020108,2026.7.25,土,新潟,2新1,8,清津峡特別,1勝,ダート,1800,,4,重(暫定),小雨(暫定),15,16:20,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィエントデコラ,牡,3,2,5.5, ,109,3,55,,*,菊沢一樹,(栗),寺島良,ルヴァンスレーヴ,"Giant's Causeway",,ニアークティック系,7,12,2小6,10,１勝ｸﾗｽ,ダ,1700,良,,田山,53.0,△,4,5.5,9,1.9,2,10,12,7,5,36.87,40.3,11,オオツカ
2,,2,ライヴスプーン,牝,4,9,14.2, , 87,11,56,,*,木幡巧也,(美),尾形和幸,カリフォルニアクローム,ディープインパクト,,ロイヤルチャージャー系,5,24,2東A,2,１勝ｸﾗｽ,芝,2400,良,,小林,56.0,,15,302.1,13,2.0,14,15,15,15,16,36.83,35.7,12,マイネルアウルム
3,,3,ケルピー,セ,4,11,20.7, ,  0,,58,,*,江田照男,(美),小野次郎,カレンブラックヒル,バトルプラン,,ネイティヴダンサー系,4,18,高知,4,穀雨特,ダ,1600,重,,赤岡,57.0,,2,,2,0.1,,3,2,3,2,,----,,ステラマテュティナ
