レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020301,2026.3.7,土,中山,2中3,1,,未勝利,ダート,1200,,2,,,16,10:05,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
2026030706020311,2026.3.7,土,中山,2中3,11,ローレル競馬場賞中山牝馬Ｓ,Ｇ３,芝,1800,A,4,,,16,15:45,牝,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クリノメイ,牝,4, ,103,14,55,,*,横山典弘,(栗),須貝尚介,オルフェーヴル,プリサイスエンド,,ネイティヴダンサー系,1,24,1小1,9,小倉牝馬ＨG3,芝,2000,良,,酒井,54.0,,10,23.2,9,0.4,12,10,10,10,9,36.17,34.1,6,ジョスラン
1,,2,ビヨンドザヴァレー,牝,6, ,115,6,55,,,菱田裕二,(栗),橋口慎介,イスラボニータ,Galileo,,ニアークティック系,11,3,船橋,4,JBCＬクG1,ダ,1800,稍,,菱田,55.0,,3,,9,3.0,,11,10,10,9,,----,,アンモシエラ
2,,3,エセルフリーダ,牝,5,>,115,6,53,,*,武藤雅,(美),武藤善則,キタサンブラック,ハービンジャー,,ニアークティック系,1,24,1中8,8,初富士Ｈ･3勝,芝,2000,良,,津村,55.0,,2,4.5,1,-0.0,5,3,4,6,3,36.34,34.4,5,(ショウナンラピダス)
2,,4,パラディレーヌ,牝,4, ,126,3,56.5,,,岩田望来,(栗),千田輝彦,キズナ,"Closing Argument",,マンノウォー系,11,16,4京4,4,エリザベG1,芝,2200,良,,岩田,54.0,,4,10.0,2,0.3,3,7,6,6,5,36.23,34.7,4,レガレイラ
3,,5,ボンドガール,牝,5, ,124,4,55.5,,*,岩田康誠,(美),手塚貴久,ダイワメジャー,Tizway,ロイヤルチャージャー系,,1,24,1小1,5,小倉牝馬ＨG3,芝,2000,良,,丹内,55.5,,8,17.7,2,0.0,3,16,16,14,11,36.30,33.4,1,ジョスラン
3,,6,アンリーロード,牝,6, , 97,15,52,,*,石川裕紀,(栗),茶木太樹,リアルスティール,ジャングルポケット,,ナスルーラ系,1,24,1小1,9,小倉牝馬ＨG3,芝,2000,良,,富田,52.0,,16,147.1,12,0.5,8,10,10,10,11,36.17,34.2,9,ジョスラン
4,,7,フレミングフープ,牝,5, ,118,5,54,,,杉原誠人,(栗),友道康夫,ハーツクライ,"Tale of the Cat",ロイヤルチャージャー系,ニアークティック系,1,24,1小1,10,小倉牝馬ＨG3,芝,2000,良,,杉原,54.0,,6,10.3,5,0.2,7,7,7,6,8,36.09,34.1,6,ジョスラン
4,,8,レディーヴァリュー,牝,5, ,105,11,54,,,団野大成,(栗),小林真也,ジャスタウェイ,"Coronado's Quest",,ネイティヴダンサー系,1,24,1小1,16,小倉牝馬ＨG3,芝,2000,良,,団野,54.0,,5,10.3,15,1.6,6,10,10,10,14,36.21,35.2,16,ジョスラン
5,,9,ステレンボッシュ,牝,5, ,107,10,57.5,,,ルメール,(美),宮田敬介,エピファネイア,ルーラーシップ,,ネイティヴダンサー系,11,16,4京4,13,エリザベG1,芝,2200,良,,ルメ,56.0,,6,13.2,10,1.0,5,9,9,7,8,36.23,35.4,11,レガレイラ
5,,10,アンゴラブラック,牝,5, ,131,1,56,,,戸崎圭太,(美),尾関知人,キズナ,ルーラーシップ,,ネイティヴダンサー系,1,4,1中1,12,中山金杯ＨG3,芝,2000,良,,戸崎,55.0,,1,3.2,2,0.0,1,5,6,7,5,36.94,34.1,3,カラマティアノス
6,,11,フィールシンパシー,牝,7, ,105,11,53,,,横山琉人,(美),小島茂之,ベーカバド,ダンスインザダーク,ニアークティック系,ロイヤルチャージャー系,1,24,1小1,5,小倉牝馬ＨG3,芝,2000,良,,横山,53.0,,11,60.2,10,0.5,13,4,5,4,4,36.00,34.6,12,ジョスラン
6,,12,ポルカリズム,牝,6,>,105,11,53,,,三浦皇成,(栗),中内田充,ロードカナロア,フジキセキ,,ロイヤルチャージャー系,1,18,1中7,8,若潮Ｓ･3勝,芝,1600,良,,三浦,56.0,,5,9.1,1,-0.0,8,,4,5,5,34.56,34.1,3,(コートアリシアン)
7,,13,エリカエクスプレス,牝,4, ,112,8,56,,,武豊,(栗),杉山晴紀,エピファネイア,Galileo,,ニアークティック系,11,16,4京4,4,エリザベG1,芝,2200,良,,武豊,54.0,,5,12.2,12,1.1,9,1,1,1,1,36.04,36.0,14,レガレイラ
7,,14,ニシノティアモ,牝,5, ,129,2,56,,,津村明秀,(美),上原佑紀,ドゥラメンテ,コンデュイット,,ナスルーラ系,11,22,3福5,5,福島記念ＨG3,芝,2000,良,,津村,54.0,,2,3.9,1,-0.2,3,2,2,2,2,36.81,34.0,6,(エコロヴァルツ)
8,,15,ケリフレッドアスク,牝,4, , 95,16,55,,*,佐々木大,(栗),藤原英昭,ドゥラメンテ,ディープインパクト,,ロイヤルチャージャー系,11,16,4京4,4,エリザベG1,芝,2200,良,,岩田,54.0,,16,145.6,14,1.4,15,3,3,4,5,36.19,35.9,12,レガレイラ
8,B,16,レーゼドラマ,牝,4, ,111,9,55.5,,*,丹内祐次,(栗),辻野泰之,キズナ,"Burning Roma",,,2,8,1小6,16,小倉日経,芝,2000,良,B,斎藤,54.0,,6,8.8,1,-0.3,10,1,1,1,1,36.13,35.1,5,(シルトホルン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030706020312,2026.3.7,土,中山,2中3,12,,1勝,芝,1600,A,3,,,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ティティナ,牝,4, , 97,12,53,▲,*,小林美駒,(美),和田正一,モーリス,ハーツクライ,,ロイヤルチャージャー系,11,22,3福5,9,１勝ｸﾗｽ・牝,芝,2000,良,,横山,54.0,,9,31.7,14,2.0,8,2,2,2,2,35.57,37.3,15,ヨヒーン
1,,2,ライネリーベ,牝,4,>,110,4,56,,,戸崎圭太,(美),木村哲也,サトノダイヤモンド,シンボリクリスエス,,ロイヤルチャージャー系,8,30,3新3,3,未勝利,芝,1400,良,,戸崎,55.0,,2,3.6,1,-0.1,2,,,3,3,34.43,35.6,5,(クイーンラブ)
2,,3,アンダーザライト,牡,4, ,116,2,58,,*,丸山元気,(美),宮田敬介,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,10,26,4新4,連,柏崎特別･1勝,芝,1600,稍,,野中,56.0,,3,6.1,5,0.3,7,,,10,8,36.12,34.9,6,ジャズ
2,,4,レッドレナート,牡,5, ,116,2,58,,*,横山和生,(美),手塚貴徳,レッドファルクス,ダイワメジャー,,ロイヤルチャージャー系,2,14,1東5,9,１勝ｸﾗｽ,芝,1600,良,B,長浜,56.0,△,8,17.6,2,0.3,12,,,5,6,35.88,34.1,4,エルマーゴ
3,,5,ゴーゴータカシ,セ,4, ,102,10,58,,*,岩田康誠,(美),武井亮,モーリス,ハーツクライ,,ロイヤルチャージャー系,2,22,1小A,14,高千穂特･1勝,芝,1800,良,,吉田,57.0,,9,56.3,3,0.7,5,8,8,7,5,36.10,34.9,3,インパクトシー
3,,6,ラヴスコール,牝,5, ,103,9,56,,*,菱田裕二,(美),加藤征弘,ドゥラメンテ,Firebreak,,,12,20,5名5,15,１勝ｸﾗｽ,芝,1400,稍,,大久,53.0,▲,11,47.1,7,0.4,10,,,15,16,35.25,34.2,2,ガンマジーティーピ
4,,7,チョングク,牡,4, , 90,16,58,,,江田照男,(美),佐藤吉勝,ディープブリランテ,アドマイヤコジーン,ロイヤルチャージャー系,ナスルーラ系,2,14,1東5,3,１勝ｸﾗｽ,芝,1600,良,,江田,58.0,,13,193.4,14,1.2,10,,,10,9,36.06,34.7,11,エルマーゴ
4,,8,ブラックジェダイト,牡,4, ,118,1,58,,,佐々木大,(美),大竹正博,キタサンブラック,Monsun,,その他のエクリプス系,1,11,1中4,27,１勝ｸﾗｽ,芝,1600,良,,佐々,57.0,,4,12.1,2,0.1,9,,4,4,3,34.32,35.0,3,クライスレリアーナ
5,,9,ランスロット,セ,5, , 91,14,58,,*,丹内祐次,(美),本間忍,ビッグアーサー,マンハッタンカフェ,,ロイヤルチャージャー系,2,1,1小4,13,１勝ｸﾗｽ,芝,1200,良,,柴田,56.0,△,14,77.9,10,0.9,18,,,16,15,34.80,33.4,2,セイウンデセオ
5,,10,ドルビナ,牡,4, , 91,14,58,,,大野拓弥,(美),杉浦宏昭,ミッキーグローリー,カジノドライヴ,,ナスルーラ系,2,14,1東5,20,１勝ｸﾗｽ,芝,1600,良,,大野,58.0,,14,218.5,8,0.8,13,,,14,15,36.30,33.9,2,エルマーゴ
6,,11,キャトルエピス,牝,4, ,102,10,56,,*,岩田望来,(美),栗田徹,キズナ,Sageburg,,,1,11,1中4,3,１勝ｸﾗｽ,芝,1600,良,,横山,55.0,,3,8.3,9,2.3,4,,7,10,10,34.68,36.6,10,クライスレリアーナ
6,,12,ユーティジャーニー,牝,4, ,108,6,54,△,*,長浜鴻緒,(美),矢嶋大樹,ヤングマンパワー,オルフェーヴル,,,12,7,5名2,13,１勝ｸﾗｽ,芝,1400,良,,ジェ,55.0,,8,28.2,8,0.4,9,,,12,11,35.18,33.9,6,レーヴジーニアル
7,,13,キアラメンテ,牝,4, ,107,7,56,,*,三浦皇成,(美),鹿戸雄一,ドゥラメンテ,スニッツェル,,ニアークティック系,12,14,5中4,14,１勝ｸﾗｽ,芝,1800,稍,,荻野,55.0,,3,5.4,7,0.6,1,7,7,8,9,37.05,35.5,8,ウィンターベル
7,,14,ウーバーストロング,牡,4, , 93,13,55,▲,*,遠藤汰月,(美),杉浦宏昭,レッドベルジュール,キンシャサノキセキ,,ロイヤルチャージャー系,11,24,5東6,2,１勝ｸﾗｽ,芝,1600,良,,木幡,57.0,,15,506.1,17,2.5,15,,,4,4,34.74,36.6,17,レッドキングリー
8,B,15,レッドロスタム,牡,6, ,107,7,55,▲,*,舟山瑠泉,(美),浅利英明,ロードカナロア,"Mr. Greeley",,ネイティヴダンサー系,1,24,1中8,5,１勝ｸﾗｽ,芝,1600,良,,佐々,58.0,,4,14.0,6,1.0,3,,3,3,3,35.04,34.7,9,プリムツァール
8,,16,トレヴィ,牝,4, ,109,5,56,,,武豊,(美),木村哲也,スワーヴリチャード,Redattore,,,2,14,1東5,11,１勝ｸﾗｽ,芝,1600,良,,武豊,56.0,,9,22.5,5,0.6,11,,,3,3,35.64,34.8,12,エルマーゴ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010501,2026.3.7,土,阪神,1阪5,1,,未勝利,ダート,1800,,4,,,16,09:50,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アクシュラ,牝,3, , 97,8,55,,,小沢大仁,(栗),橋口慎介,ドレフォン,Bernardini,,ナスルーラ系,2,22,1小A,10,未勝利・牝,ダ,1700,良,,小沢,55.0,,6,21.3,8,2.1,3,5,5,6,8,38.24,40.2,8,ガーネットフレア
2,,2,セラサイト,牝,3, ,111,2,55,,,吉村誠之,(栗),茶木太樹,クリソベリル,Ghostzapper,,ニアークティック系,1,10,1京3,2,未勝利・牝,ダ,1800,良,,吉村,55.0,,6,35.1,4,1.4,7,9,8,7,6,38.70,38.8,4,クイーンズドリーム
3,,3,シャンドラテ,牝,3, ,106,3,55,,,酒井学,(栗),高橋康之,シャンハイボビー,ステイゴールド,,ロイヤルチャージャー系,2,22,1阪2,2,未勝利・牝,ダ,1800,良,,酒井,55.0,,5,31.0,4,1.4,10,1,1,1,3,38.45,39.4,6,アーネストアイズ
3,,4,ミリアリア,牝,3, , 91,10,55,,,川又賢治,(栗),杉山佳明,ディープブリランテ,スパイキュール,ロイヤルチャージャー系,ロイヤルチャージャー系,2,10,2京4,11,未勝利・牝,ダ,1400,良,,川又,55.0,,14,413.7,12,2.6,14,,,11,10,37.20,40.0,12,リピ
4,,5,コイバナ,牝,3, ,101,6,55,,,幸英明,(栗),渡辺薫彦,モズアスコット,ルーラーシップ,,ネイティヴダンサー系,2,28,1阪3,15,未勝利・牝,ダ,1400,良,,幸英,55.0,,8,42.1,8,1.2,6,,,13,12,36.30,38.4,5,ジャンヌドゥレーヴ
4,,6,ニキータ,牝,3, ,  0,,55,,,富田暁,(栗),千田輝彦,ベンバトル,アグネスタキオン,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,7,テイエムカミカゼ,牝,3, , 95,9,52,▲,*,和田陽希,(栗),鈴木孝志,リアルインパクト,フォーティナイナー,,ネイティヴダンサー系,10,18,3京6,初,新馬,ダ,1400,稍,,古川,55.0,,8,24.2,11,3.2,13,,,15,14,37.80,37.8,6,エブリーポッシブル
5,,8,ウンナターシャ,牝,3, ,118,1,55,,*,坂井瑠星,(栗),高柳大輔,パイロ,Wilburn,ナスルーラ系,,2,14,2京5,10,未勝利・牝,ダ,1800,稍,,ハマ,55.0,,3,6.1,2,0.4,3,6,6,6,6,38.60,39.1,1,リーチグローリー
6,,9,サンタカリス,牝,3, ,102,5,53,△,,柴田裕一,(栗),秋山真一,マテラスカイ,アグネスタキオン,,ロイヤルチャージャー系,2,22,1小A,7,未勝利・牝,ダ,1700,良,,柴田,53.0,△,5,20.1,6,1.9,7,10,10,9,8,38.40,39.7,3,ガーネットフレア
6,,10,ショコラ,牝,3, ,  0,,55,,,松山弘平,(栗),上村洋行,ホッコータルマエ,ウォーエンブレム,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,11,ゴナビーオーライト,牝,3, , 99,7,55,,,藤懸貴志,(栗),梅田智之,オルフェーヴル,エイシンフラッシュ,,,2,14,2京5,初,新馬,ダ,1800,稍,,藤懸,55.0,,14,118.5,6,2.8,14,12,12,10,8,39.10,39.9,5,リアンドゥクール
7,,12,オルビスケリー,牝,3, , 90,11,55,,*,松若風馬,(栗),東田明士,リアルインパクト,ホワイトマズル,,ニアークティック系,12,14,5名4,初,新馬,ダ,1800,稍,,小崎,55.0,,11,51.6,10,6.1,10,10,10,12,12,40.60,40.6,8,ウルフ
8,,13,ストラーダ,牝,3, ,105,4,55,,*,北村友一,(栗),安田翔伍,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,12,20,5阪5,3,未勝利*,ダ,1400,良,,坂井,55.0,,3,5.1,11,2.7,2,,,5,6,35.70,40.6,13,ゴールデンバランス
8,,14,ミルボナー,牝,3, ,  0,,55,,,西村淳也,(栗),高野友和,ルヴァンスレーヴ,マンハッタンカフェ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010502,2026.3.7,土,阪神,1阪5,2,,未勝利,ダート,1400,,2,,,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヤマトチャージ,牡,3, ,103,5,57,,*,幸英明,(栗),安達昭夫,フィレンツェファイア,キンシャサノキセキ,,ロイヤルチャージャー系,2,14,2京5,8,未勝利,ダ,1200,稍,,吉村,57.0,,7,47.6,8,2.4,12,,,3,3,36.30,38.7,14,メイショウバルク
1,,2,クラン,牝,3, ,103,5,52,▲,*,田山旺佑,(栗),昆貢,ダノンプレミアム,"American Pharoah",,,2,10,2京4,9,未勝利・牝,ダ,1400,良,,岩部,55.0,,8,60.9,7,0.4,7,,,5,6,36.68,38.5,5,リピ
2,,3,セッシュウ,牡,3, ,104,4,57,,*,高杉吏麒,(栗),石橋守,アドマイヤムーン,フォーティナイナー,ネイティヴダンサー系,ネイティヴダンサー系,1,10,1京3,初,新馬,ダ,1400,良,,和田,57.0,,14,81.5,3,0.3,10,,,3,3,36.38,37.0,3,ビービークローサー
2,B,4,レッドフレーザー,牡,3, ,109,3,55,◇,,古川奈穂,(栗),矢作芳人,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,2,21,1小9,2,未勝利,ダ,1700,良,B,古川,54.0,▲,4,6.2,5,2.2,7,6,7,6,5,37.96,39.5,6,ジャイアンバローズ
3,,5,サンライズキース,牡,3, , 91,11,57,,*,松本大輝,(栗),羽月友彦,マクフィ,ディープインパクト,,ロイヤルチャージャー系,2,22,1阪2,2,未勝利,ダ,1200,良,,酒井,57.0,,12,195.0,13,2.7,14,,,10,10,37.00,38.2,14,ゼンノフォトン
3,,6,アルムアポジェ,牝,3, ,102,8,55,,,秋山稔樹,(栗),北出成人,アメリカンペイトリオット,キングカメハメハ,,ネイティヴダンサー系,12,7,5阪2,2,未勝利・牝*,ダ,1800,良,,秋山,55.0,,8,110.7,4,1.6,10,1,1,1,1,38.75,39.0,9,オラヴィンリンナ
4,,7,アパレイユ,牝,3, ,123,1,55,,*,坂井瑠星,(栗),西園翔太,ヴァンゴッホ,アドマイヤマックス,,ロイヤルチャージャー系,2,15,2京6,10,未勝利,ダ,1400,良,,ルメ,55.0,,2,3.4,2,0.1,2,,,2,2,35.78,37.7,5,ナルキッソス
4,,8,メイショウイサミ,牡,3, ,  0,,57,,,富田暁,(栗),千田輝彦,ヴァンゴッホ,ブラックタイド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,9,キープシャイニング,牡,3, ,121,2,57,,,吉村誠之,(栗),長谷川浩,イスラボニータ,ブライアンズタイム,,ロイヤルチャージャー系,2,14,2京5,2,未勝利,ダ,1400,稍,B,吉村,57.0,,1,2.4,2,1.3,1,,,3,3,36.00,38.5,6,テーオーパーセル
5,,10,ライゼシュトゥルム,牡,3, , 96,9,57,,,田口貫太,(栗),角田晃一,イスラボニータ,アサクサキングス,,ニアークティック系,1,24,1京8,8,未勝利,芝,1400,良,,田口,57.0,,11,83.1,13,1.5,4,,,9,9,35.63,36.0,11,メルメラーダ
6,,11,フランシーヌ,牝,3, , 81,14,55,,,西村淳也,(栗),杉山佳明,シニスターミニスター,ダイワメジャー,ナスルーラ系,ロイヤルチャージャー系,12,6,5阪1,初,新馬,ダ,1200,良,,西村,55.0,,9,63.8,10,4.7,8,,,10,10,40.30,38.3,8,エルル
6,,12,クランドゥルス,牡,3, , 91,11,54,▲,*,和田陽希,(栗),羽月友彦,ビッグアーサー,ダイワメジャー,,ロイヤルチャージャー系,2,14,2京5,2,未勝利,ダ,1400,稍,,高倉,57.0,,16,681.0,10,3.0,14,,,12,10,36.83,39.1,11,テーオーパーセル
7,,13,ロマンズロック,牡,3, , 84,13,55,△,,柴田裕一,(栗),中竹和也,バンブーエール,リアルインパクト,ネイティヴダンサー系,,1,17,1京6,3,未勝利,ダ,1200,良,,柴田,55.0,△,13,223.7,16,3.4,16,,,14,15,37.50,39.6,16,グラスゴー
7,,14,ナツノオジョウサマ,牝,3, ,  0,,55,,,加藤祥太,(栗),小椋研介,シルバーステート,スターリングローズ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ケイアイブラック,牡,3, , 96,9,57,,,藤懸貴志,(栗),梅田智之,ファインニードル,ロードカナロア,,,1,4,1京1,2,未勝利,ダ,1200,良,,藤懸,57.0,,10,63.4,11,1.5,6,,,7,7,36.80,37.9,12,リーグナイト
8,,16,ルクスドリーム,牡,3, ,103,5,57,,*,鮫島克駿,(栗),小崎憲,イスラボニータ,アグネスデジタル,,ネイティヴダンサー系,12,14,5阪4,4,未勝利*,ダ,1400,稍,,吉村,55.0,☆,6,17.7,5,0.9,4,,,9,7,35.85,37.8,3,カナタコナタ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010503,2026.3.7,土,阪神,1阪5,3,,未勝利,ダート,2000,,4,,,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウェイヴムーン,牡,3, ,112,2,57,,,西村淳也,(栗),石坂公一,キズナ,"Unusual Heat",,ニアークティック系,2,14,2京5,初,新馬,ダ,1800,稍,,西村,57.0,,3,5.3,5,2.5,1,8,8,7,7,38.95,39.9,5,リアンドゥクール
2,,2,ハイドパーク,牡,3, , 98,10,57,,,藤懸貴志,(栗),田中克典,クリソベリル,"Hard Spun",,ニアークティック系,1,25,1京9,2,未勝利,ダ,1900,良,,藤懸,57.0,,13,158.6,6,0.8,11,15,15,15,12,39.23,38.2,1,ドメイン
3,,3,タイキジュビリー,牡,3, ,108,4,57,,,国分優作,(栗),辻野泰之,ホッコータルマエ,ハーツクライ,,ロイヤルチャージャー系,1,12,1京5,初,新馬,ダ,1800,良,,国分,57.0,,9,32.2,4,1.2,4,8,7,6,4,39.25,37.4,4,アメリカンスタイル
4,,4,リオンサーガ,牡,3, , 90,13,57,,*,小崎綾也,(栗),宮地貴稔,リオンディーズ,"War Front",,ニアークティック系,11,15,4京3,3,未勝利*,ダ,1800,良,,田口,56.0,,10,177.7,7,2.3,10,10,10,9,7,38.45,39.0,6,ブームバップビート
4,B,5,ドントゥール,牝,3, ,106,6,55,,,松山弘平,(栗),杉山晴紀,エピファネイア,クロフネ,,ニアークティック系,2,14,2京5,2,未勝利・牝,ダ,1800,稍,,松山,55.0,,5,12.3,5,1.8,6,8,8,7,6,38.60,40.5,6,リーチグローリー
5,,6,アビル,牡,3, ,123,1,57,,,川田将雅,(栗),高橋一哉,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,2,7,2京3,7,未勝利,ダ,1900,良,,川田,57.0,,1,1.6,2,0.6,1,4,4,2,2,38.95,38.2,2,サイモンゼスト
5,,7,ジェラルリスト,牡,3, ,102,8,57,,*,鮫島克駿,(栗),井上智史,ノヴェリスト,メイショウオウドウ,その他のエクリプス系,ロイヤルチャージャー系,1,10,1京3,4,未勝利,芝,2400,良,,ハマ,57.0,,13,114.8,6,0.6,14,10,10,7,6,37.37,35.7,7,ガウディ
6,,8,テンマジックアワー,牡,3, ,112,2,57,,,田口貫太,(栗),高柳大輔,パイロ,アドマイヤベガ,ナスルーラ系,ロイヤルチャージャー系,2,14,2京5,12,未勝利,ダ,1900,稍,,田口,57.0,,4,9.3,4,0.0,10,6,6,7,7,39.46,37.4,1,メイショウアカリ
6,,9,グランシャン,牡,3, ,104,7,57,,,北村友一,(栗),松永幹夫,キズナ,"Cape Cross",,ニアークティック系,2,1,2京2,2,未勝利,ダ,1900,良,,北村,57.0,,7,40.9,4,1.5,4,3,4,4,4,38.77,38.8,4,アスクチャンスマン
7,,10,ブレイブメンロード,牡,3, , 97,11,54,▲,*,田山旺佑,(栗),新谷功一,アジアエクスプレス,ブライアンズタイム,,ロイヤルチャージャー系,2,10,2京4,初,新馬,芝,1600,良,,団野,57.0,,10,52.2,11,1.9,8,,,9,10,37.92,35.6,10,エレガンスアスク
7,,11,ポップアップ,セ,3, , 97,11,57,,*,高杉吏麒,(栗),寺島良,ロジャーバローズ,ルーラーシップ,,ネイティヴダンサー系,1,10,1京3,20,未勝利,ダ,1900,良,B,小崎,57.0,,11,62.2,8,1.1,8,11,10,10,11,39.32,38.5,8,セイントホース
8,,12,キングスペード,牡,3, ,107,5,57,,*,富田暁,(栗),武英智,クリソベリル,ドリームジャーニー,,ロイヤルチャージャー系,2,22,1阪2,16,未勝利,ダ,1800,良,,ハマ,57.0,,5,22.0,4,0.4,5,7,5,7,8,39.00,38.4,4,ビズロード
8,,13,タイセイゼスティ,牡,3, ,101,9,57,,*,浜中俊,(栗),奥村豊,デクラレーションオブウォー,ワイルドラッシュ,,ニアークティック系,2,22,1阪2,16,未勝利,ダ,1800,良,,吉村,57.0,,3,5.3,6,0.9,3,5,5,4,7,38.90,39.1,6,ビズロード
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026030709010504,2026.3.7,土,阪神,1阪5,4,,未勝利,芝,2400,A,4,,,18,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ブルースプレイヤー,牡,3, , 88,10,54,▲,,森田誠也,(栗),高橋亮,マインドユアビスケッツ,マンハッタンカフェ,,ロイヤルチャージャー系,12,14,5阪4,12,未勝利*,ダ,1400,稍,,森田,53.0,▲,16,377.2,13,4.0,16,,,11,14,36.15,40.5,13,カナタコナタ
2,,2,カットソロ,牡,3, ,107,3,57,,,坂井瑠星,(栗),矢作芳人,コントレイル,キングヘイロー,,ニアークティック系,2,21,1阪1,2,未勝利,芝,2400,良,,坂井,57.0,,4,6.6,3,0.9,8,8,8,6,4,37.57,35.1,3,サガルマータ
3,,3,アズライトアスール,牡,3, , 84,12,57,,*,城戸義政,(栗),鈴木孝志,ミッキーアイル,フジキセキ,,ロイヤルチャージャー系,2,15,1小8,10,未勝利,芝,1800,稍,,和田,54.0,▲,14,146.0,15,2.2,16,10,11,15,16,37.85,36.3,13,モウエエデショー
