レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032206020801,2026.3.22,日,中山,2中8,1,,未勝利,ダート,1200,,2,良,晴,16,09:55,,馬齢,３歳
1,,1,エーリアル,牝,5,516,- 2,- 2,12,55.2, ,110,4,56,,*,武藤雅,(美),西田雄一,リアルインパクト,キングカメハメハ,,ネイティヴダンサー系,2,14,1東5,4,２勝ｸﾗｽ,ダ,1600,良,,津村,56.0,,9,38.1,5,0.5,8,,,4,2,36.42,37.1,8,アデランテ
1,B,2,ブリーズオンチーク,牝,5,476,-12,-12,16,354.5, , 89,15,56,,*,吉田豊,(栗),高野友和,ニューイヤーズデイ,サンデーサイレンス,,ロイヤルチャージャー系,1,10,1京3,7,出町特別･2勝,ダ,1800,良,B,北村,56.0,,7,51.6,8,3.2,8,3,3,3,5,37.70,40.3,8,モズカトレア
2,,3,カーラデマドレ,牝,4,484,+ 4,+ 4,2,4.2,>,106,6,56,,*,ルメール,(美),宮田敬介,ドレフォン,キングカメハメハ,,ネイティヴダンサー系,11,23,5東5,6,１勝ｸﾗｽ・牝,ダ,1600,良,,プー,55.0,,2,3.7,1,-0.1,3,,,2,2,36.66,36.6,6,(コルヴィル)
2,,4,エルフストラック,牝,5,486,- 6,- 6,7,17.2, ,113,3,56,,*,三浦皇成,(栗),中村直也,カリフォルニアクローム,ダイワメジャー,,ロイヤルチャージャー系,2,28,1阪3,4,２勝ｸﾗｽ・牝,ダ,1800,良,,浜中,56.0,,8,14.8,2,0.5,13,1,1,1,1,37.75,38.0,10,クインズショコラ
3,,5,デファイ,牝,5,478,+ 4,+ 4,15,180.7, , 93,14,56,,*,原優介,(美),斎藤誠,ヴィクトワールピサ,クロフネ,ロイヤルチャージャー系,ニアークティック系,1,24,1中8,4,初霞賞･2勝,ダ,1800,良,,佐々,56.0,,5,23.3,10,3.9,8,3,3,3,8,38.20,42.7,10,プルナチャンドラ
3,,6,ミラクルキャッツ,牝,6,466,- 4,- 4,11,48.2,>,106,6,56,,*,大野拓弥,(美),堀宣行,キンシャサノキセキ,"Running Stag",ロイヤルチャージャー系,ナスルーラ系,2,8,1小6,7,１勝ｸﾗｽ・牝,ダ,1700,良,,丹内,56.0,,3,4.5,1,-0.2,2,7,8,7,7,37.91,37.4,1,(ノーブルアクト)
4,,7,パイシャオピン,牝,4,462,+ 2,+ 2,1,3.8, ,118,1,56,,*,津村明秀,(美),鈴木伸尋,ホッコータルマエ,フレンチデピュティ,,ニアークティック系,2,28,2中1,7,２勝ｸﾗｽ,ダ,1800,稍,,横山,55.0,,3,4.5,3,0.4,3,9,9,8,8,37.45,38.2,2,メリークリスマス
4,,8,マイスターヴェルク,牝,4,516,+ 2,+ 2,6,14.2, ,104,9,56,,*,菊沢一樹,(美),勢司和浩,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,2,10,1東4,11,２勝ｸﾗｽ・牝,芝,1800,良,,三浦,55.0,,4,7.3,5,0.7,7,,5,5,3,36.05,34.4,7,テリオスサラ
5,,9,サツキノジョウ,牝,5,458,- 2,- 2,10,38.4, ,100,12,56,,*,岩田康誠,(美),武井亮,レイデオロ,フジキセキ,,ロイヤルチャージャー系,1,18,1中7,10,２勝ｸﾗｽ・牝,ダ,1800,良,,丹内,56.0,,6,20.7,10,1.9,4,9,9,10,13,37.80,39.9,8,レディーフランシス
5,,10,フィールオーサム,牝,4,444,+ 4,+ 4,5,7.2, ,109,5,56,,*,荻野極,(美),岩戸孝樹,ルヴァンスレーヴ,ブラックタイド,,ロイヤルチャージャー系,1,24,1中8,2,初霞賞･2勝,ダ,1800,良,,菅原,55.0,,3,4.1,5,0.8,3,1,1,1,1,37.95,40.1,6,プルナチャンドラ
6,,11,アルドール,牝,5,514,- 2,- 2,8,22.2, ,102,11,56,,,石川裕紀,(美),手塚貴徳,ロードカナロア,"Canadian Frontier",,ネイティヴダンサー系,2,14,1東5,35,２勝ｸﾗｽ,ダ,1600,良,,石川,56.0,,11,51.2,6,0.6,10,,,11,10,36.72,36.7,3,アデランテ
6,B,12,コパノエビータ,牝,5,434,+22,+22,14,176.6, , 88,16,54,△,*,長浜鴻緒,(美),手塚貴久,ダノンレジェンド,ゴールドアリュール,,ロイヤルチャージャー系,5,11,1新4,3,五泉特Ｈ･2勝,ダ,1800,稍,B,嶋田,52.0,,13,41.6,14,1.9,9,6,5,10,9,37.50,40.6,12,プレイサーゴールド
7,B,13,ヴォンフレ,牝,4,486,  0,0,9,26.7, ,103,10,56,,,松岡正海,(美),村田一誠,ブラックタイド,プリサイスエンド,ロイヤルチャージャー系,ネイティヴダンサー系,1,18,1中7,6,２勝ｸﾗｽ・牝,ダ,1800,良,B,松岡,55.0,,8,24.0,3,1.0,13,11,11,7,6,37.70,39.2,2,レディーフランシス
7,,14,レイバックスピン,牝,4,486,+ 8,+ 8,3,6.1, ,118,1,56,,*,戸崎圭太,(栗),牧浦充徳,リアルスティール,ハービンジャー,,ニアークティック系,2,28,1阪3,6,２勝ｸﾗｽ・牝,ダ,1800,良,,西村,55.0,,1,4.5,3,0.7,3,4,4,3,3,38.00,37.7,7,クインズショコラ
8,,15,ヴァリオーサ,牝,4,476,+ 2,+ 2,13,126.0,>,105,8,56,,*,柴田善臣,(栗),武幸四郎,エピファネイア,"Crocker Road",,,3,1,1小C,5,１勝ｸﾗｽ・牝,ダ,1700,稍,,富田,55.0,,5,7.9,1,-0.2,5,8,7,6,4,36.93,38.6,3,(カルネヴァーレ)
8,,16,コンティオ,牝,4,458,- 4,- 4,4,6.3,>, 99,13,56,,,横山和生,(美),和田勇介,ダノンレジェンド,エンパイアメーカー,,ネイティヴダンサー系,12,21,5中6,16,１勝ｸﾗｽ,ダ,1800,重,,横山,55.0,,9,26.6,1,-0.0,15,3,3,2,4,36.85,37.6,4,(サトミノエンジェル)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032207010401,2026.3.22,日,中京,1名4,1,,未勝利,ダート,1800,,4,良,晴,16,09:45,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,オドワローズ,牝,3,446,+ 2,+ 2,11,77.1, , 93,8,55,,*,亀田温心,(栗),渡辺薫彦,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,1,11,1京4,10,未勝利,芝,1800,良,B,ハマ,55.0,,15,126.7,12,1.5,14,,,14,15,37.95,34.8,5,ナリタエスペランサ
2,,2,ロマンスドール,牝,3,372,- 4,- 4,14,428.6, , 83,12,55,,*,丸田恭介,(美),石栗龍彦,マクフィ,アグネスデジタル,,ネイティヴダンサー系,3,7,2中3,初,未勝利・牝,ダ,1200,重,,水沼,52.0,▲,14,386.7,14,3.8,14,,,13,16,35.80,39.3,13,トモジャオーリー
3,B,3,ライヴマルガリータ,牝,3,462,  0,0,7,23.6, , 98,6,55,,*,古川吉洋,(美),牧光二,モズアスコット,サムライハート,,ロイヤルチャージャー系,2,7,1東3,3,未勝利・牝,ダ,1400,良,,木幡,55.0,,9,41.6,13,4.1,3,,,2,3,36.83,41.7,14,チームユートピア
3,,4,メエメエ,牝,3,480,,,12,90.1, ,  0,,53,◇,,永島まな,(栗),高橋康之,トウケイヘイロー,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,5,コイバナ,牝,3,456,+ 2,+ 2,8,31.8, ,104,4,55,,,幸英明,(栗),渡辺薫彦,モズアスコット,ルーラーシップ,,ネイティヴダンサー系,3,7,1阪5,連,未勝利・牝,ダ,1800,稍,,幸英,55.0,,5,13.4,7,1.2,4,9,9,8,7,39.45,39.0,7,ストラーダ
4,,6,コズミックフレア,牝,3,480,+ 4,+ 4,5,8.3, ,105,3,55,,,団野大成,(栗),吉田直弘,アメリカンペイトリオット,ハービンジャー,,ニアークティック系,3,1,1阪4,16,未勝利・牝,ダ,1800,良,,団野,55.0,,4,6.5,6,2.1,5,8,7,7,11,38.20,40.1,6,モスカテル
5,,7,ヴァイヴァーイ,牝,3,460,  0,0,6,23.5, , 98,6,55,,,小崎綾也,(栗),小崎憲,マジェスティックウォリアー,"Indian Charlie",,ナスルーラ系,1,11,1京4,初,新馬・牝,ダ,1800,良,,小崎,55.0,,13,59.0,8,1.5,9,5,6,6,8,38.20,40.3,8,ハッピーラブソング
5,,8,ディレクティオ,牝,3,442,- 4,- 4,13,246.3, , 92,10,55,,*,吉田隼人,(美),金成貴史,ニューイヤーズデイ,ハーツクライ,,ロイヤルチャージャー系,1,18,1中7,2,未勝利,ダ,1800,良,,丹内,55.0,,12,515.0,8,3.2,8,9,10,9,9,38.90,41.1,8,サイモフェーン
6,,9,エイカイコバチ,牝,3,446,  0,0,2,5.7, ,102,5,55,,,西塚洸二,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,3,15,1阪8,2,未勝利・牝,芝,2000,良,,西塚,55.0,,4,8.7,9,1.0,4,2,2,2,1,36.69,36.6,11,シルバーリム
6,,10,セレーノ,牝,3,446,+ 2,+ 2,4,6.6, ,107,2,52,▲,*,田山旺佑,(栗),高橋亮,モーリス,ディープインパクト,,ロイヤルチャージャー系,12,14,5名4,3,未勝利・牝*,ダ,1800,稍,,永島,53.0,◇,5,11.7,5,1.6,4,4,5,5,7,37.90,40.6,6,ブルーメサンライズ
7,,11,レステダンルヴァン,牝,3,504,+12,+12,3,6.0, , 91,11,55,,*,吉村誠之,(栗),藤岡健一,キズナ,Galileo,,ニアークティック系,12,6,5名1,3,未勝利*,芝,1200,良,,斎藤,55.0,,8,20.3,18,1.4,8,,,17,17,36.50,34.2,6,ハッピーラッキー
7,,12,エアトベーレ,牝,3,404,- 4,- 4,1,2.1, ,116,1,55,,*,嶋田純次,(美),手塚貴久,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,2,10,1東4,2,未勝利・牝,ダ,1600,稍,,キン,55.0,,2,2.6,4,0.5,4,,,2,3,37.02,38.5,4,ティルベリー
8,,13,スーパーシスター,牝,3,444,,,9,50.3, ,  0,,51,★,,河原田菜,(栗),今野貞一,シニスターミニスター,ヘニーヒューズ,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,14,エボニードール,牝,3,434,- 2,- 2,10,63.7, , 93,8,52,▲,*,舟山瑠泉,(栗),寺島良,キタサンブラック,"Bluegrass Cat",,ニアークティック系,3,8,1阪6,2,未勝利,ダ,1400,良,,小崎,55.0,,10,138.2,12,2.1,8,,,10,11,36.98,38.6,10,モンスエ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032207010402,2026.3.22,日,中京,1名4,2,,未勝利,ダート,1400,,2,良,晴,16,10:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウセンドウ,牡,3,474,- 2,- 2,4,7.2, ,102,5,57,,*,吉田隼人,(栗),飯田祐史,ホッコータルマエ,ヴィクトワールピサ,,ロイヤルチャージャー系,12,6,5阪1,3,未勝利*,ダ,1800,良,,武豊,56.0,,4,13.7,9,2.2,3,14,12,13,13,38.80,38.3,6,ヴォーカライズ
1,,2,ファイナルフォーム,牡,3,470,+ 6,+ 6,14,267.7, , 95,8,54,▲,*,田山旺佑,(美),矢野英一,スピルバーグ,ナカヤマフェスタ,,ロイヤルチャージャー系,1,4,1中1,初,新馬,ダ,1200,稍,,石神,54.0,▲,7,28.6,13,3.1,7,,,12,12,37.00,39.3,8,エアサロメ
2,B,3,レディソフィア,牝,3,436,-16,-16,15,304.0, , 83,13,55,,*,丸野勝虎,(美),小笠倫弘,ニューイヤーズデイ,タニノギムレット,,ロイヤルチャージャー系,1,25,1中9,初,新馬,ダ,1800,良,,佐々,55.0,,12,103.2,16,8.7,13,11,14,16,16,40.95,45.4,16,トーアエレクトラム
2,B,4,スタームーンナイト,牡,3,510,+12,+12,2,3.9, ,114,1,57,,*,横山武史,(美),中舘英二,ヴァンゴッホ,ロードカナロア,,,10,19,4東7,3,未勝利*,ダ,1400,良,B,横山,56.0,,1,2.2,6,1.2,2,,,5,4,36.53,38.8,7,リフレックス
3,,5,バイデント,セ,3,506,,,9,19.5, ,  0,,57,,,亀田温心,(栗),西園翔太,ゴールドドリーム,サクラバクシンオー,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,ジュンクロノシップ,牡,3,512,+10,+10,10,51.6, , 97,6,57,,*,幸英明,(栗),浜田多実,レッドファルクス,ロードカナロア,,,1,17,1京6,2,未勝利,ダ,1900,良,,松山,57.0,,5,10.3,13,5.4,3,2,2,5,7,39.00,43.0,13,テスタヴェローチェ
4,,7,セイブルーアイ,牝,3,430,-14,-14,12,97.8, , 91,11,55,,*,長岡禎仁,(美),新開幸一,セイクリムズン,シニスターミニスター,,ナスルーラ系,12,27,5中7,3,未勝利・牝*,ダ,1200,稍,,石田,52.0,▲,11,65.3,10,1.3,10,,,13,13,35.60,38.2,6,コウジハラ
4,,8,シンクシビリティ,牝,3,418,- 6,- 6,16,379.8, , 84,12,51,★,*,河原田菜,(美),青木孝文,ミスチヴィアスアレックス,クロフネ,,ニアークティック系,1,31,2京1,連,未勝利,ダ,1400,良,,原優,55.0,,11,249.9,12,3.2,9,,,13,13,37.80,38.4,8,ゴディアンフィンチ
5,,9,アルムアポジェ,牝,3,476,  0,0,3,6.8, ,107,3,55,,,秋山稔樹,(栗),北出成人,アメリカンペイトリオット,キングカメハメハ,,ネイティヴダンサー系,3,7,1阪5,13,未勝利,ダ,1400,稍,,秋山,55.0,,6,51.9,5,1.1,12,,,6,5,35.70,38.3,5,アパレイユ
5,,10,デルマアサマ,牡,3,448,,,13,173.6, ,  0,,57,,,松若風馬,(栗),森田直行,サトノクラウン,ロサード,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,リューカデンドロン,牝,3,406,,,11,93.6, ,  0,,53,◇,,今村聖奈,(栗),今野貞一,"Maclean's Music","A.P. Indy",,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,12,ショウナンバーボン,牡,3,460,- 4,- 4,6,13.8, ,107,3,57,,*,吉村誠之,(美),加藤士津,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,1,17,1中6,4,未勝利,ダ,1800,良,,戸崎,57.0,,3,5.0,9,3.1,2,2,3,2,2,38.00,42.6,12,ウリズンベー
7,,13,フォーオール,セ,3,504,- 4,- 4,8,18.1, , 95,8,57,,,横山典弘,(栗),昆貢,カリフォルニアクローム,ディープインパクト,,ロイヤルチャージャー系,10,19,4東7,初,新馬,ダ,1600,良,,横山,56.0,,2,3.8,16,8.6,2,,,12,16,39.00,43.2,16,ラッキーキッド
7,,14,メイショウライゴー,牡,3,522,- 4,- 4,1,3.1, ,110,2,57,,,浜中俊,(栗),安達昭夫,ヴァンゴッホ,タイキシャトル,,ロイヤルチャージャー系,3,1,1阪4,3,未勝利,ダ,1400,良,,浜中,57.0,,8,39.3,4,0.5,10,,,1,1,35.10,39.8,11,アーディアイリ
8,,15,モズガネシア,牡,3,494,+10,+10,5,10.3, , 94,10,57,,*,富田暁,(栗),中尾秀正,モズアスコット,Bernardini,,ナスルーラ系,9,21,4阪7,4,未勝利*,ダ,1400,良,,松若,55.0,,7,35.3,12,2.9,10,,,9,8,36.30,40.9,13,キンダープンシュ
8,,16,エコロボルト,セ,3,496,-24,-24,7,16.1, , 97,6,57,,*,団野大成,(栗),森秀行,"Practical Joke","Scat Daddy",,ニアークティック系,11,9,4京2,20,未勝利*,ダ,1400,稍,,西村,56.0,,6,18.9,15,2.2,4,,,8,8,36.53,39.5,16,ムテキシャチョウ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032207010403,2026.3.22,日,中京,1名4,3,,未勝利,ダート,1800,,4,良,晴,16,10:45,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,アレキサンダーサン,牡,3,446,-16,-16,15,467.6, , 82,14,57,,*,嶋田純次,(美),伊坂重信,エスケンデレヤ,スマートファルコン,,ロイヤルチャージャー系,3,17,浦和,9,ツイン,ダ,1400,良,,藤本,56.0,,10,,8,3.3,,9,9,11,9,,----,,ヴァルボナ
2,B,2,ミカレオス,牡,3,458,- 4,- 4,14,261.3, , 88,13,57,,,荻野琢真,(栗),河嶋宏樹,トーセンラー,"Kitten's Joy",,ニアークティック系,1,10,1京3,3,未勝利,芝,2400,良,B,荻野,57.0,,18,411.0,14,2.4,17,9,8,13,14,37.50,37.1,13,ガウディ
2,B,3,ライヴジントニック,牡,3,522,-14,-14,4,5.5, ,111,3,54,▲,,舟山瑠泉,(美),尾形和幸,ホッコータルマエ,ゼンノロブロイ,,ロイヤルチャージャー系,3,7,2中3,2,未勝利,ダ,1800,重,B,舟山,54.0,▲,12,50.2,2,0.2,8,3,3,2,1,37.50,40.1,2,ジオストラテジー
3,,4,キミガイチバンイイ,牡,3,472,- 6,- 6,13,216.4, , 90,12,54,▲,*,小林美駒,(美),鈴木慎太,スズカコーズウェイ,ハービンジャー,ニアークティック系,ニアークティック系,2,1,1東2,18,未勝利,ダ,1400,良,,木幡,57.0,,13,266.5,13,3.1,16,,,10,11,36.83,39.4,14,ケブランリ
3,,5,サンライズビクター,牡,3,524,  0,0,7,16.0, , 99,10,57,,*,団野大成,(栗),茶木太樹,サンライズソア,サンライズペガサス,,ロイヤルチャージャー系,2,7,2京3,初,新馬,ダ,1800,良,,国分,57.0,,14,61.0,8,2.1,6,11,12,12,12,38.80,38.3,4,アレンスター
4,,6,リアライズブライト,牡,3,508,+ 2,+ 2,5,6.5, ,102,6,57,,*,浜中俊,(栗),武幸四郎,ブリックスアンドモルタル,エイシンフラッシュ,,,12,28,5阪8,初,新馬,芝,1600,良,,菱田,56.0,,3,4.6,10,0.6,15,,,12,13,36.90,34.5,6,キシダンチョウ
4,,7,ピエナオルカ,牡,3,482,  0,0,1,4.5, ,115,1,57,,,幸英明,(栗),谷潔,ゴールドドリーム,スウェプトオーヴァーボード,,ネイティヴダンサー系,3,8,1阪6,3,未勝利,ダ,1800,良,,幸英,57.0,,3,7.9,4,0.2,3,7,7,7,5,39.05,38.0,1,ワザオギ
5,,8,シンゼンコジロウ,牡,3,450,- 6,- 6,11,190.5, , 93,11,55,◇,*,今村聖奈,(栗),飯田祐史,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,2,14,2京5,2,未勝利,ダ,1200,稍,,菱田,57.0,,13,413.3,10,2.9,11,,,10,10,37.20,38.3,11,メイショウバルク
5,,9,ヴレパリジャン,牡,3,512,,,12,197.0, ,  0,,57,,,富田暁,(栗),武英智,マクフィ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
6,B,10,ジーティーピカソ,牡,3,538,+ 2,+ 2,2,4.5, ,112,2,57,,,吉村誠之,(栗),宮地貴稔,ヴァンゴッホ,Zensational,,ネイティヴダンサー系,2,28,1阪3,11,未勝利,ダ,1800,良,,吉村,57.0,,7,18.3,3,0.4,12,7,7,8,6,38.80,38.5,2,テーオーカイザー
6,,11,アデルフィー,牡,3,460,+ 4,+ 4,6,15.0, ,104,5,57,,*,吉田隼人,(美),金成貴史,モーニン,ミスキャスト,,ロイヤルチャージャー系,1,31,2京1,3,未勝利,ダ,1400,良,,田口,57.0,,5,24.3,6,1.5,5,,,9,9,37.20,37.5,2,ゴディアンフィンチ
7,,12,リバーソニック,牡,3,444,+10,+10,3,4.8, ,107,4,57,,,西村淳也,(栗),浜田多実,ルヴァンスレーヴ,ブラックタイド,,ロイヤルチャージャー系,2,28,1阪3,10,未勝利,ダ,1800,良,,西村,57.0,,9,42.1,2,0.4,7,14,14,14,11,39.15,37.8,1,テーオーカイザー
7,,13,ヴァンドゥーヴル,牡,3,472,- 4,- 4,8,16.7, ,100,8,57,,*,小崎綾也,(栗),石坂公一,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,2,1,2京2,2,未勝利,芝,2000,良,,高杉,57.0,,7,76.6,7,1.5,9,4,4,6,10,37.59,35.9,8,メイショウテンク
8,,14,ルーナディサングエ,牡,3,466,+14,+14,9,29.0, ,100,8,57,,,菅原隆一,(美),天間昭一,リアルスティール,アドマイヤムーン,,ネイティヴダンサー系,11,8,3福1,4,未勝利*,ダ,1700,良,,菅原,56.0,,12,125.9,4,1.2,12,4,6,5,5,37.36,39.2,4,アトモス
8,,15,タイキジュビリー,牡,3,498,- 2,- 2,10,33.1, ,101,7,57,,*,国分恭介,(栗),辻野泰之,ホッコータルマエ,ハーツクライ,,ロイヤルチャージャー系,3,7,1阪5,8,未勝利,ダ,2000,稍,,国分,57.0,,3,8.6,11,3.2,3,8,7,8,7,38.79,41.0,10,テンマジックアワー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026032207010404,2026.3.22,日,中京,1名4,4,,未勝利,芝,2000,A,4,良,晴,18,11:15,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,コティノス,牡,3,486,+ 2,+ 2,2,3.9, , 99,5,54,▲,*,田山旺佑,(栗),須貝尚介,サートゥルナーリア,ステイゴールド,,ロイヤルチャージャー系,1,5,1京2,3,未勝利,芝,2000,良,,西村,57.0,,5,9.4,17,7.8,7,5,4,7,8,37.20,43.3,17,タガノアルトゥーラ
2,,2,ウインファイネスト,牡,3,484,,,10,64.4, ,  0,,54,▲,,舟山瑠泉,(美),鹿戸雄一,ゴールドシップ,ブラックホーク,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,ブライトエアリー,牝,3,448,- 4,- 4,3,6.9, ,108,3,55,,*,西村淳也,(美),相沢郁,ウインブライト,ワークフォース,,ネイティヴダンサー系,2,22,1小A,10,未勝利・牝,芝,1800,良,,横山,55.0,,3,5.1,8,1.1,3,10,10,7,4,36.65,36.2,8,ソングオブザバード
3,,4,ワンダーシャッフル,牡,3,464,-12,-12,6,11.5, ,103,4,53,★,,河原田菜,(栗),渡辺薫彦,アニマルキングダム,バゴ,,ナスルーラ系,3,1,1小C,初,未勝利,芝,1800,良,,河原,53.0,★,16,254.5,4,0.3,16,13,13,15,8,36.85,36.4,1,エクリュ
3,,5,チュオンソン,牡,3,468,  0,0,9,35.3, , 97,7,57,,,横山典弘,(栗),昆貢,ウインブライト,"Invincible Spirit",,ニアークティック系,2,21,1阪1,初,新馬,ダ,1800,良,,横山,57.0,,4,6.9,13,3.5,11,6,6,6,8,39.20,40.6,14,エイコーンドリーム
4,,6,メイショウケンゴウ,牡,3,474,- 8,- 8,5,10.5, , 96,9,57,,,松若風馬,(栗),高橋亮,フィエールマン,ジャスタウェイ,,,1,5,1京2,2,未勝利,芝,1600,良,,松若,57.0,,14,224.6,7,0.5,11,,,7,7,36.24,35.4,4,ベルサンローラン
4,,7,トンデトンデトンデ,牡,3,458,- 4,- 4,15,307.2, , 92,11,57,,*,亀田温心,(栗),北出成人,キセキ,オペラハウス,,ニアークティック系,3,15,1名2,2,未勝利,芝,2200,良,,松若,57.0,,14,297.2,10,2.2,15,5,5,7,8,36.56,37.2,14,メイショウナルカミ
5,,8,リードアクター,牡,3,504,  0,0,11,83.7, , 99,5,57,,*,丸山元気,(栗),本田優,ゴールドアクター,マジェスティックウォリアー,,,2,14,2京5,2,未勝利,ダ,1900,稍,,高杉,57.0,,7,45.1,9,2.4,9,1,1,1,1,39.14,40.5,11,メイショウアカリ
5,,9,ロスニーニョス,牡,3,470,- 6,- 6,12,220.1, , 97,7,57,,,古川吉洋,(栗),大根田裕,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,3,1,1小C,10,未勝利,芝,1800,良,,古川,57.0,,8,35.9,12,1.3,8,11,11,12,11,36.70,37.7,9,エクリュ
6,,10,ウィスカーパッド,牝,3,440,+ 2,+ 2,1,2.5, ,120,1,55,,*,横山武史,(栗),藤岡健一,キタサンブラック,"Kitten's Joy",,ニアークティック系,3,1,1小C,8,未勝利・牝,芝,2000,良,,鮫島,55.0,,3,5.9,2,0.1,3,1,1,2,2,37.33,36.5,6,アストリル
6,,11,ロザーンジュ,牝,3,426,- 2,- 2,4,7.2, ,113,2,53,◇,,今村聖奈,(栗),寺島良,フィエールマン,オルフェーヴル,,,1,31,1小3,7,未勝利・牝,芝,2000,良,,今村,53.0,◇,8,34.8,3,0.4,13,1,1,1,1,35.91,36.4,13,フォーチュンライド
7,,12,ベジョータ,牡,3,512,+ 2,+ 2,14,291.5, , 91,12,57,,,富田暁,(栗),野中賢二,ハービンジャー,ダノンシャンティ,ニアークティック系,ロイヤルチャージャー系,2,21,1小9,7,未勝利,芝,1800,良,,富田,57.0,,14,160.6,13,1.3,16,8,7,7,9,37.05,36.5,14,レッドラージャ
7,,13,スターアライズ,牝,3,398,-12,-12,13,235.4, , 93,10,52,▲,*,石神深道,(美),大和田成,ベンバトル,ステイゴールド,,ロイヤルチャージャー系,11,23,5東5,2,未勝利*,芝,1600,良,,原優,55.0,,13,156.5,16,3.2,9,,,4,4,36.00,37.1,16,ピエドゥラパン
8,,14,メイショウハンター,牡,3,488,,,8,33.4, ,  0,,57,,,浜中俊,(栗),長谷川浩,インディチャンプ,シニスターミニスター,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,ディープマウンテン,牝,3,406,- 2,- 2,7,20.1, , 89,13,55,,,木幡初也,(美),深山雅史,エイシンフラッシュ,アグネスタキオン,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,芝,1800,良,,木幡,55.0,,7,82.6,4,0.7,7,,,3,7,37.95,33.7,4,ダノンハドソン
