レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010501,2026.1.12,月,中山,1中5,1,,未勝利,ダート,1200,,2,良,晴,16,09:50,,馬齢,３歳
8,,16,カンノンミッキー,牡,3,484,,,12,54.8, ,  0,,57,,,木幡巧也,(美),小西一男,ミッキーロケット,フサイチリシャール,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010506,2026.1.12,月,中山,1中5,6,,未勝利,芝,2000,C,4,良,晴,18,12:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハロングロットル,牡,3,456,+ 2,+ 2,18,428.9, , 90,16,54,▲,,遠藤汰月,(美),伊藤伸一,ウインブライト,ブラックホーク,,ニアークティック系,10,26,4東9,2,未勝利*,芝,2000,稍,,遠藤,53.0,▲,10,185.2,7,1.7,9,,8,10,9,36.90,36.7,5,セヴェロ
1,,2,シデンイッセン,牡,3,496,+12,+12,13,93.5, ,105,8,57,,*,横山和生,(美),田村康仁,エイシンフラッシュ,ネオユニヴァース,,ロイヤルチャージャー系,9,28,4中9,3,未勝利*,芝,2000,良,,丹内,55.0,,8,91.4,5,1.6,13,7,7,6,6,37.59,34.6,6,コッツォリーノ
2,,3,ウインターブレス,牡,3,500,- 2,- 2,9,26.0, ,112,1,57,,*,原優介,(美),竹内正洋,ハービンジャー,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,12,20,5名5,6,未勝利*,芝,2000,稍,,高杉,56.0,,6,22.5,5,0.3,8,5,4,5,7,37.50,35.3,7,ロードメルヴェイユ
2,,4,ゼータレティクル,牝,3,460,- 6,- 6,11,42.8, ,112,1,55,,*,丹内祐次,(美),小手川準,ビーチパトロール,ダノンシャンティ,,ロイヤルチャージャー系,10,26,4東9,2,未勝利*,芝,2000,稍,,横山,55.0,,2,4.9,5,1.5,4,,3,2,2,36.43,37.6,8,セヴェロ
3,,5,ウインベルチェーロ,牝,3,456,- 2,- 2,12,54.5, ,103,11,53,△,*,長浜鴻緒,(美),手塚貴久,エピファネイア,"Fusaichi Pegasus",,ネイティヴダンサー系,8,24,2札2,初,新馬,芝,2000,良,,横山,55.0,,3,7.3,7,1.3,1,8,8,8,9,38.44,36.1,5,ミスティックレナン
3,,6,アイスアンドスノー,牡,3,504,+ 4,+ 4,6,16.8, ,111,3,57,,,佐々木大,(美),古賀慎明,イスラボニータ,フレンチデピュティ,,ニアークティック系,12,27,5中7,23,未勝利*,芝,2000,良,,佐々,56.0,,11,110.8,3,0.3,16,3,3,3,2,36.60,36.8,9,ポッドクロス
4,,7,エリュグレイス,牝,3,468,- 2,- 2,2,4.1, ,109,4,55,,,横山武史,(美),和田勇介,エピファネイア,ノヴェリスト,,その他のエクリプス系,11,8,5東1,初,新馬,芝,1800,良,,横山,55.0,,4,24.2,2,0.8,6,,6,6,5,36.65,34.2,5,ラヴェニュー
4,,8,ウインリフレクト,牡,3,442,+ 2,+ 2,16,340.9, , 83,18,54,▲,*,舟山瑠泉,(美),嘉藤貴行,ウインブライト,ショウナンカンプ,,ナスルーラ系,11,15,5東3,連,未勝利*,芝,1600,良,,木幡,56.0,,14,249.3,16,1.2,14,,,17,17,37.08,34.3,6,スペルーチェ
5,,9,ノーブルジャッカル,牡,3,482,+20,+20,15,318.9, , 90,16,57,,,武藤雅,(美),武藤善則,サトノダイヤモンド,キングズベスト,,ネイティヴダンサー系,11,24,3福6,初,新馬,芝,1800,良,,武藤,56.0,,14,131.0,10,1.2,11,13,12,13,12,38.65,34.5,5,ファンクション
5,,10,マイネルアイフェル,牡,3,508,+ 6,+ 6,14,187.3, , 91,15,57,,,柴田大知,(美),上原博之,デクラレーションオブウォー,バトルプラン,,ネイティヴダンサー系,10,18,4東6,2,未勝利*,芝,1800,良,,柴田,56.0,,7,122.0,6,1.2,8,,5,5,5,36.55,35.6,7,ダノンセフィーロ
6,,11,サトノマティーニ,牡,3,472,- 8,- 8,1,2.9, ,107,5,57,,,北村宏司,(美),蛯名正義,エピファネイア,"Catcher In The Rye",,,11,8,5東1,初,新馬,芝,1800,良,,北村,56.0,,3,18.8,3,0.9,3,,10,11,11,37.15,33.3,1,ラヴェニュー
6,,12,アドマイヤウルトラ,牡,3,504,+ 2,+ 2,5,14.4, ,104,9,57,,*,荻野極,(美),宮田敬介,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,12,13,5中3,3,未勝利*,芝,1600,良,,マー,56.0,,3,6.6,5,1.0,6,,4,6,6,35.70,35.3,8,バルボアパーク
7,,13,マナイアカラニ,牡,3,476,+ 2,+ 2,7,20.7, ,103,11,57,,,菊沢一樹,(美),田中勝春,アルアイン,ロードカナロア,,,12,20,5中5,初,新馬,芝,2000,良,,菊沢,56.0,,9,56.4,5,0.8,5,8,8,11,9,37.46,35.2,2,プラウディッツ
7,,14,アンヴデット,牝,3,408,-14,-14,10,31.9, , 97,13,55,,*,丸山元気,(美),高橋文雅,リアルスティール,"Not A Single Doubt",,,10,19,4東7,初,新馬,芝,1800,良,,北村,55.0,,7,19.2,9,0.8,1,,12,13,13,38.55,33.9,4,ブラウンバナナ
7,,15,ガードオブオナー,牡,3,512,+ 6,+ 6,3,4.8, ,106,7,57,,,戸崎圭太,(美),林徹,サトノダイヤモンド,シンボリクリスエス,,ロイヤルチャージャー系,11,15,5東3,6,未勝利*,芝,2000,良,,戸崎,56.0,,3,3.9,6,0.6,2,,7,6,7,37.33,34.3,6,オルフセン
8,,16,グルノーブル,牡,3,528,+12,+12,17,403.4, , 92,14,57,,*,原田和真,(美),佐藤吉勝,マクマホン,Southdale,,,11,15,3福3,初,新馬,芝,2000,良,,秋山,56.0,,14,77.0,14,1.2,15,2,2,2,2,36.86,38.1,15,ショウグンマサムネ
8,,17,ベアドッキューン,牝,3,444,- 8,- 8,4,9.2, ,107,5,55,,,松岡正海,(美),千葉直人,カレンブラックヒル,ハービンジャー,,ニアークティック系,12,6,5中1,初,新馬,芝,2000,良,,松岡,55.0,,13,90.5,3,0.4,6,11,11,2,2,36.94,35.3,7,ゴディアーモ
8,,18,タイセイスタナー,牝,3,476,+ 2,+ 2,8,25.7, ,104,9,55,,,津村明秀,(美),池上昌和,シルバーステート,ザール,,ネイティヴダンサー系,12,13,5中3,初,新馬,芝,1800,良,,津村,55.0,,9,56.6,4,0.5,8,2,2,3,3,37.15,34.7,6,ベンヴェヌータ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010507,2026.1.12,月,中山,1中5,7,,1勝,ダート,1800,,4,良,晴,16,13:10,牝,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フィールオーサム,牝,4,440,  0,0,1,2.4, ,125,1,55,,,菅原明良,(美),岩戸孝樹,ルヴァンスレーヴ,ブラックタイド,,ロイヤルチャージャー系,12,13,5名3,3,１勝ｸﾗｽ・牝,ダ,1800,良,,菅原,55.0,,1,3.0,3,0.2,5,3,3,3,3,38.25,37.5,5,カロローザ
2,,2,ノーブルノワール,牝,4,450,+ 4,+ 4,12,67.0, , 92,13,52,▲,*,舟山瑠泉,(美),林徹,リオンディーズ,ディープインパクト,,ロイヤルチャージャー系,10,11,4東3,4,１勝ｸﾗｽ・牝,ダ,1600,稍,,石川,54.0,,12,93.0,11,1.4,9,,,14,14,36.84,37.7,6,パイシャオピン
2,,3,ノアチュロス,牝,4,478,- 2,- 2,13,138.6, , 98,9,55,,*,杉原誠人,(美),田村康仁,リオンディーズ,サクラプレジデント,,ロイヤルチャージャー系,12,27,5中7,6,１勝ｸﾗｽ,ダ,1800,稍,,丹内,55.0,,10,53.9,11,2.2,13,5,5,7,8,38.00,40.1,11,ミダース
3,,4,キョウエイフロイデ,牝,5,490,- 8,- 8,7,21.7, ,101,7,56,,,原優介,(美),中川公成,サトノクラウン,マンハッタンカフェ,,ロイヤルチャージャー系,11,23,5東5,5,１勝ｸﾗｽ・牝,ダ,1600,良,,原優,56.0,,7,16.9,7,0.9,4,,,15,15,37.74,35.7,1,カーラデマドレ
3,,5,マーキュリーダイム,牝,4,528,+ 6,+ 6,5,16.5, ,103,6,55,,*,大野拓弥,(美),武井亮,"Medaglia d'Oro","Creative Cause",ニアークティック系,ニアークティック系,5,11,2東6,15,１勝ｸﾗｽ*,ダ,2100,稍,,ルメ,55.0,,2,5.2,15,7.3,11,6,7,7,7,37.32,43.1,15,ピカピカサンダー
4,,6,ラジャアンパット,牝,4,512,- 2,- 2,9,28.6,>, 98,9,55,,*,丸山元気,(美),林徹,サートゥルナーリア,ゼンノロブロイ,,ロイヤルチャージャー系,3,2,2中2,初,未勝利・牝,ダ,1800,良,,杉原,55.0,,2,5.5,3,1.1,14,15,15,5,5,38.60,39.8,5,シャンハイナイト
4,,7,ラルガメンテ,牝,4,474,+ 6,+ 6,8,21.9, ,107,5,55,,*,荻野極,(美),尾関知人,ドゥラメンテ,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,14,5名4,9,１勝ｸﾗｽ・若,ダ,1800,稍,,斎藤,55.0,,9,23.5,5,0.6,14,5,5,5,4,38.15,39.3,9,コウジョリョウゾク
5,,8,リュミナーズ,牝,4,450,+ 2,+ 2,4,9.7, ,116,3,55,,*,松岡正海,(美),堀内岳志,ルヴァンスレーヴ,エンパイアメーカー,,ネイティヴダンサー系,12,14,5名4,11,１勝ｸﾗｽ・若,ダ,1800,稍,,亀田,55.0,,3,7.8,3,0.1,1,11,11,9,8,38.40,38.3,2,コウジョリョウゾク
5,B,9,ムーランブルー,牝,6,504,  0,0,6,19.9, ,101,7,56,,,佐々木大,(美),久保田貴,ジャスタウェイ,Galileo,,ニアークティック系,12,14,5中4,3,１勝ｸﾗｽ,ダ,2500,稍,B,佐々,56.0,,7,15.1,8,2.6,10,14,14,12,11,39.54,40.6,5,ダカラフェスティヴ
6,,10,カスバートテソーロ,牝,4,444,+10,+10,3,7.3, ,113,4,55,,*,横山武史,(美),畠山吉宏,ゴールドアクター,Shirocco,,その他のエクリプス系,12,20,5名5,4,１勝ｸﾗｽ,ダ,1800,稍,,吉田,55.0,,5,9.8,2,0.9,4,7,7,7,7,38.35,38.1,5,タガノヘラクレス
6,,11,ブドワールドール,牝,4,442,- 8,- 8,10,32.3, , 94,12,55,,*,横山和生,(美),西田雄一,オルフェーヴル,"Elusive Quality",,ネイティヴダンサー系,10,26,4新4,10,柏崎特別･1勝,芝,1600,稍,,丹内,54.0,,11,22.1,9,1.3,12,,,4,4,35.94,36.2,10,ジャズ
7,,12,オメガストリーム,牝,4,462,  0,0,14,168.2, , 95,11,55,,*,菊沢一樹,(美),土田稔,アルアイン,Tapit,,ナスルーラ系,12,6,5中1,7,１勝ｸﾗｽ,ダ,1200,良,,木幡,55.0,,7,23.1,16,2.8,10,,,6,8,35.10,38.9,14,タイセイピューマ
7,B,13,ライズトゥザトップ,牝,4,500,+ 6,+ 6,11,57.7, , 90,14,55,,*,石橋脩,(美),牧光二,パイロ,クロフネ,ナスルーラ系,ニアークティック系,10,26,4東9,連,１勝ｸﾗｽ・牝,ダ,1600,不,B,石川,54.0,,11,68.7,8,0.8,11,,,8,7,36.60,36.2,7,スカイビート
8,,14,サイモンポーリア,牝,8,478,+ 4,+ 4,15,365.4, , 84,15,56,,,内田博幸,(美),根本康広,マジェスティックウォリアー,ロージズインメイ,,ロイヤルチャージャー系,11,23,5東5,5,１勝ｸﾗｽ・牝,ダ,1600,良,,内田,56.0,,16,469.8,15,1.6,16,,,13,14,37.56,36.7,7,カーラデマドレ
8,,15,ランスノーブル,牝,6,476,+ 2,+ 2,2,3.4, ,117,2,54,△,,長浜鴻緒,(美),上原博之,ハービンジャー,クロフネ,ニアークティック系,ニアークティック系,12,21,5中6,2,１勝ｸﾗｽ,ダ,1800,重,,長浜,54.0,△,6,11.9,3,0.2,4,9,9,9,8,37.20,37.1,2,コンティオ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010508,2026.1.12,月,中山,1中5,8,,1勝,芝,1200,C,2,良,晴,16,13:40,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ファインサマーデイ,牡,3,454,- 4,- 4,3,7.7,>,106,7,57,,,菅原明良,(美),高柳瑞樹,ファインニードル,"Heart's Cry",,,10,4,4東1,初,新馬,芝,1400,良,,菅原,56.0,,2,5.7,1,-0.4,3,,,1,1,37.13,33.9,4,(ジャスフォール)
2,,2,ヒシアイラ,牡,3,464,+ 6,+ 6,1,2.4, ,111,3,57,,,荻野極,(栗),池江泰寿,モーリス,"Rock of Gibraltar",,ニアークティック系,12,20,5中5,7,ひいらぎ･1勝,芝,1600,良,,荻野,56.0,,2,3.9,5,0.7,7,,1,1,1,35.10,35.1,6,クレパスキュラー
3,,3,ガラベイヤ,牝,3,428,+ 2,+ 2,8,22.6,>,108,5,55,,,丸山元気,(美),加藤士津,アルアイン,Dubawi,,ネイティヴダンサー系,10,18,4新1,9,未勝利*,芝,1200,良,,丸山,55.0,,3,5.1,1,-0.1,1,,,7,7,34.70,34.8,2,(ハッピーラッキー)
4,,4,サムハラ,牡,3,442,- 6,- 6,5,9.9,>,104,8,54,▲,,石田拓郎,(美),新開幸一,サートゥルナーリア,ブライアンズタイム,,ロイヤルチャージャー系,12,7,5中2,初,新馬,芝,1200,良,,石田,53.0,▲,3,5.9,1,-0.2,12,,,2,2,35.10,34.3,2,(キッショウダラニ)
5,,5,コパノトーマス,牡,3,482,  0,0,7,19.0, ,104,8,57,,,原優介,(美),青木孝文,タニノフランケル,サウスヴィグラス,,ネイティヴダンサー系,12,28,5中8,2,１勝ｸﾗｽ*,ダ,1200,良,,原優,56.0,,5,15.0,9,2.2,2,,,2,1,33.30,40.6,9,アルデトップガン
6,,6,ミスターバッドガイ,牡,3,502,  0,0,6,12.3,+,123,1,57,,,横山琉人,(栗),中尾秀正,ストロングリターン,サクラプレジデント,,ロイヤルチャージャー系,12,20,5名5,16,クリスマ,芝,1200,稍,,横山,56.0,,6,25.5,3,0.2,7,,,9,9,35.30,33.9,1,コラルリーフ
6,,7,シャルトル,牡,3,450,  0,0,4,9.4,>,111,3,57,,*,三浦皇成,(美),栗田徹,コントレイル,"Uncle Mo",,ナスルーラ系,11,9,5東2,20,未勝利*,芝,1400,良,,岩田,56.0,,3,7.5,1,-0.3,6,,,11,11,35.63,34.0,1,(カズノダイジョウ)
7,,8,ベアアッコチャン,牝,3,472,- 6,- 6,10,78.4,>,108,5,55,,*,大野拓弥,(美),杉浦宏昭,フォーウィールドライブ,エイシンフラッシュ,,,12,13,5中3,9,未勝利・牝*,ダ,1200,良,,木幡,55.0,,7,14.4,1,-0.2,13,,,12,12,35.40,38.1,1,(マメーアップル)
7,,9,ロンドンオービタル,牝,3,442,  0,0,2,3.7, ,121,2,55,,,横山武史,(美),岩戸孝樹,タワーオブロンドン,ディープインパクト,,ロイヤルチャージャー系,12,13,5中3,4,黒松賞･1勝*,芝,1200,良,,横山,55.0,,4,6.8,2,0.4,3,,,2,2,34.50,34.1,7,マーブルパレス
8,,10,ヤマメライズ,牡,3,422,- 6,- 6,9,27.1, , 96,11,57,,,戸崎圭太,(美),田島俊明,サートゥルナーリア,ダノンシャンティ,,ロイヤルチャージャー系,12,13,5中3,12,黒松賞･1勝*,芝,1200,良,,戸崎,56.0,,3,5.7,10,0.9,6,,,10,10,35.20,33.9,4,マーブルパレス
8,,11,コックオーヴァン,牝,3,452,- 2,- 2,11,130.0, , 97,10,55,,,松岡正海,(美),伊藤伸一,ウインブライト,ヘクタープロテクター,,ネイティヴダンサー系,12,13,5中3,5,黒松賞･1勝*,芝,1200,良,,松岡,55.0,,12,37.2,7,0.7,11,,,2,2,34.50,34.4,13,マーブルパレス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010509,2026.1.12,月,中山,1中5,9,成田特別,2勝,ダート,2400,,6,良,晴,16,14:15,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ムジェロ,牡,6,530,+ 8,+ 8,1,3.9, ,118,1,58,,*,戸崎圭太,(栗),藤原英昭,ハーツクライ,Mineshaft,ロイヤルチャージャー系,ナスルーラ系,12,20,5中5,3,香取特別･2勝,ダ,2400,良,B,マー,58.0,,6,14.7,2,0.3,6,4,3,4,2,38.57,39.0,4,プレシャスデイ
1,,2,ダカラフェスティヴ,牝,4,470,- 2,- 2,8,17.8,>,102,10,55,,*,柴田善臣,(美),奥平雅士,ミッキーグローリー,キングカメハメハ,,ネイティヴダンサー系,12,14,5中4,6,１勝ｸﾗｽ,ダ,2500,稍,,戸崎,54.0,,6,12.0,1,-0.3,7,11,11,2,2,39.09,39.4,1,(キャストロププ)
2,,3,ファイアトリック,牡,4,454,+ 2,+ 2,3,7.3, ,110,3,57,,,佐々木大,(美),伊坂重信,タリスマニック,トーセンホマレボシ,,ロイヤルチャージャー系,12,20,5中5,6,香取特別･2勝,ダ,2400,良,,佐々,56.0,,4,9.6,4,0.5,3,11,11,10,9,38.80,38.5,3,プレシャスデイ
2,B,4,ルーラーリッチ,セ,6,506,+10,+10,14,229.9, , 88,15,58,,*,横山琉人,(美),小島茂之,ルーラーシップ,チチカステナンゴ,ネイティヴダンサー系,ナスルーラ系,11,8,5東1,4,神奈川新･2勝,ダ,2100,良,,吉田,58.0,,12,319.4,11,2.6,7,11,11,11,12,37.84,38.0,8,キョウキランブ
3,B,5,ジョータルマエ,セ,6,492,- 8,- 8,6,8.3, ,112,2,58,,,鮫島良太,(栗),河嶋宏樹,ホッコータルマエ,クロフネ,,ニアークティック系,11,16,4京4,3,２勝ｸﾗｽ,ダ,1800,良,B,鮫島,58.0,,3,6.6,8,1.2,5,2,2,2,2,36.45,39.1,13,ゴールデンクラウド
3,,6,フジレイメイ,牡,4,502,- 6,- 6,2,4.6, ,109,5,57,,,横山武史,(美),小笠倫弘,サンダースノー,アフリート,,ネイティヴダンサー系,12,20,5中5,12,香取特別･2勝,ダ,2400,良,,横山,56.0,,8,17.4,3,0.5,2,15,15,13,11,38.90,38.2,1,プレシャスデイ
4,,7,サンライズウェーヴ,牡,5,492,+ 2,+ 2,15,246.2,>, 73,16,58,,*,小崎綾也,(栗),石坂公一,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,11,1,3京A,3,障害未勝利,障ダ,2910,稍,,難波,60.0,,8,39.6,8,6.4,2,9,9,9,9,,14.1,,メイショウウネビ
4,,8,オーシンハーフ,セ,5,448,- 6,- 6,9,22.1, ,108,6,58,,*,横山和生,(栗),高橋一哉,シニスターミニスター,キングカメハメハ,ナスルーラ系,ネイティヴダンサー系,12,13,5阪3,10,赤穂特別･2勝,ダ,2000,良,,高杉,58.0,,8,57.0,5,0.6,13,2,2,2,2,37.71,37.6,8,ポルポラジール
5,B,9,インジケーター,牡,5,512,+ 6,+ 6,12,56.0, ,104,8,58,,,北村宏司,(栗),高橋康之,"Liam's Map","Street Sense",,ネイティヴダンサー系,12,20,5中5,6,香取特別･2勝,ダ,2400,良,B,北村,58.0,,11,97.0,5,0.6,12,1,1,1,1,38.50,39.5,8,プレシャスデイ
5,B,10,オオタチ,牡,4,460,+ 8,+ 8,5,7.8,>,110,3,57,,*,菅原明良,(美),久保田貴,ルヴァンスレーヴ,フリオーソ,,ロイヤルチャージャー系,11,15,3福3,4,１勝ｸﾗｽ,ダ,2400,良,B,吉田,56.0,,2,5.6,1,-0.1,6,14,14,10,5,38.57,38.9,1,(キャストロププ)
6,B,11,ニューファウンド,セ,4,514,- 2,- 2,4,7.4, ,108,6,57,,,石川裕紀,(美),相沢郁,ニューイヤーズデイ,ステイゴールド,,ロイヤルチャージャー系,11,29,5東7,16,２勝ｸﾗｽ,ダ,2100,良,B,石川,56.0,,3,6.4,6,1.0,4,2,2,2,2,37.32,38.5,9,ヴァナルガンド
6,B,12,トクシースタローン,牡,7,516,+ 4,+ 4,7,13.7, ,103,9,58,,*,木幡巧也,(美),辻哲英,ホッコータルマエ,シンボリクリスエス,,ロイヤルチャージャー系,11,29,5東7,7,２勝ｸﾗｽ,ダ,2100,良,B,菊沢,58.0,,7,17.3,9,1.5,8,15,15,14,14,37.76,37.9,6,ヴァナルガンド
7,B,13,イデアユウシン,牡,6,542,- 8,- 8,16,315.9, , 96,11,58,,,江田照男,(美),松永康利,ドレフォン,ダンスインザダーク,,ロイヤルチャージャー系,12,20,5中5,8,香取特別･2勝,ダ,2400,良,B,江田,58.0,,13,206.2,13,2.5,14,11,11,2,3,38.53,41.3,15,プレシャスデイ
7,,14,コスモコンフェルマ,牡,4,488,+ 6,+ 6,11,55.2, , 94,12,57,,,丹内祐次,(美),鈴木慎太,ホッコータルマエ,ジャングルポケット,,ナスルーラ系,12,20,5中5,10,香取特別･2勝,ダ,2400,良,B,丹内,56.0,,9,23.3,14,2.7,8,6,6,7,9,38.73,40.9,11,プレシャスデイ
8,,15,ボックスオフィス,セ,5,500,- 8,- 8,13,140.4, , 93,13,58,,*,石橋脩,(栗),吉村圭司,タリスマニック,Dubawi,,ネイティヴダンサー系,12,13,5名3,14,鳴海特別･2勝,ダ,1800,良,B,菅原,58.0,,9,34.0,15,1.4,12,7,7,9,9,38.45,37.8,14,アラレタバシル
8,,16,サトノトルネード,牡,6,524,  0,0,10,27.0,>, 89,14,58,,*,三浦皇成,(美),国枝栄,ハーツクライ,Tiznow,ロイヤルチャージャー系,マンノウォー系,12,7,5中2,8,障害未勝利,障ダ,2880,良,,上野,60.0,,4,8.8,4,1.3,6,2,3,3,4,,14.0,,テーオーリカード
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011206010510,2026.1.12,月,中山,1中5,10,初春Ｓ,3勝,ダート,1200,,2,良,晴,16,14:50,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,カフジエニアゴン,牝,7,512,  0,0,10,28.5, ,109,6,55,,*,川又賢治,(栗),杉山佳明,トランセンド,カネヒキリ,ニアークティック系,ロイヤルチャージャー系,12,28,5中8,6,フェアウ･3勝,ダ,1200,良,,西村,56.0,,11,59.5,5,0.3,12,,,2,2,33.50,37.7,9,カンパニョーラ
1,B,2,クーデール,牝,4,448,- 6,- 6,7,14.0,>,101,8,53,,*,丹内祐次,(栗),坂口智康,ロードカナロア,"Distorted Humor",,ネイティヴダンサー系,12,14,5阪4,6,２勝ｸﾗｽ,ダ,1200,良,B,吉村,54.0,☆,6,16.9,1,-0.2,10,,,2,2,34.40,36.7,5,(スペシャルナンバー)
2,,3,アイファースキャン,牡,6,512,+10,+10,16,281.2, , 90,13,52,,,長浜鴻緒,(美),根本康広,アイファーソング,スズカマンボ,,ロイヤルチャージャー系,12,13,5中3,27,アクアＨ･3勝,ダ,1200,良,,長浜,52.0,,15,209.1,12,0.9,10,,,13,14,35.50,36.3,7,モンドプリューム
2,,4,スティールブルー,牝,5,456,  0,0,12,79.5, , 91,11,52,,*,北村宏司,(美),田中勝春,ルーラーシップ,スマートファルコン,ネイティヴダンサー系,ロイヤルチャージャー系,10,12,4東4,10,テレビ静･3勝,ダ,1400,良,,丸山,56.0,,10,34.6,14,2.5,9,,,8,12,37.20,36.8,14,ワイワイレジェンド
3,,5,タマモダイジョッキ,牡,8,482,- 6,- 6,11,54.8, , 88,16,56,,*,横山和生,(栗),緒方努,ヘニーヒューズ,フジキセキ,,ロイヤルチャージャー系,11,2,4東B,2,秋嶺Ｓ･3勝,ダ,1300,重,,丸山,58.0,,12,104.0,7,1.0,11,,,11,11,36.34,35.1,1,エコロアゼル
3,,6,キタノソワレ,牝,5,492,+14,+14,9,21.0, , 90,13,54,,*,佐々木大,(美),本間忍,トゥザワールド,フレンチデピュティ,,ニアークティック系,12,6,5阪1,4,妙見山Ｓ･3勝,ダ,1200,良,,酒井,56.0,,10,42.9,10,1.0,4,,,13,13,35.60,35.8,3,ファムエレガンテ
4,B,7,ゲキザル,牡,7,486,+ 2,+ 2,3,8.9, ,117,2,56,,,小林脩斗,(美),青木孝文,ザファクター,アフリート,,ネイティヴダンサー系,12,13,5中3,2,アクアＨ･3勝,ダ,1200,良,B,小林,55.0,,7,19.8,2,0.1,9,,,8,8,34.90,36.1,2,モンドプリューム
4,B,8,ロサンゼルス,牡,5,522,- 2,- 2,4,9.1,>,105,7,56,,*,三浦皇成,(美),伊藤圭三,カリフォルニアクローム,キングヘイロー,,ニアークティック系,12,20,5中5,2,２勝ｸﾗｽ,ダ,1200,良,B,マー,58.0,,5,12.2,1,-0.3,4,,,1,1,34.20,36.2,1,(スノーサイレンス)
5,B,9,ビバップ,牡,5,504,+12,+12,5,13.6, , 98,9,55,,*,荻野極,(栗),清水久詞,モーニン,ジャングルポケット,,ナスルーラ系,10,4,3京1,7,大山崎Ｓ･3勝,ダ,1200,不,B,西塚,58.0,,10,22.0,13,1.7,9,,,2,4,33.90,36.9,14,メイショウホウレン
