レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010601,2026.2.15,日,東京,1東6,1,,未勝利,ダート,1300,,2,良,晴,16,10:05,,馬齢,３歳
3,,4,ノラリクラリ,牡,4,440,  0,0,1,1.8, ,119,1,57,,*,松山弘平,(栗),藤岡健一,シュヴァルグラン,ディープインパクト,,ロイヤルチャージャー系,1,18,1京7,7,１勝ｸﾗｽ,芝,2400,良,,藤岡,57.0,,1,2.8,3,0.4,1,5,5,8,8,37.20,35.4,2,オメガナビゲーター
4,,5,ヴィジョンメーカー,牡,4,542,- 4,- 4,2,5.5, ,113,2,57,,*,横山武史,(美),林徹,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,12,27,5中7,19,１勝ｸﾗｽ,芝,2200,良,,プー,56.0,,4,9.9,8,0.4,3,5,6,8,7,37.28,35.7,9,ウィッシュツリー
4,,6,シマサンブラック,牡,4,494,+ 2,+ 2,6,14.5, ,105,6,57,,*,岩田康誠,(美),蛯名正義,キタサンブラック,ハービンジャー,,ニアークティック系,1,24,1小1,41,１勝ｸﾗｽ,芝,2600,良,,丹内,57.0,,8,21.0,9,0.4,14,3,3,4,4,36.99,35.1,10,スズカミエール
5,,7,オメガストリーム,牝,4,464,+ 2,+ 2,13,340.1, , 87,11,52,▲,*,佐藤翔馬,(美),土田稔,アルアイン,Tapit,,ナスルーラ系,1,12,1中5,5,１勝ｸﾗｽ・牝,ダ,1800,良,,菊沢,55.0,,14,168.2,13,6.6,7,5,5,6,14,38.25,43.9,13,フィールオーサム
5,,8,クラッチプレイヤー,牡,5,516,  0,0,8,38.8, , 99,7,58,,*,北村友一,(美),国枝栄,ドゥラメンテ,Skipshot,,,12,27,5中7,5,１勝ｸﾗｽ,芝,2200,良,,吉田,58.0,,10,31.1,11,0.6,9,16,16,16,17,37.54,35.2,2,ウィッシュツリー
6,,9,グランツローゼ,牝,4,442,+ 2,+ 2,14,354.5, , 83,12,55,,,柴田大知,(美),和田雄二,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,1,12,1中5,8,１勝ｸﾗｽ,芝,2000,良,,柴田,55.0,,17,324.1,17,2.0,17,17,17,17,18,36.77,35.4,12,キャピタルリッチ
6,,10,コンサートマスター,牡,4,486,+ 8,+ 8,10,87.3,>, 75,14,55,△,*,長浜鴻緒,(美),黒岩陽一,サトノダイヤモンド,"Danehill Dancer",,ニアークティック系,8,30,3新3,初,未勝利,芝,1800,良,,菅原,57.0,,7,15.9,16,1.9,17,,,18,18,37.45,34.5,4,キョウエイグッド
7,,11,マーゴットソラーレ,牡,5,468,+24,+24,5,13.7, ,108,4,55,▲,,上里直汰,(美),伊坂重信,ノヴェリスト,アグネスタキオン,その他のエクリプス系,ロイヤルチャージャー系,11,15,3福3,連,１勝ｸﾗｽ,芝,2600,良,B,上里,55.0,▲,11,42.6,5,0.3,15,1,1,1,1,36.99,37.6,9,ブリヤディアマンテ
7,B,12,フォーグッド,セ,7,506,+ 6,+ 6,9,52.4, , 96,10,58,,*,吉村誠之,(美),国枝栄,ディープインパクト,Congrats,ロイヤルチャージャー系,ナスルーラ系,1,17,1中6,16,１勝ｸﾗｽ,芝,2200,良,B,菅原,58.0,,10,134.3,7,0.6,5,8,8,8,9,36.41,35.5,4,クリフハンガー
8,,13,トラストボス,牡,5,448,+14,+14,7,18.5, , 99,7,58,,,三浦皇成,(美),高橋文雅,キズナ,オルフェーヴル,,,5,3,2東3,6,１勝ｸﾗｽ,芝,2000,良,,三浦,58.0,,3,7.4,4,0.8,2,,5,5,4,36.43,34.1,4,デュアルウィルダー
8,,14,ペネトレイトゴー,セ,6,450,- 8,- 8,11,127.1, , 98,9,58,,*,吉田豊,(美),戸田博文,ゴールドシップ,シンボリルドルフ,,トゥルビヨン系,2,1,1東2,25,１勝ｸﾗｽ,ダ,1600,良,,安藤,58.0,,13,136.7,8,1.6,12,,,14,14,36.84,37.3,3,ツーネサーン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010607,2026.2.15,日,東京,1東6,7,,1勝,ダート,1400,,2,良,晴,16,13:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ポッドベル,牡,4,478,+ 8,+ 8,4,5.6, ,108,5,58,,,横山武史,(美),和田勇介,モズアスコット,ノヴェリスト,,その他のエクリプス系,11,2,4東B,4,１勝ｸﾗｽ,ダ,1400,重,,横山,57.0,,5,9.6,4,0.7,3,,,7,7,36.38,35.8,3,アンクエンチャブル
1,,2,ダイユウハミルトン,セ,5,476,- 6,- 6,14,224.7, , 93,9,55,▲,*,佐藤翔馬,(美),松永康利,ヴィクトワールピサ,シンボリクリスエス,ロイヤルチャージャー系,ロイヤルチャージャー系,8,23,3新1,3,１勝ｸﾗｽ,芝,1600,良,,菊沢,58.0,,9,55.4,8,1.6,6,,,9,9,36.12,34.4,8,ブルーベリーフィズ
2,,3,リプレゼント,牡,6,508,+12,+12,5,8.8, ,111,4,58,,*,松山弘平,(美),高柳瑞樹,ロードカナロア,"City Zip",,,6,22,3東6,2,１勝ｸﾗｽ,ダ,1400,良,,荻野,58.0,,7,17.6,3,0.4,5,,,14,15,36.45,35.6,2,フウセツ
2,,4,オーサムデアラー,セ,6,500,+ 4,+ 4,11,105.2, , 97,7,56,△,*,長浜鴻緒,(美),上原博之,マインドユアビスケッツ,サンデーサイレンス,,ロイヤルチャージャー系,11,30,5東8,7,１勝ｸﾗｽ,ダ,1400,良,,北村,58.0,,9,41.9,10,1.5,5,,,13,11,37.20,36.7,4,フィーチャリング
3,,5,カレンナオトメ,牝,5,442,+26,+26,13,189.6, , 86,13,56,,*,江田照男,(美),小野次郎,カレンブラックヒル,チーフベアハート,,ニアークティック系,12,7,5名2,2,１勝ｸﾗｽ・牝,ダ,1400,良,,黛弘,56.0,,13,305.4,10,1.0,13,,,10,10,36.45,37.6,7,マーゴットレーヴ
3,,6,スノーホルンロード,セ,7,512,- 6,- 6,7,19.1, , 90,11,58,,*,キング,(美),清水英克,ロードカナロア,クロフネ,,ニアークティック系,12,13,5名3,2,１勝ｸﾗｽ,ダ,1400,良,,石神,55.0,▲,13,43.3,9,1.0,11,,,11,12,36.15,37.3,6,マジックローズ
4,,7,ホウオウゴールド,牡,4,480,+ 4,+ 4,3,4.8, ,115,3,58,,,横山和生,(美),栗田徹,ディーマジェスティ,ゴールドアリュール,,ロイヤルチャージャー系,1,24,1中8,3,１勝ｸﾗｽ,ダ,1200,良,,横山,58.0,,3,7.4,3,0.2,2,,,13,9,35.90,36.7,1,ルーフオブヘヴン
4,,8,ノーブルミステリー,牝,6,464,  0,0,16,242.8, , 91,10,53,▲,,遠藤汰月,(美),菊川正達,ディーマジェスティ,"Mt. Livermore",,ナスルーラ系,11,1,4東A,連,１勝ｸﾗｽ・牝,ダ,1400,重,,遠藤,53.0,▲,15,202.8,10,1.6,13,,,14,14,36.00,36.5,7,セギレエルビエント
5,,9,インヴェスター,セ,5,478,-10,-10,15,229.6, ,  0,,58,,*,菅原隆一,(美),佐藤吉勝,バゴ,ステイゴールド,ナスルーラ系,ロイヤルチャージャー系,12,17,笠松,4,新生特,ダ,1400,稍,,明星,57.0,,6,,7,2.2,,4,6,4,5,,----,,スターサンドビーチ
5,,10,マクミランテソーロ,牡,5,486,  0,0,1,3.6, ,119,1,58,,*,菅原明良,(美),田中剛,レッドファルクス,"Cairo Prince",,,11,30,5東8,2,１勝ｸﾗｽ,ダ,1400,良,,横山,58.0,,1,2.5,7,1.2,1,,,2,2,35.55,38.6,13,フィーチャリング
6,,11,マルセルテソーロ,牡,4,496,- 2,- 2,2,3.9, ,118,2,58,,,木幡巧也,(美),牧光二,フィエールマン,Camelot,,,2,1,1東2,6,１勝ｸﾗｽ,ダ,1400,良,,木幡,57.0,,4,7.6,2,0.2,4,,,4,4,35.55,37.6,6,ベラジオワールド
6,B,12,ハッピーウィズユー,牝,4,510,+12,+12,6,14.3, ,100,6,56,,*,佐々木大,(美),小笠倫弘,キズナ,"Street Cry",,ネイティヴダンサー系,12,13,5名3,7,１勝ｸﾗｽ,ダ,1400,良,B,丹内,55.0,,8,23.4,6,0.8,5,,,11,10,36.15,37.1,3,マジックローズ
7,B,13,グルーヴィーオン,牝,4,480,  0,0,10,92.9, , 90,11,56,,*,原優介,(美),小手川準,ダノンレジェンド,タートルボウル,,ニアークティック系,11,22,3福5,9,１勝ｸﾗｽ,ダ,1150,良,B,永島,53.0,◇,10,38.4,12,1.5,6,,,15,15,36.44,37.7,6,ビーアイフォルテ
7,,14,トルティーナ,牝,4,492,- 3,- 3,12,126.8,>, 67,14,56,,*,吉田豊,(美),高橋文雅,サンダースノー,ブラックタイド,,ロイヤルチャージャー系,12,27,佐賀,5,Ｃ２－,ダ,1400,重,,宮内,54.0,,2,,1,-0.0,,1,1,1,1,,----,,(ソレイケギンチャン)
8,B,15,マイネルブリオン,牡,4,490,+ 8,+ 8,9,35.5, , 95,8,58,,*,石橋脩,(美),矢野英一,ゴールドドリーム,ロージズインメイ,,ロイヤルチャージャー系,11,16,5東4,3,１勝ｸﾗｽ,ダ,1600,良,,西塚,56.0,☆,10,60.4,12,2.0,11,,,3,3,35.94,39.4,14,エーデル
8,,16,オブシディアーナ,牝,4,466,- 5,- 5,8,32.5, ,  0,,56,,*,吉村誠之,(美),国枝栄,ナダル,Frankel,,ニアークティック系,12,29,園田,3,能見篤,ダ,1400,稍,,笹田,55.0,,2,,1,-0.1,,2,2,2,2,,----,,(クラシカルカイザー)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010608,2026.2.15,日,東京,1東6,8,,2勝,芝,1600,D,2,良,晴,16,13:55,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フェイト,牡,6,494,- 4,- 4,5,12.8, ,108,4,58,,,小崎綾也,(栗),福永祐一,リアルスティール,Wiesenpfad,,ニアークティック系,12,6,5阪1,3,２勝ｸﾗｽ,ダ,1400,良,,小崎,58.0,,9,29.9,5,0.5,13,,,6,5,35.40,37.2,6,メイショウツヨキ
2,,2,エフォートレス,牡,5,488,+12,+12,4,8.0, ,105,8,58,,,横山和生,(美),嘉藤貴行,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,11,15,5東3,3,２勝ｸﾗｽ,芝,1600,良,,横山,58.0,,9,39.0,5,0.7,7,,,13,13,36.72,32.9,1,ダノンセンチュリー
3,,3,ホウオウシェリー,牝,5,448,+14,+14,6,13.9, ,113,2,56,,*,菅原明良,(美),池上昌和,ブリックスアンドモルタル,ブラックタイド,,ロイヤルチャージャー系,12,7,5名2,3,志摩特Ｈ･2勝,芝,1600,良,,坂井,53.0,,7,13.1,4,0.3,3,,1,1,1,36.00,34.1,10,キングメーカー
3,,4,ダノンエンブレム,牡,4,464,+22,+22,2,3.9,>,107,5,58,,*,荻野極,(美),宮田敬介,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,8,5東1,4,１勝ｸﾗｽ,芝,1600,良,,ルメ,57.0,,1,2.4,1,-0.3,1,,,3,3,36.18,33.2,3,(アセンブリールーム)
4,,5,レッドライトニング,牡,5,492,+ 4,+ 4,11,58.8, ,107,5,58,,,津村明秀,(美),浅利英明,エイシンフラッシュ,ディープインパクト,,ロイヤルチャージャー系,1,10,1中3,8,２勝ｸﾗｽ,ダ,1800,良,,津村,58.0,,7,31.6,3,0.7,7,3,4,5,4,38.15,38.1,5,エクリプスルバン
4,,6,コンテネレッツア,牝,5,484,- 4,- 4,8,19.2, , 99,11,56,,*,杉原誠人,(美),宮田敬介,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,11,9,5東2,20,２勝ｸﾗｽ,芝,1400,良,,戸崎,56.0,,3,4.7,15,1.0,4,,,18,17,36.83,33.3,6,タイセイカレント
5,B,7,ワンモアスマイル,牡,4,460,- 2,- 2,9,30.5, ,106,7,58,,*,北村友一,(栗),藤岡健一,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,2,1,2京2,3,２勝ｸﾗｽ,芝,1600,良,B,高杉,57.0,,3,3.9,6,0.5,1,,,4,3,36.66,34.0,5,ジーティードレス
5,,8,ケイケイ,セ,5,490,+ 4,+ 4,10,48.2, ,105,8,58,,,大野拓弥,(美),杉浦宏昭,イスラボニータ,"Touch Gold",,ニアークティック系,1,25,1中9,5,２勝ｸﾗｽ,芝,1600,良,,大野,58.0,,7,37.9,5,0.6,8,,2,2,2,35.40,35.2,6,ストレイトトーカー
6,,9,リュウノタブーク,牝,5,448,- 2,- 2,13,383.9, , 89,13,56,,*,原田和真,(美),伊坂重信,オルフェーヴル,クロフネ,,ニアークティック系,1,18,1中7,13,２勝ｸﾗｽ・牝,ダ,1800,良,,嶋田,56.0,,13,111.6,15,3.0,15,3,3,4,8,37.55,41.5,14,レディーフランシス
6,,10,ジャサルディア,牝,4,470,+ 4,+ 4,1,2.5, ,119,1,56,,*,キング,(美),萩原清,キズナ,Frankel,,ニアークティック系,11,29,5東7,8,２勝ｸﾗｽ,芝,1600,良,,戸崎,55.0,,3,5.5,2,0.4,5,,,6,6,36.18,33.9,2,アンパドゥ
7,,11,ツルマウカタチ,牡,5,478,+ 2,+ 2,7,18.0, ,104,10,58,,*,石川裕紀,(美),手塚貴久,ヤングマンパワー,キングヘイロー,,ニアークティック系,11,29,5東7,4,２勝ｸﾗｽ,芝,1600,良,,嶋田,58.0,,5,42.8,4,0.7,3,,,3,4,36.12,34.3,5,アンパドゥ
7,,12,ツーネサーン,牡,5,514,- 2,- 2,3,6.9,>,113,2,58,,*,佐々木大,(栗),矢作芳人,Frankel,"Fast Company",ニアークティック系,,2,1,1東2,12,１勝ｸﾗｽ,ダ,1600,良,,坂井,58.0,,3,5.5,1,-0.6,11,,,2,2,35.94,37.2,2,(セブンマイスター)
8,,13,トロピカルヒーロー,牡,6,558,+ 2,+ 2,14,421.5, , 88,14,58,,*,木幡巧也,(美),根本康広,ビッグアーサー,ハイアーゲーム,,ロイヤルチャージャー系,1,31,2京1,2,長浜特別･2勝,ダ,1400,良,,永島,58.0,,13,217.2,11,1.6,12,,,11,12,37.73,36.5,6,ハクサンアイリス
8,,14,コスモオピニオン,牡,6,518,+ 2,+ 2,12,188.3, , 95,12,56,△,*,長浜鴻緒,(美),黒岩陽一,ダノンバラード,アイルハヴアナザー,,ネイティヴダンサー系,1,5,1中2,3,初日の出･2勝,芝,2000,良,,丹内,58.0,,8,32.6,8,0.7,4,7,7,7,7,37.54,34.7,5,ダンツファイター
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010609,2026.2.15,日,東京,1東6,9,雲雀Ｓ,3勝,芝,1600,D,2,良,晴,16,14:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ショウナンラピダス,牡,5,502,+ 2,+ 2,6,14.7, ,127,1,58,,*,北村友一,(美),国枝栄,ドゥラメンテ,Mineshaft,,ナスルーラ系,1,24,1中8,6,初富士Ｈ･3勝,芝,2000,良,,荻野,57.0,,4,6.8,2,0.0,7,2,2,2,2,36.26,34.6,10,エセルフリーダ
1,,2,アームテイル,牝,6,462,- 8,- 8,15,205.8, , 86,16,56,,,大野拓弥,(美),和田勇介,ダノンバラード,タイキシャトル,,ロイヤルチャージャー系,2,1,1東2,17,節分Ｓ･3勝,芝,1400,良,,大野,56.0,,14,86.3,13,0.8,8,,,9,10,35.93,33.9,9,ウイントワイライト
2,,3,キュクヌス,牝,5,450,- 2,- 2,5,13.0, ,118,4,56,,*,菅原明良,(栗),池江泰寿,"Saxon Warrior","Giant's Causeway",,ニアークティック系,11,1,4東A,4,紅葉Ｓ･3勝,芝,1600,良,,横山,56.0,,6,18.1,2,0.0,7,,,2,2,35.76,33.2,6,チェルビアット
2,,4,ダノンセンチュリー,牡,4,460,  0,0,2,3.7,>,114,6,58,,*,横山和生,(美),萩原清,フィエールマン,"Lope de Vega",,,11,15,5東3,5,２勝ｸﾗｽ,芝,1600,良,,戸崎,57.0,,1,2.1,1,-0.3,4,,,2,2,36.06,33.3,3,(フォルラニーニ)
3,,5,エイムフォーエース,牡,5,442,- 4,- 4,12,57.9,>,101,12,58,,*,佐々木大,(美),武井亮,サトノアラジン,ジャングルポケット,,ナスルーラ系,1,24,1京8,4,２勝ｸﾗｽ,芝,1400,良,,岩田,58.0,,4,5.9,1,-0.1,5,,,9,7,37.20,33.2,1,(メイショウカイト)
3,,6,テウメッサ,牝,5,490,+10,+10,13,92.8, ,101,12,56,,*,吉村誠之,(美),金成貴史,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,12,28,5中8,8,ファイＨ･3勝,芝,1600,良,,プー,55.0,,11,52.1,5,0.9,13,,11,10,11,36.36,33.9,4,ジョイフルニュース
4,,7,コスモエスパーダ,牡,10,506,  0,0,16,414.6, , 88,15,58,,*,柴田大知,(美),天間昭一,レッドスパーダ,ロックオブジブラルタル,,ニアークティック系,1,25,1京9,39,山城ＳＨ･3勝,芝,1400,良,,国分,54.0,,18,267.2,18,1.4,17,,,9,7,36.08,35.2,16,ララマセラシオン
4,,8,アンダースコア,牡,4,460,+ 2,+ 2,9,28.5, ,114,6,58,,*,津村明秀,(栗),庄野靖志,ミッキーアイル,ルーラーシップ,,ネイティヴダンサー系,2,1,1東2,11,節分Ｓ･3勝,芝,1400,良,,三浦,57.0,,10,24.5,3,0.1,1,,,6,6,35.78,33.4,4,ウイントワイライト
5,,9,エスコバル,セ,8,526,+ 8,+ 8,14,120.6, ,109,10,58,,*,石川裕紀,(美),高橋文雅,モーリス,キングカメハメハ,,ネイティヴダンサー系,11,23,5東5,9,秋色ＳＨ･3勝,芝,1600,良,,内田,54.0,,14,199.4,4,0.4,12,,,17,17,35.52,33.1,1,エンペラーズソード
5,,10,モンドデラモーレ,牡,4,488,  0,0,4,8.0, ,107,11,58,,*,三浦皇成,(美),千葉直人,ワールドエース,クロフネ,,ニアークティック系,11,8,5東1,10,錦秋Ｓ･3勝,ダ,1600,良,,戸崎,57.0,,3,4.9,8,1.3,9,,,4,4,36.06,37.0,8,ナイトアクアリウム
6,,11,ミラビリスマジック,牝,5,468,+16,+16,11,55.6, ,114,6,56,,*,松山弘平,(美),国枝栄,キズナ,シンボリクリスエス,,ロイヤルチャージャー系,5,10,2東5,24,分倍河原･3勝,芝,1600,稍,,戸崎,56.0,,3,5.8,8,0.3,8,,,5,5,36.84,33.6,10,アルセナール
6,,12,レッドアトレーヴ,牡,5,492,+ 2,+ 2,8,24.4, ,115,5,58,,*,岩田康誠,(美),手塚貴久,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,1,18,1中7,3,若潮Ｓ･3勝,芝,1600,良,,横山,58.0,,6,15.1,4,0.4,9,,9,12,11,34.80,34.1,3,ポルカリズム
7,,13,ファインライン,牡,5,496,+ 4,+ 4,10,35.6, , 97,14,58,,*,田辺裕信,(栗),松永幹夫,ファインニードル,ディープインパクト,,ロイヤルチャージャー系,12,28,5中8,5,ファイＨ･3勝,芝,1600,良,,北村,55.0,,12,58.3,10,1.2,10,,11,14,15,36.54,33.9,4,ジョイフルニュース
7,,14,アンパドゥ,牡,5,498,+ 4,+ 4,1,3.1,>,119,3,58,,*,横山武史,(美),木村哲也,Iffraaj,Dubawi,ネイティヴダンサー系,ネイティヴダンサー系,11,29,5東7,4,２勝ｸﾗｽ,芝,1600,良,,ルメ,58.0,,1,1.5,1,-0.4,1,,,4,2,36.06,33.7,1,(ジャサルディア)
8,,15,ヒシアマン,牡,4,478,+12,+12,3,5.4, ,125,2,58,,*,キング,(美),堀宣行,モーリス,マンハッタンカフェ,,ロイヤルチャージャー系,11,1,4東A,6,紅葉Ｓ･3勝,芝,1600,良,,レー,57.0,,1,2.1,3,0.2,3,,,3,3,35.88,33.2,6,チェルビアット
8,,16,ミッキースピネル,牝,5,488,+ 8,+ 8,7,21.1,>,110,9,56,,*,荻野極,(栗),中内田充,ロードカナロア,ディープインパクト,,ロイヤルチャージャー系,5,4,2京4,5,島原特別･2勝,芝,1800,良,,川田,56.0,,1,2.5,1,-0.2,2,,,2,2,36.05,34.2,1,(エルフストラック)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026021505010610,2026.2.15,日,東京,1東6,10,バレンタインＳ,ｵｰﾌﾟﾝ,ダート,1400,,2,良,晴,16,15:01,,ﾊﾝﾃﾞ,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ヴィヴァン,牡,8,500,- 2,- 2,11,29.3,>,101,11,54,,*,横山和生,(栗),池江泰寿,ハーツクライ,"Kitten's Joy",ロイヤルチャージャー系,ニアークティック系,1,31,1東1,28,白嶺ＳＨ･3勝,ダ,1600,良,,戸崎,55.0,,12,63.8,1,-0.2,7,,,7,7,36.36,35.8,4,(ヴァンドーム)
1,B,2,ウェットシーズン,セ,5,534,+16,+16,2,5.9, ,115,5,56,,,三浦皇成,(美),田中博康,Mendelssohn,"Pioneerof the Nile",,ネイティヴダンサー系,11,15,5東3,6,武蔵野ＳG3,ダ,1600,良,,三浦,57.0,,6,18.6,12,1.2,6,,,2,2,35.94,36.5,15,ルクソールカフェ
2,,3,ノーブルロジャー,牡,5,502,+ 2,+ 2,5,8.4, ,127,1,58,,,石川裕紀,(栗),吉岡辰弥,"Palace Malice","More Than Ready",,ロイヤルチャージャー系,12,28,5阪8,4,ギャラク,ダ,1400,良,,石川,58.0,,2,5.3,1,-0.1,3,,,11,10,35.33,36.3,2,(バトゥーキ)
2,,4,フリームファクシ,牡,6,520,- 4,- 4,6,8.6, ,126,2,59,,*,佐々木大,(栗),須貝尚介,ルーラーシップ,スペシャルウィーク,ネイティヴダンサー系,ロイヤルチャージャー系,2,2,1東2,3,根岸ＳG3,ダ,1400,稍,,Ｍ．,57.0,,1,2.7,6,1.4,4,,,12,12,35.48,36.7,4,コスタノヴァ
3,,5,オウギノカナメ,牡,6,484,  0,0,7,18.7, ,104,9,55,,,菅原明良,(美),高木登,キタサンブラック,Petionville,,ネイティヴダンサー系,11,1,4東A,4,ペルセウＨ,ダ,1600,重,,菅原,55.0,,5,9.3,14,3.7,15,,,2,2,34.32,39.4,14,ジェイパームス
3,,6,ドンインザムード,牡,4,530,+12,+12,1,3.4, ,126,2,57.5,,,荻野極,(栗),今野貞一,アジアエクスプレス,アグネスタキオン,,ロイヤルチャージャー系,12,21,5名6,11,コールド,ダ,1400,稍,,荻野,57.0,,2,3.7,2,0.1,2,,,11,11,35.40,35.4,2,ダノンフィーゴ
4,B,7,レディントン,セ,5,484,  0,0,10,25.1, ,103,10,56,,*,横山武史,(栗),杉山晴紀,サトノアラジン,アフリート,,ネイティヴダンサー系,11,23,5東5,7,霜月Ｓ,ダ,1400,良,,斎藤,57.0,,7,19.0,11,1.3,11,,,8,8,35.78,36.9,11,ウェイワードアクト
4,,8,マルディランダ,牡,6,484,+10,+10,16,104.0, , 97,13,55,,*,田辺裕信,(美),金成貴史,イスラボニータ,Marju,,ニアークティック系,11,9,3福2,11,みちのく,芝,1200,良,,小沢,57.0,,10,20.0,16,1.9,15,,,2,4,33.70,36.5,16,レイピア
5,,9,バトゥーキ,牡,6,498,- 4,- 4,4,8.3, ,125,4,56,,*,松山弘平,(栗),浜田多実,ラニ,サウスヴィグラス,,ネイティヴダンサー系,12,28,5阪8,連,ギャラク,ダ,1400,良,,斎藤,57.0,,3,5.9,2,0.1,2,,,13,12,35.55,36.1,1,ノーブルロジャー
5,,10,ハチメンロッピ,牡,6,516,  0,0,12,57.0, , 94,14,54,,,原優介,(美),矢野英一,キンシャサノキセキ,タイキシャトル,ロイヤルチャージャー系,ロイヤルチャージャー系,11,23,5東5,4,霜月Ｓ,ダ,1400,良,,原優,57.0,,14,96.5,12,1.3,12,,,14,12,35.93,36.7,9,ウェイワードアクト
6,,11,エストレヤデベレン,牡,5,552,  0,0,3,6.0,>,112,6,56,,*,キング,(栗),武幸四郎,エピファネイア,ファスリエフ,,ニアークティック系,1,17,1京6,7,羅生門Ｓ･3勝,ダ,1400,良,,ルメ,58.0,,3,6.3,1,-0.7,3,,,2,1,35.85,36.1,4,(ジャーヴィス)
6,,12,アサヒ,牡,7,510,+ 2,+ 2,15,103.1, , 92,16,55,,*,吉田豊,(美),金成貴史,カレンブラックヒル,Danehill,,ニアークティック系,9,6,4中1,12,オータムＨG3,芝,1600,良,B,菊沢,54.0,,15,188.8,16,1.3,14,,15,16,16,35.22,33.9,10,ホウオウラスカーズ
7,B,13,サンライズホーク,セ,7,518,- 3,- 3,14,91.5, , 93,15,58.5,,*,松岡正海,(栗),牧浦充徳,リオンディーズ,ブライアンズタイム,,ロイヤルチャージャー系,12,25,園田,6,兵庫ゴG3,ダ,1400,不,,ジェ,59.0,,7,,7,0.9,,6,6,11,9,,----,,ハッピーマン
7,,14,アンシール,セ,5,482,- 4,- 4,8,24.2,>,108,8,55,,,石橋脩,(栗),小崎憲,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,11,29,5東7,4,シャング･3勝,ダ,1400,良,,石橋,58.0,,7,28.9,1,-0.1,3,,,10,8,36.30,35.6,2,(ガンウルフ)
8,,15,アッチャゴーラ,牡,6,522,  0,0,9,24.9, ,110,7,56,,,小崎綾也,(美),浅利英明,マインドユアビスケッツ,ゴールドアリュール,,ロイヤルチャージャー系,12,21,5名6,11,コールド,ダ,1400,稍,,小崎,58.0,,11,66.3,3,0.3,9,,,9,9,35.18,35.9,6,ダノンフィーゴ
