レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011706010601,2026.1.17,土,中山,1中6,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ウインモナーク,牡,7,510,+ 6,+ 6,6,10.8, ,101,12,56,,*,横山武史,(美),奥平雅士,ビッグアーサー,アドマイヤジャパン,,ロイヤルチャージャー系,12,7,5中2,23,ラピスラ(L),芝,1200,良,B,松岡,57.0,,8,35.7,6,0.7,14,,,8,6,34.10,33.7,9,ロードフォアエース
1,,2,シンバーシア,牝,5,462,+ 2,+ 2,2,5.3,>,105,8,53,,*,石川裕紀,(美),萩原清,ロードカナロア,"Street Sense",,ネイティヴダンサー系,12,7,5中2,9,南総Ｓ･3勝,芝,1200,良,,マー,56.0,,5,10.7,1,-0.1,3,,,6,3,33.30,33.9,4,(ソーダーンライト)
2,,3,カズゴルティス,セ,5,484,- 2,- 2,12,55.3, ,105,8,54,,*,三浦皇成,(栗),西園翔太,アルアイン,ウォーエンブレム,,ネイティヴダンサー系,11,8,4京1,6,室町ＳＨ,ダ,1200,良,,西村,54.0,,9,20.5,7,0.6,10,,,12,9,35.20,35.7,5,ペプチドヤマト
2,,4,ルージュラナキラ,牝,4,462,+ 4,+ 4,1,4.0, ,119,1,54,,,横山和生,(美),加藤征弘,アドマイヤマーズ,カジノドライヴ,,ナスルーラ系,12,7,5中2,13,ラピスラ(L),芝,1200,良,,横山,54.0,,1,3.1,3,0.5,3,,,5,6,33.90,33.7,9,ロードフォアエース
3,,5,メイクアスナッチ,牝,6,462,+12,+12,13,97.0, , 90,15,52,,,舟山瑠泉,(美),武市康男,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,11,9,3福2,13,みちのく,芝,1200,良,,舟山,55.0,,15,43.6,10,0.6,16,,,14,15,34.80,34.1,3,レイピア
3,,6,モリノドリーム,牝,7,492,- 4,- 4,11,32.9, ,113,4,54,,*,津村明秀,(美),鈴木伸尋,モーリス,アドマイヤムーン,,ネイティヴダンサー系,8,24,2札2,8,キーンラG3,芝,1200,良,,ルメ,55.0,,5,9.3,9,0.6,1,,,13,14,34.70,34.1,2,パンジャタワー
4,,7,テイエムリステット,牡,5,476,- 6,- 6,4,7.0, ,107,7,55,,*,石橋脩,(栗),秋山真一,モーリス,ネオユニヴァース,,ロイヤルチャージャー系,11,30,4京8,8,オータム,ダ,1400,良,,酒井,57.0,,7,20.0,9,1.4,7,,,2,2,34.88,38.1,11,ハッピーマン
4,B,8,ウイングレイテスト,牡,9,520,+10,+10,7,12.6, ,114,2,58,,,松岡正海,(美),畠山吉宏,スクリーンヒーロー,サクラユタカオー,ロイヤルチャージャー系,ナスルーラ系,12,20,5阪5,5,タンザナＨ,芝,1200,良,B,松岡,58.0,,7,22.3,5,0.3,1,,,2,3,33.60,34.0,13,デュガ
5,B,9,ツインクルトーズ,牝,6,520,+ 6,+ 6,14,137.6, , 87,16,52,,*,木幡巧也,(美),牧光二,マインドユアビスケッツ,サクラバクシンオー,,ナスルーラ系,11,9,3福2,11,みちのく,芝,1200,良,B,横山,55.0,,16,101.8,14,1.6,11,,,14,16,34.90,35.0,11,レイピア
5,,10,ユキマル,牡,6,506,+ 6,+ 6,5,10.5, ,112,5,55,,*,丹内祐次,(美),尾形和幸,グレーターロンドン,シニスターミニスター,,ナスルーラ系,12,28,5阪8,5,ギャラク,ダ,1400,良,,吉田,57.0,,4,6.9,5,0.3,5,,,7,6,34.95,37.1,6,ノーブルロジャー
6,,11,ティニア,牡,6,504,  0,0,9,17.2, ,103,11,56,,,荻野極,(栗),池江泰寿,Frankel,"Giant's Causeway",ニアークティック系,ニアークティック系,12,7,5中2,13,ラピスラ(L),芝,1200,良,,荻野,57.0,,5,12.8,7,0.7,5,,,12,13,34.40,33.4,4,ロードフォアエース
6,,12,クムシラコ,牡,8,472,+ 2,+ 2,16,231.0, , 91,14,54,,*,嶋田純次,(美),千葉直人,ディスクリートキャット,ネオユニヴァース,,ロイヤルチャージャー系,10,26,4新4,12,ルミエＨ(L),芝,1000,稍,,杉原,56.0,,14,64.4,8,0.9,6,,,,16,35.55,32.5,1,イコサン
7,,13,エコロレジーナ,牝,6,508,+ 2,+ 2,8,16.2, ,105,8,54,,,菊沢一樹,(美),菊沢隆徳,アメリカンペイトリオット,オルフェーヴル,,,12,7,5中2,6,ラピスラ(L),芝,1200,良,,菊沢,55.0,,7,20.1,4,0.6,11,,,8,9,34.10,33.6,8,ロードフォアエース
7,,14,カルロヴェローチェ,セ,6,502,  0,0,3,5.5, ,114,2,57,,*,丸山元気,(栗),須貝尚介,シルバーステート,ロックオブジブラルタル,,ニアークティック系,12,20,5阪5,2,タンザナＨ,芝,1200,良,,川田,57.0,,--,,外,----,,,,,,,----,,デュガ
8,,15,レッドシュヴェルト,牡,6,476,  0,0,10,29.9, ,109,6,55,,*,佐々木大,(美),尾関知人,レッドファルクス,"Grand Slam",,ネイティヴダンサー系,11,16,5東4,6,オーロＨ(L),芝,1400,良,,プー,55.0,,4,6.7,8,0.6,8,,,14,11,35.18,33.6,7,フォーチュンタイム
8,,16,ディヴィナシオン,牡,9,492,+12,+12,15,217.1, , 94,13,54,,,菅原明良,(栗),森秀行,ヴィクトワールピサ,"Street Sense",ロイヤルチャージャー系,ネイティヴダンサー系,7,12,2福5,8,安達太良,芝,1200,良,,菅原,58.0,,10,44.2,11,1.5,9,,,10,11,35.70,35.3,7,カルロヴェローチェ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011706010612,2026.1.17,土,中山,1中6,12,,2勝,芝,1200,C,2,良,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,プリティディーヴァ,牝,4,474,  0,0,6,12.2, ,113,3,53,▲,,舟山瑠泉,(美),田中博康,Kingman,Teofilo,,ニアークティック系,11,23,5東5,8,２勝ｸﾗｽ,芝,1400,良,,舟山,52.0,▲,7,20.1,5,0.3,15,,,6,5,35.48,33.5,12,アニトラ
1,,2,スムースベルベット,牝,6,504,  0,0,10,23.0, ,104,9,56,,,嶋田純次,(美),南田美知,ディスクリートキャット,サウスヴィグラス,,ネイティヴダンサー系,12,27,5中7,7,ベストウ･2勝,芝,1200,良,,嶋田,56.0,,14,295.3,2,0.7,13,,,5,5,33.90,34.6,5,アンビバレント
2,,3,ジャガード,牡,8,424,- 6,- 6,15,190.7, , 95,14,58,,,吉田豊,(美),和田雄二,トーセンラー,フレンチデピュティ,,ニアークティック系,12,6,5中1,13,２勝ｸﾗｽ,芝,1200,良,,吉田,58.0,,12,198.0,8,0.5,11,,,11,11,34.80,33.2,4,アンドアイラヴハー
2,,4,スターウェーブ,牡,4,496,- 8,- 8,8,15.2, ,105,7,58,,,三浦皇成,(美),武井亮,Kingman,Dubawi,,ネイティヴダンサー系,12,27,5中7,15,ベストウ･2勝,芝,1200,良,,三浦,57.0,,6,17.5,5,0.9,6,,,14,13,34.80,33.9,1,アンビバレント
3,,5,エクストラバック,牡,5,506,+ 6,+ 6,4,6.9, ,102,10,58,,*,石橋脩,(栗),西園正都,Iffraaj,Frankel,ネイティヴダンサー系,ニアークティック系,11,16,4京4,3,２勝ｸﾗｽ,芝,1400,良,,幸英,58.0,,10,54.0,11,0.3,15,,,3,3,34.80,34.6,13,アンダースコア
3,,6,タマカヅラ,牝,4,424,- 2,- 2,2,4.9, ,113,3,53,▲,*,小林美駒,(美),斎藤誠,フィエールマン,ダイワメジャー,,ロイヤルチャージャー系,12,27,5中7,7,ベストウ･2勝,芝,1200,良,,岩田,55.0,,3,7.6,3,0.7,1,,,3,4,33.70,34.8,8,アンビバレント
4,,7,バシレイア,牝,4,446,- 2,- 2,9,20.7,>,100,12,56,,,武藤雅,(美),西田雄一,ミッキーアイル,ロードカナロア,,,11,8,3福1,10,１勝ｸﾗｽ,芝,1200,良,,武藤,55.0,,7,17.1,1,-0.0,3,,,4,3,33.70,34.3,2,(ダガーリング)
4,,8,カンシン,牡,4,470,+ 2,+ 2,3,5.8, ,115,2,58,,*,菅原明良,(栗),西園翔太,ビッグアーサー,ディープインパクト,,ロイヤルチャージャー系,11,2,3京B,4,２勝ｸﾗｽ,芝,1400,良,,北村,57.0,,3,5.7,4,0.1,1,,,10,9,36.60,32.7,2,ハワイアンタイム
5,,9,ヴァンヴィーヴ,牡,5,512,- 6,- 6,1,4.2, ,116,1,58,,*,戸崎圭太,(栗),牧浦充徳,ダイワメジャー,"Holy Roman Emperor",ロイヤルチャージャー系,ニアークティック系,12,27,5中7,3,ベストウ･2勝,芝,1200,良,,マー,58.0,,2,3.1,4,0.7,2,,,11,11,34.30,34.2,3,アンビバレント
5,B,10,エクセルゴールド,牡,5,486,+10,+10,14,174.6, , 84,16,58,,,津村明秀,(美),武市康男,ゴールドアクター,ケイムホーム,,ネイティヴダンサー系,11,16,4京4,7,２勝ｸﾗｽ,芝,1400,良,B,津村,58.0,,15,336.0,14,0.8,12,,,13,12,35.33,34.4,10,アンダースコア
6,,11,マリノトニトゥルス,牝,4,476,  0,0,5,9.2, ,109,6,56,,*,菊沢一樹,(美),武市康男,サンダースノー,キングカメハメハ,,ネイティヴダンサー系,12,6,5中1,3,２勝ｸﾗｽ,芝,1200,良,,石橋,55.0,,7,28.2,6,0.3,2,,,3,3,34.20,33.6,8,アンドアイラヴハー
6,B,12,タイキエクセロン,牡,7,512,  0,0,12,50.3, ,110,5,58,,*,田辺裕信,(栗),西園正都,アメリカンペイトリオット,コマンズ,,ニアークティック系,12,20,5阪5,25,２勝ｸﾗｽ,芝,1200,良,B,酒井,58.0,,15,181.1,2,0.1,5,,,11,12,34.70,33.6,1,ブルーアイドガール
7,B,13,レザンノワール,牡,5,474,+ 6,+ 6,7,14.3, ,105,7,58,,*,丹内祐次,(美),伊藤圭三,シルバーステート,スペシャルウィーク,,ロイヤルチャージャー系,12,7,5阪2,4,２勝ｸﾗｽ,芝,1400,良,B,小崎,58.0,,12,28.4,8,0.5,17,,,5,5,33.90,35.2,11,チューラワンサ
7,,14,ホウオウブースター,牡,4,448,+10,+10,13,86.9,>, 96,13,58,,,杉原誠人,(美),高柳瑞樹,ブリックスアンドモルタル,ダイワメジャー,,ロイヤルチャージャー系,11,9,3福2,7,１勝ｸﾗｽ,芝,1200,良,,杉原,57.0,,9,30.7,1,-0.2,11,,,3,3,34.40,34.7,8,(ピアストイヤーズ)
8,,15,ラセーヌシュメール,牝,5,462,+12,+12,16,214.8, , 95,14,56,,,木幡巧也,(美),杉浦宏昭,ロードカナロア,"Le Havre",,ナスルーラ系,11,9,5東2,9,２勝ｸﾗｽ,芝,1400,良,,木幡,56.0,,15,218.0,9,0.7,18,,,10,10,36.38,33.6,7,タイセイカレント
8,,16,レイユール,牝,4,416,- 4,- 4,11,29.5,>,101,11,56,,*,横山武史,(美),手塚貴久,キズナ,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,3,１勝ｸﾗｽ,ダ,1200,良,,長浜,53.0,△,7,13.7,1,-0.3,8,,,4,4,35.40,36.9,4,(エフエイト)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010601,2026.1.17,土,京都,1京6,1,,未勝利,ダート,1800,,4,良,晴,16,09:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,レジーナテンペスタ,牝,3,484,- 2,- 2,7,144.5, ,106,4,54,☆,,西塚洸二,(栗),前川恭子,シルバーステート,"Storm Cat",,ニアークティック系,12,27,5阪7,2,未勝利*,ダ,1200,稍,,西塚,54.0,☆,6,21.9,6,1.4,8,,,8,9,36.30,37.9,7,ファイブタンゴ
2,,2,リビングラヴ,牝,3,494,- 6,- 6,9,420.9, , 94,7,52,▲,*,橋木太希,(栗),牧田和弥,ロンドンタウン,ダイワメジャー,,ロイヤルチャージャー系,1,11,1京4,初,新馬・牝,ダ,1800,良,,岩田,55.0,,7,37.4,16,3.7,10,14,13,10,11,38.45,42.0,14,ハッピーラブソング
3,,3,ドリームゴーズオン,牡,3,510,- 6,- 6,10,465.1, , 84,10,54,▲,,田山旺佑,(栗),高橋亮,マクフィ,ディープインパクト,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,ダ,1400,良,B,田山,53.0,▲,15,134.8,16,4.3,11,,,16,16,39.38,39.0,4,ソルオーブ
4,,4,ジャスティンレビン,牡,3,516,- 2,- 2,3,30.7, , 97,6,57,,*,北村友一,(栗),吉岡辰弥,キズナ,"Cairo Prince",,,12,27,5阪7,初,新馬,芝,2000,良,,ジェ,56.0,,8,36.1,9,1.7,10,11,11,11,10,38.40,34.7,8,ショウナンハヤナミ
5,,5,マーズローバー,牡,3,466,  0,0,6,63.0, , 92,8,57,,*,西村淳也,(栗),佐々木晶,アドマイヤマーズ,ハービンジャー,,ニアークティック系,1,5,1京2,4,未勝利,芝,2000,良,,鮫島,57.0,,12,119.2,10,1.0,10,15,11,11,12,37.33,36.2,9,タガノアルトゥーラ
6,,6,ハオカノア,牡,3,480,- 2,- 2,5,56.8, ,111,3,57,,,小崎綾也,(栗),小崎憲,ディープブリランテ,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,1,4,1京1,7,未勝利,ダ,1800,良,,小崎,57.0,,6,26.8,4,1.6,7,12,11,8,7,38.30,38.5,5,タガノエルー
7,,7,サンライズハンター,牡,3,450,- 6,- 6,8,343.8, , 91,9,54,▲,*,和田陽希,(栗),浜田多実,ミスチヴィアスアレックス,アグネスタキオン,,ロイヤルチャージャー系,12,28,5阪8,初,新馬,ダ,1400,良,,田口,56.0,,11,71.5,13,3.3,7,,,12,15,37.20,40.9,13,ソルオーブ
7,,8,リアライズグリント,牡,3,488,- 2,- 2,1,1.1, ,134,1,57,,,坂井瑠星,(栗),矢作芳人,キタサンブラック,"Malibu Moon",,ナスルーラ系,1,4,1京1,12,未勝利,ダ,1800,良,,坂井,57.0,,1,1.5,2,0.1,1,3,3,3,2,37.95,37.7,2,タガノエルー
8,,9,クレバーキュート,牡,3,464,  0,0,2,30.5, ,100,5,57,,,古川吉洋,(栗),秋山真一,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,12,27,5阪7,7,未勝利*,ダ,1400,稍,,古川,56.0,,11,135.3,6,1.3,12,,,16,15,36.98,37.4,1,ハグレジョー
8,,10,クラッチスラッガー,牡,3,516,- 4,- 4,4,33.0, ,113,2,57,,*,池添謙一,(栗),池添学,キズナ,ヘニーヒューズ,,,12,27,5阪7,初,新馬,ダ,1800,稍,,団野,56.0,,3,5.0,4,2.3,3,6,5,6,4,38.85,38.6,5,アメリカンコール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010602,2026.1.17,土,京都,1京6,2,,未勝利,ダート,1200,,2,良,晴,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ザキノフレンズ,牡,3,502,- 6,- 6,15,482.0, , 88,15,57,,*,松若風馬,(栗),東田明士,モーニン,シンボリクリスエス,,ロイヤルチャージャー系,12,27,5阪7,2,未勝利*,ダ,1200,稍,B,富田,56.0,,11,91.2,15,3.5,4,,,13,13,36.80,39.5,13,ファイブタンゴ
1,,2,ソニックブーム,牝,3,458,+ 2,+ 2,6,18.1, , 97,7,55,,,長岡禎仁,(栗),杉山晴紀,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,12,28,5阪8,連,未勝利*,芝,1400,良,,長岡,55.0,,10,52.0,12,0.7,4,,,4,5,34.58,36.0,12,デアヴェローチェ
2,,3,グラスゴー,牝,3,442,+ 2,+ 2,3,5.7, , 93,9,55,,*,松山弘平,(栗),浜田多実,モズアスコット,ゼンノロブロイ,,ロイヤルチャージャー系,11,1,3京A,3,未勝利*,芝,1200,稍,,高杉,55.0,,5,8.0,11,1.1,4,,,10,11,36.20,34.8,6,トモジャプレジール
2,,4,ピエナビバサンバ,牡,3,492,  0,0,16,511.9, , 90,10,57,,,荻野琢真,(栗),秋山真一,タワーオブロンドン,ディープインパクト,,ロイヤルチャージャー系,12,21,5阪6,3,未勝利*,ダ,1200,稍,,荻野,56.0,,16,791.6,10,1.8,14,,,15,14,37.30,37.4,4,ネメス
3,,5,シャインゴーツ,牡,3,448,- 2,- 2,7,21.7, ,106,4,57,,,亀田温心,(栗),北出成人,アルアイン,ワイルドラッシュ,,ニアークティック系,12,28,5阪8,初,新馬,ダ,1400,良,,亀田,56.0,,4,8.3,6,1.2,4,,,5,6,36.00,40.4,11,ソルオーブ
3,,6,メイワキラリ,牡,3,476,+10,+10,11,164.4, , 90,10,57,,*,鮫島良太,(栗),河嶋宏樹,ミスターメロディ,コロナドズクエスト,,ネイティヴダンサー系,10,25,3京8,17,未勝利*,ダ,1400,良,,高杉,56.0,,9,29.0,13,3.6,12,,,4,9,35.25,42.9,13,ホールオブミラーズ
4,,7,ロマンズロック,牡,3,466,- 2,- 2,13,223.7, , 90,10,55,△,*,柴田裕一,(栗),中竹和也,バンブーエール,リアルインパクト,ネイティヴダンサー系,,12,28,5阪8,初,新馬,ダ,1400,良,,岩田,56.0,,9,41.7,15,4.1,6,,,11,12,36.98,42.0,15,ソルオーブ
4,,8,タナスーペルノーバ,牡,3,462,- 4,- 4,1,2.8, ,116,2,57,,*,岩田望来,(栗),寺島良,ダノンプレミアム,ルーラーシップ,,ネイティヴダンサー系,1,4,1京1,4,未勝利,ダ,1200,良,,今村,55.0,◇,2,5.4,4,0.3,3,,,1,1,36.20,37.3,8,リーグナイト
5,,9,タイセイフリーデン,牡,3,474,  0,0,9,47.5, ,103,6,57,,,田口貫太,(栗),大橋勇樹,ダノンスマッシュ,ゼンノロブロイ,,ロイヤルチャージャー系,1,5,1京2,初,新馬,ダ,1200,良,,田口,57.0,,8,30.5,6,1.3,4,,,8,6,37.90,36.9,3,マナボニート
5,B,10,ロードベルファスト,牡,3,486,+ 2,+ 2,5,15.7, ,107,3,57,,,高杉吏麒,(栗),畑端省吾,ロジャーバローズ,キングカメハメハ,,ネイティヴダンサー系,12,27,5阪7,9,未勝利*,ダ,1200,稍,,高杉,56.0,,4,12.1,8,1.7,3,,,4,4,35.80,38.7,11,ファイブタンゴ
6,,11,マリリンバローズ,牝,3,462,- 6,- 6,2,3.2, ,118,1,55,,,吉村誠之,(栗),佐藤悠太,ナダル,ロードカナロア,,,12,28,5阪8,初,新馬,ダ,1400,良,,吉村,55.0,,2,3.1,2,0.3,5,,,2,1,35.55,40.1,9,ソルオーブ
6,,12,スージーハルワ,牡,3,434,+ 2,+ 2,14,328.2, , 89,14,54,▲,*,古川奈穂,(栗),羽月友彦,シュヴァルグラン,ダノンシャンティ,,ロイヤルチャージャー系,12,27,5阪7,3,未勝利*,ダ,1200,稍,,柴田,54.0,△,15,455.6,11,2.2,15,,,12,13,36.70,38.3,10,ファイブタンゴ
7,,13,ダディーズサンクス,牡,3,408,- 8,- 8,12,188.1, , 86,16,54,▲,*,森田誠也,(栗),千田輝彦,シルバーステート,フレンチデピュティ,,ニアークティック系,11,29,4京7,17,未勝利*,芝,1600,良,,小沢,56.0,,12,219.3,14,1.7,11,,,8,9,36.00,36.3,13,トミーバローズ
7,,14,チャナッカレ,牝,3,386,+ 6,+ 6,10,103.6, , 90,10,52,▲,,田山旺佑,(栗),佐々木晶,ブリックスアンドモルタル,ハービンジャー,,ニアークティック系,11,1,3京A,2,未勝利*,芝,1200,稍,,田山,52.0,▲,10,117.5,9,0.7,2,,,4,5,35.50,35.1,9,トモジャプレジール
8,,15,サウンドラッシュ,牡,3,426,- 2,- 2,8,28.8, , 96,8,57,,,鮫島克駿,(栗),安達昭夫,マジェスティックウォリアー,ディープインパクト,,ロイヤルチャージャー系,12,27,5阪7,3,未勝利*,ダ,1200,稍,,鮫島,56.0,,10,86.2,5,1.0,11,,,7,7,36.10,37.7,5,ファイブタンゴ
8,,16,マクアケ,牡,3,478,-12,-12,4,5.9, ,106,4,57,,*,斎藤新,(栗),杉山佳明,エスポワールシチー,"El Corredor",,ネイティヴダンサー系,1,4,1京1,9,未勝利,ダ,1200,良,,鮫島,57.0,,7,20.8,6,0.4,2,,,10,9,37.10,36.5,3,リーグナイト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010603,2026.1.17,土,京都,1京6,3,,未勝利,ダート,1900,,4,良,晴,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,カセノナユタ,牡,3,494,- 6,- 6,13,396.8, , 91,11,54,▲,,和田陽希,(栗),中尾秀正,アジアエクスプレス,ディープインパクト,,ロイヤルチャージャー系,1,11,1京4,7,未勝利,ダ,1400,良,B,和田,54.0,▲,16,370.0,14,3.5,16,,,5,6,36.38,41.1,14,ウルスツイスター
2,,2,アルダ,牡,3,490,- 4,- 4,7,27.3, ,107,2,57,,,小崎綾也,(栗),石坂公一,リアルスティール,ロードカナロア,,,1,5,1京2,10,未勝利,ダ,1900,良,,小崎,57.0,,6,15.3,10,2.2,16,2,2,2,2,38.03,40.7,12,エドウィンナルコ
3,,3,コンテナヒーロー,牡,3,496,+ 2,+ 2,10,47.7, , 98,9,57,,,吉村誠之,(栗),茶木太樹,クリソベリル,"Majestic Warrior",,ナスルーラ系,12,27,5阪7,8,未勝利*,ダ,1800,稍,,吉村,56.0,,9,73.9,5,3.5,5,8,10,11,9,38.45,39.9,4,トリグラフヒル
4,,4,バンブトンコール,牡,3,524,- 4,- 4,11,228.2, ,100,7,54,▲,*,大久保友,(栗),佐藤悠太,クリソベリル,サウスヴィグラス,,ネイティヴダンサー系,12,28,5阪8,14,未勝利*,ダ,1800,良,,西塚,55.0,☆,9,32.7,6,3.2,11,7,6,8,7,38.80,40.9,6,ミヤジオズ
4,,5,サンセットロード,牡,3,450,+ 6,+ 6,8,32.7, , 98,9,54,▲,,古川奈穂,(栗),高橋義忠,マインドユアビスケッツ,ワークフォース,,ネイティヴダンサー系,12,27,5阪7,初,新馬,ダ,1800,稍,,古川,53.0,▲,8,23.4,5,2.5,7,7,7,7,7,39.00,38.5,4,アメリカンコール
5,B,6,アティラン,牝,3,458,- 8,- 8,12,360.1, , 85,13,55,,,川又賢治,(栗),寺島良,ヴァンゴッホ,キングカメハメハ,,ネイティヴダンサー系,1,11,1京4,初,新馬・牝,ダ,1800,良,,川又,55.0,,16,203.2,14,2.7,11,11,13,13,14,38.55,40.8,10,ハッピーラブソング
5,,7,グランシャン,牡,3,548,- 4,- 4,4,8.0, ,102,5,57,,,ルメール,(栗),松永幹夫,キズナ,"Cape Cross",,ニアークティック系,12,27,5阪7,初,新馬,ダ,1800,稍,,ルメ,56.0,,5,6.0,6,2.7,2,7,8,7,7,39.05,38.6,5,アメリカンコール
6,,8,フィサブロス,牡,3,464,- 2,- 2,3,5.5, ,106,4,57,,,斎藤新,(栗),橋口慎介,レイデオロ,アグネスタキオン,,ロイヤルチャージャー系,1,5,1京2,3,未勝利,ダ,1900,良,,斎藤,57.0,,8,33.5,4,0.8,7,5,3,3,3,38.12,39.1,7,エドウィンナルコ
6,,9,マーゴットデイズ,牡,3,486,  0,0,6,25.3, ,102,5,57,,*,鮫島克駿,(栗),中村直也,ドレフォン,アフリート,,ネイティヴダンサー系,12,21,5阪6,2,未勝利*,ダ,1800,稍,,松山,56.0,,5,32.7,6,2.9,4,8,7,7,7,38.40,39.5,6,ソルチェリア
7,B,10,テスタヴェローチェ,牡,3,486,-14,-14,1,2.8, ,107,2,54,▲,*,田山旺佑,(栗),須貝尚介,マテラスカイ,ジャスタウェイ,,,1,5,1京2,2,未勝利,ダ,1900,良,,酒井,57.0,,4,8.0,5,1.0,8,5,7,5,5,38.26,39.0,6,エドウィンナルコ
7,,11,ジュンクロノシップ,牡,3,502,- 2,- 2,5,10.3, , 99,8,57,,*,松山弘平,(栗),浜田多実,レッドファルクス,ロードカナロア,,,1,4,1京1,初,新馬,ダ,1800,良,,和田,57.0,,9,63.3,6,1.6,5,5,5,8,8,38.85,39.1,1,ペイシャプル
8,,12,グリーンゴー,牡,3,486,+ 6,+ 6,2,2.9, ,119,1,57,,,池添謙一,(栗),福永祐一,ハービンジャー,キングカメハメハ,ニアークティック系,ネイティヴダンサー系,1,5,1京2,24,未勝利,芝,2000,良,,池添,57.0,,3,4.6,4,0.3,4,5,4,4,3,37.11,36.0,4,タガノアルトゥーラ
8,,13,フロムザムーン,牡,3,456,-14,-14,9,38.2, , 89,12,57,,*,国分優作,(栗),畑端省吾,ルヴァンスレーヴ,マンハッタンカフェ,,ロイヤルチャージャー系,1,11,1京4,3,未勝利,ダ,1800,良,,小崎,57.0,,14,207.3,12,3.1,12,15,15,15,15,39.65,38.7,7,キタノシャカール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011708010604,2026.1.17,土,京都,1京6,4,,新馬,ダート,1400,,2,良,晴,16,11:20,牝,馬齢,３歳
