レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010201,2026.6.14,日,函館,1函2,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
2,,2,アイシテルヨナオミ,牝,2,2,3.9, ,  0,,53,◇,,今村聖奈,(栗),畑端省吾,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,セタキト,牡,2,6,12.2, ,  0,,53,△,,鷲頭虎太,(美),伊坂重信,フォーウィールドライブ,スペシャルウィーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,スケルツォテソーロ,牝,2,5,10.7, ,  0,,55,,,吉田隼人,(美),稲垣幸雄,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,5,シークレットタワー,牡,2,1,3.1, ,  0,,53,◇,,古川奈穂,(美),金成貴史,タワーオブロンドン,フェノーメノ,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,6,タイフーンナイン,牝,2,3,4.4, ,  0,,52,▲,,小林美駒,(栗),柴田卓,ダノンプレミアム,"Storm Cat",,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,7,テイクケア,牝,2,8,22.6, ,  0,,55,,,横山琉人,(美),和田正一,ジャンダルム,ヘニーヒューズ,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,8,パンジャケリー,牡,2,4,5.5, ,  0,,55,,,佐々木大,(栗),橋田宜長,ディスクリートキャット,アサクサキングス,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026061402010206,2026.6.14,日,函館,1函2,6,,未勝利,芝,2000,A,4,良(暫定),晴(暫定),16,12:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ボーントゥラブユー,牝,3,9,31.3, ,110,6,55,,*,横山琉人,(美),小笠倫弘,コントレイル,"Street Cry",,ネイティヴダンサー系,5,16,2東7,4,未勝利・牝,芝,2000,良,,三浦,55.0,,6,18.7,5,0.2,5,,2,3,3,37.03,34.1,8,カンティーナ
1,,2,マテンロウオリジン,牡,3,1,3.3, ,125,1,57,,*,池添謙一,(栗),坂口智康,キタサンブラック,ネオユニヴァース,,ロイヤルチャージャー系,2,21,1阪1,4,未勝利,芝,2400,良,,横山,57.0,,1,2.1,2,0.4,2,2,2,3,4,37.53,34.7,2,サガルマータ
2,,3,エイカイコバチ,牝,3,15,71.9, ,110,6,55,,*,小沢大仁,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,5,23,3京9,9,未勝利・牝,芝,1800,良,,吉村,55.0,,9,32.7,3,0.5,11,,,6,5,35.25,36.2,7,エトワールブーケ
2,,4,アルペングロー,牡,3,3,5.7, ,108,8,57,,*,佐々木大,(栗),上村洋行,オルフェーヴル,スニッツェル,,ニアークティック系,3,22,1阪A,3,未勝利,ダ,1800,良,,坂井,57.0,,1,2.8,9,2.3,2,4,5,6,7,38.70,39.6,12,アーサーバローズ
3,,5,ハルノアメ,牡,3,12,58.2, , 99,13,53,★,*,河原田菜,(美),上原博之,ダノンバラード,トーセンブライト,,ロイヤルチャージャー系,4,26,2東2,10,未勝利,芝,1800,良,,原田,57.0,,13,121.0,8,0.5,8,,8,8,8,36.55,34.1,6,ダイユウアレグロ
3,,6,ウインアベリア,牝,3,7,15.7, , 92,14,54,☆,*,長浜鴻緒,(美),和田正一,シルバーステート,コンデュイット,,ナスルーラ系,1,25,1小2,9,未勝利,芝,2000,良,,石神,52.0,▲,12,54.6,15,2.2,10,7,8,9,12,36.51,36.5,15,ドッグウッド
4,,7,ビップジョワ,牝,3,13,60.1, ,105,10,55,,*,富田暁,(美),高柳瑞樹,サトノダイヤモンド,ファスリエフ,,ニアークティック系,5,9,1新3,2,未勝利,芝,2000,良,,丸田,55.0,,7,22.5,7,0.4,5,1,1,1,1,38.53,37.0,14,タイキアロハ
4,,8,フローレンスフーガ,牡,3,2,5.1, ,115,3,57,,*,横山和生,(栗),四位洋文,フィエールマン,"El Corredor",,ネイティヴダンサー系,5,9,1新3,初,未勝利,芝,2000,良,,小崎,57.0,,5,20.9,3,0.2,10,8,7,7,7,38.79,36.2,6,タイキアロハ
