レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010101,2026.1.4,日,中山,1中1,1,,未勝利,ダート,1200,,2,稍,晴,16,10:05,牝,馬齢,３歳
7,,11,カラマティアノス,牡,4,478,+ 2,+ 2,7,14.8, , 91,12,55,,*,津村明秀,(美),奥村武,レイデオロ,ハーツクライ,,ロイヤルチャージャー系,11,1,4東A,8,ペルセウＨ,ダ,1600,重,,石川,55.0,,11,18.5,12,2.7,8,,,7,7,34.68,37.8,12,ジェイパームス
7,,12,マイネルモーント,牡,6,474,+10,+10,11,25.7, ,111,7,56,,,丹内祐次,(美),高木登,ゴールドシップ,ロージズインメイ,,ロイヤルチャージャー系,12,13,5名3,9,中日新聞ＨG3,芝,2000,良,,丹内,56.0,,8,17.6,8,0.7,4,7,6,7,6,36.09,34.1,12,シェイクユアハート
8,,13,シリウスコルト,牡,5,506,+ 2,+ 2,6,13.6, ,115,4,58.5,,*,三浦皇成,(美),田中勝春,マクフィ,ゼンノロブロイ,,ロイヤルチャージャー系,11,22,3福5,7,福島記念ＨG3,芝,2000,良,,古川,58.5,,5,11.0,5,0.5,8,7,8,9,9,37.07,33.9,5,ニシノティアモ
8,,14,リカンカブール,セ,7,484,+ 2,+ 2,12,39.1, ,106,8,57,,*,菅原明良,(栗),田中克典,シルバーステート,Zoffany,,ネイティヴダンサー系,11,22,3福5,9,福島記念ＨG3,芝,2000,良,,吉田,57.0,,11,33.7,7,0.6,6,3,4,3,6,36.94,34.3,10,ニシノティアモ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010406010112,2026.1.4,日,中山,1中1,12,,2勝,ダート,1200,,2,稍,晴,16,16:25,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,バンブトンプロ,牡,6,506,+ 4,+ 4,16,246.3, , 85,14,58,,*,柴田大知,(美),粕谷昌央,マクフィ,ナリタトップロード,,その他のエクリプス系,12,6,5名1,3,中京日経･2勝,ダ,1200,良,,石神,58.0,,13,475.4,13,2.6,13,,,11,11,36.10,37.4,13,ゼットエール
1,B,2,テセラリアン,牝,5,438,  0,0,4,6.6, ,116,3,56,,,菅原明良,(美),鈴木慎太,リアルスティール,ファルブラヴ,,ニアークティック系,12,7,5中2,31,２勝ｸﾗｽ,ダ,1200,良,B,菅原,56.0,,5,9.8,3,0.2,12,,,8,8,34.50,36.7,4,アシャカトベ
2,,3,ジャスパーソレイユ,牡,4,478,+ 2,+ 2,2,4.6, ,123,1,58,,,丸山元気,(栗),森秀行,Mitole,"Henny Hughes",,ニアークティック系,12,7,5中2,4,２勝ｸﾗｽ,ダ,1200,良,,丸山,57.0,,3,5.3,2,0.2,6,,,2,2,33.90,37.3,9,アシャカトベ
2,,4,タイセイピューマ,牡,5,492,  0,0,7,15.7,>,104,6,55,▲,,石田拓郎,(美),新開幸一,ディスクリートキャット,ワイルドラッシュ,,ニアークティック系,12,6,5中1,3,１勝ｸﾗｽ,ダ,1200,良,,石田,55.0,▲,5,15.2,1,-0.0,4,,,4,4,34.70,36.5,1,(ピコテンダー)
3,,5,ケープアグラス,牝,5,478,+ 4,+ 4,10,54.8, ,102,8,56,,,伊藤工真,(美),金成貴史,エスポワールシチー,シンボリクリスエス,,ロイヤルチャージャー系,12,13,5中3,3,２勝ｸﾗｽ,ダ,1200,良,,伊藤,56.0,,10,125.3,3,0.7,12,,,9,10,35.00,36.9,4,シュヴァルボヌール
3,B,6,ヒストリアイ,セ,5,554,+18,+18,8,26.1, ,100,10,58,,*,原優介,(美),堀宣行,"Liam's Map",Ghostzapper,,ニアークティック系,7,13,1函A,11,噴火湾特･2勝,ダ,1000,良,B,佐々,58.0,,3,8.4,9,0.8,2,,,7,9,35.25,36.2,9,テイエムタリスマ
4,,7,クラリティスケール,牝,7,472,+18,+18,12,76.2, , 90,13,56,,*,石川裕紀,(栗),藤野健太,エイシンヒカリ,"Tale of Ekati",,,8,17,1札8,2,大通公園･2勝,ダ,1000,稍,,古川,56.0,,8,38.5,8,0.8,9,,,10,9,36.45,35.2,2,カウスリップ
4,B,8,ヴィクトリーロード,牡,6,486,  0,0,11,66.9, , 96,11,58,,,菊沢一樹,(美),畠山吉宏,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,12,7,5中2,4,２勝ｸﾗｽ,ダ,1200,良,B,菊沢,58.0,,14,137.9,7,0.6,14,,,10,10,34.70,36.9,6,アシャカトベ
5,,9,モリノセピア,牡,5,500,+ 2,+ 2,3,5.4, ,117,2,55,▲,,小林美駒,(美),鈴木伸尋,エスポワールシチー,Aldebaran,,ネイティヴダンサー系,12,13,5中3,8,２勝ｸﾗｽ,ダ,1200,良,,小林,55.0,▲,3,7.3,2,0.6,4,,,12,12,35.50,36.3,1,シュヴァルボヌール
5,,10,コスタデラルス,牡,4,442,+ 6,+ 6,14,184.5, ,  0,,55,▲,*,石神深道,(美),和田雄二,パイロ,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,10,24,大井,2,野菊特,ダ,1400,重,,中村,56.0,,10,,10,2.3,,,8,8,8,,----,,コスモブライヤー
6,,11,ヴェルトラウム,セ,5,454,+ 2,+ 2,13,91.8, , 93,12,58,,,武藤雅,(美),西田雄一,ミッキーロケット,ダイワメジャー,,ロイヤルチャージャー系,9,20,4中6,8,２勝ｸﾗｽ,ダ,1200,重,,武藤,58.0,,11,63.5,12,1.7,8,,,13,14,35.50,36.7,9,エコロエイト
6,,12,グリーンライズ,セ,7,468,+24,+24,15,223.1, , 80,15,58,,,原田和真,(美),和田雄二,パイロ,ロードカナロア,ナスルーラ系,,5,18,2東8,13,青梅特Ｈ･2勝,ダ,1600,重,,原田,52.0,,16,186.3,15,2.6,12,,,15,14,36.54,36.5,12,オウギノカナメ
7,B,13,スリーピース,セ,4,472,+12,+12,6,8.2, ,106,5,58,,*,三浦皇成,(美),武井亮,ミッキーアイル,スニッツェル,,ニアークティック系,12,14,5阪4,3,２勝ｸﾗｽ,ダ,1200,良,B,横山,57.0,,3,4.0,6,0.7,4,,,8,9,35.70,36.1,3,クーデール
7,B,14,ロッカバイベイビー,牝,4,452,- 2,- 2,9,29.3, ,102,8,53,▲,,佐藤翔馬,(美),伊藤圭三,ルヴァンスレーヴ,ゴールドアリュール,,ロイヤルチャージャー系,11,22,3福5,4,福島放送･2勝,ダ,1150,良,B,佐藤,55.0,,5,19.3,9,1.1,7,,,12,12,35.67,37.1,6,ルージュアズライト
8,B,15,ラーナローザ,牝,4,498,+ 4,+ 4,5,7.3,>,104,6,53,▲,,大久保友,(美),畠山吉宏,ドレフォン,パイロ,,ナスルーラ系,12,7,5名2,2,１勝ｸﾗｽ,ダ,1200,良,B,大久,52.0,▲,5,7.4,1,-0.6,3,,,2,3,35.30,36.6,3,(フルドド)
8,,16,ショウナンハクウン,牡,6,508,  0,0,1,4.2, ,116,3,58,,,荻野極,(美),大竹正博,ダイワメジャー,"Danehill Dancer",ロイヤルチャージャー系,ニアークティック系,12,20,5中5,2,２勝ｸﾗｽ,ダ,1200,良,,荻野,58.0,,4,12.2,3,0.4,8,,,4,3,34.50,36.3,2,ロサンゼルス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010408010101,2026.1.4,日,京都,1京1,1,,未勝利,ダート,1200,,2,良,晴,16,09:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ダイチノナポリ,牝,3,428,+ 4,+ 4,6,16.7, ,119,1,55,,,太宰啓介,(栗),畑端省吾,グレーターロンドン,キングカメハメハ,,ネイティヴダンサー系,7,19,2小7,2,ひまわり,芝,1200,良,,太宰,53.0,,5,19.5,2,0.1,6,,,5,5,34.40,36.0,1,アンヘリータス
1,,2,オリヒメボシ,牝,3,436,+10,+10,9,34.3, , 97,12,55,,,田口貫太,(栗),庄野靖志,ニューイヤーズデイ,ロードカナロア,,,10,25,3京8,初,新馬・牝,ダ,1400,良,,田口,55.0,,9,35.2,8,1.2,5,,,10,9,36.23,38.5,9,フレグレイ
2,,3,クロカミジョウ,牝,3,470,- 6,- 6,13,124.1, ,101,7,55,,,菱田裕二,(栗),岡田稲男,ジャスタウェイ,エスポワールシチー,,,10,11,3京3,初,新馬,ダ,1200,良,,菱田,55.0,,7,13.4,7,2.2,5,,,3,3,36.20,38.4,7,マメタンク
2,,4,マクアケ,牡,3,490,- 2,- 2,7,20.8, ,100,10,57,,,鮫島克駿,(栗),杉山佳明,エスポワールシチー,"El Corredor",,ネイティヴダンサー系,11,1,3京A,2,未勝利*,ダ,1200,不,,鮫島,56.0,,7,47.7,6,0.7,6,,,10,8,36.40,36.2,3,メイショウテリオス
3,,5,テーオーアンジェラ,牝,3,452,+ 8,+ 8,3,5.6, ,109,3,55,,*,西村淳也,(栗),梅田智之,ゴールドドリーム,タニノギムレット,,ロイヤルチャージャー系,10,5,3京2,3,未勝利*,ダ,1400,重,,松若,55.0,,3,5.2,3,0.7,7,,,3,3,35.78,37.5,4,サヨノパララックス
3,B,6,シュトルムカイザー,セ,3,488,  0,0,14,172.7, , 91,14,57,,,国分恭介,(栗),野中賢二,クリソベリル,サウスヴィグラス,,ネイティヴダンサー系,12,6,5阪1,3,未勝利*,ダ,1200,良,B,国分,56.0,,16,251.1,9,1.6,15,,,15,15,37.20,37.3,2,ベラジオリン
4,,7,ビスケットアソート,牡,3,468,  0,0,8,22.0, ,101,7,57,,*,富田暁,(栗),武英智,マインドユアビスケッツ,エイシンフラッシュ,,,12,21,5阪6,初,新馬,芝,1200,重,,岩田,56.0,,5,7.8,4,1.0,4,,,4,4,36.50,35.0,4,ワイドシュテルケ
4,,8,ジーティーリボーン,牝,3,442,-12,-12,4,12.2, ,102,6,55,,*,ハマーハ,(栗),中村直也,ナダル,"Invincible Spirit",,ニアークティック系,10,5,3京2,初,新馬,芝,1200,稍,,坂井,55.0,,2,4.7,11,1.7,1,,,5,5,35.70,36.0,11,マーブルパレス
5,,9,リーグナイト,牡,3,464,+ 6,+ 6,1,2.0, ,111,2,54,▲,,田山旺佑,(栗),新谷功一,キズナ,キングカメハメハ,,ネイティヴダンサー系,10,18,3京6,2,未勝利*,ダ,1400,稍,,田山,53.0,▲,1,2.0,5,0.6,1,,,2,2,35.48,38.5,6,エシェックオロワ
5,,10,ケイアイブラック,牡,3,480,- 4,- 4,10,63.4, ,101,7,57,,*,藤懸貴志,(栗),梅田智之,ファインニードル,ロードカナロア,,,12,20,5名5,2,未勝利*,ダ,1200,稍,,城戸,56.0,,12,73.6,5,0.6,8,,,2,3,35.70,38.5,9,ミヤラティーニ
6,,11,バンダムソレール,牡,3,460,- 2,- 2,15,172.8, , 88,16,57,,*,和田竜二,(栗),小栗実,ルーラーシップ,ゼンノロブロイ,ネイティヴダンサー系,ロイヤルチャージャー系,10,26,3京9,連,未勝利*,芝,2000,稍,,田口,56.0,,10,204.2,10,3.2,7,2,2,2,2,37.24,38.8,10,メイショウソラリス
6,,12,ジョーヴェスタ,牝,3,446,- 4,- 4,12,112.7, , 97,12,55,,*,池添謙一,(栗),松下武士,パイロ,ロードカナロア,ナスルーラ系,,9,20,4阪6,初,新馬,ダ,1200,良,,菱田,55.0,,8,34.7,7,2.0,9,,,4,2,36.80,38.6,8,タカスタカスタカス
7,B,13,ワイドアルバ,牡,3,484,+ 8,+ 8,11,68.8, ,100,10,57,,*,松若風馬,(栗),藤野健太,タワーオブロンドン,"Street Cry",,ネイティヴダンサー系,11,24,3福6,6,未勝利*,ダ,1150,良,,吉村,55.0,☆,9,44.6,7,2.2,8,,,8,8,36.00,38.5,6,ルクスレイモンド
7,,14,タナスーペルノーバ,牡,3,466,+ 2,+ 2,2,5.4, ,104,5,55,◇,,今村聖奈,(栗),寺島良,ダノンプレミアム,ルーラーシップ,,ネイティヴダンサー系,12,7,5阪2,3,未勝利*,ダ,1400,良,,今村,54.0,◇,7,10.3,4,0.8,3,,,5,3,36.00,38.5,4,ジョアン
8,B,15,アメジストブルー,牝,3,464,-12,-12,16,251.8, , 91,14,55,,*,国分優作,(栗),浜田多実,アジアエクスプレス,シンボリクリスエス,,ロイヤルチャージャー系,9,27,4阪8,2,未勝利*,ダ,1400,良,,和田,55.0,,14,273.1,12,4.2,12,,,4,5,36.23,41.4,13,ブロンテス
8,,16,ミラヴェリタ,牝,3,468,  0,0,5,15.2, ,106,4,55,,,吉村誠之,(栗),吉村圭司,"Practical Joke","Strong Mandate",,,12,21,5阪6,5,未勝利*,ダ,1200,稍,,吉村,55.0,,10,76.0,4,0.5,10,,,2,2,35.80,37.6,6,ネメス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010408010102,2026.1.4,日,京都,1京1,2,,未勝利,ダート,1800,,4,良,晴,16,10:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,サンライズフリード,牡,3,520,- 2,- 2,15,171.5, ,100,7,57,,,城戸義政,(栗),小林真也,ダノンスマッシュ,ダイワメジャー,,ロイヤルチャージャー系,12,13,5阪3,初,新馬,ダ,1400,良,,城戸,56.0,,5,11.7,11,2.6,4,,,3,5,37.35,39.4,12,メイショウリュウシ
1,,2,タガノエルー,牡,3,460,  0,0,9,49.7, , 91,15,57,,*,秋山稔樹,(栗),宮徹,モズアスコット,フレンチデピュティ,,ニアークティック系,11,16,4京4,2,未勝利*,芝,1600,良,,古川,56.0,,14,358.9,9,1.9,10,,,13,13,35.82,36.1,7,エイシンティザー
2,,3,サンライズナスカ,牡,3,506,-14,-14,10,57.4, , 95,11,57,,*,藤懸貴志,(栗),小林真也,フォーウィールドライブ,ダイワメジャー,,ロイヤルチャージャー系,11,9,4京2,初,新馬,ダ,1400,稍,,浜中,56.0,,9,30.6,11,1.7,4,,,11,11,37.13,37.1,7,ヒルノプーリア
2,,4,リアライズグリント,牡,3,490,+16,+16,1,1.5, ,120,1,57,,,坂井瑠星,(栗),矢作芳人,キタサンブラック,"Malibu Moon",,ナスルーラ系,10,12,3京4,連,未勝利*,芝,2000,良,,坂井,56.0,,1,1.8,2,0.6,1,3,3,3,3,36.13,35.8,5,ブレナヴォン
3,,5,ピエナオルカ,牡,3,486,+ 2,+ 2,3,8.0, ,113,3,53,★,,河原田菜,(栗),谷潔,ゴールドドリーム,スウェプトオーヴァーボード,,ネイティヴダンサー系,12,13,5阪3,3,未勝利*,ダ,1800,良,,河原,52.0,★,3,5.4,3,1.7,4,2,2,2,2,38.40,38.6,3,スカイストライプス
3,,6,ロジャートアリー,牡,3,466,- 2,- 2,7,27.8, , 98,8,57,,,富田暁,(栗),野中賢二,デクラレーションオブウォー,ロードカナロア,,,12,13,5名3,18,未勝利*,芝,1600,良,,富田,56.0,,5,11.7,7,0.8,9,,10,8,8,36.24,34.7,4,イージーライダー
4,,7,ディープシャロー,牡,3,502,- 4,- 4,4,11.5, , 95,11,57,,,古川吉洋,(栗),本田優,ドレフォン,"More Than Ready",,ロイヤルチャージャー系,12,13,5名3,初,新馬,芝,2000,良,,古川,56.0,,7,41.3,8,1.4,10,10,10,10,11,38.01,34.1,5,イベントホライゾン
4,,8,ハオカノア,牡,3,482,+ 2,+ 2,6,26.8, , 97,9,57,,,小崎綾也,(栗),小崎憲,ディープブリランテ,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,11,16,5東4,初,新馬,ダ,1600,良,,小崎,56.0,,6,22.6,8,1.0,9,,,8,7,38.52,37.3,6,アジアントレジャー
5,,9,テイエムテンジン,牡,3,460,- 8,- 8,11,94.0, ,103,5,57,,,国分優作,(栗),小椋研介,サトノアラジン,"City Zip",,,12,14,5名4,初,新馬,ダ,1800,稍,,国分,56.0,,9,26.1,4,2.3,9,9,9,9,8,39.50,39.0,3,ウルフ
5,,10,サニーサイドラガー,牡,3,512,  0,0,14,142.6, , 95,11,57,,,鮫島克駿,(栗),牧田和弥,アジアエクスプレス,フレンチデピュティ,,ニアークティック系,9,27,4阪8,2,未勝利*,ダ,1800,良,,鮫島,55.0,,8,242.7,5,2.2,8,7,5,7,6,39.30,38.2,3,シーズザスローン
6,B,11,ナウオアネヴァー,牡,3,510,+ 6,+ 6,2,6.4, ,114,2,57,,,高杉吏麒,(栗),寺島良,キズナ,アーネストリー,,ロイヤルチャージャー系,12,21,5名6,5,未勝利*,ダ,1800,稍,B,高杉,56.0,,2,3.5,5,1.7,1,2,2,1,1,38.20,40.5,9,マッドゲイル
6,,12,ムソウテンセイ,牡,3,432,- 2,- 2,13,122.3, , 84,16,57,,*,和田竜二,(栗),鈴木孝志,アメリカンペイトリオット,ゴールドヘイロー,,ロイヤルチャージャー系,12,14,5名4,3,未勝利*,ダ,1400,稍,,和田,53.0,▲,11,61.4,12,2.7,12,,,10,11,36.38,40.1,11,クラシオン
7,,13,サマーナジュム,牡,3,490,+ 4,+ 4,12,107.9, , 96,10,56,☆,*,松本大輝,(栗),角田晃一,キズナ,"Sky Mesa",,ナスルーラ系,12,20,5阪5,初,新馬,ダ,1800,良,,吉村,56.0,,9,43.4,12,3.2,4,5,5,6,9,39.25,39.6,10,メイショウコマチ
7,,14,アミラル,牡,3,478,- 4,- 4,5,16.0, ,103,5,54,▲,*,田山旺佑,(栗),渡辺薫彦,ルヴァンスレーヴ,ヘニーヒューズ,,,12,14,5阪4,14,未勝利*,ダ,1400,稍,,高杉,56.0,,3,8.0,9,2.0,8,,,13,10,36.08,38.6,8,カナタコナタ
8,B,15,ロードファイター,牡,3,460,-10,-10,8,42.4, ,106,4,57,,*,西村淳也,(栗),東田明士,ホッコータルマエ,ネオユニヴァース,,ロイヤルチャージャー系,12,13,5阪3,3,未勝利*,ダ,1800,良,B,高杉,56.0,,4,11.3,5,3.2,3,5,5,4,3,38.45,40.0,6,スカイストライプス
8,,16,エコログレン,牡,3,484,+ 2,+ 2,16,281.8, , 93,14,57,,*,国分恭介,(栗),牧浦充徳,"Dawn Approach","Rio de La Plata",,,12,13,5阪3,10,未勝利*,ダ,1800,良,,ジェ,56.0,,6,35.3,8,4.7,8,9,9,10,9,38.90,40.6,8,スカイストライプス
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010408010103,2026.1.4,日,京都,1京1,3,,未勝利,ダート,1400,,2,良,晴,16,10:50,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウバルク,牡,3,490,+ 2,+ 2,2,5.4, ,113,2,57,,*,松山弘平,(栗),安達昭夫,ディスクリートキャット,メイショウサムソン,,ニアークティック系,12,21,5阪6,2,未勝利*,ダ,1200,稍,,和田,56.0,,3,6.3,3,0.4,4,,,7,6,36.20,37.1,2,ネメス
1,,2,オプティモ,牡,3,490,+ 2,+ 2,8,15.9, ,109,5,57,,*,吉村誠之,(栗),緒方努,タワーオブロンドン,フサイチコンコルド,,ニアークティック系,12,13,5名3,2,未勝利*,芝,1600,良,,菅原,56.0,,3,7.9,5,0.7,7,,2,3,2,35.82,35.3,9,イージーライダー
2,,3,ムスクレスト,牡,3,466,+ 6,+ 6,7,13.0, ,109,5,57,,,武豊,(栗),安田翔伍,コントレイル,"Temple City",,,12,13,5名3,4,未勝利*,芝,1600,良,,武豊,56.0,,2,3.4,4,0.6,6,,10,11,11,36.42,34.2,1,イージーライダー
2,,4,アニマレイ,牡,3,482,+ 8,+ 8,1,3.1, ,120,1,57,,*,川田将雅,(栗),須貝尚介,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,8,24,2札2,2,未勝利*,芝,1500,良,,ティ,55.0,,3,4.0,3,0.2,4,,4,5,3,36.33,35.5,3,レッドスティンガー
3,,5,ルーセントムーン,牡,3,482,+18,+18,11,72.0, , 91,14,57,,*,斎藤新,(栗),高橋一哉,インディチャンプ,"Mr. Greeley",,ネイティヴダンサー系,8,24,2札2,2,未勝利*,芝,1500,良,,本田,55.0,,9,167.2,7,0.8,9,,7,8,8,36.53,35.8,5,レッドスティンガー
3,,6,ユウトザケンケン,牡,3,484,+16,+16,16,325.1, , 94,13,57,,*,小崎綾也,(栗),小崎憲,アメリカンペイトリオット,アドマイヤムーン,,ネイティヴダンサー系,10,5,3京2,4,未勝利*,ダ,1400,重,,和田,56.0,,9,47.0,11,2.2,6,,,13,11,36.30,38.3,10,サヨノパララックス
4,,7,セレブトーチ,牝,3,500,- 6,- 6,12,90.4, , 96,12,55,,*,西村淳也,(栗),坂口智康,ダノンスマッシュ,"Sea The Stars",,ニアークティック系,8,30,4名3,初,新馬・牝,芝,1400,良,,松山,55.0,,8,18.0,7,1.1,2,,,6,5,35.10,36.0,6,フルールジェンヌ
4,B,8,トーアウィリアム,牡,3,486,+10,+10,10,72.0, ,100,9,54,▲,*,森田誠也,(栗),牧田和弥,アポロキングダム,ゴールドアリュール,ネイティヴダンサー系,ロイヤルチャージャー系,9,21,4阪7,2,未勝利*,ダ,1400,良,B,酒井,55.0,,9,46.1,6,0.7,9,,,4,4,35.93,39.2,6,キンダープンシュ
5,,9,ジャーナーリア,牡,3,520,+ 2,+ 2,6,9.6, ,102,7,57,,,和田竜二,(栗),本田優,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,12,14,5阪4,4,未勝利*,ダ,1400,稍,,和田,56.0,,9,49.6,4,0.8,15,,,10,7,35.85,37.7,2,カナタコナタ
5,,10,グレートアゲイン,牡,3,480,+22,+22,15,298.6, , 85,16,57,,,鮫島克駿,(栗),牧浦充徳,バンドワゴン,ネオユニヴァース,,ロイヤルチャージャー系,10,18,3京6,初,新馬,ダ,1400,稍,,鮫島,56.0,,15,86.8,13,4.0,7,,,16,16,38.03,38.3,9,エブリーポッシブル
6,,11,ハードシングス,牡,3,462,+ 2,+ 2,3,5.8, ,111,4,57,,,松若風馬,(栗),小崎憲,ゴールドドリーム,"Gone West",,ネイティヴダンサー系,12,7,5阪2,3,未勝利*,ダ,1400,良,,松若,56.0,,6,9.6,2,0.4,11,,,10,9,36.23,37.8,2,ジョアン
6,,12,サンタカリス,牝,3,440,- 2,- 2,9,36.9, ,102,7,55,,,田口貫太,(栗),秋山真一,マテラスカイ,アグネスタキオン,,ロイヤルチャージャー系,12,13,5阪3,13,未勝利・牝*,ダ,1400,良,,田口,55.0,,12,216.6,5,0.3,13,,,9,7,36.00,37.8,2,タイニーワンダー
7,,13,モズプリフォール,牡,3,504,-12,-12,4,7.5, ,112,3,57,,*,坂井瑠星,(栗),矢作芳人,モズアスコット,アグネスデジタル,,ネイティヴダンサー系,12,20,5阪5,17,未勝利*,ダ,1400,良,,北村,56.0,,4,7.6,4,1.2,6,,,3,2,35.48,39.4,11,ゴールデンバランス
7,,14,サマーブリザード,牡,3,458,+ 6,+ 6,13,97.3, , 97,11,56,☆,,西塚洸二,(栗),吉田直弘,ゴールドドリーム,ストーミングホーム,,ネイティヴダンサー系,10,13,3京5,5,未勝利*,ダ,1400,良,,西塚,55.0,☆,6,42.9,4,1.4,8,,,5,5,36.23,38.5,2,ライトオブヌカタ
8,,15,フリッシュ,牡,3,492,  0,0,14,142.8, , 86,15,57,,*,藤懸貴志,(栗),平田修,パイロ,ヘニーヒューズ,ナスルーラ系,,10,18,4新1,3,未勝利*,ダ,1800,良,,永島,54.0,◇,11,114.6,14,5.4,10,2,2,10,12,38.60,42.9,14,ゴールデンブラッド
8,,16,ココラッシー,牡,3,440,  0,0,5,9.2, ,100,9,57,,*,ハマーハ,(栗),西園翔太,ゴールドドリーム,ドリームジャーニー,,ロイヤルチャージャー系,12,14,5阪4,4,未勝利*,ダ,1400,稍,,渡辺,56.0,,12,113.7,3,0.8,6,,,15,12,36.38,37.0,1,カナタコナタ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026010408010104,2026.1.4,日,京都,1京1,4,,新馬,ダート,1800,,4,良,晴,16,11:20,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ハイビッグゴールド,牡,3,486,,,12,114.4, ,  0,,55,△,,柴田裕一,(栗),谷潔,ロジャーバローズ,クロフネ,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,シャイニーデイ,牡,3,456,,,11,110.7, ,  0,,56,☆,,松本大輝,(栗),羽月友彦,ラブリーデイ,スピルバーグ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,ジュンクロノシップ,牡,3,504,,,9,63.3, ,  0,,57,,,和田竜二,(栗),浜田多実,レッドファルクス,ロードカナロア,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,4,ペイシャプル,牡,3,492,,,4,5.1, ,  0,,55,◇,,永島まな,(栗),高橋康之,カリフォルニアクローム,ヴィクトワールピサ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,B,5,ハイロード,牡,3,470,,,2,4.7, ,  0,,57,,,国分優作,(栗),浜田多実,シニスターミニスター,スペシャルウィーク,ナスルーラ系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,6,ウインモンクール,牡,3,480,,,1,4.6, ,  0,,57,,,松山弘平,(栗),新谷功一,ルヴァンスレーヴ,スペシャルウィーク,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
