レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010801,2026.7.5,日,函館,1函8,1,,未勝利,芝,1200,A,2,良(暫定),晴(暫定),16,09:50,,馬齢,２歳
4,,4,クイーンレグナント,牝,3,6,9.7, ,107,3,53,,,横山和生,(美),嘉藤貴行,タワーオブロンドン,ダノンシャンティ,,ロイヤルチャージャー系,6,20,1函3,4,１勝ｸﾗｽ,ダ,1000,良,,横山,53.0,,5,11.2,4,0.8,5,,,3,3,34.80,35.9,4,クロナ
5,,5,マインセーラ,牝,3,9,35.2, , 90,6,53,,,的場勇人,(美),的場均,アポロケンタッキー,スクリーンヒーロー,,ロイヤルチャージャー系,6,13,1函1,5,１勝ｸﾗｽ,ダ,1000,稍,,的場,53.0,,12,206.1,9,1.9,8,,,11,11,37.35,34.8,3,デアプリームス
6,,6,パーティーガール,牝,4,8,34.4, , 87,8,53,▲,,遠藤汰月,(美),伊藤伸一,ホッコータルマエ,クロフネ,,ニアークティック系,6,21,1函4,連,１勝ｸﾗｽ,ダ,1700,良,,遠藤,53.0,▲,12,289.9,10,1.6,11,10,11,11,10,38.35,37.8,9,ナクライト
7,,7,キャリーグレイス,牝,4,3,5.8, ,104,4,55,☆,*,舟山瑠泉,(栗),寺島良,カリフォルニアクローム,キングカメハメハ,,ネイティヴダンサー系,6,14,1函2,8,１勝ｸﾗｽ・牝,ダ,1000,良,,今村,54.0,◇,2,3.6,11,1.4,5,,,8,9,35.25,36.0,9,ヒットミー
8,,8,キャンドルマス,牡,5,1,2.9, ,108,2,58,,*,武豊,(栗),小崎憲,パイロ,アドマイヤムーン,ナスルーラ系,ネイティヴダンサー系,6,20,1函3,連,１勝ｸﾗｽ,ダ,1000,良,,北村,58.0,,6,15.6,3,0.8,2,,,5,4,35.25,35.6,2,クロナ
8,B,9,カップッチョ,牡,9,7,11.3, , 88,7,58,,*,黛弘人,(美),佐藤吉勝,ジョーカプチーノ,ウイニングチケット,ロイヤルチャージャー系,ナスルーラ系,6,20,1函3,18,１勝ｸﾗｽ,ダ,1000,良,,遠藤,55.0,▲,12,263.6,10,2.2,9,,,10,10,36.30,36.3,8,クロナ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010808,2026.7.5,日,函館,1函8,8,,1勝,ダート,1700,,4,良(暫定),晴(暫定),14,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ファンタイムギフト,セ,4,4,7.2, ,111,4,58,,,丹内祐次,(美),相沢郁,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,6,6,3東1,3,１勝ｸﾗｽ,ダ,1600,良,,丹内,58.0,,4,14.0,5,1.5,2,,,7,7,36.84,37.2,6,ザーフィル
2,,2,ポンピエ,牡,5,5,11.9, ,117,3,58,,,鮫島克駿,(栗),井上智史,レッドファルクス,シンボリクリスエス,,ロイヤルチャージャー系,6,13,1函1,12,１勝ｸﾗｽ,ダ,1700,稍,,鮫島,58.0,,6,7.4,2,0.1,12,6,6,5,5,36.33,38.8,4,ハヤブサオヒメサマ
3,,3,スタンピー,牝,4,8,32.9, , 98,7,55,☆,*,長浜鴻緒,(美),深山雅史,アルアイン,グラスワンダー,,ロイヤルチャージャー系,3,21,1名3,連,１勝ｸﾗｽ,芝,1600,良,,西塚,56.0,,7,19.8,9,0.8,10,,5,4,4,36.36,34.3,10,ベストシーン
4,,4,アオハルブルース,牡,3,2,3.3, ,124,2,55,,,岩田康誠,(美),栗田徹,ゴールドドリーム,Flatter,,ナスルーラ系,6,14,1函2,10,１勝ｸﾗｽ,ダ,1700,良,,岩田,55.0,,1,3.5,3,0.3,2,3,3,3,3,36.76,38.5,5,ストラーダ
5,,5,ブリスフル,牡,5,6,18.1, , 99,6,54,★,,河原田菜,(美),武市康男,エスポワールシチー,フレンチデピュティ,,ニアークティック系,6,13,1函1,8,１勝ｸﾗｽ,ダ,1700,稍,,河原,54.0,★,12,96.5,5,0.6,5,9,8,9,9,36.60,38.8,4,ハヤブサオヒメサマ
6,,6,ゴールドドレッサ,牝,3,3,6.9,>,110,5,53,,*,横山和生,(美),中川公成,ゴールドドリーム,エンパイアメーカー,,ネイティヴダンサー系,4,25,1福5,3,未勝利・牝,ダ,1700,良,,石田,52.0,▲,1,3.9,1,-0.1,3,13,12,8,6,37.91,38.2,1,(シュヴェスター)
7,,7,マジカルシャイン,牝,4,7,19.6, , 95,8,56,,*,浜中俊,(栗),武英智,"Catholic Boy","Distorted Humor",,ネイティヴダンサー系,6,14,1函2,19,１勝ｸﾗｽ,ダ,1700,良,,富田,56.0,,8,31.1,9,1.4,9,7,7,7,6,37.15,38.9,8,ストラーダ
8,,8,ナクライト,牡,4,1,2.2, ,125,1,58,,*,武豊,(美),手塚貴徳,アドマイヤマーズ,"First Dude",,,6,21,1函4,8,１勝ｸﾗｽ,ダ,1700,良,,横山,58.0,,5,8.5,1,-0.1,6,1,1,1,1,37.85,37.1,2,(シーズザスローン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010809,2026.7.5,日,函館,1函8,9,立待岬特別,2勝,芝,1200,A,2,良(暫定),晴(暫定),16,14:10,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スイミーユニバンス,牝,6,9,19.7, , 85,15,56,,*,鮫島克駿,(栗),平田修,ドゥラメンテ,Aldebaran,,ネイティヴダンサー系,6,20,1函3,12,ＳＴＶ杯･2勝,芝,1200,良,,小林,56.0,,15,69.2,15,1.3,14,,,16,14,35.10,34.2,2,アンジュプロミス
1,,2,ハリウッドメモリー,牝,4,1,4.3, ,112,4,56,,,横山和生,(栗),長谷川浩,ロードカナロア,"Hard Spun",,ニアークティック系,6,14,1函2,17,函館日刊･2勝,芝,1200,良,,横山,56.0,,2,4.2,10,0.4,11,,,6,7,33.80,34.8,11,マーブルパレス
2,B,3,マジカルフェアリー,牝,4,13,31.0, ,102,10,56,,*,舟山瑠泉,(栗),寺島良,サートゥルナーリア,ヘニーヒューズ,,,6,20,1函3,7,ＳＴＶ杯･2勝,芝,1200,良,B,佐々,56.0,,9,20.9,7,0.7,11,,,2,2,33.60,35.1,15,アンジュプロミス
2,,4,マルプリ,牝,6,10,25.5, , 93,14,56,,*,秋山稔樹,(美),青木孝文,ミッキーアイル,"Danehill Dancer",,ニアークティック系,5,3,1新2,3,邁進特Ｈ･2勝,芝,1000,良,,ゴン,52.0,,13,59.3,10,1.2,10,,,,16,34.80,32.5,5,カウンターセブン
3,,5,ゴキゲンサン,牝,6,16,51.4, , 82,16,56,,*,国分恭介,(美),伊藤大士,リアルインパクト,ヨハネスブルグ,,ニアークティック系,6,28,1函6,2,湯の川温･2勝,芝,1200,良,B,岩田,56.0,,13,83.3,14,0.9,5,,,13,13,35.40,34.6,7,クリエープキー
3,,6,マナボニート,牝,3,2,6.2,>,111,5,53,,,丹内祐次,(栗),北出成人,グァンチャーレ,"Swiss Spirit",,,6,21,1函4,6,１勝ｸﾗｽ・牝,芝,1200,良,,丹内,53.0,,1,2.9,1,-0.1,1,,,2,2,34.00,34.3,2,(ツルノマイハシ)
4,,7,リリーフィールド,牝,4,11,28.0, ,102,10,56,,,佐々木大,(栗),小崎憲,モズアスコット,アグネスタキオン,,ロイヤルチャージャー系,6,14,1函2,6,函館日刊･2勝,芝,1200,良,,佐々,56.0,,3,5.5,12,0.5,6,,,14,14,34.50,34.2,4,マーブルパレス
4,,8,ラスティングスノー,牝,3,14,32.3, , 97,12,53,,,横山琉人,(美),池上昌和,モズアスコット,マンハッタンカフェ,,ロイヤルチャージャー系,6,6,3東1,13,テレビＨ･2勝,芝,1400,良,,横山,52.0,,12,76.0,17,1.3,4,,,2,2,34.58,35.3,17,ロジケープ
5,,9,ミニョンマルーン,牝,4,12,28.5, ,116,1,56,,,長浜鴻緒,(美),伊藤圭三,ミスターメロディ,ファスリエフ,,ニアークティック系,6,14,1函2,9,函館日刊･2勝,芝,1200,良,,長浜,56.0,,6,12.0,6,0.2,15,,,1,1,33.30,35.1,15,マーブルパレス
5,,10,ベルビースタローン,牝,4,7,16.7,>,108,6,56,,,小林美駒,(美),戸田博文,ストロングリターン,ゼンノロブロイ,,ロイヤルチャージャー系,2,21,1小9,4,１勝ｸﾗｽ,芝,1200,良,,小林,53.0,▲,1,3.6,1,-0.0,6,,,1,1,32.70,35.4,12,(ダノンゴーイチ)
6,,11,ベビーズブレス,牝,4,3,6.7, ,115,2,56,,*,武豊,(栗),千田輝彦,アドマイヤマーズ,Galileo,,ニアークティック系,6,14,1函2,13,函館日刊･2勝,芝,1200,良,,舟山,56.0,,7,17.7,5,0.2,9,,,3,2,33.50,34.9,12,マーブルパレス
6,,12,ヒラボクミニー,牝,5,8,19.4, , 94,13,56,,*,浜中俊,(美),村田一誠,ミッキーアイル,アグネスデジタル,,ネイティヴダンサー系,5,3,1新2,11,邁進特Ｈ･2勝,芝,1000,良,,舟山,54.0,,11,38.7,15,2.7,14,,,,3,33.15,35.1,15,カウンターセブン
7,,13,ショウナンカリス,牝,3,4,8.1,+,106,7,53,,,池添謙一,(美),加藤士津,リアルスティール,"American Pharoah",,,5,30,3京B,7,葵ＳG3,芝,1200,良,,池添,55.0,,9,22.1,10,0.7,5,,,14,13,35.50,32.8,2,デアヴェローチェ
7,,14,セイプリーズ,牝,4,15,38.7,>,105,8,56,,*,古川吉洋,(栗),宮徹,ダイワメジャー,"More Than Ready",ロイヤルチャージャー系,ロイヤルチャージャー系,5,24,1新8,4,１勝ｸﾗｽ,芝,1200,稍,,上里,53.0,▲,2,5.3,1,-0.1,12,,,5,4,35.60,34.5,4,(セガンティーニ)
8,,15,モズアンタレス,牝,6,5,8.8, ,104,9,56,,,吉田隼人,(栗),飯田祐史,グランプリボス,クロフネ,,ニアークティック系,6,20,1函3,7,ＳＴＶ杯･2勝,芝,1200,良,,吉田,56.0,,13,53.4,4,0.4,15,,,10,6,34.40,34.0,1,アンジュプロミス
8,,16,サンタアニタ,牝,4,6,10.2, ,115,2,56,,,斎藤新,(美),斎藤誠,ナダル,アドマイヤムーン,,ネイティヴダンサー系,6,6,3東1,3,テレビＨ･2勝,芝,1400,良,,斎藤,53.0,,8,29.8,4,0.2,12,,,4,4,34.80,33.9,12,ロジケープ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010810,2026.7.5,日,函館,1函8,10,横津岳特別,2勝,芝,2600,A,6,良(暫定),晴(暫定),16,14:45,,ﾊﾝﾃﾞ,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,アルマデオロ,牡,4,1,2.0, ,114,4,56,,,武豊,(栗),清水久詞,レイデオロ,サクラバクシンオー,,ナスルーラ系,5,2,2東3,3,２勝ｸﾗｽ,芝,2400,良,,武豊,58.0,,4,7.2,3,0.4,3,2,3,3,3,36.30,34.4,4,リトルジャイアンツ
2,,2,アメジストブラック,牡,7,9,39.3, , 99,8,56,,,舟山瑠泉,(栗),小椋研介,エピファネイア,フジキセキ,,ロイヤルチャージャー系,6,27,1函5,33,洞爺湖特･2勝,芝,2000,稍,,舟山,58.0,,9,20.1,6,0.6,9,8,7,6,5,36.56,35.4,4,ヨヒーン
3,,3,リアルファインド,牡,5,10,40.7, ,108,5,56,,,吉田隼人,(美),小笠倫弘,リアルスティール,クロフネ,,ニアークティック系,4,19,1福4,9,奥の細道･2勝,芝,2600,良,,吉田,58.0,,9,19.2,4,0.4,11,4,4,4,6,36.63,35.9,5,ドーバーブライト
4,,4,ゴールデンパゴーダ,牝,3,5,12.9,>,106,7,52,,,佐々木大,(美),上原佑紀,バゴ,ステイゴールド,ナスルーラ系,ロイヤルチャージャー系,6,20,1函3,14,駒ケ岳特･1勝,芝,2600,良,,佐々,52.0,,1,3.4,1,-0.1,4,1,1,1,1,38.70,34.7,4,(バズアップビート)
5,,5,リギーロ,牡,4,2,3.7, , 94,10,56,,*,丹内祐次,(美),栗田徹,キズナ,ジャングルポケット,,ナスルーラ系,4,5,3中4,14,安房特別･2勝,芝,2500,稍,B,佐々,58.0,,4,11.2,7,2.4,3,7,7,8,8,37.17,38.8,7,オストラヴァ
6,,6,ジュンツバメガエシ,牡,6,4,11.1, ,125,1,57,,*,岩田康誠,(栗),友道康夫,ジャスタウェイ,エリシオ,,ニアークティック系,11,24,5東6,3,南武特別･2勝,芝,2400,良,,Ｃ．,58.0,,2,4.3,3,0.3,2,7,6,6,5,36.33,34.6,3,バレンタインガール
6,,7,アスクデッドヒート,牡,4,7,18.9, ,116,3,55,,,古川奈穂,(栗),矢作芳人,ルーラーシップ,ディープインパクト,ネイティヴダンサー系,ロイヤルチャージャー系,5,31,2東C,2,青嵐賞･2勝,芝,2400,良,,古川,58.0,,5,25.0,5,0.3,6,5,4,6,6,36.93,33.6,2,サトノパトリオット
7,,8,ラーシャローム,牡,4,6,17.8, ,120,2,56,,*,横山武史,(美),奥村武,トーセンラー,ハービンジャー,,ニアークティック系,4,19,1福4,6,奥の細道･2勝,芝,2600,良,,石川,58.0,,3,6.8,2,0.3,9,7,9,11,10,36.87,35.0,1,ドーバーブライト
7,,9,ブリヤディアマンテ,牡,4,11,45.2, , 87,11,54,,*,横山和生,(美),小島茂之,サトノダイヤモンド,シンボリクリスエス,,ロイヤルチャージャー系,2,7,2京3,2,２勝ｸﾗｽ,芝,2000,良,,吉村,57.0,,6,62.2,8,1.3,7,8,8,8,8,37.07,35.6,5,ヴァリディシームス
8,,10,ライフセービング,牡,5,8,27.1, , 96,9,55,,,古川吉洋,(栗),宮徹,ビーチパトロール,ダンスインザダーク,,ロイヤルチャージャー系,3,21,1阪9,2,淡路特別･2勝,芝,2600,良,,古川,58.0,,8,68.8,5,0.2,6,6,6,6,7,37.74,34.0,1,ウインデイジー
8,,11,バースライト,牡,4,3,8.5,>,108,5,56,,*,浜中俊,(栗),武幸四郎,モーリス,ディープインパクト,,ロイヤルチャージャー系,2,28,1小B,10,脊振山特･1勝,芝,2600,稍,,吉田,57.0,,6,9.0,1,-1.0,8,2,2,2,1,37.47,36.5,1,(アスクデッドヒート)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010811,2026.7.5,日,函館,1函8,11,大沼Ｓ,OP(L),ダート,1700,,4,良(暫定),晴(暫定),14,15:20,,別定,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,オウギノカナメ,牡,6,7,19.6, ,106,9,57,,*,丹内祐次,(美),高木登,キタサンブラック,Petionville,,ネイティヴダンサー系,4,26,2東2,10,オアシＨ(L),ダ,1600,稍,,田辺,55.0,,7,20.1,9,1.1,9,,,6,6,36.12,36.5,12,ドンインザムード
2,,2,ラタフォレスト,牡,5,4,6.4, ,132,2,58,,,斎藤新,(美),加藤征弘,パイロ,ゴールドアリュール,ナスルーラ系,ロイヤルチャージャー系,4,11,1福1,10,吾妻小富Ｈ,ダ,1700,良,,斎藤,56.0,,5,7.2,1,-0.2,4,5,4,4,3,36.22,37.0,2,(タガノミスト)
3,,3,テーオードレフォン,牡,7,10,31.2, ,110,8,59,,*,古川吉洋,(栗),梅田智之,ドレフォン,ブライアンズタイム,,ロイヤルチャージャー系,1,25,1京9,5,プロキオG2,ダ,1800,良,,浜中,57.0,,14,131.0,14,1.7,8,6,6,6,7,37.35,38.0,13,ロードクロンヌ
4,,4,プロミストジーン,牝,4,2,5.9,>,120,4,56,,*,池添謙一,(美),上原佑紀,ナダル,ヘニーヒューズ,,,5,13,川崎,6,エンプG2,ダ,2100,良,,武豊,55.0,,4,,4,0.9,,3,4,4,4,,----,,メモリアカフェ
5,,5,ホールシバン,セ,8,11,62.1, ,112,6,58,,,秋山稔樹,(栗),高橋義忠,パイロ,"Hard Spun",ナスルーラ系,ニアークティック系,4,11,1福1,9,吾妻小富Ｈ,ダ,1700,良,,秋山,56.0,,10,27.3,6,1.2,1,15,15,15,14,36.98,36.8,1,ラタフォレスト
6,B,6,レヴォントゥレット,牡,5,9,21.9, ,111,7,58,,*,鮫島克駿,(栗),矢作芳人,ロードカナロア,マンハッタンカフェ,,ロイヤルチャージャー系,6,20,3東5,連,スレイプ,ダ,2100,不,B,吉田,58.0,,7,20.2,6,0.9,13,1,1,1,1,37.20,36.1,9,リアレスト
6,,7,ヒルノハンブルク,牡,4,1,2.9,>,106,9,57,,*,武豊,(栗),武英智,ナダル,ステイゴールド,,ロイヤルチャージャー系,5,16,3京7,15,上賀茂Ｓ･3勝,ダ,1900,良,,松山,58.0,,4,7.8,1,-0.2,13,2,3,3,2,38.03,36.2,3,(ペンナヴェローチェ)
7,,8,アスクデビューモア,牡,5,8,20.0, , 98,11,57,,,岩田康誠,(栗),福永祐一,マインドユアビスケッツ,フレンチデピュティ,,ニアークティック系,3,8,2中4,9,総武Ｓ,ダ,1800,稍,,岩田,57.0,,12,35.9,13,1.6,8,15,15,15,15,37.85,38.6,8,ブレイクフォース
7,B,9,カナルビーグル,牡,4,5,8.5, ,140,1,57,,*,横山武史,(栗),佐藤悠太,リアルスティール,Include,,その他のエクリプス系,6,11,大井,5,東京ダG1,ダ,2000,不,,吉村,57.0,,3,,5,1.5,,7,7,6,6,,----,,ナチュラルライズ
8,,10,コトホドサヨウニ,牡,5,3,5.9, ,123,3,58,,*,佐々木大,(栗),奥村豊,シニスターミニスター,ハーツクライ,ナスルーラ系,ロイヤルチャージャー系,4,11,1福1,10,吾妻小富Ｈ,ダ,1700,良,,松若,57.0,,1,3.9,8,1.3,2,13,13,10,10,36.55,37.7,6,ラタフォレスト
8,B,11,ワイドブリザード,セ,5,6,9.8, ,116,5,57,,*,浜中俊,(栗),佐藤悠太,カリフォルニアクローム,ディープインパクト,,ロイヤルチャージャー系,5,10,3京6,3,平城京Ｓ,ダ,1800,良,B,武豊,57.0,,4,13.9,10,2.3,5,2,2,1,2,36.50,38.4,12,テスティモーネ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070502010812,2026.7.5,日,函館,1函8,12,,1勝,芝,1200,A,2,良(暫定),晴(暫定),16,16:05,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ソードマスター,牡,4,2,4.8, , 99,6,57,☆,*,舟山瑠泉,(美),小笠倫弘,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,6,28,1函6,7,１勝ｸﾗｽ,芝,1200,良,,長浜,57.0,☆,11,82.2,6,0.6,10,,,10,10,34.60,34.3,3,レオアジャイル
2,,2,マイオウンウェイ,セ,3,8,17.3, , 91,8,55,,,小沢大仁,(栗),高野友和,キズナ,ジャスタウェイ,,,6,20,1函3,22,下北半島･1勝,芝,1200,良,,小沢,55.0,,8,152.8,11,1.4,12,,,12,12,35.00,35.1,10,スミッコディスコ
3,,3,ユーベルジーク,牝,3,9,22.5,>, 70,10,50,▲,*,和田陽希,(美),辻哲英,タワーオブロンドン,プリサイスエンド,,ネイティヴダンサー系,6,21,1函4,4,未勝利,ダ,1000,良,,河原,51.0,★,9,114.9,11,1.7,5,,,8,10,35.55,37.2,8,コウユーネロガ
4,,4,ララバニュルス,牡,4,1,2.9, ,128,1,58,,,横山和生,(美),大竹正博,モーリス,タイキシャトル,,ロイヤルチャージャー系,6,27,1函5,10,長万部特･1勝,芝,1200,稍,,横山,58.0,,1,2.5,2,0.4,2,,,2,2,34.00,34.9,6,ドリーミングアップ
5,,5,フレンドモナコ,牡,3,4,7.8, , 93,7,52,▲,,遠藤汰月,(美),加藤和宏,ビーチパトロール,アグネスデジタル,,ネイティヴダンサー系,6,20,1函3,連,下北半島･1勝,芝,1200,良,,遠藤,55.0,,11,264.4,8,0.7,5,,,5,5,34.40,35.0,8,スミッコディスコ
6,,6,ブライトアゲイン,牝,5,7,15.3, ,116,2,56,,*,松本大輝,(栗),森秀行,"Practical Joke","Elusive Quality",,ネイティヴダンサー系,6,13,3阪3,5,１勝ｸﾗｽ,芝,1200,良,,松山,56.0,,2,7.3,5,0.3,3,,,4,6,34.30,34.3,7,ハルオーブ
7,B,7,ハーモニーソング,牝,4,5,9.3, ,112,3,56,,*,佐々木大,(美),田島俊明,デクラレーションオブウォー,スペシャルウィーク,,ロイヤルチャージャー系,5,10,1新4,4,１勝ｸﾗｽ・牝,ダ,1200,良,B,武藤,56.0,,2,5.0,9,1.2,1,,,12,11,35.50,37.7,7,ハッピーウィズユー
7,,8,ブラヴィーノ,牡,7,10,38.2, , 89,9,58,,*,丹内祐次,(美),天間昭一,Klimt,"Giant's Causeway",,ニアークティック系,4,26,1福6,8,１勝ｸﾗｽ,芝,1200,良,,長浜,56.0,△,15,321.0,13,1.1,15,,,12,10,35.30,34.3,7,マキシマムドライブ
8,,9,グランフィエルテ,牝,3,3,5.6,>,100,5,53,,*,斎藤新,(栗),吉田直弘,イスラボニータ,フォーティナイナーズサン,,ネイティヴダンサー系,6,20,1函3,8,未勝利,芝,1200,良,,柴田,53.0,△,8,31.8,1,-0.2,8,,,3,3,33.50,35.1,7,(ブラックジャック)
8,,10,コモンスナイプ,牡,4,6,9.3, ,104,4,58,,,横山琉人,(栗),藤岡健一,"Too Darn Hot","Dark Angel",,,6,20,1函3,42,下北半島･1勝,芝,1200,良,,横山,58.0,,9,187.7,4,0.4,10,,,8,9,34.60,34.5,3,スミッコディスコ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026070503020401,2026.7.5,日,福島,2福4,1,,未勝利,ダート,1700,,4,稍(暫定),晴(暫定),15,09:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,マネーマネー,牝,3,7,17.2, , 90,10,55,,*,武藤雅,(美),稲垣幸雄,ゴールドドリーム,エンパイアメーカー,,ネイティヴダンサー系,2,21,1東7,初,新馬,ダ,1600,良,,原優,55.0,,10,104.6,13,3.9,13,,,15,13,37.86,39.9,13,ナムラダリア
2,,2,ドナソラーレ,牝,3,6,16.3, ,100,5,55,,,杉原誠人,(美),池上昌和,タワーオブロンドン,ジャスタウェイ,,,6,13,3東3,8,未勝利・牝,ダ,1600,重,,杉原,55.0,,13,132.2,5,1.5,12,,,9,5,36.12,38.1,7,ストーリーオブラブ
2,,3,ナックレジーナ,牝,3,8,19.0, ,  0,,55,,,吉田豊,(美),小野次郎,サートゥルナーリア,バゴ,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,4,オーシャンミューズ,牝,3,15,53.5, , 91,9,52,▲,,石神深道,(美),堀内岳志,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,5,23,1新7,6,未勝利・牝,ダ,1800,稍,,石神,52.0,▲,14,327.5,10,2.7,12,15,15,14,14,39.10,40.5,7,ウェルム
3,,5,ペールデュクラン,牝,3,1,4.8, ,105,2,55,,,菊沢一樹,(美),菊沢隆徳,キズナ,キングカメハメハ,,ネイティヴダンサー系,4,19,1福4,初,未勝利・牝,ダ,1700,良,,菊沢,55.0,,7,22.0,6,2.3,12,13,13,12,8,37.80,39.1,4,ベルソテイラ
4,,6,リトルベルタ,牝,3,9,20.3, ,  0,,55,,,野中悠太,(美),矢嶋大樹,キタサンブラック,Shamardal,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,アンジュリオ,牝,3,14,47.1, , 87,12,52,▲,*,佐藤翔馬,(美),高橋文雅,マクフィ,ディープインパクト,,ロイヤルチャージャー系,5,17,1新6,20,未勝利・牝,ダ,1200,良,,丸田,55.0,,14,205.1,12,1.6,15,,,11,12,35.90,38.4,11,マジンタクシー
5,,8,オリエンタルガール,牝,3,13,39.6, , 87,12,52,▲,,石田拓郎,(美),相沢郁,カリフォルニアクローム,オルフェーヴル,,,4,12,1福2,14,未勝利・牝,ダ,1700,良,,石田,52.0,▲,14,161.6,12,2.7,13,8,7,9,11,38.35,40.1,12,エアトベーレ
5,,9,デルマツルギ,牝,3,11,21.7, , 88,11,55,,,菅原隆一,(美),蛯名利弘,トーセンラー,ノヴェリスト,,その他のエクリプス系,4,18,3中7,2,未勝利,芝,1600,良,,菅原,55.0,,16,380.9,15,2.1,13,,4,5,6,35.82,36.6,15,セイウンラピス
6,,10,オウケンハニー,牝,3,4,6.2, ,103,3,55,,,木幡巧也,(美),岩戸孝樹,ダンカーク,クロフネ,,ニアークティック系,3,15,2中6,22,未勝利・牝,ダ,1800,良,,木幡,55.0,,8,19.3,6,1.7,8,10,10,8,9,38.50,40.2,7,スターサンサルー
6,,11,デルマザオウ,牝,3,10,21.7, ,102,4,55,,*,小崎綾也,(美),松山将樹,ミッキーグローリー,ハイアーゲーム,,ロイヤルチャージャー系,6,6,3東1,3,未勝利・牝,ダ,1600,稍,,木幡,55.0,,10,58.2,7,1.5,12,,,6,6,36.90,38.7,7,ライトハウス
