レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010301,2026.1.10,土,中山,1中3,1,,未勝利,ダート,1200,,2,良,晴,16,10:05,牝,馬齢,３歳
3,,5,ロードインフェルノ,牡,5,488,+ 8,+ 8,12,53.3, ,105,5,58,,*,丹内祐次,(美),尾形和幸,サトノアラジン,フレンチデピュティ,,ニアークティック系,10,19,4新2,4,１勝ｸﾗｽ,ダ,2500,重,,吉田,58.0,,8,19.8,7,2.0,3,8,7,5,4,39.13,39.9,8,リエータメンテ
3,,6,プロスペクトパーク,牡,4,502,+ 2,+ 2,2,5.8, ,105,5,57,,*,荻野極,(美),高柳瑞樹,キズナ,Wilburn,,,12,21,5名6,2,１勝ｸﾗｽ,ダ,1800,稍,,高杉,57.0,,6,15.3,5,0.9,7,2,2,3,6,37.60,38.8,9,ゼンエスポワール
4,B,7,グラスビジョン,牡,4,442,+20,+20,16,242.7, , 92,13,57,,*,菊沢一樹,(美),佐藤吉勝,ノーブルミッション,ディープインパクト,,ロイヤルチャージャー系,9,7,4中2,5,１勝ｸﾗｽ,ダ,1800,良,B,木幡,55.0,,14,284.8,10,2.2,11,5,5,4,6,37.35,40.6,9,ロンパイア
4,,8,ナムラジミー,牡,4,488,+ 8,+ 8,13,58.3, ,103,8,57,,,丸田恭介,(美),武市康男,モーニン,クロフネ,,ニアークティック系,9,7,4中2,17,１勝ｸﾗｽ,ダ,1800,良,,丸田,55.0,,7,42.7,7,1.7,6,13,12,9,8,37.55,39.7,7,ロンパイア
5,,9,コスモシェルベット,牡,4,452,  0,0,14,64.0, , 90,15,57,,,武藤雅,(美),水野貴広,マインドユアビスケッツ,ゴールドアリュール,,ロイヤルチャージャー系,12,21,5名6,18,１勝ｸﾗｽ,ダ,1800,稍,,武藤,57.0,,11,67.5,15,3.3,11,11,10,12,13,38.00,40.4,14,ゼンエスポワール
5,,10,コーリンカルベラ,牡,5,496,+ 8,+ 8,6,9.1, ,104,7,58,,,吉田豊,(美),小野次郎,サトノアラジン,キングカメハメハ,,ネイティヴダンサー系,10,26,4東9,4,１勝ｸﾗｽ,ダ,1600,不,,吉田,58.0,,8,21.3,6,1.1,2,,,14,14,36.96,35.2,3,チュウワチーフ
6,,11,ミスティブルー,牡,4,482,+ 8,+ 8,11,45.2, , 97,10,54,▲,*,舟山瑠泉,(美),高橋文雅,ブリックスアンドモルタル,ハーツクライ,,ロイヤルチャージャー系,12,13,5名3,13,１勝ｸﾗｽ,芝,2200,良,,斎藤,56.0,,13,132.5,10,1.3,10,10,10,10,11,36.75,34.3,7,パフュームセント
6,,12,マリンバンカー,牡,5,510,+ 4,+ 4,4,7.6, , 91,14,55,▲,*,石神深道,(美),南田美知,エスケンデレヤ,ヨハネスブルグ,,ニアークティック系,12,21,5中6,2,１勝ｸﾗｽ,ダ,1800,重,,岩部,58.0,,13,52.4,9,0.9,8,11,11,11,10,37.25,37.7,6,コンティオ
7,,13,ブレードサクセス,牡,5,496,- 6,- 6,5,7.6, ,110,2,58,,*,内田博幸,(美),岩戸孝樹,タリスマニック,ゼンノロブロイ,,ロイヤルチャージャー系,1,4,1中1,3,１勝ｸﾗｽ,ダ,1800,稍,,丹内,58.0,,5,13.3,9,1.9,1,2,2,2,1,37.15,41.4,12,バタール
7,,14,ウインファヴォリ,セ,4,494,+ 2,+ 2,10,39.5, , 86,16,57,,*,原田和真,(美),栗田徹,リオンディーズ,ステイゴールド,,ロイヤルチャージャー系,10,26,4新4,49,柏崎特別･1勝,芝,1600,稍,,黛弘,56.0,,12,29.6,14,2.1,9,,,11,11,36.48,36.1,9,ジャズ
8,,15,ニシノブレイゼスト,牡,4,506,  0,0,1,4.0, ,112,1,57,,,菅原明良,(美),高木登,シルバーステート,グランデラ,,ニアークティック系,12,27,5中7,3,１勝ｸﾗｽ,ダ,1800,稍,,菅原,57.0,,3,4.2,4,0.7,1,5,7,2,2,37.80,39.0,5,ミダース
8,,16,ファルコンミノル,牡,6,452,  0,0,7,12.2, ,109,4,58,,*,田辺裕信,(美),中舘英二,ゴールドシップ,"Smart Strike",,ネイティヴダンサー系,9,28,4中9,18,１勝ｸﾗｽ,ダ,1800,良,,長浜,56.0,△,8,16.7,3,0.3,6,6,7,5,5,38.35,37.9,5,フジレイメイ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010307,2026.1.10,土,中山,1中3,7,,未勝利,芝,1600,C,3,良,晴,16,13:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ワイルドカモミール,牝,3,426,- 6,- 6,15,357.6, , 88,15,52,▲,,石神深道,(美),金成貴史,ベンバトル,スクリーンヒーロー,,ロイヤルチャージャー系,10,18,4新1,2,未勝利*,芝,1600,良,,石神,52.0,▲,11,163.9,12,2.0,11,,,8,8,36.42,35.2,13,リアライズブラーヴ
1,,2,ブルーハーツ,牡,3,478,  0,0,14,184.3, ,102,9,57,,*,菊沢一樹,(美),勢司和浩,エポカドーロ,ネオユニヴァース,,ロイヤルチャージャー系,10,26,4新4,初,新馬,芝,1600,稍,,武藤,56.0,,10,27.4,9,1.6,15,,,12,12,38.94,34.4,5,オーライカモン
2,,3,タケウチビー,牝,3,404,  0,0,9,56.3, ,104,8,55,,,長岡禎仁,(美),深山雅史,サトノダイヤモンド,Galileo,,ニアークティック系,12,20,5名5,12,未勝利・牝*,芝,1600,稍,,長岡,55.0,,11,112.4,3,0.4,15,,12,9,8,36.24,35.3,4,アンディムジーク
2,,4,アースジャッジ,牡,3,478,+20,+20,11,123.2, , 90,13,57,,,菅原明良,(美),高木登,マクフィ,クロフネ,,ニアークティック系,10,5,4東2,初,新馬,ダ,1600,良,,菅原,56.0,,8,54.2,15,5.8,4,,,12,13,39.60,40.3,12,ゲームカレンダー
3,,5,リラ,牝,3,424,  0,0,1,3.1, ,120,1,55,,,三浦皇成,(美),蛯名正義,キズナ,"War Front",,ニアークティック系,10,26,4東9,連,未勝利*,芝,1600,稍,,三浦,55.0,,2,2.8,2,0.4,1,,,5,5,36.06,34.4,1,リゾートアイランド
3,,6,ディールメーカー,牡,3,494,+ 8,+ 8,2,3.2, ,113,3,57,,*,戸崎圭太,(美),大和田成,イスラボニータ,ホワイトマズル,,ニアークティック系,7,27,2新2,初,新馬,芝,1600,良,,横山,55.0,,5,33.3,2,0.0,5,,,5,5,38.58,32.8,2,フィロステファニ
4,,7,ベッラモレーン,牝,3,458,- 6,- 6,10,79.2, ,106,6,55,,,石橋脩,(美),矢野英一,アジアエクスプレス,エンパイアメーカー,,ネイティヴダンサー系,12,14,5中4,初,新馬,芝,1600,稍,,石橋,55.0,,7,34.5,5,1.1,14,,2,5,5,36.78,36.4,7,ジーティーシンドウ
4,,8,エフティヴェント,牡,3,412,-10,-10,12,163.0, ,101,10,57,,,柴田大知,(美),金成貴史,ミッキーアイル,ルーラーシップ,,ネイティヴダンサー系,10,26,4東9,3,未勝利*,芝,1600,稍,,柴田,56.0,,7,28.7,4,1.9,6,,,7,7,36.60,35.0,3,リゾートアイランド
5,,9,ラプランセス,牝,3,462,- 4,- 4,4,6.9, ,111,4,55,,,横山武史,(美),斎藤誠,エピファネイア,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,2,未勝利*,芝,1600,良,,横山,55.0,,6,23.6,3,0.4,4,,11,8,8,35.82,34.5,1,バルボアパーク
5,,10,セルリア,牝,3,454,+10,+10,8,40.8, ,100,11,55,,*,木幡巧也,(美),大和田成,グレーターロンドン,タイキシャトル,,ロイヤルチャージャー系,10,25,4東8,2,未勝利・牝*,芝,1600,良,,佐々,55.0,,4,21.6,8,2.2,5,,,4,4,36.06,37.0,8,ヒズマスターピース
6,B,11,セイウンリメンバー,牡,3,476,+ 4,+ 4,5,10.4, ,109,5,55,△,,長浜鴻緒,(美),千葉直人,ミッキーアイル,Curlin,,ネイティヴダンサー系,12,14,5名4,3,未勝利*,ダ,1400,稍,B,長浜,54.0,△,2,4.0,4,0.8,2,,,4,6,35.70,39.1,5,クラシオン
6,,12,カドドゥディエ,牝,3,428,+ 2,+ 2,13,170.1, , 90,13,52,▲,,遠藤汰月,(美),西田雄一,クラウンレガーロ,エピファネイア,,,10,18,4東6,初,新馬,芝,1600,良,,遠藤,52.0,▲,16,312.0,9,1.1,14,,,12,13,36.78,33.9,2,アドマイヤクワッズ
7,,13,シャルムグリーン,牡,3,486,  0,0,3,4.1, ,117,2,57,,,津村明秀,(美),相沢郁,スワーヴリチャード,タニノギムレット,,ロイヤルチャージャー系,12,13,5中3,3,未勝利*,芝,1600,良,,津村,56.0,,4,11.6,2,0.2,5,,4,4,2,35.58,34.7,2,バルボアパーク
7,,14,ファインダーズ,牝,3,456,+10,+10,7,32.8, ,106,6,55,,*,横山和生,(美),和田勇介,ファインニードル,パイロ,,ナスルーラ系,9,20,4中6,初,新馬,芝,1200,良,,佐々,55.0,,5,9.3,2,0.8,2,,,4,4,35.90,34.0,2,ラヴノー
8,,15,セーヌデローヴ,牡,3,442,- 6,- 6,6,32.6, , 98,12,57,,,佐々木大,(美),黒岩陽一,ダノンキングリー,ヴィクトワールピサ,,ロイヤルチャージャー系,12,21,5中6,初,新馬,芝,1600,重,,佐々,56.0,,11,67.0,4,0.9,5,,6,6,5,36.06,35.9,3,ロデオドライブ
8,,16,ウマナミカイドウ,セ,3,456,+14,+14,16,421.7, , 81,16,54,▲,*,石田拓郎,(美),天間昭一,ホークビル,ゴールドアリュール,,ロイヤルチャージャー系,10,25,4東8,連,未勝利*,芝,1800,良,,水沼,53.0,▲,9,213.3,9,2.5,7,,9,9,9,38.00,35.1,6,ノーウェアマン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010308,2026.1.10,土,中山,1中3,8,,2勝,ダート,1800,,4,良,晴,16,14:01,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,パイシャオピン,牝,4,460,+ 2,+ 2,1,3.0, ,123,1,55,,,横山武史,(美),鈴木伸尋,ホッコータルマエ,フレンチデピュティ,,ニアークティック系,12,13,5中3,9,２勝ｸﾗｽ,ダ,1800,良,,横山,55.0,,6,20.5,2,0.0,6,11,11,11,11,38.50,37.3,1,ミライヘノカギ
2,,2,エーデル,牝,5,474,+14,+14,8,32.4, ,100,6,56,,*,丹内祐次,(美),金成貴史,デクラレーションオブウォー,フジキセキ,,ロイヤルチャージャー系,12,21,5阪6,5,２勝ｸﾗｽ,ダ,1800,重,,酒井,56.0,,10,81.7,8,1.2,8,9,9,10,11,36.95,37.7,5,デルアヴァー
3,,3,トレサフィール,牡,4,484,+ 6,+ 6,3,4.4, ,112,2,57,,,横山和生,(美),稲垣幸雄,サトノダイヤモンド,"Rip Van Winkle",,,11,16,5東4,20,２勝ｸﾗｽ,芝,1800,良,,横山,56.0,,3,7.4,6,0.7,8,,2,2,2,35.90,34.4,9,マカナ
4,B,4,デルマタモン,牡,8,516,+ 4,+ 4,12,226.9, , 91,10,55,▲,*,石田拓郎,(美),勢司和浩,オンファイア,キングカメハメハ,ロイヤルチャージャー系,ネイティヴダンサー系,5,11,1新4,6,五泉特Ｈ･2勝,ダ,1800,稍,B,横山,54.0,,15,128.2,12,1.6,8,14,14,15,15,37.90,39.5,6,プレイサーゴールド
4,,5,トルショー,牡,4,470,+ 8,+ 8,6,18.2, , 95,7,55,△,,長浜鴻緒,(美),伊藤圭三,シニスターミニスター,"Medaglia d'Oro",ナスルーラ系,ニアークティック系,11,23,5東5,5,２勝ｸﾗｽ,ダ,1600,良,,長浜,55.0,△,8,42.4,11,1.0,6,,,10,9,38.16,35.9,8,セギレエルビエント
5,,6,スマートカイロス,牡,4,504,- 4,- 4,4,4.5, ,112,2,54,▲,*,古川奈穂,(栗),矢作芳人,シニスターミニスター,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,12,21,5阪6,連,２勝ｸﾗｽ,ダ,1800,重,,田口,57.0,,6,20.7,5,0.8,5,2,2,2,1,36.55,38.1,9,デルアヴァー
5,,7,レッドライトニング,牡,5,488,+ 6,+ 6,7,31.6, ,102,5,58,,*,津村明秀,(美),浅利英明,エイシンフラッシュ,ディープインパクト,,ロイヤルチャージャー系,11,15,3福3,19,西郷特Ｈ･2勝,ダ,1700,良,,舟山,55.0,,6,15.3,9,1.6,1,8,7,13,11,38.13,37.6,6,テーオールビー
6,,8,ピコシー,牡,4,474,+ 2,+ 2,5,17.9, ,106,4,57,,,内田博幸,(美),奥村武,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,9,２勝ｸﾗｽ,ダ,1800,良,,内田,57.0,,11,87.2,6,0.5,8,8,9,10,8,38.40,38.0,2,ミライヘノカギ
6,,9,ヤウガウ,セ,9,496,- 2,- 2,13,239.7, , 87,11,58,,,菊沢一樹,(美),金成貴史,ゴールドアリュール,Tiznow,ロイヤルチャージャー系,マンノウォー系,12,20,5中5,11,香取特別･2勝,ダ,2400,良,,菊沢,58.0,,14,229.9,15,3.2,15,15,15,13,14,38.90,40.9,11,プレシャスデイ
7,,10,アパイシュナール,牝,5,460,- 4,- 4,10,97.3, , 93,9,53,▲,*,石神深道,(美),田村康仁,シニスターミニスター,キングカメハメハ,ナスルーラ系,ネイティヴダンサー系,12,28,5中8,14,ハッピー･2勝,ダ,1800,良,,丹内,56.0,,11,134.4,11,4.2,9,6,4,6,7,37.55,42.0,11,ジェイエルマスター
7,,11,ダイシンバースディ,牡,5,480,+ 2,+ 2,11,184.9, ,  0,,58,,*,菅原明良,(美),戸田博文,マインドユアビスケッツ,ダンスインザダーク,,ロイヤルチャージャー系,10,29,園田,6,Ｂ１　,ダ,1400,良,,鴨宮,57.0,,4,,4,0.9,,5,7,6,4,,----,,ブエラフェルテ
8,,12,エクリプスルバン,セ,5,450,- 2,- 2,2,3.7, ,  0,,58,,*,佐々木大,(美),田中博康,シニスターミニスター,マンハッタンカフェ,ナスルーラ系,ロイヤルチャージャー系,12,13,5中3,37,２勝ｸﾗｽ,ダ,1800,良,,舟山,55.0,▲,4,8.3,止,----,7,,,,,,----,,ミライヘノカギ
8,,13,トーホウキザン,牡,6,486,+18,+18,9,95.5, , 94,8,55,▲,,橋木太希,(栗),高橋康之,トーホウジャッカル,サウスヴィグラス,,ネイティヴダンサー系,11,15,5東3,3,三浦特別･2勝,ダ,1600,良,,橋木,58.0,,11,80.9,11,1.2,16,,,13,14,37.38,36.2,5,ロフティストーリー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010309,2026.1.10,土,中山,1中3,9,黒竹賞,1勝,ダート,1800,,4,良,晴,16,14:35,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ラフレードピエル,牡,3,460,+22,+22,9,85.8,>,102,5,57,,,菊沢一樹,(美),萱野浩二,クリソベリル,スウェプトオーヴァーボード,,ネイティヴダンサー系,9,20,4中6,3,未勝利*,ダ,1800,重,,菊沢,55.0,,3,6.0,1,-0.1,3,3,3,3,3,37.90,39.9,2,(ウィングブルー)
2,,2,ファイアマン,牡,3,494,+ 4,+ 4,5,13.4, ,100,6,57,,*,菅原明良,(美),上原博之,ディスクリートキャット,パイロ,,ナスルーラ系,12,14,5中4,15,１勝ｸﾗｽ*,ダ,1800,稍,,戸崎,56.0,,5,19.3,9,0.9,6,15,15,16,15,38.70,37.8,2,ケイアイアギト
3,,3,ダンツシタン,牡,3,536,+ 2,+ 2,3,5.7, ,114,1,57,,*,石橋脩,(栗),本田優,パイロ,ストリートセンス,ナスルーラ系,ネイティヴダンサー系,12,14,5中4,6,１勝ｸﾗｽ*,ダ,1800,稍,,団野,56.0,,14,106.8,2,0.0,13,7,7,5,7,38.20,37.9,3,ケイアイアギト
4,,4,マクリール,牡,3,474,+ 4,+ 4,1,1.7,>,113,2,57,,*,横山武史,(美),手塚貴久,ロードカナロア,Galileo,,ニアークティック系,11,24,5東6,4,未勝利*,ダ,1600,良,,ルメ,56.0,,2,2.8,1,-0.5,6,,,5,4,36.66,36.0,1,(フィンガー)
5,,5,ケントン,牡,3,494,+ 6,+ 6,4,12.0,>,103,4,57,,*,荻野極,(美),田島俊明,リアルスティール,ディープスカイ,,ロイヤルチャージャー系,11,3,門別,5,JBC２歳G3,ダ,1800,重,,丹内,56.0,,5,,8,2.7,,8,7,8,11,,----,,タマモフリージア
6,,6,タイセイエムロード,牡,3,462,+10,+10,8,39.2,>, 92,9,57,,*,大野拓弥,(美),新開幸一,ゴールドドリーム,キングカメハメハ,,ネイティヴダンサー系,12,13,5中3,初,新馬,ダ,1800,良,,石田,53.0,▲,15,205.7,1,-0.3,12,3,3,2,2,38.65,39.0,1,(アラビアンドリーム)
7,,7,ハイライトニング,牡,3,478,  0,0,7,33.4, , 97,8,57,,*,横山和生,(美),嘉藤貴行,リアルスティール,ヘニーヒューズ,,,12,14,5中4,11,１勝ｸﾗｽ*,ダ,1800,稍,,吉田,56.0,,8,31.6,12,1.7,7,11,12,14,14,38.40,39.2,11,ケイアイアギト
7,,8,テンカムテキ,牡,3,506,  0,0,2,4.1, ,106,3,57,,*,丹内祐次,(美),林徹,ナダル,サウスヴィグラス,,ネイティヴダンサー系,12,14,5中4,10,１勝ｸﾗｽ*,ダ,1800,稍,,横山,56.0,,10,37.6,6,0.3,11,8,9,9,8,38.30,38.0,4,ケイアイアギト
8,,9,オトシダマ,牝,3,486,- 4,- 4,10,85.8, , 90,10,55,,,伊藤工真,(美),金成貴史,ニューイヤーズデイ,エンドスウィープ,,ネイティヴダンサー系,12,14,5中4,5,１勝ｸﾗｽ*,ダ,1800,稍,,伊藤,55.0,,16,195.8,13,1.7,16,8,9,9,8,38.30,39.4,12,ケイアイアギト
8,,10,アジアントレジャー,牡,3,520,+ 8,+ 8,6,27.6,>, 99,7,57,,*,長浜鴻緒,(美),蛯名正義,アジアエクスプレス,ショウナンカンプ,,ナスルーラ系,11,16,5東4,初,新馬,ダ,1600,良,,酒井,56.0,,7,22.6,1,-0.2,4,,,1,1,38.16,36.9,1,(タイキブリッツェン)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010310,2026.1.10,土,中山,1中3,10,初凪賞,2勝,芝,1600,C,3,良,晴,16,15:10,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ウインベアトリス,牝,4,454,- 2,- 2,7,21.3,>,113,4,55,,,石神深道,(美),深山雅史,エピファネイア,ダイワメジャー,,ロイヤルチャージャー系,12,14,5名4,21,１勝ｸﾗｽ,芝,1600,稍,,石神,52.0,▲,4,6.6,1,-0.0,12,,12,10,10,37.02,33.9,1,(ゴールドブレス)
1,,2,アンジョルラス,セ,5,498,+ 6,+ 6,4,9.1, ,104,7,58,,*,菅原明良,(栗),藤野健太,キズナ,"Indygo Shiner",,ナスルーラ系,11,9,4京2,3,木津川特･2勝,芝,1600,重,,吉村,58.0,,6,12.4,3,0.6,2,,,7,7,36.06,34.2,2,バレルターン
2,,3,ホークマン,牡,5,494,+ 8,+ 8,16,332.6, , 83,16,58,,,柴田大知,(美),粕谷昌央,ホークビル,タイキシャトル,,ロイヤルチャージャー系,11,9,5東2,4,２勝ｸﾗｽ,芝,1400,良,,柴田,58.0,,18,409.8,18,1.7,16,,,16,17,36.83,34.0,14,タイセイカレント
2,,4,シルバーレイン,牡,4,472,- 4,- 4,6,18.9, ,104,7,57,,*,大野拓弥,(美),萩原清,エピファネイア,ハービンジャー,,ニアークティック系,11,9,5東2,7,２勝ｸﾗｽ,芝,1400,良,,プー,57.0,,5,7.6,10,0.8,17,,,16,16,36.75,33.2,4,タイセイカレント
3,,5,バセリーナ,牡,4,470,  0,0,15,203.6, , 86,15,57,,*,野中悠太,(美),松山将樹,ウインブライト,シンボリクリスエス,,ロイヤルチャージャー系,12,14,5中4,5,霞ヶ浦特･2勝,芝,1800,稍,,石橋,57.0,,11,74.7,11,1.2,12,9,10,11,11,36.85,36.3,9,イガッチ
3,,6,ロゼル,牡,6,494,+ 4,+ 4,9,30.3, ,102,10,58,,,横山琉人,(美),大和田成,シルバーステート,タイキシャトル,,ロイヤルチャージャー系,12,21,5中6,連,２勝ｸﾗｽ,芝,1600,重,,横山,58.0,,11,47.2,5,0.7,5,,7,9,9,35.76,35.6,5,メタルスピード
4,,7,ハリケーンリッジ,牝,6,454,+18,+18,13,75.5, , 97,12,56,,*,杉原誠人,(美),大和田成,リアルスティール,クロフネ,,ニアークティック系,10,18,4東6,50,２勝ｸﾗｽ,ダ,1400,良,,矢野,56.0,,8,22.1,9,1.9,14,,,12,12,36.68,37.7,9,コシュデリ
4,B,8,ダノンミッション,牡,4,484,+16,+16,2,4.4,>,117,3,57,,,佐々木大,(美),堀宣行,ロードカナロア,ハービンジャー,,ニアークティック系,9,6,2札5,連,１勝ｸﾗｽ,芝,1500,良,B,佐々,56.0,,1,2.8,1,-0.1,1,,6,8,6,36.00,35.4,2,(ラヴスコール)
5,B,9,ワンモアスマイル,牡,4,460,+ 8,+ 8,3,4.9, ,118,1,57,,*,荻野極,(栗),藤岡健一,ブリックスアンドモルタル,ディープインパクト,,ロイヤルチャージャー系,11,2,4東B,3,国立特別･2勝,芝,1600,良,B,レー,57.0,,4,8.0,4,0.4,1,,,3,3,36.18,33.2,4,エンペラーズソード
5,,10,マルカオペラ,牝,5,478,- 6,- 6,11,42.3, ,111,5,56,,,津村明秀,(栗),浜田多実,ハービンジャー,クロフネ,ニアークティック系,ニアークティック系,12,14,5阪4,3,甲東特別･2勝,芝,1600,良,,津村,56.0,,5,18.0,4,0.1,4,,,7,7,36.06,34.4,3,ネーヴェフレスカ
6,,11,ワタシマツワ,牝,4,416,- 4,- 4,12,61.2, , 97,12,55,,*,長岡禎仁,(美),竹内正洋,グレーターロンドン,"Holy Roman Emperor",,ニアークティック系,12,21,5名6,8,尾張特Ｈ･2勝,芝,1400,稍,,吉田,53.0,,8,14.8,14,0.9,4,,,4,4,35.25,35.8,16,リチャードバローズ
6,,12,ストレイトトーカー,牡,4,478,+ 4,+ 4,1,2.9, ,110,6,57,,*,横山武史,(美),岩戸孝樹,ファインニードル,Diktat,,マンノウォー系,11,2,4東B,3,国立特別･2勝,芝,1600,良,,大野,57.0,,5,10.9,5,0.5,4,,,1,1,36.00,33.6,9,エンペラーズソード
7,,13,エールトゥヘヴン,牡,7,468,+ 6,+ 6,14,77.9, ,104,7,58,,*,丹内祐次,(美),戸田博文,ロードカナロア,アドマイヤベガ,,ロイヤルチャージャー系,12,7,5阪2,3,２勝ｸﾗｽ,芝,1400,良,,北村,58.0,,5,10.8,15,1.9,8,,,2,2,33.68,36.9,15,チューラワンサ
7,,14,ミトノオルフェ,牡,4,518,+ 2,+ 2,10,38.0,>,102,10,57,,*,三浦皇成,(栗),前川恭子,オルフェーヴル,"Invincible Spirit",,ニアークティック系,12,21,5名6,3,１勝ｸﾗｽ,芝,1600,稍,,菅原,57.0,,5,12.8,1,-0.0,7,,5,3,3,36.24,35.4,7,(ゴールドブレス)
8,,15,レーヴブリリアント,牡,4,452,- 4,- 4,8,26.6, , 97,12,57,,*,舟山瑠泉,(美),田中博康,スワーヴリチャード,ロードカナロア,,,11,9,4京2,19,木津川特･2勝,芝,1600,重,,坂井,57.0,,5,10.9,6,1.1,6,,,6,6,35.94,34.9,4,バレルターン
8,,16,マテンロウブラボー,牡,5,500,- 2,- 2,5,9.2, ,118,1,58,,,戸崎圭太,(栗),野中賢二,モーリス,マンハッタンカフェ,,ロイヤルチャージャー系,12,7,5名2,5,志摩特Ｈ･2勝,芝,1600,良,,戸崎,55.0,,4,9.3,2,0.2,10,,8,9,9,36.54,33.1,1,キングメーカー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026011006010311,2026.1.10,土,中山,1中3,11,迎春Ｓ,3勝,芝,2200,C,4,良,晴,18,15:45,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ロードオールライト,牡,5,526,+12,+12,5,14.1, ,110,6,58,,*,菅原明良,(栗),中内田充,ハーツクライ,"Hard Spun",ロイヤルチャージャー系,ニアークティック系,11,2,3京B,3,古都ＳＨ･3勝,芝,3000,良,B,岩田,55.0,,2,4.9,9,1.7,5,1,1,1,1,37.28,36.4,11,ヴォランテ
1,,2,バレンタインガール,牝,5,480,- 4,- 4,6,15.6,>,104,8,56,,,内田博幸,(美),古賀慎明,メイショウサムソン,マンハッタンカフェ,ニアークティック系,ロイヤルチャージャー系,11,24,5東6,6,南武特別･2勝,芝,2400,良,,内田,56.0,,5,15.1,1,-0.0,9,9,9,9,10,36.43,34.0,1,(アロンズロッド)
2,B,3,グロッシェン,牡,5,484,+12,+12,12,74.8, , 92,13,58,,*,木幡巧也,(美),宮田敬介,ニューイヤーズデイ,ステイゴールド,,ロイヤルチャージャー系,11,16,4京4,3,天橋立Ｈ･3勝,ダ,1800,良,,西村,55.0,,11,67.6,11,1.5,7,8,8,9,9,36.50,37.9,9,トリポリタニア
