レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020705010301,2026.2.7,土,東京,1東3,1,,未勝利,ダート,1400,,2,良,曇,16,10:05,牝,馬齢,３歳
1,,2,ターンザテーブルス,牝,3,420,+ 4,+ 4,7,10.4, ,103,9,55,,*,津村明秀,(美),西田雄一,ポエティックフレア,ディープブリランテ,,ロイヤルチャージャー系,1,18,1中7,初,新馬,芝,1600,良,,小林,52.0,▲,7,21.6,4,0.7,11,,14,11,10,36.66,34.0,1,サンプレクス
2,,3,サザンテイオー,牡,3,454,+10,+10,8,15.1, ,113,3,55,△,*,長浜鴻緒,(美),根本康広,シルバーステート,スウェプトオーヴァーボード,,ネイティヴダンサー系,11,23,5東5,3,未勝利*,芝,1600,良,,戸崎,56.0,,--,,外,----,,,,,,,----,,ピエドゥラパン
2,,4,レヴェランジェ,牝,3,452,- 2,- 2,4,6.8, ,111,5,55,,,横山武史,(美),鈴木慎太,サングレーザー,"Scat Daddy",,ニアークティック系,1,18,1中7,2,未勝利・牝,芝,1600,良,,横山,55.0,,9,26.6,3,0.1,4,,9,2,2,35.10,35.8,9,サンヴィクトワール
3,,5,ハクシンスマイル,牝,3,480,+22,+22,15,339.2, , 80,16,55,,*,柴田大知,(美),和田雄二,ヘンリーバローズ,スターリングローズ,,ネイティヴダンサー系,9,14,4中4,6,未勝利*,ダ,1800,稍,,土田,52.0,▲,11,305.4,11,9.8,11,9,9,11,11,38.70,46.2,11,ワンダーディーン
3,,6,レッドアヴィオン,牡,3,454,  0,0,1,4.6, ,116,1,57,,*,岩田康誠,(美),手塚貴久,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,11,1,4東A,初,新馬,芝,1600,稍,,レー,56.0,,3,4.0,3,0.2,2,,,2,2,37.92,33.9,5,サトノヴァンクル
4,,7,テンユウ,牡,3,494,+14,+14,3,6.7, ,109,6,57,,,横山和生,(美),奥村武,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,10,12,4東4,4,未勝利*,芝,1600,良,,横山,56.0,,6,12.8,2,0.3,3,,,8,8,36.30,33.8,1,コズミックボックス
4,,8,レアリゼソンレーヴ,牡,3,482,+10,+10,9,22.5, ,108,7,57,,*,佐々木大,(美),萩原清,コントレイル,Dubawi,,ネイティヴダンサー系,10,11,4東3,初,新馬,芝,1600,良,,三浦,56.0,,7,23.4,6,0.3,7,,,2,2,37.56,34.2,10,シュペルリング
5,,9,パンジー,牝,3,454,+10,+10,14,254.8, , 93,14,52,▲,,遠藤汰月,(美),深山雅史,ウインブライト,ディープブリランテ,,ロイヤルチャージャー系,11,1,4東A,連,未勝利*,芝,2000,稍,,遠藤,52.0,▲,9,318.8,9,2.9,9,,3,5,5,37.41,35.6,10,ソラネルマン
5,,10,コスモペンタス,牝,3,414,+ 4,+ 4,11,148.0, ,100,11,55,,,原優介,(美),西田雄一,ベンバトル,ゴールドヘイロー,,ロイヤルチャージャー系,12,14,5中4,初,新馬,芝,1600,稍,,原優,55.0,,6,31.7,8,1.3,9,,7,9,9,37.20,35.9,5,ジーティーシンドウ
6,,11,ケイツースクード,牡,3,424,- 2,- 2,16,381.3, , 94,13,54,▲,,上里直汰,(美),萱野浩二,ダノンスマッシュ,ヴィクトワールピサ,,ロイヤルチャージャー系,12,28,5中8,5,未勝利*,ダ,1200,良,,上里,53.0,▲,10,66.0,10,1.3,11,,,11,10,35.40,39.0,6,ピュール
6,,12,アイアンパイク,牝,3,450,- 8,- 8,6,7.3, ,115,2,55,,,横山典弘,(美),村田一誠,ヘンリーバローズ,フレンチデピュティ,,ニアークティック系,1,11,1中4,3,未勝利・牝,ダ,1800,良,,横山,55.0,,1,2.7,3,1.1,4,4,3,5,5,39.00,40.0,3,ノーブルクラウド
7,,13,ジュラトリー,牝,3,462,- 8,- 8,5,6.9, ,112,4,55,,*,キング,(美),池上昌和,コントレイル,"Lope de Vega",,,10,25,4東8,9,未勝利・牝*,芝,1600,良,,津村,55.0,,3,10.6,3,0.3,2,,,7,7,36.24,34.8,1,ヒズマスターピース
7,,14,ジュナベーラ,牝,3,428,+ 6,+ 6,2,5.1, ,108,7,55,,*,ルメール,(美),木村哲也,スワーヴリチャード,Frankel,,ニアークティック系,12,21,5中6,9,未勝利・牝*,芝,1800,重,,戸崎,55.0,,1,3.1,7,0.7,1,14,14,2,3,38.70,35.5,9,ロンギングセリーヌ
8,,15,トーケンジンロック,セ,3,484,- 6,- 6,13,178.2, , 97,12,57,,,松岡正海,(美),根本康広,サトノクラウン,ディープインパクト,,ロイヤルチャージャー系,11,15,5東3,初,新馬,芝,1800,良,,松岡,56.0,,8,126.2,6,1.2,8,,5,3,3,37.55,34.8,9,コレオシークエンス
8,,16,トゥントゥントゥン,牡,3,416,+12,+12,12,172.0, , 91,15,57,,*,武藤雅,(美),手塚貴久,ダノンバラード,ロードカナロア,,,10,19,4東7,初,新馬,芝,1800,良,,佐々,56.0,,12,63.4,10,0.9,2,,14,15,15,38.60,33.9,4,ブラウンバナナ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020705010307,2026.2.7,土,東京,1東3,7,,1勝,ダート,1400,,2,良,雪,16,13:30,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ジェイエルキャリア,牡,3,476,+ 8,+ 8,13,161.7, , 95,13,57,,*,田辺裕信,(美),小西一男,ミスチヴィアスアレックス,ハービンジャー,,ニアークティック系,11,9,5東2,3,オキザリ･1勝,ダ,1400,稍,,吉田,56.0,,10,140.6,12,3.1,15,,,10,10,35.70,38.7,11,サトノボヤージュ
2,,2,アイスメルティング,牝,3,426,+ 2,+ 2,6,16.0,>,107,8,55,,,戸崎圭太,(美),田島俊明,サンダースノー,マイネルラヴ,,ネイティヴダンサー系,1,12,1中5,2,未勝利,ダ,1200,良,,戸崎,55.0,,3,4.1,1,-0.1,2,,,2,1,35.20,37.6,3,(ムーンブランシュ)
3,,3,スターオブロンドン,牡,3,478,- 4,- 4,4,8.4, ,109,5,57,,*,菅原明良,(栗),矢作芳人,タワーオブロンドン,"Sea The Stars",,ニアークティック系,1,11,1京4,3,１勝ｸﾗｽ*,ダ,1400,良,,古川,54.0,▲,3,5.3,5,0.6,5,,,4,2,37.05,38.2,6,ライトオブヌカタ
3,,4,エスシーレイジュ,牝,3,456,+10,+10,12,106.3,>,106,10,55,,,大野拓弥,(美),松山将樹,シャンハイボビー,キングヘイロー,,ニアークティック系,10,26,4東9,3,未勝利*,ダ,1400,不,,大野,55.0,,3,8.5,1,-0.2,11,,,8,8,37.05,36.1,1,(スリーコーズ)
4,,5,グラティアム,牝,3,468,+ 6,+ 6,11,77.8,>,118,1,55,,*,横山和生,(美),嘉藤貴行,ナダル,ダイワメジャー,,ロイヤルチャージャー系,11,9,3福2,4,未勝利*,ダ,1150,良,,丹内,55.0,,1,2.6,1,-0.2,2,,,8,7,35.78,37.3,2,(アルサック)
4,,6,ピュール,牡,3,412,+ 6,+ 6,14,194.7, , 92,14,57,,*,佐々木大,(美),久保田貴,ダノンプレミアム,ロードカナロア,,,1,11,1中4,2,１勝ｸﾗｽ*,ダ,1200,良,,木幡,57.0,,14,135.0,9,2.2,9,,,11,12,35.80,38.5,8,エコロシード
5,,7,ゼファーテソーロ,牡,3,486,  0,0,9,39.7,>,107,8,57,,*,岩田康誠,(美),栗田徹,モズアスコット,ダイワメジャー,,ロイヤルチャージャー系,1,11,1中4,4,未勝利,ダ,1200,良,,戸崎,57.0,,2,3.4,1,-0.2,1,,,3,2,36.00,37.9,4,(アンプイットアップ)
5,B,8,マジッククッキー,牡,3,508,+ 6,+ 6,1,2.7, ,117,2,54,▲,*,上里直汰,(美),加藤士津,マインドユアビスケッツ,バトルプラン,,ネイティヴダンサー系,12,21,5名6,6,寒椿賞･1勝*,ダ,1400,稍,B,鮫島,56.0,,2,4.2,6,0.4,5,,,14,14,36.15,36.7,2,カタリテ
6,,9,リフレックス,牡,3,468,+ 2,+ 2,8,39.2, ,101,11,57,,*,石川裕紀,(美),金成貴史,モーニン,ゼンノロブロイ,,ロイヤルチャージャー系,11,9,5東2,3,オキザリ･1勝,ダ,1400,稍,,柴田,56.0,,11,145.7,10,2.7,10,,,6,4,35.18,39.0,13,サトノボヤージュ
6,,10,コックピットサイト,牡,3,482,- 2,- 2,7,17.3,>,108,6,57,,,荻野極,(美),鹿戸雄一,ドレフォン,Tapit,,ナスルーラ系,1,10,1中3,9,未勝利,ダ,1200,良,,荻野,57.0,,2,3.3,1,-0.4,5,,,2,2,35.80,36.9,1,(ミスタートントン)
7,,11,ウィッキドピケット,牡,3,494,- 2,- 2,5,8.7, , 96,12,57,,*,キング,(美),林徹,モーニン,フジキセキ,,ロイヤルチャージャー系,1,17,1京6,7,１勝ｸﾗｽ*,ダ,1800,良,,ルメ,57.0,,4,7.4,6,1.9,7,6,7,7,7,38.90,37.7,6,トリグラフヒル
7,,12,ムーンブランシュ,牝,3,484,  0,0,10,42.8,>,115,3,55,,,木幡巧也,(美),牧光二,ドレフォン,Paynter,,,1,24,1中8,2,未勝利・牝,ダ,1200,良,,木幡,55.0,,1,1.9,1,-0.9,1,,,2,2,35.90,37.3,1,(タヤスロレンヌ)
8,,13,カセノアステリア,牝,3,492,- 2,- 2,3,7.9,>,114,4,55,,,津村明秀,(美),鈴木伸尋,モズアスコット,ファスリエフ,,ニアークティック系,11,15,5東3,4,未勝利・牝*,ダ,1400,良,,津村,55.0,,1,1.2,1,-1.3,1,,,1,1,36.00,37.3,2,(ソードスレイプニル)
8,,14,フルミネブル,牡,3,496,+ 2,+ 2,2,3.2,>,108,6,57,,*,ルメール,(美),千葉直人,"Bolt d'Oro","Sky Mesa",,ナスルーラ系,11,23,5東5,初,新馬,ダ,1600,良,,プー,56.0,,1,2.9,1,-0.3,9,,,2,2,36.96,37.2,3,(ミッキーサウザンド)
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020708020301,2026.2.7,土,京都,2京3,1,,未勝利,ダート,1800,,4,良,曇,16,09:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,ワルトシュタイン,牡,3,474,  0,0,4,26.5, ,104,2,57,,,北村友一,(栗),佐藤悠太,マジェスティックウォリアー,スウェプトオーヴァーボード,,ネイティヴダンサー系,1,24,1小1,9,未勝利,ダ,1700,良,,北村,57.0,,3,9.0,5,1.3,3,5,5,6,6,37.91,39.2,5,アンコールアゲイン
2,,2,レッドフレーザー,牡,3,518,+20,+20,2,12.4, ,102,5,57,,*,坂井瑠星,(栗),矢作芳人,ドレフォン,ハーツクライ,,ロイヤルチャージャー系,8,23,4名1,初,新馬,ダ,1800,良,,高杉,54.0,☆,4,8.0,9,3.6,1,6,6,7,7,39.05,40.6,8,シュガービスケッツ
3,,3,ノリチャンボウルズ,牝,3,476,- 4,- 4,8,305.5, , 96,6,55,,*,菱田裕二,(栗),西園翔太,バゴ,エイシンフラッシュ,ナスルーラ系,,2,1,1小4,12,未勝利,芝,1200,良,,国分,55.0,,16,123.3,9,1.4,3,,,15,13,34.50,34.7,3,デルマリシリ
4,B,4,トランスマリーン,牡,3,488,  0,0,3,24.7, ,104,2,57,,,吉村誠之,(栗),平田修,ロードカナロア,ゼンノロブロイ,,ロイヤルチャージャー系,1,11,1京4,11,未勝利,芝,1800,良,,吉村,57.0,,12,46.8,11,1.3,12,,,2,2,37.20,36.1,16,ナリタエスペランサ
5,,5,ショーンバローズ,牡,3,462,- 4,- 4,9,317.4, , 95,8,57,,,田口貫太,(栗),松下武士,サンダースノー,"Invincible Spirit",,ニアークティック系,11,29,4京7,2,未勝利*,ダ,1800,良,,田口,56.0,,9,131.6,7,4.0,8,4,4,5,8,38.25,41.1,7,システマソラー
6,,6,カセノコンコルド,牡,3,466,+ 2,+ 2,7,156.6, , 96,6,57,,,国分優作,(栗),中尾秀正,リアルスティール,タニノギムレット,,ロイヤルチャージャー系,1,25,1京9,12,未勝利,ダ,1800,良,,国分,57.0,,9,122.9,7,1.3,9,6,6,7,8,39.50,38.4,7,ロックバンド
7,,7,シエルブリエ,牡,3,512,  0,0,6,146.4, , 89,9,57,,*,高杉吏麒,(栗),浜田多実,アルアイン,Tiznow,,マンノウォー系,1,31,2京1,初,新馬,芝,2000,良,,酒井,57.0,,14,153.9,13,2.2,15,11,11,13,13,38.57,35.6,10,バリオス
7,,8,タイセイルビー,牝,3,452,- 6,- 6,5,140.0, ,103,4,55,,*,三浦皇成,(美),千葉直人,サトノダイヤモンド,"Awesome Again",,ニアークティック系,2,1,1東2,8,未勝利・牝,ダ,1600,良,,石川,55.0,,9,55.7,6,1.9,7,,,12,12,37.38,38.6,7,ジュワネング
8,,9,キリオス,牡,3,508,- 2,- 2,1,1.1, ,125,1,57,,,松山弘平,(栗),庄野靖志,ロードカナロア,Archarcharch,,,1,12,1京5,初,新馬,ダ,1800,良,,松山,57.0,,1,2.9,2,0.1,5,3,3,3,3,39.15,36.5,1,アメリカンスタイル
8,,10,アフリカンブラック,牡,3,486,+ 6,+ 6,10,485.8, , 86,10,54,▲,,川端海翼,(栗),中村直也,クリソベリル,パイロ,,ナスルーラ系,1,25,1京9,2,未勝利,ダ,1800,良,,川端,54.0,▲,11,419.1,11,2.6,11,10,10,10,11,39.70,39.3,11,ロックバンド
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020708020302,2026.2.7,土,京都,2京3,2,,未勝利,ダート,1900,,4,良,曇,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ラウターユーベル,牡,3,524,  0,0,8,74.7, ,109,4,57,,*,高倉稜,(美),青木孝文,ミッキーグローリー,Stroll,,ナスルーラ系,1,25,1中9,初,新馬,ダ,1800,良,,原優,57.0,,2,3.9,11,2.2,14,8,9,6,5,39.35,42.1,12,トーアエレクトラム
2,,2,ハイビッグゴールド,牡,3,484,- 6,- 6,5,27.3, , 98,6,57,,*,幸英明,(栗),谷潔,ロジャーバローズ,クロフネ,,ニアークティック系,1,25,1小2,3,未勝利,ダ,1700,良,B,柴田,55.0,△,3,9.3,10,4.4,3,10,10,10,10,38.56,40.0,8,ブラックレジェンド
3,,3,ミーサーク,牡,3,462,- 2,- 2,2,3.8, ,111,2,57,,,武豊,(栗),武幸四郎,キズナ,Tiznow,,マンノウォー系,12,21,5阪6,初,新馬,芝,1800,重,,武豊,56.0,,3,5.4,6,0.3,3,,,3,3,37.35,34.2,4,トリニティ
4,,4,ウインクリンゲル,牡,3,518,+ 2,+ 2,9,123.2, , 94,9,57,,,吉村誠之,(栗),宮本博,ニホンピロアワーズ,サムライハート,,ロイヤルチャージャー系,1,24,1京8,初,新馬,ダ,1800,良,,吉村,57.0,,11,44.0,12,1.5,7,10,11,11,12,40.10,38.4,9,ホーナー
5,,5,ウォーターハクビ,牡,3,478,+ 2,+ 2,4,7.2, ,105,5,57,,*,団野大成,(栗),井上智史,ウォータービルド,オペラハウス,,ニアークティック系,1,10,1京3,連,未勝利,ダ,1900,良,,西塚,56.0,☆,10,58.5,5,0.4,10,6,5,6,6,39.18,38.1,2,セイントホース
6,,6,フォーティンブラス,牡,3,458,- 4,- 4,3,6.1, ,110,3,57,,,西村淳也,(栗),池江泰寿,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,1,24,1京8,初,新馬,ダ,1800,良,,西村,57.0,,8,30.0,3,0.4,6,16,16,11,9,40.20,37.1,1,ホーナー
7,,7,アビル,牡,3,484,+ 2,+ 2,1,1.6, ,120,1,57,,*,川田将雅,(栗),高橋一哉,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,12,20,5阪5,初,新馬,ダ,1800,良,,Ｃ．,56.0,,2,3.5,2,0.3,1,2,2,2,2,38.90,37.4,2,メイショウコマチ
8,,8,メイショウルーク,牡,3,510,+ 4,+ 4,7,73.8, , 97,7,57,,,加藤祥太,(栗),梅田智之,ロジャーバローズ,アグネスデジタル,,ネイティヴダンサー系,1,25,1小2,2,未勝利,ダ,1700,良,,加藤,57.0,,10,122.0,6,2.0,9,10,9,9,6,38.13,38.4,4,ブラックレジェンド
8,B,9,サイモンゼスト,牡,3,506,  0,0,6,45.6, , 96,8,57,,,酒井学,(栗),佐々木晶,サトノアラジン,ブライアンズタイム,,ロイヤルチャージャー系,1,31,2京1,3,未勝利,ダ,1800,良,,酒井,57.0,,6,39.9,9,2.4,11,10,10,11,10,39.20,39.1,4,ヴィエントデコラ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020708020303,2026.2.7,土,京都,2京3,3,,未勝利,ダート,1400,,2,良,曇,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,アニマレイ,牡,3,468,- 4,- 4,1,3.4, ,116,1,57,,*,川田将雅,(栗),須貝尚介,ニューイヤーズデイ,ダイワメジャー,,ロイヤルチャージャー系,1,25,1小2,2,未勝利,ダ,1700,良,B,田山,54.0,▲,2,4.8,3,1.4,2,5,5,5,4,37.85,38.3,3,ブラックレジェンド
2,B,2,ゲレイロ,牡,3,468,- 2,- 2,12,84.3, , 91,12,57,,*,吉村誠之,(栗),今野貞一,ミスターメロディ,ダイワメジャー,,ロイヤルチャージャー系,1,24,1京8,4,未勝利,ダ,1200,良,B,西村,57.0,,5,17.0,11,1.0,3,,,13,12,38.50,36.6,3,リアルアルバ
3,,3,ポッドリプル,牡,3,470,+ 8,+ 8,2,3.4, ,110,2,57,,*,松山弘平,(栗),辻野泰之,コントレイル,"Charm Spirit",,,1,24,1小1,5,未勝利,芝,1800,良,,菱田,57.0,,7,41.0,4,0.4,8,6,5,6,4,36.10,34.3,2,アルヴァンドルード
3,,4,テリオスリコ,牝,3,436,- 2,- 2,8,35.6, ,102,5,55,,,西村淳也,(栗),松下武士,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,1,25,1京9,4,未勝利・牝,ダ,1400,良,,西村,55.0,,3,6.3,8,1.4,5,,,7,7,36.90,38.5,8,ハンザキ
4,,5,メイショウボンテン,牡,3,456,- 2,- 2,14,192.0, , 88,13,57,,*,幸英明,(栗),飯田祐史,キセキ,メイショウボーラー,,ロイヤルチャージャー系,1,25,1小2,15,未勝利,芝,1200,良,,今村,55.0,◇,13,109.5,17,2.3,16,,,16,15,35.30,35.0,13,ミトノリン
4,,6,オニノウタゲ,牝,3,450,- 2,- 2,11,81.8, ,100,7,55,,*,三浦皇成,(美),尾関知人,キセキ,ゴールドアリュール,,ロイヤルチャージャー系,1,24,1中8,10,未勝利・牝,ダ,1200,良,,木幡,55.0,,11,83.6,6,1.6,10,,,9,9,36.30,38.5,4,ムーンブランシュ
5,,7,シンゼンイセ,牡,3,452,  0,0,13,97.8, , 94,10,57,,,団野大成,(栗),荒川義之,サトノインプレッサ,Intikhab,,ロイヤルチャージャー系,1,24,1小1,3,未勝利,ダ,1700,良,,団野,57.0,,8,43.8,8,1.6,4,3,2,5,3,37.80,39.7,8,アンコールアゲイン
5,,8,フリッシュ,牡,3,488,- 4,- 4,4,8.0, ,100,7,57,,,藤懸貴志,(栗),平田修,パイロ,ヘニーヒューズ,ナスルーラ系,,1,25,1京9,3,未勝利,ダ,1400,良,,藤懸,57.0,,5,21.5,6,0.9,4,,,3,3,38.48,37.2,5,ワイドグンサ
6,,9,ベラケンタウロス,牡,3,496,+ 4,+ 4,9,52.4, ,104,4,57,,*,酒井学,(美),中川公成,ゴールドドリーム,スマートボーイ,,ニアークティック系,1,24,1中8,初,新馬,ダ,1200,良,,木幡,57.0,,10,51.4,6,1.2,2,,,9,10,36.90,38.5,6,サマーゲール
6,,10,サマーブリザード,牡,3,456,+ 2,+ 2,6,13.7, , 93,11,57,,,田口貫太,(栗),吉田直弘,ゴールドドリーム,ストーミングホーム,,ネイティヴダンサー系,1,25,1京9,3,未勝利,ダ,1400,良,,田口,57.0,,9,112.4,5,0.8,7,,,6,6,38.63,36.9,4,ワイドグンサ
7,,11,マリブサーフ,牝,3,434,,,5,10.9, ,  0,,55,,,ハマーハ,(栗),牧浦充徳,ロードカナロア,アフリート,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,12,セイウンバジリスク,牡,3,514,+ 4,+ 4,7,17.5, ,100,7,57,,,秋山稔樹,(栗),北出成人,フィレンツェファイア,ダイワメジャー,,ロイヤルチャージャー系,1,24,1京8,9,未勝利,ダ,1200,良,,秋山,57.0,,4,9.7,10,0.9,10,,,3,3,37.50,37.5,11,リアルアルバ
8,,13,ジャーナーリア,牡,3,520,+ 6,+ 6,3,4.4, ,108,3,57,,*,高杉吏麒,(栗),本田優,サートゥルナーリア,ダイワメジャー,,ロイヤルチャージャー系,1,25,1小2,3,未勝利,ダ,1700,良,,丸山,57.0,,5,11.9,4,1.4,5,3,3,3,3,37.80,38.4,4,ブラックレジェンド
8,,14,ロット,牝,3,416,-10,-10,10,65.5, ,102,5,55,,*,柴田善臣,(美),本間忍,ダノンバラード,ゴールドアリュール,,ロイヤルチャージャー系,1,18,1中7,5,未勝利,ダ,1200,良,,嶋田,55.0,,8,85.5,7,1.2,8,,,10,10,34.90,39.4,6,マーガレットクレア
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026020708020304,2026.2.7,土,京都,2京3,4,,新馬,ダート,1800,,4,良,曇,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スカルラッティ,牝,3,496,,,13,33.9, ,  0,,55,,,幸英明,(栗),長谷川浩,キズナ,Manipulator,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
1,,2,サイモンゴージャス,牡,3,510,,,16,126.6, ,  0,,57,,,秋山稔樹,(栗),高橋一哉,ミスターメロディ,ハーツクライ,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,3,クリュギスト,牡,3,508,,,2,5.0, ,  0,,57,,,松山弘平,(栗),松下武士,ホッコータルマエ,ゴールドアリュール,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
2,,4,ワンダーゾルダート,牡,3,432,,,12,31.8, ,  0,,54,▲,,川端海翼,(栗),羽月友彦,ゴールドドリーム,エイシンフラッシュ,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,5,サンライズビクター,牡,3,524,,,14,61.0, ,  0,,57,,,国分優作,(栗),茶木太樹,サンライズソア,サンライズペガサス,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,6,アチーヴァー,牡,3,458,,,4,6.5, ,  0,,57,,,吉村誠之,(栗),石坂公一,ニューイヤーズデイ,オルフェーヴル,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,7,エイシンキタールン,牝,3,522,,,1,4.5, ,  0,,55,,,団野大成,(栗),野中賢二,オルフェーヴル,キングカメハメハ,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
4,,8,ビズロード,セ,3,462,,,10,25.7, ,  0,,57,,,菱田裕二,(栗),小崎憲,トランセンド,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,9,アキノビューティー,牝,3,422,,,8,16.4, ,  0,,55,,,鮫島良太,(栗),河嶋宏樹,ゴールドドリーム,オペラハウス,,ニアークティック系,,,,,,,,,,,,,,,,,,,,,,,,,
5,,10,ルージュマシェリ,牝,3,448,,,11,27.7, ,  0,,55,,,酒井学,(栗),四位洋文,クリソベリル,カジノドライヴ,,ナスルーラ系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,11,クレセントゼファー,牡,3,486,,,7,15.4, ,  0,,57,,,池添謙一,(栗),高橋一哉,ベストウォーリア,エンパイアメーカー,,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
6,,12,アレンスター,牡,3,494,,,9,20.5, ,  0,,57,,,三浦皇成,(栗),庄野靖志,リオンディーズ,"Candy Ride",,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,13,マルカアルバ,牡,3,538,,,5,9.1, ,  0,,57,,,田口貫太,(栗),小栗実,イスラボニータ,ダイワメジャー,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
7,,14,テイエムスターラン,牡,3,524,,,3,6.5, ,  0,,57,,,高倉稜,(栗),小椋研介,シニスターミニスター,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,,,,,,,,,,,,,,,,,,,,,,,,,
8,,15,メイショウユウゲン,牡,3,420,,,6,13.4, ,  0,,57,,,藤懸貴志,(栗),安達昭夫,ダノンバラード,マジェスティックウォリアー,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,16,キタノハイテイル,牡,3,454,,,15,91.8, ,  0,,57,,,加藤祥太,(栗),羽月友彦,ルヴァンスレーヴ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
