レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020501,2026.9.5,土,札幌,2札5,1,,未勝利,ダート,1700,,4,重(暫定),曇(暫定),14,09:50,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
8,,16,アルペングロー,牡,3,3,6.5, ,101,10,57,,,北村友一,(栗),上村洋行,オルフェーヴル,スニッツェル,,ニアークティック系,6,28,1函6,2,未勝利,芝,2000,良,B,北村,57.0,,5,15.0,11,0.8,14,3,4,4,4,36.21,37.1,13,マテンロウオリジン
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020507,2026.9.5,土,札幌,2札5,7,,1勝,芝,1800,C,4,稍(暫定),曇(暫定),14,13:10,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クイーンズワーフ,牝,5,8,20.2, ,101,6,52,★,*,河原田菜,(美),青木孝文,アルアイン,キンシャサノキセキ,,ロイヤルチャージャー系,8,23,2札2,4,１勝ｸﾗｽ,芝,1500,良,,ナレ,56.0,,6,38.1,10,0.9,3,,2,2,2,35.00,36.2,12,サンセットゴールド
2,,2,ベネディクション,牝,3,4,6.7,>,111,3,51,◇,*,古川奈穂,(栗),矢作芳人,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,7,12,1函A,2,未勝利・牝,芝,2000,重,,横山,55.0,,2,3.9,1,-0.6,3,11,10,8,4,36.47,37.3,1,(サウンドファミリエ)
3,,3,エナジーショット,牝,4,11,85.6, , 91,10,56,,*,横山琉人,(美),矢嶋大樹,サンダースノー,スペシャルウィーク,,ロイヤルチャージャー系,8,2,1札4,14,１勝ｸﾗｽ,芝,2600,良,,丹内,56.0,,9,45.6,12,10.2,11,1,1,2,12,36.90,46.5,12,レイデラティエラ
4,,4,フリーヤ,牝,3,1,3.4,>,111,3,51,◇,*,小林美駒,(美),鈴木伸尋,ベンバトル,ハーツクライ,,ロイヤルチャージャー系,5,23,2東9,3,未勝利,芝,1600,良,,横山,55.0,,1,2.8,1,-0.1,1,,,3,3,35.40,34.7,9,(ウインドオブヘヴン)
5,,5,カリーン,牝,4,7,16.9, , 92,9,55,☆,*,長浜鴻緒,(美),蛯名正義,デクラレーションオブウォー,"Kitten's Joy",,ニアークティック系,8,15,1札7,3,１勝ｸﾗｽ,ダ,1700,良,,北村,56.0,,7,18.5,9,3.0,9,6,6,9,9,38.07,38.8,8,ロードアマルフィ
5,,6,ジェルブロア,牝,4,3,5.1, ,111,3,56,,*,北村友一,(栗),矢作芳人,キズナ,Dansili,,ニアークティック系,8,23,2札2,4,１勝ｸﾗｽ,芝,1800,良,,松山,56.0,,4,7.8,3,0.5,5,4,4,4,3,36.15,35.2,1,ダノンプレサージュ
6,,7,サウンドサンライズ,牝,4,6,15.8, , 97,7,56,,,斎藤新,(栗),東田明士,モーリス,ディープインパクト,,ロイヤルチャージャー系,8,9,1札6,6,１勝ｸﾗｽ,芝,2000,良,,斎藤,56.0,,5,8.6,8,0.7,4,3,3,2,2,36.86,36.1,7,レジェンドシップ
6,,8,アドマイヤシュラ,牝,3,2,3.8, ,121,1,53,,,佐々木大,(栗),友道康夫,エピファネイア,ハーツクライ,,ロイヤルチャージャー系,8,15,1札7,18,１勝ｸﾗｽ・牝,芝,2000,良,,佐々,53.0,,2,4.0,3,0.1,6,2,2,2,2,36.26,35.7,6,アンディムジーク
7,B,9,グロリアス,牝,3,10,32.4, , 94,8,53,,*,松本大輝,(栗),新谷功一,マジェスティックウォリアー,キングカメハメハ,,ネイティヴダンサー系,6,7,3阪2,連,１勝ｸﾗｽ・牝,ダ,1800,稍,B,吉村,53.0,,11,53.6,13,2.2,5,14,14,12,12,37.95,38.8,12,ケイツーリーブル
7,,10,エイカイコバチ,牝,3,5,11.2, ,118,2,53,,,小沢大仁,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,8,15,1札7,連,１勝ｸﾗｽ・牝,芝,2000,良,,小沢,53.0,,7,22.4,2,0.0,3,4,4,3,4,36.30,35.5,3,アンディムジーク
8,,11,ホウオウペトリュス,牝,5,12,99.1, , 91,10,56,,*,吉田隼人,(栗),須貝尚介,スワーヴリチャード,ボストンハーバー,,ナスルーラ系,8,23,2札2,5,１勝ｸﾗｽ,芝,1500,良,,横山,56.0,,12,165.6,9,0.8,13,,13,13,13,36.40,34.0,1,サンセットゴールド
8,,12,ユメシルベ,牝,3,9,23.8, , 91,10,53,,*,丹内祐次,(美),粕谷昌央,ウインブライト,フレンチデピュティ,,ニアークティック系,8,23,2札2,3,ルスツ特･1勝,芝,2000,良,,長浜,53.0,,12,78.1,11,1.6,9,6,6,5,7,36.69,35.8,11,エイシンインアウト
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020508,2026.9.5,土,札幌,2札5,8,,1勝,ダート,1700,,4,重(暫定),曇(暫定),14,13:40,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,メイショウコシュウ,牡,3,5,13.6, ,112,6,55,,*,浜中俊,(栗),松永幹夫,ナダル,スズカマンボ,,ロイヤルチャージャー系,8,22,2札1,2,ニセコ特･1勝,ダ,1700,良,,武豊,55.0,,3,5.7,4,0.7,2,7,7,8,8,37.42,38.3,2,ロングミックス
2,B,2,リテラシー,牡,3,,取消し,>,101,7,55,,,松本大輝,(栗),昆貢,サートゥルナーリア,Tawqeet,,,8,1,1札3,2,未勝利,ダ,1700,稍,B,松本,57.0,,4,6.4,1,-0.2,3,1,1,1,1,37.53,38.1,3,(バンダムソレール)
3,B,3,レッドフロイデ,牡,3,4,8.4, ,117,2,51,★,,河原田菜,(栗),大久保龍,モーリス,Tapit,,ナスルーラ系,8,29,2札3,8,１勝ｸﾗｽ,ダ,1700,稍,B,河原,51.0,★,4,5.5,3,0.1,5,3,2,3,5,37.20,37.3,3,スターオブロンドン
4,,4,ハイライトニング,セ,3,1,1.8, ,115,4,55,,,横山和生,(美),嘉藤貴行,リアルスティール,ヘニーヒューズ,,,8,15,1札7,3,１勝ｸﾗｽ,ダ,1700,良,,横山,55.0,,6,15.4,2,0.1,7,8,8,5,4,37.75,36.5,1,ロードアマルフィ
4,B,5,カフェブーケット,牡,4,11,109.5, , 93,11,57,☆,,長浜鴻緒,(美),柄崎将寿,フォーウィールドライブ,アイルハヴアナザー,,ネイティヴダンサー系,8,16,1札8,3,１勝ｸﾗｽ,ダ,1700,良,,長浜,57.0,☆,8,51.7,9,3.4,7,8,9,10,10,38.18,39.0,8,タイキインドラ
5,,6,デリシュー,牡,5,9,52.5, , 94,10,58,,*,丹内祐次,(美),新開幸一,ワールドエース,"Sea The Stars",,ニアークティック系,8,1,2新3,3,燕特別･1勝,芝,2200,良,,丸田,58.0,,11,181.4,7,0.6,8,6,6,7,7,37.20,34.6,7,スイートオレンジ
5,,7,ベルアズーロ,牡,3,2,3.5,>,117,2,53,◇,,小林美駒,(栗),西村真幸,フィレンツェファイア,"Medaglia d'Oro",,ニアークティック系,8,29,2札3,5,未勝利,ダ,1700,稍,,小林,54.0,▲,1,4.5,1,-1.3,1,2,2,1,1,36.27,38.1,1,(アズライトアスール)
6,,8,ファンタイムギフト,セ,4,8,46.6, , 99,8,58,,,横山琉人,(美),相沢郁,ドレフォン,ダイワメジャー,,ロイヤルチャージャー系,8,15,1札7,3,１勝ｸﾗｽ,ダ,1700,良,,横山,58.0,,9,34.3,4,0.8,6,6,6,5,6,37.75,37.2,5,ロードアマルフィ
6,,9,アイムスティルミー,セ,3,12,193.8,>, 76,13,52,▲,*,遠藤汰月,(美),奥平雅士,ダノンバラード,ヴィクトワールピサ,,ロイヤルチャージャー系,8,29,2札3,12,未勝利,ダ,1700,稍,,古川,57.0,,11,83.2,9,2.8,13,11,11,11,11,37.20,39.2,7,ベルアズーロ
7,B,10,ピエナオルカ,牡,3,7,40.0, ,113,5,55,,,古川吉洋,(栗),谷潔,ゴールドドリーム,スウェプトオーヴァーボード,,ネイティヴダンサー系,8,29,2札3,3,１勝ｸﾗｽ,ダ,1700,稍,B,古川,55.0,,2,4.2,5,0.7,4,3,4,3,2,37.20,37.9,5,スターオブロンドン
7,B,11,ミスティマウンテン,牡,4,3,8.1, ,119,1,58,,,佐々木大,(美),池上昌和,サンダースノー,スクリーンヒーロー,,ロイヤルチャージャー系,8,15,1札7,11,１勝ｸﾗｽ,ダ,1700,良,B,佐々,58.0,,2,4.8,3,0.3,1,4,4,3,2,37.53,37.1,2,ロードアマルフィ
8,,12,ノースミソロジー,牡,3,10,64.6, , 91,12,55,,*,小沢大仁,(栗),岡田稲男,ニューイヤーズデイ,エンパイアメーカー,,ネイティヴダンサー系,1,31,2京1,13,１勝ｸﾗｽ*,ダ,1800,良,,菱田,57.0,,10,80.8,10,1.7,11,2,2,2,2,38.05,38.4,10,ソルチェリア
8,,13,ブランヴァンダイク,牡,3,6,39.3, , 99,8,55,,*,吉田隼人,(栗),辻野泰之,エピファネイア,ロードカナロア,,,8,23,2札2,8,１勝ｸﾗｽ,芝,1800,良,,小沢,55.0,,7,21.3,8,1.8,9,6,6,7,5,36.30,36.2,9,ダノンプレサージュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020509,2026.9.5,土,札幌,2札5,9,Ｆビレッジ特別,1勝,芝,2000,C,4,稍(暫定),曇(暫定),16,14:10,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,フリーガー,牡,3,8,13.3, , 92,12,55,,*,古川奈穂,(栗),矢作芳人,コントレイル,Ghostzapper,,ニアークティック系,7,26,1札2,2,厚岸特別･1勝,芝,2000,良,,西村,55.0,,4,8.8,9,3.6,1,3,4,4,9,36.56,38.5,9,デルマジュテーム
2,B,2,カージオイド,牡,4,12,27.2, ,114,3,58,,,長浜鴻緒,(美),黒岩陽一,サトノダイヤモンド,"Sea The Stars",,ニアークティック系,8,29,2札3,5,１勝ｸﾗｽ,芝,1800,稍,B,長浜,57.0,☆,5,12.0,3,0.0,8,4,4,4,4,36.95,36.1,5,アイドクレース
3,,3,ディヒターリーベ,牝,4,2,5.5, ,115,2,56,,*,佐々木大,(美),高橋文雅,サートゥルナーリア,ハーツクライ,,ロイヤルチャージャー系,8,15,1札7,3,１勝ｸﾗｽ・牝,芝,2000,良,,石川,56.0,,5,13.7,4,0.2,2,5,5,5,4,36.39,35.5,3,アンディムジーク
3,,4,コスモヘリアンサス,牡,3,13,55.4,>, 84,14,55,,*,小沢大仁,(美),伊藤大士,ウインブライト,Blame,,ロイヤルチャージャー系,8,30,2札4,10,未勝利,芝,2000,良,,丹内,57.0,,9,28.6,7,0.4,6,10,10,12,12,37.71,35.5,4,デルマフジ
4,,5,メイショウテンク,牡,3,1,4.4, ,113,4,55,,,吉田隼人,(栗),荒川義之,ポエティックフレア,ブラックタイド,,ロイヤルチャージャー系,8,23,2札2,2,ルスツ特･1勝,芝,2000,良,,吉田,55.0,,2,4.2,4,0.9,3,13,13,12,10,36.90,34.6,2,エイシンインアウト
4,,6,ハルフロンティア,牡,4,9,14.2, ,112,5,58,,*,鮫島克駿,(栗),池添学,レイデオロ,ダイワメジャー,,ロイヤルチャージャー系,8,23,2札2,6,ルスツ特･1勝,芝,2000,良,,松山,58.0,,4,6.3,2,0.8,4,1,1,1,1,36.56,35.3,6,エイシンインアウト
5,,7,レイヌドプランタン,牝,3,10,19.4,>, 97,10,53,,,横山琉人,(美),矢嶋大樹,モーリス,フジキセキ,,ロイヤルチャージャー系,7,19,1函C,8,未勝利,芝,2000,重,,横山,55.0,,9,20.1,1,-0.3,7,9,9,7,5,37.37,36.1,1,(ウインカトリーヌ)
5,,8,バズアップビート,セ,4,3,7.3, ,106,7,58,,*,浜中俊,(栗),武幸四郎,エピファネイア,ルーラーシップ,,ネイティヴダンサー系,7,4,1函7,2,１勝ｸﾗｽ,芝,2600,良,,武豊,58.0,,2,2.4,7,3.7,3,1,1,2,2,36.57,39.4,7,ダノンヒストリー
6,,9,マイネルシンベリン,牡,3,5,10.0, ,121,1,55,,,丹内祐次,(美),武市康男,リオンディーズ,Sinndar,,ニアークティック系,8,23,2札2,2,１勝ｸﾗｽ,芝,1800,良,,丹内,55.0,,2,3.2,2,0.5,6,3,3,2,2,36.05,35.4,4,ダノンプレサージュ
6,,10,マイネルマスター,牡,3,4,7.3, ,101,8,55,,*,北村友一,(美),青木孝文,シルバーステート,ロージズインメイ,,ロイヤルチャージャー系,8,23,2札2,3,ルスツ特･1勝,芝,2000,良,,ロイ,55.0,,11,67.1,3,0.9,12,5,5,5,5,36.69,35.1,4,エイシンインアウト
7,,11,デルシエロ,牡,5,6,11.0, ,100,9,58,,*,斎藤新,(栗),清水久詞,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,8,23,2札2,2,ルスツ特･1勝,芝,2000,良,,丹内,58.0,,8,16.3,6,1.1,8,6,6,7,7,36.77,35.1,4,エイシンインアウト
7,,12,コワンニシタガウ,牡,3,7,12.9,>,110,6,55,,*,池添謙一,(栗),庄野靖志,スワーヴリチャード,"Distorted Humor",,ネイティヴダンサー系,8,22,2札1,4,未勝利,芝,2000,良,,武豊,57.0,,4,8.1,1,-0.1,5,11,11,11,7,36.09,36.1,1,(マンサニージャ)
8,,13,エイカイカッシーナ,牝,4,14,103.5, , 85,13,56,,*,和田陽希,(栗),藤原英昭,エピファネイア,ディープインパクト,,ロイヤルチャージャー系,8,1,1札3,9,１勝ｸﾗｽ,芝,1800,稍,,河原,52.0,★,10,89.7,10,2.1,9,5,5,5,7,36.65,36.8,9,ミリオンクラウン
8,,14,サクラアドリア,牡,4,11,21.8, , 94,11,58,,*,古川吉洋,(美),尾関知人,イスラボニータ,マンハッタンカフェ,,ロイヤルチャージャー系,8,23,2札2,25,１勝ｸﾗｽ,芝,1800,良,,武豊,58.0,,6,18.0,9,2.0,3,11,11,11,11,36.85,35.3,2,ダノンプレサージュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020510,2026.9.5,土,札幌,2札5,10,札幌スポニチ賞,2勝,芝,1200,C,2,稍(暫定),曇(暫定),16,14:45,,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,スイミーユニバンス,牝,6,7,16.7, ,107,11,56,,*,浜中俊,(栗),平田修,ドゥラメンテ,Aldebaran,,ネイティヴダンサー系,8,30,2札4,4,ＨＢＣＨ･2勝,芝,1200,良,,鮫島,53.0,,11,39.1,3,0.3,16,,,14,11,35.20,34.2,1,サトノワーグナー
1,,2,エルサトアナ,牝,4,16,76.3, , 86,16,56,,*,和田陽希,(栗),本田優,カリフォルニアクローム,キングカメハメハ,,ネイティヴダンサー系,8,15,1札7,5,知床特別･2勝,芝,1200,良,,菱田,56.0,,13,54.6,13,1.0,16,,,11,12,34.80,35.5,9,ハリウッドメモリー
2,B,3,ニシノラヴァンダ,牝,4,14,42.0, , 87,15,56,,*,長浜鴻緒,(美),奥平雅士,サトノアラジン,"Sidney's Candy",,,6,28,1函6,連,渡島特別･2勝,ダ,1700,稍,,横山,56.0,,11,111.8,10,6.4,11,1,1,1,6,36.76,43.9,10,プリンセッサ
2,B,4,ブルボンクイーン,牝,5,11,29.8, ,107,11,56,,*,吉田隼人,(栗),角田晃一,キズナ,ボストンハーバー,,ナスルーラ系,8,15,1札7,5,知床特別･2勝,芝,1200,良,B,松本,56.0,,10,30.9,6,0.3,10,,,9,9,34.60,35.0,5,ハリウッドメモリー
3,,5,レッドスティンガー,牡,3,1,2.0, ,125,1,56,,*,丹内祐次,(美),矢嶋大樹,レッドファルクス,ダイワメジャー,,ロイヤルチャージャー系,8,8,1札5,18,摩周湖特･2勝,芝,1500,稍,,横山,55.0,,2,4.6,3,0.0,10,,5,5,3,35.27,34.9,3,ブラックジェダイト
3,,6,ツルノマイハシ,牝,3,6,14.4,>,108,9,54,,*,佐々木大,(美),杉浦宏昭,モーリス,ディープインパクト,,ロイヤルチャージャー系,8,29,2札3,8,１勝ｸﾗｽ,芝,1200,稍,,武豊,54.0,,1,5.8,1,-0.1,2,,,2,2,34.60,34.8,5,(スプリングデイ)
4,,7,ララバニュルス,牡,4,3,13.3, ,118,4,58,,,藤懸貴志,(美),大竹正博,モーリス,タイキシャトル,,ロイヤルチャージャー系,8,30,2札4,8,ＨＢＣＨ･2勝,芝,1200,良,,藤懸,56.0,,4,8.4,4,0.4,3,,,6,5,34.80,34.7,3,サトノワーグナー
4,B,8,エスカレイト,牝,3,8,19.6,>,102,13,54,,*,斎藤新,(栗),小栗実,ロードカナロア,Tapit,,ナスルーラ系,8,16,1札8,2,１勝ｸﾗｽ,ダ,1000,良,B,西村,54.0,,4,6.9,1,-0.1,4,,,7,6,36.30,35.1,1,(ラテラルパーム)
5,,9,スムースベルベット,牝,6,10,23.4, ,116,5,56,,,黛弘人,(美),手塚貴徳,ディスクリートキャット,サウスヴィグラス,,ネイティヴダンサー系,8,15,1札7,8,知床特別･2勝,芝,1200,良,,黛弘,56.0,,6,14.9,4,0.1,8,,,4,4,34.00,35.4,8,ハリウッドメモリー
5,,10,ストレイトアスク,牝,5,4,13.5, ,119,3,56,,,北村友一,(栗),藤原英昭,ロードカナロア,フジキセキ,,ロイヤルチャージャー系,8,15,1札7,6,知床特別･2勝,芝,1200,良,,北村,56.0,,2,9.3,3,0.1,15,,,6,6,34.20,35.2,7,ハリウッドメモリー
6,,11,ビービーエフォート,牝,4,5,13.6, ,120,2,56,,*,鮫島克駿,(美),高柳瑞樹,グレーターロンドン,シンボリクリスエス,,ロイヤルチャージャー系,8,22,2札1,9,WASJ第１･2勝,芝,1200,良,,ロイ,56.0,,3,6.0,2,0.1,2,,,5,5,34.10,34.7,1,アスミル
6,,12,ベビーズブレス,牝,4,2,7.6, ,108,9,56,,,荻野琢真,(栗),千田輝彦,アドマイヤマーズ,Galileo,,ニアークティック系,8,15,1札7,2,知床特別･2勝,芝,1200,良,,荻野,56.0,,12,41.2,5,0.2,12,,,2,1,33.80,35.7,10,ハリウッドメモリー
7,,13,ブライティアダイヤ,牝,5,15,66.5, , 88,14,56,,,横山琉人,(美),稲垣幸雄,サトノアラジン,アドマイヤベガ,,ロイヤルチャージャー系,8,15,1札7,18,知床特別･2勝,芝,1200,良,,横山,56.0,,15,118.6,11,0.7,2,,,11,12,34.90,35.1,6,ハリウッドメモリー
7,,14,ファビュラススター,牡,5,9,21.9, ,116,5,58,,*,池添謙一,(栗),新谷功一,エピファネイア,グラスワンダー,,ロイヤルチャージャー系,8,30,2札4,6,ＨＢＣＨ･2勝,芝,1200,良,,丹内,56.0,,10,22.2,2,0.0,13,,,1,1,34.10,35.0,8,サトノワーグナー
8,,15,ビーコング,牡,5,13,42.0, ,113,8,58,,*,松本大輝,(美),小手川準,タリスマニック,ブラックタイド,,ロイヤルチャージャー系,8,22,2札1,8,WASJ第１･2勝,芝,1200,良,,レー,58.0,,5,8.6,4,0.5,1,,,5,5,34.10,35.1,6,アスミル
8,,16,セイプリーズ,牝,4,12,36.1, ,115,7,56,,,古川吉洋,(栗),宮徹,ダイワメジャー,"More Than Ready",ロイヤルチャージャー系,ロイヤルチャージャー系,8,15,1札7,6,知床特別･2勝,芝,1200,良,,古川,56.0,,7,15.6,2,0.1,13,,,11,11,34.80,34.6,2,ハリウッドメモリー
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020511,2026.9.5,土,札幌,2札5,11,札幌２歳Ｓ,Ｇ３,芝,1800,C,4,稍(暫定),曇(暫定),14,15:20,,馬齢,２歳
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テングカゼ,牡,2,9,158.3,>, 65,8,55,,*,的場勇人,(美),的場均,カデナ,Tiznow,,マンノウォー系,8,1,2新3,初,新馬,芝,1800,良,,木幡,55.0,,8,208.1,8,2.2,8,,,7,7,38.30,34.8,8,ホウオウモノポリー
2,,2,ショウナンガレオン,牡,2,1,1.2,>,108,2,55,,,鮫島克駿,(美),加藤士津,Flightline,"Full Mast",,,7,5,1函8,初,新馬,芝,1800,良,,鮫島,55.0,,1,1.3,1,-0.4,4,3,3,2,2,36.55,34.5,1,(ダノンキューブ)
3,,3,デザートスピリット,牡,2,4,15.7,>,111,1,55,,*,横山和生,(美),平岩大典,イスラボニータ,"Oasis Dream",,ニアークティック系,8,23,2札2,3,未勝利*,芝,1500,良,,ルメ,55.0,,2,3.3,1,-0.0,1,,6,7,7,36.47,35.1,2,(トムクリオーザ)
4,,4,コスモハナミズキ,牝,2,3,11.7, , 91,6,55,,,佐々木大,(美),菊川正達,ウインブライト,ロージズインメイ,,ロイヤルチャージャー系,8,15,1札7,6,コスモス,芝,1800,良,,佐々,55.0,,5,7.4,3,1.0,2,1,1,2,1,36.70,36.3,3,デアグランツ
5,B,5,ランダムナンバー,牡,2,7,102.1,>, 77,7,55,,,古川吉洋,(栗),橋田宜長,サリオス,クロフネ,,ニアークティック系,8,22,2札1,2,未勝利*,芝,1800,良,,古川,55.0,,3,7.2,5,1.1,1,4,5,6,6,37.70,36.0,4,ヒアカムズザサン
6,,6,ハヤブサカツオー,牡,2,5,36.7,>, 96,5,55,,,吉田隼人,(栗),岡田稲男,サートゥルナーリア,ハービンジャー,,ニアークティック系,8,16,1札8,初,新馬,芝,1800,良,,吉田,55.0,,6,16.6,3,0.3,2,5,4,2,2,38.10,35.8,2,シティオブドリーム
7,,7,イドム,牡,2,6,43.2,>, 97,4,55,,,松本大輝,(栗),高橋康之,サトノクラウン,ゼンノロブロイ,,ロイヤルチャージャー系,8,29,2札3,3,未勝利*,芝,1800,稍,,松本,55.0,,4,18.3,2,0.3,7,4,3,3,3,38.35,36.1,3,ロマノヴェリテ
8,,8,テンカタイヘイ,牡,2,2,5.0,>,104,3,55,,,丹内祐次,(美),小野次郎,トーセンレーヴ,ダイワメジャー,,ロイヤルチャージャー系,7,19,1函C,初,新馬,芝,1800,重,,丹内,55.0,,8,19.4,1,-0.2,10,8,10,10,8,37.25,36.6,1,(ランフォーザエイジ)
8,,9,ロゼハイスクール,牝,2,8,103.6,>, 63,9,55,,,古川奈穂,(栗),小崎憲,ミスチヴィアスアレックス,ワークフォース,,ネイティヴダンサー系,8,29,2札3,7,未勝利・牝*,芝,1500,稍,,古川,53.0,◇,11,193.9,13,3.1,13,,12,12,13,36.67,38.1,12,タプティ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026090501020512,2026.9.5,土,札幌,2札5,12,,1勝,ダート,1700,,4,重(暫定),曇(暫定),14,16:05,牝,定量,３上
枠番,B,番,馬名S,性別,年齢,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,クラインシュミット,牝,4,9,15.0, , 87,13,56,,,横山琉人,(美),室井潔,カリフォルニアクローム,ワイルドラッシュ,,ニアークティック系,8,23,2札2,19,１勝ｸﾗｽ,芝,1500,良,,横山,56.0,,14,410.8,12,1.4,10,,14,14,14,36.60,34.3,2,サンセットゴールド
2,,2,ライラックデューン,牝,4,13,36.4, , 94,7,56,,,古川吉洋,(栗),緒方努,コパノリッキー,シニスターミニスター,,ナスルーラ系,8,30,2札4,6,１勝ｸﾗｽ・牝,ダ,1700,稍,,古川,56.0,,8,25.4,6,1.0,3,7,7,7,6,38.51,36.7,1,スリーケイ
3,,3,ミルボナー,牝,3,1,2.8, ,122,1,53,,*,鮫島克駿,(栗),高野友和,ルヴァンスレーヴ,マンハッタンカフェ,,ロイヤルチャージャー系,8,22,2札1,11,１勝ｸﾗｽ・牝,ダ,1700,良,,武豊,53.0,,4,6.9,2,0.1,1,9,9,3,2,37.20,38.1,2,ルージュビバーチェ
4,,4,ララオウ,牝,3,2,4.7, , 93,9,51,◇,,小林美駒,(栗),須貝尚介,エタリオウ,ファスリエフ,,ニアークティック系,8,23,2札2,16,１勝ｸﾗｽ,芝,1800,良,,小林,50.0,▲,5,14.2,10,2.2,11,9,10,10,10,36.60,36.0,8,ダノンプレサージュ
4,,5,ナムラハリス,牝,3,10,18.7, , 89,12,53,,*,浜中俊,(栗),宮地貴稔,リアルスティール,ロードカナロア,,,7,26,1札2,2,１勝ｸﾗｽ・牝,ダ,1700,良,,古川,53.0,,7,43.1,7,2.2,5,8,8,2,5,37.15,39.1,8,マーゴットサンズ
