レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010801,2026.2.22,日,東京,1東8,1,,未勝利,ダート,1400,,2,良,晴,16,10:05,,馬齢,３歳
1,,1,オメガギネス,牡,6,498,- 2,- 2,8,28.6, ,108,8,58,,,岩田康誠,(栗),安田翔伍,ロゴタイプ,ハービンジャー,,ニアークティック系,2,1,1東2,11,根岸ＳG3,ダ,1400,良,,岩田,57.0,,5,8.9,4,0.4,8,,,10,8,36.08,35.6,6,ロードフォンス
1,,2,ハッピーマン,牡,4,470,- 4,- 4,14,98.1, ,100,9,58,,*,高杉吏麒,(栗),寺島良,ダノンレジェンド,キングカメハメハ,,ネイティヴダンサー系,12,25,園田,4,兵庫ゴG3,ダ,1400,不,,坂井,57.0,,3,,1,-0.1,,4,4,1,1,,----,,(マテンロウコマンド)
2,,3,ブライアンセンス,牡,6,524,  0,0,10,40.6, ,116,5,58,,*,岩田望来,(美),斎藤誠,ホッコータルマエ,ブライアンズタイム,,ロイヤルチャージャー系,1,25,1京9,6,プロキオG2,ダ,1800,良,,坂井,57.0,,2,5.5,4,0.2,2,8,7,8,7,37.40,36.4,4,ロードクロンヌ
2,,4,ペリエール,牡,6,492,+ 8,+ 8,9,32.9, , 99,11,58,,,佐々木大,(美),黒岩陽一,ヘニーヒューズ,フジキセキ,,ロイヤルチャージャー系,12,7,5名2,4,チャンピG1,ダ,1800,良,,佐々,58.0,,15,244.5,10,1.2,6,8,7,6,6,36.70,38.0,10,ダブルハートボンド
3,,5,シックスペンス,牡,5,514,+12,+12,6,17.4, ,110,7,58,,*,戸崎圭太,(美),国枝栄,キズナ,"Twirling Candy",,,12,7,5名2,8,チャンピG1,ダ,1800,良,,ルメ,58.0,,5,10.2,11,1.3,8,2,1,2,2,36.45,38.6,13,ダブルハートボンド
3,B,6,ラムジェット,牡,5,530,+14,+14,4,7.8, ,115,6,58,,,三浦皇成,(栗),佐々木晶,マジェスティックウォリアー,ゴールドアリュール,,ロイヤルチャージャー系,12,7,5名2,4,チャンピG1,ダ,1800,良,B,三浦,58.0,,7,12.8,3,0.4,3,12,12,10,11,36.85,36.9,3,ダブルハートボンド
4,,7,ロングラン,セ,8,482,+ 4,+ 4,15,235.1, , 92,14,58,,*,荻野極,(美),和田勇介,ヴィクトワールピサ,Kendargent,ロイヤルチャージャー系,,11,23,4京6,7,マイルチG1,芝,1600,良,,岩田,58.0,,16,192.3,15,1.4,8,,,18,17,35.82,33.0,3,ジャンタルマンタル
4,,8,サクラトゥジュール,セ,9,510,- 4,- 4,13,74.1, , 93,13,58,,,キング,(美),堀宣行,ネオユニヴァース,シンボリクリスエス,ロイヤルチャージャー系,ロイヤルチャージャー系,2,10,1東4,35,東京新聞G3,芝,1600,良,,キン,57.0,,14,32.8,9,0.3,8,,,12,12,35.58,33.2,5,トロヴァトーレ
5,,9,ダブルハートボンド,牝,5,476,+ 2,+ 2,1,3.0, ,132,1,56,,,坂井瑠星,(栗),大久保龍,キズナ,"Smoke Glacken",,ネイティヴダンサー系,12,7,5名2,4,チャンピG1,ダ,1800,良,,坂井,56.0,,3,7.3,1,-0.0,1,2,3,3,3,36.55,37.1,4,(ウィルソンテソーロ)
5,,10,ロードクロンヌ,牡,5,500,  0,0,5,14.7, ,126,3,58,,,横山和生,(栗),四位洋文,リオンディーズ,ブライアンズタイム,,ロイヤルチャージャー系,1,25,1京9,9,プロキオG2,ダ,1800,良,,横山,57.0,,1,4.4,1,-0.1,3,3,3,3,3,37.20,36.6,7,(サンデーファンデー)
6,,11,サンライズホーク,セ,7,512,- 6,- 6,16,346.3, , 75,15,58,,,松岡正海,(栗),牧浦充徳,リオンディーズ,ブライアンズタイム,,ロイヤルチャージャー系,2,15,1東6,7,バレンタＨ,ダ,1400,良,B,松岡,58.5,,14,91.5,13,1.3,12,,,11,12,36.38,35.8,9,ウェットシーズン
6,B,12,コスタノヴァ,牡,6,488,- 4,- 4,2,3.4, ,121,4,58,,,ルメール,(美),木村哲也,ロードカナロア,ハーツクライ,,ロイヤルチャージャー系,11,15,5東3,21,武蔵野ＳG3,ダ,1600,良,,ルメ,59.0,,1,2.8,2,0.6,1,,,14,14,36.60,34.8,1,ルクソールカフェ
7,,13,ナチュラルライズ,牡,4,506,+ 5,+ 5,7,21.4, ,  0,,58,,,横山武史,(美),伊藤圭三,キズナ,"Distorted Humor",,ネイティヴダンサー系,12,29,大井,12,東京大G1,ダ,2000,重,,横山,56.0,,3,,11,2.9,,1,1,1,1,,----,,ディクテオン
7,,14,ウィルソンテソーロ,牡,7,486,+ 2,+ 2,3,5.4, ,129,2,58,,,川田将雅,(美),高木登,キタサンブラック,"Uncle Mo",,ナスルーラ系,12,7,5名2,5,チャンピG1,ダ,1800,良,,川田,58.0,,2,7.3,2,0.0,12,10,9,6,6,36.70,36.8,2,ダブルハートボンド
8,B,15,ペプチドナイル,牡,8,532,+ 6,+ 6,11,53.6, , 96,12,58,,*,富田暁,(栗),武英智,キングカメハメハ,マンハッタンカフェ,ネイティヴダンサー系,ロイヤルチャージャー系,12,7,5名2,3,チャンピG1,ダ,1800,良,B,藤岡,58.0,,12,116.1,12,2.1,10,8,9,10,11,36.90,38.5,12,ダブルハートボンド
8,,16,サイモンザナドゥ,牡,6,470,- 8,- 8,12,66.6, ,100,9,58,,,池添謙一,(栗),小林真也,アジアエクスプレス,アグネスデジタル,,ネイティヴダンサー系,1,25,1京9,11,プロキオG2,ダ,1800,良,,池添,57.0,,4,6.7,9,0.9,4,4,5,4,5,37.30,37.3,10,ロードクロンヌ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022205010812,2026.2.22,日,東京,1東8,12,大島特別,2勝,ダート,1400,,2,良,晴,16,16:30,,定量,４上
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,B,1,フィリップ,牡,5,494,-10,-10,11,48.2, , 98,13,58,,*,津村明秀,(美),岩戸孝樹,ロージズインメイ,エンパイアメーカー,ロイヤルチャージャー系,ネイティヴダンサー系,1,11,1京4,3,２勝ｸﾗｽ,ダ,1400,良,B,鮫島,58.0,,11,42.6,10,1.2,8,,,7,9,36.90,37.5,12,ラファル
1,,2,アンクエンチャブル,セ,5,526,+ 2,+ 2,3,5.3, ,128,1,58,,,三浦皇成,(美),高柳瑞樹,ディスクリートキャット,パイロ,,ナスルーラ系,11,16,5東4,2,２勝ｸﾗｽ,ダ,1400,良,,三浦,58.0,,1,3.2,2,0.3,1,,,1,2,35.70,36.9,9,メイショウハチロー
2,,3,アスクアイルビゼア,牡,5,462,- 2,- 2,1,4.3, ,121,3,58,,,坂井瑠星,(栗),矢作芳人,キズナ,アフリート,,ネイティヴダンサー系,1,31,1東1,3,２勝ｸﾗｽ,ダ,1400,良,,坂井,58.0,,5,5.7,2,0.2,5,,,2,2,36.45,36.3,5,ペイシャケイプ
2,,4,ベラジオワールド,牡,4,504,- 4,- 4,4,5.9,>,110,8,57,,,横山和生,(美),伊藤大士,Exceedance,Lonhro,,ロイヤルチャージャー系,2,1,1東2,15,１勝ｸﾗｽ,ダ,1400,良,,横山,56.0,,2,3.6,1,-0.2,3,,,5,5,35.63,37.3,3,(マルセルテソーロ)
3,B,5,キョウエイカンセ,牡,5,506,- 4,- 4,8,20.9, ,108,9,58,,*,長浜鴻緒,(美),萱野浩二,ビッグアーサー,ハービンジャー,,ニアークティック系,2,10,1東4,8,２勝ｸﾗｽ,ダ,1300,稍,,原優,58.0,,7,18.9,4,0.6,5,,,10,9,37.11,35.7,4,ドラゴンテイラー
3,B,6,ビッグショータイム,牡,5,502,- 4,- 4,16,310.1,>, 66,16,58,,*,木幡巧也,(美),土田稔,ワールドエース,キングカメハメハ,,ネイティヴダンサー系,1,18,1中7,5,障害未勝利,障ダ,2880,良,,江田,60.0,,12,231.9,13,9.5,13,12,12,13,13,,14.1,,アスクオンディープ
4,,7,ヤマニンバロネス,牝,4,472,- 8,- 8,7,12.7, ,118,5,56,,,武豊,(栗),千田輝彦,シニスターミニスター,ディープインパクト,ナスルーラ系,ロイヤルチャージャー系,1,18,1京7,12,小倉山特･2勝,ダ,1400,良,,武豊,55.0,,2,4.4,3,0.3,3,,,9,9,35.93,37.0,4,トゥロン
4,,8,リアルクィーン,牝,4,460,- 2,- 2,14,177.7, ,104,11,56,,*,佐々木大,(美),中川公成,リアルスティール,ハービンジャー,,ニアークティック系,1,18,1中7,8,２勝ｸﾗｽ・牝,ダ,1800,良,,舟山,52.0,▲,4,11.6,8,1.6,6,8,8,7,8,37.70,39.8,7,レディーフランシス
5,,9,マサノユニコーン,牡,4,470,+ 2,+ 2,6,11.5, ,128,1,58,,*,菅原明良,(美),小島茂之,ルヴァンスレーヴ,フレンチデピュティ,,ニアークティック系,11,29,4京7,5,２勝ｸﾗｽ,ダ,1200,良,,武豊,57.0,,1,3.2,2,0.1,2,,,7,7,35.80,36.2,6,トリリオンボーイ
5,,10,セントラルヴァレー,セ,5,482,- 4,- 4,5,7.4, ,121,3,58,,,岩田望来,(美),栗田徹,Kantharos,"Lemon Drop Kid",,ネイティヴダンサー系,2,10,1東4,連,２勝ｸﾗｽ,ダ,1300,稍,,岩田,58.0,,3,5.1,2,0.2,3,,,5,5,36.77,35.7,4,ドラゴンテイラー
6,,11,クォーツァイト,牝,5,480,+16,+16,13,127.7, ,101,12,56,,*,原優介,(美),斎藤誠,ダイワメジャー,"Harlan's Holiday",ロイヤルチャージャー系,ニアークティック系,11,24,5東6,7,２勝ｸﾗｽ・牝,ダ,1400,良,,団野,56.0,,11,74.9,7,1.6,12,,,3,3,35.10,38.0,12,パラサイコロジー
6,,12,イブニングタイド,牝,4,460,  0,0,12,61.4, ,105,10,56,,,荻野極,(美),林徹,ドゥラメンテ,"Northern Afleet",,ネイティヴダンサー系,12,21,5名6,8,尾張特Ｈ･2勝,芝,1400,稍,,荻野,53.0,,12,25.2,7,0.5,5,,,5,5,35.33,35.3,13,リチャードバローズ
7,,13,フクチャントウメイ,牡,5,536,+ 2,+ 2,15,272.2, , 88,15,58,,*,吉田豊,(美),加藤征弘,ストロングリターン,ハービンジャー,,ニアークティック系,11,30,5東8,8,アプロー･2勝,ダ,1400,良,,岩田,58.0,,15,184.4,16,2.6,13,,,13,13,36.60,37.9,14,シャパリュ
7,,14,エーデル,牝,5,480,+ 6,+ 6,10,43.2, , 98,13,56,,*,岩田康誠,(美),金成貴史,デクラレーションオブウォー,フジキセキ,,ロイヤルチャージャー系,1,10,1中3,3,２勝ｸﾗｽ,ダ,1800,良,,丹内,56.0,,8,32.4,8,1.3,4,11,12,13,12,38.55,37.9,4,エクリプスルバン
8,B,15,トラヴェリンバンド,牡,4,474,+ 8,+ 8,9,24.5, ,111,7,58,,*,横山武史,(栗),西村真幸,シニスターミニスター,サウスヴィグラス,ナスルーラ系,ネイティヴダンサー系,11,1,4東A,3,２勝ｸﾗｽ,ダ,1400,重,B,菊沢,57.0,,5,7.1,6,0.4,5,,,2,2,35.33,36.4,10,ゲキザル
8,,16,カネショウレジェン,牡,4,490,- 2,- 2,2,5.1, ,115,6,58,,*,ルメール,(美),稲垣幸雄,ダノンレジェンド,フレンチデピュティ,,ニアークティック系,11,30,5東8,4,アプロー･2勝,ダ,1400,良,,横山,57.0,,2,5.3,4,0.7,2,,,4,3,36.00,36.8,7,シャパリュ
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022209010201,2026.2.22,日,阪神,1阪2,1,,未勝利,ダート,1800,,4,良,晴,16,09:55,牝,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テリオスリコ,牝,3,440,+ 4,+ 4,6,31.4, , 89,8,55,,*,松若風馬,(栗),松下武士,ルーラーシップ,ハーツクライ,ネイティヴダンサー系,ロイヤルチャージャー系,2,7,2京3,2,未勝利,ダ,1400,良,,西村,55.0,,8,35.6,14,3.0,10,,,14,14,38.18,38.1,9,フリッシュ
2,,2,タイセイパフューム,牝,3,476,- 4,- 4,9,99.3, , 88,9,55,,*,小崎綾也,(栗),牧浦充徳,マインドユアビスケッツ,ジャスタウェイ,,,2,10,2京4,連,未勝利,ダ,1200,良,,泉谷,55.0,,14,200.5,13,2.3,14,,,15,15,37.80,38.2,5,スリーコーズ
3,,3,ペガサスウィンド,牝,3,496,+ 2,+ 2,1,2.0, ,120,1,55,,,吉村誠之,(栗),宮地貴稔,マインドユアビスケッツ,ハーツクライ,,ロイヤルチャージャー系,2,1,2京2,3,未勝利・牝,ダ,1800,良,,吉村,55.0,,2,5.2,3,0.3,3,2,2,2,2,39.05,38.1,3,グラシアムヘール
4,,4,シャンドラテ,牝,3,432,- 4,- 4,5,31.0, , 95,4,55,,*,酒井学,(栗),高橋康之,シャンハイボビー,ステイゴールド,,ロイヤルチャージャー系,2,7,1小5,4,未勝利・牝,ダ,1700,良,,国分,55.0,,12,51.3,9,1.2,16,12,13,12,10,38.13,39.6,5,ミティリーニ
5,B,5,ブリーゼプリマベラ,牝,3,474,+ 2,+ 2,10,316.1, , 85,10,55,,*,川又賢治,(美),武井亮,ニューイヤーズデイ,Teofilo,,ニアークティック系,2,7,1小5,3,未勝利・牝,ダ,1700,良,B,石神,52.0,▲,16,236.5,13,2.9,13,14,13,16,16,38.56,40.5,11,ミティリーニ
6,B,6,アーネストアイズ,牝,3,454,-12,-12,3,5.1, ,101,3,55,,*,角田大和,(栗),松永幹夫,ルヴァンスレーヴ,キングカメハメハ,,ネイティヴダンサー系,1,24,1京8,13,未勝利・牝,ダ,1800,良,,横山,55.0,,6,13.3,6,0.8,2,11,12,10,7,39.15,38.4,4,シャフメラン
7,,7,セントポールヒロ,牝,3,472,- 8,- 8,8,84.0, , 91,6,55,,*,菱田裕二,(美),田島俊明,ストロングリターン,ヘクタープロテクター,,ネイティヴダンサー系,2,10,1東4,11,未勝利・牝,ダ,1600,稍,,大野,55.0,,16,353.3,11,1.9,14,,,7,7,37.38,39.3,10,ティルベリー
7,,8,モンサンヴェロニカ,牝,3,460,-16,-16,7,32.4, , 92,5,53,◇,,永島まな,(栗),平田修,ヴァンゴッホ,ダイワメジャー,,ロイヤルチャージャー系,11,22,3福5,4,未勝利*,ダ,1700,良,,永島,53.0,◇,10,78.9,13,3.0,13,15,15,14,14,38.40,40.5,5,ブリッジエフェクト
8,,9,アキノビューティー,牝,3,422,  0,0,2,2.7, ,108,2,55,,,鮫島良太,(栗),河嶋宏樹,ゴールドドリーム,オペラハウス,,ニアークティック系,2,7,2京3,初,新馬,ダ,1800,良,,鮫島,55.0,,8,16.4,3,1.5,16,8,8,9,8,38.55,38.2,3,アレンスター
8,,10,ルパピヨンブラン,牝,3,424,- 4,- 4,4,11.1, , 90,7,55,,*,秋山稔樹,(栗),杉山佳明,ゴールドドリーム,"Discreet Cat",,ニアークティック系,1,18,1京7,2,未勝利,ダ,1800,良,,古川,52.0,▲,10,168.0,7,1.0,11,5,6,6,6,39.15,38.5,5,アミラル
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022209010202,2026.2.22,日,阪神,1阪2,2,,未勝利,ダート,1200,,2,良,晴,16,10:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,ナムラオットー,牡,3,450,- 2,- 2,10,97.3, ,100,6,57,,,城戸義政,(栗),荒川義之,アニマルキングダム,ゼンノロブロイ,,ロイヤルチャージャー系,2,10,2京4,2,未勝利,ダ,1200,良,,城戸,57.0,,13,148.5,5,1.1,8,,,6,6,36.50,38.3,7,スリーコーズ
1,,2,ソードスレイプニル,牝,3,448,- 2,- 2,8,48.9, , 98,7,53,◇,*,永島まな,(美),鈴木慎太,インディチャンプ,クロフネ,,ニアークティック系,2,7,1東3,10,未勝利,ダ,1300,良,,田辺,55.0,,9,22.9,9,1.7,9,,,6,6,36.94,38.9,11,ジャスフォール
2,,3,イチザペガサス,牡,3,456,- 2,- 2,14,345.3, , 94,8,57,,*,的場勇人,(美),的場均,ヴァンセンヌ,タイムパラドックス,,ロイヤルチャージャー系,1,31,2京1,5,未勝利,ダ,1400,良,,城戸,57.0,,13,487.5,8,1.7,12,,,3,3,36.45,38.7,10,ゴディアンフィンチ
2,,4,スラッシュ,牡,3,474,+ 1,+ 1,16,428.0, , 85,16,57,,*,国分優作,(栗),安達昭夫,フィレンツェファイア,フジキセキ,,ロイヤルチャージャー系,2,12,名古,15,名古屋,ダ,1500,稍,,加藤,57.0,,7,,5,1.4,,1,1,1,2,,----,,コレデヨカロウ
3,,5,ジーティーヒラリ,牝,3,408,- 6,- 6,11,177.2, , 90,12,52,▲,*,川端海翼,(美),加藤和宏,リアルスティール,キングカメハメハ,,ネイティヴダンサー系,1,31,1東1,初,新馬,ダ,1400,良,,木幡,55.0,,14,174.6,9,1.6,13,,,10,13,39.30,36.9,1,ユキノグラス
3,,6,ゼンノフォトン,牡,3,462,+ 6,+ 6,2,3.9, ,102,3,57,,*,西村淳也,(栗),茶木太樹,シャンハイボビー,オルフェーヴル,,,12,27,5中7,初,新馬,ダ,1200,稍,,松山,56.0,,6,11.2,7,1.6,2,,,13,12,36.90,36.6,1,ジェラートキティ
4,,7,メイショウジーニー,牝,3,390,- 4,- 4,5,17.2, ,102,3,55,,,幸英明,(栗),西園正都,サトノアラジン,デュランダル,,ロイヤルチャージャー系,2,10,2京4,初,新馬,芝,1600,良,,幸英,55.0,,8,43.5,7,1.2,10,,,1,1,37.50,35.6,10,エレガンスアスク
4,,8,ラヴネヴァーダイズ,牡,3,490,+ 2,+ 2,1,1.8, ,116,1,57,,*,松山弘平,(栗),渡辺薫彦,ミッキーアイル,ジャイアントレッカー,,ニアークティック系,1,24,1京8,2,未勝利,ダ,1200,良,,吉村,57.0,,1,1.7,4,0.5,1,,,9,9,37.90,36.7,4,リアルアルバ
5,,9,コパノルーカス,牡,3,494,  0,0,9,88.2, , 89,13,57,,*,田口貫太,(栗),梅田智之,モズアスコット,サウスヴィグラス,,ネイティヴダンサー系,2,8,1小6,15,未勝利,ダ,1700,良,,加藤,57.0,,14,114.5,12,2.9,7,16,16,13,14,37.75,41.2,10,イサギ
5,,10,アクアマイスター,牡,3,464,- 4,- 4,4,9.5, , 92,10,57,,*,松若風馬,(栗),藤野健太,フィレンツェファイア,ヘニーヒューズ,,,1,24,1小1,4,未勝利,ダ,1000,良,,和田,54.0,▲,4,8.1,14,2.8,3,,,14,14,36.90,37.6,10,カッタッパ
6,,11,トモエナゲ,牡,3,470,+ 1,+ 1,15,419.3, , 94,8,57,,*,荻野琢真,(美),青木孝文,ベストウォーリア,フリオーソ,,ロイヤルチャージャー系,1,22,船橋,4,ベスト,ダ,1600,良,,原優,56.0,,8,,5,1.0,,5,5,5,5,,----,,マイネルミラケル
6,,12,アイアンナックル,牡,3,442,-12,-12,6,24.2, ,102,3,57,,*,秋山稔樹,(美),尾形和幸,ゴールドドリーム,サウスヴィグラス,,ネイティヴダンサー系,2,1,1東2,14,未勝利,ダ,1400,良,,田辺,57.0,,7,27.7,7,1.8,5,,,10,11,36.83,38.1,5,ケブランリ
7,,13,サンライズロイ,牡,3,472,- 4,- 4,7,44.6, , 91,11,57,,*,小崎綾也,(栗),牧浦充徳,フォーウィールドライブ,ブライアンズタイム,,ロイヤルチャージャー系,1,31,1小3,15,未勝利,ダ,1000,良,,河原,53.0,★,9,36.3,11,1.3,5,,,12,12,36.15,36.1,2,ウーマンズパワー
7,,14,メリフルアス,牝,3,478,- 2,- 2,3,5.7, ,111,2,55,,*,吉村誠之,(栗),小栗実,ジャスタウェイ,Frankel,,ニアークティック系,1,31,2京1,3,未勝利・牝,ダ,1200,良,,岩田,55.0,,5,11.9,3,1.1,3,,,2,3,37.00,36.9,7,ソウルオンファイア
8,,15,メイショウボンテン,牡,3,450,- 6,- 6,13,312.9, , 89,13,57,,*,角田大和,(栗),飯田祐史,キセキ,メイショウボーラー,,ロイヤルチャージャー系,2,7,2京3,2,未勝利,ダ,1400,良,,幸英,57.0,,14,192.0,13,2.5,14,,,3,3,36.75,39.5,14,フリッシュ
8,,16,サンライズキース,牡,3,502,  0,0,12,195.0, , 89,13,57,,*,酒井学,(栗),羽月友彦,マクフィ,ディープインパクト,,ロイヤルチャージャー系,2,7,1小5,初,未勝利,ダ,1000,良,,長岡,57.0,,8,66.5,14,3.8,12,,,14,14,39.15,37.0,8,パドゼフィール
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022209010203,2026.2.22,日,阪神,1阪2,3,,未勝利,ダート,1800,,4,良,晴,16,10:55,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,テーオーシュテルン,牡,3,512,  0,0,9,115.9, , 92,9,57,,*,田口貫太,(栗),梅田智之,サトノダイヤモンド,キングカメハメハ,,ネイティヴダンサー系,2,10,2京4,3,未勝利,芝,2400,良,,藤懸,57.0,,14,349.6,12,2.7,13,10,9,10,10,37.23,38.6,12,パウンドフォーワン
2,,2,キングスペード,牡,3,480,+ 4,+ 4,5,22.0, ,104,6,57,,*,ハマーハ,(栗),武英智,クリソベリル,ドリームジャーニー,,ロイヤルチャージャー系,11,2,3京B,2,未勝利*,ダ,1800,稍,,森田,53.0,▲,11,57.8,5,1.7,9,13,14,14,14,38.55,38.2,2,テイエムゴッホ
3,,3,タイセイゼスティ,牡,3,504,  0,0,3,5.3, ,105,5,57,,*,吉村誠之,(栗),奥村豊,デクラレーションオブウォー,ワイルドラッシュ,,ニアークティック系,11,1,3京A,初,新馬,ダ,1800,重,,浜中,56.0,,13,63.7,3,0.6,5,14,14,10,2,37.85,37.0,2,テイエムサンレーヴ
4,,4,ユウブルボン,牡,3,490,- 6,- 6,11,492.1, , 89,10,57,,*,小崎綾也,(栗),新谷功一,トビーズコーナー,キングヘイロー,その他のエクリプス系,ニアークティック系,2,10,高知,13,足摺盃,ダ,1400,良,,田山,54.0,▲,8,,9,2.5,,10,8,10,10,,----,,フェミナンジェンヌ
5,,5,サンライズアーサー,牡,3,496,- 6,- 6,2,4.0, ,110,3,57,,*,松山弘平,(栗),前川恭子,ヴァンゴッホ,エンパイアメーカー,,ネイティヴダンサー系,1,12,1京5,2,未勝利,ダ,1800,良,,川田,57.0,,6,14.4,4,0.7,5,13,11,8,8,38.65,37.7,2,サヴォアフェール
6,,6,アフリカンブラック,牡,3,478,- 8,- 8,10,237.8, , 87,11,55,◇,*,永島まな,(栗),中村直也,クリソベリル,パイロ,,ナスルーラ系,2,7,2京3,2,未勝利,ダ,1800,良,,川端,54.0,▲,10,485.8,8,2.1,10,10,10,9,10,38.35,40.7,5,キリオス
6,,7,ラジャブルック,牡,3,486,- 2,- 2,4,7.1, ,112,2,57,,*,西村淳也,(栗),高野友和,ナダル,ディープインパクト,,ロイヤルチャージャー系,1,31,2京1,13,未勝利,ダ,1800,良,,北村,57.0,,2,8.0,3,0.8,3,5,5,4,4,38.60,38.7,2,ヴィエントデコラ
7,,8,ワンダーゾルダート,牡,3,434,+ 2,+ 2,7,84.3, ,103,7,54,▲,,川端海翼,(栗),羽月友彦,ゴールドドリーム,エイシンフラッシュ,,,2,7,2京3,初,新馬,ダ,1800,良,,川端,54.0,▲,12,31.8,6,2.1,15,5,5,5,4,38.35,39.2,10,アレンスター
7,,9,ファイアスピリット,牡,3,524,-12,-12,1,1.7, ,129,1,57,,,松若風馬,(栗),東田明士,フィレンツェファイア,ディープインパクト,,ロイヤルチャージャー系,11,8,4京1,2,未勝利*,ダ,1800,良,,松若,56.0,,2,3.6,2,0.0,3,12,11,7,5,38.30,37.1,1,ジャスティンルマン
8,,10,テイエムテンジン,牡,3,472,+12,+12,8,107.1, , 99,8,57,,,国分優作,(栗),小椋研介,サトノアラジン,"City Zip",,,1,4,1京1,3,未勝利,ダ,1800,良,,国分,57.0,,11,94.0,12,3.5,12,15,15,2,2,37.80,41.4,14,タガノエルー
8,,11,ビズロード,セ,3,464,+ 2,+ 2,6,30.8, ,107,4,57,,,菱田裕二,(栗),小崎憲,トランセンド,ディープインパクト,ニアークティック系,ロイヤルチャージャー系,2,7,2京3,初,新馬,ダ,1800,良,,菱田,57.0,,10,25.7,4,1.7,13,14,14,5,6,38.40,38.7,5,アレンスター
レースID(新),日付S,曜日,場所,開催,R,レース名,クラス名,芝・ダート,距離,コース区分,コーナー回数,馬場状態(暫定),天候(暫定),フルゲート頭数,発走時刻,性別限定,重量種別,年齢限定
2026022209010204,2026.2.22,日,阪神,1阪2,4,,新馬,ダート,1400,,2,良,晴,16,11:25,,馬齢,３歳
枠番,B,番,馬名S,性別,年齢,馬体重,増減,馬体重増減,人気, 単勝,ZI印,ZI,ZI順,斤量,減M,替,騎手,所属,調教師,父,母父,父タイプ,母父タイプ,月,日,開催,前走間隔,ﾚｰｽ名･1走前,芝・ダ,距離,馬場状態,B,騎手,斤量,減,人気,単勝オッズ,着順,着差,マイニング順位,通過順1,2,3,4,Ave-3F,上り3F,上3F順位,1(2)着馬
1,,1,タガノプトゥリ,牝,3,432,,,14,184.9, ,  0,,55,,,城戸義政,(栗),鈴木孝志,ヘンリーバローズ,タガノロックオン,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,2,エバーウインド,牝,3,438,,,10,74.3, ,  0,,53,◇,,永島まな,(栗),藤野健太,レイデオロ,ディープインパクト,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
3,,3,サツキクローネ,牝,3,434,,,11,92.6, ,  0,,55,,,酒井学,(美),牧光二,サトノクラウン,ステイゴールド,,ロイヤルチャージャー系,,,,,,,,,,,,,,,,,,,,,,,,,
